t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_r1.Ax,frame_r1.Ay,frame_r1.Az,frame_r1.Gx,frame_r1.Gy,frame_r1.Gz,frame_r1.Mx,frame_r1.My,frame_r1.Mz,frame_r1.Pressure,frame_r1.Temperature,frame_r1.Proximity,frame_r1.ColorR,frame_r1.ColorG,frame_r1.ColorB,frame_r1.ColorA,frame_r1.RMS,frame_b2.Ax,frame_b2.Ay,frame_b2.Az,frame_b2.Gx,frame_b2.Gy,frame_b2.Gz,frame_b2.Mx,frame_b2.My,frame_b2.Mz,frame_b2.Pressure,frame_b2.Temperature,frame_b2.Proximity,frame_b2.ColorR,frame_b2.ColorG,frame_b2.ColorB,frame_b2.ColorA,frame_b2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,xa_motor.Ax,xa_motor.Ay,xa_motor.Az,xa_motor.Gx,xa_motor.Gy,xa_motor.Gz,xa_motor.Mx,xa_motor.My,xa_motor.Mz,xa_motor.Pressure,xa_motor.Temperature,xa_motor.Proximity,xa_motor.ColorR,xa_motor.ColorG,xa_motor.ColorB,xa_motor.ColorA,xa_motor.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,z_gant_2.Ax,z_gant_2.Ay,z_gant_2.Az,z_gant_2.Gx,z_gant_2.Gy,z_gant_2.Gz,z_gant_2.Mx,z_gant_2.My,z_gant_2.Mz,z_gant_2.Pressure,z_gant_2.Temperature,z_gant_2.Proximity,z_gant_2.ColorR,z_gant_2.ColorG,z_gant_2.ColorB,z_gant_2.ColorA,z_gant_2.RMS,spindle1.Ax,spindle1.Ay,spindle1.Az,spindle1.Gx,spindle1.Gy,spindle1.Gz,spindle1.Mx,spindle1.My,spindle1.Mz,spindle1.Pressure,spindle1.Temperature,spindle1.Proximity,spindle1.ColorR,spindle1.ColorG,spindle1.ColorB,spindle1.ColorA,spindle1.RMS,gcode_line,gcode_string
14:13:33.313,5,27,1.4406,1.652,0.0994,84.15238,58.84604,-23.46774,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.15238,""mpoy"":58.84604,""mpoz"":-23.46774,""mpoa"":0,""posx"":1.4406,""posy"":1.652,""posz"":0.0994,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":27,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":185.42,""mark"":1016016547}}",5.613576775795082,0.1998870534589514,0.1955269512836821,0.2039357197645586,5.613576775795082,0.1998870534589514,0.1955269512836821,0.2039357197645586,-1.01,-0.08,-0.025,2.991,0.488,2.197,-21.0,-31.0,-19.0,99.7,31.51,0.0,8.0,9.0,8.0,21.0,547.0,-1.006,-0.002,-0.012,-0.366,2.319,5.127,15.0,18.0,-62.0,99.7,30.26,248.0,139.0,101.0,120.0,332.0,456.0,-1.005,-0.076,0.02,5.127,1.587,2.075,-5.0,16.0,-95.0,99.8,30.97,0.0,0.0,0.0,0.0,0.0,479.0,-1.032,-0.066,-0.002,2.258,1.465,1.282,10.0,-24.0,50.0,99.7,37.77,0.0,0.0,0.0,0.0,0.0,403.0,-1.005,-0.01,-0.003,0.366,1.648,4.7,11.0,-18.0,30.0,99.8,31.52,214.0,137.0,124.0,142.0,392.0,428.0,-1.007,-0.041,-0.005,9.766,5.554,3.296,85.0,78.0,-400.0,99.7,29.58,207.0,320.0,408.0,418.0,1023.0,146.0,-0.996,-0.029,0.014,-5.066,-8.24,0.488,4.0,27.0,43.0,99.7,31.33,0.0,0.0,0.0,0.0,0.0,440.0,-1.008,0.122,-0.01,2.808,1.709,4.028,-25.0,36.0,32.0,99.7,31.59,0.0,0.0,0.0,0.0,0.0,413.0,-0.991,0.041,-0.011,-1.465,-0.977,0.977,-32.0,34.0,-31.0,99.8,31.74,206.0,91.0,89.0,86.0,271.0,326.0,-1.002,0.011,-0.015,1.587,0.061,2.563,-3.0,53.0,69.0,99.7,28.59,0.0,0.0,0.0,0.0,0.0,3088.0,-1.011,-0.009,-0.036,2.747,-1.099,1.77,7.0,30.0,-16.0,99.8,35.51,0.0,0.0,0.0,0.0,0.0,2251.0,27,X1.4406 Y1.652 Z0.0994
14:13:33.570,5,58,1.5289,1.4563,0.09,86.39519,53.87526,-23.7065,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.39519,""mpoy"":53.87526,""mpoz"":-23.7065,""mpoa"":0,""posx"":1.5289,""posy"":1.4563,""posz"":0.09,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":58,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":185.42,""mark"":1016016547}}",5.263126604642664,0.2027450737457026,0.22594247597254297,0.21355428315338332,5.263126604642664,0.2027450737457026,0.22594247597254297,0.21355428315338332,-1.0119991400000001,-0.08185914,-0.025140859999999998,2.9824943,0.4880688,2.28341466,-21.85887684,-30.99887684,-19.13831488,99.7,31.51140558,0.0,1.1244866000000011,1.2650478000000012,1.1244866000000011,2.9517782000000032,532.6941009999999,-1.00775206,-0.00121936,-0.0121239,-0.5656540800000001,2.30577734,4.99933804,15.0,18.0,-64.0,99.7,30.26219746,54.55799238000003,30.203633640000017,22.41603722000001,26.591574000000016,72.83805814000004,359.27674384,-1.00413588,-0.0767461,0.0262539,5.17889262,1.92927542,1.9748144399999998,-5.0,16.0,-95.0,99.8,30.978645500000002,188.87440951999997,21.649635859999997,27.621948779999997,22.396175419999995,61.21621147999999,391.78024954,-1.0312365,-0.0668773,-0.0032365000000000002,2.16351054,1.31698616,1.1921934399999998,7.740144280000001,-18.33321232,38.75546412,99.7,37.78527774,104.68729379999998,142.45422858,112.63822746,97.39893774,318.03734829999996,418.1622823,-1.0044168999999998,-0.00925372,-0.0037398799999999997,0.40687256,1.80090902,4.77583726,11.670040360000002,-18.0,29.41668348,99.8,31.503299820000002,95.10753480000001,57.91902906000001,52.08545762,59.58576398000001,164.26008668,416.11231668,-1.0069155799999998,-0.042915579999999995,-0.00625442,9.82175544,5.4566695,3.296,85.0,77.66078848000001,-400.0,99.757638,29.57660816,88.36813546,136.49062882,173.34572558,177.66635312,433.36509788000006,105.13606956000001,-0.997,-0.02944702,0.014205480000000001,-5.22885948,-7.54347102,0.60693904,5.0,27.94981952,42.15550236,99.7,31.31,66.72262372000002,4.368743360000001,3.5744260600000004,3.5744260600000004,9.53180302,470.71548502,-1.00869832,0.12139664,-0.01069832,2.8978834599999996,1.648,4.07959778,-25.0,36.0,33.0,99.7,31.6139707,60.07819838000002,1.1023518400000003,0.8267645600000003,0.8267645600000003,2.480292820000001,399.96337323999995,-0.99023116,0.04076884,-0.010322079999999999,-1.53917926,-0.85220688,1.02211636,-32.0,34.0,-31.23075408,99.8,31.732307300000002,58.24194965999999,73.69063124,71.33880303999999,68.20303157999999,214.80035165999996,294.16952296000005,-1.00119506,0.01079248,-0.01878002,1.47917916,-0.09591679999999998,2.4544205,-4.99942426,52.6476076,67.22001526,99.7,28.61,6.642482060000004,0.8303099000000006,0.6227328200000003,0.8303099000000006,2.2833536200000015,1994.4849292000001,-1.0098398,-0.010668839999999999,-0.03849724,2.6743085,-0.82455468,1.49532194,7.0,29.0057974,-16.9826078,99.8,35.53177272,26.84252948000002,6.627785400000005,7.456258380000007,6.462090320000006,13.08987572000001,1627.20543796,58,X1.5289 Y1.4563 Z0.09
14:13:33.829,5,89,1.6242,1.6486,0.0807,88.81581,58.75968,-23.94272,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.81581,""mpoy"":58.75968,""mpoz"":-23.94272,""mpoa"":0,""posx"":1.6242,""posy"":1.6486,""posz"":0.0807,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":89,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":185.42,""mark"":1016016547}}",5.394048632860422,0.19684747893237184,0.1926809598227042,0.20463716003992308,5.394048632860422,0.19684747893237184,0.1926809598227042,0.20463716003992308,-1.01131872,-0.08135611999999999,-0.02397144,2.9740189200000002,0.549,2.3380922,-21.0,-31.0,-19.002934879999998,99.7,31.51321772,0.0,5.425632960000001,6.1038372800000005,5.425632960000001,14.242286199999999,551.6283567199999,-1.00691976,-0.001,-0.01220296,-0.3346784,2.34606492,5.04998428,13.7974472,16.55693664,-58.23263156,99.7,30.2671664,157.20983472,89.1067888,65.55713764,78.28667832000001,214.4927698,300.93987816,-1.00437624,-0.0762688,0.02543016,5.217486999999999,1.70374044,2.00745636,-4.46361464,14.907453440000001,-84.18478572,99.8,30.98537664,93.3831878,10.90726392,13.91616424,11.283375920000001,30.841228440000002,334.76152676,-1.03065,-0.06660363999999999,-0.002418,2.22104616,1.40659452,1.37995384,10.76816608,-25.0,50.18610512,99.7,37.80813884,66.87032028,90.27493215999999,71.049715,61.62321224,201.86477864,377.53243436,-1.0047382,-0.01,-0.0030827999999999997,0.45197824,1.84190748,4.68799264,11.0,-18.0,30.54145012,99.8,31.508031680000002,116.95325836,74.72013747999999,67.68128384,76.88593832,212.78995712,370.9343988,-1.00773004,-0.04346228,-0.00626776,9.67921856,5.56573952,3.27480712,85.53760924000001,77.53760924000001,-400.0,99.8,29.57,111.82265784,174.72290312,221.49488108,227.40857864,549.97393956,184.26434111999998,-0.99688576,-0.03056412,0.01466468,-5.05994744,-8.1510912,0.46753068000000003,3.9924184,24.79735968,38.08165952,99.7,31.318856320000002,90.04678752,6.0506725999999995,4.9505504,4.9505504,13.20146808,540.67329496,-1.0070595199999999,0.12122712000000001,-0.010940479999999999,2.78080756,1.6679409200000002,4.07268468,-25.0,36.0,32.44577756,99.7,31.59059424,132.49138452,2.454645,1.84098384,1.84098384,5.52295116,485.85541340000003,-0.99,0.04025072,-0.0106428,-1.55882648,-0.82157528,0.9108796,-32.60782616,34.60782616,-32.32248328,99.8,31.73965152,80.39890156,33.58887479999999,32.51688928,31.08757504,98.26532464,380.55242352,-1.002,0.011,-0.015,1.709,0.061,2.38,-5.0,52.0,68.0,99.7,28.62,32.0,4.0,3.0,4.0,11.0,460.0,-1.0119872,-0.00868576,-0.0360128,2.8248272,-0.84992584,1.64762848,7.0,30.0,-16.96784868,99.8,35.56365308,63.59852456,25.76051008,29.06150516,25.74776192,51.50827168,241.98048992,89,X1.6242 Y1.6486 Z0.0807
14:13:34.084,5,112,1.4482,1.66,0.0737,84.34542,59.04924,-24.12052,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.34542,""mpoy"":59.04924,""mpoz"":-24.12052,""mpoa"":0,""posx"":1.4482,""posy"":1.66,""posz"":0.0737,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1016016547}}",5.1928672308723,0.1981029857948628,0.20026392663544473,0.1929857776840483,5.1928672308723,0.1981029857948628,0.20026392663544473,0.1929857776840483,-1.01157994,-0.08157994,-0.02515946,3.052,0.5746262,2.1872518199999997,-21.0,-31.0,-18.42009988,99.7,31.52,0.0,3.3608003,3.7809001799999997,3.3608003,8.822101,453.33269694,-1.0065635,-0.00112876,-0.01056584,-0.44182102,2.43000418,5.043312439999999,15.0,18.0,-63.69255638,99.7,30.26256138,108.600843,61.53337688,45.01439502,53.30612669999999,147.13361648,322.41756771999997,-1.0053528,-0.0756472,0.02220492,5.1253302,1.8026065800000002,1.83846218,-5.0,16.0901523,-94.55718966,99.8,30.989098679999998,138.183063,16.158503579999998,20.61602176,16.715692819999997,45.68956128,361.36119268,-1.03098434,-0.0656409,-0.00362466,2.22966684,1.50408504,1.28310348,10.69570874,-24.16018382,50.83981618,99.7,37.805355139999996,84.07737516,116.20885645999999,91.03919654,78.72212854,258.1228976,391.39792952,-1.0052215599999998,-0.0094437,-0.0028147800000000002,0.40218508000000003,1.9938464,4.77685626,11.48167062,-18.0,29.481670620000003,99.8,31.50481672,98.94105966000001,66.24882084000001,59.50543158,68.17550332,188.81489828,393.19083404,-1.008,-0.043770319999999995,-0.0060227399999999995,9.60537434,5.264390479999999,3.235,85.0,78.0,-400.0,99.8,29.58,100.56888224,157.44409754,199.62393244,205.18025516,493.27363034,117.84810526,-0.997,-0.03004686,0.01337294,-4.88160038,-8.13876234,0.46673349999999997,4.84923428,28.0,42.3727834,99.7,31.31325716,78.13792766,5.24095846,4.28805686,4.28805686,11.43481868,482.25254052,-1.00752788,0.121,-0.01136912,2.74503796,1.65429044,4.00405006,-25.0,36.0,32.07946862,99.7,31.60920536,98.2082283,1.7937576199999998,1.34531782,1.34531782,4.03595446,409.81071380000003,-0.991,0.0409559,-0.01078456,-1.43333606,-0.77964178,0.93164258,-32.5190826,34.0442722,-30.1709818,99.8,31.74436632,124.8787425,52.95534516,51.22100898,49.01186198,154.35919792,319.15256852000005,-1.002,0.011,-0.015,1.709,0.061,2.38,-5.0,52.0,68.0,99.7,28.62,32.0,4.0,3.0,4.0,11.0,460.0,-1.00944378,-0.01022488,-0.03444378,2.6175791399999997,-0.86778276,1.51913536,7.0,30.0,-16.556265240000002,99.8,35.584437220000005,71.88502822,17.74938982,19.96806362,17.30565506,35.05504488,346.24422302,112,X1.4482 Y1.66 Z0.0737
14:13:34.597,5,112,1.4482,1.66,0.0737,84.34542,59.04924,-24.12052,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.34542,""mpoy"":59.04924,""mpoz"":-24.12052,""mpoa"":0,""posx"":1.4482,""posy"":1.66,""posz"":0.0737,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1016016547}}",5.080468215583588,0.2006306587515216,0.2114046709217673,0.21218601545326324,5.080468215583588,0.2006306587515216,0.2114046709217673,0.21218601545326324,-1.011,-0.08167728,-0.026999679999999998,2.88621792,0.4248762,2.2584739600000003,-21.00259012,-31.0,-18.32275332,99.7,31.52357576,0.0,5.42058732,6.09816108,5.42058732,14.22904172,400.19523548,-1.006362,-0.001,-0.011638,-0.30404748,2.5811205999999998,5.06912212,15.0,17.36225032,-63.0355648,99.7,30.26964448,157.55978879999998,90.56048496,65.688239,77.16773696,214.9217148,354.65039188,-1.005,-0.07662048,0.02495648,5.370269919999999,1.99111032,2.0397938,-5.04943936,16.57116668,-95.0,99.8,30.969505599999998,94.08970984,11.0024256,14.03757764,11.381819559999999,31.110307640000002,409.37545891999997,-1.0309488,-0.06866832,-0.003,2.3693344,1.33342776,1.36338108,10.91257792,-24.91257792,51.33411492,99.7,37.770874240000005,67.44596364,91.47358808,71.23979931999999,61.12290428000001,202.75942859999998,426.53558324,-1.0045398,-0.0092432,-0.0015818,0.27694208,1.72475716,4.74289312,11.58157084,-18.41842916,30.0,99.8,31.499584759999998,107.18302688,74.52383176000001,66.96344268,76.14391476,211.02925815999998,406.62390352,-1.008,-0.043716359999999996,-0.0046628400000000006,9.66968676,5.6792818,3.1328532399999998,85.0,77.87357856,-400.0,99.78735775999999,29.58873568,111.96217591999999,175.90937731999998,222.69468812,228.46766703999998,548.6441860799999,75.9833888,-0.99679424,-0.03075792,0.01455216,-5.0468158,-7.9266574,0.41223447999999996,4.75794652,28.0,42.552114519999996,99.7,31.31101596,91.65094092,6.0732554,4.96902736,4.96902736,13.25073852,460.90289179999996,-1.00748892,0.121,-0.00964512,2.76994252,1.69890888,3.95935272,-24.8746318,36.0,32.3853842,99.7,31.6,133.98615924,2.45846188,1.8438463999999999,1.8438463999999999,5.531538879999999,352.86447988,-0.99107344,0.041568,-0.0087168,-1.66527836,-0.88069396,0.8674454,-33.0,34.07335568,-30.3583736,99.8,31.73073372,53.31588864,33.687107639999994,32.25361356,30.820119480000002,97.83596115999998,288.4055014,-1.002,0.011,-0.015,1.709,0.061,2.38,-5.0,52.0,68.0,99.7,28.62,32.0,4.0,3.0,4.0,11.0,460.0,-1.01,-0.008,-0.035,2.686,-1.038,1.587,7.0,30.0,-16.0,99.8,35.59,162.0,40.0,45.0,39.0,79.0,329.0,112,X1.4482 Y1.66 Z0.0737
14:13:35.112,5,112,1.4482,1.66,0.0737,84.34542,59.04924,-24.12052,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.34542,""mpoy"":59.04924,""mpoz"":-24.12052,""mpoa"":0,""posx"":1.4482,""posy"":1.66,""posz"":0.0737,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1016016547}}",5.067013559915861,0.1989527458499651,0.20070994179874999,0.1988287961578548,5.067013559915861,0.1989527458499651,0.20070994179874999,0.1988287961578548,-1.01198,-0.08100784,-0.026023920000000002,2.99099898,0.5468578199999998,2.37953774,-21.023780840000004,-31.0,-18.980005619999996,99.7,31.52,0.0,7.809798279999982,8.78602307999998,7.809798279999982,20.500720499999954,546.7940302599999,-1.006,-0.0011255200000000018,-0.01199542,-0.5258159799999996,2.3423234400000004,5.13454244,15.0,17.125926000000003,-63.0,99.7,30.27,215.8986529599996,124.11855947999975,90.02965889999982,105.76299771999979,294.5630603999994,341.53665171999995,-1.0041738599999999,-0.07582613999999999,0.025471139999999993,5.48160788,1.6188702800000003,2.1037452199999995,-4.171001340000002,16.996848319999998,-94.17415301999999,99.8,30.97657996,39.15929060000036,4.959036820000042,6.327046540000055,5.130038160000046,14.022103800000126,319.9007029800002,-1.03213506,-0.06729048,-0.0022904800000000014,2.5962200599999994,1.6911147599999994,1.2314571400000005,10.28458142,-24.290098780000005,50.71541858,99.7,37.79698878,45.24837604000015,62.03865368000022,48.378766820000166,41.26424198000014,137.16803234000048,388.42006702,-1.00538766,-0.00938766,-0.003441699999999997,0.41329920000000003,1.65841788,4.75959276,11.604610999999998,-17.395389,30.0,99.8,31.49,119.43418425999984,84.49748483999993,75.92527639999993,86.33438629999992,239.4172295599998,359.2692668400001,-1.0070079799999998,-0.042429600000000005,-0.0055919199999999985,9.89546562,5.62578,3.3062938399999995,85.0,77.40765272,-400.0,99.8,29.5800797,126.08258969999991,196.90410033999987,249.13171239999983,255.73520419999983,614.1246794999996,113.22941236000004,-0.99635182,-0.03028352,0.012755000000000004,-4.99028354,-7.8472551600000005,0.488,4.36459026,28.0,42.63540974,99.7,31.303645619999998,109.92596277999989,6.989511939999993,5.718691499999994,5.718691499999994,15.249844319999983,484.3607880200002,-1.0085979600000001,0.12057000000000001,-0.009983699999999998,2.75726638,1.6977398000000001,4.0625043199999995,-25.0,36.0,32.831701280000004,99.7,31.59,173.4084348199997,3.1964691399999943,2.397352099999996,2.397352099999996,7.192055319999987,464.72022417999995,-0.9902267,0.040244640000000005,-0.011755359999999998,-1.6416309800000002,-0.6870234800000004,0.8615869800000001,-32.12236636,34.0,-31.964093519999995,99.8,31.73877676,17.650070000000248,11.50245138000017,11.012984960000155,10.627932640000147,33.51046806000049,329.73419912,-1.002,0.011,-0.015,1.709,0.061,2.38,-5.0,52.0,68.0,99.7,28.62,32.0,4.0,3.0,4.0,11.0,460.0,-1.01,-0.008,-0.035,2.686,-1.038,1.587,7.0,30.0,-16.0,99.8,35.59,162.0,40.0,45.0,39.0,79.0,329.0,112,X1.4482 Y1.66 Z0.0737
14:13:35.627,5,112,1.4482,1.66,0.0737,84.34542,59.04924,-24.12052,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.34542,""mpoy"":59.04924,""mpoz"":-24.12052,""mpoa"":0,""posx"":1.4482,""posy"":1.66,""posz"":0.0737,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1016016547}}",5.361433282648431,0.2001984893286135,0.18616208093398526,0.19062303242884465,5.361433282648431,0.2001984893286135,0.18616208093398526,0.19062303242884465,-1.0112802,-0.08071868,-0.0269972,2.91300744,0.5831538000000004,2.2753310800000004,-21.717737759999995,-30.00092428,-19.43732435999999,99.7,31.53,0.0,5.7492983199999745,6.467960639999971,5.7492983199999745,15.091907399999933,408.5636052000006,-1.00632884,-0.001248920000000003,-0.010328840000000002,-0.4115434000000005,2.3593557599999997,5.11640268,14.92034496,18.0,-63.0,99.7,30.25248864,167.8686501199994,95.34939335999965,69.16188359999974,81.2484269199997,226.28694043999914,290.12567452000025,-1.00554004,-0.07547208000000001,0.025955919999999993,5.061121880000002,1.7207046399999997,1.8522302000000002,-1.9761333200000135,5.916536160000038,-33.06299708000021,99.8,30.98123952,75.74038696000044,10.092915040000065,12.877167000000082,10.440946120000067,28.53858640000018,341.49921796000024,-1.03220016,-0.06779464,-0.003991519999999995,2.30663928,1.6349771999999996,1.30623616,10.202717760000002,-24.0,50.402700640000006,99.7,37.797999839999996,63.83217812000023,87.78877340000031,68.25915216000024,58.391615000000215,194.10178344000067,389.1309598000001,-1.005,-0.009725680000000002,-0.002,0.24987935999999972,1.6585476000000001,4.7126370799999995,11.0,-18.0,30.0,99.8,31.48,89.58481275999988,76.31298867999989,69.12408379999991,78.5249594799999,217.32611927999972,381.6817781600003,-1.007,-0.04266315999999999,-0.006,9.678881839999999,5.554853679999999,3.2222705200000004,85.0,77.45438428,-400.0,99.8,29.57168476,114.03374543999986,177.87081879999977,225.88502699999972,231.88680319999972,558.1651763599994,98.46762127999999,-0.99646224,-0.029,0.01433756,-5.1185944800000005,-7.698335680000001,0.43751143999999953,5.0,28.0,42.8999532,99.7,31.315379760000003,93.65057383999982,6.18274123999999,5.058607119999992,5.058607119999992,13.489618319999979,516.36300608,-1.007,0.121,-0.009463120000000002,2.8875084799999993,1.6635312800000002,3.92639096,-25.0,35.411104800000004,32.05216232,99.7,31.605888880000002,139.00522235999955,2.564231519999992,1.9231732799999939,1.9231732799999939,5.769520279999982,374.43686032000033,-0.99032536,0.04096976,-0.011258559999999994,-1.5031971600000007,-0.8921583600000003,0.97884632,-21.59239379999992,22.941918519999916,-20.947898039999924,99.8,31.72,53.989455400000416,30.897580240000238,29.59662896000023,28.295678400000217,89.44036288000069,276.3111330800004,-1.002,0.011,-0.015,1.709,0.061,2.38,-5.0,52.0,68.0,99.7,28.62,32.0,4.0,3.0,4.0,11.0,460.0,-1.01,-0.008,-0.035,2.686,-1.038,1.587,7.0,30.0,-16.0,99.8,35.59,162.0,40.0,45.0,39.0,79.0,329.0,112,X1.4482 Y1.66 Z0.0737
