t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_l1.Ax,frame_l1.Ay,frame_l1.Az,frame_l1.Gx,frame_l1.Gy,frame_l1.Gz,frame_l1.Mx,frame_l1.My,frame_l1.Mz,frame_l1.Pressure,frame_l1.Temperature,frame_l1.Proximity,frame_l1.ColorR,frame_l1.ColorG,frame_l1.ColorB,frame_l1.ColorA,frame_l1.RMS,z_gant_2.Ax,z_gant_2.Ay,z_gant_2.Az,z_gant_2.Gx,z_gant_2.Gy,z_gant_2.Gz,z_gant_2.Mx,z_gant_2.My,z_gant_2.Mz,z_gant_2.Pressure,z_gant_2.Temperature,z_gant_2.Proximity,z_gant_2.ColorR,z_gant_2.ColorG,z_gant_2.ColorB,z_gant_2.ColorA,z_gant_2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_b1.Ax,frame_b1.Ay,frame_b1.Az,frame_b1.Gx,frame_b1.Gy,frame_b1.Gz,frame_b1.Mx,frame_b1.My,frame_b1.Mz,frame_b1.Pressure,frame_b1.Temperature,frame_b1.Proximity,frame_b1.ColorR,frame_b1.ColorG,frame_b1.ColorB,frame_b1.ColorA,frame_b1.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_b2.Ax,frame_b2.Ay,frame_b2.Az,frame_b2.Gx,frame_b2.Gy,frame_b2.Gz,frame_b2.Mx,frame_b2.My,frame_b2.Mz,frame_b2.Pressure,frame_b2.Temperature,frame_b2.Proximity,frame_b2.ColorR,frame_b2.ColorG,frame_b2.ColorB,frame_b2.ColorA,frame_b2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_r1.Ax,frame_r1.Ay,frame_r1.Az,frame_r1.Gx,frame_r1.Gy,frame_r1.Gz,frame_r1.Mx,frame_r1.My,frame_r1.Mz,frame_r1.Pressure,frame_r1.Temperature,frame_r1.Proximity,frame_r1.ColorR,frame_r1.ColorG,frame_r1.ColorB,frame_r1.ColorA,frame_r1.RMS,y_bed__2.Ax,y_bed__2.Ay,y_bed__2.Az,y_bed__2.Gx,y_bed__2.Gy,y_bed__2.Gz,y_bed__2.Mx,y_bed__2.My,y_bed__2.Mz,y_bed__2.Pressure,y_bed__2.Temperature,y_bed__2.Proximity,y_bed__2.ColorR,y_bed__2.ColorG,y_bed__2.ColorB,y_bed__2.ColorA,y_bed__2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,gcode_line,gcode_string
22:05.9,5,32,-0.1996,0.0991,0,39.03572,16.08293,-21.20161,,1016,0,0,,2,2,"{""sr"":{""mpox"":39.03572,""mpoy"":16.08293,""mpoz"":-21.20161,""mpoa"":0,""posx"":-0.1996,""posy"":0.0991,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":2,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":32,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":1479919876}}",5.4388612529146485,0.2086072578094899,0.1998870534589514,0.2048700273735448,5.4388612529146485,0.2086072578094899,0.1998870534589514,0.2048700273735448,-0.997,0.068,-0.009,2.136,-0.366,1.465,26,-35,-55,101.1,30.21,139,169,155,186,473,315,-1.002,0.012,-0.004,1.648,0.244,2.441,-5,52,68,101.2,28.27,0,0,0,0,0,547,-0.993,-0.033,0.016,-5.005,-6.836,0.122,3,30,43,101.2,29.22,0,0,0,0,0,383,-1.031,-0.068,-0.003,2.075,0.977,1.465,11,-27,25,101.1,36.86,0,0,0,0,0,423,-1.004,-0.078,0.028,4.883,1.77,2.075,-3,15,-95,101.2,29.6,0,0,0,0,0,394,-1.002,-0.044,0.033,0.244,1.16,0.305,16,-5,-88,101.1,29.35,245,102,98,76,228,320,-1.005,-0.008,-0.002,0.244,1.892,4.7,11,-17,27,101.2,30.32,0,0,0,0,0,380,-1.006,-0.002,-0.011,-0.244,2.38,5.127,16,18,-63,101.1,28.89,209,152,119,145,374,283,-0.99,0.041,-0.009,-1.648,-0.977,0.793,-32,33,-31,101.2,30.47,0,0,0,0,0,330,-1.012,-0.082,-0.025,2.563,-0.183,2.258,-21,-32,-20,101.1,30.02,0,19,21,18,51,524,-0.993,0.096,-0.031,2.075,-0.366,2.93,28,6,-2,101.1,28.72,0,0,0,0,0,1783,-1.012,0.118,-0.024,2.869,1.648,4.578,-24,35,32,101.1,27.3,0,0,0,0,0,2894,32,G2 X-0.1996 Y0.0991 R0.0742
22:06.2,5,38,-0.1996,0.3959,0,39.03572,23.62165,-21.20161,,1016,0,0,,2,2,"{""sr"":{""mpox"":39.03572,""mpoy"":23.62165,""mpoz"":-21.20161,""mpoa"":0,""posx"":-0.1996,""posy"":0.3959,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":2,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":38,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":1479919876}}",5.308470468945929,0.1968051318824487,0.19766645597116894,0.19659100737314128,5.308470468945929,0.1968051318824487,0.19766645597116894,0.19659100737314128,-0.997,0.06864126,-0.00864126,2.26894552,-0.44421728,1.51505448,26,-35,-54,101.1,30.21820584,207.60254059999994,138.67521495999998,127.18732707999997,152.62479305999997,386.4853614999999,288.9535233,-1.00162454,0.01189012,-0.00357854,1.59650274,0.13923078000000003,2.45050274,-14.32384244,51.95411094,68.73432634,101.2,28.2795409,2.766626900000001,1.0626936400000007,1.0626936400000007,1.3283673000000007,3.719429060000002,436.78886733999997,-0.994,-0.033,0.01643434,-4.62076456,-6.90397886,-0.00808766,3.71663536,29.84922444,42.283364639999995,101.2,29.23283362,1.3986383600000005,5.516522800000002,4.533838160000002,5.100568260000003,13.601515480000007,487.0939047,-1.02853066,-0.06789776,-0.00066032,2.1431052,1.12229686,1.21648608,11.35360122,-27,26.19047836,101.1,36.85,72.59368254,62.0051913,54.71046348,50.151258,152.7333767,350.26996543999996,-1.00353136,-0.078,0.02771872,4.61005038,1.8385894200000001,1.9568262600000002,-4,16.062724420000002,-95.46895816,101.2,29.58593762,144.13051115999997,20.188053259999997,25.531950319999996,21.969352219999998,59.97039416,339.26028815999996,-1.002,-0.04340468,0.03294996,0.09877472,1.32774788,0.07408104,16.645192400000003,-5.59518552,-87.3548076,101.1,29.35,87.99230222000003,36.19038264000001,34.77115124000001,26.96538268000001,80.89614822000003,322.45308781999995,-1.005,-0.008,-0.0008592,0.39285931999999996,1.68932828,4.57472832,11,-17,28,101.2,30.31,177.79053107999997,97.93852983999997,89.35997177999998,102.94268817999998,281.66263273999994,391.7947917,-1.00678488,-0.00221512,-0.01022592,-0.1712047,2.29146318,5.07911092,15.77428582,18,-63,101.1,28.915485699999998,43.63067128000004,32.669270840000024,25.576600360000025,31.164765500000026,80.38360092000006,295.97853425999995,-0.99,0.04085078,-0.00870174,-1.47331332,-0.95147594,0.87234668,-32,33.71729856,-32.71729856,101.2,30.46,21.518970359999997,68.86070443999999,68.86070443999999,69.57800381999999,202.99561869999997,278.9789356,-1.011,-0.08162698,-0.02349758,2.441,0,2.38030456,-20.875431,-31.2483657,-20.25412978,101.1,30.01,0,7.085762860000001,7.831633080000002,6.712828160000001,19.019679740000004,428.20570585999997,-0.99176872,0.096,-0.03498218,1.81144114,-0.18408684,2.75910444,28,5.98218414,-3,101.1,28.7501782,139.68816177999997,4.503771239999999,4.503771239999999,5.254399779999999,10.508798739999998,1203.10774,-1.01179786,0.118,-0.02780362,2.76020012,1.61273918,4.11333014,-23,34.80345928,31.79768452,101.1,27.33,170.33911073999997,8.838050519999998,7.2311317799999975,8.034591239999997,23.300314899999993,1415.167267,38,G2 X-0.1996 Y0.3959 R0.0742
22:06.4,5,42,3.5354,0.6185,0,133.90472,29.27569,-21.20161,,1016,0,0,,2,3,"{""sr"":{""mpox"":133.90472,""mpoy"":29.27569,""mpoz"":-21.20161,""mpoa"":0,""posx"":3.5354,""posy"":0.6185,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.325825083115969,0.19698410053032514,0.20227851031458063,0.20658373505416203,5.325825083115969,0.19698410053032514,0.20227851031458063,0.20658373505416203,-0.99633898,0.068,-0.00766102,2.2569754800000004,-0.122,1.5249754800000002,25.661067980000002,-35,-54.6778637,101.1,30.21,52.53444283999978,56.940557079999756,52.53444283999978,62.70239971999973,159.2979869399993,332.6640869000001,-1.00123682,0.011381259999999999,-0.0041232,1.6224610000000002,0.25490888000000034,2.41603762,-13.95788856,51.79066446,68.73238404,101.2,28.279139360000002,6.18554642,2.4742184400000045,2.4742184400000045,3.092773380000005,8.659764860000015,478.8591414799999,-0.99310626,-0.0335039,0.01721186,-4.77999576,-6.7348072,0.044126580000000165,3,29.89393734,42.89393734,101.2,29.23496228,3.658901120000006,11.586519380000018,9.757069320000017,10.976702360000019,29.271206960000047,501.56553450000007,-1.02942976,-0.0672423,-0.002,2.1005448,1.29084548,1.4413632,11,-26.80625542,25.763741040000003,101.1,36.82806268,83.92240958000004,70.89097960000002,62.55086430000003,57.338292440000025,174.62116324000007,440.6002149,-1.003429,-0.07788168,0.02666564,4.90185192,1.51450388,2.04162564,-3.42876834,15.689579539999999,-95.45288378,101.2,29.5945291,110.5036936599999,15.398055999999984,19.47401163999998,16.756707659999986,45.74128289999995,411.0591551,-1.00376468,-0.04452046,0.030334519999999997,0.20646425999999984,1.2494128800000004,0.21198522000000006,16.5700893,-5.47516436,-87.5700893,101.1,29.35045262,141.19224268000016,58.14908680000007,55.86873026000006,43.32677028000005,129.98031118000014,366.1375011799999,-1.00544428,-0.008,-0.0002242,0.2981665199999999,1.8956789600000001,4.51332104,11,-16.94828702,28.39227398,101.2,30.31,74.92427759999981,53.74149731999986,49.03421321999988,56.487413179999855,154.1635653199996,388.53783716000004,-1.00698096,-0.00298096,-0.00935726,-0.16559126,2.2788801400000005,5.08572312,15,18,-64,101.1,28.916237000000002,133.6236277200003,97.68962112,76.48068988000016,93.19075674,240.36788310000048,348.11408656000003,-0.99071542,0.041,-0.00917568,-1.41909038,-0.97494946,0.91956318,-32,33,-32.71545842,101.2,30.46,57.709047639999845,38.193843199999904,37.80009273999991,38.193843199999904,111.32231305999971,325.82267756000005,-1.011,-0.081198,-0.02352536,2.47741286,-0.02414346,2.2604034399999997,-21,-32,-20.32749358,101.1,30.02,0,10.731164460000011,11.860761000000013,10.16636686000001,28.804705100000028,518.2915518,-0.99162308,0.09658806,-0.03165844,1.7915328400000003,-0.06892096,2.78646716,11.529022839999964,2.0938891399999933,-0.85863674,101.1,28.78035122,69.67393821999978,2.259695279999993,2.259695279999993,2.6363115999999915,5.272622199999984,569.2681569000001,-1.01070902,0.11836046,-0.02563954,2.80303978,1.5934069199999996,4.245776220000001,-23.01185716,34.348580399999996,31.02371432,101.1,27.3563954,72.15617747999971,3.834386379999985,3.1372249199999875,3.4858053199999866,10.10883621999996,471.7218815600001,42,X3.5354 Y0.6185 R0.0742
22:06.9,5,42,3.5354,0.6185,0,133.90472,29.27569,-21.20161,,1016,0,0,,2,3,"{""sr"":{""mpox"":133.90472,""mpoy"":29.27569,""mpoz"":-21.20161,""mpoa"":0,""posx"":3.5354,""posy"":0.6185,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.354227676692795,0.20980083483076742,0.20748128234463345,0.2047699927444604,5.354227676692795,0.20980083483076742,0.20748128234463345,0.2047699927444604,-0.99638434,0.068,-0.008,2.22043318,-0.40356682,1.4884331800000001,26.38415094,-35,-54.23169788,101.1,30.23,147.80376255999946,103.46263403999963,95.45659659999963,113.9320668599996,289.4490342,315.0913193199999,-1.00063982,0.011409960000000002,-0.0028687,1.6199932999999997,0.3848152400000005,2.5319685,-9.19835582,51.7694837,72.71989484,101.2,28.26508702,4.095363560000017,1.6381455000000062,1.6381455000000062,2.0476819000000086,5.733508680000023,477.9705366,-0.99305966,-0.03246052,0.017100639999999997,-4.47546458,-6.92260646,-0.02560646,3,30,43.52046954,101.2,29.2347951,1.679129720000006,8.39564722,6.716518120000025,7.556082480000027,20.149553740000073,474.6939995,-1.02883526,-0.0679808,-0.00197946,2.2654643400000003,1.4748463200000002,1.3866668199999994,11.346732519999998,-27,25.50966854,101.1,36.84837056,78.45301268000006,66.68506092000004,58.83975970000003,53.93644586000003,163.7706640400001,424.34588213999984,-1.00431714,-0.07753538,0.02546462,4.99053474,1.64194374,1.97709636,-4,16,-95.75284648,101.2,29.60217868,132.14336355999984,18.189774419999978,23.004714799999974,19.794754879999974,53.49933715999993,391.92408173999985,-1.00228168,-0.0437264,0.033281679999999994,0.2883065999999999,0.9354010800000004,0.04505678,16.273665360000003,-5,-87.17128864,101.1,29.35555018,109.90363746000023,45.3853081,43.60549186,33.81650380000008,101.44951164000022,362.1393206399998,-1.00531996,-0.0070961,0.00133552,0.3152270399999998,1.9802737200000002,4.42132562,11,-16.4161727,28,101.2,30.30680154,102.75357275999973,79.98431527999979,72.39456319999981,84.07110527999978,229.44405835999936,444.47588109999987,-1.0066047,-0.00256812,-0.0096047,-0.183,2.3339869199999996,5.100646579999999,15,18,-63.07315814,101.1,28.89790904,81.02972592,60.1076995,47.05800168000024,57.339581740000284,147.89657674000074,318.50825311999995,-0.99,0.041520800000000004,-0.00858274,-1.44709096,-0.8361529,0.8260630600000001,-32.06185222,33,-31.06185222,101.2,30.470618639999998,112.18756417999963,55.939273919999856,55.939273919999856,56.52197449999984,164.90431761999957,309.64413729999995,-1.01,-0.081903,-0.02377162,2.4054310799999996,-0.061,2.24300898,-20.5484414,-32,-19.4515586,101.1,30.01451524,0,8.579612880000017,9.48273008,8.128054280000015,23.029487420000045,547.0584067999997,-0.99252718,0.0955929,-0.02786918,1.7586944000000002,-0.1519312,2.8683457999999997,28,5.658029639999998,-3,101.1,28.81,111.42245331999966,3.5560353799999893,3.5560353799999893,4.148708339999988,8.297416679999976,510.5273657199999,-1.012,0.1186137,-0.0213863,2.8828499999999995,1.6082239600000001,4.13850104,-23.61352476,35,31.386475240000003,101.1,27.380192819999998,130.06725797999957,6.748773219999976,5.52172308,6.135247839999979,17.792219379999942,501.49423268000004,42,X3.5354 Y0.6185 R0.0742
22:07.5,5,42,3.5354,0.6185,0,133.90472,29.27569,-21.20161,,1016,0,0,,2,3,"{""sr"":{""mpox"":133.90472,""mpoy"":29.27569,""mpoz"":-21.20161,""mpoa"":0,""posx"":3.5354,""posy"":0.6185,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.224232032151518,0.20192849738742066,0.20817388304098944,0.21447541958276634,5.224232032151518,0.20192849738742066,0.20817388304098944,0.21447541958276634,-0.996,0.068,-0.00891524,2.258,-0.30757136,1.65057136,26,-35,-53.9578466,101.1,30.20084284,204.0214251,160.9183071,148.4662956,178.1595545,450.1881206,215.29959907999998,-1.00016052,0.012,-0.00383948,1.8000074,0.33596348,2.5620439200000003,-10.0261226,50.99477548,69.96390792000001,101.2,28.26994776,1.6065125599999999,0.6426046399999998,0.6426046399999998,0.8032562799999999,2.24911724,604.9889918,-0.99380896,-0.033,0.01619744,-4.45410688,-6.72951224,-0.04972556,3,29.80876908,42.19763968,101.2,29.25184816,0.76492264,3.8246141999999996,3.0596915600000005,3.4421524000000003,9.17907372,344.4540842,-1.02985376,-0.06759904,-0.002,2.04689688,1.44056176,1.3742641599999998,11.43565804,-27,25.01727348,101.1,36.875643759999996,69.70523007999999,59.249446,52.27892232,47.92234584,145.50966775999999,350.1950781,-1.004026,-0.0773116,0.0256428,5.189585,1.64676892,2.134415,-4,16.02598372,-94.97401628,101.2,29.60357376,159.36921044000002,21.84900412,27.6325642,23.7768578,64.90439579999999,342.4554726,-1.00129468,-0.04232344,0.0352084,0.18826476,1.06833188,0.14172136000000002,16,-5,-88.46847488,101.1,29.34705504,72.45478608,30.04222888,28.86410192,22.384405560000005,67.15321667999999,334.8142053,-1.005,-0.00718544,0.000409,0.35467752,2.0927695600000003,4.6420886,11,-17,28,101.2,30.32,152.29076867999999,111.57131183999999,101.7986416,117.2720359,320.0549307,386.13762488000003,-1.00609424,-0.00205664,-0.01079344,-0.3682938,2.25686564,5.24327804,15,18,-63.093796,101.1,28.909814439999998,19.35961488,14.257017439999977,11.161744319999999,13.600444399999997,35.07976796,362.7938345,-0.99,0.04018888,-0.0096156,-1.46621436,-0.84248672,0.83924108,-32.80462592,33,-32,101.2,30.45384116,163.3556734,78.69242988,77.88116712,78.69242988,229.58719132000002,328.7654784,-1.01167008,-0.08168208,-0.02334192,2.4825970799999997,-0.08186844,2.2759374,-21,-32.31807544,-20,101.1,30.016819,0,6.04342776,6.679578640000001,6.04342776,16.22183348,401.69147191999997,-0.99209984,0.09603572,-0.02240568,1.86940332,-0.04275904,2.79583968,28,6,-3,101.1,28.81235096,161.68410771999996,5.18772516,5.18772516,6.05234664,12.104692320000002,357.1057613,-1.0110336,0.11892768000000001,-0.018,2.74022616,1.5324594,4.211,-23,35,32.927686040000005,101.1,27.390336,193.88647039999998,10.20455144,8.34917836,9.2768644,26.902907160000005,386.641471,42,X3.5354 Y0.6185 R0.0742
22:08.0,5,42,3.5354,0.6185,0,133.90472,29.27569,-21.20161,,1016,0,0,,2,3,"{""sr"":{""mpox"":133.90472,""mpoy"":29.27569,""mpoz"":-21.20161,""mpoa"":0,""posx"":3.5354,""posy"":0.6185,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.039375467814541,0.20110676607614922,0.2037687789985527,0.20694595501537727,5.039375467814541,0.20110676607614922,0.2037687789985527,0.20694595501537727,-0.99631904,0.0683602,-0.007,2.27942864,-0.2446664,1.6695619199999998,26,-35,-54.67892004,101.1,30.2168112,140.53647851999972,114.05859111999976,105.23262887999977,126.27915423999973,319.77140687999935,285.3490641200001,-1.00091296,0.011642880000000003,-0.00245148,1.8252584799999998,0.1946598000000001,2.3683402,-10.131048,51.00734816000001,70.53092496,101.2,28.2664264,3.6470988800000104,1.4588396800000043,1.4588396800000043,1.823549600000005,5.105938560000015,422.39061251999993,-0.99435456,-0.03262272,0.017022720000000005,-4.5568768,-6.94826252,-0.00448384,3,29.89125032,42.37712568,101.2,29.245367679999998,2.0452546800000064,7.54251316,6.034010120000016,6.788261800000017,18.102031360000048,418.35674256000004,-1.02912076,-0.068,-0.00159432,2.15021984,1.6112996800000001,1.2852076799999999,11.52629396,-27.18052608,26,101.1,36.86293148,74.30399672000001,64.42403904000003,56.844740360000024,52.10767828000002,158.69156672000005,359.6021852,-1.00411232,-0.07833472,0.02733472,5.04597308,1.668431,2.00111208,-4,16,-95.55943344,101.2,29.60887744,133.7904964399999,18.795826559999984,23.77119199999998,20.454281479999985,55.83465991999996,327.7981963599999,-1.002,-0.04382592,0.03449232,0.1936127600000001,1.2431376800000005,0.20332776000000002,16,-5,-88,101.1,29.34912896,103.40948216000017,42.87710212000007,41.19564740000006,31.947645080000047,95.84293492000015,323.26301515999995,-1.00557188,-0.008,-0.00029096,0.3482501200000001,1.7233513200000001,4.5229865600000005,11,-16.6209576,27.620957599999997,101.2,30.31,128.0966493599998,85.07122535999986,76.99877323999988,89.41793055999986,244.60832347999963,401.3554459,-1.007,-0.0023574,-0.01001784,-0.20371172,2.24287708,5.0279382,15,18,-64.96335072,101.1,28.899816639999997,68.55698612000026,51.58743512000019,40.38753136000015,49.21169808000018,126.93224164000047,327.9009530799999,-0.99037896,0.04135224,-0.0087312,-1.39889892,-0.95871992,0.84728092,-32.37888984,33,-32.11014776,101.2,30.47,140.99206155999977,60.24770876,59.62659859999991,60.24770876,175.15313415999972,281.7262196,-1.011,-0.08156956,-0.0239154,2.4475846399999996,0.00751668,2.23265708,-21,-32.5692568,-19.22301408,101.1,30.012230080000002,0,8.184120240000011,9.045606320000012,7.7533763600000105,21.96790080000003,423.68672036000004,-0.99203232,0.096,-0.02296768,1.9070635599999999,0.02498612,2.747,28,5.96783648,-1.42477052,101.1,28.8296784,119.69358895999979,3.8373401199999932,3.8373401199999932,4.4768966399999925,8.953793279999985,442.56683016000017,-1.01198976,0.11801023999999999,-0.01601024,2.7235581599999996,1.6069843999999998,4.23036648,-23.65873912,35,32.98986912,101.1,27.413311399999998,140.42217315999972,7.357569719999985,6.019830039999988,6.6886997199999865,19.39722947999996,356.6796569200001,42,X3.5354 Y0.6185 R0.0742
22:08.5,5,42,3.5354,0.6185,0,133.90472,29.27569,-21.20161,,1016,0,0,,2,3,"{""sr"":{""mpox"":133.90472,""mpoy"":29.27569,""mpoz"":-21.20161,""mpoa"":0,""posx"":3.5354,""posy"":0.6185,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.211929191276521,0.1940703474752347,0.19939842525147547,0.1990889312318279,5.211929191276521,0.1940703474752347,0.19939842525147547,0.1990889312318279,-0.99637768,0.068,-0.00762232,2.2114006799999992,-0.39453536,1.6566329800000008,26.0043605,-35,-54,101.1,30.21991298,88.73622788000091,63.81456448000065,58.528150780000594,70.23378086,177.8500569400018,256.63234369999975,-1.00175534,0.010594399999999997,-0.00353816,1.772456639999999,0.34424902000000024,2.502,-15.12545772,50.51796960000001,70.99317676,101.2,28.27538098,5.941769079999972,2.3767076599999886,2.3767076599999886,2.970884039999986,8.318476359999961,424.6701172999996,-0.9936482,-0.03258512,0.017,-4.60262392,-6.7449946,0.02077528,3,30,42.414855,101.2,29.245220399999997,2.925726379999986,11.18085139999995,9.362325519999956,10.532616519999952,28.08697679999987,380.1739413199996,-1.02810172,-0.06664598,-0.0015178,2.1613945199999995,1.6304813199999995,1.4074988800000003,11.51771434,-27,24.836360219999996,101.1,36.85354082,81.96251719999991,70.40915987999992,62.12572947999993,56.948584979999936,173.4343278799998,335.8779822999999,-1.00353676,-0.077217,0.02689786,4.91925842,1.63297974,1.9927618399999998,-3.217279,16.2462343,-95.217279,101.2,29.6078269,113.34350578000029,15.75945592000004,19.93107686000005,17.149995820000044,46.81485446000011,367.8397409999998,-1.00244796,-0.04437844,0.03389924,0.2058757200000004,1.2551054199999991,0.039608260000000575,16,-5,-87.62499008,101.1,29.34552116,136.92180277999955,56.314612319999824,54.10619619999983,41.95990743999987,125.8797216999996,343.6101364,-1.005,-0.008,-0.00083186,0.35799391999999974,1.8191852800000001,4.72936448,11,-16.57822612,26,101.2,30.3074672,87.63843934000057,57.783003500000376,52.72171866000034,60.73541980000039,165.95077224000107,371.5982707999997,-1.00567638,-0.00239306,-0.00967638,-0.12869752,2.1183526999999995,5.011324,15,18,-64.60703186,101.1,28.900345339999998,125.04858087999929,92.26885569999946,72.23680115999959,88.01963219999949,227.02994729999867,304.83360397999996,-0.99041432,0.041,-0.0093482,-1.4336746,-0.89030662,0.916,-32.48056338,33,-31.48056338,101.2,30.47585594,59.67525452000037,40.197914680000245,39.78350322000025,40.197914680000245,117.27845188000074,255.6874974399998,-1.01154904,-0.08145096,-0.02445096,2.5031011200000006,0.026398979999999832,2.2458012400000005,-18.55566824,-28.70807848,-17.23929064,101.1,30.001344800000002,0,10.43425147999997,11.532594319999967,9.885080559999972,28.00772891999992,408.34611603999974,-0.99293366,0.09606634,-0.02072548,1.6728547000000002,-0.06506224,2.9051453,28,5.659136959999997,-2.93340456,101.1,28.82066588,76.74326692,2.4447511200000185,2.4447511200000185,2.8522096000000214,5.704418200000044,425.4775598999994,-1.01197892,0.11860538,-0.015,2.7951615000000007,1.6265260399999997,4.141365539999999,-23,34.02136892,31.97863108,101.1,27.43042718,83.27389708000078,4.342407060000041,3.5528784000000333,3.9476429200000367,11.448164480000107,335.4411057199995,42,X3.5354 Y0.6185 R0.0742
