t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_r1.Ax,frame_r1.Ay,frame_r1.Az,frame_r1.Gx,frame_r1.Gy,frame_r1.Gz,frame_r1.Mx,frame_r1.My,frame_r1.Mz,frame_r1.Pressure,frame_r1.Temperature,frame_r1.Proximity,frame_r1.ColorR,frame_r1.ColorG,frame_r1.ColorB,frame_r1.ColorA,frame_r1.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_b2.Ax,frame_b2.Ay,frame_b2.Az,frame_b2.Gx,frame_b2.Gy,frame_b2.Gz,frame_b2.Mx,frame_b2.My,frame_b2.Mz,frame_b2.Pressure,frame_b2.Temperature,frame_b2.Proximity,frame_b2.ColorR,frame_b2.ColorG,frame_b2.ColorB,frame_b2.ColorA,frame_b2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,y_bed__1.Ax,y_bed__1.Ay,y_bed__1.Az,y_bed__1.Gx,y_bed__1.Gy,y_bed__1.Gz,y_bed__1.Mx,y_bed__1.My,y_bed__1.Mz,y_bed__1.Pressure,y_bed__1.Temperature,y_bed__1.Proximity,y_bed__1.ColorR,y_bed__1.ColorG,y_bed__1.ColorB,y_bed__1.ColorA,y_bed__1.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,z_gant_2.Ax,z_gant_2.Ay,z_gant_2.Az,z_gant_2.Gx,z_gant_2.Gy,z_gant_2.Gz,z_gant_2.Mx,z_gant_2.My,z_gant_2.Mz,z_gant_2.Pressure,z_gant_2.Temperature,z_gant_2.Proximity,z_gant_2.ColorR,z_gant_2.ColorG,z_gant_2.ColorB,z_gant_2.ColorA,z_gant_2.RMS,spindle1.Ax,spindle1.Ay,spindle1.Az,spindle1.Gx,spindle1.Gy,spindle1.Gz,spindle1.Mx,spindle1.My,spindle1.Mz,spindle1.Pressure,spindle1.Temperature,spindle1.Proximity,spindle1.ColorR,spindle1.ColorG,spindle1.ColorB,spindle1.ColorA,spindle1.RMS,gcode_line,gcode_string
16:21:14.139,5,36,1.6269,1.4641,0.0949,88.88439,54.07338,-23.58204,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.88439,""mpoy"":54.07338,""mpoz"":-23.58204,""mpoa"":0,""posx"":1.6269,""posy"":1.4641,""posz"":0.0949,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":185.42,""mark"":926202074}}",5.071366926713381,0.2017556686769239,0.2045585915038827,0.2064272067218553,5.071366926713381,0.2017556686769239,0.2045585915038827,0.2064272067218553,-0.991,0.04,-0.011,-1.77,-0.916,1.038,-32.0,35.0,-34.0,100.0,33.62,191.0,66.0,58.0,54.0,171.0,334.0,-1.007,-0.076,0.024,5.432,1.77,2.014,-4.0,17.0,-95.0,100.0,32.31,0.0,0.0,0.0,0.0,0.0,385.0,-1.012,-0.082,-0.025,2.93,0.61,2.197,-22.0,-31.0,-21.0,99.9,32.47,0.0,0.0,0.0,0.0,0.0,529.0,-0.997,-0.028,0.014,-5.066,-8.24,0.549,4.0,29.0,44.0,100.0,32.66,0.0,0.0,0.0,0.0,0.0,543.0,-1.007,0.0,-0.011,-0.305,2.686,5.005,15.0,17.0,-64.0,99.9,31.27,251.0,132.0,90.0,104.0,301.0,350.0,-1.005,-0.012,-0.02,0.549,1.892,4.7,11.0,-17.0,30.0,100.0,32.71,0.0,0.0,0.0,0.0,0.0,395.0,-1.021,-0.007,0.014,2.869,3.235,1.587,15.0,22.0,-2.0,100.0,32.39,0.0,0.0,0.0,0.0,0.0,530.0,-1.035,-0.072,-0.004,2.563,1.648,0.977,11.0,-29.0,42.0,100.0,41.98,0.0,0.0,0.0,0.0,0.0,396.0,-1.007,0.124,-0.011,2.93,1.831,4.211,-25.0,35.0,33.0,100.0,33.1,219.0,4.0,3.0,2.0,9.0,370.0,-1.004,0.012,-0.021,1.892,0.366,2.38,-14.0,56.0,69.0,100.0,30.02,0.0,0.0,0.0,0.0,0.0,2080.0,-1.014,-0.01,-0.037,2.808,-1.221,1.709,7.0,25.0,-18.0,100.0,39.08,0.0,0.0,0.0,0.0,0.0,2623.0,36,X1.6269 Y1.4641 Z0.0949
16:21:14.391,5,67,1.6385,1.6795,0.0857,89.17903,59.54454,-23.81572,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.17903,""mpoy"":59.54454,""mpoz"":-23.81572,""mpoa"":0,""posx"":1.6385,""posy"":1.6795,""posz"":0.0857,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":67,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":185.42,""mark"":926202074}}",5.399136986271164,0.2036288078737491,0.20805029242718026,0.21520475780314674,5.399136986271164,0.2036288078737491,0.20805029242718026,0.21520475780314674,-0.991,0.03804472,-0.01,-1.65898224,-0.8567910000000001,1.02697212,-32.954989520000005,35.0,-32.045010479999995,100.0,33.62955004,8.371879160000008,2.9706663600000027,2.565575920000003,2.4305454800000024,7.696727800000008,317.61058543999997,-1.00602948,-0.07497052,0.02290288,5.29824068,1.83406324,1.94166244,-5.0,16.97052556,-94.97052556,100.0,32.329410519999996,176.82392732,19.40750384,21.563893599999997,15.813521599999998,50.315751719999994,359.89088971999996,-1.0102939199999998,-0.08152992,-0.026,3.17767192,0.678205,2.27769852,-22.70604084,-31.0,-20.0,99.9,32.4697104,0.0,5.64832576,6.3543666,4.94228492,14.12081488,478.23654904,-0.997712,-0.02931588,0.013,-5.38201756,-8.11659648,0.5262986399999999,3.9721062,28.6836358,44.0,100.0,32.66367252,108.01445084,8.203629399999999,6.15272204,6.15272204,16.407258799999997,463.74010844000003,-1.00637036,-0.00062964,-0.01037036,-0.30288864,2.62331612,4.9923537200000005,14.0,17.0257368,-63.0,99.9,31.279742640000002,91.56562544,48.92010272,33.35461528,38.198241,111.5526578,336.83779275999996,-1.0044870399999999,-0.01101952,-0.006174959999999999,0.43056968,1.9545814,4.67267048,10.0,-17.0,29.51296464,100.0,32.71,103.73863103999999,48.7035828,38.47582972,42.37211644,123.22006356,381.4186052,-1.02241548,-0.00701852,0.014,2.986805,3.02698356,1.7086801999999999,15.0,22.484119040000003,-0.52112532,100.0,32.40018504,80.08593244,1.39684768,1.39684768,1.39684768,3.2593112399999997,493.41397364,-1.03496292,-0.0714864,-0.00298148,2.2049214399999997,1.58835316,0.9742179599999999,11.0,-29.01853444,42.01853444,100.0,41.98467576,74.33824008,92.10461140000001,65.45505396,49.55882672,185.14429536,394.17589663999996,-1.00669432,0.12367008,-0.01167008,2.81160196,1.64587708,4.1937440399999995,-24.0,35.0,34.0,99.93298143999999,33.10329824,149.42566555999997,2.72923624,2.0469271599999996,2.0469271599999996,6.14078056,404.01138024,-1.002,0.01,-0.022,1.648,0.183,2.502,-11.0,55.0,65.0,100.0,30.03,0.0,0.0,0.0,0.0,0.0,2200.0,-1.013,-0.0097872,-0.042992319999999994,2.7820511199999998,-1.2949749199999998,1.7349488800000001,6.787301719999999,25.0,-17.99231812,100.0,39.09,33.18099584,5.31746704,5.31746704,4.0412753200000004,9.146044080000001,1546.8779694,67,X1.6385 Y1.6795 Z0.0857
16:21:14.648,5,97,1.4527,1.5788,0.0768,84.45971,56.98675,-24.04178,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.45971,""mpoy"":56.98675,""mpoz"":-24.04178,""mpoa"":0,""posx"":1.4527,""posy"":1.5788,""posz"":0.0768,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":97,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":185.42,""mark"":926202074}}",5.222076184423409,0.19988660777349923,0.20189266480473905,0.20170589242003223,5.222076184423409,0.19988660777349923,0.20189266480473905,0.20170589242003223,-0.99081872,0.03981872,-0.009,-1.6590634,-0.9659366,0.77643588,-33.0,35.0,-34.0,100.0,33.621813519999996,168.63750108,53.21086242,47.480461440000006,44.20594714,139.98549864,238.10272982,-1.00621648,-0.07421648,0.022,5.36793004,1.68050602,2.014,-5.0,16.86677822,-94.78388326,100.0,32.320502839999996,86.93497638,9.43214124,10.48015744,7.90156556,24.45369954,327.24314986,-1.01077614,-0.08122386,-0.0258695,3.18382558,0.47817442,2.30534864,-22.0,-31.0,-20.6457611,99.96457631999999,32.46645776,0.0,2.8339090999999996,3.1881479999999995,2.47967084,7.08477298,441.96761656,-0.997,-0.0292529,0.01375236,-5.012965759999999,-8.361224239999999,0.44317736,4.0,28.247828600000002,44.37841418,100.0,32.675043099999996,61.30835364,4.35916286,3.3638191799999997,3.3638191799999997,8.97018506,411.31738010000004,-1.00717818,-0.00059106,-0.01129356,-0.30090069999999997,2.6748623400000002,5.12346712,15.0,17.29332548,-63.8846173,99.9,31.26932768,147.2317714,78.05057726,53.21630254,61.494394660000005,177.97896814,331.30194136,-1.004,-0.011,-0.00530054,0.39059426,1.77856428,4.81771786,5.50964578,-8.650819160000001,15.35409424,100.0,32.703329579999995,97.7153467,50.37829902,40.20086474,44.27183836,128.74454128,406.38207669999997,-1.0216071999999998,-0.00652386,0.01391648,3.01056746,2.9967838,1.71628836,15.0,23.0,-2.0,100.0,32.4,91.1244822,1.5711121,1.5711121,1.5711121,3.66592714,449.81730386,-1.03292522,-0.07196302,-0.003,2.33848464,1.5948775,1.1235583,11.43980618,-29.0,42.0,100.0,41.97,83.07066771999999,103.02708686,73.21721926000001,55.4358946,207.01695994,383.54047391999995,-1.00857072,0.123,-0.0116258,2.76451396,1.71959154,4.153361680000001,-24.0,35.0,33.0,100.0,33.10570966,81.89084693999999,1.4957233,1.1217921800000001,1.1217921800000001,3.36537754,393.13038784,-1.002,0.01,-0.022,1.648,0.183,2.502,-11.0,55.0,65.0,100.0,30.03,0.0,0.0,0.0,0.0,0.0,2200.0,-1.01388002,-0.00942496,-0.04,2.88603934,-1.4775456,1.7895387600000001,6.03491658,24.33984506,-17.96508342,100.0,39.11374738,100.14147124,19.80789798,17.9671013,15.08206612,32.3540959,248.97701175999998,97,X1.4527 Y1.5788 Z0.0768
16:21:14.905,5,112,1.5101,1.4715,0.0723,85.91767,54.26134,-24.15608,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.91767,""mpoy"":54.26134,""mpoz"":-24.15608,""mpoa"":0,""posx"":1.5101,""posy"":1.4715,""posz"":0.0723,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":926202074}}",5.2117402484392645,0.18292050929475856,0.19074024534198203,0.20091272719325015,5.2117402484392645,0.18292050929475856,0.19074024534198203,0.20091272719325015,-0.991,0.03932072,-0.00967928,-1.6698963599999999,-0.89605528,0.8325190800000001,-33.0,35.0,-32.32168776,100.0,33.63,58.08467184,20.85913616,18.291857840000002,17.32912868,54.87557384,358.56418623999997,-1.00623712,-0.075,0.02376288,5.16241888,1.76367104,1.98874,-5.17706656,17.5859024,-94.76296896,100.0,32.32059952,143.54615792,15.81937216,17.57708036,12.88985916,41.01318808,381.99634688,-1.0106039199999999,-0.08116312,-0.024,3.1286882,0.49645975999999997,2.26932812,-22.0,-31.0,-20.23272928,99.91857012,32.46185708,0.0,4.6525306,5.23409704,4.07096448,11.63132664,424.13526068,-0.99720672,-0.029206720000000002,0.01420672,-5.39771136,-8.1744606,0.50613364,2.60234904,23.00179616,35.24673632,100.0,32.65917812,91.24994216,6.27343336,4.5624974400000005,5.1328090799999995,13.68749132,417.73952752,-1.00730972,-3.7320000000000036e-05,-0.01151516,-0.2228626,2.65457864,4.97751384,14.79448096,17.44796488,-62.69041072,99.9,31.28,111.50627172,59.13133388,40.3168188,46.38280512,134.83736076,300.26378104,-1.00449432,-0.01066152,-0.00118232,0.38435788,1.87135468,4.84035788,10.0,-17.0,29.650471839999998,100.0,32.69,95.43091312,48.951607960000004,39.06239404,43.01808008,125.0985542,357.4925864,-1.022,-0.007,0.01385184,2.91354272,2.99261792,1.76096256,14.513259679999999,22.51325968,-1.63489712,100.0,32.4114816,84.69280616,1.4602206,1.4602206,1.4602206,3.40718184,440.94492544,-1.03208224,-0.07136448,-0.0021488,2.35189908,1.61166656,1.0700016799999998,7.142697040000001,-18.438172,26.85246732,99.98510912,41.96851104,77.41572988,95.9176026,68.16479403999999,51.61048648,192.80898811999998,357.81859972,-1.00756952,0.12362568,-0.0118048,2.82835652,1.60986696,4.1440512,-24.0,35.0,33.52818676,100.0,33.10471784,123.26891476,2.27733996,1.7080047999999999,1.23619156,5.12401472,358.99036324,-1.002,0.01,-0.022,1.648,0.183,2.502,-11.0,55.0,65.0,100.0,30.03,0.0,0.0,0.0,0.0,0.0,2200.0,-1.01218336,-0.01009684,-0.03893888,2.76780172,-1.2269,1.848927,7.0,24.93891776,-17.218850800000002,100.0,39.12451648,60.148477879999994,8.20206524,8.98321444,6.63976684,15.23240668,332.0587246,112,X1.5101 Y1.4715 Z0.0723
16:21:15.435,5,112,1.5101,1.4715,0.0723,85.91767,54.26134,-24.15608,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.91767,""mpoy"":54.26134,""mpoz"":-24.15608,""mpoa"":0,""posx"":1.5101,""posy"":1.4715,""posz"":0.0723,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":926202074}}",5.24496370282439,0.1967422647744504,0.20422976706971774,0.20787260435488122,5.24496370282439,0.1967422647744504,0.20422976706971774,0.20787260435488122,-0.99,0.039,-0.01099816,-1.59700128,-0.79800064,0.92100064,-33.07757436,35.91802252,-32.08417812,100.0,33.6,189.11272312,60.58951304000001,53.24533003999999,49.57323804000001,156.98192056,313.79669343999996,-1.00632104,-0.07497904,0.02262204,5.21105372,1.8882113600000001,1.91288776,-5.0,16.97907016,-95.0,100.0,32.31300572,74.24027731999999,8.115333560000002,9.01703768,6.913061959999999,21.03975436,376.77940848000003,-1.010333,-0.08131116,-0.02531116,3.05333408,0.549,2.33799824,-22.0,-31.0,-20.02187008,99.9,32.46978128,0.0,2.4915456000000002,2.80298924,2.1801028799999997,6.228864000000001,477.20763444,-0.997976,-0.03,0.014,-5.14922104,-8.29304852,0.5135626000000001,3.36077112,29.0,44.0,100.0,32.67,53.20672672,3.7042659600000003,2.69401144,3.03076264,8.0820344,489.66183084,-1.00756216,-0.00038088,-0.01123816,-0.31258568000000003,2.6237656,5.1072409599999995,14.5732436,16.89716124,-60.616892039999996,99.9,31.28238368,153.52857792,81.73196716,55.72634112,63.80415208,186.37365188,337.66279959999997,-1.00444712,-0.0110412,-0.00251616,0.4359632,1.7922450399999998,4.84927616,10.5528524,-17.4471476,29.976772399999998,100.0,32.7151164,127.90345496,50.64976816,40.417491760000004,44.51040232,129.4382964,364.11990144000004,-1.02210512,-0.00695704,0.013382999999999999,2.95101804,3.06103288,1.72974348,14.0,23.0,-1.04295176,100.0,32.41,92.40946688,1.59326664,1.59326664,1.59326664,3.7176225200000004,501.61882751999997,-1.03461616,-0.07244400000000001,-0.00214532,2.38262488,1.6484488,1.0472767200000002,11.0,-28.95696864,42.0,100.0,41.97,84.21870352,104.34644376,74.1548334,56.1458026,209.75224316,401.30171515999996,-1.007,0.12333543999999999,-0.01166456,2.88266272,1.7729945200000001,4.10266272,-24.0,35.0,32.7202234,100.0,33.08559544,72.76246712000001,1.3422718,1.0067035999999998,1.0067035999999998,3.0201118,388.18684,-1.002,0.01,-0.022,1.648,0.183,2.502,-11.0,55.0,65.0,100.0,30.03,0.0,0.0,0.0,0.0,0.0,2200.0,-1.0125354400000002,-0.00719408,-0.03464304,2.84067472,-1.46364988,1.64105436,1.63799708,5.90248812,-4.19979808,100.0,39.13357052,189.18963776,16.64868784,18.16220484,13.621653840000002,31.02710064,338.727155,112,X1.5101 Y1.4715 Z0.0723
16:21:15.933,5,112,1.5101,1.4715,0.0723,85.91767,54.26134,-24.15608,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.91767,""mpoy"":54.26134,""mpoz"":-24.15608,""mpoa"":0,""posx"":1.5101,""posy"":1.4715,""posz"":0.0723,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":926202074}}",5.461898088191185,0.21445045837098933,0.20312950464867682,0.2080388933421615,5.461898088191185,0.21445045837098933,0.20312950464867682,0.2080388933421615,-0.9900017600000001,0.039,-0.0098786,-1.72360172,-1.01587036,0.98419356,-33.0,35.87855432,-32.0,100.0,33.58119688,180.10360952,57.10602247999999,50.95614336,47.4419262,149.35421304000002,307.46575695999996,-1.006,-0.0749688,0.02357368,4.9459652400000005,2.07395612,1.97619932,-1.7455382400000001,5.903617319999999,-32.84733988,100.0,32.3228664,78.20178299999999,8.58312216,9.5368032,6.99365532,22.252540080000003,339.83343128,-1.01103276,-0.08196724,-0.02467076,2.9989929600000003,0.53218512,2.35391096,-22.0,-31.0,-19.3294178,99.9,32.4596724,0.0,2.63534452,2.96476244,2.30592584,6.5883606,436.86656196,-0.99765236,-0.02965236,0.01303636,-5.40900316,-8.35896348,0.4203466,4.0,28.384217359999997,43.61578264,100.0,32.646885440000005,53.918257399999995,4.17431628,3.13073724,3.13073724,8.34863344,482.72178412,-1.0065667200000001,0.0,-0.012,-0.26782348,2.625,5.05811432,14.04309116,17.0,-63.0,99.9,31.2839054,150.6213636,80.44795155999999,54.85087584,63.38323404,183.44570656,298.65874692,-1.00444912,-0.0104268,-0.00350956,0.45061484,1.80118288,4.85696696,10.0,-17.0,29.426778,100.0,32.71,127.28584459999999,50.60762508,40.38386224,44.473367200000006,129.33059752,354.01019084,-1.02293568,-0.007,0.01240744,2.97870532,3.08996308,1.70507432,14.40770664,22.40770664,-1.8712874,100.0,32.41064356,91.86109664,1.583812,1.583812,1.583812,3.695561,466.08293068,-1.0332865199999999,-0.07012840000000001,-0.003,2.24789832,1.52465516,1.09600196,11.0,-28.0,42.0,100.0,41.93064224,82.42150235999999,104.08356404,73.96801536,56.00435424,208.69547052,353.34632608,-1.00791684,0.12335156,-0.01218524,2.79668644,1.75985064,4.13361176,-24.0,35.0,32.0831912,100.0,33.09379476,76.70340316000001,1.4074022000000002,1.0555514000000001,1.0555514000000001,3.1666543199999997,388.61457576000004,-1.002,0.01,-0.022,1.648,0.183,2.502,-11.0,55.0,65.0,100.0,30.03,0.0,0.0,0.0,0.0,0.0,2200.0,-1.01307452,-0.00892548,-0.030925479999999998,3.05800184,-1.4545447200000001,1.80870732,7.0,25.0,-17.0,100.0,39.190743919999996,154.36336936000004,16.82633856,17.557919199999997,13.1684394,29.99477796,236.65985692,112,X1.5101 Y1.4715 Z0.0723
16:21:16.448,5,112,1.5101,1.4715,0.0723,85.91767,54.26134,-24.15608,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.91767,""mpoy"":54.26134,""mpoz"":-24.15608,""mpoa"":0,""posx"":1.5101,""posy"":1.4715,""posz"":0.0723,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":926202074}}",5.381155108868336,0.20034125697147726,0.20689004376235934,0.21304569059900985,5.381155108868336,0.20034125697147726,0.20689004376235934,0.21304569059900985,-0.99000036,0.03900036,-0.010817539999999994,-1.70897264,-0.8041358200000004,0.9271352800000003,-32.81789833999999,35.0,-32.36375422000001,100.0,33.579995499999995,154.6281016999989,53.19256669999962,46.64623827999967,44.19074785999968,139.937367719999,320.6138613399998,-1.00634886,-0.075219,0.02283110000000001,5.3525943400000005,1.7671083999999995,2.0089621400000004,-5.650864099999997,16.650864099999996,-95.13327254000001,100.0,32.33,86.10329076000069,9.426669280000075,10.607348880000089,8.030125320000064,24.439512040000196,389.67556693999995,-1.0108691399999998,-0.08186913999999999,-0.02458186,2.9989790400000005,0.549,2.3247838399999994,-22.0,-30.869196519999996,-20.548763840000003,99.9,32.460947759999996,0.0,2.8513715600000213,3.207793120000024,2.4949498200000186,7.128429540000052,473.8883529399992,-0.997,-0.030128620000000002,0.014,-5.180728040000001,-8.20946482,0.4881362999999998,4.0,28.374584560000002,43.5028135,100.0,32.66374624,58.08100120000042,4.369027280000024,3.3712636800000206,3.3712636800000206,8.990037360000056,440.0657715399997,-1.007,-0.00011538000000000375,-0.011475679999999995,-0.30911253999999955,2.6144730400000005,5.015540079999999,14.884604159999997,17.884604159999995,-63.59140823999999,99.9,31.27115398,147.26055991999957,78.06583893999978,53.22670849999985,60.91501061999983,178.0137697599995,337.44009603999945,-1.005,-0.010913059999999997,-0.005290999999999995,0.44576938000000077,1.8714967400000004,4.78680786,11.0,-16.933115159999996,30.0,100.0,32.69576962,97.88706692000002,50.493684319999986,40.292940059999985,44.373237819999986,129.03941587999995,393.21752847999966,-1.022,-0.008833139999999995,0.012356999999999993,3.0766372999999994,3.08106204,1.67485008,15.0,23.0,-2.0,100.0,32.394764120000005,91.18473701999993,1.5707129199999987,1.5707129199999987,1.5707129199999987,3.664995659999997,456.2225122399997,-1.03220064,-0.07239308,-0.003439519999999997,2.3356034199999995,1.2117669400000008,0.94792052,11.523285959999999,-28.91629964,41.08370036,99.95232856,41.935603979999996,82.15594789999994,103.08739947999992,73.26008075999995,55.468346939999954,206.78178545999984,412.4032289999997,-1.00737438,0.1230549,-0.011429280000000003,2.92330526,1.6371102599999994,4.1238049,-24.0,35.0,34.0,100.0,33.07429444,82.4001949800005,1.4981852600000092,1.123638740000007,1.123638740000007,3.3709168600000208,454.9593574199995,-1.002,0.01,-0.022,1.648,0.183,2.502,-11.0,55.0,65.0,100.0,30.03,0.0,0.0,0.0,0.0,0.0,2200.0,-1.01491146,-0.008034920000000001,-0.031,2.8451778400000003,-1.4335687999999964,1.7616597800000013,6.695262419999996,25.0,-17.304737580000005,100.0,39.21320856,166.49743825999886,15.191228239999917,16.651450159999914,12.445026919999933,28.401213659999847,234.26197213999976,112,X1.5101 Y1.4715 Z0.0723
