t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,gcode_line,gcode_string
16:03:11.181,5,40,1.07798,0.5405,0.0,74.94173,30.61394,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":74.94173,""mpoy"":30.61394,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.07798,""posy"":0.5405,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":431580611}}",5.200525153177154,0.1935745091769654,0.194481892142437,0.2027690288375914,5.200525153177154,0.1935745091769654,0.194481892142437,0.2027690288375914,-1.01074636,-0.0391270399999999,0.00800036,-5.0050948,-8.262143680000003,0.427,-5.00019428,39.99980572,62.12759332,99.9,32.48745408,157.104896480001,5.236771800000033,4.3639764400000285,3.4911812000000224,10.473543600000069,2323.3504662,-1.02097192,-0.0113453999999999,0.04999952,0.0698294799999966,2.2045911600000023,4.832776679999999,10.9799404,-14.136540839999997,24.0,100.0,33.08883516,126.0649834800008,118.29385404000077,101.88813700000064,120.88423052000076,324.66050452000206,2184.44520132,-1.0376383599999996,-0.1017088400000008,0.0423832799999999,1.4888405600000063,0.2566524399999993,1.17391808,13.989628399999996,11.554052000000002,20.33186832,99.9,41.14,126.71833740000068,162.70008772000085,118.89621840000063,93.8654350400005,334.78671992000176,2576.618438559998,-0.99958904,0.03430328,0.0236598400000001,-1.7806258799999992,-0.7611365199999998,0.83412256,-30.924106000000005,38.075894,-42.40175976,100.0,33.84,71.19057080000017,46.06448648000011,55.63632852000013,76.57473168000018,224.34003404000052,2470.6323489599995,-1.00829616,0.1196917199999999,-0.0199519999999999,2.83188836,1.7992329200000006,3.96421388,-15.434663359999997,31.0,33.52228328000001,99.9,32.925222559999995,136.93079296000036,3.041949760000008,2.4335597600000063,1.825169880000005,6.735342760000016,2403.093757479998,-1.00624796,-0.0621558799999999,-0.0101654,5.38050832,1.681522960000001,2.02266928,-4.0,16.99656104,-95.85443768,100.0,32.17857836,188.0622522800012,148.67902468000094,154.65664948000097,92.2861412000006,358.87755880000225,1903.3788390399984,40,G1 X3.275
16:03:11.438,5,40,1.17257,0.5405,0.0,77.34452,30.61394,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":77.34452,""mpoy"":30.61394,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.17257,""posy"":0.5405,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":431580611}}",5.270458093777751,0.1934925505093236,0.1973888547539514,0.2042923574555822,5.270458093777751,0.1934925505093236,0.1973888547539514,0.2042923574555822,-0.9636938400000008,-0.03124714,0.0291845199999997,-5.0260367800000445,-8.20824323999999,0.4427458000000049,-5.262466420000082,39.73970015999992,63.73753357999992,99.9,32.49,49.1967111600154,1.561800260000489,1.3015004200004072,1.041199840000326,3.123600260000978,3602.19106905998,-0.9884497000000004,-0.0115404199999991,-0.0567896599999973,0.7445008999999657,1.9849954400000096,4.840482880000005,10.0,-14.01629628,23.01629628,100.0,33.097296220000004,36.59672328001018,38.09485578001111,32.70300358000953,38.90607810001134,104.07427006003032,3264.8451125200168,-0.8462568799999969,0.4978018799999975,-0.0029385199999997,0.70503795999991,2.0127019999999867,0.983303820000016,14.4207753399995,9.64637889999957,22.177373580000545,99.9,41.14225602,53.27394500000992,67.82178698001255,49.23600866000911,38.801887660007175,139.12983956002577,3877.908369400002,-0.9964818400000016,0.0289172200000008,0.0242404200000041,-1.8677629000000044,-0.9694691400000026,0.8299274800000045,-31.561727659999978,38.0,-42.98601811999996,100.0,33.84835602,46.292101260001886,31.500690400001425,38.2391777200018,56.97542036000281,163.74950242000804,2915.2971242800145,-1.012805720000001,0.1365784999999995,-0.0267775200000001,2.910197999999999,1.6918150399999945,4.039456640000004,-15.525504600000051,31.0,33.43159806000002,99.9,32.908632,97.54106688000522,2.1579883000001154,1.7263902400000923,1.2947931800000692,4.747574400000254,2915.6424594400155,-0.9900611,-0.0855666200000001,0.0723872999999989,5.425753279999981,2.2076909599999515,2.067821699999981,-1.1253112800003169,4.8150238400013565,-26.89984870000758,100.0,32.17984738,67.24666104001889,49.05699058001378,50.98619778001432,30.867319380008663,118.78406094003336,3209.8885784199947,40,G1 X3.275
16:03:11.696,5,40,1.26717,0.5405,0.0,79.74732,30.61394,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":79.74732,""mpoy"":30.61394,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.26717,""posy"":0.5405,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":431580611}}",5.086988336645458,0.186363252151526,0.1901337005426019,0.2070168605060486,5.086988336645458,0.186363252151526,0.1901337005426019,0.2070168605060486,-0.9956842000000002,-0.0253784799999998,-0.00129732,-5.385033140000011,-8.0572548,0.4718881000000036,-5.00207894,40.0,62.99997738,99.9,32.48835884,108.8423318000037,2.910168180000099,2.3281340600000795,2.3281340600000795,6.4023694800002175,2774.4048612800084,-1.02476104,-0.0050704599999998,0.0438803799999992,0.7069365000000012,1.8077588600000007,4.883,10.0,-14.0,23.0,100.0,33.1057415,133.2110769600044,82.1085518000027,71.19902378000235,83.83110864000277,224.50659952000743,2526.761656560002,-0.8977015799999998,0.2544126199999981,-0.0675999599999991,-0.6838366800000335,1.9959310199999671,1.0610818400000042,11.585595680000043,6.418338040000094,17.475124799999822,99.9,41.14,98.93369840000256,116.26106916000302,84.4010643400022,66.51474602000172,238.1116125600062,2960.6043661400017,-0.98258916,0.04209674,-0.0360536400000005,-1.7218056199999952,-0.9285921799999952,0.8149253999999987,-31.266003219999988,38.0,-43.52047558000001,100.0,33.85052488,48.924700640000495,34.351385480000346,42.678994060000434,68.18229596000069,192.05547456000195,2415.2532839,-0.9710637799999996,0.1241081399999999,-0.0001623999999998,2.850563260000001,1.6756548999999987,4.091829600000004,-15.370433240000011,30.478446559999995,32.67267322,99.9,32.90370446,116.97899360000125,2.607765200000028,2.086211760000022,1.5646593200000167,5.737082840000061,2287.5640647200003,-1.01842422,-0.0863864199999999,0.0299932799999987,5.541711039999998,1.8484370199999969,2.039889699999999,-3.424425699999981,17.0,-94.43700386,99.9987421,32.16436994,140.01555190000454,103.04042092000334,107.64501748000347,65.62807624000213,252.72753596000825,2453.8244411200094,40,G1 X3.275
16:03:11.953,5,40,1.3625,0.5405,0.0,82.16873,30.61394,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":82.16873,""mpoy"":30.61394,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.3625,""posy"":0.5405,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":431580611}}",5.179805512431111,0.2043982231996635,0.2100412718086865,0.2054052461127907,5.179805512431111,0.2043982231996635,0.2100412718086865,0.2054052461127907,-0.9598859599999988,-0.0221929599999996,0.0324516800000005,-4.944043399999963,-8.070079880000016,0.4815931199999919,-6.0,40.0,63.0,99.9,32.49991096,106.93605716001296,2.784793280000337,2.2278342000002698,2.2278342000002698,6.126545080000741,2979.897522799966,-0.9874201599999992,-0.0168642399999998,-0.0608452800000029,0.4928557200000082,1.953,4.939831119999991,10.0,-14.98873952,23.988739520000003,100.0,33.10988736,105.71462364001232,81.82203420000951,70.68825316000822,84.04879076000977,223.209800440026,2687.376791679971,-1.0253024799999968,-0.1475888800000089,0.0169826399999982,3.440021200000196,1.6354889599998723,1.3727309600000035,12.883125440000018,15.345294960000196,8.754355920000133,99.9,41.12487368,93.62861068000856,114.01941464001052,82.96571068000765,65.49924520000603,233.61397392002152,3035.298629479971,-0.9847690799999992,0.0501747200000005,-0.0368281600000026,-1.6949741600000132,-0.8975433600000053,0.7535947200000026,-31.645987039999955,38.83707856000002,-43.74189572000012,100.0,33.85837068,49.40646848000156,31.53301568000109,39.96689228000135,66.84749592000229,186.2312378000063,2670.608534399975,-1.016602200000002,0.1100527599999996,-0.0141404000000007,2.7641819999999973,1.7190091599999993,4.066850280000007,-15.799754639999977,31.51807984000002,33.0,99.9,32.90600712,116.56803348000436,2.5904007600000964,2.072320360000077,1.5542405200000575,5.698881800000212,2514.6621838,-1.0103055599999995,-0.0680838399999996,-0.0104621600000013,5.458832079999996,1.7557890400000125,1.988048800000004,-4.0,16.985559839999997,-94.58901120000009,100.0,32.17014448,136.67200064001565,101.38373808001164,105.86478744001212,65.5353447600075,252.0590176800289,2425.9877662399767,40,G1 X3.275
16:03:12.210,5,40,1.4571,0.5405,0.0,84.57153,30.61394,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":84.57153,""mpoy"":30.61394,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.4571,""posy"":0.5405,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":431580611}}",5.300588684810682,0.2137244591185877,0.211435623019545,0.2091432791809909,5.300588684810682,0.2137244591185877,0.211435623019545,0.2091432791809909,-1.0274100999999998,-0.0253269000000001,-0.005785,-5.121812099999997,-8.136470099999999,0.3421509999999982,-6.0,39.0000294,63.30002939999999,99.9,32.4830298,53.96597149999748,1.514806299999929,1.2118445999999434,1.2118445999999434,3.329582799999845,2735.812696299998,-1.0187162,-0.0072641999999999,0.0282177000000006,0.081731699999999,1.702903199999995,4.800676999999999,9.689429300000011,-15.0,23.310570699999985,100.0,33.1167476,59.94008899999738,46.274990499998,40.37415339999824,47.82784269999792,126.71272689999452,2405.732299,-1.1153183000000018,0.0347614999999967,0.0532937000000014,2.251526999999983,2.031353800000029,1.2950278000000015,10.646554800000011,18.64655480000001,6.393216199999988,99.9,41.1296022,59.378838499998245,73.87010199999783,53.723710299998416,42.41345559999875,151.27465899999555,2819.3357705000008,-1.0065886,0.0393354,0.0317601999999993,-1.5730160000000004,-0.8006133999999981,0.8338217999999991,-31.0,38.88957870000001,-44.443024400000006,100.0,33.86,39.74334469999966,25.900157599999783,33.49158259999972,55.81930469999953,155.40094359999867,2379.157835499999,-0.9956783000000002,0.1392989,-0.0232135,2.7554985999999984,1.7549947999999995,3.9895232,-16.0,31.0,33.0,99.9,32.9075402,98.93945319999908,2.1931881999999794,1.7545508999999837,1.3159128999999876,4.825014399999954,2394.8670629999974,-0.9983764,-0.0775675000000001,0.0517381000000001,5.523680200000005,1.7179713000000023,1.9922910999999983,-4.0,17.0,-95.6882349,100.0,32.1660291,76.32061199999673,56.761796499997565,58.92355799999747,37.4323753999984,142.22655129999393,2164.489507899999,40,G1 X3.275
16:03:12.467,5,40,1.55243,0.5405,0.0,86.99295,30.61394,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":86.99295,""mpoy"":30.61394,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.55243,""posy"":0.5405,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":431580611}}",5.058674848924571,0.198039023030365,0.2037400915212329,0.2037195067318468,5.058674848924571,0.198039023030365,0.2037400915212329,0.2037195067318468,-0.9794811600000006,-0.0259270000000004,0.0266128800000001,-5.301719879999983,-8.21754032000001,0.3985769199999927,-6.0,40.0,64.15953568000003,99.9,32.48,154.3150894399927,4.170677799999803,3.3365428799998424,2.502407119999882,8.341356279999607,2626.185192120009,-0.9957552800000002,-0.0152542000000002,-0.0142023999999989,0.1960190400000028,2.057480840000009,5.0764401600000015,9.824146839999964,-14.180550600000036,23.18055060000004,100.0,33.10824124,145.23306611999345,126.08508871999425,110.42629695999496,131.029970919994,345.2987829999842,2185.3399402800137,-0.9449974000000008,0.2025465199999967,-0.0559932799999979,-0.9355286800000042,0.8201128800000302,1.1290594799999965,10.0,16.604744040000195,1.463915799999708,99.9,41.14725592,121.59950927999522,155.2494518799939,112.7051308399956,88.82059963999652,317.9628187199875,2622.337159960004,-0.9999610399999996,0.0264145600000001,0.0282134399999984,-1.6802029200000024,-1.0204535999999973,0.8830594000000016,-31.0,38.527919840000045,-44.94077679999999,100.0,33.87059216,42.16427595999932,31.35712887999946,43.10843643999924,68.73796963999885,191.2730773999968,2412.661629160008,-0.9684477599999995,0.1307817599999999,0.001,2.6500299200000064,1.6727651600000009,4.077795080000007,-15.405982720000011,31.0,32.69659872000001,99.9,32.903931840000006,134.84199363999747,2.9700879199999446,2.376070639999956,1.7820525199999666,6.534193799999878,2369.684300479997,-1.0113660000000002,-0.0816765600000001,0.0628905999999991,5.286886080000009,1.7571281599999975,1.999427159999998,-3.816854879999963,17.0,-93.84472943999997,100.0,32.188168479999995,198.49566999999087,150.30124815999315,153.568666319993,100.4731165599954,379.0205385599828,2039.693929280012,40,G1 X3.275
16:03:12.724,5,40,1.64703,0.5405,0.0,89.39574,30.61394,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":89.39574,""mpoy"":30.61394,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.64703,""posy"":0.5405,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":431580611}}",5.141751756096584,0.1994800523739033,0.2071973879093272,0.2106951393603689,5.141751756096584,0.1994800523739033,0.2071973879093272,0.2106951393603689,-1.041987659999995,-0.0258035199999989,0.00396766,-5.369779879999995,-8.114057759999982,0.3125092400000284,-5.019999320000093,39.0046204,63.00461972,99.9,32.48049212,4.82989342001829,0.0984752000003735,0.0984752000003735,0.07385616000028,0.2215684600008389,3136.0128980200475,-1.0202591799999985,-0.0038062399999996,0.0073479199999987,0.3407880800000669,2.431823119999982,4.885976160000006,9.999545779999998,-14.0,22.0,100.0,33.09,6.234815500011486,7.491445260013775,6.62147090001216,7.829769340014392,20.58939214003786,2724.614227780059,-0.9029197799999809,0.3222362599999837,-0.0732619000000066,4.132758319999301,2.9850572799999147,1.0201200799999923,12.696276279999823,14.85211473999993,16.24996877999961,99.9,41.15147886,23.66171634001101,30.760230740014308,22.33074500001041,17.598401740008203,63.14720434002939,3862.552808800088,-0.97563128,0.0392254000000013,-0.0375754800000015,-1.7773775400000025,-0.9398493400000058,0.808113019999997,-31.0,38.38354962000006,-47.21805159999981,100.0,33.873761540000004,25.576445200001647,18.806210080001208,27.08094244000174,40.62141366000262,113.5895076400073,3054.236071940036,-0.9820521999999992,0.112896080000001,0.0012051000000003,2.808779040000004,1.7668837999999851,4.1492209599999965,-15.647391100000034,31.0,33.0,99.9,32.89621854,82.92850066000588,1.8269000400001307,1.4615198400001046,1.0961406200000785,4.019180280000287,2486.3203852400075,-1.0089346799999994,-0.0720136400000003,0.0061262200000021,5.022619000000055,1.6534065399999882,1.8963003600000108,-4.0,17.0,-95.0,100.0,32.179488140000004,11.870134200018205,9.413589420016123,9.535246980016389,6.478087320011039,24.006910420040985,2797.771804880036,40,G1 X3.275
16:03:12.983,5,40,1.74163,0.5405,0.0,91.79853,30.61394,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":91.79853,""mpoy"":30.61394,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.74163,""posy"":0.5405,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":431580611}}",5.1507403494774575,0.1978342027064252,0.1903978115705537,0.1988124155786383,5.1507403494774575,0.1978342027064252,0.1903978115705537,0.1988124155786383,-0.9936579199999996,-0.0351820800000003,0.02899664,-5.33116516000002,-8.097040119999981,0.4580299200000146,-5.162836839999921,39.00056096,64.0,99.9,32.478372,152.36591948001436,3.348651960000316,2.511488800000237,2.511488800000237,7.53446708000071,2546.707682120018,-0.9981258400000004,-0.0230727200000003,0.0037138000000024,0.9215915999999617,1.679831759999986,4.9050466800000185,10.0,-14.019069680000005,22.806984160000077,100.0,33.10961864,162.7326099200148,131.34256308001196,117.29964776001069,138.77704816001264,361.81158872003294,2025.5943047999892,-1.0649566400000057,0.0740454000000021,0.0746460400000052,3.9143804400000577,2.782836959999949,1.0024878399999873,10.396022760000108,15.761242160000297,12.573172879999971,99.9,41.15247724,121.86425500000956,156.4676859600123,113.5895216800089,89.51756988000702,321.2101050800252,2453.0654022000203,-0.976103,0.0505206400000002,-0.0448809199999987,-1.8341940000000037,-0.943776760000002,0.8855622799999957,-30.30875208000003,39.0,-47.56305047999998,100.0,33.8859024,30.69439476000109,27.15273336000096,42.49993108000151,55.48602136000197,160.55529508000572,2162.3184560400155,-0.979274359999997,0.1218715999999992,-0.0215468799999993,2.8935895199999986,1.6795981599999952,4.062213320000011,-15.057448639999972,31.0,32.86366795999992,99.9,32.91345656,137.0549812800053,2.9844519600001127,2.38756120000009,1.7906712800000677,5.968903080000225,1975.5556904399948,-1.002976,-0.0828148,0.0372178400000003,5.342074439999987,1.7087078400000002,2.01341584,-3.815154480000077,17.0,-94.82473112000008,100.0,32.1781992,198.4358193200181,150.86953972001376,151.6846942000139,106.59739812000971,387.0227438800353,1952.8621483999789,40,G1 X3.275
16:03:13.240,5,40,1.83696,0.5405,0.0,94.21995,30.61394,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":94.21995,""mpoy"":30.61394,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.83696,""posy"":0.5405,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":431580611}}",5.185742129787327,0.1913113796681307,0.1864608920999455,0.2073193595842572,5.185742129787327,0.1913113796681307,0.1864608920999455,0.2073193595842572,-0.9958663999999998,-0.0130852999999999,0.0083049,-5.341966700000008,-8.197597700000001,0.4217811000000052,-5.0,39.0,63.69516719999997,99.9,32.4900003,59.13278560000548,1.2192330000001128,0.9144245000000848,0.9144245000000848,2.438465300000226,2597.9543594000065,-1.0060650000000004,-0.0044288999999999,-0.0054333999999988,0.0885139000000085,1.8439107999999944,4.840818300000001,10.0,-14.0152369,21.601751600000053,100.0,33.1060176,62.5556831000056,50.26934830000442,45.318201000004,53.33905460000471,138.45303150001217,2198.864629100012,-0.7940675000000039,0.6868026000000023,-0.0862496999999992,4.997274900000041,2.251445499999984,1.155614999999998,3.4025086000001434,4.821018400000227,5.297048200000349,99.9,41.1547923,58.51354000000344,73.4078959000043,53.28837510000312,42.20067430000248,150.71669420000887,2745.665447200011,-1.0017203999999995,0.0406797000000002,0.017989499999999,-1.7488792999999987,-0.9820789999999954,0.8266260999999996,-30.74038470000001,39.18913170000002,-48.07048359999997,100.0,33.884487500000006,15.090571000000129,18.91784030000028,32.56936900000052,37.57606460000057,112.46857990000171,2663.851751400005,-0.9724136000000004,0.1346924999999999,-0.0063374999999999,2.8006153000000027,1.6816013000000012,4.110195399999997,-10.156141299999806,17.276357299999752,18.282811999999726,99.9,32.9100646,101.37787760000182,2.21349080000004,1.770792900000032,1.328094700000024,4.42698160000008,2408.280564400008,-1.0092826,-0.0803295999999999,0.0411926000000007,5.18042490000001,1.4810708000000066,1.9068897000000065,-2.06693129999992,12.39190499999952,-65.46249779999746,100.0,32.1767928,75.57858450000647,56.91720540000488,56.606182500004856,41.67707960000358,148.04693860001268,2002.1315612000103,40,G1 X3.275
16:03:13.497,5,40,1.93156,0.5405,0.0,96.62274,30.61394,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":96.62274,""mpoy"":30.61394,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.93156,""posy"":0.5405,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":431580611}}",5.38791128425541,0.2037993961195086,0.2052002939164054,0.2096213970439307,5.38791128425541,0.2037993961195086,0.2052002939164054,0.2096213970439307,-1.0298298,-0.0544008,0.0127881599999999,-5.479713040000002,-8.20620708,0.4607097600000003,-6.0,39.0,63.44329191999999,99.9,32.504419199999994,104.11257480000106,2.2268320800000225,1.6701241200000168,1.6701241200000168,4.453664280000045,2491.6512063600035,-1.00730684,-0.0164003199999999,0.0151928800000002,0.1223279600000017,2.0496154800000004,4.949868,8.871252079999998,-13.799725519999996,21.560472759999985,100.0,33.12,112.16101584000108,91.6166715200009,83.84313584000083,97.72444932000096,253.19516472000245,2355.8851042,-0.9649818799999998,0.0085603999999999,-0.0311248799999999,3.280618159999975,0.8930220799999921,1.1457800400000004,13.546238680000004,12.75058648000007,15.558699839999996,99.9,41.14453732,89.03683712000067,113.07132128000086,81.93573972000061,65.0023535200005,231.60502436000172,2478.474026440001,-1.0057596,0.0350376799999999,0.0353298399999999,-1.6039461599999998,-0.9321010000000004,0.9454896,-31.0,39.27780808,-47.99407512000001,100.0,33.9,8.781581880000026,19.629419440000056,36.1594566400001,39.25883832000012,120.35933304000037,2432.60176128,-0.98208064,0.1350763199999999,0.00241064,2.92232852,1.6967917199999998,4.14232852,-15.0,31.0,34.0,99.9,32.8935812,115.61016572000035,2.580583920000008,2.0644674000000065,1.5483504400000048,5.161168280000016,2317.63226616,-1.00386464,-0.0665465999999999,0.0120068399999998,5.2557998,1.7157998000000003,2.0885994800000014,-3.01457544,16.458839519999994,-95.54116048,100.0,32.18014564,135.05848820000128,101.68516104000098,100.03252772000096,75.59470804000073,265.08619880000253,2118.1609177200003,40,G1 X3.275
