t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,gcode_line,gcode_string
16:26:30.379,5,203,1.50932,1.47254,0.04544,85.89785,54.28787,-24.83828,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.89785,""mpoy"":54.28787,""mpoz"":-24.83828,""mpoa"":0,""posx"":1.50932,""posy"":1.47254,""posz"":0.04544,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":203,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1834121807}}",5.168481922330918,0.1935312151704039,0.2010332200500366,0.2085818336304288,5.168481922330918,0.1935312151704039,0.2010332200500366,0.2085818336304288,-0.9724904200000002,0.1025146999999989,-0.01678384,2.8565110999999974,1.628506959999998,4.002650520000008,-7.0,30.603890839999973,36.9617243,100.0,33.02642154,86.35179136000627,1.980545800000144,1.584436640000115,1.584436640000115,4.357200760000316,1634.9607166199862,-0.8793900599999985,0.2769967200000124,-0.0627728199999974,1.0322276800000052,1.413913919999988,1.3376084800000003,12.044193599999998,7.241586519999947,12.32269637999998,100.0,40.54649564,99.28025435999544,119.86274593999448,85.96217133999605,65.98504711999696,245.17379835998872,2554.164576179968,-0.98744648,0.0357655400000002,-0.0029549000000001,-1.7375912999999978,-0.987392759999998,0.9782847999999996,-21.105429440000574,24.23307726000065,-26.53110388000069,100.0,33.76170088,72.4413730200005,56.778373500000384,53.84156128000036,56.28890436000038,168.86671408000117,1962.9543284800045,-1.0012320999999995,-0.0803534999999994,0.0259775599999996,5.446724699999983,1.7512030199999968,2.0430655999999985,-4.0,16.563951779999982,-95.47648983999996,100.0,32.32912524,109.85308997999677,68.23818617999787,77.82536915999758,40.60454065999873,169.01066211999472,1747.9076156199917,-0.9677903799999996,-0.0903965400000016,-0.0019295999999997,-5.227232539999989,-8.285819260000004,0.3905313799999944,-12.488913540000029,38.0,66.55446772000003,100.0,32.6193445,118.7224307799956,2.883203339999893,2.306562699999915,2.306562699999915,6.277493139999759,1865.6617039399991,-1.0103964400000005,-0.0023148399999997,-0.0025434199999998,0.5612959000000056,2.1650443599999787,4.906711280000002,10.611286859999971,-15.0,25.424144340000037,100.0,33.17,118.22636127999426,70.29797605999657,62.351248359996966,74.57698383999636,198.65047747999037,1680.4041301400048,203,X1.5152 Y1.469 Z0.0452
16:26:30.614,5,206,1.53749,1.45932,0.04433,86.61327,53.95197,-24.86641,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.61327,""mpoy"":53.95197,""mpoz"":-24.86641,""mpoa"":0,""posx"":1.53749,""posy"":1.45932,""posz"":0.04433,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":206,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1834121807}}",5.130981278905535,0.1965980473045991,0.2019227577267667,0.1908021693517414,5.130981278905535,0.1965980473045991,0.2019227577267667,0.1908021693517414,-1.0137517199999997,0.1247748400000001,-0.01509728,2.720125720000009,1.5948736800000014,4.2496967199999975,-7.053745479999998,31.0,37.0,100.0,33.02,189.86259839999508,4.354646999999887,3.48371727999991,3.48371727999991,9.580222879999752,1468.51752131999,-0.9018517600000032,0.2070873599999989,-0.0057713599999992,2.824336440000023,1.103295680000034,1.10336908,13.775158719999904,18.427042400000012,14.594303519999576,100.0,40.53,24.76497980000359,28.855544720004296,20.69438000000308,15.739388280002345,58.87696984000877,1989.983306039989,-0.9937566,0.0428684399999996,0.0007225199999999,-1.6613077999999966,-0.8880682399999982,0.9462122000000008,-32.0,36.531380240000026,-38.57689656000001,100.0,33.76036096,88.79894903999927,62.73324811999971,59.45233203999971,61.65163955999972,186.0004358399991,1562.1187756399956,-1.00786584,-0.0748237199999996,0.0106288799999998,5.341153320000001,1.5108001200000072,1.956335040000001,-4.0,16.273580080000016,-94.01822416,100.0,32.341427800000005,47.05570452000239,32.55598116000165,37.480415920001896,19.424157200000987,80.70600500000408,1408.6752007599923,-0.9644044000000004,-0.02895844,0.0071739999999999,-5.672835239999992,-7.827356640000007,0.5894405199999967,-14.0,38.0,68.0,100.0,32.62,45.50732348000338,1.1208700000000833,0.8966956000000667,0.8966956000000667,2.465914320000183,1680.7378804399923,-1.00262384,-0.0172212799999998,-0.0060907999999998,0.7770814399999967,1.8016470399999944,4.936537559999999,10.0,-14.122336560000024,24.9959276,100.0,33.18004072,28.501580360005565,13.482075560002633,11.944645480002333,14.309921760002794,38.19921372000746,1309.9679572399991,206,X1.5384 Y1.459 Z0.0443
16:26:30.873,5,210,1.56839,1.45359,0.04332,87.39835,53.80654,-24.89226,,185.42,0,0,,2,1,"{""sr"":{""mpox"":87.39835,""mpoy"":53.80654,""mpoz"":-24.89226,""mpoa"":0,""posx"":1.56839,""posy"":1.45359,""posz"":0.04332,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":210,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1834121807}}",5.267175639711585,0.2024560676971828,0.1904316666854554,0.1910959555570928,5.267175639711585,0.2024560676971828,0.1904316666854554,0.1910959555570928,-1.015500699999998,0.092475340000002,0.0067061799999999,2.7931142199999983,1.808206579999999,3.990320799999997,-7.0,30.287240020000027,37.0,100.0,33.01468738,62.86230484000576,1.4361991000001313,1.392987540000133,1.148959080000105,3.4036661600003173,2047.035611220017,-0.9690891199999984,0.2196930999999978,0.0004366999999988,3.3345032799999763,0.974307419999991,1.3283216999999985,9.060848199999926,1.33513768000017,6.943033579999167,100.0,40.532949460000005,115.62900525999584,139.60087193999496,100.1177968599964,76.85098473999723,284.8421833999897,2496.7175672800186,-0.98962294,0.0343749399999999,-0.0005932000000003,-1.8198323399999976,-0.9205638800000028,0.8612202000000009,-32.0,36.88354547999999,-38.824449020000046,100.0,33.765249340000004,75.06344882000049,55.109873900000366,51.78427816000034,53.68461826000035,162.47911116000108,1717.9121424200027,-1.0139038799999998,-0.0857844599999994,0.0257668400000003,5.336140820000002,1.7453191600000049,2.133852179999996,-3.630840059999984,16.630840059999983,-95.36915994000002,100.0,32.334285720000004,132.3353097799965,74.37973307999808,86.36569117999777,43.52795449999888,184.14587893999524,2146.916330780002,-1.0053055200000007,-0.0412741600000004,-0.0015244400000007,-5.248421659999993,-8.108667580000006,0.5347009399999916,-12.387396920000024,38.0,66.43238290000002,100.0,32.62,137.95865701999588,3.287943299999902,2.630354239999922,2.630354239999922,7.233475399999786,2282.389990500004,-0.99670596,-0.0131202600000003,-0.00388286,0.6242903399999896,1.730612880000014,4.822,10.294289380000029,-15.0,26.0,100.0,33.19,131.2622426599947,80.45105211999675,71.27680887999713,85.39102867999655,226.53322519999088,1563.5891338600295,210,X1.5717 Y1.4534 Z0.0432
16:26:31.129,5,214,1.59951,1.45597,0.04221,88.18865,53.86677,-24.92048,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.18865,""mpoy"":53.86677,""mpoz"":-24.92048,""mpoa"":0,""posx"":1.59951,""posy"":1.45597,""posz"":0.04221,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":214,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1834121807}}",5.248194874469014,0.1983289164031247,0.2016305197045493,0.1883186983631032,5.248194874469014,0.1983289164031247,0.2016305197045493,0.1883186983631032,-0.9876875000000008,0.1204800600000008,-0.0122185599999998,2.852570799999998,1.8039663199999985,3.884182120000007,-7.0,31.0,37.0,100.0,33.0135625,131.4618224199938,3.0014110799998583,2.4011291599998867,2.4011291599998867,7.20338723999966,1641.9941984000093,-0.9557461000000008,0.2284651000000045,0.087902560000008,1.7989383600000124,2.28389799999996,1.1331955600000012,10.324033500000173,-6.891023420000148,6.7706125200004825,100.0,40.54948044,70.70103852000489,79.71870754000544,57.10952582000388,43.70365660000298,163.07938634001113,2728.7676431200503,-0.9926189400000002,0.0412059600000001,-0.0054991600000002,-1.625622120000004,-0.920213180000002,0.8740553000000048,-32.12372662000002,36.52304016,-39.16980756000002,100.0,33.77,87.74183115999917,60.672685619999534,56.48836209999957,59.10356451999954,178.35677387999863,1420.8972531399947,-1.00914004,-0.0729834,0.0085467400000001,5.313761580000005,1.7240840200000072,2.0161781200000037,-3.0879339000000074,16.482146099999973,-94.48214609999997,100.0,32.32622324,63.62813086000264,49.87069704000207,58.46909338000243,29.234546500001212,123.81690348000517,1807.5987115400087,-0.97486046,-0.0420674799999999,0.0102524999999996,-5.264830740000014,-8.3265907,0.448669100000001,-12.935707799999994,38.0,67.41952246000002,100.0,32.62192888,86.84118034000448,2.0976127800001088,1.6780903200000867,1.6780903200000867,4.614748640000239,2092.570335500017,-1.00038,-0.01376,-0.0128599999999999,0.592919999999988,1.848080000000012,4.961080000000012,10.380000000000033,-15.0,26.0,100.0,33.19,61.18000000000526,42.94000000000369,38.00000000000327,45.60000000000392,121.60000000001044,1293.5200000000018,214,X1.6052 Y1.4572 Z0.042
16:26:31.386,5,218,1.62911,1.46621,0.04109,88.94057,54.12708,-24.94878,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.94057,""mpoy"":54.12708,""mpoz"":-24.94878,""mpoa"":0,""posx"":1.62911,""posy"":1.46621,""posz"":0.04109,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":218,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1834121807}}",5.236221572358181,0.2057542591666211,0.2151850995773394,0.205166879737402,5.236221572358181,0.2057542591666211,0.2151850995773394,0.205166879737402,-0.99719336,0.1118166800000002,-0.01692308,2.871893639999997,1.710257720000001,3.971151879999999,-6.970440159999999,30.48968971999999,37.51924955999999,100.0,33.01480748,114.1757381199978,2.596246839999949,2.1065571199999606,2.07699775999996,5.741302559999891,1080.0665070799996,-1.0138302000000008,0.1894166800000016,0.0371352000000006,3.4515836400000066,1.8371069600000065,1.1892479199999992,12.43842867999997,5.58550468000001,9.899074479999982,100.0,40.54485468,78.64809164000155,95.6399635200019,68.45296880000136,52.43206124000105,195.1637835200039,1664.5294180800008,-0.99189504,0.04000872,-0.01095072,-1.7195523999999982,-0.8834075199999992,0.909106159999998,-32.0,36.73501983999999,-38.26498016000001,100.0,33.77502132,80.33761215999982,58.24476847999986,53.72577787999988,56.23632831999987,170.7174255999996,1090.1244353600016,-1.0037608,-0.07396712,0.0370089600000001,5.260787600000001,1.7380067200000022,2.1141095600000006,-3.6311199999999912,16.0,-94.63112,100.0,32.3138184,85.31845660000118,56.0579194400007,65.94754616000083,32.60990292000041,139.10297760000174,1177.0235044000012,-1.0165501999999995,-0.03042632,0.0177301199999998,-5.288045879999998,-8.02881356,0.4142654400000011,-13.604383039999991,38.39561696000001,67.42507404,100.0,32.62970528,99.78662424000152,2.426357600000037,1.9410858800000292,1.9410858800000292,5.337986880000082,1425.6334714800034,-0.99904,-0.01496,-0.01736,0.366,1.865159999999998,4.909840000000002,11.0,-15.480000000000013,26.48000000000001,100.0,33.19,87.84000000000208,54.24000000000129,48.00000000000114,57.600000000001366,153.12000000000364,898.2399999999996,218,X1.6363 Y1.4701 Z0.0408
16:26:31.644,5,221,1.65505,1.48369,0.03998,89.59951,54.57086,-24.97708,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.59951,""mpoy"":54.57086,""mpoz"":-24.97708,""mpoa"":0,""posx"":1.65505,""posy"":1.48369,""posz"":0.03998,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":221,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1834121807}}",5.390275107855291,0.202067104546586,0.2058013339719331,0.2052939199995429,5.390275107855291,0.202067104546586,0.2058013339719331,0.2052939199995429,-1.0282913199999997,0.1211134000000001,-0.00560276,2.7515263999999995,1.632375079999989,4.008644759999996,-7.0,30.0,37.0,100.0,33.0101856,74.75593591999228,1.706756479999824,1.3654051199998596,1.3654051199998596,3.754864319999613,1520.989400720019,-0.9553155200000104,0.1891342399999988,0.042431080000002,2.1231401999998507,1.652061079999976,1.2435765999999977,10.82553815999982,10.654874840000032,4.327130199999272,100.0,40.55,108.00435440000555,129.01029792000665,92.33732000000477,70.72645748000365,263.25959260001355,1571.799324399978,-0.9933786400000002,0.0452314000000001,-0.0247053199999998,-1.7022139600000064,-0.967775720000006,0.9102060800000034,-31.82401024000002,36.69453311999998,-38.786923520000016,100.0,33.77518544,81.09716107999947,55.84897307999953,51.51586335999957,53.92314619999955,162.90834263999864,1278.5871737999903,-1.0154502000000003,-0.0751115999999999,0.0113770000000005,5.119335800000014,1.8039011999999992,1.9323794000000043,-3.1546966000000087,16.84530339999999,-94.40106523999998,100.0,32.31753632,133.5625001200048,68.27858764000247,80.2572869600029,39.52970888000142,168.89966364000605,1426.3307224400112,-1.0081846800000012,-0.0270233200000007,0.01403496,-5.301587080000005,-8.291888040000002,0.4115742400000043,-14.0,38.26434111999997,67.8850358,100.0,32.621493640000004,128.4837522800054,3.1034726800001304,2.4827776800001047,2.4827776800001047,6.827639040000288,1733.5782124400107,-1.015560000000001,-0.0075199999999995,-0.0135199999999995,0.4904400000000073,1.8871199999999853,4.944,11.0,-15.0,26.68000000000004,100.0,33.1932,124.44000000000727,76.16000000000446,68.00000000000398,81.60000000000477,216.9200000000127,1012.9199999999958,221,X1.6567 Y1.4851 Z0.0399
16:26:31.903,5,225,1.67557,1.50704,0.03887,90.12065,55.16413,-25.00517,,185.42,0,0,,2,1,"{""sr"":{""mpox"":90.12065,""mpoy"":55.16413,""mpoz"":-25.00517,""mpoa"":0,""posx"":1.67557,""posy"":1.50704,""posz"":0.03887,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":225,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1834121807}}",5.073589756267133,0.1898194259709249,0.2002882198242847,0.2030186030491153,5.073589756267133,0.1898194259709249,0.2002882198242847,0.2030186030491153,-1.0102712399999996,0.1200213199999995,-0.0057930999999998,2.9138913599999907,1.6971524400000026,3.9901945999999953,-6.186028279999961,31.0,37.00819042,100.0,33.0381401,177.42952966000843,4.069860320000195,3.255888600000155,3.255888600000155,8.953692360000426,1549.9988365800152,-0.922070659999996,0.2753546399999932,0.0006017799999983,2.4450253599999754,1.0298654599999777,1.3059073599999955,8.794142019999848,0.4945198800000862,3.42307877999994,100.0,40.54,32.13751577999387,38.60421065999263,27.63042503999472,21.16372929999596,78.77610491998496,2529.4575030200226,-0.9906948199999998,0.0411449199999996,-0.0269828000000009,-1.7557302200000064,-1.0564369600000068,0.8920977399999968,-31.46255356,36.0,-39.53744644,100.0,33.776146340000004,84.91657384000071,62.34381396000053,56.96934714000048,59.65658048000051,181.65697492000157,1432.2738316000068,-0.9972309399999996,-0.0806872400000001,0.0404883199999988,5.116533099999991,1.902631960000007,1.8867666199999955,-4.0,16.304734079999974,-94.80338077999998,100.0,32.31412826,55.82467747999458,34.43496697999729,40.8343859599968,19.80772481999844,85.63031653999326,1603.085324260009,-0.97706174,-0.0410628400000006,-0.00260526,-5.318589919999989,-8.234708120000004,0.4661889799999942,-11.190119939999866,32.37220987999971,56.34083371999946,100.0,32.628845840000004,55.190325479993966,1.3175816399998563,1.054065199999885,1.054065199999885,2.8986794399996847,1714.0647908800086,-0.9961421399999992,-0.0011420399999998,-0.0087669800000002,0.458037460000014,1.787079999999995,4.993912680000002,10.860000000000044,-15.0,26.81823754000004,100.0,33.19181796,34.16417155999258,20.35737229999532,18.176225359995804,21.811470259994977,57.98215937998662,1505.0438184600025,225,X1.6782 Y1.5111 Z0.0387
16:26:32.158,5,229,1.68957,1.53504,0.03776,90.47625,55.87533,-25.03347,,185.42,0,0,,2,1,"{""sr"":{""mpox"":90.47625,""mpoy"":55.87533,""mpoz"":-25.03347,""mpoa"":0,""posx"":1.68957,""posy"":1.53504,""posz"":0.03776,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":229,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1834121807}}",5.32981022806189,0.2026134637204676,0.2058086454127066,0.2173328477679203,5.32981022806189,0.2026134637204676,0.2058086454127066,0.2173328477679203,-0.9903814,0.1250180800000004,-0.0155497599999998,2.8627307200000014,1.7527323600000038,3.984267639999996,-7.0,31.0,37.99770316,100.0,33.02810552,20.12196679999567,0.4679526799998997,0.3743621599999195,0.3743621599999195,1.0294959199997782,1923.809503040008,-0.733299079999996,0.2959956800000015,-0.0194269200000019,2.8866150799999657,1.6212378000000054,1.2278258799999986,0.9774783199998128,0.0970637199999856,-1.059698519999805,100.0,40.54108928,147.51498044000323,176.12394616000384,126.05825588000272,96.5552600000021,360.2941646400079,3448.9982591600087,-0.9883811999999998,0.04097804,-0.0115134400000005,-1.770489400000003,-0.9453848400000024,0.9082707200000004,-32.54789384,36.45210616,-39.02194071999999,100.0,33.78547884,71.28781579999946,51.99219283999973,47.92323851999976,50.18376923999974,152.35973131999924,1586.8827241599995,-1.0113214,-0.0705553599999996,0.0114447999999999,5.088214479999998,1.6901690399999951,2.0275561600000005,-3.253078239999988,16.03085263999998,-94.03085263999998,100.0,32.32493816,101.58135428000166,84.40215496000138,100.08751076000163,48.5499118800008,209.88500528000347,2280.696786320008,-1.000659039999999,-0.0245754799999998,0.0135037999999995,-5.489431560000001,-8.071124279999998,0.5449643600000024,-13.03307895999998,37.0,67.0,100.0,32.6203308,168.3217541600031,4.007661200000075,3.2061289600000595,3.2061289600000595,8.816853680000165,2139.388111800008,-1.0088841600000005,-0.0038092800000001,-0.0029593600000001,0.5972512000000041,1.7770451199999944,4.821725119999998,10.08449887999998,-14.960000000000022,26.95550112,100.0,33.21,201.41026752000477,102.5361360000024,91.55012160000216,109.8601459200026,292.96039008000696,1427.5556956799985,229,X1.6918 Y1.5419 Z0.0375
16:26:32.417,5,232,1.69599,1.5657,0.03664,90.63917,56.65402,-25.06177,,185.42,0,0,,2,1,"{""sr"":{""mpox"":90.63917,""mpoy"":56.65402,""mpoz"":-25.06177,""mpoa"":0,""posx"":1.69599,""posy"":1.5657,""posz"":0.03664,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":232,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1834121807}}",5.04899090816342,0.1983951193277991,0.200839848838099,0.2037769596534067,5.04899090816342,0.1983951193277991,0.200839848838099,0.2037769596534067,-1.0005090800000005,0.1610209199999993,-0.0067926800000004,2.8625379600000005,1.6609232199999997,4.013524499999999,-6.0,30.86863071999997,38.0,100.0,33.02815648,178.6307507599948,4.078327639999881,3.262661879999905,3.262661879999905,8.97232045999974,2284.879386919968,-1.0131401599999976,0.2273688599999961,0.0050687399999995,3.345915759999906,1.0663167600000112,1.1641641199999997,14.21501391999988,10.586989719999956,12.890803839999888,100.0,40.56,32.723937400003805,38.9970541600045,27.911597360003224,21.37909574000247,79.64600798000919,2109.81902236001,-0.9880551400000002,0.0458682999999998,0.0048999999999992,-1.8168043999999948,-0.9110413200000004,0.8579029200000008,-31.52670244000001,37.0,-39.0,100.0,33.79,87.6600510599996,61.66840023999968,56.84217745999971,59.58636117999971,181.25147097999908,2119.265905239984,-1.0075036,-0.0842921199999999,0.0484845400000002,5.464650219999997,1.8143190799999995,2.050539839999998,-1.0435567600000686,5.700941600000347,-32.67893246000201,100.0,32.323053200000004,55.87775992000268,34.50375318000166,40.91595546000197,19.847292320000957,86.10671244000413,1986.2588337399889,-1.0349542399999982,0.0009756599999991,0.0288002399999999,-5.325330359999995,-8.179,0.4801900999999949,-13.0,37.0,66.28816424000003,100.0,32.62263552,54.55344154000364,1.317716160000088,1.0541724400000705,1.0541724400000705,2.898975180000193,2306.945857159979,-1.0138212999999998,-0.00335826,0.0104330400000002,0.6209256400000016,1.6261495799999968,4.911223939999996,11.0,-15.0,26.35820410000005,100.0,33.2117913,37.43235296000539,20.23854498000291,18.089318660002604,21.49225976000309,57.670897940008295,1610.2235296600038,232,X1.6961 Y1.5669 Z0.0366
16:26:32.675,5,236,1.69434,1.59694,0.03553,90.59745,57.44759,-25.09008,,185.42,0,0,,2,1,"{""sr"":{""mpox"":90.59745,""mpoy"":57.44759,""mpoz"":-25.09008,""mpoa"":0,""posx"":1.69434,""posy"":1.59694,""posz"":0.03553,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":236,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1834121807}}",5.4648350547630224,0.1983547698112431,0.2038958866435949,0.2061157708521932,5.4648350547630224,0.1983547698112431,0.2038958866435949,0.2061157708521932,-1.0052472,0.1231008999999999,-0.010892,2.9165895999999987,1.7590051000000002,4.0424795,-6.0,31.0,38.0,100.0,33.02,71.34812100000136,1.6374584000000312,1.3099670000000248,1.3099670000000248,3.6024079000000686,1236.368086799999,-0.9584825000000008,0.0879920000000017,-0.0252951,2.802906000000007,2.1033777,1.2580115000000007,12.174809100000008,11.359987599999997,13.652743299999983,100.0,40.5544467,109.35839099999902,132.1693431999988,94.59836209999916,72.45832009999934,269.7059695999976,1634.1993957999996,-0.9922244,0.0456611999999998,-0.0230968999999997,-1.7440250000000004,-0.9669052000000008,0.8622668000000002,-32.0,36.8666668,-39.4802836,100.0,33.79,70.12138510000011,55.23259730000009,51.39032970000008,53.791746900000085,162.8160918000003,1158.2800596999996,-1.0075839000000002,-0.0705967,-0.0001547999999997,5.3976408,1.7946023999999996,1.9480516000000003,-3.4594369000000054,16.0,-94.0686202,100.0,32.3193139,92.3213450999994,69.51548939999957,82.23971399999948,40.20608219999974,172.46742759999893,1379.5556454999985,-1.0243614,-0.0175519999999999,0.0261854,-5.371233899999999,-7.924639200000002,0.475564599999999,-13.418595400000006,37.0,68.0,100.0,32.62,131.78415699999903,3.1666397999999765,2.533312199999981,2.533312199999981,6.966608599999948,1610.103364999999,-1.0131,-0.0102,-0.0054999999999997,0.4026000000000008,1.5991999999999975,4.9013,11.0,-14.0,26.0,100.0,33.22,152.59999999999846,79.0999999999992,70.69999999999928,84.69999999999914,226.0999999999977,1190.999999999999,236,X1.6937 Y1.6005 Z0.0354
