t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,gcode_line,gcode_string
18:37:11.346,5,200,1.48936,1.48851,0.04635,85.39095,54.69329,-24.80525,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.39095,""mpoy"":54.69329,""mpoz"":-24.80525,""mpoa"":0,""posx"":1.48936,""posy"":1.48851,""posz"":0.04635,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":200,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":564586691}}",5.422858274183045,0.2174271981459249,0.2096118534589011,0.2078732579347872,5.422858274183045,0.2174271981459249,0.2096118534589011,0.2078732579347872,-0.9932353999999995,-0.0753227999999997,0.0401475999999989,4.919965400000005,1.551099199999995,2.0018000000000025,-2.0,15.900000000000022,-96.09705879999996,100.2996953,28.300999,162.38754230000384,113.93962690000272,124.70557660000296,67.28718180000159,277.22318740000657,1777.7983786000025,-1.0207061000000004,-0.0137034000000002,-0.0228164000000013,0.6405806000000065,1.910412800000009,4.669580600000007,12.0,-15.0,23.0,100.2900264,28.84,189.05549720000448,105.33091990000248,91.82695580000215,110.73250550000262,295.286681400007,1529.0264272000022,-0.9817401999999996,0.0263683999999994,0.0397813000000025,-1.477082100000004,-0.988884800000004,0.7809618000000009,-29.197343099999983,34.0,-38.012555,100.3,28.8901255,129.05191750000262,95.51611610000192,91.50283370000184,94.71345930000189,284.9555905000057,1556.9871779000005,-0.9805184000000008,0.1853183999999976,-0.0026514999999998,2.317679599999988,0.8421614999999956,1.6380876000000013,8.55162690000003,-2.3758412999997853,-3.952029800000054,100.2,34.1779066,113.5464944000018,140.68339260000224,100.6921741000016,76.41179190000122,286.3656879000045,2010.468526699999,-1.0243355000000005,0.1298167000000003,-0.0099289,2.726293900000001,1.683296700000002,4.144288099999995,-5.165138300000004,31.0,37.24705959999999,100.2,28.94,162.63503810000293,3.764700100000068,3.011759700000054,3.011759700000054,8.28233970000015,1692.6838054000011,-0.9917006999999994,-0.0404790000000003,0.016872,-4.875734800000001,-7.724048300000004,0.298006200000001,-13.726209000000042,37.0,65.13244609999998,100.2,28.5699555,180.4512216000041,4.337769400000098,3.4702156000000777,3.4702156000000777,9.543093700000217,2479.482097200005,200,X1.4945 Y1.4837 Z0.0461
18:37:11.603,5,203,1.51439,1.46949,0.04523,86.02661,54.21025,-24.83357,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.02661,""mpoy"":54.21025,""mpoz"":-24.83357,""mpoa"":0,""posx"":1.51439,""posy"":1.46949,""posz"":0.04523,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":203,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":564586691}}",5.186015297318368,0.1935022977968388,0.1923730491297773,0.2096582737860895,5.186015297318368,0.1935022977968388,0.1923730491297773,0.2096582737860895,-1.00661908,-0.078,0.0387467200000001,4.933679400000005,1.8258397200000027,2.014,-2.0,15.0,-95.04229647999998,100.20422992,28.3104228,7.8670602799957825,5.329298839997144,5.879147199996849,3.129905319998323,12.942582199993062,1405.688840320008,-1.00787328,-0.00995808,0.0096627200000001,0.1932889599999944,2.059566080000008,4.578,11.042169599999976,-15.957830400000024,23.042169599999976,100.3,28.84042208,8.855589119995235,4.891659199997369,4.2591171199977085,5.144675839997232,13.705078719992628,1245.3370908800073,-0.99635624,0.0500766000000001,-0.0114164,-1.5138005599999984,-0.9129726799999974,0.7858364799999998,-29.88257184,33.15229131999998,-37.917434999999976,100.3,28.9,22.752016039997564,18.12272059999797,17.208970799998074,17.818136999998007,53.87642471999399,1275.1756683600006,-0.9544486400000002,0.3174961200000053,-0.0180784399999994,3.1108631200000225,1.1726419200000031,1.4678752799999983,7.924582480000043,11.545851240000236,6.481821559999954,100.2,34.19009428,41.28185363999804,50.20077271999762,35.9305023599983,27.26641011999871,102.18532987999517,2517.8423686800197,-0.99333756,0.1133151999999998,-0.0096523599999999,2.86944072,1.77044072,4.111518560000002,-4.963875080000021,30.56815408000014,36.15564408000012,100.2,28.93992776,44.90030971999687,1.0393585999999275,0.8314872399999421,0.8314872399999421,2.286589479999841,1227.1865193600047,-0.9780665600000004,-0.0325039999999997,0.0080528000000002,-4.610848479999995,-7.457978079999995,0.0886308799999951,-12.95723296,37.918832320000014,66.87606528000002,100.2,28.5595728,16.754578799995667,0.4058384399998959,0.3246707599999167,0.3246707599999167,0.8928445999997711,1706.0286762400117,203,X1.5152 Y1.469 Z0.0452
18:37:11.862,5,207,1.54341,1.45759,0.04412,86.76377,53.90814,-24.86194,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.76377,""mpoy"":53.90814,""mpoz"":-24.86194,""mpoa"":0,""posx"":1.54341,""posy"":1.45759,""posz"":0.04412,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":207,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":564586691}}",5.353753654282907,0.2060328574039312,0.2128022062796674,0.2110003257351637,5.353753654282907,0.2060328574039312,0.2128022062796674,0.2110003257351637,-0.99931912,-0.0734444599999999,0.0220054599999999,4.929403619999991,1.4310543999999978,2.0005500200000013,-2.0,15.0,-95.77951380000002,100.22198504,28.30999376,150.44617590000357,97.43923322000232,107.57291352000254,56.90451224000135,237.7517290400056,1161.199522539998,-1.0101200600000002,-0.01088342,0.0118114400000001,0.1894121799999943,1.8033712599999925,4.570804759999995,12.0,-15.0,24.0,100.27804664,28.8422,170.589991280004,89.58240904000212,77.89774718000184,95.03478434000225,251.609723460006,1295.4882334800018,-0.98870122,0.0342787199999999,-0.0178497000000003,-1.4175585800000028,-1.0396240200000035,0.7991074000000001,-29.292614399999984,34.0,-38.807504840000014,100.3,28.89899848,120.96293402000236,84.17888356000165,79.22718426000155,82.05672710000161,248.99972358000483,1353.9381116600005,-0.9204457999999974,0.159923719999998,-0.018380400000001,0.560651419999971,1.6322112600000012,1.4103155399999994,6.657642739999914,-2.6073952399999434,4.2625316199995575,100.2,34.19948234,105.2348770600016,128.03375716000195,91.6383746600014,69.54117802000104,260.616938120004,1770.519754159999,-1.02080034,0.1228491599999999,-0.0114412599999999,2.590428800000001,1.7993629400000015,4.108595199999997,-6.0,30.320395939999987,36.96035006,100.2,28.93,146.71515466000255,3.398019860000059,2.718416020000048,2.718416020000048,7.47564378000013,1351.5622760800045,-1.0131095200000004,-0.0237709999999996,0.0244931200000001,-4.934914100000006,-7.50908104,0.3618386999999999,-12.756566420000016,38.0,66.20932339999999,100.2,28.57965914,157.36585898000348,3.782833440000084,3.026266240000067,3.026266240000067,8.322233080000185,1532.9519255400012,207,X1.5466 Y1.4567 Z0.044
18:37:12.118,5,211,1.57434,1.45343,0.04311,87.54936,53.80239,-24.88762,,185.42,0,0,,2,1,"{""sr"":{""mpox"":87.54936,""mpoy"":53.80239,""mpoz"":-24.88762,""mpoa"":0,""posx"":1.57434,""posy"":1.45343,""posz"":0.04311,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":211,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":564586691}}",5.1661291079839895,0.1934678498706885,0.2006942891086794,0.2036051865778478,5.1661291079839895,0.1934678498706885,0.2006942891086794,0.2036051865778478,-1.00339488,-0.0808480199999995,0.0261055999999996,5.024629120000002,1.6056918200000048,1.9334905599999976,-2.3391081999999845,14.660891800000016,-94.34107,100.23391066,28.31,72.23005121999668,41.71031109999808,46.45782657999786,24.41579215999888,102.07157459999532,1627.251334120012,-1.0189518400000002,-0.0003009200000001,0.01129084,0.2461091599999942,1.811481699999998,4.537840999999999,11.339462119999984,-14.340561019999983,23.65943898000001,100.26605372,28.84,69.45026819999683,38.82505393999823,34.056101119998445,41.20788249999812,109.321182979995,1416.0585360400044,-0.9975647600000002,0.0445901200000001,-0.0113529400000001,-1.3712558999999993,-0.9222083200000024,0.7813413200000033,-29.0827145,32.70221882000001,-38.0,100.3,28.9,60.680766959998095,44.89846247999861,42.234994379998696,44.13747177999864,132.87562453999593,1676.1090521200051,-0.948076279999999,0.2532979000000011,-0.0096865800000005,2.792637599999995,1.1683751399999964,1.759287359999999,7.920538260000003,9.035582500000158,12.282648899999923,100.2,34.2058779,73.78226071999849,81.20170573999836,58.11898787999882,43.69228825999911,165.28875165999665,1981.3567502400088,-0.975659919999998,0.1351090400000004,-0.0175406799999996,2.988386480000002,1.6556214399999996,4.22756422,-6.0,31.0,36.14456200000002,100.2,28.92603526,86.83005349999783,1.9824211199999504,1.5859372199999602,1.5859372199999602,4.361327119999891,1743.776445979996,-0.9796553199999992,-0.0681963800000004,0.0405652600000009,-4.851306159999995,-7.55813828,0.1910720399999975,-12.975671240000022,36.65256206,64.22167553999995,100.2,28.5732595,73.14639879999702,1.7524924999999287,1.401993799999943,1.401993799999943,3.855483039999844,1951.9376676600111,211,X1.5801 Y1.4535 Z0.0429
18:37:12.377,5,215,1.60543,1.45727,0.04199,88.33909,53.89987,-24.91592,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.33909,""mpoy"":53.89987,""mpoz"":-24.91592,""mpoa"":0,""posx"":1.60543,""posy"":1.45727,""posz"":0.04199,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":215,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":564586691}}",5.291332061497006,0.2058301993769893,0.2108632486632796,0.2104032400957467,5.291332061497006,0.2058301993769893,0.2108632486632796,0.2104032400957467,-1.00239912,-0.07748012,0.0347756800000001,4.785440840000003,1.7112804399999988,2.0432700800000005,-2.00146744,14.521627199999989,-95.00146744,100.2,28.3004472,83.57147040000196,58.06067804000136,65.73665568000155,33.58882196000079,142.98947904000337,1618.185511079998,-1.00663632,-0.0086358399999999,0.0005963999999999,0.4151480800000069,1.865045599999998,4.487687319999999,12.0,-14.99995776,23.519416159999988,100.25194192,28.85,85.06334440000201,54.78656108000129,47.577803000001126,57.67006360000136,153.30625344000362,1236.2302533599982,-0.98968988,0.0378704000000001,-0.00514832,-1.3781673199999995,-0.91975792,0.7691069200000007,-29.0,33.93839152,-38.06160848,100.3,28.9,77.61549032000136,57.24142392000099,53.36064956000093,55.786133600000966,168.81369108000297,1439.6493825999946,-0.8329021599999988,0.2800420399999994,0.0315429600000005,3.81562444,1.0887216000000006,1.6852402000000002,13.28586219999997,-1.2879384400000828,14.35228324000015,100.2,34.20878684,83.16219416000104,95.88111760000118,68.48651284000084,51.85407372000064,195.67575088000245,2276.6422811200023,-1.0238347600000004,0.1228734400000002,-0.0123621199999999,2.848478480000002,1.668521519999998,4.092402640000003,-6.0,30.90522584,37.51302504,100.2,28.92418252,106.06577008000158,2.434874880000036,1.9478999200000289,1.9478999200000289,5.356724720000079,1617.3083276800005,-1.0006503600000003,-0.0355523600000002,0.01892296,-4.693278720000001,-7.632152959999999,0.3006576000000012,-13.0,38.0,66.98049952,100.2,28.56967776,101.6203409600022,2.419532000000052,1.935625680000041,1.935625680000041,5.322970280000114,1651.779376079998,215,X1.6133 Y1.4596 Z0.0417
18:37:12.635,5,218,1.6344,1.46907,0.04088,89.07482,54.19965,-24.94422,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.07482,""mpoy"":54.19965,""mpoz"":-24.94422,""mpoa"":0,""posx"":1.6344,""posy"":1.46907,""posz"":0.04088,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":218,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":564586691}}",5.250694931288072,0.1868032459486826,0.1931417536178099,0.2030788334999301,5.250694931288072,0.1868032459486826,0.1931417536178099,0.2030788334999301,-1.0040412,-0.063865800000001,0.0279588,4.988023479999993,1.6234704800000097,1.9724939600000015,-2.0,15.0,-95.31957444000004,100.2,28.299586960000003,132.68292159999393,80.97060287999629,92.53783243999575,46.94934111999785,199.3645946799909,1979.7773511999897,-1.0078593999999994,-0.0007468000000006,0.0040760399999989,0.3268026799999962,1.8287956400000056,4.558401679999999,8.144531919999626,-9.501953399999564,15.610352599999285,100.3,28.85678728,143.20801371999343,76.69433919999648,67.19238543999691,80.7666053199963,215.15137587999007,1418.7099674799929,-0.9931296,0.04928276,-0.0044139200000004,-1.638167679999999,-0.8765097600000015,0.7462488399999969,-29.59664491999997,33.636941559999975,-36.636941559999975,100.3,28.90556344,95.39563011999662,75.15908515999722,69.42661275999744,72.65161655999732,220.38172467999183,1600.709999359993,-0.8334321600000045,0.4255205599999922,0.0035186400000014,1.5693630799999991,1.348220040000002,1.4377371599999964,9.828840119999937,9.55358519999965,-9.899473599999377,100.2,34.21245248,98.78587131999724,116.63873983999672,83.31338531999768,63.08013427999824,238.03824403999332,3115.567533479985,-1.0168279599999988,0.1142351600000008,-0.01200588,2.7837503599999973,1.8058059199999947,4.045028400000004,-6.0,30.261676800000025,36.52335392000005,100.2,28.93017476,134.95264131999562,3.0811106799999,2.4648882799999203,2.4648882799999203,7.39466483999976,1661.188378320001,-1.0148556399999988,-0.0348955599999999,0.0146377600000008,-4.987303760000003,-7.382380159999999,0.4473160799999965,-12.347792280000029,37.34779228000003,66.33347708000002,100.2,28.56,136.66579167999413,3.3326138799998573,2.6660906399998856,2.6660906399998856,7.331749679999685,2172.699027319988,218,X1.6363 Y1.4701 Z0.0408
18:37:12.892,5,222,1.65949,1.4878,0.03976,89.71215,54.67528,-24.97252,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.71215,""mpoy"":54.67528,""mpoz"":-24.97252,""mpoa"":0,""posx"":1.65949,""posy"":1.4878,""posz"":0.03976,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":222,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":564586691}}",5.243414934099354,0.2089126476398452,0.2118099774733252,0.2103703816155454,5.243414934099354,0.2089126476398452,0.2118099774733252,0.2103703816155454,-1.0055521399999998,-0.0842718799999999,0.03198328,5.215938839999999,1.5041207799999996,2.014,-2.99950446,15.0,-96.99950446,100.2180328,28.31819168,39.74356602000095,21.2205467400005,24.27774386000056,12.04895456000029,52.15219088000126,1792.044961299999,-1.01299964,-0.0094610399999999,-0.0129091199999999,0.3277401199999977,2.0359838000000003,4.506007599999999,11.818943839999996,-15.0,23.180769420000004,100.29997138,28.86818934,37.23859610000087,20.246227240000472,17.71544854000042,21.5116160000005,57.123283500001314,1297.50594376,-0.99168742,0.0475718599999999,-0.0023850599999999,-1.2491609999999995,-0.9317491800000002,0.8054118199999994,-29.25818272,33.0,-36.538343260000005,100.3,28.90719878,43.89109300000055,30.465582480000386,28.14193664000035,29.432850600000364,89.0731016000011,1592.8059958399992,-0.8148514999999993,0.4948076400000007,-0.0080837600000003,2.4895142200000064,1.3315529600000022,1.5520931199999997,9.565544159999998,7.976203119999972,11.89369648,100.2,34.20811482,54.86975734000038,63.95553610000045,45.68252598000032,34.58819858000023,130.33298760000093,2998.4933203200007,-1.00156654,0.10503292,-0.0154436199999999,2.82392164,1.6819676999999995,4.05504246,-6.0,30.85233844,36.85233844,100.2,28.93704674,63.827027800000586,1.4774658200000137,1.1819722000000108,1.1819722000000108,3.545917420000032,1677.8302027800005,-1.0529418199999998,-0.00772274,0.0299435999999999,-4.827671659999998,-7.51911072,0.2576974200000002,-12.792788219999997,38.0,66.0,100.2,28.5740574,43.3072782000008,1.036058900000019,0.8288471200000156,0.8288471200000156,2.279330580000043,1883.6628167400004,222,X1.6628 Y1.491 Z0.0396
18:37:13.151,5,226,1.67892,1.51235,0.03865,90.2057,55.29896,-25.00083,,185.42,0,0,,2,1,"{""sr"":{""mpox"":90.2057,""mpoy"":55.29896,""mpoz"":-25.00083,""mpoa"":0,""posx"":1.67892,""posy"":1.51235,""posz"":0.03865,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":226,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":564586691}}",5.256705880522143,0.1873220679368656,0.1974394072809064,0.1966545042690641,5.256705880522143,0.1873220679368656,0.1974394072809064,0.1966545042690641,-0.998012,-0.077012,0.022054,4.822182,1.710094,2.075182,-2.0,14.997011,-96.0,100.3,28.31,180.458981,115.65327,133.599467,65.802722,285.14513,1541.775498,-1.005999,-0.007007,-0.013992,0.122658,2.135507,4.456,12.0,-15.001348,24.997304,100.200135,28.86,206.720998,111.849042,97.867912,117.840955,314.575432,1407.345046,-0.992257,0.040027,-0.010743,-1.388334,-0.885461,0.830501,-29.0,33.871588,-36.0,100.3,28.918716,136.83925,102.847334,94.131459,98.489397,298.95454,1622.226479,-0.930011,0.40715,-0.006923,2.181732,1.16,1.629721,10.533104,-1.334481,9.365863,100.2,34.21,125.714513,149.477622,106.550715,81.254502,305.087659,2856.791446,-1.034816,0.129184,-0.007816,2.724563,1.582094,4.111437,-6.0,31.0,36.816087,100.2,28.938161,178.723008,4.080434,3.264347,3.264347,8.976955,1940.012644,-1.036446,-0.020409,0.024632,-5.163058,-7.336471,0.475529,-13.0,37.040888,66.0,100.2,28.579591,198.536172,4.79556,3.836448,3.836448,10.550231,1647.993148,226,X1.6824 Y1.5184 Z0.0384
18:37:13.409,5,229,1.6915,1.54099,0.03753,90.52531,56.02627,-25.02913,,185.42,0,0,,2,1,"{""sr"":{""mpox"":90.52531,""mpoy"":56.02627,""mpoz"":-25.02913,""mpoa"":0,""posx"":1.6915,""posy"":1.54099,""posz"":0.03753,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":229,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":564586691}}",5.254872269918908,0.2123814547582706,0.2159978021224725,0.2114955003779817,5.254872269918908,0.2123814547582706,0.2159978021224725,0.2114955003779817,-1.0148092800000004,-0.0754785599999999,0.0231595199999999,4.822,1.6603420800000062,2.065268480000001,-2.1595340799999803,15.0,-95.84046592,100.28404656,28.30840464,29.354273439996355,18.34642079999772,21.377568639997342,10.36971615999871,45.14814863999439,1517.8014656000018,-1.0073177599999998,-0.0123177599999999,-0.0093371199999995,0.2759192000000036,1.7255486399999902,4.526693599999999,11.0,-15.0,23.841088960000015,100.3,28.87158912,32.41785407999597,17.639126559997806,15.573282879998064,18.75150383999767,50.056980639993775,1394.996517760002,-0.99231912,0.0371946399999997,0.0037131600000007,-1.2660301599999937,-0.7836163199999974,0.784426240000001,-29.14055375999998,33.0,-37.03543447999999,100.3,28.91245644,41.134917039997376,28.989441279998232,26.2870360399984,27.76107475999831,83.87969163999489,1512.3165298000033,-0.8482253999999987,0.2722043199999992,-0.0428096800000011,2.864573920000008,1.671248400000003,1.4036013599999977,11.843348639999984,14.530044919999948,7.575521839999863,100.2,34.21362692,52.57648803999826,62.135849199997935,44.29170751999853,33.77640987999888,126.8208606799958,2276.560995040002,-0.99209876,0.1124639199999999,-0.01068712,2.6787844399999976,1.7612241600000011,4.1451379200000025,-5.0,31.0,36.02877328,100.2,28.93,61.41160835999725,1.4215652799999363,1.1372519199999491,1.1372519199999491,3.12744323999986,1446.439688679994,-1.0296002400000006,-0.0153083199999998,0.0284030800000002,-4.847769919999997,-7.422340160000004,0.4041931200000022,-11.18694231999998,37.84765056000002,65.96540712,100.2,28.56221568,38.544799399996265,0.9347135999999094,0.7477712799999275,0.7477712799999275,2.056370519999801,1760.27576436,229,X1.6918 Y1.5419 Z0.0375
18:37:13.666,5,233,1.69628,1.57194,0.03642,90.64665,56.81251,-25.05743,,185.42,0,0,,2,1,"{""sr"":{""mpox"":90.64665,""mpoy"":56.81251,""mpoz"":-25.05743,""mpoa"":0,""posx"":1.69628,""posy"":1.57194,""posz"":0.03642,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":233,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":564586691}}",5.262497839622651,0.1915495861019488,0.1972362346083277,0.2053544380061075,5.262497839622651,0.1915495861019488,0.1972362346083277,0.2053544380061075,-0.9952981,-0.0811027999999999,0.0370971999999999,4.828107799999999,1.3994105000000012,1.929164000000001,-2.0031108,15.0,-95.59991480000002,100.2303066,28.3130305,128.2354386999987,79.4502170999992,92.69192029999904,44.60363079999955,196.534747999998,1861.5942690999989,-1.007602,-0.0062047,0.0060847999999999,0.1469726000000034,1.8677434000000008,4.6206283,11.301173600000007,-15.0,23.698826399999994,100.3,28.8830117,151.64536279999845,77.56974809999922,68.4850023999993,82.46153329999916,220.13036519999775,1728.6870922,-0.992433,0.0405494999999999,-0.0135833999999999,-1.3347954000000015,-0.9525414999999982,0.666860600000002,-29.26134620000001,33.0,-37.089943,100.3,28.9191005,102.49627599999916,76.54785159999938,69.41203499999943,72.65558839999942,221.2103168999982,1825.8646722000008,-0.9203680000000002,0.5603287999999998,-0.0015551000000002,3.6564359999999945,1.0791046999999998,1.5841063999999994,7.784778900000033,-3.131316500000074,1.6307488000000108,100.2,34.2146415,102.49733659999936,117.94774189999926,84.07556979999947,64.11518319999959,241.3392257999985,2309.9840162000028,-1.0167939,0.1202449000000001,-0.0080403999999999,2.6959147000000003,1.6446952,4.075385999999999,-5.425787200000006,30.574212799999994,37.3716093,100.2,28.9268257,136.36074709999903,3.1419526999999774,2.5135619999999816,2.5135619999999816,6.91229569999995,1519.6052930000017,-0.9770456,-0.0308133999999999,0.0090733000000001,-4.924377799999999,-7.4884194000000015,0.2822307999999996,-13.0,38.0,66.7124305,100.2,28.5628758,142.24394729999867,3.419325599999968,2.7354606999999738,2.7354606999999738,7.522516499999928,2239.901487399999,233,X1.6964 Y1.5753 Z0.0363
18:37:13.923,5,237,1.69304,1.60308,0.03531,90.56436,57.6034,-25.08574,,185.42,0,0,,2,1,"{""sr"":{""mpox"":90.56436,""mpoy"":57.6034,""mpoz"":-25.08574,""mpoa"":0,""posx"":1.69304,""posy"":1.60308,""posz"":0.03531,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":237,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":564586691}}",5.05106117676666,0.1955846394035732,0.2025926650731642,0.2095120027563367,5.05106117676666,0.1955846394035732,0.2025926650731642,0.2095120027563367,-1.00132016,-0.0818803999999999,0.032880519999999,4.787899279999998,1.5678339600000066,1.9186833599999975,-2.439999999999963,15.0,-95.56226068000004,100.20015928,28.31877112,55.34009155999537,50.0488272399958,58.3902987599951,28.09758747999765,123.36596935998963,1271.249580600006,-1.0050775199999995,-0.0121511199999994,-0.0323953200000005,0.2661201600000135,1.652701959999984,4.39508288,11.0,-15.439259479999963,23.43971363999996,100.3,28.89439252,91.02167087999236,48.80823507999591,43.09195519999639,51.88623211999565,138.94911563998832,1217.4526393199933,-0.9919575599999998,0.0432366000000001,-0.0258358000000015,-1.2628144000000023,-0.8626385600000006,0.7972840000000003,-29.929767599999995,34.0,-35.45498203999997,100.3,28.92,71.63980619999556,53.68786959999674,48.22808623999706,50.9579779199969,154.6938607999906,1346.0908739999884,-0.9855606400000024,0.3501548000000042,0.005127040000002,2.005960000000011,1.4625358399999924,1.5310364399999956,12.10275627999999,9.307624879999391,17.74000492000077,100.2,34.2210274,77.82577855999669,90.87441183999611,64.77714527999724,49.39839867999789,185.9430284399921,1571.6286306400075,-1.0119548399999996,0.1294521200000003,-0.0112546399999994,2.7567362800000024,1.507996639999991,4.158528439999997,-5.080519559999993,31.0,37.91948044000001,100.2,28.94460448,99.9184139599949,2.3022677199998824,1.8418142399999056,1.8418142399999056,5.064988799999742,1404.9955741599997,-0.991184079999999,-0.0444164800000002,0.0084369199999997,-4.709490279999989,-7.73493252000001,0.1410353599999937,-13.0,37.42176023999996,66.13309448000007,100.2,28.56,91.34828283999306,2.2257257199998306,1.7805799999998644,1.7805799999998644,4.896595719999628,1665.5928527999954,237,X1.6916 Y1.6087 Z0.0351
