t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,gcode_line,gcode_string
12:33:07.379,5,164,1.4165,3.235,0.0,82.08458,95.73479,-40.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":82.08458,""mpoy"":95.73479,""mpoz"":-40.71661,""mpoa"":0,""posx"":1.4165,""posy"":3.235,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":164,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":316870078}}",5.300817538822021,0.2161782686970715,0.2064331141083654,0.2118980102937274,5.300817538822021,0.2161782686970715,0.2064331141083654,0.2118980102937274,-0.9782539999999442,-0.1898471999999897,-0.0502369199999912,-3.978700239999945,-4.856563160000039,0.7270647999999945,-6.91908919999991,40.99988536,67.08079616000009,101.5,31.7808092,0.0,2.100709720002356,1.696727160001905,1.7775242400019964,5.009385400005623,6624.179364199959,-0.8656055999999988,0.0049669600000102,-0.0454038799999963,2.4618525200000274,1.9901535600000133,3.922935160000003,-9.018876640000022,33.0,36.98112335999998,101.5,32.30592952000001,0.0,8.88376752000154,6.662826120001155,6.662826120001155,20.8213307200036,6516.735441519979,-1.0472752399999978,-0.093840719999996,-0.0362003199999837,5.19124911999998,1.5804305600000124,1.93369316,6.0,14.632028559999972,-104.05146432000002,101.59475496,31.91683476,0.0,38.63699108000299,36.11364184000284,35.69322024000275,112.5992300400087,6588.776993519995,-0.421103999999992,0.6504236399999749,-0.1916468800000181,4.787196399999769,1.833767640000038,1.1514331199999788,10.52268680000031,19.13733232000044,0.1653480799996208,101.5,41.19,21.639090880011093,35.49876184001797,28.086020200014165,25.16367904001272,80.95970352004095,7588.472148800008,-1.008,-0.003,0.007,0.244,2.319,4.944,9.0,-12.0,21.0,198.3,0.11,0.0,215.0,198.0,272.0,691.0,1674.0,-0.9878195200000024,0.0395846399999978,0.0060471999999955,-1.407422880000015,-0.8849468799999979,0.9687111999999906,-32.0,39.0,-43.85394172000001,101.6,33.63078704,5.122741000001492,7.684111000002237,8.53790072000249,13.020299160003791,40.98192408001194,6596.633949760025,164,X1.756
12:33:07.636,5,164,1.58825,3.235,0.0,86.447,95.73479,-40.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":86.447,""mpoy"":95.73479,""mpoz"":-40.71661,""mpoa"":0,""posx"":1.58825,""posy"":3.235,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":164,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":316870078}}",5.3003869702464215,0.1913212928284504,0.1970356049778285,0.1988697636503721,5.3003869702464215,0.1913212928284504,0.1970356049778285,0.1988697636503721,-0.6595381399999994,-0.0098595199999996,0.1110915999999992,-3.9098267,-5.298518959999999,0.6176534000000007,-8.0,39.93726472,67.93726471999999,101.5,31.79,0.0,24.36887221999985,19.682550319999883,20.61981415999988,58.11038623999965,5578.667819840004,-0.6982634400000004,0.0222675599999999,-0.0223380999999994,2.74364874,1.819610600000002,3.91487266,-7.223951239999999,33.0,37.77604876,101.5,32.30954328,0.0,23.372009019999904,17.529006499999927,16.79863205999993,54.04777137999978,5594.722119760002,-1.0329414,-0.0781367000000002,-0.0262318799999998,4.90510636,1.8162285000000005,1.89449882,6.359763460000002,14.359763460000003,-105.23950938,101.6,31.92318812,0.0,66.58464317999982,62.10298451999983,61.46274703999983,193.97131353999947,5565.901390000001,-0.4696449400000012,0.7755172000000001,-0.2374524199999996,2.6385010999999987,1.7514213000000038,0.8283901800000013,9.981451540000036,-0.840048259999993,10.733037220000028,101.5,41.1913617,125.26226621999932,204.7390152199989,161.5498960399991,145.13145365999918,467.3578358599975,6301.0940877600015,-1.008,-0.003,0.007,0.244,2.319,4.944,9.0,-12.0,21.0,198.3,0.11,0.0,215.0,198.0,272.0,691.0,1674.0,-0.9677909200000002,0.0423364600000001,0.0320510799999998,-1.5757945999999998,-0.79181812,1.0017745600000003,-31.79693378,38.79693378,-44.39644590000001,101.6,33.65,25.404990859999867,28.689599079999866,31.877332199999845,48.61293157999977,153.01119475999926,5578.364127780002,164,X1.756
12:33:07.894,5,165,1.76133,3.235,0.0,90.84336,95.73479,-40.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":90.84336,""mpoy"":95.73479,""mpoz"":-40.71661,""mpoa"":0,""posx"":1.76133,""posy"":3.235,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":165,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":316870078}}",5.423388461277877,0.2060538010053056,0.2106070874270688,0.2080824002110645,5.423388461277877,0.2060538010053056,0.2106070874270688,0.2080824002110645,-1.190847399999993,-0.1697600599999983,-0.1285084800000105,-3.797425419999996,-5.135628200000059,0.820031399999991,-8.219767899999926,38.78023210000008,68.56014908000014,101.5,31.8,0.0,5.722159199998082,4.62174431999845,4.841827339998376,13.4253812599955,5966.069112560087,-0.626226339999948,0.0229720799999968,0.0736053399999994,3.25647018000002,1.7565137400000133,3.777559399999996,-6.0,32.81407529999998,38.0,101.5,32.31150692,0.0,11.167505419998813,8.501868859999066,8.147624579999105,26.21409625999712,5668.281262660041,-0.9846976000000016,-0.0933218800000032,0.0329041399999901,5.188859160000001,1.718228119999997,1.8873859400000013,3.011493639999685,6.850324999999323,-51.7911063599949,101.6,31.93097046,0.0,42.60788615999763,39.712204479997794,38.88486675999784,123.68697099999314,5647.579518620048,-0.6801032200000229,0.0084706600000012,-0.1051873799999931,3.472159140000063,1.4295008200000223,0.8835700200000076,9.398706800000149,5.951799100000729,14.942796580000786,101.5,41.19018502,37.70324975999116,62.48720427998535,49.56790925998838,44.031068219989685,142.6395679799666,6447.689558660039,-1.008,-0.003,0.007,0.244,2.319,4.944,9.0,-12.0,21.0,198.3,0.11,0.0,215.0,198.0,272.0,691.0,1674.0,-0.9937457999999996,0.0399702399999966,0.0127747600000011,-1.5049071400000038,-0.5657419199999977,0.943619379999994,-31.96433580000001,38.0,-43.41542332000009,101.6,33.656898479999995,7.13277527999885,11.1643439399982,12.404826699998,18.91736031999695,59.5431666399904,5494.225016160071,165,X3.1219
12:33:08.151,5,165,1.93323,3.235,0.0,95.2097,95.73479,-40.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":95.2097,""mpoy"":95.73479,""mpoz"":-40.71661,""mpoa"":0,""posx"":1.93323,""posy"":3.235,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":165,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":316870078}}",5.332413699203512,0.1967360993389883,0.2012800645302453,0.1988917534777281,5.332413699203512,0.1967360993389883,0.2012800645302453,0.1988917534777281,-0.6280291200000062,-0.0521416799999982,0.0078504399999959,-4.178119679999986,-4.820411200000023,0.8588926000000062,-8.360591800000034,38.00248,68.35811180000003,101.5,31.79995008,0.0,16.62460703999912,13.427567599999293,14.066975159999256,39.6432932399979,6067.833994679998,-0.8579206400000248,0.0212644000000021,0.0785609199999985,2.348350760000012,2.1174402799999994,3.9150293999999977,-4.425989480000018,33.0,38.84924096000001,101.5,32.3029874,0.0,17.79433831999944,13.776262039999567,13.202250879999584,41.902796999998685,5945.620936399986,-1.004134759999998,-0.1099557199999984,0.0157058800000018,4.870113320000001,1.9071224800000013,1.8926352799999948,6.4194419199999775,14.123441840000012,-104.58055808000002,101.6,31.91123444,0.0,55.2506670399989,51.450482999998975,50.48815795999901,159.78028303999682,5806.7587457599975,-0.968609199999976,0.1789109599999917,0.0750353999999876,0.6830520800000383,1.4181511599999923,1.114529039999992,16.105535759999924,8.056655600000596,6.49262583999936,101.5,41.2096994,88.13801179999592,146.07488739999326,115.87375019999467,103.51670723999524,333.44520651998465,6902.850852479988,-1.008,-0.003,0.007,0.244,2.319,4.944,9.0,-12.0,21.0,198.3,0.11,0.0,215.0,198.0,272.0,691.0,1674.0,-0.9843694400000002,0.0434833600000011,0.033707879999998,-1.4614845999999997,-0.7284845999999996,1.0138895600000035,-32.0,39.0,-45.22237227999992,101.6,33.656976359999994,20.000690479999147,25.114594319998968,27.905104839998856,42.555284799998255,133.9445035199945,5898.72456623999,165,X3.1219
12:33:08.409,5,165,2.10514,3.235,0.0,99.57605,95.73479,-40.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":99.57605,""mpoy"":95.73479,""mpoz"":-40.71661,""mpoa"":0,""posx"":2.10514,""posy"":3.235,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":165,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":316870078}}",5.284250923495522,0.2017152924996936,0.2070097022839492,0.2089890560885305,5.284250923495522,0.2017152924996936,0.2070097022839492,0.2089890560885305,-0.6396143999999743,-0.057003999999997,-0.0503430399999859,-3.969822240000058,-5.3192991999999775,0.7912550400000056,-8.489788799999952,36.86027199999999,68.26320287999994,101.5,31.79,0.0,13.618187359998828,10.999305119999052,11.523081279999008,32.4741387199972,5694.028544960016,-1.4480244799999658,0.123085800000001,0.0411753200000035,2.4608620799999867,1.9944511999999952,3.658494400000004,-3.3962243999999653,32.49085752000003,39.88708191999999,101.5,32.31490864,0.0,15.783419559999258,11.82319675999946,11.71027867999945,36.77118203999829,5501.378166320028,-0.9814643199999984,-0.0548967200000022,0.0937801199999973,5.032516959999987,1.737795360000003,1.9315302400000016,6.140127280000045,14.0,-105.33192868,101.6,31.92824032,0.0,50.28309391999856,47.235633879998645,46.21981399999868,146.7860023599958,5705.000538520031,-1.3637733599999964,0.177161999999999,0.2553559599999982,1.7084974800000317,1.460030559999982,1.140851520000015,9.179363079999984,10.948436639999631,-2.599384239999131,101.5,41.19044824,73.63786643999461,122.04317719999104,96.8106215199929,85.9966690799937,278.5880117999796,6336.2164339200135,-1.008,-0.003,0.007,0.244,2.319,4.944,9.0,-12.0,21.0,198.3,0.11,0.0,215.0,198.0,272.0,691.0,1674.0,-0.9774964800000012,0.0557116799999987,-0.0084838399999954,-1.5378734399999954,-0.7927801599999883,1.0744364799999977,-32.0,39.0,-43.59732127999996,101.6,33.664026719999995,13.738393759999123,21.50357279999863,23.89285887999848,36.43660959999768,115.28304399999264,5131.47498896001,165,X3.1219
12:33:08.667,5,165,2.27837,3.235,0.0,103.97625,95.73479,-40.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":103.97625,""mpoy"":95.73479,""mpoz"":-40.71661,""mpoa"":0,""posx"":2.27837,""posy"":3.235,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":165,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":316870078}}",5.227286123175014,0.2002574685706178,0.1871472028132235,0.1978477406903545,5.227286123175014,0.2002574685706178,0.1871472028132235,0.1978477406903545,-1.1890432799999926,-0.010024199999997,0.0255997600000034,-3.433566719999993,-5.2293477600000005,0.751652239999999,-8.0,35.32216979999998,68.67783020000002,101.5,31.77322192,0.0,8.37641731999956,6.765567959999645,7.087737759999628,20.29670351999893,5713.829758199991,-1.6201848000000107,0.0770675599999978,-0.0067786000000021,2.836722920000006,1.962606839999996,3.7660558400000017,-2.594018520000009,33.0,40.48220515999999,101.5,32.30152448,0.0,12.585413239999724,9.337564719999795,9.337564719999795,29.23063659999936,5705.826103839991,-0.97776816,-0.0317816000000001,0.0818878399999992,4.92295216,1.6200996799999985,1.9177564799999989,6.211117439999988,14.0,-105.44383248,101.6,31.92211104,0.0,43.26290291999946,40.599906039999496,39.7122400799995,126.02692779999845,5707.642319399997,-0.6676466000000032,0.713648360000003,-0.0694925199999978,2.787604360000007,1.7281229600000083,1.203158080000001,12.476751839999968,18.057229840000176,5.519204600000036,101.5,41.2310062,49.32568879999798,82.14463987999662,64.86865967999734,58.17499863999759,187.21911431999231,6620.0527882799925,-1.008,-0.003,0.007,0.244,2.319,4.944,9.0,-12.0,21.0,198.3,0.11,0.0,215.0,198.0,272.0,691.0,1674.0,-0.9706854399999992,0.044222039999999,-0.033332480000001,-1.6236536799999997,-0.7432458399999967,1.0175333599999996,-32.0,38.732812480000014,-43.64560535999997,101.6,33.66378448,10.773426759999705,13.623035359999587,15.136705359999542,23.0834761999993,73.0346049599978,5786.061522319993,165,X3.1219
12:33:08.924,5,165,2.45028,3.235,0.0,108.3426,95.73479,-40.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":108.3426,""mpoy"":95.73479,""mpoz"":-40.71661,""mpoa"":0,""posx"":2.45028,""posy"":3.235,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":165,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":316870078}}",5.12462645934995,0.1910443080949099,0.1932603714143712,0.207059748006528,5.12462645934995,0.1910443080949099,0.1932603714143712,0.207059748006528,-0.7725359199999942,-0.075342899999996,-0.0320743199999968,-3.551332600000001,-5.31,1.053484679999996,-8.0,35.0,68.0,101.5,31.7981426,0.0,21.98406961999954,17.91294591999963,18.72717065999961,51.296161899998935,5496.5795323199945,-1.7419162999999978,0.0443614799999998,-0.0665684199999973,2.351952519999995,2.232390499999996,3.6722421999999977,-2.0,32.0,41.58395417999999,101.5,32.3037311,0.0,20.09402339999973,15.405418319999796,14.735617099999804,46.928978239999374,5197.326385419999,-1.0346502199999987,-0.0552534799999997,0.0440860200000011,4.9429784200000055,1.658590579999997,1.8698992600000015,7.0,14.0,-105.0,101.6,31.93480796,0.0,57.537511019999485,53.94141611999952,52.74271863999952,167.81773967999848,5528.543481599992,-0.8571672599999922,0.5861435000000027,-0.0715601400000029,1.4989375200000326,2.4282994599999967,1.1566063999999978,9.303700260000014,13.987803200000137,-15.96543634000002,101.5,41.34599514,114.79062025999788,181.36917983999663,143.8709109999973,128.5654949599976,414.01150403999225,6307.950409479993,-1.008,-0.003,0.007,0.244,2.319,4.944,9.0,-12.0,21.0,198.3,0.11,0.0,215.0,198.0,272.0,691.0,1674.0,-1.0185522599999992,0.0264925400000009,-0.0387879599999985,-1.5603584399999983,-0.8293286600000005,0.98522378,-31.983851559999984,39.016148440000016,-45.29361719999998,101.6,33.66849034,22.854953339999632,25.711821779999585,28.56869121999954,43.5672539399993,137.8439347399978,5136.770137379995,165,X3.1219
12:33:09.181,5,165,2.62351,3.235,0.0,112.7428,95.73479,-40.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":112.7428,""mpoy"":95.73479,""mpoz"":-40.71661,""mpoa"":0,""posx"":2.62351,""posy"":3.235,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":165,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":316870078}}",5.340324126766431,0.2032661822436664,0.2011126860509945,0.2010004118935526,5.340324126766431,0.2032661822436664,0.2011126860509945,0.2010004118935526,-1.1562799600000728,-0.2085274000000304,-0.1215755600000188,-3.596420120000011,-4.725195759999945,1.094133080000011,-7.039892879999909,33.03989287999991,67.00156864,101.5,31.79039892,0.0,1.1194521599975564,0.9121465199980096,0.9536070799979152,2.6550842799942127,6200.628290039977,-1.4461543600000006,-0.0108607200000066,-0.1003095200000097,2.912708839999991,1.7674639200000286,3.931480880000023,-1.2668662399999304,32.74259420000005,42.00946043999998,101.5,32.31,0.0,7.722182839998561,5.920340279998898,5.662934479998944,17.76102179999669,6270.712638120036,-1.0192368799999962,-0.101493760000002,-0.0131213200000019,4.821133839999998,1.7091320800000076,1.871911039999998,6.973766680000059,14.02623331999994,-105.35555459999996,101.56706816,31.91959596,0.0,32.43416159999723,30.300833999997405,29.589725759997464,94.8136035199919,6303.526227800021,-0.3766427199999816,0.1506032000000132,-0.1747569199999988,0.6685817999997499,2.1416722400000685,0.8073277599999906,15.730372120000236,15.950270439999734,12.229029040000803,101.5,41.36,16.73780611998917,27.60795919998203,21.82014547998575,19.53354971998736,63.02070091995903,7232.511755080008,-1.008,-0.003,0.007,0.244,2.319,4.944,9.0,-12.0,21.0,198.3,0.11,0.0,215.0,198.0,272.0,691.0,1674.0,-1.023187720000004,0.0179091599999945,-0.058532520000009,-1.4765900399999965,-0.8810390000000113,1.0737808800000122,-32.0,38.80999500000006,-44.346599239999954,101.6,33.67313152,4.180114519998655,6.840187239997802,7.600208159997554,11.590316719996268,36.6710029599882,6200.153863560006,165,X3.1219
12:33:09.439,5,165,2.79542,3.235,0.0,117.10915,95.73479,-40.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":117.10915,""mpoy"":95.73479,""mpoz"":-40.71661,""mpoa"":0,""posx"":2.79542,""posy"":3.235,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":165,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":316870078}}",5.2576360016247365,0.2026426921202691,0.2064943570112322,0.2042889561914806,5.2576360016247365,0.2026426921202691,0.2064943570112322,0.2042889561914806,-0.7194942400000011,0.0386813199999996,0.1514237600000008,-3.895325280000006,-4.639234399999998,0.8919345599999983,-6.8760316000000055,31.884094160000007,67.88006288000001,101.5,31.78363856,0.0,24.52888500000016,20.14872676000013,21.02475836000013,58.69411796000038,8028.358740119998,-1.1923411199999991,0.2237428000000005,-0.1200205599999998,2.520857639999998,1.84391224,3.71566164,-2.0,32.0,43.87970103999999,101.5,32.3121164,0.0,20.211618560000083,15.332952000000065,14.635999800000064,47.3927601600002,7529.750623039999,-1.0393021600000003,-0.0907451600000001,-0.0641780400000003,4.969185639999997,2.052699,1.96131688,6.041049119999998,14.0,-106.0,101.6,31.93,0.0,49.49235756000016,45.18486572000014,43.94242600000013,138.45545292000045,7785.380048119998,-0.3433072800000005,0.272880759999999,-0.2591742399999999,4.075833400000007,1.460722079999995,1.0745882800000008,12.61004452000001,-6.539441480000042,6.811391440000058,101.5,41.3498992,114.84908504000067,194.37192796000116,153.3651918400009,137.7725573600008,443.69288080000257,9286.24200108,-1.008,-0.003,0.007,0.244,2.319,4.944,9.0,-12.0,21.0,198.3,0.11,0.0,215.0,198.0,272.0,691.0,1674.0,-1.0399528400000009,0.0154214399999998,-0.0708426000000006,-1.698221360000001,-0.7756516000000009,0.9429741999999988,-31.88000000000001,38.22110023999999,-44.835599040000005,101.6,33.68,31.21579472000018,32.36039136000017,35.95599040000019,54.83288536000029,173.48765356000092,7791.587214079997,165,X3.1219
12:33:09.696,5,165,2.96865,3.235,0.0,121.50935,95.73479,-40.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":121.50935,""mpoy"":95.73479,""mpoz"":-40.71661,""mpoa"":0,""posx"":2.96865,""posy"":3.235,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":165,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":316870078}}",5.416524173571126,0.1978074943484671,0.2022382086862549,0.2062918549609674,5.416524173571126,0.1978074943484671,0.2022382086862549,0.2062918549609674,-1.2253173999999782,-0.0858852999999817,-0.1512188200000058,-3.7586122399999775,-5.412114640000018,1.0829234600000035,-4.74000000000006,30.99670714,68.0,101.5,31.80262066,0.0,7.597533579998279,6.027759079998635,6.549227259998517,17.818516419995966,8590.413698919967,-0.7189705399999925,0.2074290999999991,-0.0308398799999974,2.2588072199999685,2.045789220000004,3.774591099999995,-1.1987710399999545,31.80122896000005,44.0,101.5,32.30874146,0.0,10.50786647999912,8.057409839999355,7.8808998599993405,24.768541899997928,7850.247109979959,-0.9643764400000008,-0.076219680000001,0.0427173799999884,5.11324638,1.7726016799999955,1.875644700000004,3.610446279999727,7.220892559999453,-54.58309979999588,101.6,31.92515744,0.0,26.43710881999885,24.305083999998946,22.17305917999904,69.93041645999696,8086.533285199965,-1.17545508000004,0.0075822999999787,0.2351902000000078,3.407631519999971,1.3897414599999929,1.0588205400000172,13.35634970000011,17.517942399999402,4.5511067000009255,101.5,41.33656084,42.8556314999929,71.02646545998824,56.04197949999072,50.04818481999172,162.13214281997315,9805.808816319954,-1.008,-0.003,0.007,0.244,2.319,4.944,9.0,-12.0,21.0,198.3,0.11,0.0,215.0,198.0,272.0,691.0,1674.0,-1.0128848000000037,0.0325663399999989,-0.052595680000006,-1.5793131000000018,-0.7121230799999951,1.0026861399999965,-32.04200559999999,38.62092216000005,-44.295066639999966,101.6,33.68042016,9.438030339998868,12.134610479998544,13.48290017999838,20.89849585999749,64.71792223999223,8671.470601359966,165,X3.1219
12:33:09.954,5,167,3.13992,3.22821,0.0,125.83362,95.58239,-40.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":125.83362,""mpoy"":95.58239,""mpoz"":-40.71661,""mpoa"":0,""posx"":3.13992,""posy"":3.22821,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":167,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":316870078}}",5.141256283815189,0.2000276791785706,0.1973341319113156,0.2075045666088718,5.141256283815189,0.2000276791785706,0.1973341319113156,0.2075045666088718,-1.0947341799999926,-0.0895180199999978,0.1503979800000011,-3.844525560000023,-5.155744780000007,1.0702552199999928,-3.0,29.0,68.0,101.5,31.80578516,0.0,16.777598400000574,13.884909000000476,14.463446680000496,39.91911312000136,9555.511744579992,-0.6340540000000005,0.1319992800000001,0.0758741600000009,2.567641519999995,2.5145364200000047,3.73132706,-2.0,31.0,45.18485393999998,101.5,32.3118481,0.0,15.179623080000296,11.384717060000222,11.384717060000222,35.238409840000685,9058.665515940003,-0.981984860000002,-0.0664657400000004,-0.0211570600000029,5.211187820000001,1.784441960000004,1.9822858,6.524094220000006,14.0,-105.6198738,101.6,31.9409576,0.0,34.35405668000039,32.78177418000037,29.493241000000346,93.968189620001,9257.229094179993,-1.0524952000000043,0.4385708600000188,0.0492943199999994,1.789955140000001,1.50029788000002,1.3348402400000003,11.31511021999991,6.611703700000132,-5.695043120000441,101.5,41.32436274,81.8747694400024,133.57082090000395,105.4177085400031,94.14308748000276,304.414773960009,11256.486803419988,-1.008,-0.003,0.007,0.244,2.319,4.944,9.0,-12.0,21.0,198.3,0.11,0.0,215.0,198.0,272.0,691.0,1674.0,-1.0097454400000008,0.0314775799999998,-0.0170836600000008,-1.5324017800000016,-0.6732580600000019,1.0020408399999974,-32.0,38.93207508,-44.51545291999999,101.6,33.69515468,14.780897900000369,19.888996740000483,22.098885320000534,34.185347560000835,106.07464944000256,10088.08242342,167,X3.1675 Y3.2068
