t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,gcode_line,gcode_string
15:29:53.608,5,35,3.35099,0.25843,0.0,132.67616,23.44926,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":132.67616,""mpoy"":23.44926,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.35099,""posy"":0.25843,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":35,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":2075554490}}",5.165443109801618,0.194100476868775,0.204513144759789,0.2055640644275969,5.165443109801618,0.194100476868775,0.204513144759789,0.2055640644275969,-1.01455224,-0.0710475199999999,0.0073823399999999,5.40747194,1.7919858000000002,2.0432293399999994,-4.0,16.807905199999997,-93.63957468,99.9,32.008237460000004,44.41543536000026,29.25778668000016,30.13904510000017,18.15392740000012,70.67694244000042,2181.820853219999,-0.9956883,-0.0198438799999999,-0.0384551199999999,0.91386628,1.75475692,4.98189334,11.663380559999998,-14.01734714,25.6807277,0.0,0.0,82.60258381999998,102.14390969999992,90.57153267999992,107.57238809999993,288.0173766799997,2217.5106829199995,-0.96788038,0.32500398,-0.0041754,3.0578351200000045,2.687732079999998,1.2194993199999995,9.994840680000005,24.57525274,-4.40578637999999,99.8,41.10337394,52.15541930000009,65.27426798000012,50.2355882000001,41.27637538000008,139.18777694000025,2755.25952256,-0.98621568,-0.0165781999999999,0.00675258,-5.054250680000001,-7.86228124,0.46511594,-2.3124264600000006,38.68757354,61.0,99.9,32.403124000000005,48.4260822800001,1.874557940000004,1.562131480000003,1.562131480000003,4.061542400000008,2153.25161168,-1.02981904,0.12952312,-0.0247237999999999,2.72032,1.58857698,4.05625698,-17.0,31.43737984,32.5367682,99.8,32.81974146,127.17807095999996,2.8131018599999997,2.250481639999999,1.6878614799999994,6.188824819999998,2059.5926980399995,-0.98686094,0.04148848,-0.02302484,-1.97034966,-0.95941738,0.8486448199999999,-30.75194434,38.70804936,-42.08778996,99.9,33.87248066,84.25790269999992,55.22786935999995,66.55666293999994,92.0464485999999,269.7668986199998,2447.43710252,35,G3 X3.358 Y0.2916 R0.083
15:29:53.866,5,36,3.33674,0.34694,0.0,132.31437,25.69748,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":132.31437,""mpoy"":25.69748,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.33674,""posy"":0.34694,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":2075554490}}",5.317806031874158,0.2032544787060489,0.2049283966927302,0.2070304891874444,5.317806031874158,0.2032544787060489,0.2049283966927302,0.2070304891874444,-0.9985660999999998,-0.0802565999999999,0.0398848999999999,5.471057899999996,1.9123930999999992,1.9335141999999947,-4.0,16.913438000000017,-93.8761231,99.9,32.0091344,191.07379720000372,128.69846640000253,131.06714980000257,78.16655360000154,307.92884650000605,2489.342675,-1.0109452,-0.0114263999999999,0.0246149999999995,0.4053397000000029,1.7830048999999972,4.912007799999998,10.333413399999992,-14.0,24.737651799999995,0.0,0.0,73.2958752999986,49.27412379999869,43.67716009999883,51.94143059999863,138.8912731999963,2530.445743800003,-0.988210300000002,0.2515116999999946,-0.0066898999999987,1.487270400000072,2.268220600000038,1.145312199999994,11.735622299999994,20.007975599999988,0.2771364000001781,99.8,41.0805235,106.38903160000142,135.6460160000018,104.39423730000138,85.77615680000115,289.2451803000038,3099.765993500001,-0.9955559000000002,-0.0297427999999996,0.0145497,-5.196017300000004,-7.908251599999998,0.4692968000000023,-3.0,38.0,60.7451065,99.9,32.4067336,105.04245470000144,4.040094300000056,3.3667457000000462,3.3667457000000462,8.75353800000012,2818.616169400002,-0.9997007999999996,0.13885,-0.0290618,2.8009075,1.574096799999999,4.0995715,-16.558136900000004,31.94296610000001,32.942966100000014,99.8,32.7955813,99.53333369999928,2.2093170999999847,1.7674539999999876,1.3255900999999908,4.860497199999966,2470.051630900001,-0.9891149000000002,0.0459795000000002,-0.0354880999999997,-1.6124785999999955,-1.099,0.9384041000000012,-31.0,37.972909400000006,-42.11282580000002,99.9,33.876591600000005,38.90936609999879,26.67174249999917,32.319876599998985,40.47829229999873,119.86594989999624,2558.142249300002,36,X3.275 Y0.3746 R0.083
15:29:54.123,5,37,3.24933,0.3746,0.0,130.0942,26.40008,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":130.0942,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.24933,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":2075554490}}",5.423578978838088,0.2003710278706635,0.2097449415663324,0.2096246488655624,5.423578978838088,0.2003710278706635,0.2097449415663324,0.2096246488655624,-1.01338128,-0.0901365999999999,0.0796855599999998,5.4150209600000005,1.86031944,2.010098720000001,-4.0,16.0,-94.0,99.9,32.00727708,73.80535068000098,49.34447788000066,49.96649292000067,29.9593630800004,117.14104876000157,1851.5500899999988,-0.99987936,-0.01651784,-0.0002437600000002,0.7248140799999995,1.98659212,4.792084560000001,10.830139279999996,-14.169860720000004,25.50958240000001,0.0,0.0,142.93226479999944,88.19224847999966,78.4606897599997,93.05802783999964,248.76296271999905,1972.011210079998,-1.0025712000000002,0.0375753600000002,-0.0079127999999998,1.5123911200000002,1.9898447200000065,1.0827381200000006,11.0,14.006178079999986,-0.331273720000005,99.8,41.0517016,65.30365916000038,79.96496844000048,61.32014148000037,50.7070397200003,170.20269988000103,2175.993249999998,-0.99375248,-0.01611712,0.00885464,-4.950018160000003,-7.84168312,0.5059731200000008,-2.3891628000000025,38.3891628,61.04726263999999,99.9,32.39436392,60.320259160000376,2.3349778000000145,1.945814760000012,1.945814760000012,5.4482817200000335,2174.2806759199984,-0.98849256,0.1122635199999999,-0.0088212799999999,2.747,1.6447462400000006,4.072906960000001,-16.463041880000002,31.53695812,33.32647396,99.8,32.8,122.42644467999985,2.684790079999996,2.1478327199999967,1.6108745999999976,5.906539039999991,1973.9591455199984,-0.99133168,0.0386119199999999,-0.0021587600000001,-1.7205538400000004,-1.0032975199999996,0.8774638000000001,-31.378450120000004,37.5584138,-42.37845012,99.9,33.87063144,80.31597571999967,56.12886799999976,67.25362391999971,79.49520643999965,237.43192879999896,2378.8844463599985,37,G1 X-0.1254
15:29:54.379,5,37,3.15474,0.3746,0.0,127.69142,26.40008,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":127.69142,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.15474,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":2075554490}}",5.501304062346717,0.2007880291414584,0.2024263303241551,0.2041688468269247,5.501304062346717,0.2007880291414584,0.2024263303241551,0.2041688468269247,-1.007137,-0.0646311599999999,-0.0204135600000001,5.281060120000004,2.0981200799999997,2.04833644,-3.915867520000001,16.0,-94.0,99.9,32.0109972,147.10632479999848,93.83325211999905,94.43862791999904,57.5107029999994,221.5675507199977,2052.74255852,-1.00328312,-0.0158548399999999,-0.0222621199999997,0.3264755600000038,1.8455772799999988,4.944,11.0,-15.0,26.18471168,0.0,0.0,82.61663144000092,62.4358333600005,55.42162228000044,65.94293904000052,176.16308436000142,1979.1445486,-0.9681272800000004,0.195115839999998,-0.0128660399999998,2.8233643200000165,2.331802120000001,1.1110554000000012,8.680453639999985,6.730849879999962,12.95443784000003,99.8,41.07252864,97.0455434399994,113.87425079999927,87.50927659999945,72.36344023999955,242.89433731999847,2509.1791236399995,-1.001372,-0.0287372799999999,0.0149935999999999,-5.360216279999997,-7.870229480000001,0.609194199999999,-2.743584959999994,38.8156608,61.1843392,99.9,32.40256428,86.68309175999944,3.914720599999975,3.3554748399999785,2.796228439999982,8.388685959999945,2124.8296232800003,-1.013,0.13296448,-0.02759656,2.7087326400000005,1.698497279999999,4.05734948,-17.0,31.275942399999995,33.0,99.8,32.80481168,107.70402760000027,2.405686640000006,1.9245496400000048,1.4434120000000037,5.292510920000013,1857.1814448800008,-0.99540736,0.0379885999999999,0.0134146399999999,-1.745225280000001,-0.9641407199999996,0.9176994799999992,-31.56625388,37.46871295999999,-42.39877864000001,99.9,33.87,58.989448520000536,42.50710280000038,49.447037800000444,54.651988960000494,165.2572048800015,2122.26395476,37,G1 X-0.1254
15:29:54.636,5,37,3.0594,0.3746,0.0,125.28862,26.40008,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":125.28862,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.0594,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":2075554490}}",5.386324808651609,0.1998088509736594,0.2038887982733833,0.1899040910612005,5.386324808651609,0.1998088509736594,0.2038887982733833,0.1899040910612005,-0.9962949999999998,-0.0622199999999999,-0.0315609999999999,5.425866000000006,1.7469289999999893,2.109604500000002,-4.4327164999999695,17.0,-94.0658635,99.9,32.021976,111.2492514999942,74.42017899999612,74.9187594999961,45.9352434999976,175.76368999999085,1842.294251000004,-1.0020795,-0.0097420000000002,0.0112819999999999,0.63762400000001,2.008422499999992,4.9310635000000005,11.0,-14.855432999999987,26.0,0.0,0.0,97.73465100000293,69.66726400000208,62.65041700000186,74.1780940000022,197.9753185000059,1905.4289845000085,-1.0356065000000036,0.1893989999999941,0.0130040000000015,3.5675900000000107,2.1259220000000574,1.4129010000000024,8.504238999999927,6.300314999999933,14.495761000000073,99.8,41.081476,85.00170849999776,100.31716699999708,77.27816999999776,64.10851349999812,215.0113049999937,2318.339884000001,-1.005709,-0.0304160000000002,0.026069,-5.157566999999999,-7.864601500000007,0.5272719999999997,-3.0,38.14270050000001,60.85729949999999,99.9,32.397168,77.52787799999761,3.507703499999893,3.006602999999908,2.8639019999998983,7.516507499999771,2155.7691435000083,-1.0030755000000005,0.1395704999999998,-0.0294279999999998,2.790599000000001,1.6261455000000022,4.110865000000005,-17.0,31.785758999999985,33.214241000000015,99.8,32.7978575,113.61226550000114,2.502472500000025,2.0019785000000203,1.501483500000015,6.00593500000006,1914.0968845000057,-0.9863139999999996,0.0361365,-0.0072250000000017,-1.5180920000000089,-0.8462505000000027,1.0214264999999991,-31.49943349999998,37.0,-42.23220950000004,99.9,33.871342,67.50419500000234,51.32615050000167,58.70047100000192,62.57082500000207,189.58056300000624,2120.2485040000074,37,G1 X-0.1254
15:29:54.894,5,37,2.96481,0.3746,0.0,122.86721,26.40008,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":122.86721,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.96481,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":2075554490}}",5.312208145424363,0.1969086146247678,0.2039958810151456,0.2051881478266054,5.312208145424363,0.1969086146247678,0.2039958810151456,0.2051881478266054,-1.01565658,-0.0909320199999999,0.09319646,5.13317007999999,2.346664440000009,2.101395539999999,-4.0,15.954275440000002,-93.61300842,99.9,32.02613,96.36099819999718,56.11383449999836,56.88781865999834,34.829276239998975,132.7382427599961,1951.479614919992,-1.00207446,-0.0106005800000003,-0.0157712000000004,0.5917743000000009,1.8655779999999973,4.889075119999999,11.099594499999997,-14.434847439999992,25.565152560000005,0.0,0.0,130.51552762000142,76.96037386000089,69.5137928000008,82.04674854000093,219.9440290200025,1957.4378017999964,-0.9376992000000004,0.0816130599999976,-0.0026185399999998,1.3693714000000203,2.5225377400000224,1.0056937599999975,8.299394139999986,4.069175779999932,12.256801240000025,99.8,41.09464376,70.16375261999896,86.28834191999874,66.67735475999902,55.34656263999919,184.7790755199973,2499.1032435199927,-1.0033578599999995,-0.0280409799999999,0.0194057,-5.381259099999998,-7.683445780000001,0.6775193799999993,-1.69909160000002,21.52183006000025,34.0788543200004,99.9,32.39158284,68.51449557999895,3.035452379999953,2.6018164599999603,2.6018164599999603,6.5045406599999,2274.993520099991,-1.0004452199999996,0.1248847199999999,-0.0211732800000001,2.9031831800000014,1.6451379399999997,4.054207239999999,-16.37691808000001,32.0,33.146539999999995,99.8,32.79,118.07117444000048,2.617291060000011,2.0938329800000086,1.570374900000007,6.281498280000026,1835.9183626999964,-0.98461074,0.0370305399999999,-0.0270120199999996,-1.9376564799999985,-0.9269065000000004,1.007374579999999,-30.75102752000001,37.17879070000001,-40.39344612,99.9,33.87676724,81.82987556000104,61.80158428000078,68.66842676000087,70.38513754000088,214.01659738000268,2105.23165634,37,G1 X-0.1254
15:29:55.151,5,37,2.87021,0.3746,0.0,120.46441,26.40008,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":120.46441,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.87021,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":2075554490}}",5.316819795605552,0.1864005669641027,0.1881065420074718,0.2010583990900704,5.316819795605552,0.1864005669641027,0.1881065420074718,0.2010583990900704,-1.0068628000000002,-0.0664638000000002,0.0027576000000005,5.160298799999999,1.997293400000008,2.1172951999999987,-4.0,16.0,-94.0227366,99.9,32.0169336,170.12551259999498,98.86759659999704,102.40263499999696,61.60753799999816,237.0980847999929,2135.721624400009,-1.0053208,-0.0147836,0.0285678000000007,0.6629159999999903,2.096734399999992,4.936942399999999,10.43097520000002,-15.0,26.315277800000004,0.0,0.0,72.75972260000235,49.6258620000016,45.14834080000145,53.35713040000172,142.5344316000046,1984.9676894000024,-1.0012201999999986,0.0470582000000071,-0.017221600000001,3.975415199999913,2.45530719999998,1.413305199999994,11.445412599999944,4.328266599999928,10.11890440000015,99.8,41.0811714,102.15456239999808,122.69529819999768,94.5254591999982,78.87554859999851,264.11191559999503,2488.538865800008,-1.0129795999999995,-0.0412029999999999,0.0176029999999995,-5.114942799999999,-7.9002002,0.4599560000000022,-3.0,38.94333059999999,60.48358940000003,99.9,32.4051646,98.07095159999804,4.408247799999915,3.778498399999926,3.778498399999926,10.075996199999802,2303.6071024000007,-0.9962212000000004,0.1202335999999995,-0.0227759999999995,2.808,1.6376153999999974,4.2057666,-16.543572199999996,31.457779999999985,33.00135219999998,99.8,32.79,103.60909480000092,2.282138600000021,1.8257110000000163,1.8257110000000163,5.477132800000049,1812.451934200002,-0.9892144,0.0314855999999997,0.0008099999999999,-1.9178851999999995,-1.0580053999999923,0.8936105999999991,-31.0,37.0,-40.78546240000001,99.9,33.8721456,51.91111980000177,39.937055800001446,43.1191186000016,43.6947700000016,132.82191740000488,2060.819253600004,37,G1 X-0.1254
15:29:55.408,5,37,2.77488,0.3746,0.0,118.04299,26.40008,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":118.04299,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.77488,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":2075554490}}",5.06117401509466,0.199162584869387,0.2022187117798083,0.2073382557145456,5.06117401509466,0.199162584869387,0.2022187117798083,0.2073382557145456,-0.99908148,-0.06391852,-0.0141053399999999,5.19292778,2.0280972200000003,2.07258698,-4.0,16.0,-94.0,99.9,32.021756960000005,43.579428900000266,23.195501880000133,24.601290720000147,14.409326740000092,56.75869164000032,1657.9939244200004,-1.00740536,-0.00094884,-0.00061546,0.26316376,1.9143719,4.90216376,10.314154340000002,-15.685845659999998,27.0,0.0,0.0,126.06860185999992,89.86330491999992,81.63315723999993,96.70423023999992,258.5988534599998,1679.9223755200003,-0.97297594,0.2012815,-0.0037102599999999,3.4763941399999974,2.3186689199999986,1.1234626000000003,8.674349020000003,5.011524000000003,10.732922959999993,99.8,41.063197640000006,53.07512888000011,62.98674904000013,48.59891286000009,40.60567070000008,135.24565928000027,1927.6168502800008,-0.98407294,-0.004277,-0.0014968199999999,-5.108148239999999,-7.935,0.4647045200000001,-3.0,38.0,62.0,99.9,32.406739800000004,48.82996526000011,2.163353240000004,1.854302660000004,1.854302660000004,4.944806760000009,1894.9347262600004,-1.0105773,0.14107514,-0.0350954399999999,2.808,1.62724892,4.0251522,-16.9743458,31.463831520000003,33.0,99.8,32.79149314,125.95086587999997,3.3709353199999987,2.2472898999999997,2.2472898999999997,6.7418706399999975,1639.5165273800003,-0.99834986,0.0374507199999999,0.02827724,-1.8160741799999995,-0.82433114,0.9315382,-31.7452741,36.95606938,-38.430448260000006,99.9,33.87701328,108.0069371199999,78.55049959999994,83.45990601999992,83.45990601999992,254.58778005999972,1872.0559973,37,G1 X-0.1254
15:29:55.666,5,37,2.68028,0.3746,0.0,115.6402,26.40008,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":115.6402,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.68028,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":2075554490}}",5.16194257027616,0.2114201561515252,0.2140760804670037,0.2035894062014934,5.16194257027616,0.2114201561515252,0.2140760804670037,0.2035894062014934,-1.0130341,-0.0871389999999999,0.0562407999999999,5.286795700000003,1.9025572999999976,2.0192786999999988,-4.0,16.207324499999984,-94.0,99.9,32.0279268,199.75432080000397,99.08448490000194,107.80391920000211,61.036042900001206,248.10754900000487,1536.1530068000006,-1.0082079000000002,-0.0116117999999997,0.0538680000000009,0.5160456000000001,2.151881400000002,4.971844900000002,10.070793999999983,-15.0,27.92920600000001,0.0,0.0,58.51543439999758,43.40494519999886,39.39180039999897,46.41480429999879,124.26591249999674,1395.3617028000006,-0.9816405000000016,0.1254933000000005,-0.0265281999999987,2.577507499999981,1.9001522000000288,1.3950643000000034,7.057279500000025,2.8063854999999784,12.0,99.8,41.09,107.72587830000144,130.99998820000172,101.07613320000134,84.45176940000111,281.9492127000037,1699.913348100002,-1.0018144999999998,-0.0501059000000002,0.0320403,-5.398063100000002,-7.720080199999999,0.641245900000001,-3.0,38.07145839999998,61.0,99.832614,32.4067384,104.44882720000145,4.717043500000064,4.043180200000055,4.043180200000055,11.455677500000156,1655.5281473000005,-1.0146998,0.1364790000000002,-0.0239717000000003,2.7435441000000007,1.6308247000000018,4.0821925,-16.943345400000013,31.612450099999997,33.4442045,99.8,32.7966911,100.33346669999936,2.665224899999983,1.7768159999999884,1.7768159999999884,5.330448899999966,1342.0205249000032,-0.9953102,0.0506469,0.0217168000000003,-1.5891236000000046,-1.0557669000000025,0.8773644000000013,-31.314110599999992,36.34095159999998,-39.026841,99.9,33.8731409,48.37302069999848,36.12271029999887,36.75093139999884,36.75093139999884,112.76567699999646,1626.1504786000014,37,G1 X-0.1254
15:29:55.923,5,37,2.58568,0.3746,0.0,113.23741,26.40008,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":113.23741,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.58568,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":2075554490}}",5.256367963207616,0.2144533643815197,0.2143718563341383,0.203576231711274,5.256367963207616,0.2144533643815197,0.2143718563341383,0.203576231711274,-1.0015737999999998,-0.07331512,0.03310636,5.113734560000001,2.22315208,1.8885887600000009,-4.0,16.1045342,-93.21015792,99.9,32.02370612,74.69955428000107,37.13253388000049,41.95853392000056,22.552180920000293,94.72003032000124,2192.2402856400017,-0.99953628,-0.0114628399999999,-0.04853216,0.4850587200000005,1.92619024,4.997572159999999,10.78025132,-15.609492039999996,27.39050796,0.0,0.0,88.98578167999965,77.4054407599997,70.70103211999972,83.50035711999968,223.07394623999912,1480.3175551599993,-0.93761532,0.4183197999999995,-0.0573190799999999,3.9673866799999806,1.5691343999999985,1.38991548,11.0,12.996912080000014,-0.5767792000000276,99.8,41.07222528,64.53740708000038,77.00518888000046,59.71830964000036,49.896219720000296,166.58265372000102,2370.4282834800024,-0.99120452,-0.0106354399999999,0.0053794799999999,-5.086471919999999,-7.95594576,0.4762286000000001,-2.3870148800000024,38.82831288,61.38701488,99.9,32.41569308,59.64391832000037,3.0961184800000194,2.709103360000017,2.709103360000017,6.966265960000045,2157.7370174000034,-1.00266324,0.10222088,-0.0105817999999999,2.73550628,1.7448571199999994,4.029375720000001,-16.32581504,31.46320712,33.137392080000005,99.8,32.8,120.7783974799998,3.220757559999995,2.683964679999996,2.1471712799999967,6.44151435999999,1439.7801927200014,-0.98732232,0.0473555999999999,-0.0221488399999999,-1.8973311999999989,-0.9537299199999998,0.9321193600000006,-31.445928080000005,36.55407192,-39.0,99.9,33.87,93.12564935999964,71.7479328799997,70.4464545999997,71.6834883199997,218.8260086799991,1503.58446208,37,G1 X-0.1254
15:29:56.180,5,37,2.49035,0.3746,0.0,110.81598,26.40008,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":110.81598,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.49035,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":2075554490}}",5.308823480760474,0.2036438523718275,0.2138269060178068,0.2094614775020644,5.308823480760474,0.2036438523718275,0.2138269060178068,0.2094614775020644,-1.0025629199999997,-0.0752497199999999,0.0171886399999997,5.940956820000013,1.8767855600000023,2.1333946800000088,-3.408542359999972,16.328982719999967,-95.51189738000002,99.9,32.01225636,132.48641420000632,66.24320710000316,76.88943700000368,39.627632780001896,170.93113308000815,1361.523080079989,-1.01028782,-0.0113190999999998,0.021585559999999,0.4437554600000037,2.1809940600000006,5.005,8.042676220000299,-11.517263460000423,19.74111422000073,0.0,0.0,84.42855633999844,55.98391355999804,51.4836927199982,60.48413439999788,162.37030077999427,1199.5305749999984,-1.0052073599999962,0.2755585599999959,0.0015549599999998,3.2220471799998878,1.7220386399999963,1.165655800000003,7.257113279999991,16.005117440000088,2.05914708,99.8,41.05819704,91.04073290000262,108.69711738000314,83.86782658000241,70.07377610000202,235.0506188600068,1619.1299123199938,-1.00994598,-0.0627995200000004,0.0228150999999996,-4.977681780000001,-7.929780060000007,0.5756106999999947,-2.447836039999984,38.27028601999997,61.27028601999997,99.9,32.41270294,86.13760842000254,4.4173131600001305,3.865149200000114,3.865149200000114,10.49111906000031,1624.909604459996,-1.0243504000000008,0.1273858199999998,-0.0199420600000001,2.8087253600000017,1.7104921599999992,3.98094898,-17.0,32.0,32.216783919999976,99.8,32.8025311,108.62624445999874,2.8909187199999677,2.4090990599999724,1.927279019999978,5.7818380599999335,1427.7505806800036,-0.99265254,0.0444697600000002,-0.0278356599999994,-2.001623020000001,-1.034056460000002,1.0595232200000024,-31.55573166000002,36.89855102000001,-38.88853629999996,99.9,33.87454274,60.42049179999757,51.090856979997945,48.86951541999804,50.20232067999798,154.1611072399938,1312.7407626999895,37,G1 X-0.1254
