t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,gcode_line,gcode_string
14:04:40.033,5,210,1.41244,1.57072,0.04418,83.43721,56.78145,-24.87024,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.43721,""mpoy"":56.78145,""mpoz"":-24.87024,""mpoa"":0,""posx"":1.41244,""posy"":1.57072,""posz"":0.04418,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":210,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":17494750}}",5.2233412851688445,0.1974440543424057,0.1967998962825626,0.1757247592790739,5.2233412851688445,0.1974440543424057,0.1967998962825626,0.1757247592790739,-1.0186640400000002,0.0237022999999997,0.0159313400000002,-4.898955400000002,-7.919406759999998,0.3916771200000006,-13.0,38.0,65.4209366,99.7,31.24162528,87.29529414000206,2.0984749400000497,1.6787799200000395,1.6787799200000395,4.616644900000109,1972.0779891599989,-0.98445588,0.0396577399999999,-0.00465844,-1.5999990600000007,-0.9522250799999988,0.8695071000000014,-31.0,36.0,-39.28905940000001,99.8,30.65365022,91.1195528199988,72.67203657999903,69.31794233999909,70.99498953999907,221.3702029799971,1457.0751496000023,-0.9903288600000002,0.1112067399999997,-0.0002210199999999,2.747,1.6751320399999994,3.901016919999999,-5.628610300000023,25.730789280000103,29.22474576000013,99.7,31.41669468,102.83569686000072,2.5635162400000127,2.367603840000016,1.894083040000013,5.682249120000039,1666.747831459997,-0.93164488,0.4675660199999987,0.0524117999999998,3.0122619800000043,1.2223117200000018,1.853592679999999,5.037097800000003,-6.697490599999975,-4.166359580000108,99.7,32.08521656,79.41018850000042,107.63429168000056,84.19393484000044,74.6264421600004,243.01431184000128,2821.495947999989,-1.0102612199999998,-0.0855972199999999,0.03100172,5.006726060000001,1.8494020999999992,2.002275239999999,-4.0,16.0,-95.09105224,99.8,30.5347365,83.36640452000056,60.63011234000041,69.62989444000046,38.84116604000026,151.575281060001,1739.4811640399976,-1.00981256,-0.01412576,-0.0067834399999999,0.3717356799999997,1.8004815000000007,4.810565059999999,12.0,-16.468803860000005,25.812683600000007,99.8,30.9140629,98.55484351999912,86.58500423999935,80.7418449599994,94.0217535199993,255.91171603999808,1598.2064902599986,210,X1.4125 Y1.5683 Z0.0441
14:04:40.292,5,214,1.41774,1.53984,0.04309,83.5717,55.99715,-24.89797,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.5717,""mpoy"":55.99715,""mpoz"":-24.89797,""mpoa"":0,""posx"":1.41774,""posy"":1.53984,""posz"":0.04309,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":214,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":17494750}}",5.005840490185888,0.1984994025589633,0.2076488446157689,0.2086156517375204,5.005840490185888,0.1984994025589633,0.2076488446157689,0.2086156517375204,-1.045846800000002,-0.0104467999999994,0.0315861999999999,-5.066830599999983,-7.799986200000007,0.5128257999999862,-12.796513200000112,37.0,66.39771200000006,99.7,31.2499892,83.34835100001179,1.994006000000282,1.5952044000002257,1.5952044000002257,4.38681260000062,1285.586088000008,-0.9839179999999996,0.0403437999999997,-0.0068075999999998,-1.609792200000002,-0.9355046000000082,0.947882199999997,-31.47733700000005,35.57451379999996,-37.9546740000001,99.8,30.6594816,92.556894799993,74.68680359999452,70.71705719999481,72.96326219999465,226.9848307999833,1196.1540782000034,-1.0039699999999985,0.1185547999999997,-0.016007,2.8601917999999933,1.6277052,3.9708677999999975,-7.0,31.86439879999998,36.0,99.7,31.4266732,102.08882540000398,2.341486600000091,2.341486600000091,1.873189800000073,5.619568400000219,1316.6776766000062,-0.908218600000008,0.3271702000000011,0.0586226000000054,3.471660400000028,1.4922977999999865,1.8142397999999855,6.774776200000305,14.54951420000047,3.049384599999972,99.7,32.102253,79.87641140000244,103.99355240000288,82.17881780000234,72.42265360000202,234.5796270000065,1927.8137889999985,-0.9966436000000002,-0.0646253999999997,0.0096715999999992,5.150575000000004,1.5673647999999942,2.005464599999999,-3.0,15.795492400000018,-94.73090520000004,99.8,30.5459098,91.0908364000047,58.93100580000227,68.28513380000263,37.67971040000148,147.5907126000057,1417.5880464000031,-1.0026889999999995,-0.0066075999999992,0.0035240000000005,0.4030297999999914,1.8869916000000029,4.766997200000003,11.819683800000016,-16.0,25.27863240000004,99.8,30.9172136,110.9154825999954,87.65028339999635,81.6987213999966,95.22499959999604,259.1634927999892,1222.2323278000088,214,X1.4194 Y1.5346 Z0.0429
14:04:40.549,5,217,1.4308,1.5113,0.042,83.90345,55.27227,-24.9257,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.90345,""mpoy"":55.27227,""mpoz"":-24.9257,""mpoa"":0,""posx"":1.4308,""posy"":1.5113,""posz"":0.042,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":217,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":17494750}}",5.472814689161161,0.1997277177704498,0.1998056153696149,0.2022165107283684,5.472814689161161,0.1997277177704498,0.1998056153696149,0.2022165107283684,-1.0100287200000009,-0.0295746799999994,0.0228638800000003,-4.933162520000012,-8.019935659999982,0.4295214400000072,-13.73966599999997,37.73966599999997,66.47933173999994,99.7,31.25219006,152.37118359999383,3.698329479999851,2.9586634799998803,2.9586634799998803,8.136325699999672,1500.1943646800012,-0.99495726,0.03899002,-0.0097988399999995,-1.383920380000003,-0.7310892800000086,0.9990714799999972,-30.680912019999976,36.0,-39.26385681999994,99.8,30.66329136,45.948662860003225,41.80051912000294,39.24781628000276,40.20508022000282,125.7206463400088,1221.0359025000002,-0.9958275,0.1219141199999999,-0.0129830199999999,2.78231516,1.5966305799999987,4.030318320000005,-7.0,31.50950062000002,37.33262002,99.7,31.43,125.62992297999791,2.983139179999962,2.894698879999952,2.315759199999962,6.947276859999884,1225.2742522799997,-0.8219702599999987,0.2899513600000041,-0.0228849200000002,2.730237640000013,1.449647539999994,1.7364932800000024,12.397850839999974,1.6899849599998211,21.511384959999656,99.7,32.11277352,92.99900443999876,128.8540421799983,101.96276331999864,90.1978295999988,293.5631213599961,1547.7947174599929,-1.00765876,-0.0782343399999999,0.0181944400000004,5.10592538,1.8654197199999945,2.030113720000004,-3.82841949999998,15.749418240000011,-95.0,99.8,30.52828426,100.54371235999832,72.22967829999881,84.9421019599986,46.22699445999923,180.863115099997,1099.1016601399967,-1.0034122200000002,-0.00525988,-0.0001687399999996,0.4555127799999907,1.8072450600000085,4.74515034,9.129629640000088,-12.415266840000143,18.622901000000216,99.8,30.91818182,87.83609816000244,65.52635328000191,61.285865780001785,71.43253238000207,194.00426394000567,1033.1860981200014,217,X1.4308 Y1.5113 Z0.042
14:04:40.806,5,221,1.45085,1.48749,0.04092,84.41271,54.6676,-24.95322,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.41271,""mpoy"":54.6676,""mpoz"":-24.95322,""mpoa"":0,""posx"":1.45085,""posy"":1.48749,""posz"":0.04092,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":221,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":17494750}}",5.114718736895514,0.200089033330843,0.2094201049076738,0.2018799599486921,5.114718736895514,0.200089033330843,0.2094201049076738,0.2018799599486921,-1.01534404,-0.03225972,0.0213391199999999,-4.89722784,-8.088683679999999,0.5092806000000005,-14.0,37.11964408,67.11762976,99.7,31.2511964,25.30701508000059,0.6082935200000145,0.4866343600000111,0.4866343600000111,1.3402597600000306,1596.2601203999998,-0.98570564,0.0487510799999999,-0.0183059199999999,-1.6179798799999998,-0.79021564,0.8946212400000004,-30.78436168,35.0,-36.83000728,99.8,30.65784336,124.85038307999966,102.75133011999972,96.47643967999974,98.82952371999974,309.0383510399992,1429.7303299599998,-1.01883492,0.1230538,-0.00687368,2.73147212,1.7114710400000002,4.03335084,-7.0,31.95949172,36.040508280000005,99.7,31.42542928,81.60859620000019,1.880382800000005,1.880382800000005,1.5043055600000037,4.512917560000011,1521.2708942400002,-0.83080368,0.3906568399999996,0.037736,1.059237320000001,1.1975628800000002,1.786492,8.897854520000006,-5.68809751999999,-8.033513039999992,99.7,32.11075048,67.84558068000013,90.85408264000016,70.48477452000012,62.03560816000011,203.2574004800004,2721.6861787999987,-1.00523948,-0.078061,0.0254688,4.9263591600000005,1.5966849600000002,2.03709104,-3.0,15.0,-95.07938444,99.8,30.53677692,71.87461556000022,46.93929148000011,55.267229680000135,29.60571248000008,117.42761232000028,1617.4174942799998,-1.00956728,-0.00702976,0.0110772399999999,0.4660184,1.5389372800000007,4.733975000000001,12.568407639999997,-16.6524374,25.3048758,99.8,30.91652416,127.87781719999978,105.6949303199998,98.51811415999984,114.8290605599998,312.51772727999946,1331.9645782000002,221,X1.4533 Y1.4852 Z0.0408
14:04:41.063,5,225,1.47655,1.46955,0.03982,85.0655,54.21181,-24.98095,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.0655,""mpoy"":54.21181,""mpoz"":-24.98095,""mpoa"":0,""posx"":1.47655,""posy"":1.46955,""posz"":0.03982,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":225,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":17494750}}",5.341466869819035,0.2025917442104303,0.2132227727282614,0.2161879607372075,5.341466869819035,0.2025917442104303,0.2132227727282614,0.2161879607372075,-1.006636560000001,-0.0211707999999996,0.0254675000000011,-5.254188099999989,-7.871383420000005,0.3686003399999944,-14.0,37.00002576,66.02129947999995,99.7,31.25999948,203.57503524000944,4.893631400000227,3.914905120000181,3.914905120000181,11.744715340000544,1980.8506618200172,-0.9920333399999997,0.0374732799999998,-0.0102216200000006,-1.543309579999996,-0.6948261599999986,0.916,-31.0,35.0,-38.84058132000008,99.8,30.67,23.91162245999497,18.58691369999553,17.30994959999584,17.877489419995705,56.02697577998657,1419.229941719998,-0.9881986999999992,0.1021443599999995,-0.01863152,2.82764936,1.6103115199999964,3.866259559999997,-7.0,32.0,37.0,99.7,31.413323180000003,142.01766702000316,3.272296940000073,3.272296940000073,2.6178369600000586,7.853511880000175,1671.504183380019,-0.9673348799999996,0.3431211599999968,0.0694214000000024,3.063793380000059,1.0081887399999976,1.708084080000002,10.689938780000135,17.712461600000086,4.390015759999966,99.7,32.11,109.14162634000196,138.87885812000255,108.499108640002,95.47921546000174,312.47743176000574,2611.677842600033,-1.00374952,-0.0775783800000001,0.0168500599999997,4.9873520599999965,1.625492300000004,1.8747676599999956,-3.0,15.644653800000029,-94.99318704,99.8,30.5334173,132.64717656000352,80.13043414000177,95.11417338000211,50.81442144000113,201.2964715400045,1861.408816540022,-1.0075501399999998,-0.00667908,0.0056785799999994,0.4417222599999947,1.6223746599999895,4.661957580000003,11.685205220000032,-15.314794779999968,25.99405582000001,99.8,30.93,64.54979269999617,50.03381065999704,46.94530369999722,54.66657061999676,148.55717897999122,1497.1779302000095,225,X1.4824 Y1.4667 Z0.0396
14:04:41.320,5,228,1.50583,1.45899,0.03874,85.80929,53.94363,-25.00846,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.80929,""mpoy"":53.94363,""mpoz"":-25.00846,""mpoa"":0,""posx"":1.50583,""posy"":1.45899,""posz"":0.03874,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":228,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":17494750}}",5.043687455602483,0.192877385554494,0.2037198491402642,0.2012508387906147,5.043687455602483,0.192877385554494,0.2037198491402642,0.2012508387906147,-0.9985774800000004,-0.0484159200000004,0.0282446400000001,-4.971902399999995,-8.007451000000001,0.2934064799999974,-14.0,37.00016224,67.67618232000001,99.7,31.2500016,33.660143319998234,0.8091380799999576,0.6473103599999659,0.6473103599999659,1.941931079999898,1531.868327720001,-0.99318576,0.0347086399999998,-0.0014819200000001,-1.700748920000002,-0.6757002400000006,0.854,-31.0,35.24877383999999,-38.03155319999999,99.8,30.67,113.43520704000096,98.41067660000084,91.64963796000076,94.6545441200008,296.73448296000254,1295.695242520001,-1.01979396,0.1222533999999999,-0.0107584799999999,2.81029016,1.7348809599999988,3.95605704,-6.893930400000006,31.106069599999994,36.60846816000001,99.7,31.41212144,85.2478893599994,1.9576595199999864,1.9576595199999864,1.566127679999989,4.698383039999968,1376.3685520000015,-0.9371874400000004,0.1807782399999994,0.0425756000000001,2.039734920000001,1.1653237199999968,1.7773225599999996,11.951356599999988,-7.118682360000079,18.18006447999999,99.7,32.10475672,75.6495022399996,93.93839279999952,72.73990579999963,64.01111695999967,210.3222414399989,2164.240721560001,-1.00371524,-0.0709075199999999,0.0351978400000001,5.09320932,1.7155813600000007,2.01069376,-3.391853799999997,15.945799360000002,-95.2162914,99.8,30.52608188,64.65595063999955,48.198072879999664,57.2107204399996,30.564631719999785,120.69110867999916,1347.94544428,-1.00008236,-0.01911364,0.0055645599999998,0.5537241600000008,1.693930159999998,4.77443836,12.0,-16.365816119999995,26.0,99.8,30.93586152,136.65664108000078,102.78582304000057,96.39592428000051,112.2505174800006,305.7246110400016,1193.862655,228,X1.507 Y1.4587 Z0.0387
14:04:41.578,5,232,1.5371,1.4565,0.03765,86.60346,53.88034,-25.03619,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.60346,""mpoy"":53.88034,""mpoz"":-25.03619,""mpoa"":0,""posx"":1.5371,""posy"":1.4565,""posz"":0.03765,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":232,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":17494750}}",5.215395404692126,0.2014763117071168,0.2094466058271359,0.2037007624112585,5.215395404692126,0.2014763117071168,0.2094466058271359,0.2037007624112585,-1.0270313599999994,-0.0408377599999997,0.01935164,-5.103434599999995,-7.940425840000009,0.4250924399999969,-13.99696832,36.99198816,66.30840155999998,99.7,31.246454,138.84807940000348,3.386533280000085,2.709226680000068,2.709226680000068,8.127679720000204,1650.9021319999956,-0.9965301600000002,0.03688512,0.0094948000000002,-1.6377381199999996,-0.9056544799999996,0.8832409600000005,-31.362858759999988,36.0,-37.63714124000001,99.8,30.67362868,56.21672479999805,47.534523719998326,44.63165163999844,45.72022859999839,143.329287999995,1628.0974907199984,-0.9980519600000002,0.1047188799999997,-0.0140380799999999,2.908897599999999,1.5928447999999986,3.940052800000001,-7.212298559999989,32.0,37.0,99.7,31.42212288,120.5803992000012,2.791212880000028,2.791212880000028,2.2329703200000224,6.698911280000067,1365.3696169199973,-0.9265875199999992,0.3412395600000021,0.0229687200000003,2.3768720000000023,1.4627049199999973,1.7959433600000003,7.296938160000011,4.857975640000081,-9.268539399999971,99.7,32.11,93.9346676800007,123.04530452000098,95.82289148000076,83.84503064000066,276.03526216000216,1827.301575560002,-1.0095488400000003,-0.0820513200000001,0.0435187200000001,5.161584760000001,1.5524152399999986,1.9184152399999983,-3.108860799999994,16.0,-95.0,99.8,30.53550248,83.01504172000082,68.70892520000068,81.5569358000008,43.571514080000426,172.6102274400017,1452.2100092400017,-1.0077101999999998,-0.00900908,0.0021214799999992,0.5112072000000011,1.6567350399999985,4.676792799999999,11.572268400000008,-16.0,25.04862540000002,99.8,30.93095904,86.40179483999863,69.7202601199989,65.01521243999896,76.13623523999878,207.0221229999967,1436.1914561600004,232,X1.5414 Y1.4567 Z0.0375
14:04:41.835,5,236,1.56771,1.46212,0.03657,87.38098,54.02315,-25.06371,,185.42,0,0,,2,1,"{""sr"":{""mpox"":87.38098,""mpoy"":54.02315,""mpoz"":-25.06371,""mpoa"":0,""posx"":1.56771,""posy"":1.46212,""posz"":0.03657,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":236,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":17494750}}",5.130168196891359,0.2002940626162247,0.21151366588297,0.2141692727990569,5.130168196891359,0.2002940626162247,0.21151366588297,0.2141692727990569,-1.0106109799999992,-0.0141896799999996,0.0292158799999998,-5.140435040000009,-7.7283901599999965,0.4782853600000048,-13.0,36.00061042,65.46125550000002,99.7,31.2492194,94.89289528000408,2.303225400000099,1.8425803200000797,1.8425803200000797,5.5277415000002375,1486.7215333799948,-0.9983133,0.0462523800000001,-0.04640332,-1.663395899999996,-0.9468903199999974,0.8789159000000011,-31.0,35.0,-38.47193350000001,99.8,30.68,86.60288477999758,69.17669433999806,64.95216371999818,66.53636275999814,208.58621655999417,1128.3493632400025,-1.0237434999999997,0.1288558999999998,-0.0056229400000001,2.802246079999998,1.743947539999998,3.9316146199999977,-7.0,31.695716439999988,37.0,99.7,31.4439142,105.83712080000144,2.4288024800000323,2.4288024800000323,1.943041660000026,5.829125980000078,1179.953095460002,-0.8388360000000009,0.3167333799999993,-0.0108441999999994,1.3049632199999963,1.0245135800000007,1.7612496600000005,11.648611559999958,10.76295095999993,15.78800454000004,99.7,32.11,84.03506198000086,110.41816218000112,85.50078920000088,75.24069458000078,247.7080012000025,2158.8709527400006,-1.00478614,-0.0738706599999999,0.0068454799999994,4.9710848200000015,1.8205262800000008,2.0044089999999994,-4.0,16.0,-95.68553572,99.8,30.53,67.57632188000088,60.28391338000078,71.46560634000093,38.4066864200005,151.19594318000196,1418.2624451199983,-1.0099619000000002,-0.0098521200000001,-0.01628376,0.2814525799999979,1.8049170599999975,4.744725800000002,11.485518440000009,-16.0,26.485518440000007,99.8,30.94138322,98.83150031999884,83.86051243999871,78.71569621999879,91.5777375399986,249.52361107999616,1233.343672099999,236,X1.575 Y1.4647 Z0.0363
14:04:42.093,5,239,1.59597,1.47565,0.03548,88.09889,54.36675,-25.09144,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.09889,""mpoy"":54.36675,""mpoz"":-25.09144,""mpoa"":0,""posx"":1.59597,""posy"":1.47565,""posz"":0.03548,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":239,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":17494750}}",5.28272471844538,0.1992421958350444,0.2184066683277846,0.2202884403632608,5.28272471844538,0.1992421958350444,0.2184066683277846,0.2202884403632608,-0.9842373399999994,-0.0307557200000002,0.0124238999999998,-5.314365220000004,-7.798514979999998,0.4725754399999985,-13.379945659999988,36.38313555999999,66.38313555999999,99.7,31.25233728,79.69544437999764,1.9156787999999432,1.5325432399999546,1.5325432399999546,4.597629719999864,1340.2022482000002,-0.98855394,0.0384505199999999,-0.00284754,-1.6562721600000012,-0.7598318599999995,0.8047913999999997,-30.04812814,35.04812814,-37.95187186,99.8,30.6745626,91.86986778000131,77.53493956000112,72.79998090000105,75.16746004000109,234.3804264400034,1152.3887340600008,-0.97905922,0.11550292,-0.0156429599999999,2.867553379999999,1.740377639999999,3.79185004,-6.538100140000004,31.590586099999992,36.94751404000001,99.7,31.43461946,100.2322865399992,2.3094999199999817,2.3094999199999817,1.847599439999985,5.542798939999956,1072.8148155000015,-0.7824204200000012,0.3386537599999976,-0.0080455199999995,2.705537739999999,1.6527340399999977,1.6914529999999988,10.598145559999985,3.251124200000113,-2.95427691999999,99.7,32.112374620000004,79.49019471999951,106.52727135999938,82.7779319999995,72.90101985999956,239.39754271999857,1969.2027477399988,-1.00358,-0.0759080199999999,0.0326447199999999,4.769631739999998,1.9676325400000032,2.009194040000001,-3.210386460000004,16.0,-94.0,99.8,30.5253986,60.72684341999908,57.73119599999955,67.64447283999947,36.81331825999971,144.2424945799989,1166.992101600001,-1.0086248999999998,-0.0049688199999999,0.0189378799999999,0.2878416799999992,1.7547519200000017,4.733361520000001,10.718711919999988,-16.0,25.18745824,99.8,30.94453108,80.39643740000066,89.69398456000074,83.67792430000068,97.8977025000008,266.34738132000217,1035.196911960001,239,X1.5978 Y1.4768 Z0.0354
14:04:42.350,5,243,1.61956,1.49595,0.03439,88.6979,54.8823,-25.11895,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.6979,""mpoy"":54.8823,""mpoz"":-25.11895,""mpoa"":0,""posx"":1.61956,""posy"":1.49595,""posz"":0.03439,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":243,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":17494750}}",5.293556813503474,0.200179916138768,0.2227028775658469,0.2188871588316568,5.293556813503474,0.200179916138768,0.2227028775658469,0.2188871588316568,-0.968173839999998,-0.0256188799999994,0.0086051999999994,-4.990652640000015,-8.209638280000005,0.380067079999997,-13.751133800000048,36.75569684000005,66.23973935999994,99.7,31.24479472,157.94067024001004,3.77848472000024,3.022787880000192,3.022787880000192,9.068363640000577,1343.6042804000117,-0.99153664,0.0427232000000005,-0.0091050000000001,-1.6114398800000116,-0.8145958400000047,0.8749911599999973,-31.0,35.66143560000005,-37.1089328400001,99.8,30.68661428,45.49637087999472,39.96302823999535,38.11858051999556,39.04080475999546,121.73353191998582,1168.993354280002,-1.0328368,0.1308865600000004,-0.00233316,2.949906479999996,1.5924048400000028,3.921364760000001,-6.585066160000015,31.414933839999986,36.40786163999992,99.7,31.43666812,126.79623104000342,2.925329560000078,2.925329560000078,2.340263400000062,7.020790200000188,1044.1966158799996,-0.9445370000000056,0.3262662399999972,-0.0079153599999986,2.124490959999961,1.3526359200000089,1.828910440000008,7.855824600000054,-2.0782086800003627,6.270957000000097,99.7,32.122853039999995,93.213257320002,127.67391604000272,99.42747440000213,87.56396864000186,287.54877496000614,1614.3634380399903,-1.00220648,-0.0793915599999999,0.0213787199999998,5.009293279999995,1.6949858799999862,1.9715243999999923,-3.841493200000032,15.744430239999984,-95.17184764000002,99.8,30.52,95.50556740000256,74.41231336000199,86.71671172000232,47.45982160000127,185.73782104000497,1093.910286919996,-1.010772,-0.01070588,0.0082499599999999,0.314668839999987,1.7517288400000086,4.763300920000004,11.831376960000034,-15.771796319999984,24.83137696000004,99.8,30.94831376,74.28635491999677,65.30773423999683,61.11126739999701,71.26013099999655,193.8794909999905,1155.7637287199957,243,X1.6232 Y1.5001 Z0.0342
