t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,gcode_line,gcode_string
14:45:57.058,5,34,1.94623,0.2086,0.0,96.99527,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":96.99527,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.94623,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1202360313}}",5.309285336102815,0.2018595450632723,0.2023785404162481,0.1867727657689709,5.309285336102815,0.2018595450632723,0.2023785404162481,0.1867727657689709,-0.99354264,-0.0066699599999999,-0.04633468,0.5138595200000023,1.7351210399999997,4.61287896,8.613302079999997,-13.0,21.86276708,99.8,31.73338848,93.78558479999955,82.83599855999962,77.12317107999965,91.4052399999996,238.03448003999893,2358.340293160001,-0.9907646,0.1218834,-0.00039196,2.7747984799999994,1.6157790799999996,4.05829992,-18.49671756,32.0,31.99343568,99.773918,31.79,112.73522760000009,2.516411080000002,2.0131292000000016,1.5098467600000012,5.032822720000004,2339.753584040002,-0.9919324799999998,0.04806816,-0.0101934000000002,-1.681283560000001,-0.7924277999999998,0.8678114799999995,-31.0,38.52089720000001,-47.24723268,99.8,32.13264292,19.64978520000002,23.680510200000025,36.27652612000004,48.87254204000005,140.06769776000013,2343.634116840001,-0.99952148,-0.08232636,0.04162696,5.307629840000001,1.8918001999999967,1.9874615599999996,-3.1032238399999907,12.412895919999963,-72.92576471999979,99.8,31.38249724,122.54970872000028,90.7585713600002,91.7840915600002,65.12055652000015,235.3569718400005,2373.997903240002,-0.93611292,0.2029174400000002,-0.0265046,2.653349679999998,1.1684794800000031,1.22682976,11.01810803999999,8.396119760000001,10.595414040000048,99.72655092,40.00512912,80.01414876000018,40.519985840000096,38.46834100000009,34.87796244000008,100.53059708000022,2618.9003290000005,-0.99297004,-0.03421112,0.0249611199999999,-5.12863304,-7.82374528,0.4470583600000001,-1.5133866000000014,37.0,60.0,99.8,31.26724736,43.12449148000012,2.5669338800000068,2.053547280000006,2.053547280000006,5.647254800000015,2597.5881930000005,34,G1 X3.275
14:45:57.315,5,34,2.04082,0.2086,0.0,99.39806,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":99.39806,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.04082,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1202360313}}",5.105365981052701,0.1943672924234127,0.1985311211410166,0.20809151374186,5.105365981052701,0.1943672924234127,0.1985311211410166,0.20809151374186,-1.0255327,-0.0048373999999998,0.0514523000000007,0.4183407000000034,1.5862022999999943,4.731646199999998,8.574831600000016,-12.0,20.03758959999994,99.8,31.7390637,76.8443717000008,102.13273040000288,95.80958540000267,113.6293579000032,293.45794880000824,2117.0671518999843,-1.0172792999999998,0.1039623999999998,-0.0109958999999999,2.758613899999999,1.6284289000000027,4.047571099999997,-18.67540719999998,32.5149873,32.35081509999996,99.732459,31.781604100000003,107.82941249999924,2.425062199999985,1.940049499999988,1.4550370999999909,4.85012339999997,2063.8932800999974,-1.0036380000000005,0.0420914000000001,0.0284434999999994,-1.4550247000000014,-0.8325281999999983,0.8321461000000023,-31.51820960000001,38.518209600000006,-46.44537049999999,99.8,32.138364700000004,22.034036199999584,20.562255099999792,34.68890209999972,41.124510199999584,121.75582579999886,2313.6579191000046,-1.0074704000000003,-0.0757703000000001,-0.0159344999999993,5.245944799999996,1.8799601,2.008022599999997,-4.0,16.0,-94.0,99.8,31.3881931,105.2647158999972,81.02633529999844,81.48568579999844,59.81353719999891,211.85849499999603,2051.5246644000035,-0.9897053999999966,0.2263330000000077,0.0512397999999977,2.513576300000009,1.2877676999999814,1.2259633999999944,9.187570499999998,13.843955900000038,0.969577599999532,99.8,40.0,73.00691069999856,35.590868499999296,33.49071199999931,30.75295329999937,88.4272039999982,2268.6197780000143,-1.0071512,-0.0235189000000005,0.0126058999999998,-5.128757100000016,-7.827202599999975,0.4220157000000136,-1.5498046000000107,36.73805369999998,60.18824909999997,99.8,31.2645019,51.68273879999925,2.2509768999999458,1.8007814999999567,1.8007814999999567,4.690202499999866,2451.9413490000056,34,G1 X3.275
14:45:57.573,5,34,2.13542,0.2086,0.0,101.80085,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":101.80085,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.13542,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1202360313}}",5.473378272823943,0.2122420839926445,0.2066556634114623,0.2064886492735295,5.473378272823943,0.2122420839926445,0.2066556634114623,0.2064886492735295,-1.0017261999999998,-0.0100793999999996,-0.0275484000000004,0.3886010799999981,1.6505014799999929,4.655900760000001,9.591798680000023,-12.635513960000011,21.54808340000003,99.8,31.75183618,71.80381567999747,65.6075475399977,61.96268311999782,73.6262473199974,189.1684277399933,2041.4849235399968,-1.02106526,0.1410018400000001,-0.0240792999999999,2.609651499999997,1.591594939999999,4.033664599999998,-19.0,32.0,32.52889828,99.7395772,31.80111982,118.4732223800006,2.644491980000013,1.586694700000008,1.586694700000008,5.288982960000027,1881.3641403399936,-0.99274684,0.0293431799999999,0.0125388800000013,-1.6278954999999995,-0.7949231400000052,0.9162772399999984,-31.316325160000037,39.0,-48.51817512000003,99.8,32.15923882,11.691504200000065,20.19441558000011,37.73167188000021,41.45169610000024,125.41795224000072,1913.1394970199983,-1.00011276,-0.0689643199999997,0.0287920399999985,4.853090999999995,1.9648613800000003,1.976779399999997,-4.0,15.653035579999989,-94.83250624000004,99.8,31.39693934,136.06006596000157,100.19485998000116,99.62557128000115,75.71543458000089,263.5807975600031,2005.7123545799968,-0.90733398,0.2618739399999933,-0.0540481599999992,3.112997440000012,1.4880796000000176,1.1911076999999983,9.039833199999984,5.880479840000143,-0.0956581399999995,99.8,39.99,93.73052034000118,44.27760732000056,41.40243860000052,38.52726902000048,110.40650250000138,2089.983828219996,-0.99653258,-0.0258941599999999,0.0293096200000002,-5.480851000000008,-7.692527739999997,0.5577893000000034,-1.0,37.0,60.31933348000001,99.8,31.2655101,57.52541262000084,2.9652279000000434,2.3721819200000347,2.3721819200000347,5.930454800000087,2300.912307099992,34,G1 X3.275
14:45:57.830,5,34,2.23075,0.2086,0.0,104.22227,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":104.22227,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.23075,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1202360313}}",5.096395255226822,0.1870704497491873,0.2021257919146803,0.2069730017235139,5.096395255226822,0.1870704497491873,0.2021257919146803,0.2069730017235139,-1.006562,-0.010688,0.018751,0.419362,1.60606,4.722879,8.312465,-12.0,20.312465,99.8,31.756875,140.257109,125.818877,120.318598,142.319713,363.705934,2882.65448,-1.029243,0.094458,-0.001511,2.653216,1.652567,4.084433,-18.0,32.0,32.0,99.7,31.795374,103.151609,1.850253,1.38769,1.38769,4.625633,2238.083135,-0.992644,0.041722,-0.004712,-1.703574,-0.74939,0.926397,-31.0,40.0,-46.911046,99.8,32.18,15.032262,14.576739,29.153479,32.797663,101.581652,1618.227829,-1.000398,-0.074107,0.029602,5.189319,1.831,2.01466,-4.0,16.0,-94.602162,99.8,31.4,94.685359,69.22375,68.825912,53.708082,184.198828,2662.85633,-0.933901,0.189672,-0.004519,2.11185,1.381099,1.221,11.812289,18.83277,16.228674,99.7,40.0,62.948691,30.484586,28.505067,26.525549,76.013513,1922.726773,-1.010248,-0.059966,0.012997,-5.134403,-7.698351,0.320129,-1.0,37.625331,60.0,99.8,31.263747,41.213639,1.873347,1.498678,1.124008,3.746694,2828.481005,34,G1 X3.275
14:45:58.087,5,34,2.32535,0.2086,0.0,106.62506,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":106.62506,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.32535,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1202360313}}",5.280802619118673,0.1998109565482305,0.1983552397475478,0.2041640122313942,5.280802619118673,0.1998109565482305,0.1983552397475478,0.2041640122313942,-1.0096773,-0.0095374599999999,0.0129812800000002,0.2409824400000088,1.896345539999996,4.667029320000001,5.934263100000086,-8.757015680000103,15.421030660000197,99.8,31.7690375,71.58263946000206,67.43635480000185,64.50433906000177,76.23240058000209,194.61252264000532,1889.7513343400196,-1.012039220000001,0.1229376000000006,-0.0087065800000003,2.808966300000001,1.7031048399999973,4.035925120000001,-17.0,31.93504041999999,32.0,99.74754388,31.79475456,119.00978959999956,2.098233799999992,1.5736747399999942,1.5736747399999942,5.245584139999981,2015.3317623600133,-0.98218296,0.0403366199999999,-0.0023036800000002,-1.5830050999999985,-0.8256596599999978,0.8339180600000035,-31.467256059999983,39.06382264000001,-48.33961063999996,99.8,32.19532762,3.293620020000111,16.52725683999994,33.05451353999988,37.77039717999984,118.0270770399995,1805.488877900008,-1.0049688600000002,-0.07970828,0.0198757200000004,5.100476620000004,1.771908999999998,2.076908999999998,-3.4843543200000164,16.0,-93.57171218,99.8,31.39,142.62483357999827,99.99359609999904,98.90623751999908,77.18116819999928,264.13110807999755,1873.107059860004,-0.9158282400000008,0.0760661000000022,-9.72199999993634e-05,2.0111621000000115,1.7172847400000095,1.1667170600000012,8.0,7.889884399999979,-2.222595200000252,99.74253388,39.98,92.46485437999908,44.82331125999956,42.0050801199996,39.07673337999962,111.5386786199989,1833.8043928200025,-0.9228786200000006,-0.0249835600000013,0.0159032599999997,-4.586058380000015,-7.952031439999995,0.2967572200000074,-2.0,37.05195666000001,60.53983919999998,99.8,31.27155876,70.53904771999945,2.3671835799999723,1.7753877199999792,1.7753877199999792,5.274207359999927,2246.280154600005,34,G1 X3.275
14:45:58.344,5,34,2.41995,0.2086,0.0,109.02786,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":109.02786,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.41995,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1202360313}}",5.353547487039345,0.2003191311940564,0.2043068807362721,0.2038097154230857,5.353547487039345,0.2003191311940564,0.2043068807362721,0.2038097154230857,-0.99561468,-0.0057231200000001,0.0014385599999999,0.2983862800000259,1.7723861999999886,4.579841319999997,9.414535360000022,-12.414535360000022,20.384352640000078,99.8,31.774145,117.6783383999959,106.55451515999628,101.28533599999648,120.6056604399958,307.95425931998926,2354.54286812002,-1.00272136,0.0942165200000001,0.0058737599999999,2.725342880000001,1.6933468000000031,4.067342880000001,-16.515519839999996,31.613933120000027,32.87054703999998,99.75155164,31.80129444,109.9769485200009,1.937920200000016,1.453439760000012,1.453439760000012,4.84479928000004,2375.1413382400256,-0.9852571600000004,0.0377064399999997,-0.0220911199999981,-1.3261552,-0.7875480399999979,0.9237954800000016,-30.872203799999976,39.83378031999998,-47.51921124,99.8,32.22,6.731037640000066,17.789171120000173,33.174399720000324,36.53991804000036,111.06212040000108,1815.613211280009,-1.0075561600000005,-0.0859762000000005,-0.0081812399999994,5.037221760000008,2.0607492799999854,2.0125253199999973,-4.112755720000022,15.45570796000001,-93.88724427999998,99.8,31.40318812,92.96447448000217,80.20464420000187,79.74893624000187,60.60919168000141,210.5371918800049,2651.24720612004,-0.7295169599999941,0.4127326800000059,-0.0519207200000013,2.9903844000000377,1.3169674799999975,1.254507719999992,11.085751599999933,12.217816640000306,12.146226880000128,99.75608216,39.98109676,72.18265568000189,35.64018596000093,33.83562044000089,31.128770160000816,88.87489496000232,2224.896313000022,-1.0175026399999996,-0.0330573999999999,0.0124671200000004,-4.709594680000002,-7.99097592,0.3242305600000007,-2.450149039999966,37.54985096000003,60.89625999999998,99.8,31.275498560000003,74.5005916000023,1.784445280000055,1.3383336000000412,1.3383336000000412,3.56889056000011,3069.5017634000437,34,G1 X3.275
14:45:58.601,5,34,2.51528,0.2086,0.0,111.44927,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":111.44927,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.51528,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1202360313}}",5.347132468477079,0.1962280714127381,0.1966006210902154,0.2029414581160919,5.347132468477079,0.1962280714127381,0.1966006210902154,0.2029414581160919,-1.00002314,-0.0020599,0.0020932600000002,0.1654315799999983,1.8398920999999973,4.713934980000001,8.469715860000003,-11.710983719999993,20.83111444,99.8,31.77180728,92.64226944000076,83.60935814000067,79.09290228000063,94.12379816000076,242.26487856000196,2281.406496459997,-1.0442159400000002,0.1243853799999999,-0.0136258199999999,2.8451859999999995,1.6909041200000003,4.085547100000001,-16.508146280000002,32.0,31.195196260000007,99.7,31.8,114.52808261999984,2.5407306599999964,1.7196349400000024,1.5244382599999975,5.081461899999993,2242.3690437199966,-0.98678332,0.0490243599999998,-0.0357986400000002,-1.6021657200000012,-0.735511560000001,0.9543258199999992,-30.685856340000008,39.0,-48.4948017,99.8,32.22,17.490880719999964,20.904178539999968,36.56532111999994,41.99941187999994,124.79678523999983,1868.8459172399996,-0.99840668,-0.073,0.0527672599999997,5.299760399999999,1.85027582,2.0730310000000003,-4.0,16.0,-94.0,99.8,31.39832126,127.89803201999942,91.00876121999966,90.66047991999966,67.44667451999973,237.42508317999904,2470.039234819996,-0.9403931400000016,0.3158103799999976,-0.0139592799999991,1.9479846000000007,1.8675559999999989,1.1151598800000009,8.563938700000028,14.852028479999936,0.9138116000000458,99.8,39.97649506,82.71110923999969,41.19767125999983,39.29602349999984,35.67665273999986,102.3764815999996,2156.3019538999984,-0.9995653999999998,-0.0111962,0.0122582799999999,-5.086269659999996,-7.993458500000004,0.3405718199999985,-2.0,38.0,61.0,99.8,31.28636862,80.10662929999965,2.076572859999989,1.5574294599999925,1.5574294599999925,4.309146319999983,2874.820089799995,34,G1 X3.275
14:45:58.858,5,34,2.60988,0.2086,0.0,113.85207,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":113.85207,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.60988,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1202360313}}",5.115105854420023,0.1979256276323955,0.2051127225049496,0.2088918911583931,5.115105854420023,0.1979256276323955,0.2051127225049496,0.2088918911583931,-1.0024633599999997,-0.01299952,0.0182916799999995,0.2898971599999919,1.8298298000000008,4.759359960000004,8.0,-13.0,20.385410480000026,99.8,31.78725132,93.52322603999728,83.50288059999757,78.73128739999771,93.52322603999728,241.91977403999292,2460.933963880012,-0.98696804,0.1193716000000005,-0.0206296800000001,2.7901362799999965,1.798037959999996,4.05788636,-16.76428232000002,31.0,32.23571767999998,99.75033512,31.80496612,114.2610602400006,2.516763600000013,2.0134109200000103,1.5100583600000077,5.033526640000026,2483.0333470800188,-0.9923651599999996,0.0460023200000005,0.005733519999999,-1.5396620399999963,-0.9002180799999989,0.9138047999999972,-31.0,38.76074604000002,-45.47850835999996,99.8,32.23760728,19.23563620000013,23.28524340000015,36.95266920000024,47.07668832000031,136.6742566800009,2164.0435249200086,-1.0121373599999997,-0.0700889600000001,0.0538480800000011,5.045219240000006,1.8079130399999896,1.90444728,-4.0,16.0,-93.26385435999998,99.8,31.39450912,104.6933107600015,89.88303768000128,90.9044358800013,64.85878292000092,233.9001770000033,2488.0066967200173,-0.8590109599999982,0.1384036399999993,0.0159461600000027,2.850881719999989,1.4791610000000173,1.3208270799999895,9.956217200000037,6.605791439999946,8.719047320000518,99.77783296,39.975129,82.06008612000123,41.03004328000061,38.97854116000058,35.38841220000053,101.54935664000152,2356.6624092000097,-0.9988795999999988,-0.0198155999999998,0.0184010800000002,-4.681503399999996,-8.028919880000005,0.2737051599999949,-1.7253814800000231,38.0,59.72538148000002,99.8,31.28725396,75.78855076000136,2.062273520000037,1.5467050000000278,1.5467050000000278,4.6401155600000825,2741.957365320019,34,G1 X3.275
14:45:59.116,5,34,2.70521,0.2086,0.0,116.27349,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":116.27349,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.70521,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1202360313}}",5.270842834366565,0.1947699850091189,0.1928182863962364,0.195935075884201,5.270842834366565,0.1947699850091189,0.1928182863962364,0.195935075884201,-0.9970316,-0.0040315999999999,-0.0417828399999996,0.4019334000000036,1.8600394400000035,4.688700880000002,9.50478903999999,-12.912172680000005,21.0,99.8,31.79912164,114.18767356000126,99.87519836000108,92.966566600001,110.9529258400012,289.62611784000313,2699.2232007599987,-1.0187196399999998,0.1232101999999997,0.0007458800000001,2.9301863200000016,1.6816459600000018,4.086840399999999,-16.334350000000008,31.0,32.33435000000001,99.73343464,31.81334368,108.71115223999976,2.419124999999994,1.9352997999999952,1.4514745999999965,4.838249999999988,2578.9241932399973,-1.0019005600000002,0.0358885599999999,0.0188638799999998,-1.5777205200000006,-0.7496955200000003,0.945325,-31.0,38.67138623999999,-47.038526440000005,99.8,32.25847876,28.053303200000094,23.732590319999943,34.61304447999989,50.67821491999989,142.54766563999965,2473.125561319999,-1.0047452,-0.08378348,-0.0022540800000001,5.1861114799999966,1.85096776,1.9708552800000003,-4.0,16.0,-93.4599858,99.8,31.40874592,112.27792335999948,81.41741399999943,83.09007703999943,56.91275987999958,208.7079375599985,2724.285126719999,-0.9822576399999976,0.0980262400000026,0.0140477599999984,2.274995519999988,1.4061066000000002,1.1207811199999993,10.243138679999973,19.61883519999997,10.05406935999986,99.8,39.98,70.90571835999941,35.73599895999972,34.09579591999972,30.929314639999745,88.54754015999927,2872.506345160002,-1.0094128000000002,-0.0150792799999997,0.0149980799999999,-5.141069640000001,-7.53959628,0.4082006400000006,-2.0,38.0,60.26830008,99.8,31.29463384,62.23669411999929,1.7738234799999826,1.5986677999999934,1.3303669999999872,3.9911017199999614,3046.4886585600048,34,G1 X3.275
14:45:59.373,5,34,2.79981,0.2086,0.0,118.67628,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":118.67628,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.79981,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1202360313}}",5.341175385885034,0.2008282577639924,0.2044004285508857,0.202988287650037,5.341175385885034,0.2008282577639924,0.2044004285508857,0.202988287650037,-1.0165563399999995,-0.0091859999999999,0.0364757199999998,0.5061219800000026,1.707504199999991,4.694724380000002,8.40977253999997,-12.633470240000015,21.95675722000001,99.8,31.80956754,79.53693845999639,61.94351415999719,57.54515847999738,68.5410485399969,179.23300895999188,2631.282212899996,-0.9978996400000006,0.1279283000000003,-0.0161419000000002,2.7837204799999986,1.7923917600000094,4.113279520000001,-16.473023519999995,31.39802090000002,31.075002619999974,99.7,31.80925002,118.56966916000071,2.634881260000016,2.107904780000013,1.5809293000000098,5.2697633800000325,2845.488283260002,-0.9921870000000008,0.0393975200000001,0.0159445000000021,-1.404490059999998,-0.854,0.9723433200000016,-31.0,38.0,-45.37365703999991,99.8,32.25923658,38.45892052000029,27.77588732000021,38.993072680000296,61.42744326000047,170.9285370600013,2551.30001648,-1.00546632,-0.0808016600000003,0.0656067599999994,5.278922320000002,1.8672036399999965,1.993174239999999,-4.915967800000026,15.42544101999999,-93.91596780000005,99.8,31.40425448,129.27582964000203,101.69698608000158,104.56978242000164,69.52166838000109,257.977100300004,3049.095409339997,-0.8487724800000018,0.2207545799999963,0.0054147000000006,2.71582158000001,1.2597109000000115,1.1781962799999943,6.638634619999931,3.252776379999422,4.963844140000418,99.7340345,39.95659698,91.95260316000147,44.25218994000071,41.95337552000069,37.93044846000061,109.19371582000176,2953.0948061599934,-1.0251757600000002,-0.0314135599999992,0.0148600800000002,-5.144897520000001,-7.908104999999999,0.3874408599999979,-2.0,38.0,60.32425354000002,99.8,31.27823246,76.48979798000141,2.353531840000044,2.353531840000044,1.7651488800000328,5.2954475000000985,3314.510200999994,34,G1 X3.275
14:45:59.630,5,34,2.89441,0.2086,0.0,121.07907,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":121.07907,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.89441,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1202360313}}",5.0768402908952135,0.1914387741185194,0.2041629051435399,0.207541054747056,5.0768402908952135,0.1914387741185194,0.2041629051435399,0.207541054747056,-0.999382,-0.010853,-0.05447,0.488,1.77,4.718836,9.0,-13.0,21.691206,99.8,31.81,133.402693,114.048935,104.372056,125.108225,329.013897,2274.873478,-1.012819,0.102283,-0.003606,2.681678,1.582678,4.243661,-16.0,31.535424,31.0,99.753542,31.81,104.994135,2.322879,1.858303,1.393727,5.110334,2278.888537,-0.979719,0.032438,-0.043384,-1.459654,-0.737346,0.92089,-31.0,37.543822,-44.912356,99.8,32.26,50.179568,26.00214,34.213342,57.022237,158.293729,2306.912356,-1.011699,-0.073699,0.031063,5.249,1.6945,1.992667,-4.58743,16.58743,-94.41257,99.8,31.405874,95.716279,72.612349,75.08777,48.27071,181.943444,2300.892923,-1.039067,0.040192,0.013861,2.58885,1.307247,1.221,11.586119,7.775708,16.413881,99.760347,39.966035,63.048219,30.532785,28.946667,25.774429,74.944109,2544.019909,-1.007497,-0.015476,0.017248,-4.936635,-7.912073,0.289854,-2.375851,38.624149,61.0,99.8,31.296241,57.129382,1.879256,1.503405,1.503405,3.758512,2202.154792,34,G1 X3.275
