t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,gcode_line,gcode_string
12:51:14.624,5,199,1.44499,1.65671,0.04748,84.26377,58.96557,-24.78656,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.26377,""mpoy"":58.96557,""mpoz"":-24.78656,""mpoa"":0,""posx"":1.44499,""posy"":1.65671,""posz"":0.04748,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":199,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1620397346}}",5.310567601539686,0.2111428627546201,0.2122141226130145,0.2020361597927278,5.310567601539686,0.2111428627546201,0.2122141226130145,0.2020361597927278,-0.8963783200000095,0.0634530400000018,-0.0487418799999939,2.911810319999925,1.632690160000025,1.2868005600000023,10.832418239999908,18.6546363999998,-2.2275719600001094,99.6,38.46,155.12665359999255,53.23873355999744,55.07285183999736,64.25364315999691,167.059473759992,1883.4007808399847,-1.0059958399999998,-0.0040814800000003,-0.0021441200000005,0.3551667599999967,1.8731629599999968,4.851984680000006,10.67058287999992,-14.162131680000035,23.83271455999996,99.68327136,32.41,152.62604695999363,105.57657183999552,102.21994471999564,128.19386507999454,324.2550702399862,1186.3931270000064,-0.9849184400000004,0.04073552,-0.0061224000000004,-1.6090993600000008,-0.7170759600000078,0.937439360000002,-30.351471040000035,35.0,-39.01304600000002,99.7,32.69,114.26062447999766,76.08117023999806,76.74274619999804,81.37377391999793,238.16714211999397,1442.1838692000042,-1.0612781999999985,0.0963698000000022,-0.0130820399999996,2.705300800000001,1.5697040400000084,3.888400320000001,-6.0,29.972112719999966,36.68359815999998,99.6,32.14316368,149.70802875999578,3.4179917199999044,2.734393559999924,2.734393559999924,6.835983439999809,1130.7779664800078,-1.0023614400000005,-0.0712728000000002,0.0273425999999993,5.423975159999991,1.6772264400000088,1.9570124400000048,-2.03288876000004,17.0,-93.58665355999996,99.68262112,31.84934224,149.1454036399942,93.61254003999636,111.06572619999568,65.05278195999746,244.34459723999043,1232.3745182800046,-1.042627239999998,-0.0734844399999957,0.0125919999999994,-5.372236119999976,-7.83893716000001,0.4685473599999924,-12.109179520000046,36.10917952000005,65.00287920000001,99.6,31.867903,184.09916055999145,3.5747967999998345,2.681098079999876,2.681098079999876,8.043293319999627,1595.2298035200058,199,X1.4438 Y1.6555 Z0.0474
12:51:14.881,5,203,1.42669,1.63153,0.04638,83.7991,58.32619,-24.81458,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.7991,""mpoy"":58.32619,""mpoz"":-24.81458,""mpoa"":0,""posx"":1.42669,""posy"":1.63153,""posz"":0.04638,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":203,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1620397346}}",5.134139443946926,0.1908764960618254,0.1916998007438286,0.2003498436723658,5.134139443946926,0.1908764960618254,0.1916998007438286,0.2003498436723658,-0.9370746000000008,0.0847395000000004,0.0088728000000007,2.845776400000016,1.510037400000001,1.2786815000000014,13.572487600000011,-5.201930600000275,8.378028600000391,99.6,38.4695851,23.903499199996524,7.964388099998873,8.143162099998854,9.61219299999864,24.99170099999646,1646.0942898999913,-1.0041292999999996,-0.0096398999999999,-0.0101360000000006,0.3423863000000021,1.830250399999994,4.985473000000001,10.0,-14.796507400000015,22.796507400000014,99.7,32.4208687,39.348044099997495,25.553201399998034,24.62260549999809,30.930876099997604,78.25778619999394,1147.5247940999964,-0.990773,0.0467613000000002,-0.0023190999999999,-1.6583373999999973,-0.749554999999996,0.9297759000000012,-31.0,35.0,-40.57110570000002,99.6361581,32.6906732,59.479217000000006,41.58135339999915,41.58135339999915,44.40665259999911,129.73882089999736,1287.0645624999984,-1.0210009999999994,0.089848199999999,-0.0057942,2.764527800000001,1.7071441000000005,3.854279599999998,-6.0,30.0,36.371538999999984,99.6,32.1534111,73.68060129999819,1.705569399999958,1.3644551999999666,1.3644551999999666,3.411138799999916,1384.471270700003,-0.9993137999999998,-0.0711249999999997,0.0141761,5.292768800000001,1.8572970000000064,2.088697500000003,-2.0,17.246483399999985,-92.73551600000002,99.6264484,31.8472147,52.50095529999711,28.592069799998423,34.26118689999811,19.71866899999891,74.93094109999586,1403.8795624999975,-0.9536904999999988,-0.0465587000000012,0.0118366000000003,-5.28772400000001,-7.843049199999992,0.5735398000000059,-12.9342478,36.0,64.0657522,99.6,31.8774773,32.725106099996246,0.6359722999999268,0.476979199999945,0.476979199999945,1.430938599999835,1258.5666885999965,203,X1.4243 Y1.6271 Z0.0462
12:51:15.138,5,207,1.41551,1.60223,0.04528,83.51497,57.58183,-24.8423,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.51497,""mpoy"":57.58183,""mpoz"":-24.8423,""mpoa"":0,""posx"":1.41551,""posy"":1.60223,""posz"":0.04528,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":207,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1620397346}}",5.432490665584452,0.2020951197362267,0.2062113458287342,0.2092597968632557,5.432490665584452,0.2020951197362267,0.2062113458287342,0.2092597968632557,-1.0375035999999993,0.0928764800000007,-0.00030108,2.628855599999992,1.490010520000002,1.1300433999999997,13.0,21.418007399999947,7.884806280000121,99.6,38.46968384,123.35244527999912,42.8409689199997,43.57960647999969,51.70461747999964,133.69336871999906,1714.0464429999988,-1.01454348,-0.0084059999999999,-0.0063380399999999,0.5648073599999988,1.9362798799999972,4.81075492,9.208975680000004,-14.90057376,23.48262239999999,99.63083984,32.43,170.13318395999897,86.44978851999947,83.68339543999949,104.43134459999936,264.8821524399984,1258.1423483199997,-1.00086408,0.03137072,-0.0149079199999998,-1.595516680000001,-0.9316857600000004,0.9360154799999996,-30.40804208,34.40804208,-38.81608468,99.7,32.6983824,107.14435611999964,68.07514315999977,67.48318523999977,72.21884803999976,211.32892315999928,1326.9694349600006,-0.98183864,0.0882681600000004,-0.0147262,2.747945360000001,1.7621191200000004,3.98347288,-6.0,30.0,36.32688424,99.6,32.14072336,131.5683850799995,3.003844079999989,2.403075119999991,2.403075119999991,6.0076889199999775,1544.16118372,-0.99582592,-0.0761596000000001,0.05158056,5.383383719999999,1.7142845599999996,2.0750103200000005,-2.623208359999996,17.95659864,-92.95659864,99.6,31.833768,117.84419383999938,76.61675883999958,92.6154013599995,52.61879595999971,200.5628339999989,1744.510037039998,-0.9213218000000002,-0.0945498399999999,0.0032813999999999,-5.279751199999999,-7.689267080000002,0.6794397599999978,-3.2778522000000585,10.106710760000182,17.977756400000324,99.6,31.87273184,149.003359479999,2.9073825999999805,2.180536759999985,2.180536759999985,6.541611039999956,2068.7067386799977,207,X1.4139 Y1.5942 Z0.045
12:51:15.395,5,210,1.41243,1.5712,0.0442,83.43693,56.79372,-24.86982,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.43693,""mpoy"":56.79372,""mpoz"":-24.86982,""mpoa"":0,""posx"":1.41243,""posy"":1.5712,""posz"":0.0442,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":210,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1620397346}}",5.226144200011534,0.1831761310550181,0.1845217225196367,0.1942057579345686,5.226144200011534,0.1831761310550181,0.1845217225196367,0.1942057579345686,-0.9653742600000011,0.0465169800000011,-0.0178640799999993,2.3928989399999794,1.579844399999996,1.229351320000011,8.774867820000216,-0.3228322199997308,-0.0015263999989718,99.6,38.47,72.06388137999343,22.53174043999798,23.2822624799979,27.19347959999756,70.31456819999369,1470.732267960008,-1.00475324,-0.0106816200000002,-0.0066247400000006,0.3654993599999971,1.9022650999999944,4.888023240000001,10.0,-14.082351500000003,23.0,99.7,32.43,78.39142095999514,51.279892159996486,49.7080535399966,62.44567507999572,157.97515167998915,1162.6014379200035,-0.99342924,0.0460413599999997,-0.0052183999999998,-1.6357649199999993,-0.8599432400000017,0.9716005199999984,-30.744832280000026,35.0,-39.79942441999999,99.7,32.697448300000005,56.121508599995416,52.41047211999847,51.49898589999849,55.14493115999839,161.78884845999525,1254.4146543000047,-1.0121613000000005,0.1222070200000002,-0.0059786799999997,2.8093014399999974,1.681336160000001,3.9683014399999976,-6.114321099999988,30.0,36.546492100000016,99.6,32.15546444,99.31831179999668,2.267541119999924,1.8140332199999392,1.8140332199999392,4.535082619999848,1145.4703196000062,-1.0057646999999996,-0.0783301400000001,0.0170457800000004,5.4972541,1.7546910000000084,1.9820427799999945,-2.507962280000032,17.0,-93.0,99.65079598,31.8315543,76.43588991999557,47.71964415999724,58.27708757999663,32.51692583999812,125.42242759999276,1274.302442040004,-0.9635938400000004,-0.0351728000000002,0.0069887800000002,-5.131470720000007,-7.852141199999985,0.4870451000000066,-12.646622800000037,36.64662280000003,65.04447384,99.6,31.88,81.91289957999321,1.5914051599998684,1.1935541199999011,1.1935541199999011,3.5806617399997034,1430.8730784199986,210,X1.4125 Y1.5683 Z0.0441
12:51:15.653,5,214,1.41752,1.54052,0.04312,83.56619,56.01451,-24.89734,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.56619,""mpoy"":56.01451,""mpoz"":-24.89734,""mpoa"":0,""posx"":1.41752,""posy"":1.54052,""posz"":0.04312,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":214,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1620397346}}",5.237851126345107,0.2041605205336372,0.2014487925493978,0.2150151785504507,5.237851126345107,0.2041605205336372,0.2014487925493978,0.2150151785504507,-0.8733817000000006,0.3681621400000001,-0.0257751999999992,2.835196960000005,1.5576023600000053,1.3134285400000008,12.867321740000005,3.199256080000196,8.40179851999994,99.6,38.44484786,81.89246181999796,26.83481765999933,27.760156399999303,32.3868489399992,83.7431392199979,2682.644518880017,-1.00294158,-0.0141918199999999,-0.0131940999999999,0.4343726399999985,1.873056080000004,4.797221539999998,9.058329379999998,-14.468734040000012,23.0,99.6,32.4346872,91.27677603999815,58.64414621999882,56.75239997999886,71.41343639999857,180.6618052999964,1238.045274480002,-0.98863224,0.0395644799999998,-0.0062562999999999,-1.7242750800000013,-0.8448552000000003,0.9138517599999996,-31.0,35.0,-39.42295733999998,99.7,32.7,108.51236707999902,55.95929247999949,54.98608733999949,58.878907599999465,172.25730069999844,1337.3938527800017,-1.01878872,0.12287692,-0.00200462,2.862818260000001,1.648,3.923736059999999,-6.321588759999991,30.51541386000001,36.0,99.6,32.15484558,104.50761691999892,2.4229310799999744,1.93834447999998,1.93834447999998,4.845861699999949,1398.039481940002,-1.00432364,-0.07687808,0.04369494,5.311427419999996,2.040349700000002,1.9361046800000008,-2.9014019399999977,17.098598060000004,-92.3755716,99.60985986,31.83,85.35054781999854,53.10700747999909,64.96125071999889,36.03689783999938,139.4058950799976,1632.1425125000037,-1.0238709599999998,-0.0282077399999998,0.03061412,-5.0112951,-7.967884480000002,0.3661906400000014,-13.0,37.0,66.03439972,99.6,31.87,96.05570573999772,1.8561492199999563,1.3921118199999674,1.8561492199999563,4.176335379999902,1814.9072702400056,214,X1.4194 Y1.5346 Z0.0429
12:51:15.909,5,217,1.43043,1.51193,0.04202,83.89413,55.28814,-24.92507,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.89413,""mpoy"":55.28814,""mpoz"":-24.92507,""mpoa"":0,""posx"":1.43043,""posy"":1.51193,""posz"":0.04202,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":217,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1620397346}}",5.272009220068111,0.1996568575782483,0.1955838288231449,0.1944748600114926,5.272009220068111,0.1996568575782483,0.1955838288231449,0.1944748600114926,-0.8485961200000015,0.1895577800000091,-0.0165084999999957,2.74408288000007,1.6289985800000326,1.3654045200000031,8.031276600000005,6.180473340000457,8.420118259998914,99.6,38.42367258,112.73499015999118,37.60439343999706,38.26838365999701,45.384613499996455,117.35164243999084,1829.138236380009,-1.0029777000000002,-0.0153968999999998,-0.0136826199999997,0.3824118800000088,1.8953895199999868,4.892392299999994,9.423014800000049,-15.0,22.423014800000047,99.6380355,32.449573300000004,149.33663503998972,76.83599573999486,74.35741475999501,93.56641427999372,236.70443783998417,1162.4044799200108,-0.99156784,0.0400111999999999,-0.0048551999999995,-1.6414830599999988,-0.712167159999993,0.9702373999999988,-30.55371724000004,35.0,-40.0,99.65537146,32.70442834,98.6686864999945,64.07184827999777,62.40040829999783,67.41472657999765,196.67271623999315,1419.1714850400024,-0.9865094200000007,0.1166092999999993,-0.01763974,2.722485620000002,1.6677873999999964,3.930514379999998,-6.237336660000039,30.0,37.03639768000005,99.6,32.1543829,121.89417719999528,2.246897099999913,2.246897099999913,2.246897099999913,5.617242919999782,1614.7404166800045,-1.0030143400000002,-0.0757487199999998,0.0317176199999991,5.377364180000023,1.7797062200000031,2.0460207200000027,-2.0,17.603344579999963,-92.39665542000004,99.6118767,31.83396682,104.98191579999386,66.97122227999608,82.65817481999515,45.85416979999732,176.17654883998966,1391.585790700016,-1.0295949999999978,-0.0213547999999987,0.0276073599999995,-5.247714759999958,-7.940440780000025,0.430281439999984,-13.975578139999996,36.024421860000004,66.61564271999995,99.6,31.87719846,131.87774973999018,2.5602586399998093,1.920194059999857,1.920194059999857,5.760582179999569,1657.8940762800112,217,X1.4308 Y1.5113 Z0.042
12:51:16.167,5,221,1.45032,1.48799,0.04094,84.39938,54.68009,-24.95258,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.39938,""mpoy"":54.68009,""mpoz"":-24.95258,""mpoa"":0,""posx"":1.45032,""posy"":1.48799,""posz"":0.04094,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":221,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1620397346}}",5.072027573584328,0.2011496155949097,0.2072123829607088,0.2109145670997776,5.072027573584328,0.2011496155949097,0.2072123829607088,0.2109145670997776,-0.8197904799999997,0.47881,-0.0486273399999997,2.4414403199999977,1.5308210999999967,1.3899879399999997,8.199874260000003,-9.297218359999947,11.7271905199999,99.6,38.43007452,36.69786460000069,12.025289000000225,12.232621200000231,14.513279680000272,37.52719422000071,2366.454127220001,-1.01289036,-0.0142371799999999,0.0271044799999998,0.2685786600000011,2.014,4.813197700000001,10.0,-15.0,23.475993439999996,99.62852306,32.45285206,60.52273898000074,32.48839694000039,31.70238760000037,39.562483100000485,100.08522226000116,1605.947447360002,-0.99151188,0.03663952,-0.0089174000000001,-1.5865102600000005,-0.7217418000000002,0.95341024,-31.0,34.0584118,-39.9415882,99.7,32.71,74.2484243200003,44.47171260000017,43.311580800000165,46.79197556000018,136.50882196000055,1933.8268772800004,-1.02404362,0.1482624999999999,-0.01378262,2.83079828,1.6705548200000002,3.9896822,-5.373741540000002,30.125214300000003,36.75147276,99.6,32.15622292,80.85156932000037,1.4949679800000066,1.4949679800000066,1.4949679800000066,3.737419040000017,1791.228781800002,-1.0103658800000002,-0.0863313599999999,0.0084139200000001,5.5175943,1.753992580000001,2.083961120000001,-2.146904300000004,17.29687656,-92.0,99.6,31.82700044,50.465919460000464,32.953279820000304,40.672066660000375,22.26572938000021,86.39103166000079,1834.5345262400003,-1.0137694,-0.0211771999999999,0.0232909599999998,-5.163573459999999,-8.012503599999999,0.3333550400000005,-13.0,36.0,65.76114367999999,99.6,31.882259880000003,47.00306132000076,0.9039047800000146,0.6779285400000109,0.6779285400000109,2.0337866200000327,2032.521635100002,221,X1.4533 Y1.4852 Z0.0408
12:51:16.424,5,225,1.4759,1.46987,0.03985,85.04899,54.21986,-24.98031,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.04899,""mpoy"":54.21986,""mpoz"":-24.98031,""mpoa"":0,""posx"":1.4759,""posy"":1.46987,""posz"":0.03985,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":225,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1620397346}}",5.299344634573753,0.2124212344084282,0.2136165300892165,0.203999316744985,5.299344634573753,0.2124212344084282,0.2136165300892165,0.203999316744985,-0.997538679999996,-0.0498825999999963,-0.0075705200000019,2.222615040000014,1.4383088000000177,1.2407677200000102,11.082286600000044,15.65898203999981,0.7415906800009415,99.6,38.44998304,167.01361139999196,53.22736031999744,54.146769519997406,64.23991831999692,167.02378623999195,1733.820658479983,-1.01067136,-0.0168446399999994,0.01957368,0.1812576800000142,1.82289652,4.832037440000002,9.0,-14.159264440000037,22.005284040000006,99.6,32.46,144.04047195999422,104.25115175999558,101.72894699999569,126.95099935999464,322.0015425599863,1080.2266363599936,-0.98526708,0.0433218399999994,-0.0373055599999995,-1.77,-0.773629560000002,0.9358328399999988,-31.0,35.0,-39.35441152000003,99.63544096,32.713544000000006,105.49556023999747,75.09984127999812,73.78230035999813,79.711235479998,232.54599991999416,1256.8290977200013,-1.0187263199999994,0.1346591999999998,-0.0200637999999995,2.621564599999996,1.7491243599999966,3.8240485200000047,-6.286368959999986,30.0,36.71363104000001,99.6,32.156857,148.79703259999582,2.742802359999923,2.742802359999923,2.742802359999923,6.857006399999806,1317.4931434399905,-0.9969252000000002,-0.0726575599999999,0.0279059999999999,5.456176199999977,1.8179154000000108,2.058492639999993,-2.827406400000009,17.79473411999997,-93.0,99.61725984,31.8241056,154.973105359994,88.21546039999657,108.8785407999958,59.60504075999769,231.26755683999104,1489.7289619199871,-1.0248207999999988,-0.0131196000000005,0.0241049199999996,-5.023594760000006,-7.893527120000008,0.2449323600000011,-13.0,36.10772512000004,65.10772512000005,99.6,31.87104624,181.77079659999168,3.5813293199998357,2.685996479999876,3.5813293199998357,8.950266279999584,1551.9268325599887,225,X1.4824 Y1.4667 Z0.0396
12:51:16.681,5,228,1.50513,1.45917,0.03877,85.79151,53.94808,-25.00783,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.79151,""mpoy"":53.94808,""mpoz"":-25.00783,""mpoa"":0,""posx"":1.50513,""posy"":1.45917,""posz"":0.03877,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":228,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1620397346}}",4.994858995073551,0.1921690700705721,0.2019691862873608,0.2016886923286752,4.994858995073551,0.1921690700705721,0.2019691862873608,0.2016886923286752,-0.9439602000000016,0.5287076000000008,-0.076303699999999,1.5418423999999993,1.5452144000000012,1.2828393999999992,5.424520399999946,-3.3013697999999443,0.8360723000001331,99.6,38.46,23.27579599999784,7.941239599999247,8.078157199999234,9.584254599999094,24.91906279999764,1764.7252051000007,-1.0032548,-0.0144098999999999,-0.0030840999999996,0.4933102999999992,1.7934951000000012,4.800425999999999,9.912946100000012,-14.0,23.0,99.6794893,32.46,46.65281209999766,25.433551799998696,24.818223799998727,31.058555899998407,78.84901959999596,1165.090718900001,-0.9929985,0.0392511,-0.0136088000000006,-1.6531184999999993,-0.777882300000002,0.7802524999999988,-31.0,35.293992200000005,-39.93268670000001,99.6293994,32.7136134,55.286608299999386,41.18880089999944,40.46618989999945,43.717937899999406,127.90206469999823,1321.9209872999966,-1.0079608000000002,0.1059037,-0.0098893999999999,2.7350702999999985,1.6684261999999987,3.829355999999999,-5.969554600000004,30.0,37.6586769,99.6,32.1503045,73.38456059999879,1.3652942999999775,1.3652942999999775,1.0239702999999831,3.4132357999999443,1827.4746210000008,-1.0101895,-0.0774881999999999,0.0101679,5.297062099999998,1.921236600000004,2.044078600000001,-1.7557273000000089,17.0,-92.98164,99.6,31.83,36.15240369999866,27.358575499998988,33.46540089999876,18.564748099999317,71.57198859999735,1749.461097100002,-0.9865198999999996,-0.0490002000000003,-0.0011932000000002,-4.9283346,-7.8478252999999984,0.4156728000000016,-13.0,36.0,65.0,99.6,31.9052886,32.78768389999744,0.6281961999999514,0.4711468999999634,0.6281961999999514,1.5704900999998783,2060.3001651,228,X1.507 Y1.4587 Z0.0387
12:51:16.938,5,232,1.53614,1.45646,0.03768,86.5792,53.87921,-25.03535,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.5792,""mpoy"":53.87921,""mpoz"":-25.03535,""mpoa"":0,""posx"":1.53614,""posy"":1.45646,""posz"":0.03768,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":232,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1620397346}}",5.277287707305961,0.2137995296834399,0.2158813499729273,0.2054476908259536,5.277287707305961,0.2137995296834399,0.2158813499729273,0.2054476908259536,-0.7971890799999953,0.3844684799999724,-0.0511980800000021,1.9468198399999157,1.6207050400000422,1.2960195999999973,10.062976640000004,-1.094001400000485,24.36818020000122,99.6,38.4719836,121.8823499200073,42.84349300000257,43.582173200002615,51.7076636800031,134.43992536000806,2123.9688223599487,-1.00091856,-0.0128169199999999,-0.01709996,0.3508821599999832,2.0257108000000037,4.993067239999999,10.0,-15.0,23.0,99.6,32.46693796,147.7792210800076,86.72489524000446,83.94969824000432,105.45747276000544,267.8064762400138,1193.8441792800004,-0.99226052,0.04462936,-0.00768956,-1.827085280000001,-0.88708736000001,0.899160559999995,-31.59114388000002,35.0,-38.49292916000003,99.65911408,32.72,101.67670108000291,67.98151560000196,66.79922836000192,71.52837708000206,209.264838640006,1324.0270954800003,-1.0259193600000005,0.1271227599999999,-0.0035671999999999,2.818992960000001,1.655949680000003,3.897124320000002,-5.398460279999981,30.0,37.79692131999996,99.6,32.14398448,130.9173364800042,2.406157360000076,2.406157360000076,1.804618400000057,6.01539440000019,1462.6595971200131,-1.0073945599999998,-0.0767661599999998,0.0271180400000005,5.394578679999992,1.7116740799999994,2.014,-2.0,17.66432744000003,-91.75902335999992,99.6,31.83715148,90.65542632000412,75.06901804000346,91.67720812000422,50.53273628000232,196.02047876000904,1551.8341914399844,-0.9680340799999986,-0.0240261199999994,0.0040993599999996,-5.162003720000002,-8.141963759999994,0.3070325200000037,-13.0,36.0,65.27300719999997,99.6,31.87726976,150.4875325200086,2.9079714800001657,2.9079714800001657,2.9079714800001657,7.269929320000415,1865.7582764800072,232,X1.5414 Y1.4567 Z0.0375
