t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,gcode_line,gcode_string
15:00:04.864,5,40,0.78913,0.4701,0.0,64.14955,25.50632,-36.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":64.14955,""mpoy"":25.50632,""mpoz"":-36.7,""mpoa"":0,""posx"":0.78913,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1082702230}}",5.109070508222734,0.1874780793355233,0.1993795319292897,0.2038065236511659,5.109070508222734,0.1874780793355233,0.1993795319292897,0.2038065236511659,-0.98854858,-0.03110838,0.01957918,-5.091184100000001,-7.398785799999999,-0.1357857999999994,-5.0,40.6342462,61.83516874,101.2,31.76128742,0.0,8.613255799999969,7.515994959999973,8.412334039999967,21.41463297999992,1580.3961445600005,-0.99132428,0.0367976,-0.0079466399999999,-1.57955696,-0.7565204599999997,1.04019134,-32.360018360000005,34.4820352,-33.360018360000005,101.2,32.23,22.28221333999988,58.44831355999997,54.23201059999997,56.52017175999997,160.88387501999992,1115.4349502,-0.9192782,0.2817332000000001,-0.0068546999999999,2.7726780800000017,1.6430590399999996,1.39680072,14.380422559999996,-12.48453460000004,17.811279160000034,101.2,37.73,51.499653899999984,50.62929883999998,43.20897495999999,36.998333639999984,114.65351991999997,1277.6648907600006,-1.00241056,0.12775472,-0.0144125799999999,2.80891466,1.7480199,4.07304294,-18.0,31.8848883,32.37669944,101.2,31.14376662,36.85450243999998,13.655612019999998,11.19655376,11.68836568,33.81988567999999,1114.2980388200003,-1.00225412,-0.00886664,-0.00193896,0.4040420200000001,1.9107429200000008,4.60859858,10.0,-15.0,26.62364238,101.2,31.57,92.5838693599997,51.56093557999983,52.31365003999983,59.84079365999981,156.5645922799995,1108.3286983400003,-1.00512046,-0.07409008,0.02448058,5.171523100000001,1.7432178400000002,2.0667616600000005,-4.0,16.64023836,-94.35976164,101.2,31.64584454,22.18524986000005,47.377621520000105,51.21904990000012,45.4569066600001,131.88905380000028,1214.8881248000005,40,G1 X3.5354
15:00:05.107,5,40,0.96244,0.4701,0.0,68.55158,25.50632,-36.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":68.55158,""mpoy"":25.50632,""mpoz"":-36.7,""mpoa"":0,""posx"":0.96244,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1082702230}}",5.278632091371724,0.2123238890208669,0.2076815649889617,0.2089737520575527,5.278632091371724,0.2123238890208669,0.2076815649889617,0.2089737520575527,-0.98751588,-0.0319260400000001,0.0149793599999996,-4.86730012,-7.509863240000007,-0.2994814400000031,-5.0,40.28766391999998,61.0,101.2,31.7566542,0.0,15.67139348000044,14.246721320000402,15.67139348000044,39.17848332000111,1780.810892560012,-1.0010445200000002,0.0366506399999995,-0.0044755600000007,-1.531417440000001,-0.7516755600000006,1.0129069999999991,-32.0,34.955766080000025,-33.63287247999995,101.2,32.24,69.13933904000054,66.96172224000051,62.606488640000485,64.2397008000005,185.09744432000144,1446.8563835599975,-0.742460639999998,0.5571294800000083,-0.0100547599999992,2.637635999999981,1.516726800000016,1.1704942399999947,12.775740920000027,8.268842960000363,-5.565340360000572,101.2,37.73,55.96529436000028,53.873133960000274,46.02753188000023,39.2280100800002,121.8683511200006,1776.6795932400062,-1.02225592,0.1162116399999998,-0.0073004799999997,2.9057745599999976,1.6820544400000002,4.120859599999998,-18.0,32.0,32.041716559999976,101.2,31.1443884,39.995657760000135,13.505026960000048,10.907906440000035,11.42733056000004,33.76256840000012,1428.7526311600038,-1.00393928,-0.0110930000000001,-0.0038960400000005,0.6483090800000069,1.8933735199999997,4.819252960000002,10.342996719999972,-15.0,25.685992519999942,101.2,31.57,146.81735504000335,94.49833084000235,95.81233832000244,109.44777428000276,286.82504456000726,1632.7002843600023,-1.00259048,-0.0775635600000001,0.0405324000000004,5.059084479999996,2.1432646400000137,1.988642759999997,-3.02032359999999,17.0,-94.02032359999998,101.2,31.6497968,7.331816079999478,20.867477079998515,22.277441799998417,19.739504919998595,57.5265574799959,1586.8875594400058,40,G1 X3.5354
15:00:05.364,5,40,1.13442,0.4701,0.0,72.91974,25.50632,-36.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":72.91974,""mpoy"":25.50632,""mpoz"":-36.7,""mpoa"":0,""posx"":1.13442,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1082702230}}",5.15178355792895,0.1978379292199273,0.2001260544867999,0.1980223150746744,5.15178355792895,0.1978379292199273,0.2001260544867999,0.1980223150746744,-0.98854916,-0.0272013799999999,0.0114636999999999,-5.15244058,-7.50874146,-0.305,-5.6399234200000015,40.16576142,61.63992342,101.2,31.75028528,0.0,7.56160239999997,6.675687819999975,7.395840979999972,18.75252055999993,1330.7103635799992,-0.98889096,0.0411906,-0.01266066,-1.6627815799999996,-0.8466093200000001,0.91934562,-32.12115994,34.87884006,-33.69515082,101.2,32.24468722,46.63121989999997,58.12318931999996,55.90067155999997,56.248247359999965,161.8348711399999,1046.8051305199997,-0.8174990999999999,0.4238226999999998,-0.0136196399999999,2.4013952800000027,1.7801548999999997,1.4411233,17.5651472,-5.318505000000014,17.198790920000008,101.2,37.73478282,57.89414573999999,49.27053901999999,42.21403329999998,35.996335239999986,111.33699795999996,1332.81920838,-0.99325756,0.12565656,-0.01651612,2.86054234,1.7317565,4.01251378,-17.115222579999998,32.11522258,31.86134718,101.2,31.15023402,39.95153809999999,12.207124099999998,10.13876178,10.253984359999995,30.531507139999995,995.9490377799996,-1.00618178,-0.013,0.00293186,0.46875954,1.78489234,4.76445234,10.0,-15.0,25.62206928,101.2,31.57377904,95.99431675999968,54.044043939999824,54.044043939999824,62.73644347999979,163.64385491999948,1197.2913984199995,-1.00882948,-0.07129434,0.02566806,5.196909079999999,1.80543306,1.97517146,-3.419124639999998,16.6365391,-95.85395412,101.2,31.6405566,37.492973760000105,47.048250120000105,50.28661048000011,44.5577561200001,129.21749276000028,905.18201258,40,G1 X3.5354
15:00:05.622,5,40,1.30772,0.4701,0.0,77.32176,25.50632,-36.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":77.32176,""mpoy"":25.50632,""mpoz"":-36.7,""mpoa"":0,""posx"":1.30772,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1082702230}}",5.385609393939286,0.209329014467303,0.2050908359424514,0.2056444882388333,5.385609393939286,0.209329014467303,0.2050908359424514,0.2056444882388333,-1.0022422800000002,-0.02957272,0.0119623799999999,-5.250982860000007,-7.365720159999997,-0.1928549199999987,-5.0,41.0,62.0,101.2,31.75429126,0.0,10.67689826000011,8.991071680000092,10.114955860000103,25.849332480000264,1220.7329200600002,-0.99497662,0.0384865199999999,0.00993342,-1.5927138400000007,-0.94721412,0.8129954399999983,-32.0,35.0,-34.138767919999985,101.2,32.24279248,90.0611908600002,62.94049108000014,62.42877978000014,61.405357420000136,177.56382546000037,1007.50793854,-0.8973491199999999,0.3625520799999996,-0.03629822,2.56130392,1.2567793599999946,1.228155699999999,10.08145743999998,1.972319280000025,-1.0577919600000367,101.2,37.73,60.05760946000009,33.59154410000006,31.04673020000005,27.483990900000045,80.92508396000012,1111.7491717399996,-1.02000516,0.11181894,-0.0025092999999999,2.8318493399999998,1.64751224,4.064175140000001,-17.4960019,32.5039981,31.695485939999998,101.2,31.15296546,40.31987962000004,11.591965300000012,9.57597152000001,9.57597152000001,28.727914320000032,1122.7093164799996,-1.0082576600000002,-0.0098656599999999,0.0115332200000003,0.2784577600000008,1.7297953600000011,4.700165800000001,10.0,-15.0,24.891219680000003,101.2,31.57555752,52.76922945999962,81.24822830000072,81.13944798000072,94.03046960000084,247.0791815000022,1264.9898170600034,-1.0098144999999998,-0.06987482,0.0303240799999999,5.070771159999995,1.6553352999999984,1.9843384199999987,-3.5369852399999915,17.0,-95.90278802,101.2,31.65,15.8318417799998,31.6636825599996,33.42277597999957,29.904589139999626,87.0751280999989,964.7545889200014,40,G1 X3.5354
15:00:05.879,5,40,1.4797,0.4701,0.0,81.68993,25.50632,-36.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":81.68993,""mpoy"":25.50632,""mpoz"":-36.7,""mpoa"":0,""posx"":1.4797,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1082702230}}",5.199516889975334,0.1786378843974925,0.184780262558807,0.1985710093253137,5.199516889975334,0.1786378843974925,0.184780262558807,0.1985710093253137,-0.9956472399999996,-0.0269243999999999,0.0123353599999999,-4.826478080000005,-7.594768439999997,-0.2633644399999965,-5.0,41.0,62.0,101.2,31.75854156,0.0,9.22022184000023,8.195752640000205,8.829364360000211,22.538320040000563,1806.103871680004,-0.99001196,0.0442767600000001,-0.0175753599999998,-1.49546868,-0.8677160799999996,0.9464686799999998,-32.0,35.0,-34.78539100000002,101.2,32.25,87.19416152000166,62.34805580000032,64.91985732000036,61.34703728000032,176.53346824000093,1346.1481603599975,-0.9088084799999998,0.3487312400000011,-0.0362241999999992,2.826573960000012,1.5252694799999995,1.4032694799999998,13.470045879999992,-3.4943489199998896,16.505171360000038,101.2,37.72784832,60.44007976000018,33.55033612000018,31.753544840000163,28.43878060000014,82.83803600000044,1799.3104473999992,-0.99868392,0.12958776,-0.0168239199999999,2.7635937200000007,1.7116822800000016,4.086314279999999,-17.272030720000014,32.0,32.22800095999999,101.2,31.15499988,38.04643508000012,11.27272728000004,9.000569920000022,9.500601080000022,28.00177260000007,1266.5851588799965,-1.00856044,-0.0111931999999999,0.0095714799999999,0.5848665600000005,1.8518449999999973,4.739761440000001,10.0,-14.65183008000002,24.651830080000018,101.2,31.584968080000003,49.3159276400011,74.98033884000168,74.47711488000166,86.55448484000193,228.9668064800051,1425.9918694399971,-1.005193,-0.0783492800000001,0.0416887999999996,5.312192160000002,1.7185571200000036,2.06029264,-3.0,17.0,-95.98789659999996,101.2,31.64771008,15.577340479999618,36.19069771999907,38.66043891999901,34.214904039999126,99.18707483999748,1529.4975798399948,40,G1 X3.5354
15:00:06.136,5,40,1.65301,0.4701,0.0,86.09195,25.50632,-36.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":86.09195,""mpoy"":25.50632,""mpoz"":-36.7,""mpoa"":0,""posx"":1.65301,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1082702230}}",5.37172362167949,0.1994295133152729,0.2124324503205938,0.2075460732481168,5.37172362167949,0.1994295133152729,0.2124324503205938,0.2075460732481168,-0.98886788,-0.0243426,0.01262824,-4.90366894,-7.379495839999999,-0.1881673200000001,-5.495409199999993,40.91529138,61.50459080000001,101.2,31.76410702,0.0,7.557878640000077,6.718114940000069,7.137997120000073,18.894697260000196,1485.5177962399987,-0.99472442,0.03948502,0.0077734200000001,-1.5923265000000004,-0.977,1.0489284199999995,-32.0,35.0,-36.0,101.2,32.25,82.72187144000014,59.50169708000011,64.82298720000011,59.50169708000011,172.7000475600003,1331.997490039999,-0.8496060000000005,0.5211056599999991,-0.06454288,2.975522439999999,1.36026612,1.46641938,11.724177880000022,5.511630899999999,-0.7293457799998482,101.2,37.73,61.53449654000007,45.90668818000005,40.53462870000005,34.18583134000004,107.92955382000012,1761.2525969600008,-1.02432796,0.11901836,-0.0082621599999999,2.8492283199999995,1.7196652000000003,3.98599232,-17.837937639999996,32.0,31.655676020000005,101.2,31.16331556,38.50186204000003,11.353112920000008,9.378658600000009,9.378658600000009,28.135976120000024,1446.97815006,-1.00568508,-0.0089378,0.0091987599999996,0.5359915999999983,1.8352800199999977,4.555198320000001,10.0,-14.431175520000004,24.373798919999995,101.2,31.59,55.41034156000018,65.91250984000055,65.29443420000057,75.82955178000064,200.3819605800017,1465.2310229200004,-1.0075337800000002,-0.0758328199999999,0.0415866,5.2713948600000045,1.8676275600000023,2.0449114400000004,-3.580023099999996,16.253373100000008,-95.0,101.2,31.65,24.94099075999982,43.50172805999969,46.401843239999664,40.6016125399997,118.90472277999912,1330.4795673800015,40,G1 X3.5354
15:00:06.397,5,40,1.82498,0.4701,0.0,90.46012,25.50632,-36.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":90.46012,""mpoy"":25.50632,""mpoz"":-36.7,""mpoa"":0,""posx"":1.82498,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1082702230}}",5.069270786326034,0.1859228962638047,0.198130659687474,0.2055328190544119,5.069270786326034,0.1859228962638047,0.198130659687474,0.2055328190544119,-0.99249736,-0.0258869200000001,0.01999044,-5.227713039999999,-7.317101640000002,-0.2628652400000003,-5.0,41.0,61.3092692,101.2,31.76,0.0,12.4331495999999,10.360958079999916,11.082984639999914,29.70141415999976,1645.0122079200005,-0.98883196,0.03840812,-0.0076784800000001,-1.5560574000000007,-0.8507094799999997,0.9174143200000008,-32.0,35.0,-36.0,101.2,32.2505394,0.0,64.12117327999987,74.18856899999983,67.24356975999984,195.3240910799996,1169.0424222400002,-0.8201246800000013,0.3759551999999981,-0.0608806799999992,3.2095441200000003,1.2540857200000026,1.4296156800000002,13.36131907999999,1.5187650799999033,6.965986519999911,101.2,37.71529288,61.26399075999993,60.9280159599999,50.92091203999991,44.12994139999992,141.28755391999977,1707.988520639999,-0.9870628,0.1292267599999999,-0.01959004,2.828927479999999,1.58905444,4.153533040000001,-17.541080000000008,32.05791932,32.54108,101.2,31.15574756,41.80604367999996,11.428378399999996,9.303103319999993,9.303103319999993,28.42614839999997,1062.2830357200005,-1.00465648,-0.00806848,0.0012278400000002,0.4816657599999978,1.81628288,4.66843424,10.0,-14.758737440000004,24.327538480000005,101.2,31.59241296,167.44281027999872,105.5763904799992,104.23146831999922,121.0429953999991,319.4190156399976,1246.5401125600015,-1.0107808,-0.0705841199999999,0.01648832,5.2712585600000015,1.7988752,1.9851248,-3.691070639999994,17.09122352000001,-95.21770584,101.2,31.64617872,9.997673600000242,23.16971380000044,24.71436148000047,21.625066120000408,63.112844840001216,1282.77429104,40,G1 X3.5354
15:00:06.651,5,40,1.99696,0.4701,0.0,94.82828,25.50632,-36.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":94.82828,""mpoy"":25.50632,""mpoz"":-36.7,""mpoa"":0,""posx"":1.99696,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1082702230}}",5.31028120965213,0.2101755547926695,0.206055929557932,0.2064361008297505,5.31028120965213,0.2101755547926695,0.206055929557932,0.2064361008297505,-0.9907351999999996,-0.0231713599999997,0.0169567599999997,-4.921410000000003,-7.711927120000005,-0.2180055999999978,-3.63956484000005,29.844431000000405,44.412587000000606,101.2,31.75455856,0.0,4.625479799999832,4.081305519999851,4.353393119999841,11.155568999999591,1821.4731505199943,-0.99494208,0.0396185599999999,-0.0079150800000004,-1.37636852,-0.6696352399999975,0.925928560000001,-31.982076920000008,35.0,-35.54702996,101.2,32.25,48.01481819999978,52.54451759999976,62.96282751999971,57.07421795999974,165.78701251999925,1387.430552799997,-0.8888792799999999,0.3825510399999997,-0.0135875600000004,2.093534000000012,1.31011695999999,1.2863872000000038,11.055678399999971,-0.3905957600002359,6.503513240000048,101.2,37.71488032,59.620457599999824,55.86483855999984,46.94524243999986,40.84236059999988,130.0383217599996,1802.525807479992,-1.03082852,0.1046484399999999,-0.00208212,2.8678377200000007,1.6777295999999982,3.9397303199999976,-17.523261840000004,32.476738160000004,32.45768464000001,101.2,31.15523244,39.56924059999992,10.01149443999998,8.104543759999983,8.104543759999983,25.267105679999947,1424.7204859999986,-0.99757028,-0.01430212,-0.0125566400000007,0.6317790799999977,2.146529000000004,4.652050200000002,10.700203720000008,-14.0,25.971380680000014,101.2,31.602712,35.4538679199977,47.93878359999864,47.33919099999866,54.83409815999844,145.58651011999586,1336.1284568799906,-1.0145391200000002,-0.0757504799999998,0.0293457999999996,5.201173440000001,1.8512936800000035,2.086351640000002,-3.754172799999995,17.0,-96.02986511999998,101.2,31.64970136,44.90709820000061,55.04741072000075,57.22033476000077,49.97725496000067,147.034531160002,1310.3250845199923,40,G1 X3.5354
15:00:06.909,5,40,2.17027,0.4701,0.0,99.23031,25.50632,-36.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":99.23031,""mpoy"":25.50632,""mpoz"":-36.7,""mpoa"":0,""posx"":2.17027,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1082702230}}",5.416199462343456,0.1783487173405439,0.1852416206529823,0.2010581155097056,5.416199462343456,0.1783487173405439,0.1852416206529823,0.2010581155097056,-0.99256984,-0.03309476,0.0054444,-5.23464088,-7.62803536,-0.2573944799999999,-5.0,40.78041888,61.21958112,101.2,31.75691172,0.0,11.058426759999977,8.98497099999998,9.67612295999998,26.263763039999944,1864.6591693200023,-0.98543748,0.03633348,-0.01996116,-1.5670162800000005,-0.8876261599999999,0.854,-31.0,35.0,-36.7852372,101.2,32.26,0.0,58.03250795999997,74.30330463999996,68.33734575999996,199.0460790399999,1678.2154521200014,-0.90785324,0.500022000000001,0.00808916,2.318105320000002,1.2427653600000004,1.27563904,13.230539880000002,2.3348129600000016,9.37236092000005,101.2,37.71526084,79.43632467999998,67.33675199999998,56.28931635999999,49.97649547999998,158.34658127999995,2090.9813802800027,-1.01999816,0.1251252,-0.0226659199999999,2.63252976,1.58471496,4.19145688,-17.0,32.518726560000005,33.41955408,101.2,31.16580416,38.90446815999999,10.37452464,8.299620039999999,8.299620039999999,25.417585799999998,1568.6438149600017,-1.00253352,-0.0095953199999999,0.00836268,0.3924836399999999,1.6606136800000009,4.66143576,10.0,-14.367797440000002,25.264405999999997,101.2,31.61033948,87.52962287999988,108.6171065599998,106.6186439199998,123.97260735999978,329.2160426399994,1631.583954720002,-0.99955104,-0.0808059199999999,0.0354459599999999,5.06964668,1.8000617599999995,2.075,-3.3432850400000023,17.0,-94.37317536,101.2,31.64313364,10.655410480000048,23.817976720000107,24.44476516000011,21.310820960000097,62.99227972000028,1731.4300408000026,40,G1 X3.5354
15:00:07.166,5,40,2.34224,0.4701,0.0,103.59848,25.50632,-36.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":103.59848,""mpoy"":25.50632,""mpoz"":-36.7,""mpoa"":0,""posx"":2.34224,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1082702230}}",5.282686234150207,0.2038155794926008,0.2091099892768563,0.2205404441365215,5.282686234150207,0.2038155794926008,0.2091099892768563,0.2205404441365215,-1.0016618599999998,-0.0415480599999996,0.0074346999999999,-5.245707320000001,-7.474415019999994,-0.2750112799999913,-4.380692060000015,40.380692060000015,61.0,101.2,31.7518463,0.0,5.710380340000226,4.948996480000195,5.329688540000211,13.50886108000052,3001.413583400013,-0.99375258,0.03991294,-0.0053953799999997,-1.5984552000000007,-0.8747562599999992,0.924702720000001,-31.0,35.0,-37.28533882000004,101.2,32.26334776,81.22022494000029,48.12841726000023,64.50411826000034,60.49247886000035,173.503589260001,2847.3845871600133,-1.0270147999999997,0.4008299800000114,0.0176556999999997,2.063531739999952,1.6599162399999985,1.3094922000000029,12.647462819999904,2.9515276999997515,4.556818419999666,101.2,37.71,58.73514264000023,57.21838972000027,49.96258306000023,44.64165772000021,138.27845808000063,2859.534931040014,-1.066607940000001,0.1085017599999998,0.0015659399999997,2.7971646600000017,1.6039947999999955,4.005209340000001,-17.0,32.50994358,32.50994358,101.2,31.17,36.89058394000012,9.664809740000011,7.350851480000021,7.350851480000021,22.89634244000005,2573.0274515800093,-1.0086872999999998,-0.00617358,0.0149663399999996,0.2671807800000048,1.9226733799999995,4.752139979999999,10.0,-14.0,24.0,101.2,31.62,98.37385392000324,65.84701512000217,65.05367786000214,75.7637344600025,200.3177266200066,2734.534521240015,-1.0070402399999996,-0.0766202200000003,0.0200968200000022,5.2339501,1.9073182600000016,2.062643199999997,-3.555105819999977,17.378837020000013,-95.93394284,101.2,31.64867894,25.75855585999934,47.895601619998864,47.82954419999886,42.17302065999899,123.61141903999706,2363.980306520011,40,G1 X3.5354
15:00:07.430,5,40,2.51555,0.4701,0.0,108.0005,25.50632,-36.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":108.0005,""mpoy"":25.50632,""mpoz"":-36.7,""mpoa"":0,""posx"":2.51555,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1082702230}}",5.111692165947502,0.1966653936983207,0.1979015409081606,0.1902787807363511,5.111692165947502,0.1966653936983207,0.1979015409081606,0.1902787807363511,-0.9972968600000008,-0.0318140400000007,-0.00269926,-5.174537359999991,-7.4881944000000065,-0.1973027799999996,-5.0,41.0,62.07356359999999,101.2,31.76,0.0,6.694295459999911,5.737967459999924,6.216131459999918,16.257574379999784,4670.099252180004,-0.98768938,0.0370266999999999,-0.0194279399999994,-1.6240039599999985,-0.9515937400000006,0.9107998399999996,-31.4967395,35.5032605,-38.20003325999999,101.2,32.27,111.7663888399997,45.20329515999988,64.07939609999984,62.58917805999984,177.33600343999953,4224.142242640002,-0.9691917399999992,0.3830958800000001,0.0559226199999997,2.398899760000005,1.3440903000000028,1.337863159999999,12.22193948000004,7.910602880000169,7.05882481999996,101.2,37.7078058,59.57189731999991,58.58723837999992,51.20229197999993,45.78666499999993,141.29863329999978,4243.890200400006,-1.030170559999999,0.1265375400000002,-0.03014454,2.8472582400000017,1.6896011999999996,3.986859440000001,-17.0,32.0,32.50856384,101.2,31.17,37.840569419999966,9.337283179999991,6.880103459999993,6.880103459999993,22.11461839999998,3819.999641260005,-1.0042594,-0.0083293999999999,0.0004330000000001,0.443209119999998,1.6384241799999963,4.66848398,10.0,-14.0,22.483345799999995,101.2,31.61849016,92.5009941199988,81.98746813999905,80.53743019999906,93.58776873999892,249.19481687999712,4054.471074980006,-1.0112018,-0.0759245000000002,0.0098699000000014,5.2596333400000015,1.65643858,2.0121078800000016,-3.3436728999999903,17.861659559999996,-94.48201334,101.2,31.6517432,12.949664440000156,41.4389262400005,39.36697952000048,34.70510042000042,102.56134128000124,4094.8467226200055,40,G1 X3.5354
