t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,gcode_line,gcode_string
18:42:13.728,5,100,1.45353,1.56096,0.07617,84.48088,56.53351,-24.04787,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.48088,""mpoy"":56.53351,""mpoz"":-24.04787,""mpoa"":0,""posx"":1.45353,""posy"":1.56096,""posz"":0.07617,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":100,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":638022372}}",5.30857957627036,0.218544015715073,0.2136994255553229,0.2129753603755227,5.30857957627036,0.218544015715073,0.2136994255553229,0.2129753603755227,-1.00739884,0.2950538399999997,0.0270351600000003,1.806103079999992,1.5505174000000013,1.3430034,9.00005644,8.360839080000009,-7.47270895999994,100.2,36.05000068,110.90840692000069,127.9188983600008,92.5370757200006,70.76364596000045,261.9615741200016,2985.695204920006,-0.97170068,-0.0283001599999999,0.0037605599999999,-4.486143,-7.64175616,0.2455435600000002,-13.0,38.79088,66.23442116,100.2,28.7832202,113.51756744000028,2.225834320000005,2.225834320000005,1.669376160000004,5.564586640000013,2417.2401456,-1.0044548,-0.08083152,0.0218747599999999,4.947982800000001,1.5695280399999991,2.014,-2.143213560000006,12.188902280000043,-76.43795136000026,100.3,28.6824548,101.88984952000024,51.220303240000106,63.33693344000014,29.190065280000063,125.57235532000028,1831.82870904,-1.00454172,-0.00763156,-0.00892616,0.2092327599999995,1.7450789199999992,4.6756550400000005,11.0,-14.800451840000004,23.45605096,100.3,29.41,105.5261278800002,93.55924752000018,76.15287616000015,90.29555300000015,243.14525400000045,1673.03804372,-0.99227856,0.0442802799999999,-0.0132147599999999,-1.6042409999999994,-0.9041340799999996,0.8353000800000003,-29.49891948,34.34390388,-38.31219224,100.3,29.63,77.33249463999998,68.85086611999999,57.87464119999999,62.86383467999999,189.58934232,1520.84941192,-1.0172301600000002,0.1203335999999999,-0.0132168799999999,2.7149693999999998,1.648,4.089,-6.0414106400000005,30.95858936,35.95858936,100.2,29.14617272,143.5926976400008,3.2934104000000186,2.634727920000015,1.9760464400000115,6.586820800000037,1835.5653785200004,100,X1.4546 Y1.5534 Z0.0759
18:42:13.985,5,103,1.46112,1.5306,0.07506,84.67358,55.76248,-24.07598,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.67358,""mpoy"":55.76248,""mpoz"":-24.07598,""mpoa"":0,""posx"":1.46112,""posy"":1.5306,""posz"":0.07506,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":103,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":638022372}}",5.240570082614022,0.1904335475570197,0.1958339255013273,0.1981020981409466,5.240570082614022,0.1904335475570197,0.1958339255013273,0.1981020981409466,-0.971398460000002,0.293971080000002,-0.0134583799999993,2.8149658999999927,1.7926632199999977,1.3945499599999969,8.99830494,10.41965927999982,10.496950600000153,100.2,36.05996598,75.25799145999792,90.02884379999752,65.0973100199982,48.93967743999865,184.6729425999949,2049.620045399992,-0.9942285199999996,-0.03521118,0.0147368799999998,-4.77388902,-7.828529299999999,0.1603572599999994,-13.0,38.0,66.1855953,100.2,28.79211296,99.86583743999915,2.250156699999976,1.948601399999984,1.7630060999999797,4.87150445999996,2245.2924718399945,-0.99931418,-0.0779798599999999,0.0291651800000001,5.02529846,1.6948320600000015,2.0451134600000005,-2.510050340000004,15.0,-96.70743816,100.3,28.6870744,90.14366543999934,54.37735323999959,63.59121935999953,31.744503279999755,135.59971539999896,1352.481082119995,-1.00518552,-0.0100035999999999,-0.0046098799999998,0.3897636400000002,1.686954399999999,4.48592834,11.0,-15.0,22.777118499999983,100.3,29.41,107.7816592599992,65.61984637999963,55.39885401999969,66.68344827999962,177.76764017999898,1604.056976899995,-0.98991046,0.0457734199999999,-0.0044515999999999,-1.517886680000002,-0.8545983800000001,0.8099908000000003,-14.476766519999996,16.972760879999996,-18.470356879999997,100.3,29.63726436,74.85094942000009,64.42242182000004,57.091331820000015,61.14405630000003,183.8866543400001,1589.667618699996,-1.0039194799999998,0.1240324,-0.01223294,2.712375479999999,1.6213302199999995,4.080751419999999,-6.0,31.0,36.03260088,100.2,29.14399784,100.46998073999757,2.324939699999944,1.8599511599999552,1.4275644999999668,5.114866399999876,1522.8036159799967,103,X1.4617 Y1.529 Z0.075
18:42:14.243,5,107,1.4762,1.50315,0.07395,85.05661,55.06525,-24.10417,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.05661,""mpoy"":55.06525,""mpoz"":-24.10417,""mpoa"":0,""posx"":1.4762,""posy"":1.50315,""posz"":0.07395,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":107,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":638022372}}",5.210841887477431,0.2010814489204817,0.2091052101377737,0.2205752639822757,5.210841887477431,0.2010814489204817,0.2091052101377737,0.2205752639822757,-0.8145872999999997,0.4129126800000002,-0.03417688,2.9027106000000016,1.1043845600000008,1.4937080000000007,9.382344839999996,-1.088275660000014,-7.705931440000016,100.2,36.07,63.08689307999953,74.93958195999944,53.91061759999959,40.5285495999997,154.0849568199989,2860.6493853000006,-1.03216398,-0.0347873399999999,0.0248267,-4.607281400000001,-7.54589772,0.32523778,-13.0,38.40824272,65.94648026,100.2,28.78461732,94.66138901999982,2.308814159999996,1.8470510799999964,1.8470510799999964,4.617628699999991,2236.85202904,-0.99872678,-0.07802752,0.03524288,4.95459414,1.7857987800000004,2.03412394,-2.532374920000001,15.0,-96.86227926,100.3,28.6860537,80.43156401999987,57.0502952999999,64.0646757399999,33.66902695999994,140.28761079999978,1837.012045,-1.0052376,-0.00829904,0.0134975399999999,0.382645120000001,1.8142073,4.54051908,11.52756748,-15.0,22.913124400000004,100.3,29.43385578,83.14811187999987,55.74702951999992,48.660542479999926,58.58162425999991,155.90270983999977,1515.2296633799997,-0.98892238,0.04444032,-0.00877344,-1.4324736199999997,-0.91595884,0.8001029200000002,-29.191482,34.49812594,-38.808518,100.3,29.64501866,78.79419814,60.72673854,56.71174758,59.22111712,178.66709872,1491.7400495399993,-1.03769618,0.12252714,-0.00300746,2.7443609,1.5767272799999996,4.11172454,-6.0216315,31.0,36.6058358,100.2,29.15978378,85.92780259999947,1.9708209999999875,1.57665679999999,1.57665679999999,4.335806199999972,1663.643083859999,107,X1.4787 Y1.4997 Z0.0738
18:42:14.501,5,111,1.49774,1.48036,0.07284,85.60372,54.48638,-24.13236,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.60372,""mpoy"":54.48638,""mpoz"":-24.13236,""mpoa"":0,""posx"":1.49774,""posy"":1.48036,""posz"":0.07284,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":111,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":638022372}}",5.2894272869598495,0.199028764412304,0.2058058073065923,0.1912207828098331,5.2894272869598495,0.199028764412304,0.2058058073065923,0.1912207828098331,-0.84462204,0.2108174400000026,-0.0287437600000002,2.497770759999985,1.5882517399999907,1.369778620000002,8.443583480000035,10.15058587999978,0.5838440800006665,100.2,36.07,128.8803832399972,153.87262425999666,110.13218301999764,83.57548623999818,314.7749621199932,2855.3061707599977,-0.9961406599999992,-0.0372363,0.0099447799999998,-4.601889659999996,-7.54289806,0.32552968,-12.411514660000003,38.0,65.41151466000001,100.25135286,28.78615532,119.97608671999888,2.942427479999973,2.3539421399999783,2.3539421399999783,5.884854959999946,1903.4101442199992,-1.0050813,-0.0783448,0.02545296,4.784607699999997,1.7062350000000033,1.9578776200000003,-2.501599500000011,15.079960980000006,-96.07676198,100.3,28.6849842,120.53363615999884,71.13845339999942,79.31547433999935,41.72198239999967,174.1667455799986,1741.9819348199944,-1.0109175,-0.00359422,0.0140050399999998,0.2153962400000001,1.7975646000000016,4.525658719999999,11.429027580000003,-15.0,22.429027580000003,100.3,29.46406202,117.608749059999,66.8038093999995,57.75064369999957,69.74107085999948,186.2195069399986,1563.06643756,-0.99661094,0.0424418999999999,-0.01395686,-1.4276222999999997,-0.8472371999999995,0.793,-29.498116,34.0,-38.11086394000001,100.3,29.65,70.51383546000015,59.77392516000002,55.89986020000002,58.39044054000002,175.94582652000005,1692.617105999998,-0.9876228600000002,0.1152950199999996,-0.01259752,2.912918559999999,1.7983801999999982,3.894700460000003,-6.254724280000016,31.0,37.0,100.2,29.16254696,161.75019873999676,3.726379819999925,2.98110409999994,2.98110409999994,8.198036359999834,1309.1603286800002,111,X1.5031 Y1.4762 Z0.0726
18:42:14.759,5,114,1.52424,1.46391,0.07173,86.27694,54.06858,-24.16047,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.27694,""mpoy"":54.06858,""mpoz"":-24.16047,""mpoa"":0,""posx"":1.52424,""posy"":1.46391,""posz"":0.07173,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":114,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":638022372}}",5.230834855708059,0.2051058415527098,0.2218428365453993,0.2162061147393531,5.230834855708059,0.2051058415527098,0.2218428365453993,0.2162061147393531,-0.8810874600000004,0.5852932599999997,0.0206577399999999,3.563197559999999,1.03049864,1.2323146400000002,11.814512739999996,6.133590859999981,-2.814420159999996,100.2,36.0893821,10.50045258000024,12.168172200000278,8.7091994800002,6.547341060000164,24.830483200000558,2702.9340531999983,-1.03631126,0.0015552999999998,0.0208172399999999,-4.60424616,-7.60813666,0.2427363999999999,-12.63725654,38.0,66.0,100.2,28.793213060000003,74.3623858600001,1.8137164200000024,1.450972960000002,1.450972960000002,3.627433780000005,1993.515514859999,-1.00350084,-0.0803838,0.01585686,4.97936154,1.69267188,2.08736512,-2.3986453400000007,15.39864534,-96.37698948,100.3,28.69601318,83.69175678000009,45.61577704000005,51.64761542000005,26.76628282000003,112.34298800000012,1373.01393948,-1.00277742,-0.0058204,0.0073094199999999,0.3682318399999997,1.71313208,4.69586792,10.751622379999992,-14.661303239999992,22.091098139999986,100.3,29.47977422,93.49604468000008,45.18975524000004,39.34625272000003,47.52715592000004,126.21966036000012,1664.3385034199994,-1.00009102,0.03958292,-0.01460996,-1.46870212,-0.94227816,0.7357021200000001,-29.49198094,34.0,-38.47767406,100.3,29.65,86.3632929,60.96232402,56.89816954,59.43826584,178.82281752,1882.11571528,-1.05894704,0.1245920999999999,0.0031356399999999,2.861975,1.7019749999999998,4.09536164,-6.00362478,30.115160940000003,36.7660524,100.2,29.18,24.87482312000026,0.5758065800000062,0.4606447000000047,0.4606447000000047,1.266773100000013,2117.540384319999,114,X1.5251 Y1.4635 Z0.0717
18:42:15.018,5,118,1.55404,1.45474,0.07063,87.03382,53.83571,-24.18853,,185.42,0,0,,2,1,"{""sr"":{""mpox"":87.03382,""mpoy"":53.83571,""mpoz"":-24.18853,""mpoa"":0,""posx"":1.55404,""posy"":1.45474,""posz"":0.07063,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":118,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":638022372}}",5.238146208431092,0.198457068275,0.1877190803128936,0.1942758078417525,5.238146208431092,0.198457068275,0.1877190803128936,0.1942758078417525,-0.5489789600000027,0.4208703200000013,-0.1203985999999993,0.7162394400000099,1.2092198799999958,1.328467759999999,7.880883559999993,7.094136959999887,8.310280840000077,100.2,36.10119112,147.10755475999883,172.6531781199986,124.204582199999,93.37365759999923,354.1151918399972,3416.3400069199984,-1.0418967599999998,-0.0342983599999997,0.02045092,-4.62940348,-7.60902908,0.2062246400000001,-13.0,38.0,66.07866024,100.2,28.7923856,126.95098839999956,3.096365599999989,2.477092879999991,2.477092879999991,6.192731319999978,2178.1352977200004,-0.99620204,-0.08143844,0.0300787999999999,4.96144088,1.5407857599999997,1.9448837200000009,-3.0,15.681175120000002,-95.71408076,100.3,28.68528308,116.11085399999962,71.96453995999977,82.24518787999973,42.33208167999987,177.79474515999942,1710.86833372,-1.00412444,-0.0070535999999999,-0.0043694399999999,0.3483249199999999,1.7426437600000002,4.46025636,11.0,-14.668442400000002,23.59334064,100.3,29.48743512,121.04146327999965,68.2341581199998,59.33405079999983,71.79420119999979,190.46230279999943,1499.6582234000011,-0.99841444,0.0415185999999999,-0.0089051199999999,-1.3767983200000002,-0.8267983200000002,0.8720935199999991,-29.059625480000005,34.0,-38.0,100.3,29.66,78.61569536000002,59.33260052000001,54.38821636000001,57.354846480000006,172.55897848000004,1752.3227475999995,-1.0094582399999998,0.0929136400000003,-0.0202407199999999,2.8682645999999994,1.855893679999999,4.146918240000001,-7.0,31.0,37.0,100.2,29.18,180.65806331999863,4.181899319999968,3.345519279999975,3.345519279999975,9.20017943999993,1653.1925188799996,118,X1.5576 Y1.4541 Z0.0705
18:42:15.275,5,122,1.58536,1.45345,0.06952,87.82931,53.80287,-24.21678,,185.42,0,0,,2,1,"{""sr"":{""mpox"":87.82931,""mpoy"":53.80287,""mpoz"":-24.21678,""mpoa"":0,""posx"":1.58536,""posy"":1.45345,""posz"":0.06952,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":122,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":638022372}}",5.15617497844416,0.2028922533526309,0.2117386987023365,0.2109285487783895,5.15617497844416,0.2028922533526309,0.2117386987023365,0.2109285487783895,-0.8938993400000004,0.2670463599999997,-0.0286540799999999,2.1827913000000017,1.6951124600000016,1.4064280400000009,11.97896624,-0.8940977999999714,28.30057713999996,100.2,36.11740052,44.5552297000006,51.9863597200007,37.3945679400005,28.37217904000038,106.61429946000143,2172.117064599998,-1.02794206,-0.03550068,0.022225,-4.5746724400000005,-7.59822488,0.2198056199999999,-12.828959259999998,38.25225785999999,66.74774214,100.2,28.79252266,86.77618630000023,2.1164927400000058,1.6931941400000046,1.6931941400000046,4.232984480000011,1749.919901240001,-1.00225082,-0.08444956,0.0406196599999999,5.0457174,1.4431079199999997,1.99758384,-2.833750019999998,16.0,-96.26912024,100.3,28.698601720000003,83.32197732000019,51.20744592000011,59.04411092000013,29.874301060000064,126.52650752000028,1538.347931,-1.01188764,-0.0024431599999999,-0.0027498799999999,0.40738272,1.9487007600000004,4.5026971200000006,11.0,-15.0,23.72132858,100.3,29.50558608,86.12959911999998,50.5962502000001,44.13822660000009,52.96587246000011,141.0796148000003,1369.232123640001,-0.99341428,0.0435044799999999,-0.0027888199999999,-1.2677196200000005,-0.8468159599999999,0.8153234599999994,-29.37351722,34.0,-38.1153809,100.3,29.66497384,77.7853434,59.80765302,54.78179969999999,57.79731149999999,174.26803758,1501.9629775400006,-1.0237414,0.1472551800000001,-0.00601948,2.528804920000001,1.7524964799999998,4.080757179999999,-6.286942840000003,30.75585506,36.71305716,100.2,29.1824414,62.06530902000068,1.4347154200000158,1.1477725800000125,1.1477725800000125,3.156374160000034,1285.3287390400023,122,X1.5915 Y1.4541 Z0.0693
18:42:15.533,5,125,1.61597,1.46003,0.06851,88.60674,53.96989,-24.24246,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.60674,""mpoy"":53.96989,""mpoz"":-24.24246,""mpoa"":0,""posx"":1.61597,""posy"":1.46003,""posz"":0.06851,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":125,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":638022372}}",5.2627075737974,0.1965992447889811,0.1986279664081807,0.2059942862480989,5.2627075737974,0.1965992447889811,0.1986279664081807,0.2059942862480989,-1.001672859999999,0.244479360000001,0.0165087199999986,3.1458142600000083,1.48260463999999,1.4295264199999993,11.741922340000032,-6.41520279999999,0.5492215800001381,100.2,36.1158063,102.72087556000189,113.74741028000209,81.8284940400015,61.51645648000113,233.29825948000428,2068.7176022400085,-0.9762382399999996,-0.0451989,0.0150505199999999,-4.715139060000001,-7.665744399999999,0.2656053399999989,-12.198817040000003,38.0,65.6741342,100.2,28.78198824,107.55987712000068,2.6234116200000166,2.0987293600000134,2.0987293600000134,5.246823240000033,1789.7559516600038,-1.0014181,-0.0742159,0.0357662799999999,4.961383719999999,1.5397478999999992,1.94670714,-2.268918859999993,16.0,-96.0,100.3,28.67687512,99.13698218000056,60.525736620000345,70.4394345800004,34.9588307600002,149.74902026000086,1487.1651060800002,-1.00605252,-0.0172566399999999,-0.016,0.2965691400000004,1.81013364,4.68394592,11.0,-15.0,23.263181659999997,100.3,29.51,123.17401802000064,58.72853996000031,51.45243796000027,61.84687002000032,165.27146738000084,1544.6110311200032,-0.99034604,0.0406591799999999,5.220000000069119e-06,-1.5260492,-0.7929508000000001,0.7571949599999993,-29.706920199999995,34.0,-37.4995959,100.3,29.66499588,80.06463471999997,59.54807247999998,54.04362827999999,57.04605213999998,172.63936871999994,1613.5324334800011,-0.9907205799999992,0.1202299799999991,-0.020389,2.77750544,1.7459743200000006,4.04770584,-6.03540842,31.0,36.39386171999999,100.2,29.18,123.84834476000204,2.8536488800000464,2.2829190200000373,2.2829190200000373,6.278026620000103,1783.9077182000092,125,X1.6162 Y1.4601 Z0.0685
18:42:15.789,5,129,1.6439,1.47442,0.06739,89.3162,54.33558,-24.27069,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.3162,""mpoy"":54.33558,""mpoz"":-24.27069,""mpoa"":0,""posx"":1.6439,""posy"":1.47442,""posz"":0.06739,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":129,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":638022372}}",5.139875732715052,0.2023311516267982,0.2033592008008372,0.2156744692189712,5.139875732715052,0.2023311516267982,0.2033592008008372,0.2156744692189712,-0.8971673400000002,0.2801284799999997,-0.01746806,2.5155938800000013,1.394763020000001,1.4371304399999998,11.542339099999996,5.696881659999982,19.82233910000006,100.2,36.1,92.48345237999938,105.9928078599993,75.70914879999951,57.32264129999962,216.85263301999856,2543.8607644199974,-1.01279958,-0.0329337,0.0188072799999999,-4.56034958,-7.64909096,0.2752918199999999,-12.51297974,38.0,66.0,100.21576558,28.78197678,105.4361601399998,2.564899159999994,2.0519194199999955,2.0519194199999955,5.485123179999986,1717.7352396800009,-1.00295954,-0.0741922399999999,0.0245628599999999,4.92257782,1.6358750000000004,2.03378918,-3.0,16.0,-96.01998372,100.3,28.67489988,96.0572791999998,58.30468451999989,68.33892295999986,33.315078679999935,144.65892719999974,1410.3461449000004,-1.00432338,-0.0109442999999999,0.0051421,0.3950661799999995,1.79853162,4.69737498,11.0,-15.48924254,22.33838074,100.3,29.52,105.05004835999982,57.7156015199999,50.56499607999991,60.78014681999989,161.57175823999972,1325.8230282200002,-0.99389964,0.0461677599999999,-0.00730294,-1.43448152,-0.8399941799999999,0.7767171400000001,-30.0,34.0,-37.73307506,100.3,29.67766642,77.02004964000001,59.464559320000006,53.701505960000006,56.96604862,171.89754908,1431.4496493400002,-1.0062733600000002,0.1089536,-0.00797194,2.7792185000000007,1.669887820000001,3.9169093399999992,-7.0,31.0,36.0564512,100.2,29.17490564,117.15187103999932,2.688264179999984,2.150611759999987,2.150611759999987,5.914181319999964,1668.8343532999995,129,X1.6461 Y1.4759 Z0.0673
18:42:16.047,5,133,1.66724,1.49533,0.06628,89.90901,54.86656,-24.29891,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.90901,""mpoy"":54.86656,""mpoz"":-24.29891,""mpoa"":0,""posx"":1.66724,""posy"":1.49533,""posz"":0.06628,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":133,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":638022372}}",5.4312689212179714,0.200650382918138,0.2049974049091486,0.2106206908087445,5.4312689212179714,0.200650382918138,0.2049974049091486,0.2106206908087445,-0.9335145000000008,0.1742060000000011,-0.0100709000000016,2.353939099999984,1.5207266999999969,1.404,9.304518499999984,-4.51866770000032,3.559927900000548,100.2,36.1030455,50.85458179999706,59.68561689999653,42.63258369999754,32.27895609999814,122.11190029999294,2019.257318499996,-1.0138190000000002,-0.0292207999999998,0.0247650000000001,-4.664432199999999,-7.504224899999998,0.2860907000000011,-12.437866199999991,38.0,65.8966707,100.2,28.7810332,90.63825309999886,2.1893301999999726,1.7514636999999778,1.7514636999999778,4.816525899999939,1603.0756551000002,-0.9997933,-0.0807823999999999,0.0113912999999997,5.079926200000003,1.5730767999999984,2.027262699999999,-3.0,15.554330999999989,-96.10866269999995,100.3,28.6833697,81.10290789999911,50.35510209999945,59.26750959999935,28.96532449999968,125.21932509999864,1506.8082627999995,-1.0057414,-0.0064098,0.0078010999999999,0.2844560000000012,1.839411499999996,4.571983699999999,11.437054100000012,-15.0,23.549316800000003,100.3,29.5188774,82.92570679999918,50.4765170999995,44.61763579999956,53.18061629999947,142.4158878999986,1382.1500586999994,-0.9884537,0.0383332,-0.0029114999999999,-1.3403554999999985,-0.9771189,0.732,-29.4990229,34.694915000000016,-39.0,100.3,29.6849905,82.16028870000004,59.61630670000003,53.60457880000003,56.61044240000003,171.83523830000007,1531.7907318000018,-1.0180006,0.1290177,-0.0067233999999998,2.8244361,1.7665465000000031,4.087918200000001,-6.677350500000015,30.677350500000017,36.9822658,100.2,29.17,70.0148981999966,1.6132466999999215,1.2905968999999375,1.2905968999999375,3.549141899999828,1459.776098100005,133,X1.6706 Y1.4993 Z0.0661
18:42:16.305,5,137,1.6844,1.52124,0.06518,90.3449,55.52473,-24.32686,,185.42,0,0,,2,1,"{""sr"":{""mpox"":90.3449,""mpoy"":55.52473,""mpoz"":-24.32686,""mpoa"":0,""posx"":1.6844,""posy"":1.52124,""posz"":0.06518,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":137,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":638022372}}",5.061857701482838,0.1982070923026784,0.2070873754240672,0.2110227046761704,5.061857701482838,0.1982070923026784,0.2070873754240672,0.2110227046761704,-0.9427917000000005,0.2364262199999988,-0.03249062,1.5938872199999967,1.446306739999999,1.3870073600000004,13.720000000000008,13.262809959999991,20.217906280000072,100.2,36.10279286,143.7410466600006,168.69966932000068,120.50027542000048,91.23592284000036,345.1472172800014,1504.08066124,-0.97911488,-0.0421034,0.006859,-4.90667602,-7.679071139999999,0.2653456200000004,-13.514332560000003,38.0,67.51433256,100.2,28.79174932,125.43227066000024,3.0593236600000053,2.4474587000000043,2.4474587000000043,6.730512140000012,1943.5971035400005,-1.0094452,-0.08294004,0.02899558,4.77650808,1.6386951800000005,1.9896235,-2.600389620000001,16.0,-95.50130274,100.3,28.69850072,120.8718464000002,67.2944346200001,79.30221914000012,38.42490774000006,166.95903990000028,1436.4043903600002,-1.00518196,-0.0049275799999999,0.0085863399999999,0.1382754999999992,1.7417144,4.55939106,10.4636954,-15.0,23.5363046,100.3,29.53072592,141.51701616000022,65.9884083800001,57.73985746000008,69.5235018800001,186.1815814400003,1407.4557116400003,-0.99380042,0.05230964,0.0113550399999999,-1.4172141800000004,-0.8585926799999999,0.7711934599999998,-29.929570620000003,34.0,-38.35748426000001,100.3,29.7,82.09642948000003,59.30283012,52.89479907999999,56.31277142,170.43334304,1673.8408998800005,-1.0242598,0.11183024,-0.0070097799999999,2.84120894,1.6280066200000003,3.974895199999999,-6.0,31.0,37.0,100.2,29.16,177.02538450000068,4.079113060000016,3.2632903600000125,3.2632903600000125,8.974048960000033,1482.3678898600003,137,X1.6877 Y1.5285 Z0.0649
