t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,gcode_line,gcode_string
16:31:53.351,5,36,1.20377,3.481,0.0,74.68121,101.98317,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":74.68121,""mpoy"":101.98317,""mpoz"":-45.7,""mpoa"":0,""posx"":1.20377,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.311816188571092,0.1975054686861798,0.200952743730435,0.2029493158576711,5.311816188571092,0.1975054686861798,0.200952743730435,0.2029493158576711,-0.99838308,-0.0313359199999998,0.0171649200000001,-4.268469040000003,-6.31846764,0.3687917199999986,1.0,37.0,56.00234052,101.3,33.24,0.0,8.809420519999808,6.736615879999854,7.254817279999841,19.69164667999957,1706.7104448400028,-1.01228812,0.10651696,-0.0054799199999999,2.747,1.8244996799999984,3.91730896,-21.0,35.0,33.689923359999995,101.28146096,33.6937984,0.0,14.8640478400001,11.085693040000068,10.590224960000066,33.69184148000022,1330.9936485600008,-1.00663784,-0.0182387199999999,0.00617948,0.6385478399999989,2.0166387200000004,4.885442560000001,8.770826120000006,-12.229173879999994,24.77082612000001,101.3,33.32229164,73.7364586799998,91.79436735999975,87.27989031999977,96.81045239999972,257.3251929199993,1406.2191186799996,-1.00676244,-0.0664417999999999,-0.0160045600000001,5.9831544800000005,1.936499679999999,2.031894840000002,-3.0,17.0,-96.2417532,101.3,32.28758252,0.0,43.18232755999993,39.16536715999994,36.65476695999994,117.49610143999982,1262.5731172000023,-0.9409166000000002,0.7213281599999996,-0.0322030000000002,1.846277719999988,1.8422723200000013,1.1617011599999991,15.324262319999972,17.18681252000002,10.660781320000035,101.3,41.92,0.0,42.39003096000002,29.92237464000001,25.43401828000001,92.26065520000004,1787.221914080001,-0.99015036,0.04115644,-0.0015078399999997,-1.516469039999999,-0.801831959999999,1.064559999999999,-31.0,38.68287072,-39.31712928,101.3,33.43,47.425312320001126,18.825960239999898,24.38453599999987,29.12065667999985,84.64715003999956,1584.2851325200013,36,G1 X3.41
16:31:53.608,5,36,1.37573,3.481,0.0,79.04915,101.98317,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":79.04915,""mpoy"":101.98317,""mpoz"":-45.7,""mpoa"":0,""posx"":1.37573,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.403216877589209,0.2031741861124308,0.2034442447819102,0.2067356154431308,5.403216877589209,0.2031741861124308,0.2034442447819102,0.2067356154431308,-0.99660862,-0.0259059599999998,0.01602592,-4.21746479999999,-6.235387520000006,0.342941219999998,0.6184571399999675,37.53617661999997,56.874264620000005,101.3,33.23144402,0.0,9.89531585999948,8.039944439999577,8.039944439999577,22.26512375999883,2215.049330880005,-1.0014447799999997,0.1229134599999998,-0.0132608999999999,2.966766060000001,1.664392820000001,3.942410579999998,-20.53164143999999,35.46835856000001,33.46835856000001,101.3,33.7,0.0,13.582384620000273,10.303877700000209,9.835520140000195,30.911634100000622,1365.1380176599998,-1.00192548,-0.0118092,-0.0093868600000001,0.5506987999999995,1.881074080000002,4.872788259999999,5.8813361400001645,-7.84178214000022,15.683563660000438,101.3,33.33,79.98500778000015,96.28306701999924,93.54603545999925,102.4501655199992,272.2361970999978,1599.9574928800012,-1.0115098000000002,-0.0762259000000001,0.0456595200000007,5.530665539999996,1.8409883999999976,1.9724669399999992,-3.0,17.326409539999982,-95.85082436000005,101.3,32.2932643,0.0,42.48327757999985,38.45413057999987,35.935913899999875,114.3551049999996,1823.7120168800009,-0.9054731599999984,0.3464632600000004,0.0152895800000002,1.768016960000026,1.6428787599999923,1.153544899999997,10.409135339999953,9.788377380000002,-0.6404223199997436,101.3,41.91301382,0.0,42.57114520000007,30.19581260000005,25.547061580000022,93.36388612000012,1911.130687080002,-0.98811874,0.0392424199999999,-0.0054783599999998,-1.5516077200000014,-0.9009842200000008,1.0065479599999985,-30.75780568000001,38.75780568000001,-42.0,101.3,33.43768922,0.0,16.32873567999978,20.54260309999972,26.86340441999964,81.11694701999892,1362.9892918399964,36,G1 X3.41
16:31:53.867,5,36,1.5477,3.481,0.0,83.4171,101.98317,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":83.4171,""mpoy"":101.98317,""mpoz"":-45.7,""mpoa"":0,""posx"":1.5477,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.440362942899744,0.2049111184431605,0.2059686992609939,0.212348769542522,5.440362942899744,0.2049111184431605,0.2059686992609939,0.212348769542522,-0.9961943999999996,-0.0371988000000001,0.0130086000000004,-4.541426200000004,-6.372331399999995,0.2684840000000034,1.0,37.0,56.000237,101.3,33.2459864,0.0,3.2072236000004537,2.40541740000034,2.605869200000369,7.216253200001022,2511.4514337999813,-1.0017178000000002,0.1296160000000001,-0.0169972,2.9213867999999987,1.709,3.7945547999999993,-21.0,35.51591759999998,33.0,101.241348,33.690706,0.0,16.422505999999768,12.316879799999828,11.214443599999852,36.43472119999949,1262.5763438000015,-1.0043766,-0.0121097999999999,0.0054532000000002,0.7201763999999973,1.824051200000008,4.862128000000003,8.0,-12.552611200000015,22.01661380000002,101.3,33.329114,60.32033600000043,89.08849580000063,87.69648800000063,95.58453220000068,251.95340280000175,1410.976692600003,-1.0052642000000005,-0.0685602000000001,-0.0121223999999994,5.803664400000001,1.9536205999999947,2.0253286000000013,-2.570419200000015,17.522438599999997,-95.57041920000002,101.3,32.270928600000005,0.0,39.16004340000017,35.339551400000154,32.95174360000014,105.54109180000044,1460.6924662000022,-0.9650977999999988,0.4017628000000012,-0.0102832,3.8377317999999705,1.4436565999999975,1.1195030000000026,8.19191520000003,-1.8355876000000664,0.546262799999897,101.3,41.9150692,0.0,43.592691999999936,30.41350639999996,25.85148039999996,95.29565259999988,1696.4301922000031,-0.9966497999999998,0.0326506000000001,0.009212799999999,-1.4561834000000038,-0.8468382000000008,0.9152352000000018,-30.0,38.43770880000001,-42.367104000000026,101.3,33.45,14.16943020000055,11.185242800000184,12.61963040000022,19.9394204000003,60.37723080000094,1459.991295600002,36,G1 X3.41
16:31:54.123,5,36,1.721,3.481,0.0,87.8189,101.98317,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":87.8189,""mpoy"":101.98317,""mpoz"":-45.7,""mpoa"":0,""posx"":1.721,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.267903138125299,0.2093113902969618,0.2175299569771767,0.2121143131239206,5.267903138125299,0.2093113902969618,0.2175299569771767,0.2121143131239206,-1.0159754799999994,-0.044,0.0158902000000002,-4.047755040000006,-6.418877480000004,0.1978158000000046,1.0,37.0,57.83807507999995,101.3,33.24,0.0,13.785559799999616,11.028447639999694,11.028447639999694,31.24726975999913,1596.6892313200087,-0.98556064,0.1279289599999998,-0.0043940400000001,2.9773649599999974,1.832075879999996,3.8320230000000017,-20.971574159999992,35.02842584000001,33.62058199999999,101.3,33.69,0.0,10.2442975200002,7.588368600000148,7.20895060000014,22.76510580000044,1423.604570039999,-1.00264484,-0.0121861999999999,-0.00081648,0.5325129200000074,2.14106296,4.788219960000002,9.0,-12.0,22.0,101.3,33.33458548,67.01554227999944,107.14620211999944,107.1108382799994,116.85783099999938,302.4861173199984,1639.0323884799986,-1.00963856,-0.07195776,-0.0013940799999991,5.780792599999994,1.4983554800000085,2.0736058799999983,-3.0,17.474397800000002,-95.48856876,101.3,32.28474356,0.0,41.03404187999988,36.8662537999999,34.72680955999989,111.05029671999968,1520.6690462399988,-0.9148305600000016,0.4122514400000003,-0.0113063199999993,2.640190640000022,1.28910063999999,1.3665284799999986,12.896449839999974,14.87181047999982,17.830079079999997,101.3,41.92,0.0,40.64957392000007,28.37705172000004,24.014750880000047,88.67907660000016,1766.2036709999977,-0.9876978,0.0429573599999999,-0.0171239599999995,-1.5932919599999993,-1.0014043200000002,0.9832919599999992,-30.599925279999997,39.35153384,-42.80014936000001,101.3,33.463515320000006,106.78669119999898,13.798280399999868,13.798280399999868,23.99700979999977,69.59132727999933,1689.425705439997,36,G1 X3.41
16:31:54.382,5,36,1.89296,3.481,0.0,92.18685,101.98317,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":92.18685,""mpoy"":101.98317,""mpoz"":-45.7,""mpoa"":0,""posx"":1.89296,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.239623331499367,0.2016249730220511,0.2176291790172524,0.2181649203199946,5.239623331499367,0.2016249730220511,0.2176291790172524,0.2181649203199946,-1.0049962,-0.0391943999999999,0.0248967000000001,-4.498533900000003,-6.402877900000001,0.3781864999999982,1.0,36.999532900000005,56.999532900000005,101.3,33.2320068,0.0,1.5053540999997872,1.103925999999844,1.2042834999998298,3.2118893999995457,1726.614654699999,-1.0196901000000005,0.1147213999999999,-0.0116264,2.9430513000000005,1.7818390999999998,3.9254211,-20.383091999999998,35.383092,32.74632219999999,101.3,33.7025371,0.0,15.422689900000105,11.104336000000076,10.48742900000007,33.92991690000023,1384.154227699998,-1.0091771,-0.0114666999999999,-0.0044766,0.8652187000000023,2.0437876000000026,4.921605700000002,9.055636799999991,-11.0,25.0889297,101.3,33.34,49.674207699999954,91.16265839999969,93.60724409999963,101.29570459999962,261.01117569999906,1653.753762699999,-1.0073519,-0.0761992,0.0515465,5.772505199999998,2.061954200000001,2.0396311,-3.0,17.419842800000005,-95.0535512,101.3,32.285801500000005,0.0,35.87086749999994,32.137263999999945,30.243686199999942,96.35823999999982,1492.8636506999976,-0.9080612000000008,0.4141045999999985,-0.0587006000000005,3.8387279999999966,1.3745498000000016,1.1026819,9.461466900000008,13.432994000000017,-4.647487699999988,101.3,41.9151002,0.0,41.26627850000004,29.024834300000027,24.434293300000025,89.62480480000009,1825.7599922999996,-0.9989076,0.0363753,0.0229534000000001,-1.6048362999999992,-0.9842371999999988,0.9001674000000005,-29.457260399999992,39.5824318,-45.04578610000002,101.3,33.4762208,85.1839959999994,7.516234599999946,7.933803699999944,11.27435279999992,29.64737109999979,1581.8133421999978,36,G1 X3.41
16:31:54.639,5,36,2.06626,3.481,0.0,96.58866,101.98317,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":96.58866,""mpoy"":101.98317,""mpoz"":-45.7,""mpoa"":0,""posx"":2.06626,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.182047048359137,0.2009365437493003,0.2036840018372119,0.2119690812301893,5.182047048359137,0.2009365437493003,0.2036840018372119,0.2119690812301893,-1.0233619599999992,0.0526317999999976,0.0122728400000001,-4.07071743999998,-6.423782239999998,0.244,0.2423305199999519,36.75766948000005,58.0,101.3,33.252730160000006,0.0,10.607369600000672,8.334361680000528,8.334361680000528,23.48774660000149,1826.699400000001,-1.0010448799999996,0.1220156000000003,-0.0103385200000003,2.836314719999994,1.7184785599999943,3.931801039999999,-20.577030360000016,35.84527464000003,33.577030360000016,101.3,33.699993320000004,0.0,9.728301879999677,7.190484319999761,6.767514679999774,22.262665599999284,1625.659950839997,-1.0091735200000005,-0.01027256,-0.0050189600000009,0.841446600000007,2.0423362400000067,4.830165999999998,8.334949480000022,-11.0,21.27258404000001,101.3,33.35,53.11827184000056,107.29890888000114,114.73546672000124,123.76557336000133,315.5225342400034,1813.0774211599876,-1.0123439600000004,-0.0881051600000005,-0.0190087199999999,5.70450280000001,1.8986586399999947,1.953,-3.0,17.128512319999974,-95.0,101.3,32.28481008,0.0,37.36961716000025,33.73646052000022,31.66037032000021,101.20938080000067,1633.2995150399822,-0.9477355600000028,0.4075703599999937,-0.0271572399999993,2.637080759999975,1.8530798800000068,1.235316239999997,7.331218159999703,3.455114519999992,-3.7624076800002246,101.3,41.91389044,0.0,38.49984847999991,27.14732903999994,22.705039399999947,82.92275115999982,1668.3083010399953,-0.9893807199999998,0.0386723599999999,0.0148491199999998,-1.5342613600000037,-0.9557171999999996,0.9487264799999984,-30.46350500000003,40.44269339999999,-44.35439479999989,101.3,33.49536476,57.81107552000236,10.03152208000019,10.03152208000019,10.40122548000024,29.625558480000667,1653.1641064799844,36,G1 X3.41
16:31:54.895,5,36,2.23823,3.481,0.0,100.95661,101.98317,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":100.95661,""mpoy"":101.98317,""mpoz"":-45.7,""mpoa"":0,""posx"":2.23823,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.138680806282857,0.192933772100093,0.1989527458499651,0.2094174080853612,5.138680806282857,0.192933772100093,0.1989527458499651,0.2094174080853612,-1.0007595600000023,-0.0611117199999992,0.0180525600000004,-4.104467559999979,-6.420846440000012,0.30513632,-0.7198031199999263,39.35887999999997,59.63927476000004,101.3,33.24996428,0.0,5.037237319999486,3.957829319999596,3.957829319999596,11.15388235999886,1938.5390240399836,-0.93267696,0.1230626800000006,-0.0136830400000002,2.774454880000004,1.8032745599999984,3.8170033600000006,-19.768303640000024,34.76830364000003,32.91790883999998,101.3,33.70004432,0.0,11.903000320000237,8.65672784000017,8.11568244000016,27.05227440000053,1414.5692542399995,-1.0065079600000002,-0.0167454799999999,-0.0013133600000002,0.4457977200000022,2.0535709600000107,4.846268840000004,8.685769919999975,-11.0,22.514947360000004,101.3,33.35284352,46.28071555999958,98.66639835999914,106.42724043999908,114.95747051999902,291.91805775999745,1722.1428078800052,-1.00764236,-0.0695683200000003,0.0253139199999999,5.849402200000007,1.6641469200000003,2.04501744,-2.19289015999998,18.0,-95.29862912000002,101.3,32.28192888,0.0,34.89785179999982,31.45721855999984,29.491142159999846,94.67028451999953,1328.746386960003,-0.8235773599999973,0.3275856000000011,-0.0897711200000013,2.138781080000016,1.5756549199999783,1.2283038400000057,12.33014560000002,4.419655440000164,5.528029439999705,101.3,41.92,0.0,39.16117516000006,27.789702320000025,23.271105280000015,85.35127944000013,1576.91121928,-0.9934528,0.0405025999999999,-0.0101568399999997,-1.4871584799999964,-0.8296502000000014,1.0195879200000046,-30.0,40.53070668000001,-45.93858663999998,101.3,33.50530672,38.48204371999935,7.977984879999865,8.447278199999857,7.977984879999865,22.52607431999962,1789.871489600005,36,G1 X3.41
16:31:55.153,5,36,2.41153,3.481,0.0,105.35841,101.98317,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":105.35841,""mpoy"":101.98317,""mpoz"":-45.7,""mpoa"":0,""posx"":2.41153,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.105595587422801,0.1946854122158861,0.1962387270108417,0.1989284516202096,5.105595587422801,0.1946854122158861,0.1962387270108417,0.1989284516202096,-0.9630418399999976,-0.0624284399999992,0.0194387599999999,-4.460498200000006,-6.382233080000004,0.305,-3.040800080000051,40.0,62.0816001600001,101.3,33.24,0.0,6.714397919999644,5.27559855999972,5.27559855999972,14.86759619999921,1903.9584119600024,-0.984669600000001,0.0943078399999994,-0.0124257599999996,2.757083880000001,1.7286335600000002,3.966121639999999,-18.663745119999984,34.82905568000001,33.33625488000002,101.25071952,33.7,0.0,11.158373920000164,8.11518120000012,7.607982520000111,24.852742320000363,1653.9080901600007,-1.0018903600000002,-0.0074892399999999,-0.0008915999999999,0.6906594799999956,1.6973941200000018,4.8447264000000025,8.715043879999993,-11.0,23.16106616000005,101.3,33.35211488,48.653033159999694,101.77420203999937,109.71755507999931,118.65382603999926,300.85447139999815,1823.7318739199989,-1.01467544,-0.0648133599999996,-0.0029238799999992,6.011027079999999,1.889399519999999,2.0409285599999984,-2.0,17.0,-95.72072724,101.3,32.294977,0.0,35.338595279999865,31.85450879999988,29.86360159999989,95.56352539999963,1755.171650319999,-0.8670664799999988,0.335985000000002,-0.0463752000000004,1.8380888400000288,2.0449040000000016,1.2051439999999976,12.245647119999989,18.93362347999977,12.81775068000021,101.3,41.92,0.0,38.95939080000005,27.471365400000035,22.97605124000003,85.41097220000012,1776.9182046400044,-0.98992096,0.0356350399999998,-0.00663576,-1.618090560000001,-0.823406239999999,0.9592448000000008,-30.0,40.79429527999999,-45.16427167999994,101.3,33.51,11.274625400000138,8.445139279999909,8.941912679999904,8.445139279999909,23.845100159999745,1731.0152508400051,36,G1 X3.41
16:31:55.410,5,36,2.5835,3.481,0.0,109.72636,101.98317,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":109.72636,""mpoy"":101.98317,""mpoz"":-45.7,""mpoa"":0,""posx"":2.5835,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.135746022628385,0.1875056514212143,0.1973520420582157,0.2061028990823342,5.135746022628385,0.1875056514212143,0.1973520420582157,0.2061028990823342,-0.9814666799999996,0.0238808999999997,0.0133060599999999,-4.39510058,-6.370127160000002,0.2645680200000005,-5.3388423000000085,41.99942098,64.66282104,101.3,33.23678844,0.0,9.875049659999872,7.241702659999906,7.900039659999898,21.72452963999972,2187.7861796799984,-1.0718175599999995,0.1084086199999996,-0.0131334599999999,2.83562578,1.6740363399999996,3.74501398,-17.0,34.120295060000004,33.0,101.3,33.691202919999995,0.0,9.963404540000056,7.24611252000004,6.7932309000000375,22.644102440000125,1318.650542419999,-0.99978842,-0.02029022,0.0051109399999999,0.6751462599999963,1.948684720000002,4.77013784,7.629910280000004,-10.48010832,23.22028775999999,101.3,33.35370062,50.12989989999989,107.46779821999978,115.41597707999978,125.29392103999976,318.39406315999935,1353.8526204000011,-1.00760146,-0.0628879200000001,0.0119442799999999,5.8304363,1.9843761000000009,2.07629076,-2.0,17.0,-95.02116394,101.3,32.29038528,0.0,37.11513177999996,33.03047701999996,30.792256719999965,98.89553797999989,1372.8485124200006,-0.81281756,0.3717822799999998,-0.0727333800000001,2.699320300000001,1.4055430600000007,1.1399345000000003,6.142720379999992,8.20138620000009,-0.2448897800001001,101.3,41.91,0.0,39.90610776000001,27.83012460000001,23.680302940000004,86.76974684000001,1499.9034795800007,-0.99063804,0.03440838,0.0040317799999998,-1.7050839399999995,-0.94851158,0.916,-29.737974720000004,40.20500436,-45.581071479999984,101.3,33.52,67.15424333999978,9.593463099999967,9.593463099999967,9.06049339999997,26.115539499999915,1710.1691494399977,36,G1 X3.41
16:31:55.668,5,36,2.7568,3.481,0.0,114.0943,101.98317,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":114.0943,""mpoy"":101.98317,""mpoz"":-45.7,""mpoa"":0,""posx"":2.7568,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.2687779173820495,0.1976289402576108,0.1903410158734533,0.1961794226981656,5.2687779173820495,0.1976289402576108,0.1903410158734533,0.1961794226981656,-1.0300675600000009,-0.0465547999999992,0.013184,-4.366752280000004,-6.718981779999995,0.2714316399999969,-1.285242900000119,7.71213050000071,12.485968720001148,101.3,33.24,0.0,2.752646860000255,2.018607740000188,2.202117360000203,6.0558224000005625,1936.175058159999,-1.0220410200000003,0.1680439399999996,-0.01830386,2.746259480000003,1.73059664,3.815653639999999,-15.481084320000011,33.936478359999995,33.0,101.3,33.70620292,0.0,13.39606281999989,9.38252239999993,8.736562439999927,29.70431323999976,1905.0043801400016,-1.01068122,-0.0084518199999999,0.0016996399999998,0.636224240000006,1.9125787999999977,4.799317640000001,7.982759359999989,-11.0,20.53122718,101.3,33.36468822,46.40850954000018,97.5047472800004,105.0051125800004,113.91179616000043,290.17037710000113,2073.5281269399984,-1.00701232,-0.06657358,0.0368493999999998,5.68328088,1.9112075799999992,2.0169217000000006,-2.0,17.083627820000007,-95.08362782,101.3,32.28083628,0.0,35.19580724000008,31.338732100000072,28.928060820000063,94.0161973000002,1803.911135359998,-0.91332586,0.1752204399999988,-0.0204771000000008,1.650238639999998,1.3997409200000046,1.1469564000000017,11.46927998,0.1856229600001011,-2.60592966000015,101.3,41.91,0.0,42.86015801999996,30.104158639999973,25.511998759999976,92.86367655999992,1925.3062504400025,-0.98752522,0.04148426,-0.01301332,-1.524544660000001,-0.8626831599999996,0.929008979999999,-29.890790039999988,40.54267726000001,-46.0,101.3,33.52215022,37.59906984000027,7.802410740000065,7.802410740000065,7.368943440000061,21.239896180000176,1728.7342765799976,36,G1 X3.41
16:31:55.926,5,36,2.92876,3.481,0.0,118.4961,101.98317,-45.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":118.4961,""mpoy"":101.98317,""mpoz"":-45.7,""mpoa"":0,""posx"":2.92876,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1976378251}}",5.36560131939299,0.2003522128132556,0.1986367512370141,0.2056437733829556,5.36560131939299,0.2003522128132556,0.1986367512370141,0.2056437733829556,-0.9929200199999956,-0.0575998600000009,0.0132199999999995,-4.936679600000017,-6.590780580000002,0.3647802000000028,-8.019996779999955,43.0,66.01999677999996,101.3,33.2496,0.0,14.700048340000684,11.760035440000545,11.760038660000546,33.32010956000155,2105.139645520002,-0.9970033599999982,0.1376127599999994,-0.0203090999999999,2.8907277,1.7632117400000054,3.8002415400000022,-13.370430359999972,33.63668490000001,33.007115259999985,101.3,33.702662200000006,0.0,8.3562463799997,5.813040659999792,5.449725559999805,18.16575219999935,1743.2247353200034,-1.00362972,-0.0160353599999999,-0.0006213399999998,0.9251760400000282,1.7802266199999903,4.702696339999994,9.537375260000044,-11.00884047999998,22.88988853999999,101.3,33.37546252,58.32505586000045,117.10792264000114,125.4337591200012,135.9886590200013,347.4472177600033,1548.6461398599922,-1.00971826,-0.0690426599999997,0.0031717800000008,5.855899179999997,1.970207960000011,2.102812860000001,-2.5254132800000244,17.0,-95.00932145999998,101.3,32.285347,0.0,39.57038200000024,35.28318072000023,32.08409280000019,104.80803802000064,1724.1548779600046,-0.8675116199999957,0.2132557600000025,-0.0275360200000014,2.8883188600000387,1.4710112399999902,1.098617719999997,12.003988399999928,11.16233823999982,12.576214200000203,101.3,41.92,0.0,43.29842997999992,30.159840879999948,25.78031151999996,94.39294481999978,1761.9177992199875,-0.9928791800000004,0.03903202,-0.0056618999999994,-1.609919879999998,-0.9301433000000008,0.9645522999999988,-30.0,40.98791730000003,-46.01208269999997,101.3,33.526019940000005,0.0,10.836546780000171,10.836546780000171,10.234516240000165,30.10152016000048,1747.4381002399916,36,G1 X3.41
