t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,gcode_line,gcode_string
14:56:04.469,5,31,-0.1254,0.0427,0.0,44.37597,17.96982,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":44.37597,""mpoy"":17.96982,""mpoz"":-25.9925,""mpoa"":0,""posx"":-0.1254,""posy"":0.0427,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":31,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":558.8,""mark"":802191575}}",5.550043858384015,0.1977070023713167,0.2042471556342207,0.2036242838948965,5.550043858384015,0.1977070023713167,0.2042471556342207,0.2036242838948965,-0.998,-0.029,0.012,-5.127,-8.057,0.61,4.0,28.0,43.0,99.8,32.17,158.0,11.0,9.0,9.0,24.0,592.0,-1.033,-0.07,-0.006,2.258,1.465,1.099,11.0,-34.0,21.0,99.8,40.7,161.0,215.0,168.0,145.0,481.0,432.0,-0.991,0.04,-0.009,-1.77,-0.916,0.854,-33.0,35.0,-34.0,99.8,33.57,169.0,86.0,83.0,80.0,249.0,344.0,-1.008,0.124,-0.01,2.686,1.709,3.967,-24.0,35.0,33.0,99.8,32.57,0.0,0.0,0.0,0.0,0.0,458.0,-1.006,-0.077,0.028,5.493,1.465,2.136,-5.0,17.0,-94.0,99.8,32.03,0.0,0.0,0.0,0.0,0.0,390.0,-1.005,-0.011,-0.037,0.488,1.587,4.639,10.0,-16.0,28.0,99.8,32.69,0.0,0.0,0.0,0.0,0.0,3180.0,31,X-0.1254
14:56:04.721,5,36,3.275,0.3746,0.0,130.74612,26.40008,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":558.8,""mark"":802191575}}",5.131173528237495,0.1974470220246648,0.2054965940761967,0.207029893144666,5.131173528237495,0.1974470220246648,0.2054965940761967,0.207029893144666,-0.99696004,-0.03091424,0.01495412,-4.8728362,-8.10848196,0.55009824,4.0,27.04299328,42.99706388,99.8,32.15966008,6.191848520000007,0.4723022000000004,0.3864290000000003,0.3864290000000003,1.030477640000001,454.1414082,-1.0321292,-0.07078768,-0.00504512,2.38,1.5805024,1.10177344,10.96200396,-34.0,20.16691748,99.8,40.68962004,13.224465040000004,17.94361296000001,13.983060480000006,12.101507200000007,40.14361924000002,409.51953444,-0.99024,0.04015512,-0.01,-1.6080794,-0.80464612,0.9947834,-33.120118080000005,35.96489076,-34.75976288,99.8,33.56120096,8.724122520000002,12.919004080000002,12.608548480000003,12.262983600000002,38.18600060000001,302.61822832,-1.00701796,0.123,-0.01074784,2.83708272,1.4815067199999998,4.11982112,-24.0,35.0,32.7473696,99.8,32.55991016,52.38374016,0.97458104,0.7309355200000001,0.7309355200000001,2.1928075600000003,497.3802068,-1.00577664,-0.07620776,0.02618436,5.614542879999999,1.80876532,2.07452408,-4.698211479999999,13.3337036,-73.72753599999999,99.8,32.030078,52.83780584000001,6.901264200000001,8.84224528,7.332593760000001,19.625470640000003,431.77390008,-1.00496116,-0.01092852,-0.0028032,0.60364276,2.00564788,4.6976315600000005,9.9611728,-15.96730432,27.0388272,99.8,32.710388280000004,14.192112520000007,8.797280640000006,7.867486960000004,9.011848360000004,24.889867040000016,1838.96285452,36,X3.275 Y0.3746 R0.083
14:56:04.997,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":802191575}}",5.492246445113325,0.1981471547961187,0.1996170396620403,0.2037071280403985,5.492246445113325,0.1981471547961187,0.1996170396620403,0.2037071280403985,-0.998,-0.0298796,0.013,-5.40785364,-7.85454032,0.663291,4.00278696,27.56179352,43.0,99.8,32.18,67.92200708000001,4.820271240000001,3.9438584,3.9438584,10.51695588,571.03644284,-1.03142008,-0.0704452,-0.00497888,2.34744104,1.29792164,0.94619452,10.53375168,-34.0,21.0,99.8,40.68445276,71.23967344,95.7283104,74.80165656,64.56095364,214.16426776,443.45401604,-0.99045676,0.04051,-0.01005324,-1.77123512,-0.9114666,0.80484696,-32.94660424,35.0,-33.45672912,99.8,33.55,89.062177,38.36524516,36.9950578,36.08160012,112.35536132,373.0574658000001,-1.00787512,0.12259164,-0.01012488,2.84614528,1.72471336,4.092570680000001,-23.87511104,35.0,32.53317736,99.8,32.56658076,101.85944268,1.86728956,1.40046692,1.40046692,4.20140176,419.314581,-1.00535508,-0.07528984,0.0242246,5.2221448,2.11500792,2.0966594400000003,-5.0,16.644924839999998,-94.46240084,99.8,32.03537568,113.04052376,14.79683596,18.9584454,15.36656248,42.0785018,420.58648764,-1.00498812,-0.01098812,-0.02146348,0.3896532,1.91003332,4.70360024,9.54136712,-15.98814288,27.45863288,99.8,32.73,106.3326542,54.95343048,49.14534468,56.29375844000001,155.03122256,450.6145142,42,X3.275 Y0.7064 R0.083
14:56:05.511,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":802191575}}",5.357618277398401,0.2011673758970549,0.2075339586589858,0.2063920646759858,5.357618277398401,0.2011673758970549,0.2075339586589858,0.2063920646759858,-0.99699952,-0.02916204,0.01467628,-5.25869832,-7.813,0.5786354,4.83840496,27.00052176,44.0,99.8,32.16161572,26.178354800000008,1.777542760000001,1.4543526799999993,1.4543526799999993,3.8782745999999975,463.3601888,-1.03398116,-0.0698059999999999,-0.003202,2.33575912,1.482242,1.17085912,10.79782864,-33.20217136,20.20217136,99.8,40.71,30.86539280000001,41.54210132,32.61249076,27.95356307999999,93.17854444,386.5157266000001,-0.99073752,0.04024312,-0.01024312,-1.77,-0.94683796,0.82434764,-33.0,35.0,-33.01943472,99.8,33.537763840000004,51.04156636,20.17357172,19.687461000000003,19.20135112,59.79154892,320.36732436,-1.00724928,0.123,-0.0109381599999999,2.686,1.68207964,4.08139712,-24.0,35.0,32.813772,99.8,32.55813772,67.45788203999999,1.243463,0.93259708,0.93259708,2.79779208,434.69024752,-1.006,-0.0751296,0.0231296,5.309918639999999,2.0830681600000003,2.075,-5.71030984,16.839904399999998,-94.71030984,99.8,32.03839896,70.97404124,9.27007852,11.877288480000002,9.84945868,26.36178676,376.2357162,-1.00499584,-0.01,-0.00371424,0.4383392,1.92550572,4.72267756,9.0,-15.81830484,27.1858846,99.8,32.74,44.878771920000005,22.348537959999994,19.98649772,22.89362444,63.41170536000001,451.15316512,42,X3.275 Y0.7064 R0.083
14:56:06.025,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":802191575}}",5.0578059960154205,0.1936943658241387,0.2042111258757914,0.1941368147590756,5.0578059960154205,0.1936943658241387,0.2042111258757914,0.1941368147590756,-0.99700036,-0.0298739599999999,0.01212352,-5.094264160000001,-8.0667018,0.5778534,4.996839039999999,27.00316096,43.996839040000005,99.8,32.17003168,18.93774068,1.35292168,1.10693584,1.10693584,2.9518292,492.39179224,-1.0319273599999998,-0.0708859999999999,-0.00561664,2.48748048,1.03132972,0.94947012,10.95865496,-34.0,20.95865496,99.8,40.68,24.96722824,33.24120916,25.94056944,22.2125838,74.24905600000001,411.6247663200001,-0.99010736,0.04021384,-0.00989264,-1.65156668,-0.9419134,0.95087388,-33.0,35.787592120000006,-33.107096,99.8,33.54212408,29.66394532,17.62985048,17.20503472,16.780219080000002,52.46473468,328.9938728,-1.00771028,0.1234196799999999,-0.01071028,2.79192348,1.61422896,4.20776564,-24.68342384,34.97348876,33.36684768,99.8,32.57,62.36400288,1.16026056,0.87019564,0.87019564,2.61058604,417.4195902,-1.00502328,-0.07602328,0.02551884,5.335064,1.91428252,1.95919524,-4.73626812,16.55077964,-95.0,99.8,32.0368966,65.4054486,8.43941296,10.81299764,8.966875719999999,24.26331172,379.00838288,-1.00414016,-0.01085984,0.0009681599999999,0.2868328,1.72466772,4.76393128,9.0,-15.9759716,27.76718584,99.8,32.74024024,35.386057359999995,17.27358932,15.4719542,17.71892492,49.01205444,422.98890988,42,X3.275 Y0.7064 R0.083
14:56:06.539,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":802191575}}",5.157672915922855,0.2013672842511622,0.2072712929079366,0.2061378922968689,5.157672915922855,0.2013672842511622,0.2072712929079366,0.2061378922968689,-0.9970018,-0.0296008,0.0145992,-4.9584622,-7.9826234,0.6715532000000005,4.401925399999998,28.0,43.9980746,99.8,32.1799676,63.78042259999973,4.41381459999998,3.611302799999984,3.611302799999984,9.630140399999956,399.5523712000001,-1.0305022,-0.07094,-0.0045884,2.3441948000000004,1.4612481999999996,1.0273154000000004,10.6183308,-34.0,21.176365800000003,99.8,40.67,65.18770419999974,87.74720399999966,68.33150139999974,58.50818539999976,196.02497059999925,411.7479422,-0.9905756,0.04,-0.0097755999999999,-1.892,-0.9645062,0.9033894000000002,-33.0,35.926836,-33.6488528,99.8,33.5515138,98.9231645999997,35.21781859999989,34.36919639999989,33.5205739999999,104.38052239999966,268.7513596,-1.007,0.1229758,-0.01091,2.7941242,1.784611,4.116031199999999,-24.0,34.5568674,32.0,99.8,32.570239,96.60284799999978,1.772528999999996,1.3293967999999972,1.3293967999999972,3.988190599999991,438.588298,-1.006,-0.0754388,0.021638,5.4341736,2.0705944000000005,2.0361022,-4.617207600000002,16.137394600000004,-87.24238940000004,99.8,32.062548799999995,107.08897139999974,14.483344799999964,17.994458599999952,14.92223359999996,40.3778087999999,321.36721420000003,-1.0046116,-0.01,-0.0115312,0.4842932,1.8085426,4.8082148,8.408662999999999,-15.0202554,28.0,99.8,32.7440868,99.97461439999957,50.26555419999979,45.34134199999982,51.87995079999979,142.6234009999994,380.5594847999999,42,X3.275 Y0.7064 R0.083
14:56:07.053,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":802191575}}",5.126889883964221,0.1995658460425936,0.2065277614961773,0.2095223634027485,5.126889883964221,0.1995658460425936,0.2065277614961773,0.2095223634027485,-0.99731904,-0.02864176,0.0139996,-5.361164080000001,-7.685045759999999,0.7342137600000003,4.99769084,27.32009668,43.99658428,99.8,32.16679896,101.9877768400002,7.478941520000016,6.119133880000013,6.119133880000013,16.317690360000032,520.8460372000001,-1.0326482,-0.07066104,-0.0043389599999999,2.28145156,1.6659258,1.0211402399999998,11.0,-33.354256359999994,20.0,99.8,40.65984896,104.4431814800002,140.09843728000027,108.37803604000024,92.53293336000016,311.2715304800006,413.21959004000007,-0.991,0.03963772,-0.00959772,-1.66968576,-0.9549008,0.9822975999999998,-33.0,35.04003232,-32.63771764,99.8,33.54,143.08052212000024,53.56827104000008,52.29283576000009,50.37968316000008,158.11391092000028,300.4587976400001,-1.00714824,0.1231482399999999,-0.01075136,2.71315784,1.7215478,4.134826240000001,-24.0,34.602849000000006,32.751251520000004,99.8,32.5770318,130.81816376000015,2.4113950000000037,1.8085460000000029,1.8085460000000029,5.425638320000008,454.04287764,-1.005,-0.0751326,0.0217819599999999,5.101965760000001,1.8700406399999996,1.9960822400000005,-5.86770124,16.25874688,-95.12644812,99.8,32.0152334,149.19378672000022,19.486535280000027,24.96712312000004,20.70444400000003,56.02378944000008,403.33121416000006,-1.005,-0.00999136,-0.01977916,0.4671474799999995,1.8297513999999997,4.76214672,9.0,-15.0,27.99144448,99.8,32.75,149.4190856400003,82.41973032000016,73.70870188000015,84.42996804000016,233.8576092000005,368.4733590800002,42,X3.275 Y0.7064 R0.083
14:56:07.568,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":802191575}}",5.4459866723311485,0.2003763922857517,0.1929751425303962,0.2012667526288039,5.4459866723311485,0.2003763922857517,0.1929751425303962,0.2012667526288039,-0.997,-0.02998006,0.01399988,-5.06105432,-7.87153658,0.670975,4.980056160000002,27.97953058,43.0,99.8,32.1602098,156.73363064000037,10.775452280000025,7.836749180000019,8.81627976000002,23.51007806000005,486.3848883600005,-1.02927886,-0.07099718,-0.0057939,2.3232237,1.379175040000001,1.03394806,11.0,-34.0682976,21.00093858,99.8,40.68930804,148.13974512000033,196.59014778000045,150.93579088000035,128.5749334000003,432.31179810000094,293.92447328,-0.99086576,0.039,-0.01,-1.70929008,-0.8375146400000003,0.8177897599999996,-33.0,35.0,-33.86844014,99.8,33.53863674,83.37976310000013,74.47423792000015,71.87842822000015,69.28261850000014,215.64241672000043,346.58882704000035,-1.00798444,0.12225066,-0.0110155599999999,2.82045098,1.62024942,4.05935036,-24.0,34.98443384,32.7803183,99.8,32.57764718,166.71597900000026,3.0590086000000056,2.294256440000004,2.294256440000004,6.882769340000012,297.2582195799999,-1.0051871799999998,-0.07581282,0.02598386,5.31906576,1.96035108,2.0655782199999995,-5.202897199999999,16.0,-95.61035008,99.8,32.03764776,197.68138450000035,25.50727560000005,32.68119682000005,27.10148022000005,73.33341664000012,276.80640334000003,-1.00494668,-0.01094668,-0.00432858,0.5424973000000003,1.7282106399999992,4.75786394,8.99945996,-14.99945996,27.99945996,99.8,32.73105512,204.63874704000048,116.54392864000026,104.22681754000024,119.38700392000028,331.6290652600008,340.6116429000003,42,X3.275 Y0.7064 R0.083
14:56:08.274,5,16,4.38668,-0.55492,1.02333,158.98269,2.79034,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":158.98269,""mpoy"":2.79034,""mpoz"":0,""mpoa"":0,""posx"":4.38668,""posy"":-0.55492,""posz"":1.02333,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":802191575}}",5.122057825709631,0.1914919286616798,0.1978110594130721,0.2026038657370932,5.122057825709631,0.1914919286616798,0.1978110594130721,0.2026038657370932,-0.997,-0.0306954999999999,0.0138984999999999,-4.5603374000000025,-8.489279899999998,0.2811465000000022,5.0,27.0,42.20298660000001,99.8,32.177970200000004,134.77601609999908,9.883574499999932,8.086561099999944,8.086561099999944,21.56416239999985,554.3672417000007,-1.034411,-0.0716313999999999,-0.0041491,2.476961399999999,1.7097415000000005,1.1022759000000002,11.863179799999994,-33.1368202,20.190530900000013,99.8,40.6913685,136.3823661999991,182.1308817999988,140.69826409999908,119.11877549999924,401.3784841999974,452.19167930000026,-0.9901098,0.04,-0.0101098,-1.6942942000000003,-0.9025297,0.8332304000000016,-33.0,35.0874511,-33.196963100000005,99.8,33.5210953,150.16784379999913,66.65203719999961,65.04596439999962,63.43989159999963,198.3500396999989,364.85149680000006,-1.0077484,0.1232738999999999,-0.0096147,2.8495682,1.7365727999999996,4.044713600000001,-24.0,34.703723499999995,32.570272900000006,99.8,32.564297,156.81673919999923,2.904013599999986,2.1780099999999893,2.1780099999999893,6.534030799999968,471.8562905999999,-1.0050192999999998,-0.0757254,0.0266289999999999,5.238033699999999,1.8025157000000025,2.1025104999999997,-5.019275200000001,16.980724799999997,-95.47026239999998,99.8,32.0323596,183.21312019999905,23.83260089999988,30.53551989999984,25.322138399999872,68.51872759999965,418.88384640000015,-1.005,-0.009148,0.0105437999999998,0.208461000000001,1.933757999999999,4.869653899999999,8.9745147,-15.096654200000009,27.14762480000001,99.8,32.75,168.54918599999888,108.85468239999928,97.44249789999937,111.48826379999926,308.1289797999979,414.77091100000047,16,G0 X3.3121 Y0.0427
14:56:08.530,5,16,3.87879,-0.27246,1.02333,146.0823,9.96478,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":146.0823,""mpoy"":9.96478,""mpoz"":0,""mpoa"":0,""posx"":3.87879,""posy"":-0.27246,""posz"":1.02333,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":802191575}}",5.207700480334024,0.2012365230282852,0.2061794635862119,0.1983537910855986,5.207700480334024,0.2012365230282852,0.2061794635862119,0.1983537910855986,-0.99721924,-0.029,0.01321924,-4.93063814,-7.6826679,0.7052760599999996,4.219051580000003,27.780948419999994,42.78094842,99.8,32.15438132,32.63865148000048,2.4095649400000347,1.971462000000028,1.971462000000028,5.257232820000076,540.5140731399998,-1.03203666,-0.06982766,-0.00589002,2.5670259399999997,1.7227767599999997,1.0884950599999998,11.03678792,-33.79099956,20.75421164,99.8,40.69754184,39.17897186000047,52.316113640000616,40.06348806000047,34.164569780000406,114.78312206000136,416.24917458,-0.99009282,0.03919272,-0.00990718,-1.8597035,-0.8983133799999998,0.7848441800000007,-32.2852669,35.0,-33.19262474,99.8,33.52807368,52.64678062000034,23.769783040000203,23.1992494600002,22.536074500000197,70.55353222000059,338.2770919199998,-1.00855734,0.12368732,-0.01068732,2.6740894400000004,1.7040945599999997,4.01005462,-24.0,34.393118660000006,32.34365166,99.8,32.57557462,74.91610912000039,1.3746074200000071,1.0309557600000052,1.0309557600000052,3.092866500000016,432.4115117999999,-1.0059582,-0.076,0.02687438,5.376639440000001,1.83201026,1.99554648,-2.176160820000015,5.914716220000041,-34.748958280000245,99.8,32.02588452,80.9695266800005,10.489978940000062,13.44028578000008,11.145603040000069,30.158690620000183,386.9260198599999,-1.00478594,-0.0107664399999999,0.00201358,0.4044669999999996,1.9624795200000005,4.883,2.101692780000027,-3.502821780000045,6.538601340000086,99.8,32.749805,40.06720348000053,28.95666192000038,25.92088314000033,29.657226700000383,81.75204340000106,376.9001359399999,16,G0 X3.3121 Y0.0427
