t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,gcode_line,gcode_string
20:27:03.685,5,16,1.8603,-0.1375,1.20866,91.35718,10.07329,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":91.35718,""mpoy"":10.07329,""mpoz"":0,""mpoa"":0,""posx"":1.8603,""posy"":-0.1375,""posz"":1.20866,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":0,""mark"":923141953}}",5.035863237571903,0.1998870534589514,0.205492899112869,0.2120330523757729,5.035863237571903,0.1998870534589514,0.205492899112869,0.2120330523757729,-1.005,-0.078,0.028,4.761,1.465,1.953,-3.0,18.0,-97.0,101.5,31.36,0.0,98.0,88.0,76.0,247.0,245.0,-0.998,-0.032,0.012,-5.432,-7.324,0.183,-12.0,39.0,67.0,101.5,31.69,0.0,22.0,18.0,19.0,54.0,280.0,-1.003,-0.012,0.0,0.793,2.197,4.822,9.0,-15.0,26.0,101.5,33.14,0.0,0.0,0.0,0.0,0.0,224.0,-0.99,0.04,-0.007,-1.343,-0.793,1.038,-32.0,37.0,-38.0,101.5,33.35,0.0,0.0,0.0,0.0,0.0,235.0,-1.032,-0.072,-0.006,2.136,1.465,1.038,10.0,1.0,23.0,101.5,41.28,27.0,92.0,69.0,55.0,189.0,208.0,-1.008,0.118,-0.039,2.747,1.587,4.211,-6.0,34.0,36.0,101.5,30.01,0.0,0.0,0.0,0.0,0.0,2444.0,16,G0 X1.8603 Y-0.1375
20:27:03.939,5,35,0.0,3.481,0.0,44.10556,101.98319,-30.7,,1016.0,0,0,,2,2,"{""sr"":{""mpox"":44.10556,""mpoy"":101.98319,""mpoz"":-30.7,""mpoa"":0,""posx"":0,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":2,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":35,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":923141953}}",5.026669552418925,0.2021360479261988,0.2073638956536496,0.204960402658431,5.026669552418925,0.2021360479261988,0.2073638956536496,0.204960402658431,-1.00508168,-0.07591832,0.02575488,4.52698504,1.45501496,1.83599252,-2.0,17.0,-97.0,101.5,31.35836308,0.0,8.021020280000007,7.202548760000007,6.220382800000006,20.21624464000002,264.94331164,-0.99851428,-0.03251428,0.01275664,-5.0341956,-7.51464364,0.25782888,-12.93514296,39.0,67.82178772,101.5,31.69356408,0.0,5.347523680000001,4.3752463200000005,4.6183156400000005,13.060882760000004,285.69895304,-1.004,-0.011,0.0015368,0.73089344,2.14857272,4.93639744,10.0,-15.0,25.79389516,101.5,33.13731608,0.0,117.78432216,120.71064088,143.38960972,326.28452044,255.09514072,-0.98994872,0.04094872,-0.00661936,-1.30147148,-0.66538816,1.0234942,-31.61890336,36.6701984,-38.71089916,101.5,33.34,0.0,95.31104236,89.12201284,96.54884808,269.22274852,231.44689676,-1.03304968,-0.07055096,-0.004,2.34028924,1.42223608,0.94642772,10.0,1.3496791199999998,23.39939248,101.5,41.29,11.23269112,36.74406836000001,27.55805108,21.91684976,75.4850972,230.87824036,-1.00995964,0.117148,-0.0428878799999999,2.81019972,1.81510136,3.79084988,-6.0,34.0,37.85165232,101.5,30.04036064,0.0,5.502205120000005,4.267016720000003,4.267016720000003,13.13791852000001,1561.83076676,35,G2 X0. Y3.481 R0.071
20:27:04.252,5,42,1.4887,0.0732,0.0,81.91854,15.42507,-30.7,,1016.0,0,0,,2,3,"{""sr"":{""mpox"":81.91854,""mpoy"":15.42507,""mpoz"":-30.7,""mpoa"":0,""posx"":1.4887,""posy"":0.0732,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":923141953}}",5.31823143251075,0.2047963901875263,0.2037715582669333,0.2255923453420516,5.31823143251075,0.2047963901875263,0.2037715582669333,0.2255923453420516,-1.00665904,-0.07633964,0.0279824,4.55727214,1.68811374,1.9116498800000004,-2.6601996400000014,17.660199640000002,-96.34066694,101.5,31.36338946,0.0,33.300469839999856,29.902462919999877,25.824854279999887,83.93077731999963,295.22685022,-0.9977246,-0.03150964,0.01212936,-5.08384248,-7.66902794,0.236113,-12.40483786,39.0,67.12929268,101.5,31.69448894,0.0,8.90642861999998,7.287077839999983,7.691915699999982,21.86123451999995,294.40360188000005,-1.00273616,-0.01169772,0.0005661199999999,0.7607952000000001,2.07616908,4.8668976,9.26397396,-15.26397396,25.88706506,101.5,33.13585016,0.0,94.18291744000012,96.52286550000012,114.65746430000014,260.9042304200004,285.92539836000014,-0.99,0.0394548999999999,-0.0076738599999999,-1.36396636,-0.6110783200000001,1.08019062,-31.78123618,37.0,-38.91041402,101.5,33.34236412,0.0,83.89814558000006,78.45021400000006,84.98773156000007,236.98502082000016,249.82893518,-1.03104464,-0.06946488,-0.00453512,2.48918098,1.5217177400000002,0.9054858599999998,7.898542280000009,1.0447210800000013,19.491489120000026,101.5,41.3,12.975635139999987,42.78117171999997,32.085878959999974,25.57570067999998,87.88740789999994,250.43219654,-1.00741418,0.11797096,-0.03964456,2.747,1.57114886,3.90551024,-6.0,33.32627556,36.9708016,101.5,30.07326264,0.0,17.418218839999934,13.508006579999948,13.508006579999948,41.59044097999985,327.3321454400001,42,G3 X1.4887 Y0.0732 R0.1172
20:27:04.515,5,47,3.324,3.3368,0.0,128.53515,98.32051,-30.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-30.7,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":923141953}}",5.160732238670813,0.1938637574095641,0.1950393898114424,0.204698813657423,5.160732238670813,0.1938637574095641,0.1950393898114424,0.204698813657423,-1.006,-0.0768012,0.0274024,4.6877128,1.4891046000000003,1.8676752,-2.400048800000001,17.5999512,-96.6012352,101.5,31.3680114,0.0,39.20478320000009,35.20429480000007,30.403709000000077,98.81205460000022,259.154968,-0.9966436,-0.0314824,0.0120808,-4.8991656,-7.7381788,0.1626762000000001,-13.0,38.517529800000005,67.563129,101.5,31.7040182,0.0,9.611161800000012,7.86367760000001,8.300548600000011,23.591032800000026,291.44526599999995,-1.003092,-0.011908,7.120000000000145e-05,0.7715569999999999,2.0083824,4.8773824,9.4642896,-15.0,25.8158136,101.5,33.13,0.0,89.57758859999993,91.80311819999991,109.05097699999988,248.1466111999998,261.7181393999999,-0.9904704,0.0405296,-0.0065296,-1.3988224,-0.6658223999999999,1.0754968,-31.6146998,37.1445268,-39.8554732,101.5,33.34,0.0,81.59338879999996,76.29511739999997,83.18287059999996,230.4748323999999,238.6571012,-1.0318096,-0.071,-0.0034758,2.3393372,1.6661372,1.081605,10.0,1.0,24.0,101.5,41.3,11.897027200000004,43.78106040000002,32.83579560000001,26.17346040000001,89.94152680000003,246.5241398,-1.0069796,0.1185958,-0.0370204,2.819707,1.6726466,3.9436082,-6.0,33.5753832,37.0,101.5,30.09,0.0,19.79810480000004,15.35363220000003,15.35363220000003,47.273025400000094,436.3835046,47,G1 X3.324
20:27:05.024,5,47,3.324,3.3368,0.0,128.53515,98.32051,-30.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-30.7,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":923141953}}",5.48867044233606,0.2022166684902948,0.2087075898242207,0.2057175563878946,5.48867044233606,0.2022166684902948,0.2087075898242207,0.2057175563878946,-1.00599978,-0.07700022,0.02822056,4.57792784,1.51264958,1.8578916800000005,-2.0,17.220426760000002,-97.22062322,101.5,31.35999802,0.0,21.60180042000021,19.39753526000019,16.752416800000166,54.44535374000055,247.4757417800001,-0.99765748,-0.03128694,0.013,-4.9756132,-7.67764078,0.2389021599999999,-13.0,39.0,67.2868662,101.5,31.69916422,0.0,7.230350000000031,5.915740960000024,6.244393080000025,17.747222320000077,296.08124736000013,-1.00390034,-0.0116044999999999,0.00104994,0.8479148,2.1096324400000004,4.7670852,10.0,-15.604677059999998,25.7407667,101.5,33.129501260000005,0.0,105.3834534999998,108.0016758999998,128.29289997999976,291.9318027599994,189.90094958000003,-0.9904187,0.041,-0.008,-1.5103312799999995,-0.8394630600000001,1.038,-31.07899782,36.078997820000005,-39.5810456,101.5,33.34,0.0,89.4809956599999,83.67054167999991,90.72208411999988,252.7547604999997,199.0125144200001,-1.03294278,-0.06986202,-0.0043986599999999,2.20890662,1.4915324,1.0651548199999998,10.0,1.0833236800000008,24.0467633,101.5,41.32916686,12.178785500000014,40.01600924000005,30.012006680000034,23.92261432000003,82.2068014200001,181.0765573200001,-1.00948972,0.11874568,-0.0352354,2.7330841200000004,1.60250338,3.89164458,-6.0,33.00940896,36.74584458,101.5,30.10745836,0.0,11.992577940000098,9.300366780000076,9.300366780000076,28.63533994000024,231.41900764,47,G1 X3.324
20:27:05.541,5,47,3.324,3.3368,0.0,128.53515,98.32051,-30.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-30.7,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":923141953}}",5.306187233154839,0.2027379545250574,0.2045560437812039,0.2061157708521932,5.306187233154839,0.2027379545250574,0.2045560437812039,0.2061157708521932,-1.0061216400000002,-0.077,0.03063432,4.639,1.5795613999999998,1.90687796,-2.1219487200000007,18.0,-97.75610256,101.5,31.36121968,0.0,11.950978200000051,10.731490760000048,9.26810576000004,30.12134356000013,283.8290294800001,-0.99455872,-0.0301716,0.01309672,-4.87826796,-7.751,0.2126016,-12.82842464,39.0,67.82842464,101.5,31.69656888,0.0,5.903759080000007,4.830348520000007,5.098700720000006,14.491045440000018,259.8713226,-1.00228748,-0.0103806,0.001093,0.82742516,2.21207196,4.98744824,10.0,-15.71226028,24.57548032,101.5,33.12194744,0.0,114.67384763999996,117.52288799999997,139.60294571999995,317.66792715999986,274.64579816,-0.99031416,0.04,-0.0063912,-1.39930248,-0.7370534799999999,1.0567902,-31.0,36.39087412,-38.76314372,101.5,33.333909,0.0,93.80534523999997,87.71408919999998,95.02359611999998,264.96964347999995,239.24206136,-1.03214916,-0.07118524,-0.00418204,2.40519548,1.53462768,0.9971768,10.0,1.0,24.33461824,101.5,41.3225618,11.606557760000005,37.64576736000001,28.23432552000001,22.50562160000001,77.33750072000002,246.13138552,-1.00660808,0.1180352,-0.0328854,2.78920216,1.56311904,3.96917096,-5.88541608,33.0355916,36.15017552,101.5,30.11193612,0.0,7.358616760000024,5.706682760000019,5.706682760000019,17.57057496000006,264.87071164,47,G1 X3.324
20:27:06.054,5,47,3.324,3.3368,0.0,128.53515,98.32051,-30.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-30.7,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":923141953}}",5.269886333499418,0.2150818327798921,0.2147741201759531,0.2122088881494523,5.269886333499418,0.2150818327798921,0.2147741201759531,0.2122088881494523,-1.00624114,-0.07638,0.0252411399999999,4.365169440000001,1.38161174,1.92980264,-2.380000000000004,17.0,-96.62,101.5,31.36998622,0.0,37.13088594000038,33.34202036000034,28.79538110000029,93.58498872000096,300.4037800600004,-0.996,-0.0308372799999999,0.0131196599999999,-5.177539520000001,-7.675382760000001,0.2033017999999999,-12.307758960000005,39.0,67.0,101.5,31.68855154,0.0,9.714274440000056,7.696239860000043,8.123808860000045,23.08872020000013,328.59434986,-1.003,-0.0112706999999999,0.0022706999999999,0.6862763999999993,2.108042199999999,4.849957800000001,9.704253599999996,-14.704253599999996,25.7042536,101.5,33.12,0.0,91.22014171999965,93.48648079999964,111.05060783999956,252.69679073999905,303.6150906400003,-0.99,0.0399295,-0.00824434,-1.3799484799999997,-0.6441000600000002,1.1288007400000004,-31.244269320000004,36.22049184,-39.31474762,101.5,33.33,0.0,82.42680571999982,77.07441559999984,84.03252285999983,232.8289641799995,222.43652654000016,-1.03041804,-0.0708210399999999,-0.0037667799999999,2.2899722600000003,1.3542583600000015,0.9625447,10.236972679999996,1.0,24.5279768,101.5,41.35527968,13.451704440000029,43.42614874000009,32.569611340000066,25.96128488000005,89.21241424000017,215.3166559400002,-1.0079056,0.11814834,-0.03039208,3.00254504,1.5886492,3.9678120800000007,-5.97296118,33.97296118,36.41888652,101.5,30.14,0.0,19.20056118000017,14.890231380000134,14.890231380000134,45.84623824000042,269.57500988000044,47,G1 X3.324
20:27:06.569,5,47,3.324,3.3368,0.0,128.53515,98.32051,-30.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-30.7,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":923141953}}",5.0032736491694445,0.1979248566544329,0.2031080769124212,0.1954177727660452,5.0032736491694445,0.1979248566544329,0.2031080769124212,0.1954177727660452,-1.00668096,-0.07595812,0.02587472,4.724591199999999,1.50651804,1.93351804,-2.3193734000000017,17.3193734,-97.0,101.5,31.36680624,0.0,66.70143907999986,59.89516971999987,51.72764647999989,168.1148519199997,280.85328923999987,-0.998,-0.03216336,0.01251096,-4.814584479999999,-7.7828608,0.1593625599999999,-12.55086256,38.93836544,67.16335968,101.5,31.69225,0.0,13.47493583999998,11.024947719999984,11.637444839999985,33.07484315999996,321.6837904799999,-1.003,-0.0115290399999999,0.0012013999999999,0.7399011599999998,2.06709884,4.9692292,9.92807296,-15.0,24.60072904,101.5,33.12,0.0,64.28263288000012,65.87971704000013,78.25711840000015,178.07487052000033,218.77729632,-0.99011456,0.04044888,-0.00821944,-1.3977543600000002,-0.82797264,1.1460153599999998,-31.11462848,37.0,-39.3219356,101.5,33.33,0.0,69.11627872000007,64.62820868000006,70.46270004000006,195.2310473600002,241.91707911999995,-1.03236668,-0.07054456,-0.004,2.31348032,1.2426436399999998,1.02304132,10.4226302,2.0,23.96698164,101.5,41.33243456,14.274872399999992,50.08037795999997,37.56028347999998,29.93935627999998,102.88251579999994,231.7896890799999,-1.00863908,0.1199856,-0.03033212,2.82828164,1.6472836799999997,3.9077424,-6.0,34.0,37.01428096,101.5,30.15653208,0.0,32.70803035999994,25.365410999999952,25.365410999999952,78.09876619999984,255.88530044000004,47,G1 X3.324
20:27:07.084,5,47,3.324,3.3368,0.0,128.53515,98.32051,-30.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-30.7,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":923141953}}",5.180891742104516,0.1969715604464787,0.2030082473575301,0.2069691221586372,5.180891742104516,0.1969715604464787,0.2030082473575301,0.2069691221586372,-1.00504586,-0.0770141,0.02498308,4.5716442200000005,1.5303851999999996,1.88956,-2.00298606,17.0,-97.0,101.5,31.3404294,0.0,95.7497140800002,85.97933546000019,74.25487996000015,241.3283611000005,244.00848598000013,-0.99361964,-0.0305895,0.0124143799999999,-5.0432834,-7.848510239999999,0.0985711199999997,-12.0,39.0,67.20530461999999,101.5,31.7078687,0.0,17.483291360000027,14.304510840000026,15.099206220000024,42.91353350000008,233.11685683999997,-1.003,-0.0112395199999999,0.00129496,0.80705922,2.23972718,4.90099804,10.0,-15.0,25.23498414,101.5,33.1123952,0.0,37.83236995999982,38.7723045599998,46.05679817999978,104.80271339999946,221.40690428,-0.99099278,0.04035736,-0.0057446199999999,-1.2659595,-0.7685363200000003,1.0553628000000002,-31.6278664,37.0,-38.74426818,101.5,33.31992774,0.0,56.1958963199999,52.54681267999991,57.2906221999999,158.73516193999976,209.83243458,-1.03124378,-0.07159134,-0.0040076399999999,2.58413068,1.6917125399999997,1.0956323,10.0,1.9923628800000008,24.606459280000003,101.5,41.29606424,15.989405720000011,56.49682574000004,42.37261956000003,33.168817680000025,116.06413050000008,229.90035316000004,-1.00412792,0.1181195199999999,-0.02900094,2.69716476,1.59068364,4.073979860000001,-6.0,33.9396095,37.0603905,101.5,30.15122614,0.0,46.0408894000001,35.705178940000074,35.705178940000074,109.93436828000024,231.8559862400001,47,G1 X3.324
20:27:07.631,5,16,1.69895,1.50815,1.20866,87.25889,51.87287,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":87.25889,""mpoy"":51.87287,""mpoz"":0,""mpoa"":0,""posx"":1.69895,""posy"":1.50815,""posz"":1.20866,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":923141953}}",5.051074678166164,0.203331686951578,0.2031097359820483,0.2096599022931157,5.051074678166164,0.203331686951578,0.2031097359820483,0.2096599022931157,-1.0060809199999998,-0.07791908,0.02600008,4.296692,1.53091732,1.78475804,-2.08057808,17.080073839999997,-96.07741784,101.5,31.3424196,0.0,7.903259919999967,7.096804639999969,6.129058719999971,19.91944043999991,160.82491216,-0.99528696,-0.0307736799999999,0.0129696799999999,-5.05743212,-7.69104804,0.15163656,-12.0,38.75808332,67.98484152,101.5,31.70243952,0.0,5.322161279999995,4.354495479999996,4.596412159999995,13.063486519999984,337.29494464000004,-1.00256664,-0.0117346,0.0017346,0.91379968,2.120268,4.90136268,10.0,-15.71685664,25.0,101.5,33.11017888,0.0,118.29411176000004,121.23309624000002,144.01022364000002,327.6967322000001,288.18362352,-0.99002896,0.04076632,-0.00761684,-1.39150936,-0.71950936,1.08827496,-31.58790852,36.97105544,-38.645797640000005,101.5,33.30028944,0.0,94.99533392,88.82680604000002,96.25798464000002,268.33097728,211.18866404,-1.0318931999999998,-0.07113712,-0.00413712,2.34597352,1.56470704,1.11575072,10.0,1.0302855999999998,24.53836548,101.5,41.33969712,11.630843119999998,36.8978468,27.673385599999992,22.058495279999995,75.80101211999998,184.92207592,-1.00657548,0.119,-0.02823048,2.75451568,1.69531652,3.90580728,-6.0,33.11373588,37.88310524,101.5,30.1899684,0.0,5.573054519999984,4.3219607599999845,4.3219607599999845,13.30709083999996,289.8996566800001,16,G0 X1.8603 Y-0.1375
