t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,gcode_line,gcode_string
19:44:13.661,5,18,1.8603,-0.1375,0.2,91.35718,10.07329,-21.12,,0.0,0,0,,2,0,"{""sr"":{""mpox"":91.35718,""mpoy"":10.07329,""mpoz"":-21.12,""mpoa"":0,""posx"":1.8603,""posy"":-0.1375,""posz"":0.2,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":18,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":0,""mark"":802191575}}",5.21711891371524,0.1924125925870612,0.1703006458410527,0.1874296186724677,5.21711891371524,0.1924125925870612,0.1703006458410527,0.1874296186724677,-0.991,0.04,-0.008,-1.282,-0.488,1.282,-30.0,35.0,-38.0,101.5,31.44,0.0,0.0,0.0,0.0,0.0,300.0,-1.004,-0.01,0.0,0.671,2.258,4.7,9.0,-14.0,24.0,101.5,31.22,0.0,0.0,0.0,0.0,0.0,284.0,-1.005,-0.078,0.028,4.578,1.831,1.892,0.0,0.0,0.0,101.5,30.32,145.0,92.0,99.0,56.0,202.0,262.0,-1.006,0.119,-0.02,2.869,1.587,3.723,-6.0,34.0,37.0,101.4,30.63,0.0,0.0,0.0,0.0,0.0,184.0,-0.994,-0.029,0.012,-5.554,-8.972,0.061,-12.0,39.0,66.0,101.5,30.37,0.0,13.0,10.0,11.0,30.0,235.0,-1.031,-0.068,-0.001,2.319,1.465,1.221,9.0,-3.0,18.0,101.4,38.6,147.0,85.0,67.0,53.0,178.0,181.0,18,G0 Z0.2
19:44:13.916,5,35,0.0,3.481,0.0,44.10556,101.98319,-26.2,,1016.0,0,0,,2,2,"{""sr"":{""mpox"":44.10556,""mpoy"":101.98319,""mpoz"":-26.2,""mpoa"":0,""posx"":0,""posy"":3.481,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":2,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":35,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":802191575}}",5.308208105661706,0.2022843241470118,0.200200171495735,0.2030234705490392,5.308208105661706,0.2022843241470118,0.200200171495735,0.2030234705490392,-0.9923514,0.04,-0.0086043,-1.3974802,-0.5182191,1.1885359,-30.0718355,35.252300600000005,-38.9281645,101.5,31.4392816,149.36592069999998,111.5175422,91.2416261,100.0278564,306.8422079,225.990737,-1.004,-0.0107084,0.0003593,0.7479907,2.1365892,4.7,9.0,-14.291438,24.291438,101.5,31.2264091,7.6906662,157.0177619,144.8408747,150.60887339999996,371.7155176,294.22032640000003,-1.0044258,-0.078,0.0274258,4.5218378,1.6170773,1.8124422,-2.0,16.9594594,-98.0,101.5,30.3161469,76.63944169999999,52.822002,56.841067,32.726675199999995,115.9787427,272.5950212,-1.007,0.1173647999999999,-0.0203385,2.747,1.6661162,3.745004,-6.0,33.0,37.9737212,101.4,30.6433841,64.2903648,4.369247700000001,3.745070000000001,3.745070000000001,11.235209100000002,318.91754960000003,-0.9964905,-0.0305086,0.011,-5.948231300000001,-8.717709900000001,0.0597979999999999,-12.0,39.0,66.26396919999999,101.5,30.3573602,0.0,9.8035297,7.541176599999998,8.295294599999998,22.623530599999995,355.2658565,-1.0302022,-0.069807,-0.003,2.439304,1.4750607,1.2506874,8.9907325,-3.0,18.0092675,101.4,38.59009270000001,120.5762796,70.19312359999999,55.3286975,43.7674766,146.99265819999997,290.965869,35,G2 X0. Y3.481 R0.071
19:44:14.173,5,42,1.4887,0.0732,0.0,81.91854,15.42507,-26.2,,1016.0,0,0,,2,3,"{""sr"":{""mpox"":81.91854,""mpoy"":15.42507,""mpoz"":-26.2,""mpoa"":0,""posx"":1.4887,""posy"":0.0732,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":802191575}}",5.349909373414596,0.2013284990359139,0.2044705976428684,0.2076387074821006,5.349909373414596,0.2013284990359139,0.2044705976428684,0.2076387074821006,-0.99117304,0.041,-0.00739604,-1.25783672,-0.52483672,1.13325908,-30.17312208,35.78462132,-37.78462132,101.5,31.43173112,66.8889828,64.3180344,52.44762692,57.49813916,176.37942664000002,175.19020144,-1.00440748,-0.010162,0.000838,0.5789599599999999,2.05491508,4.79237464,6.78985996,-10.56200472,18.10629424,101.5,31.21407436,22.95762064,99.82725024,92.08554508,95.75266896,236.32573576,209.61407688,-1.0053497999999998,-0.07801024,0.02619344,4.87709888,1.51192136,1.892,-1.5536116,17.0,-97.08625808,101.5,30.32,68.743822,41.06773804,44.1924566,25.4441422,90.17046732,248.12080808,-1.00787832,0.11918944,-0.01943684,2.9338342,1.70897884,3.70374436,-6.43696844,33.06320328,37.43696844,101.4,30.643738,128.56769924,8.76728372,7.5148148,7.5148148,22.54444464,307.69177208,-0.995,-0.02963636,0.01195608,-5.56993372,-9.12212328,-0.11141228,-12.0,39.0,66.6380238,101.43619724,30.35636312,0.0,4.13604872,3.18157584,3.49973304,9.54472676,331.93366624000004,-1.03220644,-0.06843212,-0.0025458,2.16928904,1.517858,1.3069970400000002,8.0222456,-3.0,18.29510608,101.4,38.60044496,39.83760688,23.19312748,18.2816418,14.4615968,48.56913756,274.60666592,42,G3 X1.4887 Y0.0732 R0.1172
19:44:14.437,5,47,3.324,3.3368,0.0,128.53515,98.32051,-26.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-26.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":802191575}}",5.157344005336516,0.2004370239031517,0.2097691067089304,0.2082119273606199,5.157344005336516,0.2004370239031517,0.2097691067089304,0.2082119273606199,-0.99086656,0.04062352,-0.00750992,-1.23457156,-0.57072388,1.16690568,-30.0,36.0,-37.51022092,101.5,31.44,78.36459860000001,80.813492,66.12012964,72.48725316000001,222.35954776,252.00001956,-1.00449388,-0.01035204,0.0013398,0.73466936,2.29947116,4.6577972800000005,9.0,-14.0,23.15407808,101.5,31.21493984,0.0,121.0315932,111.15146324,116.09152872,286.52377208,236.06831284,-1.00449668,-0.0772172399999999,0.02921724,4.40234952,1.67084084,1.78784452,-1.21063692,17.0,-96.0691966,101.5,30.31789348,71.07324272,45.99392976,49.185506,27.8221048,100.35830588,288.67619832,-1.0078784399999998,0.11864672,-0.01978504,2.75646932,1.63490444,3.65253068,-6.0,34.0,37.49161604,101.4,30.6392098,105.23551648,7.11737812,6.10060968,6.10060968,18.30182904,223.29877212,-0.99409464,-0.03,0.01102684,-5.5662134000000005,-8.81636672,0.04198752,-12.09482564,38.6084256,65.3915744,101.44864016,30.35486432,0.0,6.323200119999999,4.86399948,5.35039952,14.59199944,233.34169268,-1.02893396,-0.068,-0.0029181199999999,2.40948668,1.37382128,1.22800944,9.0,-3.0,18.43494048,101.4,38.62565072,71.4923008,41.0875892,32.386688,25.61932048,86.04224583999999,217.85495672,47,G1 X3.324
19:44:14.955,5,47,3.324,3.3368,0.0,128.53515,98.32051,-26.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-26.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":802191575}}",5.020970476985865,0.1958788854058675,0.2025079273073431,0.2074192207508894,5.020970476985865,0.1958788854058675,0.2025079273073431,0.2074192207508894,-0.99163888,0.04065636,-0.00793412,-1.18107664,-0.553128,1.12398228,-9.84446336,11.81335684,-12.46965416,101.5,31.44,53.81640195999999,54.472699160000005,44.3000872,48.56602123999999,148.97955072000002,352.29932868,-1.0044016,-0.01,0.00196148,0.6321624,2.06067584,4.655675319999999,9.0,-14.9614578,24.9614578,101.5,31.2036332,9.44626692,89.01289963999999,82.10985868,85.37972008,210.72441604,309.3810428,-1.00378484,-0.078,0.02721516,4.639,1.5697047599999998,1.88765984,-1.92885068,17.0,-96.42784236,101.5,30.31215436,67.67029028,39.71821828,42.35642364,24.38703172,86.42421748,283.14923416,-1.00764004,0.11840772,-0.01931952,2.84702988,1.61726728,3.68151444,-6.0,34.0,37.319915,101.4,30.6408814,140.7776624,9.52119452,8.161023640000002,8.161023640000002,24.4830718,207.5569782,-0.99683896,-0.03048088,0.011,-5.4711922,-9.1633946,-0.12128816,-11.25949968,39.0,66.83903568000001,101.5,30.3493758,0.0,3.373491439999999,2.59499328,2.8544920800000004,7.784979080000001,273.36956492,-1.03428284,-0.06840388,-0.00196984,2.36676232,1.56529688,1.32683668,9.0,-2.92176624,18.70475464,101.4,38.63078232,27.342252920000004,15.872887080000002,12.511570199999998,9.897212199999997,33.34819984000001,246.0616492,47,G1 X3.324
19:44:15.468,5,47,3.324,3.3368,0.0,128.53515,98.32051,-26.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-26.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":802191575}}",5.062710961819217,0.1831378117277054,0.1996694848625501,0.2094306501167127,5.062710961819217,0.1831378117277054,0.1996694848625501,0.2094306501167127,-0.9910973,0.04162492,-0.0079027,-1.2481117,-0.6642148600000004,1.19134646,-30.0,36.0,-37.6249722,101.5,31.43,65.43541919999986,62.254671759999866,50.62879945999989,55.50416545999988,170.26277711999964,269.6388143800001,-1.004,-0.01,0.0,0.6155682199999999,2.19104432,4.68290788,9.0,-14.594461,24.0,101.5,31.2,19.932731579999952,99.35699079999983,91.65175411999986,95.30160295999984,235.21246755999965,199.07714679999992,-1.00447626,-0.07804748,0.02836846,4.884248220000001,1.53874806,1.7990552999999998,-1.155113180000001,9.818460680000008,-56.022980060000044,101.5,30.314697820000003,68.01340457999991,39.28724615999996,41.82190761999996,23.65683621999997,85.3335890199999,316.2120234199999,-1.006356,0.11903514,-0.01996486,2.79369944,1.60713778,3.62756266,-6.365229699999999,34.0,37.29501242,101.4,30.63330122,138.6297710400002,9.378301300000016,8.038543420000012,8.038543420000012,24.11563126000004,241.48825252,-0.99769632,-0.03074462,0.0103899399999999,-5.70503404,-8.70109354,0.0126258599999998,-12.0,39.0,66.18281386,101.5,30.36634326,0.0,2.3765820399999784,1.828140459999983,2.010954319999982,5.484420379999951,320.89563503999983,-1.03125592,-0.06814946,-1.0320000000000028e-05,2.25066002,1.27661302,1.3175615400000005,8.150576279999997,-3.0,18.1385143,101.4,38.6486149,20.14801245999971,11.773704639999828,9.280450099999866,7.341251039999894,24.65552353999965,284.5916241199998,47,G1 X3.324
19:44:15.980,5,47,3.324,3.3368,0.0,128.53515,98.32051,-26.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-26.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":802191575}}",5.347865298934,0.2058155368170739,0.2065783300393208,0.2057934685812903,5.347865298934,0.2058155368170739,0.2065783300393208,0.2057934685812903,-0.99089986,0.04072256,-0.00827436,-1.37054898,-0.63715502,1.1493732,-30.0,35.27418824,-38.37417074,101.5,31.4255161,69.94950490000004,74.43344732000004,60.53322546000003,66.36235044000004,203.5709947400001,288.62227616,-1.00474198,-0.0097419799999999,0.0009428599999999,0.72848898,2.3395928400000003,4.6079775,9.0,-15.0,24.08245476,101.5,31.2,20.763283140000016,112.39930590000006,103.68262500000004,107.81157908000004,266.0881524200001,340.62219248,-1.005,-0.07832506,0.02752142,4.87743098,1.42560538,1.88264972,-1.84671636,16.84671636,-97.6314441,101.5,30.29675112,66.46429040000001,44.46891350000001,47.33787612000001,26.77698022000001,96.58839294000002,358.29857064,-1.00686698,0.11879898,-0.01999014,2.83574996,1.6751214,3.70137868,-6.4446102000000005,34.0,37.4446102,101.4,30.63,116.58439643999994,7.775455779999996,6.664676559999997,6.664676559999997,19.994029059999992,326.30501296,-0.99406916,-0.03001308,0.0114373799999999,-5.62838542,-8.956744,0.00340886,-12.06916608,38.57580838,66.0,101.5,30.35631656,0.0,5.514488540000005,4.241914680000003,4.666105680000004,12.72574380000001,385.2889843,-1.0313177999999998,-0.06859706,-0.00147362,2.19590632,2.01976726,1.3186069799999998,3.9437642200000047,-1.3145882800000013,8.32572412000001,101.4,38.63526556,58.43033794000007,34.25226702000003,26.99884572000003,21.357295880000024,71.72827710000007,365.16377676,47,G1 X3.324
19:44:16.495,5,47,3.324,3.3368,0.0,128.53515,98.32051,-26.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-26.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":802191575}}",5.171675885006411,0.2036091442068356,0.2076084278155092,0.2124926363362356,5.171675885006411,0.2036091442068356,0.2076084278155092,0.2124926363362356,-0.99125288,0.040507,-0.0077471199999999,-1.221,-0.6245280000000002,1.1764091999999997,-30.418224,35.581776000000005,-38.50716864,101.5,31.42492864,69.02437868000005,96.0820113600001,78.53978200000009,86.10287216000009,264.12637828000027,216.97104019999995,-1.004,-0.01046172,0.00066812,0.72570368,2.22218464,4.662546440000001,9.0,-14.53799576,24.0,101.5,31.2,26.462131280000023,138.4789392800001,127.73975600000011,132.82673736000012,327.8276922000003,232.23772512,-1.00546648,-0.0781904,0.02584728,4.613931480000001,1.526,1.94777528,-1.7239655599999992,17.190383999999998,-98.809616,101.5,30.3153362,77.90293204000004,49.62310028000002,52.82459096000002,30.41415864000001,107.78350812000004,234.41520696,-1.0079858,0.119,-0.0198198,2.77911584,1.53699424,3.75101728,-6.0,33.81976464,37.40277476,101.4,30.62180268,85.48297015999985,5.837861519999991,5.003881399999992,5.003881399999992,15.011643839999977,237.90665944000008,-0.99487624,-0.02909192,0.01112376,-5.64409984,-8.766908319999999,0.15949376,-12.0,38.73852352,65.86240047999999,101.48761244,30.35876104,0.0,7.990404640000013,6.14646528000001,6.7611118400000105,18.439396200000026,287.87855528000006,-1.03362124,-0.06812648,-0.00218868,2.2795346800000003,1.35841424,1.2388306399999998,8.354665279999999,-3.0,18.58216068,101.4,38.59708512,96.15492788000016,54.85348236000009,43.23745036000008,34.20275992000006,114.86964548000022,295.58517171999995,47,G1 X3.324
19:44:17.010,5,47,3.324,3.3368,0.0,128.53515,98.32051,-26.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-26.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":802191575}}",5.206377447658151,0.1909027265716731,0.2004323984266784,0.20847519654112,5.206377447658151,0.1909027265716731,0.2004323984266784,0.20847519654112,-0.99058586,0.04140852,-0.00742538,-1.28234282,-0.7572752800000002,1.1168623599999998,-30.0,36.0,-38.707170940000005,101.5,31.42419956,101.13205664000016,118.31772510000016,96.22681650000014,105.49310262000016,323.6072213800005,247.94302194,-1.00333752,-0.01033106,0.0006556799999999,0.6935481799999996,2.11739368,4.92257486,8.33728676,-15.0,24.66271324,101.5,31.2,34.75139340000005,163.94530434000018,150.5684658800002,157.2536588600002,388.11541502000046,226.50626763999995,-1.00442066,-0.07857934,0.02656748,4.45741216,1.50145238,1.84146084,-2.0,17.0,-97.40832084,101.5,30.32,88.75187270000006,55.02616108000005,58.57623598000004,33.13403248000002,119.51918858000008,316.67270886000006,-1.00628904,0.1197109599999999,-0.01979476,2.8379171000000003,1.6763981600000002,3.64704146,-6.0,33.274562780000004,36.9853293,101.4,30.63,57.07966735999978,3.843876019999984,3.294750439999987,3.294750439999987,9.88425133999996,320.2316065000001,-0.994,-0.0280162999999999,0.0116432799999999,-6.041091400000002,-8.54834366,0.2271531400000006,-12.0,38.8053409,65.3730142,101.482164,30.3522727,0.0,10.46943552000002,8.053411860000013,8.858752760000016,24.160235600000043,383.0589944999999,-1.0310215,-0.07060456,-0.00390592,2.3501594000000003,1.5016942999999998,1.11845414,9.0,-3.0,18.98185262,101.4,38.61981852,127.82075716000028,75.44975218000016,59.47215790000012,47.0451395800001,158.00065824000032,367.4286039599999,47,G1 X3.324
19:44:17.551,5,16,1.69894,1.50815,1.0315,87.25862,51.87273,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":87.25862,""mpoy"":51.87273,""mpoz"":0,""mpoa"":0,""posx"":1.69894,""posy"":1.50815,""posz"":1.0315,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":802191575}}",5.2139257872557145,0.2033225826005491,0.2060184486125157,0.2162062977319389,5.2139257872557145,0.2033225826005491,0.2060184486125157,0.2162062977319389,-0.9915776,0.041,-0.0072113999999999,-1.30103,-0.5943393999999993,1.2400184000000007,-30.0,35.367011999999995,-38.0,101.5,31.4352288,59.08889459999976,60.92395339999973,49.54658899999978,54.31774219999976,166.62334339999927,250.10229359999985,-1.00454,-0.009605,0.0006858,0.7617258000000002,2.2530808,4.7659192,9.0,-14.605312400000004,23.0649892,101.5,31.19,5.525628799999983,96.69849939999968,88.80474439999972,92.75162199999971,228.91889619999927,328.1698072000001,-1.005,-0.0778806,0.026559,4.4829568,1.572564,1.960218,-2.1193995999999977,17.0,-97.5591636,101.5,30.3155916,57.54754139999991,40.997792799999935,43.64281139999993,25.008279599999963,89.48980579999986,296.80907139999977,-1.0087042,0.1177214,-0.0192941999999999,2.7519187999999994,1.648,3.6490566,-6.0,34.0,36.7864288,101.4,30.6329422,134.25787420000034,8.950524800000023,7.67187900000002,7.67187900000002,23.01563600000006,315.79076099999986,-0.996,-0.0310694,0.0109844,-5.360682399999999,-8.9341528,0.0146943999999994,-12.1474904,39.0,66.0,101.5,30.3598478,0.0,4.032921599999971,3.1022473999999782,3.412471599999976,9.306741999999934,340.69865819999967,-1.0300744,-0.0686796,-0.0039256,2.143887199999999,1.7822576000000008,1.3526812000000004,9.0,-3.0,19.0,101.4,38.658188,37.31184559999957,21.728279799999758,17.12699739999981,13.548221599999849,45.50157439999949,288.6299499999998,16,G0 X1.8603 Y-0.1375
