t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,gcode_line,gcode_string
15:23:35.056,5,37,1.72366,0.3217,0.0,87.88662,21.73694,-39.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":87.88662,""mpoy"":21.73694,""mpoz"":-39.7,""mpoa"":0,""posx"":1.72366,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":255849967}}",5.27792915383522,0.200759899136844,0.2190158177989137,0.2160038956541156,5.27792915383522,0.200759899136844,0.2190158177989137,0.2160038956541156,-0.978832719999999,0.02790236,-0.0084769800000008,-1.8307709000000003,-0.9560338000000098,0.9213154199999972,-31.0,40.0,-49.16926979999992,101.2,34.22998748,210.18845848000947,16.45529044000073,17.368151620000774,26.52180360000116,57.60916602000252,3213.9708407400603,-0.9957879199999996,-0.0106675800000003,0.0062080800000011,0.3736286200000222,1.6613892999999875,4.853727100000004,10.242141499999963,-12.004393679999987,23.250928859999945,101.2,33.06995606,34.47337937999624,54.919660179994,56.58389195999384,62.765325359993135,157.8643036999827,2886.4701004600174,-1.034000260000001,-0.0502112400000024,0.0134729599999999,-4.533970519999995,-7.291389200000011,-0.2103782600000013,-1.0107224399999748,38.45955362,57.47027603999997,101.2,32.58,0.0,8.64714610000006,6.485359580000044,6.485359580000044,18.91563236000013,2925.840742200021,-0.9422342400000052,0.4990264800000008,-0.0153279200000005,2.53704598000004,0.7313977199999335,1.067606780000006,12.502278220000058,11.294595000000418,1.0631524999997268,101.2,41.99,0.0,109.35544420000429,82.84503372000323,77.04588046000299,253.50580216000992,2765.12746304003,-1.031,0.135,-0.012,2.869,1.953,4.028,-7.0,30.0,43.0,101.2,32.6,0.0,0.0,0.0,0.0,0.0,1995.0,-1.034331720000001,-0.0655001999999991,0.0873274600000011,4.765911879999992,1.8325590399999971,2.19697528,-2.026371279999954,17.0,-95.97342616000005,101.2,32.49026364,0.0,92.49476728000438,80.81121778000383,70.10149954000333,242.4334497800115,2510.477771240008,37,G1 X-0.1254
15:23:35.313,5,37,1.55169,0.3217,0.0,83.51846,21.73694,-39.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":83.51846,""mpoy"":21.73694,""mpoz"":-39.7,""mpoa"":0,""posx"":1.55169,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":255849967}}",5.115594895275009,0.1961819974688126,0.1966314427424641,0.2007491137500659,5.115594895275009,0.1961819974688126,0.1966314427424641,0.2007491137500659,-1.00337364,0.0391168799999999,-0.020678,-1.82049188,-0.8062743200000001,0.977,-31.0,40.224516040000005,-47.32124488,101.2,34.2488774,0.1044938399999996,3.073344360000048,3.125591720000047,5.616457160000094,11.883168960000194,3192.720195679999,-1.00490532,-0.0073202799999999,-0.00166368,0.524388000000001,1.9849762,4.92035616,10.906000879999995,-13.0,23.0,101.2,33.07193776,106.11770639999976,165.23025419999962,170.21565007999962,189.4450333599996,476.461380199999,2956.616714839999,-1.00572552,-0.0528428399999998,0.0195864799999999,-4.9304862,-6.9834258,-0.2948646799999997,-3.0,40.0,59.94461568,101.2,32.5705538,0.0,7.556347920000003,5.6672611600000025,5.6672611600000025,16.529512200000006,2937.81277508,-0.9423380399999998,0.6523497599999996,-0.0614332799999999,4.711993839999997,2.383297440000001,0.9510472800000004,10.559191639999998,0.0228541599999917,21.62674912,101.2,41.99,0.0,31.615323240000254,24.1905122000002,22.513942160000184,73.5295766400006,2732.9866994799995,-1.031,0.135,-0.012,2.869,1.953,4.028,-7.0,30.0,43.0,101.2,32.6,0.0,0.0,0.0,0.0,0.0,1995.0,-0.99663812,-0.07883192,0.0496263999999998,4.973726720000001,1.9301452799999996,2.0742537600000004,-2.8751125999999974,17.0,-95.99388488,101.2,32.49875152,0.0,11.864340200000266,10.359571360000231,8.9919209200002,30.85340152000069,2465.3598156000003,37,G1 X-0.1254
15:23:35.570,5,37,1.37838,0.3217,0.0,79.11643,21.73694,-39.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":79.11643,""mpoy"":21.73694,""mpoz"":-39.7,""mpoa"":0,""posx"":1.37838,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":255849967}}",5.403785735462474,0.1986059485940061,0.2035535611223027,0.2037459896031401,5.403785735462474,0.1986059485940061,0.2035535611223027,0.2037459896031401,-0.99340148,0.0451406599999998,-0.0057003599999997,-1.5121540999999958,-0.9781206999999932,0.9043378600000048,-31.66831919999997,39.28804300000003,-46.46259420000002,101.2,34.242444,0.0,14.951097479999447,14.239140479999474,46.27720569999829,82.58701265999694,2228.343949279996,-1.0057258799999995,-0.0078160400000002,-0.0006930199999998,0.0712290400000114,1.8686939199999997,4.844301060000001,11.162722299999992,-13.634414259999984,23.268828519999968,101.2,33.08365578,66.30224352000249,82.0138005600037,82.90769434000374,92.7785110200042,238.0386541000108,2359.3922432999875,-1.00258136,-0.0349270399999996,0.0168479799999999,-4.799820560000001,-7.005861040000004,-0.122,-2.4844232000000024,40.39474855999999,58.879171759999984,101.2,32.57484462,0.0,8.249223799999967,6.186917599999975,6.702494399999973,18.560753059999925,2244.47751646,-0.9865763600000034,0.3912666199999928,0.0047735000000012,4.085037999999828,0.6301820800000085,1.0024878600000018,8.525151100000162,8.133595680000075,-7.569579420000089,101.2,41.99,0.0,87.35764871999729,66.87241913999793,62.23769675999807,203.2257019999937,2375.7758039199925,-1.031,0.135,-0.012,2.869,1.953,4.028,-7.0,30.0,43.0,101.2,32.6,0.0,0.0,0.0,0.0,0.0,1995.0,-1.00096226,-0.0720118400000002,0.0004733600000001,5.110333159999999,1.7399195400000036,2.148448659999995,-3.0,17.73469045999997,-96.0,101.2,32.49,0.0,69.79561847999723,61.71402071999754,53.63242295999788,180.7339179199928,2090.2613759599944,37,G1 X-0.1254
15:23:35.828,5,37,1.20641,0.3217,0.0,74.74827,21.73694,-39.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":74.74827,""mpoy"":21.73694,""mpoz"":-39.7,""mpoa"":0,""posx"":1.20641,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":255849967}}",5.249483525618916,0.200640706710148,0.2175653843118725,0.2123064358354683,5.249483525618916,0.200640706710148,0.2175653843118725,0.2123064358354683,-0.9710718200000004,0.0337823200000003,0.0104088599999997,-1.7241900999999988,-0.8720358800000017,0.9617739400000012,-31.35747768000001,39.39351018000001,-45.81946945999997,101.2,34.24963982,14.353200480000092,10.666501420000218,11.453521780000235,36.36699490000074,67.90092382000138,10016.911138000023,-1.02536982,0.0121997800000001,-0.0082340199999997,0.7365120000000004,1.881319960000004,4.82651284,10.872995080000004,-13.672007719999993,23.327992280000007,101.2,33.09545002,76.30040953999921,118.2656345199988,118.2656345199988,132.43571107999864,346.07685695999646,9670.063817760029,-1.0288693400000015,-0.0887728599999997,-0.01555294,-5.003605240000001,-6.926447320000001,0.2685433999999992,-2.4942837200000008,40.0,58.50571628,101.2,32.573794,0.0,7.908534260000011,6.425684100000009,6.425684100000009,18.288485120000026,9858.49922232002,-1.1462113799999982,0.3085118199999987,0.1099976399999997,3.88276635999996,1.4656866000000028,0.973740999999998,5.945936320000096,4.6711612800000735,-2.234232820000038,101.2,41.98488766,0.0,60.05841142000092,46.16430136000072,43.02692154000066,139.83749544000213,10118.347660540026,-1.031,0.135,-0.012,2.869,1.953,4.028,-7.0,30.0,43.0,101.2,32.6,0.0,0.0,0.0,0.0,0.0,1995.0,-0.9956936,-0.0740879800000005,0.2426033000000004,5.1075421000000025,1.95154188,2.101182320000001,-2.0,17.0,-94.84051028000002,101.2,32.49423244,0.0,39.78483608000092,35.97564936000083,31.31997720000073,103.6945191400024,8867.76141912002,37,G1 X-0.1254
15:23:36.085,5,37,1.03443,0.3217,0.0,70.38011,21.73694,-39.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":70.38011,""mpoy"":21.73694,""mpoz"":-39.7,""mpoa"":0,""posx"":1.03443,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":255849967}}",5.123779246448732,0.1959623167548047,0.1887978295488473,0.2014697233388708,5.123779246448732,0.1959623167548047,0.1887978295488473,0.2014697233388708,-0.9792333999999976,0.0405352399999996,-0.0042659199999993,-1.670809159999994,-0.903094119999992,0.97542436,-31.449362399999966,38.47519039999997,-45.09923952000014,101.2,34.25,36.847708039997336,13.480868999999029,17.525129559998735,39.99324403999711,78.63840199999431,13062.01436108,-0.99102584,-0.0158412399999998,0.0116217999999999,0.5027936000000027,1.8094043999999887,4.742816120000004,10.097433599999992,-13.46517727999998,24.36774367999999,101.2,33.1034,96.75105168000394,112.0702983600043,110.0284400800042,123.93383704000476,330.6677981200127,13754.1010638,-0.9923251600000071,-0.0985172799999961,-0.0115136800000011,-4.763481440000006,-6.953347439999995,0.153768240000002,-2.0,40.0,58.97487403999996,101.2,32.57764732,0.0,8.426266279999956,6.443615359999967,6.939278199999964,18.835183359999903,11972.926029240009,-0.7873636399999844,0.2284977999999836,0.0279961199999937,0.9549460799999658,1.7290615600000157,1.0808683999999835,12.519999280000125,11.344150440000604,14.269232439999245,101.2,41.99,0.0,61.54835075999657,46.97932703999738,43.79235267999756,144.03967295999195,13929.555015320004,-1.031,0.135,-0.012,2.869,1.953,4.028,-7.0,30.0,43.0,101.2,32.6,0.0,0.0,0.0,0.0,0.0,1995.0,-1.0143364800000023,-0.1160074000000005,0.1732331999999879,5.5741934400000135,1.513359039999991,2.1091002400000023,-2.5561348800000365,16.99711536,-96.55613488000004,101.2,32.4987906,0.0,41.45215823999657,37.92431483999687,33.07353055999727,107.59921879999108,11769.032045360009,37,G1 X-0.1254
15:23:36.343,5,37,0.86112,0.3217,0.0,65.97808,21.73694,-39.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":65.97808,""mpoy"":21.73694,""mpoz"":-39.7,""mpoa"":0,""posx"":0.86112,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":255849967}}",5.472561011158111,0.203258188853619,0.2039309745424488,0.2045990150091689,5.472561011158111,0.203258188853619,0.2039309745424488,0.2045990150091689,-0.9766825599999988,0.0234405999999998,-0.0570746800000009,-1.4497890400000006,-0.7677546399999982,0.9733655599999972,-31.98251428,38.680698800000016,-42.27720407999993,101.2,34.2469816,0.0,28.590602320000617,41.78616832000091,63.587266920001376,135.39537832000292,14460.221144280004,-1.0409581599999995,0.0051911199999999,0.0204841600000002,0.6745765200000031,2.0112368799999976,4.909635839999999,4.366536399999867,-5.736971359999822,9.982558959999697,101.2,33.10563328,62.4457647599984,76.74057839999801,74.85968155999808,84.64034347999782,228.3408383599941,15154.174133200013,-1.0191661599999982,-0.0274507600000005,0.0313265600000007,-5.320036760000001,-7.024144200000001,0.0701698799999979,-3.0,40.33330312000001,58.48354608,101.2,32.56699568,0.0,8.779720920000022,7.2303581600000175,7.2303581600000175,20.14171244000005,12940.38327476,-0.9493815600000018,0.2121380399999985,0.0374522000000003,3.524320880000126,1.5184609999999896,1.2499069199999984,10.17543568000004,14.460082360000111,-1.100127360000237,101.2,41.9988624,0.0,88.30744468000158,66.8799028000012,62.334666480001125,205.1849440000037,15028.800925279997,-1.031,0.135,-0.012,2.869,1.953,4.028,-7.0,30.0,43.0,101.2,32.6,0.0,0.0,0.0,0.0,0.0,1995.0,-0.96097888,-0.1266158000000011,0.3580057200000008,4.987497159999994,1.813467840000001,2.1878713600000044,-3.0,16.99809852,-97.13966212000004,101.2,32.48571024,0.0,65.73292540000155,62.158582120001455,55.01369852000129,174.3313457200041,12810.251012399996,37,G1 X-0.1254
15:23:36.606,5,37,0.68915,0.3217,0.0,61.60991,21.73694,-39.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":61.60991,""mpoy"":21.73694,""mpoz"":-39.7,""mpoa"":0,""posx"":0.68915,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":255849967}}",5.194630954556178,0.1964810790714448,0.2035466280342939,0.2030063672002664,5.194630954556178,0.1964810790714448,0.2035466280342939,0.2030063672002664,-0.9758943600000012,0.0276760000000006,-0.0770700399999973,-1.587,-0.5747294000000069,0.9666923599999973,-31.916736379999985,37.08435758000002,-43.91345449999997,101.2,34.25,0.0,3.830112860000975,5.578643040001428,7.660226720001961,17.2355098800044,14591.088589699992,-0.9791605599999998,-0.0210389,-0.0646326400000006,0.533919559999998,1.921768839999992,4.8222637200000005,11.770065899999986,-14.0,24.53580849999997,101.2,33.10765772,115.69144809999815,151.7116084599973,147.8612799799974,167.88299031999705,455.900568979992,14935.743619439994,-0.9029134999999991,-0.1372191199999976,0.0034499200000018,-4.731704720000003,-7.046800639999999,0.064445699999999,-2.5442470800000114,39.54424708000001,59.5335802,101.2,32.57455798,0.0,8.395551660000029,6.529873400000023,6.996293220000025,19.112534500000056,13566.080120319986,-0.9054233000000012,0.7213351400000099,-0.05151402,3.4672271199999702,1.795561119999992,1.0980370400000066,12.96633059999996,-5.12316299999976,12.26355913999955,101.2,41.98171184,0.0,23.284050220002246,17.7886162200017,16.43580084000159,54.27238306000523,15179.796281219988,-1.031,0.135,-0.012,2.869,1.953,4.028,-7.0,30.0,43.0,101.2,32.6,0.0,0.0,0.0,0.0,0.0,1995.0,-1.0311014999999983,-0.11807054,0.0124367600000108,4.827447020000005,1.95296326,2.19696326,-2.9702989799999764,17.0,-96.99979928,101.2,32.48000602,0.0,2.684505100002152,2.596005160002078,2.30100506000185,7.19801528000579,12656.809022279993,37,G1 X-0.1254
15:23:36.858,5,37,0.51584,0.3217,0.0,57.20789,21.73694,-39.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":57.20789,""mpoy"":21.73694,""mpoz"":-39.7,""mpoa"":0,""posx"":0.51584,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":255849967}}",5.256423870861888,0.1877838250125353,0.1920749623272259,0.2026852065097342,5.256423870861888,0.1877838250125353,0.1920749623272259,0.2026852065097342,-0.9940545599999988,0.0615505799999995,-0.0592277399999995,-1.4778694999999982,-0.905469139999996,0.9135861200000016,-32.0,38.0,-42.13373056000002,101.2,34.25,19.398148919999556,51.7283961399988,70.20282313999839,90.52469301999793,226.3117334999948,14926.377048119975,-0.9962255599999996,-0.0179018800000003,0.0759468999999967,0.4278598600000083,1.5035327200000068,4.867979039999998,10.784421560000006,-14.215578439999994,24.215578439999994,101.2,33.11,39.77572524000288,44.765633960002525,43.38018180000245,49.38380948000279,134.29690286000758,15348.421846139989,-0.896574800000004,-0.051428819999999,-0.0593427199999996,-4.976021899999993,-7.064261779999998,0.0666214200000011,-2.0092298400000117,40.52761827999999,58.99077015999999,101.2,32.57,0.0,9.672490979999978,7.525099519999985,8.061947619999984,22.55683885999993,13681.046500720007,-0.7101286200000001,0.1103836799999911,-0.0147772000000002,2.697765720000029,1.371621659999996,1.2893484399999935,10.69440278000007,17.93524483999981,10.027850760000144,101.2,41.99996924,0.0,113.32512125999772,85.20140133999828,79.40814893999841,263.04256757999474,14964.15550973999,-1.031,0.135,-0.012,2.869,1.953,4.028,-7.0,30.0,43.0,101.2,32.6,0.0,0.0,0.0,0.0,0.0,1995.0,-0.9840619200000011,-0.1297935999999991,0.5059775799999875,4.577082359999997,1.709,2.1375877800000014,-2.019860020000024,16.026031080000024,-94.0185122,101.2,32.49973966,0.0,87.65721699999786,86.68324807999788,77.91752685999809,238.62242517999417,12628.521489339995,37,G1 X-0.1254
15:23:37.118,5,37,0.34386,0.3217,0.0,52.83972,21.73694,-39.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":52.83972,""mpoy"":21.73694,""mpoz"":-39.7,""mpoa"":0,""posx"":0.34386,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":255849967}}",5.198504576586675,0.202253275335097,0.2071606173668579,0.2098820904738431,5.198504576586675,0.202253275335097,0.2071606173668579,0.2098820904738431,-1.010034380000001,0.04230514,0.0153573400000028,-1.632343680000001,-0.8925198800000048,1.066342399999998,-31.9513046,38.0,-41.74333596000002,101.2,34.26,2.4956247799997904,15.607824339999004,21.365016379998625,26.75496553999828,72.21091437999534,14453.299807760004,-1.02091394,0.0005538799999999,0.070988479999999,0.7588008200000088,1.860189200000004,4.8028447599999975,10.34099411999999,-14.65900588000001,24.34499079999997,101.2,33.12,126.52911036000202,124.55209272000197,120.59805822000192,137.73220854000218,372.9972728400059,14530.828908220004,-1.0700320800000012,0.0066180600000004,-0.0143852200000017,-4.981005019999999,-7.024259340000003,0.0254521800000006,-2.102380299999991,40.0,59.31486354000002,101.2,32.574803900000006,0.0,9.127147999999975,7.205642559999981,7.686019199999979,21.13655237999994,13750.322967440005,-0.8841500200000029,0.518325620000008,-0.0328363399999987,2.960250919999997,1.278918960000007,1.489945580000008,8.883041220000042,0.1990790199999187,8.76748888000031,101.2,41.99659802,0.0,41.83550493999826,31.45297101999869,29.315390939998775,97.10723111999596,14620.37258288001,-1.031,0.135,-0.012,2.869,1.953,4.028,-7.0,30.0,43.0,101.2,32.6,0.0,0.0,0.0,0.0,0.0,1995.0,-1.0038562599999985,-0.1088376800000017,0.087356240000009,4.430235879999993,2.07648876000001,2.1147278199999966,-2.00544206,17.77746568000002,-96.99455794,101.2,32.49777444,0.0,19.58843653999841,20.24515515999835,18.01981495999853,54.52083769999556,12371.944126680002,37,G1 X-0.1254
15:23:37.372,5,37,0.17056,0.3217,0.0,48.4377,21.73694,-39.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":48.4377,""mpoy"":21.73694,""mpoz"":-39.7,""mpoa"":0,""posx"":0.17056,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":255849967}}",5.256122830378201,0.1934609732977508,0.193268729772976,0.1960473022066389,5.256122830378201,0.1934609732977508,0.193268729772976,0.1960473022066389,-0.9977087,0.039292,0.0609143999999983,-1.6137123999999992,-0.7052876000000008,0.9384862000000004,-20.93003229999981,25.656169399999765,-27.006493599999757,101.2,34.266059000000006,68.86655919999936,43.88555259999959,61.43977369999943,74.94302049999932,205.9245154999981,16253.8135902,-0.9923151,-0.0256873999999999,-0.093487,0.5037139000000035,2.055142199999997,4.709649800000001,11.0,-14.232450500000006,25.23245050000001,101.2,33.1323244,73.94458410000095,71.57541450000073,69.2590319000007,79.68275370000082,214.26134320000216,16119.165242600002,-0.9643706999999996,-0.0727016000000004,0.0675294999999997,-5.0303773000000005,-6.8419123,0.0710390000000001,-2.5129494,40.0,58.3742753,101.2,32.557903,0.0,10.25899229999999,8.20719429999999,8.72014369999999,23.73435719999998,15781.1725874,-0.6895665999999991,0.0847750999999991,-0.1794263999999998,2.2275841000000125,2.110984500000002,1.278794999999998,13.184250300000016,1.798821000000031,16.15516140000009,101.2,41.9963675,0.0,87.23698069999932,65.5869265999995,61.12956289999953,202.53895229999847,16238.625629599996,-1.031,0.135,-0.012,2.869,1.953,4.028,-7.0,30.0,43.0,101.2,32.6,0.0,0.0,0.0,0.0,0.0,1995.0,-1.0300097999999993,-0.1028215000000002,-0.0333052999999978,4.603369999999999,1.800430999999999,2.1607372,-2.702762999999993,17.0,-96.0,101.2,32.4960484,0.0,60.93049469999939,63.70006259999937,56.77614249999943,168.9436448999983,14189.195868,37,G1 X-0.1254
15:23:37.629,5,37,-0.00142,0.3217,0.0,44.06953,21.73694,-39.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":44.06953,""mpoy"":21.73694,""mpoz"":-39.7,""mpoa"":0,""posx"":-0.00142,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":255849967}}",5.300568511446783,0.20926279466957,0.211418953884839,0.2096666253409021,5.300568511446783,0.20926279466957,0.211418953884839,0.2096666253409021,-0.9874743600000002,0.0409945200000004,0.0256402,-1.6961821199999956,-0.7409507599999897,0.957471920000006,-32.0,37.45002775999997,-39.17340192000007,101.2,34.27,8.704652880000573,32.32851855999767,44.89255831999676,52.16645411999626,146.07527491998948,16592.25193772004,-1.02047324,0.0034366400000002,0.1120966799999996,0.6833606000000161,1.8313432800000045,4.883,10.46754523999998,-14.875806559999992,24.46754523999998,101.2,33.14343332,110.75055444000428,96.90673508000376,93.71200784000362,108.0882815200042,290.18775036001125,16664.548427840055,-1.0167570399999977,-0.0424483200000042,-0.0083745199999978,-4.845020719999996,-6.97215444,0.0239023599999972,-3.0,40.0,59.0,101.2,32.56406296,0.0,10.424152759999942,8.438599679999953,8.93498791999995,24.323022999999864,16360.19676500003,-0.6492103200000111,0.6241094000000157,-0.132564999999995,2.892269960000053,1.6371742800000002,1.471506920000018,12.064989760000122,12.041677240000167,7.105998200000579,101.2,41.99929864,0.0,62.74442575999654,47.1728165599974,43.96689743999757,145.64034707999195,17179.115653200024,-1.031,0.135,-0.012,2.869,1.953,4.028,-7.0,30.0,43.0,101.2,32.6,0.0,0.0,0.0,0.0,0.0,1995.0,-1.019598559999997,-0.1245769200000034,0.2368157200000241,4.6654477600000135,1.89234832,2.13634832,-2.0,16.00571368,-96.43726187999997,101.2,32.501083200000004,0.0,38.98185639999681,41.63399619999659,37.204239919996944,108.96629263999104,14967.715326640022,37,G1 X-0.1254
