t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,gcode_line,gcode_string
15:48:54.690,5,43,2.41482,0.7064,0.0,108.89748,34.8278,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":108.89748,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.41482,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1104578112}}",5.239546411198935,0.1982474841588324,0.2010504069857913,0.2027998295549881,5.239546411198935,0.1982474841588324,0.2010504069857913,0.2027998295549881,-0.9929919600000002,0.1422936400000003,-0.0219671400000001,2.968789740000015,1.8088835800000156,4.068690940000004,-14.0,30.660898680000063,33.659358480000066,99.9,32.68,76.63685007998595,2.0346069399996267,1.6955056199996892,1.356403959999751,4.069212879999253,1654.9985501600029,-1.01065616,-0.0123286000000001,0.0189977999999992,0.4306283199999657,1.931528560000004,4.741957179999992,9.339999999999938,-15.0,24.99739168,99.9,32.17,71.79660175998693,37.9716910799931,34.89290545999366,41.050476699992544,109.81002529998004,1668.7029094000077,-0.9995836000000008,-0.0688096200000004,0.0274073800000008,5.092147879999997,1.7004061399999992,2.033702319999996,-2.6728168400002343,10.83215028000095,-64.38633498000564,99.9,31.67035244,82.41187293998729,36.96623145999423,43.77225037999317,20.523720799996816,94.38574157998528,1865.161002959995,-1.0091798999999997,-0.0152863399999999,0.0078924199999999,-5.005264539999968,-7.813,0.3942781800000078,-7.357671719999944,40.0,66.03578454000001,99.9,32.350730500000004,64.48827819998996,1.788358619999721,1.788358619999721,1.4306875599997768,3.934389959999386,1961.9550175400009,-0.9907137600000004,0.0427245399999998,-0.0261863399999996,-1.69821576,-0.8822601400000015,1.0243296000000066,-30.73035620000005,36.0,-37.26964379999995,99.9,32.3,68.40424027999379,46.107879579995874,42.57396179999622,44.47574291999602,136.28346815998782,1687.966398220001,-0.9895812400000056,0.3817307000000056,-0.0003615399999997,2.1524614800000843,1.3898455999999688,1.5724563000000076,9.119208679999938,4.437407999999754,1.433920240000964,99.9,35.9788075,67.8239108199943,84.8259550999928,64.23713141999454,52.29561359999556,178.71099283998484,2300.54126046,43,G1 X-0.1254
15:48:54.947,5,43,2.31949,0.7064,0.0,106.47605,34.8278,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":106.47605,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.31949,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1104578112}}",5.257567301622549,0.1972906531961274,0.2027595054837301,0.2059425673664409,5.257567301622549,0.1972906531961274,0.2027595054837301,0.2059425673664409,-1.0021016399999996,0.1081679599999995,-0.00500432,2.839577519999997,1.6798352799999972,4.118422480000003,-14.0,31.0,33.48233948000005,99.9,32.695155480000004,117.46474343998982,3.11864511999973,2.598871199999775,2.07909675999982,6.23729023999946,1630.2699536800094,-1.0004383600000002,-0.0125208799999999,-6.960000000094809e-05,0.6442507599999917,1.7382500800000027,4.758499160000006,9.479503800000044,-14.479503800000044,25.47950380000005,99.9,32.18,105.66067655999085,57.25455367999504,53.09058611999539,62.45951359999459,166.55870207998555,1822.9924075999932,-1.00549824,-0.0726864800000001,0.0104500800000006,5.415569120000016,1.531476959999995,2.0700813200000003,-4.0,16.0,-94.57177203999996,99.9,31.66508856,123.2876323199903,51.28351075999597,61.12580091999519,28.49083951999776,129.5038155999898,2289.3700426399955,-0.9899671999999994,-0.0512147599999999,0.0158204399999998,-5.333880439999974,-7.701675520000018,0.5710495199999742,-7.4548499200000435,39.03001284,66.54515007999996,99.9,32.354848520000004,93.75501715999263,2.575687159999797,2.575687159999797,2.060549439999838,5.6665120799995545,2362.9720492800107,-0.9973268000000002,0.0348384000000002,0.0010714799999989,-1.743044959999992,-0.9603338800000076,0.8627742400000066,-30.109168799999992,36.10916879999999,-38.867584160000064,99.9,32.29867548,85.95272435999557,57.81343991999702,52.69720583999728,54.74369935999718,168.8357081999913,1682.96558895999,-0.7946671999999921,0.4503327600000016,-0.0294761199999993,2.5766429199999634,1.1465166000000224,1.410950319999999,12.802586000000083,-2.0813632799998856,-5.188448199999376,99.9,35.9551378,85.80139023999578,106.35262147999477,80.14980167999605,65.25015903999679,223.494639199989,2794.9881616799958,43,G1 X-0.1254
15:48:55.205,5,43,2.22489,0.7064,0.0,104.07327,34.8278,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":104.07327,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.22489,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1104578112}}",5.2299791192761615,0.1970657888849187,0.2035326686171756,0.2068668479057376,5.2299791192761615,0.1970657888849187,0.2035326686171756,0.2068668479057376,-1.0162093599999995,0.1144187199999996,-0.00573112,2.851689600000004,1.7041635199999938,4.110844800000002,-15.0,30.358111440000037,33.35811144000004,99.9,32.67363056,142.67292371999244,3.8215959599997977,3.184663919999832,2.547730879999865,8.280125319999563,1539.4228314400043,-1.0108431599999996,-0.01099296,0.0051903199999988,0.2707228000000083,1.925841999999992,4.822,9.0,-14.639588919999966,24.71903912000007,99.9,32.18360424,134.95326531999285,68.43601603999637,63.31930459999664,74.83190531999604,198.27256991998948,1818.524809520002,-1.01583948,-0.0865372000000001,0.0470747600000002,5.113960960000004,1.856267440000007,1.938888160000004,-4.0,16.0,-95.982414,99.9,31.66964828,158.38532375999216,58.73481867999711,68.74383419999663,31.25838799999847,143.74989723999295,2392.2135253199976,-0.9863862,-0.01017424,0.0038543200000001,-5.136743999999996,-8.170784719999995,0.537245559999994,-8.0,40.0,65.96131835999999,99.9,32.37019332,113.00249527999448,3.1411071999998463,3.1411071999998463,2.5128855599998774,7.519316319999631,2403.9980981599915,-0.99168184,0.0360680000000001,0.0088399999999998,-1.6637376799999946,-0.8854745599999982,0.7916256000000067,-18.011090359999375,21.004126919999287,-21.66337087999927,99.9,32.3092422,96.89820963999684,65.34617271999777,58.42059339999802,61.33783311999792,188.17343171999363,1556.522041160001,-0.9349898400000008,0.3829836400000041,0.0749807199999992,1.9396145600000303,1.3823843600000036,1.4089230000000004,11.395658359999931,7.881928200000052,16.16927884000012,99.9,35.94501952,93.580393079997,119.2200899599961,90.28317491999704,73.4997642399976,251.2531282399918,2956.9330745999846,43,G1 X-0.1254
15:48:55.461,5,43,2.13029,0.7064,0.0,101.67047,34.8278,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":101.67047,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.13029,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1104578112}}",5.272225301378953,0.2013661807826019,0.2072054102815219,0.2080639825527801,5.272225301378953,0.2013661807826019,0.2072054102815219,0.2080639825527801,-1.00798328,0.1393085599999999,-0.0207337999999999,2.912562400000004,1.829632,4.103862720000001,-14.00560652,31.0,33.76195431999998,99.9,32.68005624,54.82731620000501,1.4619119200001347,1.2182604800001118,0.97460828000009,3.1674770400002914,1496.431188759998,-1.00371976,-0.0099972,0.01571492,0.3686211999999944,1.5390671600000068,4.714992600000001,9.242801200000024,-14.760042719999976,24.760042719999976,99.9,32.19,50.96837476000477,25.248495600002357,23.5517308800022,27.682197440002582,73.32316216000683,1621.3289481599977,-0.9994629600000002,-0.064154,0.0193043599999995,5.053052160000004,1.6790219600000025,1.9962104399999985,-4.012449760000001,16.0,-94.27918028000002,99.9,31.6673324,65.61564744000502,24.005724600001837,27.739948560002123,12.53632296000096,57.61373924000439,2211.2018771999933,-0.9900571200000003,-0.0476261199999999,0.0132688000000001,-4.978949720000003,-7.9799182400000035,0.4387871999999962,-8.0,39.73107915999998,66.0,99.9,32.37245548,48.13684280000366,1.3446044800001018,1.3446044800001018,1.0756838800000814,3.227050640000245,2258.264522879998,-0.98890184,0.0432015599999999,0.0004720399999995,-1.6663015200000006,-0.9190240000000004,0.879047559999999,-31.0,36.0,-37.30079887999997,99.9,32.31600856,64.32653544000243,38.45608144000146,34.2608719600013,36.008875760001374,110.47383296000416,1681.672232079998,-0.8530146000000014,0.3560295199999983,-0.0365234399999992,2.381885960000004,1.4458113599999975,1.5300132000000024,5.97672624000005,-3.977708359999988,-4.562761279999684,99.9,35.95,58.26305036000208,72.82881308000259,55.065688240001954,44.76307536000159,153.8286641200055,2725.596835519999,43,G1 X-0.1254
15:48:55.718,5,43,2.03496,0.7064,0.0,99.24905,34.8278,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":99.24905,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.03496,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1104578112}}",5.214351951985512,0.20230747413583,0.2053093825479593,0.2087351771142423,5.214351951985512,0.20230747413583,0.2053093825479593,0.2087351771142423,-0.9996702999999996,0.1293572999999996,-0.0129964,2.814540599999995,1.831,4.107402299999984,-14.103224099999917,31.0039978,34.0,99.9,32.6709923,200.8778377000189,5.3806566000005045,4.483880600000421,3.587104700000337,11.658089100001094,1589.7285260000158,-1.0117995000000002,-0.0059306,-0.0156185999999993,0.5477338999999999,1.884641000000005,4.93148940000001,0.9514394999992372,-1.5771596999987283,2.633742699997881,99.9,32.1900006,181.6678519000172,91.28123810000864,86.8066091000082,102.02020730000966,267.5793151000254,1688.374875000003,-1.0022849000000005,-0.0749643,0.0152661000000015,5.300837800000005,1.855380499999986,2.005459200000005,-4.0,16.0,-94.86507390000008,99.9,31.68,212.782770200019,72.67641380000647,80.47226760000716,38.0683552000034,169.59018380001507,1743.651323299985,-0.996725599999999,-0.0087790999999989,0.0095761999999991,-5.284339900000014,-7.941230099999963,0.4629926000000137,-8.0,39.0,66.0053494,99.9,32.377070800000006,155.90592090001388,4.307827400000383,4.307827400000383,3.446262100000306,10.338786400000918,1651.0391746999765,-0.9918225999999998,0.0457179000000003,-0.0227441000000002,-1.6506012999999975,-0.870564499999997,0.8434606999999898,-31.0,36.0,-37.0,99.9,32.309786800000005,130.46454360000877,79.1666477000053,70.35140010000472,74.03685830000495,227.1977188000152,1837.1411436999967,-0.8607378000000011,0.3223114999999978,-0.077017600000005,2.209505200000069,1.6640977999999913,1.448229100000003,12.636455100000124,-10.42586180000062,22.683507800001784,99.9,35.9331925,118.88872310000784,147.93568120000972,110.23223230000724,90.63328880000596,312.52573420002057,2027.810908899988,43,G1 X-0.1254
15:48:55.976,5,43,1.94036,0.7064,0.0,96.84626,34.8278,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":96.84626,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.94036,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1104578112}}",5.268078891356423,0.2009668742691092,0.2031428434632801,0.211090580979859,5.268078891356423,0.2009668742691092,0.2031428434632801,0.211090580979859,-1.01299094,0.10468082,0.0016121,2.9183162800000004,1.64417742,3.97868372,-14.9994963,30.064183,33.0005037,99.9,32.67,14.26411839999937,0.3820747399999831,0.3183954399999859,0.2547161999999888,0.8278278399999636,1706.3331535399998,-1.00594,-0.01188,0.02457812,0.3549779400000005,1.83467404,4.822,10.0,-15.0,27.0,99.9,32.19939812,12.347120919999416,6.203675479999706,5.902526399999722,6.926433659999672,18.189417339999142,1703.009650059999,-1.0182076400000002,-0.08019206,0.0494816599999999,5.18320136,1.70970506,2.00503892,-4.898209060000003,16.0,-95.05667846,99.9,31.68694606,24.52012977999939,8.029944019999801,8.629126559999788,4.218554359999895,18.446200779999547,1845.03643884,-0.99702632,-0.0488065799999999,0.0177425799999999,-5.10419654,-8.18816072,0.4784306599999998,-7.946594839999999,39.0,65.94324780000001,99.9,32.36893216,20.32565287999953,0.5507857999999874,0.5507857999999874,0.5507857999999874,1.32188443999997,2127.70832142,-0.99003346,0.0389985199999999,-0.0194561399999999,-1.6134957199999995,-0.9246782199999996,0.8662284600000001,-31.197238320000004,36.7553396,-36.19723832,99.9,32.32,45.60169467999969,26.42333319999982,23.242746059999845,24.66328731999984,75.55266863999948,1641.1643518399997,-0.93531202,0.3946743799999996,0.03225646,4.47016312,1.255254820000001,1.5708194199999996,11.140076959999991,11.972274320000022,2.6998504400000014,99.9,35.93789158,42.59233303999974,52.23989311999968,38.846284899999766,31.89191173999981,110.14631205999932,2025.47505156,43,G1 X-0.1254
15:48:56.234,5,43,1.84503,0.7064,0.0,94.42484,34.8278,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":94.42484,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.84503,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1104578112}}",5.220378297776265,0.2003577714535866,0.2010009303588693,0.2054320376149934,5.220378297776265,0.2003577714535866,0.2010009303588693,0.2054320376149934,-1.0146731,0.1265828800000002,-0.0148769599999998,2.86889946,1.83069816,3.9335638400000046,-14.775716879999964,31.0,33.99835044,99.9,32.69,174.53632497999183,4.654301839999782,3.878584959999818,3.1028680799998543,10.084321119999528,1679.1901608200023,-1.0088927399999998,-0.0054511,-0.0130026999999999,0.5012315800000022,1.6959185199999975,4.774555720000002,9.00176918,-15.0,25.99934154,99.9,32.2,160.59074363999244,80.29339665999622,76.39565873999639,90.42751427999572,236.20356277998889,1429.405174220003,-0.9984660800000004,-0.0678311199999998,0.0095405599999999,4.933303659999996,1.9991433400000007,2.001223499999998,-4.0,16.0,-95.25004264000005,99.9,31.68249878,181.489735199992,54.74690325999757,57.74673403999744,29.2483461999987,123.7430011599945,1695.8446345999944,-0.9914367400000004,-0.01260756,0.01045468,-5.550002019999981,-7.983478540000008,0.5767398000000042,-8.0,40.0,66.16998504000004,99.9,32.37416504,132.61435639999416,3.7674532599998334,3.7674532599998334,3.7674532599998334,9.041887959999602,1997.5717648799955,-0.9992114,0.0361606799999999,-0.0012550800000001,-1.7272640399999888,-0.9953807199999928,0.8036112600000018,-31.17395598000003,36.0,-36.839033740000005,99.9,32.311739540000005,119.71403093999612,71.82841891999766,63.18240537999795,66.50779461999784,204.84400815999336,1608.3445634599898,-0.8824148000000029,0.2777843200000035,0.0183011999999989,0.6455976600000334,1.7252927000000071,1.496446980000003,13.34431628000002,-11.179569519999712,-1.957888560000424,99.9,35.95,110.81051807999653,126.54692301999602,91.79569553999713,75.40360687999764,265.5518333799917,1822.2244871399987,43,G1 X-0.1254
15:48:56.490,5,43,1.75043,0.7064,0.0,92.02205,34.8278,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":92.02205,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.75043,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1104578112}}",5.2469190460475446,0.2028047795182495,0.2040239586984485,0.2035381814706419,5.2469190460475446,0.2028047795182495,0.2040239586984485,0.2035381814706419,-0.9996741,0.1389610999999999,-0.01833338,2.92972596,1.809761939999998,4.148015479999994,-14.65482361999997,30.34517638000003,33.00149668,99.9,32.67345148,76.29689978000684,2.0620782000001854,1.7183985000001545,1.3747188000001234,4.467836440000401,1826.3791714199929,-1.0076342199999997,-0.01301864,0.0216206999999997,0.3869243400000019,1.8731700800000093,4.984150179999998,9.340000000000032,-15.00007458,25.0014348,99.9,32.19680066,84.99539658000782,35.21850970000323,33.52523754000308,39.282183760003605,104.6394612600096,1454.695201840004,-1.0065515400000002,-0.0744987000000002,0.0254536400000004,5.112227139999998,1.9955614999999984,1.9751041400000016,-4.0,16.0,-96.0,99.9,31.68637652,83.10439814000694,22.31157972000186,23.338571240001947,12.34393152000103,50.40271824000421,1626.6083935400018,-0.995,-0.0413820600000002,0.0121741000000002,-5.233750160000003,-8.015572440000001,0.4835155600000055,-8.0,39.9639046,65.67914029999997,99.9,32.36322182,63.3976885000049,1.784777160000139,1.784777160000139,1.784777160000139,4.283465520000333,1836.668725320004,-0.99001324,0.0401520599999997,0.00268208,-1.6264649000000022,-0.988175259999998,0.9018540599999968,-31.0,35.85941340000001,-36.0,99.9,32.3114058,75.65461682000343,44.10726388000194,38.38965564000169,40.16384464000176,125.78738170000553,1371.9990895200024,-0.930494939999998,0.3077172799999971,-0.017388880000001,2.276623239999984,1.436081039999993,1.4272956000000028,11.55817186000001,1.8398946000003835,11.441210620000131,99.9,35.94588138,67.90321544000297,70.48265144000291,50.68617718000211,41.35964390000171,147.02399900000606,1690.2665594999996,43,G1 X-0.1254
15:48:56.748,5,43,1.65583,0.7064,0.0,89.61926,34.8278,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":89.61926,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.65583,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1104578112}}",5.23634192297806,0.1995613567847953,0.2008926650904074,0.1977663474184971,5.23634192297806,0.1995613567847953,0.2008926650904074,0.1977663474184971,-1.0179524999999994,0.1139640000000004,-0.0030074999999998,2.9298545000000003,1.6179399999999786,4.149855999999992,-14.502394999999929,30.49998800000007,33.997617000000005,99.9,32.675,110.50688900001556,2.9999280000004225,2.499940000000352,1.9999525000002816,6.499844500000915,1573.707661999984,-1.0044945,-0.0070085,-0.0100099999999992,0.5483099999999913,1.6186025000000133,4.761000000000009,10.0,-15.49830850000007,25.500349499999928,99.9,32.214979500000005,103.6481130000147,51.82405650000735,49.33251500000699,57.8034060000082,154.4755530000219,1461.345535499987,-1.0124989999999998,-0.0800995,0.0188979999999998,5.22159350000002,1.6723889999999877,1.986572000000012,-4.0,16.0,-95.47490999999994,99.9,31.685002,124.04387750001584,31.010969500003966,32.01132300000409,17.006015500002174,67.52388500000863,1482.763818000002,-0.9994210000000006,-0.0186345000000006,0.0127115000000002,-4.928008500000006,-8.175780000000007,0.4302275000000082,-7.500031500000063,40.0,66.50003150000006,99.9,32.370264,89.00562150001132,2.500157500000318,2.500157500000318,2.500157500000318,6.000379000000764,1676.5948339999984,-0.9888754999999996,0.044,-0.0103335000000015,-1.7808965000000048,-0.8979745000000044,0.8962574999999872,-31.0,35.0,-35.50109149999996,99.9,32.32,88.30679550000725,53.38320400000439,46.39848550000382,48.39411950000399,152.66598500001257,1477.7805674999945,-0.9979574999999964,0.3431604999999982,0.0232019999999994,3.443914999999948,1.377402999999978,1.596659499999985,9.163586999999836,-2.4750469999992664,3.246916499999455,99.9,35.9261215,80.92164950000637,83.93736300000661,63.83260550000502,49.75927500000392,171.3930590000135,1478.290172000006,43,G1 X-0.1254
15:48:57.005,5,43,1.5605,0.7064,0.0,87.19783,34.8278,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":87.19783,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.5605,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":1104578112}}",5.242971502467438,0.1976693522264508,0.2020900810166143,0.209690686343239,5.242971502467438,0.1976693522264508,0.2020900810166143,0.209690686343239,-1.014545,0.11131488,-0.00503712,2.908455840000001,1.726261800000002,4.1841984800000045,-14.28385075999998,30.834683519999995,32.82401792,99.9,32.68277676,143.13537152000376,3.816943080000101,3.1807861600000846,2.5446289600000678,8.270043720000219,1734.7038131200018,-1.0093576,-0.01327272,0.0191528000000003,0.0016253599999999,1.869802760000001,4.865969919999998,10.0,-15.360814719999984,27.358702559999983,99.9,32.21000832,135.13929064000357,65.97103276000175,62.76732116000166,73.01634416000194,196.63083512000523,1588.682146440001,-0.9991093999999998,-0.06721408,0.0341919199999999,5.307870599999999,1.804895240000001,1.9769753599999988,-4.0,16.017453879999998,-95.98254612,99.9,31.6801746,151.09053060000372,35.00204460000086,36.8578298000009,19.374261560000477,77.49704752000189,1566.880728799998,-1.00942844,-0.0356992400000001,0.01694816,-5.058448920000003,-8.087598560000004,0.4052400800000009,-8.0,39.0,66.0178758,99.9,32.38,112.57255076000276,3.127015480000077,3.127015480000077,2.5194884400000603,7.504836920000184,1820.218931640002,-0.9944367199999998,0.04027348,-0.01835204,-1.541247719999998,-0.916,0.8323038399999988,-31.0,35.50787136000001,-35.07547579999999,99.9,32.33,107.5968543600019,61.32692356000104,53.160063960000905,55.49345260000094,175.15508748000298,1515.332187360001,-0.8499964399999996,0.2598084399999995,0.0611106800000027,1.4740447199999995,1.3956923599999975,1.617380800000001,13.251921960000052,-6.322970399999985,9.566132999999937,99.9,35.92498048,93.52217184000156,74.83850076000103,59.89782420000085,46.59918892000067,154.98047148000217,1567.1014912800017,43,G1 X-0.1254
