t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,gcode_line,gcode_string
15:24:20.252,5,26,3.2985,0.0427,0.0027,131.34303,17.96982,-25.92392,,558.8,0,0,,2,1,"{""sr"":{""mpox"":131.34303,""mpoy"":17.96982,""mpoz"":-25.92392,""mpoa"":0,""posx"":3.2985,""posy"":0.0427,""posz"":0.0027,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":26,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":558.8,""mark"":564470027}}",5.255736961553339,0.2051814632432069,0.2160817186813801,0.2110987447667867,5.255736961553339,0.2051814632432069,0.2160817186813801,0.2110987447667867,-1.005,-0.075,0.025,4.761,2.197,2.075,-5.0,17.0,-95.0,99.9,32.08,0.0,0.0,0.0,0.0,0.0,337.0,-0.997,-0.029,0.014,-4.944,-8.118,0.61,5.0,29.0,44.0,99.8,32.33,0.0,0.0,0.0,0.0,0.0,414.0,-1.004,-0.011,-0.004,0.427,1.709,4.883,0.0,0.0,0.0,0.0,0.0,242.0,119.0,104.0,117.0,329.0,308.0,-1.031,-0.068,-0.003,2.441,2.014,1.099,10.0,-26.0,27.0,99.8,39.46,0.0,0.0,0.0,0.0,0.0,347.0,-1.008,0.123,-0.011,2.747,1.709,4.089,-24.0,35.0,32.0,99.8,32.74,219.0,4.0,3.0,3.0,9.0,385.0,-0.989,0.04,-0.011,-1.709,-0.854,0.854,-32.0,35.0,-35.0,99.9,33.32,0.0,0.0,0.0,0.0,0.0,204.0,26,X3.2985 Z0.0027
15:24:20.511,5,36,3.275,0.3746,0.0,130.74612,26.40008,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":558.8,""mark"":564470027}}",5.260374896691433,0.2029725828929051,0.2033993358132358,0.2062310879028618,5.260374896691433,0.2029725828929051,0.2033993358132358,0.2062310879028618,-1.006,-0.07679542,0.02646802,5.332714960000001,2.12103746,2.12163592,-5.8258482,16.0,-95.0,99.9,32.07938664,198.7966421,23.85559704,28.62671614,23.060410099999995,65.20529877999998,342.42596904000004,-0.99629516,-0.02987044,0.01323038,-4.84179972,-7.841119799999999,0.6389204199999999,4.0,28.0,43.2304869,99.8,32.34,113.11845717999998,9.234159579999996,6.925619639999999,6.925619639999999,19.237832899999997,444.8820295,-1.00424848,-0.01016074,-0.00324848,0.3459163,1.79578578,4.91373878,10.16070616,-17.08733574,31.50391638,0.0,0.0,41.52431184000003,29.516995520000016,25.796365820000016,29.26895362000002,81.60581078000006,350.33310874,-1.0327398,-0.0685204,-0.00346818,2.32851876,1.6543462,1.2922344,10.84395584,-26.73992982,27.260070180000003,99.8,39.45,118.38877733999998,151.68562027999997,116.9089177,96.93081107999998,327.78892674,378.46632684,-1.00787958,0.123,-0.01187958,2.81359316,1.648,4.07965482,-24.0,34.8796151,32.72642012,99.8,32.75606064,84.70247814000001,1.5758597600000004,1.1818949800000005,1.1818949800000005,3.545684940000001,471.09502594,-0.9905449,0.0394551,-0.01030478,-1.82667536,-0.98188268,0.77872916,-33.0,34.91995454,-32.535444760000004,99.9,33.31464526,73.399699,38.09351458,36.23529508000001,34.377074580000006,107.77677358,381.47257566,36,X3.275 Y0.3746 R0.083
15:24:20.821,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":564470027}}",5.269378123397416,0.1770973127165288,0.1802328775044902,0.2034865777889301,5.269378123397416,0.1770973127165288,0.1802328775044902,0.2034865777889301,-1.00565214,-0.07636708,0.02467136,4.9846361,1.86842086,2.01635538,-1.9327445199999933,6.571331959999978,-37.08939147999988,99.9,32.04632768,152.13586566000032,18.40353202000004,22.08423830000005,17.79008122000004,50.30298794000011,392.2139810400001,-0.997,-0.02964888,0.01364888,-5.266772900000001,-7.660579519999999,0.7289471600000006,4.0,28.35121576,43.40124232,99.8,32.336988,89.81367948000016,7.185094300000015,5.38882088000001,5.38882088000001,14.968946660000029,488.74003664,-1.00433934,-0.01066066,-0.00432132,0.3711225999999998,1.8119226,4.8300507,11.0,-17.0,30.0,0.0,0.0,50.10968071999992,48.23272625999987,42.15297047999989,47.42209159999987,133.34930187999964,391.03233956,-1.03159762,-0.06824056,-0.00307998,2.31688496,1.8066485999999988,1.1491186999999998,10.41081,-26.41081,26.91980672,99.8,39.44490994,93.68120240000016,120.7839398200002,93.09201240000016,77.18388350000014,261.01114792000044,387.64662714,-1.00745806,0.123,-0.0102046,2.72266516,1.7759392799999998,4.01847366,-24.0,34.7464697,32.79515262,99.8,32.74795152,99.51660309999993,1.8335100999999985,1.3751324199999988,1.3751324199999988,4.125397639999996,367.4796841399999,-0.99016758,0.0396534199999999,-0.00919566,-1.68959578,-0.95587102,0.83476336,-33.17861294,35.6536277,-33.0,99.9,33.316536060000004,40.81296203999999,39.35535601999999,37.41188165999999,35.46840729999999,112.23564473999996,329.01515114,42,X3.275 Y0.7064 R0.083
15:24:21.335,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":564470027}}",5.153104779562179,0.205973425042014,0.2118240891352838,0.2049759293854869,5.153104779562179,0.205973425042014,0.2118240891352838,0.2049759293854869,-1.00535456,-0.0752810199999999,0.02238448,5.1608949,2.01134462,1.99624928,-5.0,15.645500039999998,-93.72896606,99.9,32.04625518,84.0165448200005,10.63500538000006,12.762007120000074,10.28050542000006,29.06901548000017,360.5396393600002,-0.99736392,-0.0305796399999999,0.01239214,-4.884527860000001,-8.06043094,0.5712085400000001,4.607809179999998,28.0,42.7843823,99.8,32.335796759999994,55.70261298000029,4.368831940000023,3.2766240400000166,3.2766240400000166,9.101733960000043,513.8130762200002,-1.00437256,-0.01040996,-0.0034716999999999,0.6250860199999995,1.95528446,4.84701548,10.410084740000002,-17.0,30.0,0.0,0.0,95.01281049999976,74.65657621999979,65.24608361999981,74.02920995999979,206.40347465999943,403.1750169400001,-1.03186014,-0.06827212,-0.0041081599999999,2.1984919800000005,1.5097054000000003,1.2561377399999998,10.134733699999996,-25.80850501999999,25.612319,99.8,39.44,59.63522868000026,78.24749740000034,60.01507086000026,49.75933054000022,168.27010352000073,451.28095178,-1.007,0.12355978,-0.01055978,2.76713942,1.6488537000000003,4.14242702,-24.0,35.0,32.55269306,99.8,32.73559714,120.48710345999984,2.210772239999997,1.658079179999998,1.658079179999998,4.974238539999994,355.5962041400001,-0.99070894,0.03970894,-0.01018836,-1.7177410399999995,-0.9832797399999998,0.90942854,-33.0,35.47982694,-32.7086133,99.9,33.30811572,70.74353449999997,42.65418951999998,40.57349729999999,38.49280507999998,120.68014645999996,294.17498592,42,X3.275 Y0.7064 R0.083
15:24:21.849,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":564470027}}",5.131340606917139,0.1987671980798239,0.1870416956019114,0.2010631489180346,5.131340606917139,0.1987671980798239,0.1870416956019114,0.2010631489180346,-1.006,-0.075,0.0220018,4.981205920000001,1.6087861000000006,1.96356842,-4.9982261,16.0017739,-94.91337274,99.9,32.03090164,20.35741654000049,2.59881884000006,3.118583160000079,2.512191640000057,7.103438680000171,480.6216268399999,-0.997,-0.029,0.0138657399999999,-4.87025014,-7.90616678,0.6995416199999995,4.0047809800000005,28.129440480000003,44.0,99.8,32.32875304,20.063249580000296,1.5532840000000223,1.1649625000000172,1.1649625000000172,3.2360084800000446,579.5112830799998,-1.0040066,-0.0100066,-0.0048365799999999,0.6287688200000002,2.014,4.82240176,10.150552640000004,-17.0,30.0,0.0,0.0,211.86120909999957,101.0841916999998,88.3424861199998,100.2347443399998,279.4680587199995,462.64384637999984,-1.03253112,-0.06929442,-0.00499226,2.4386363,1.4810845599999996,1.05052866,10.00774978,-26.174392880000003,27.0,99.8,39.44182106,27.90290528000026,35.924990880000344,27.55411946000026,22.845503700000208,77.25616916000077,446.06033549999984,-1.00702004,0.12368222,-0.0103511,2.808,1.7654925,4.19954192,-24.0,34.0,33.0,99.8,32.73411378,142.06772659999984,2.594844419999997,1.9461330799999976,1.9461330799999976,5.838400179999993,459.33032084,-0.99048496,0.04,-0.00854834,-1.6714708,-0.96904144,0.9074931,-33.0,35.0,-32.58190022,99.9,33.30581888,57.051090359999975,44.98259025999998,42.23974981999998,40.594044779999976,127.26781715999994,351.18957652,42,X3.275 Y0.7064 R0.083
15:24:22.363,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":564470027}}",5.314463687374364,0.2002699119547219,0.2016868319122776,0.183370288047686,5.314463687374364,0.2002699119547219,0.2016868319122776,0.183370288047686,-1.00526098,-0.0757866,0.0236673599999999,5.152826980000001,1.9083882399999983,2.0024193,-5.0,16.023621520000003,-94.81015618,99.9,32.04,56.25960864000071,7.11260950000009,8.535131220000109,6.875522080000087,19.441131940000247,381.31237245999966,-0.997,-0.03,0.013,-5.271481939999999,-8.005989139999999,0.5363220200000005,4.0,28.0,44.73594344,99.8,32.32264084,41.333982060000416,3.1686755000000324,2.3765068200000243,2.3765068200000243,6.601406560000068,505.0506652599996,-1.004,-0.0107238599999999,-0.0043665999999999,0.4978373599999999,1.89902512,4.87597488,10.723563059999996,-17.723563059999996,30.0,0.0,0.0,174.37874857999938,86.1040291999997,75.25058063999974,85.38046613999971,238.0523165999992,408.7559546399997,-1.03110374,-0.07019162,-0.0031037399999999,2.28236218,1.3853868600000003,1.3059620399999998,10.89609932,-26.19157974,27.10390068,99.8,39.46896104,47.15675664000038,60.57350072000048,46.685917880000375,38.70794488000031,130.60237776000105,414.5890468399998,-1.0071465199999998,0.12374026,-0.01159374,2.76051204,1.7454902599999993,4.15688698,-24.0,34.25949742,33.593906239999995,99.8,32.75,130.06554597999977,2.3756267399999955,1.7817197199999968,1.7817197199999968,5.345159719999991,424.4082137599999,-0.99043056,0.0389580199999999,-0.00966712,-1.70304152,-0.8747237599999999,0.8893177600000002,-33.09767868,35.4303572,-34.27660698,99.9,33.29471994,104.67576105999984,43.20126923999997,41.08912537999997,38.97698129999997,122.40666151999991,343.8205454399999,42,X3.275 Y0.7064 R0.083
15:24:22.878,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":564470027}}",5.168233464795728,0.2010885705298895,0.2104311838658296,0.2114967824361787,5.168233464795728,0.2010885705298895,0.2104311838658296,0.2114967824361787,-1.00550284,-0.07550284,0.02445348,5.136515559999999,2.0695840800000007,1.9535562800000004,-4.531738519999998,16.50269804,-94.98547952,99.9,32.03980036,129.85981767999948,15.51654575999994,19.137073439999927,14.999327719999943,42.41189255999983,349.1012928399998,-0.9975194,-0.029,0.013,-5.115358199999999,-8.054672,0.5829918799999997,4.0381672,28.0,44.48091912,99.8,32.3392368,81.41935511999972,6.228969919999978,4.671727319999984,4.671727319999984,12.977020239999955,449.35848503999983,-1.00446332,-0.011,-0.0039045599999999,0.6376661200000003,1.97427348,4.80014416,10.536914520000002,-17.0,30.5154842,0.0,0.0,103.68635524000037,57.6573658800002,50.38963048000017,57.1728506000002,159.4056584800005,379.60117799999983,-1.03320436,-0.06948668,-0.0058752,2.197,1.5109614399999995,1.1324968799999997,10.546031680000002,-26.483624480000003,27.42121776,99.8,39.4651636,81.13335663999975,105.85697279999968,81.58732547999975,67.6451871999998,228.23796099999927,372.1603074399999,-1.00785568,0.123,-0.01150728,2.86114968,1.75940444,4.12785556,-23.50734264,35.0,32.65166552,99.8,32.74682,106.90673196000016,1.9706309600000027,1.4779730800000022,1.4779730800000022,4.433919760000006,408.8248534,-0.99050072,0.03899808,-0.01,-1.75369968,-0.9748540799999998,0.9953048800000002,-32.26721456,35.0,-33.4640766,99.9,33.3,83.02346188000001,40.93873332000002,38.44246880000002,36.94471048000001,115.82666000000006,331.08690999999993,42,X3.275 Y0.7064 R0.083
15:24:23.392,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":564470027}}",5.350046712426679,0.2082796266935684,0.2081591678312722,0.2050394107192314,5.350046712426679,0.2082796266935684,0.2081591678312722,0.2050394107192314,-1.005994,-0.0742332,0.0220241999999999,5.438506199999999,1.7864457999999996,1.9471087999999992,-5.0,16.221330799999997,-94.7786692,99.9,32.042092600000004,187.6472164000008,23.3600764000001,28.810761000000124,22.581407200000097,63.85087600000027,417.50468300000034,-0.9967708,-0.0299834,0.0125081999999999,-4.822191199999999,-8.427833000000001,0.4440269999999998,4.0,28.0,43.2459836,99.8245986,32.33,120.60952120000049,9.048200000000037,6.786150200000027,6.786150200000027,18.850417000000075,448.6111465999997,-1.0035506,-0.0095505999999999,-0.003,0.5415620000000008,2.1482332,4.8507318,10.735503600000005,-17.0213164,30.264496399999995,0.0,0.0,47.34483219999951,31.475055399999672,27.507611399999707,31.21055979999968,87.01927179999912,450.9766812000004,-1.03275,-0.0699734,-0.0052765999999999,2.2988632000000004,1.4279148000000008,1.146359,10.303487999999996,-26.0,26.749756200000004,99.8,39.4697338,113.66513320000044,148.26907220000055,114.25515660000042,94.73054120000036,320.3483188000012,457.12085740000015,-1.0075998,0.123,-0.0114658,2.8771706,1.7537515999999995,4.174323800000001,-24.0,34.0,32.4003088,99.8,32.725327199999995,86.86696839999975,1.6012343999999954,1.2009255999999966,1.2009255999999966,3.602777799999989,485.2851904000002,-0.9904678,0.0394678,-0.0094032,-1.7806984,-0.9740496000000002,0.9415848,-33.0,35.0,-33.5322108,99.9,33.2911096,117.0582409999999,38.35870659999997,36.13072639999997,34.61639339999997,108.52707159999991,372.8982656000002,42,X3.275 Y0.7064 R0.083
15:24:24.099,5,16,4.38295,-0.55285,1.02333,158.98269,2.79034,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":158.98269,""mpoy"":2.79034,""mpoz"":0,""mpoa"":0,""posx"":4.38295,""posy"":-0.55285,""posz"":1.02333,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":564470027}}",5.243377598205708,0.1971115898431174,0.1880684619895654,0.2023716756134669,5.243377598205708,0.1971115898431174,0.1880684619895654,0.2023716756134669,-1.00508622,-0.0750040199999999,0.0239178,5.162361979999999,2.116704640000001,2.00896952,-5.0,16.00199854,-94.08845756,99.9,32.03084486,229.2868458799996,27.406235439999943,33.80102405999993,26.492694459999942,74.91037677999985,353.4124078400001,-0.998,-0.02974872,0.0138646399999999,-5.49152052,-7.389219720000001,0.8292589999999996,4.869652279999999,28.0,44.1254969,99.8,32.33995152,138.17627931999974,10.49403243999998,7.870524079999985,7.870524079999985,21.86256791999996,465.19103060000015,-1.004,-0.0108402599999999,-0.003,0.6002632399999999,1.98321386,4.99368638,10.00646254,-17.0,30.84038448,0.0,0.0,40.22307346000037,18.994229060000173,16.599998260000145,18.834613600000186,52.6730731400005,371.5759405200001,-1.03264922,-0.06918736,-0.00300798,2.3882432799999997,1.6936394599999989,1.1804232200000002,11.0,-26.0,27.82862018,99.8,39.48,132.57923469999977,169.8671439399997,130.92199427999978,108.5492478199998,366.25013441999937,433.63707866,-1.0076298,0.12301986,-0.0113702,2.75378232,1.724082,4.17017318,-24.62960354,34.35055002000001,32.35055002000001,99.8,32.73558138,76.42000012000015,1.4022018400000025,1.051650940000002,1.051650940000002,3.154953700000006,374.0944240200001,-0.9904516,0.0390333,-0.0099666999999999,-1.6755283,-0.8566381000000003,0.84644128,-33.0,35.0,-32.61536308,99.9,33.29,94.33331454000005,37.005178780000016,35.20004864000002,33.39491750000001,105.11553954000004,315.80259664,16,G0 X3.3121 Y0.0427
15:24:24.356,5,16,3.87879,-0.27246,1.02333,146.0823,9.96478,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":146.0823,""mpoy"":9.96478,""mpoz"":0,""mpoa"":0,""posx"":3.87879,""posy"":-0.27246,""posz"":1.02333,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":564470027}}",5.211310854145639,0.2017867288269668,0.1756166819993745,0.1847112768888939,5.211310854145639,0.2017867288269668,0.1756166819993745,0.1847112768888939,-1.00686076,-0.07410796,0.02221692,4.720094400000005,2.00653512,1.8518107600000016,-5.0,16.07763960000001,-94.0,99.9,32.03752904,25.26585584000172,3.24705744000022,3.927064600000263,3.1388223200002123,8.875290360000601,322.47145451999995,-0.99807344,-0.0298531999999999,0.0138531999999999,-5.231694520000002,-7.9266256,0.6270429999999999,4.0,28.0,44.07341000000001,99.8,32.33786936,23.064805200001057,1.7191157600000788,1.289337280000059,1.289337280000059,3.581491600000164,447.3712487599999,-1.0033367599999998,-0.01109844,-0.00311276,0.6358763599999985,2.1283297200000004,4.880393199999999,10.929601599999993,-17.0,29.33693612000001,0.0,0.0,152.17037963999888,98.95232387999928,86.47934183999936,98.12079143999928,274.405603719998,342.8194317999999,-1.03368632,-0.06919132,-0.0048086799999999,2.373469920000001,1.135411679999999,0.9961461600000004,11.0,-26.0,28.0,99.8,39.49,30.25739316000092,39.23800856000117,30.2419775600009,25.074044720000742,84.60097540000251,364.1450145199998,-1.0076118,0.12274784,-0.0113882,2.8130548000000006,1.637305600000001,4.20629824,-24.0,34.05331464,32.30570956,99.8,32.74694284,139.09169443999943,2.5639021199999896,1.922926399999992,1.922926399999992,5.768780039999976,423.3554582399996,-0.9905498,0.0395497999999999,-0.00862076,-1.6810663199999991,-0.98520584,1.0254286399999994,-33.0,35.0,-33.549515,99.9,33.26514004,105.11521435999968,45.06021179999993,42.86215255999993,40.66409331999993,128.00145099999978,340.1469962799999,16,G0 X3.3121 Y0.0427
