t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,gcode_line,gcode_string
15:57:15.442,5,32,-0.2084,0.1257,0.0,42.26777,20.07802,-25.9925,,558.8,0,0,,2,2,"{""sr"":{""mpox"":42.26777,""mpoy"":20.07802,""mpoz"":-25.9925,""mpoa"":0,""posx"":-0.2084,""posy"":0.1257,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":2,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":32,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":558.8,""mark"":4329681}}",5.070432619104395,0.1973955665016546,0.2092301295488141,0.2033128480252344,5.070432619104395,0.1973955665016546,0.2092301295488141,0.2033128480252344,-1.031,-0.069,-0.005,2.319,1.465,1.099,11.0,-30.0,36.0,99.9,40.62,160.0,205.0,151.0,119.0,425.0,421.0,-0.99,0.04,-0.009,-1.709,-0.916,0.854,-32.0,35.0,-32.0,100.0,33.53,205.0,73.0,67.0,63.0,200.0,360.0,-1.006,0.123,-0.011,2.991,1.953,4.15,-24.0,35.0,33.0,99.9,32.86,0.0,0.0,0.0,0.0,0.0,459.0,-1.004,-0.011,0.015,0.488,1.77,4.822,11.0,-17.0,29.0,100.0,32.66,0.0,0.0,0.0,0.0,0.0,428.0,-1.006,-0.074,0.021,5.432,1.709,1.953,-5.0,17.0,-92.0,99.9,32.16,0.0,0.0,0.0,0.0,0.0,373.0,-0.997,-0.03,0.014,-5.127,-7.935,0.549,4.0,28.0,43.0,99.9,32.46,0.0,0.0,0.0,0.0,0.0,556.0,32,G2 X-0.2084 Y0.1257 R0.083
15:57:15.729,5,38,-0.2084,0.4575,0.0,42.26777,28.50574,-25.9925,,558.8,0,0,,2,2,"{""sr"":{""mpox"":42.26777,""mpoy"":28.50574,""mpoz"":-25.9925,""mpoa"":0,""posx"":-0.2084,""posy"":0.4575,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":2,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":38,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":558.8,""mark"":4329681}}",5.353590068194213,0.2016489377504357,0.2057582804101146,0.1910849832903339,5.353590068194213,0.2016489377504357,0.2057582804101146,0.1910849832903339,-1.03399556,-0.06974052,-0.00599556,2.30577144,1.58933808,1.12806308,10.73603014,-29.26396986,35.527940720000004,99.9,40.61740416,115.55667529999997,150.8861047199999,111.14049671999994,87.58754401999997,312.81265675999987,442.61593662,-0.991,0.04,-0.0106141999999999,-1.76725596,-0.88341852,0.92403732,-32.95501714,35.0,-31.65900822,100.0,33.51340968,105.60326267999996,48.19754949999999,44.19851883999999,40.90347925999998,131.27754107999996,381.84641128,-1.0071979,0.12325392,-0.01115704,2.83435424,1.72946006,4.13083228,-24.0,35.0,33.13746022,99.9,32.86314236,117.88744414,2.1932549,1.64494124,1.64494124,4.934822979999999,461.86715452,-1.00479304,-0.011,0.00085158,0.51861072,1.81676932,4.8168707600000005,10.0,-17.14556688,30.0614823,99.9,32.6555966,141.12970261999996,69.91746749999997,58.26455661999999,64.73839549999998,185.79919579999995,447.32603572,-1.00586754,-0.07652292,0.02517904,5.3370473,1.7187436,2.0648967,-4.3444443800000005,17.0,-94.78784468,99.9,32.15655528,154.71117467999994,19.666675079999997,22.94445417999999,17.700007219999996,51.78890993999999,413.1098828,-0.99721424,-0.02965626,0.014,-5.17299224,-7.96115106,0.5707735399999999,4.0,28.0,44.0,99.9,32.46785656,115.47501505999996,7.217188299999997,5.248864359999998,5.904972339999998,15.746592819999996,558.5224753,38,G2 X-0.2084 Y0.4575 R0.083
15:57:16.011,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":4329681}}",5.184019093814793,0.1809947163370597,0.1921713240023963,0.1973791039086117,5.184019093814793,0.1809947163370597,0.1921713240023963,0.1973791039086117,-1.03146936,-0.06961728,-0.0043827199999999,2.25810412,1.46503458,1.0899088200000002,11.0,-30.0,36.38244286,99.9,40.62,60.42602929999979,78.40086047999972,57.7489268999998,45.51074361999984,162.53836961999943,414.3599044999999,-0.99068346,0.0391054,-0.00957806,-1.67040226,-0.9865478,0.7577255999999999,-32.0,35.0,-32.89463596,99.96836272,33.51683612,75.1811014599998,30.99755873999993,28.36177071999994,26.253083479999944,84.24183709999983,343.74233558,-1.00737386,0.1238499,-0.01152396,2.85691406,1.66923444,4.15124958,-24.47592156,35.374101180000004,31.85002274,99.9,32.8827231,102.32311193999996,1.903685479999999,1.427764299999999,1.427764299999999,4.283293139999998,397.2227365599998,-1.00492362,-0.0105058599999999,-0.00725524,0.47578808,1.92138112,4.9964154,10.92352082,-17.92352082,30.3531546,99.9,32.65429614,92.80090419999982,46.40045209999991,38.66704343999992,42.96338185999992,123.30490481999978,407.8655760999999,-1.006,-0.07506878,0.0247251,5.20059072,1.87027036,2.04413144,-5.06886778,16.93113222,-94.0,99.94250886,32.144251,101.1710766399998,12.327567919999971,14.87809971999997,11.052302639999976,33.58199613999993,362.6216809,-0.99706726,-0.02942372,0.0144909799999999,-5.102034699999999,-8.35807976,0.4962045799999999,4.423996619999999,28.0,43.49124598,99.9,32.4469297,75.89531581999985,4.663958199999991,3.391969339999993,3.815965959999992,10.175908019999978,463.38450035999983,42,X3.275 Y0.7064 R0.083
15:57:16.536,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":4329681}}",5.409104673519685,0.2125092944192135,0.2035608500637231,0.2049602376119207,5.409104673519685,0.2125092944192135,0.2035608500637231,0.2049602376119207,-1.03539672,-0.0701194,-0.00487708,2.35805188,1.26819248,0.98447444,10.88058428,-30.00155936,35.12097508,99.9,40.63880588,139.76494436000002,179.32106048,132.73274547999998,104.60395160000002,371.8274921599999,420.14285,-0.991,0.0392704799999999,-0.0117087599999999,-1.68103908,-0.97826516,0.86823024,-32.27067096,35.0,-31.7085892,99.99792604,33.5175008,134.06522891999998,54.79650644,50.27535408,47.2543386,149.32592348,347.05661072,-1.00707236,0.12335112,-0.01227876,2.92239156,1.6430450399999998,4.20339156,-24.64922496,35.0,32.0,99.9,32.87,124.59259148,2.3072698,1.7304526,1.7304526,5.1913578000000005,375.876824,-1.004176,-0.010096,-0.01457284,0.52653336,1.81439032,4.96006684,10.82372808,-17.09601536,29.09601536,99.97277116,32.65727724,152.81967184,78.59297408,65.49414536,72.77127244,208.85355208,398.0924142,-1.00509816,-0.07509816,0.02319632,5.29985164,1.89112896,2.014,-5.0,15.83782832,-94.16217168,99.9,32.12,174.56593016,21.45089796,25.149328760000003,19.23183996,58.43520508,371.51364144,-0.9972564,-0.02915752,0.0147436,-4.98739044,-8.23475044,0.53936928,4.157879039999999,28.0,43.9011104,99.9,32.46,120.40355320000002,8.17554996,5.94585488,6.68908624,17.83756364,504.38299588,42,X3.275 Y0.7064 R0.083
15:57:17.040,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":4329681}}",5.073370788601432,0.1975979732813608,0.2008424065053728,0.1942944275423661,5.073370788601432,0.1975979732813608,0.2008424065053728,0.1942944275423661,-1.033036,-0.07,-0.00304368,2.43833832,1.46373416,1.099,10.56001164,-28.80523672,34.566284040000006,99.9,40.63,152.36435132,195.48633724,143.73995376000002,114.03369672,405.34667044,422.0305120800001,-0.99079584,0.0399932,-0.01019052,-1.79497156,-1.0013584400000002,0.85442264,-32.7963056,35.0,-32.59942768,100.0,33.517963200000004,122.35964356,61.03046984,54.61230872,50.59669836,162.23068304,302.36514648,-1.00797588,0.12359668,-0.01159668,2.83258256,1.72916516,4.20119824,-24.0,35.597010680000004,32.40298932,99.9,32.88169856,129.55133379999998,2.38804272,1.79103204,1.79103204,5.37309708,407.3374504,-1.004,-0.01022508,0.00792484,0.47817728,1.89591876,4.84948388,10.77472608,-17.193152960000003,29.80684704,99.90321208,32.64774728,194.45619080000003,83.67039308000001,69.72532724,78.24731236,223.1210476,387.8626395600001,-1.00585888,-0.07503264,0.02306528,5.493573840000001,1.7499716,2.02253884,-5.0,16.03264332,-94.1742016,99.91742016,32.14793116,194.32296864,23.0014942,26.96726956,20.622029,62.65924300000001,354.01343736,-0.99780184,-0.0299669599999999,0.01380184,-5.07568576,-8.09578952,0.65687184,4.0,28.0,44.19857176,99.9,32.45,138.64710988,8.815711760000001,6.411427,7.212855240000001,19.23428096,522.15715148,42,X3.275 Y0.7064 R0.083
15:57:17.554,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":4329681}}",5.329539628740292,0.2014089914254684,0.2053812740044257,0.2071012897722625,5.329539628740292,0.2014089914254684,0.2053812740044257,0.2071012897722625,-1.03348792,-0.0709988,-0.00399784,2.25644708,1.42053368,0.8861344799999998,10.24447032,-30.24335816,35.75664184,99.9,40.66997768,120.30599959999984,154.35486759999978,113.49622655999984,89.28369795999987,320.05935751999954,382.02032664,-0.9908008,0.0398008,-0.0091992,-1.82711228,-0.9189403200000004,0.8744906400000001,-33.0,35.0,-31.39423252,100.0,33.5,124.52718571999986,50.88207603999994,45.52606779999995,42.17856255999995,135.23920091999986,313.23011932,-1.00790496,0.1244474399999999,-0.01154248,2.869,1.6804464,4.21616736,-24.55280252,35.0,32.90484288,99.9,32.86552832,119.21504539999997,2.211210319999999,1.658407799999999,1.658407799999999,4.975223399999998,411.1135293600001,-1.004,-0.01,0.0002653199999999,0.5699576000000001,1.92907888,4.883,10.60784876,-17.39215124,30.5592658,99.9,32.639514240000004,135.05433087999987,70.89462535999994,59.07885483999994,65.64317131999994,188.39590255999985,392.00824968000006,-1.006293,-0.07504152,0.02408304,5.34777844,1.94312536,2.03695668,-5.0,16.0415548,-94.58211032,99.90415536,32.15288856,164.01842827999982,19.29137631999998,22.659030999999977,17.337271599999983,52.55237079999995,361.0625675600001,-0.997,-0.02995896,0.01366292,-5.224659439999999,-7.975465600000001,0.5742473600000001,4.372784920000001,28.0,43.37278492,99.9,32.45663344,106.37533631999987,7.351506039999992,5.346549799999995,6.014868959999994,16.039649399999984,478.63364388000014,42,X3.275 Y0.7064 R0.083
15:57:18.069,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":4329681}}",5.407709150359594,0.1962652862457328,0.2030903992496197,0.2065352543534112,5.407709150359594,0.1962652862457328,0.2030903992496197,0.2065352543534112,-1.03246016,-0.071,-0.003,2.4841763999999986,1.6199276199999997,1.0709276199999995,11.0,-30.0,36.5397931,99.9,40.66539772,73.17290836000069,93.88222222000088,69.03104548000064,54.304422720000495,194.66754934000176,396.1382900200008,-0.99007682,0.03992318,-0.01,-1.6833482200000007,-0.9692249600000004,0.8071302800000001,-32.92320392,35.0,-32.153592620000005,100.0,33.5,68.9179478200004,35.647214140000216,32.32014148000019,29.943660020000177,96.00983124000057,322.4308039200003,-1.00750948,0.12350948,-0.011,2.80287234,1.7429797400000004,4.09976334,-24.0,35.0,32.2785208,99.9,32.88296544,107.0367248600002,1.963976320000004,1.4729822600000029,1.4729822600000029,4.4189472400000085,369.84252038,-1.00452262,-0.0106306199999999,-0.0002859799999999,0.551684279999999,1.86286084,4.91486084,10.369576420000003,-17.89188552,30.21684328000001,99.98918866,32.62891892,100.84793556000056,51.59061188000028,42.99217590000024,47.76908506000026,137.09727324000073,422.3387119400002,-1.006,-0.0753749,0.02432296,5.401550159999999,1.71506312,1.953,-5.0,16.09939888,-94.15101272,99.9,32.139005860000005,115.10673164000067,13.751601100000078,16.497360780000093,12.329021860000069,37.46125812000021,370.9093560800003,-0.99685052,-0.02990388,0.014,-5.0510115,-8.03984708,0.6395713599999995,4.473091160000003,27.473091160000003,44.0,99.9,32.4543093,79.30070572000044,5.20400214000003,3.784729200000021,4.257820360000025,11.354186600000066,420.40775864000005,42,X3.275 Y0.7064 R0.083
15:57:18.583,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":4329681}}",5.372776586246337,0.2064080898346474,0.206161069053827,0.1964888530925379,5.372776586246337,0.2064080898346474,0.206161069053827,0.1964888530925379,-1.03410212,-0.06954414,-0.00500328,2.31878106,1.4151325199999998,0.9384849799999998,10.18250668,-30.17891262,36.0,99.9,40.641825280000006,28.49258999999978,37.23134185999971,27.375986919999796,21.53577631999983,77.20028219999938,410.5971456600001,-0.99034946,0.0396805999999999,-0.01005994,-1.72849406,-1.0361712,0.9773704400000004,-32.97002028,35.0,-32.2895892,100.0,33.49680436,67.47425673999977,21.71918107999993,19.69205777999994,18.244112059999942,58.49699539999982,314.46665314000006,-1.007,0.12332472,-0.011,2.86238968,1.74357028,4.28675088,-24.0,35.10836522,32.67509222,99.9,32.873248839999995,92.72058363999992,1.7330915399999989,1.299818359999999,1.299818359999999,3.899455899999997,443.50288992000014,-1.00416646,-0.01,-0.0037174399999999,0.6229653600000002,1.93404874,4.93243004,10.143893619999998,-17.0,29.37865216,99.91438938,32.63,70.3464938199998,33.7195796799999,28.127446199999923,31.234186859999923,89.33023823999977,410.81903788000017,-1.00547008,-0.07514454,0.02128908,5.55623386,1.69683348,2.014,-4.83717424,15.47016406,-94.85548664,99.9,32.14692626,77.0687801399998,8.912823839999977,10.75685655999997,8.298146419999979,24.279762199999933,383.0695968800002,-0.99714596,-0.02914596,0.01470444,-5.03309286,-8.055557140000001,0.5756500000000001,4.85437128,27.2933819,44.0,99.9,32.46,51.34821289999984,3.22720171999999,2.3470551999999927,2.640437099999992,7.0411664199999775,495.8069580000002,42,X3.275 Y0.7064 R0.083
15:57:19.219,5,16,4.38295,-0.55285,1.02333,158.98269,2.79034,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":158.98269,""mpoy"":2.79034,""mpoz"":0,""mpoa"":0,""posx"":4.38295,""posy"":-0.55285,""posz"":1.02333,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":4329681}}",5.290252611379493,0.1978357562365136,0.203715624897129,0.2003550739038693,5.290252611379493,0.1978357562365136,0.203715624897129,0.2003550739038693,-1.03262644,-0.0703746399999999,-0.00354014,2.31912312,1.3532908400000012,1.047981420000001,10.541165460000006,-30.0,36.0,99.9,40.66998974,85.50414604000072,110.39775850000096,81.1748223600007,63.85752680000054,228.91299882000192,425.5012829999994,-0.99,0.03944982,-0.011,-1.7350588400000009,-0.8942547199999993,0.9025556999999996,-32.0780827,34.5502961,-32.4497039,100.0,33.485502880000006,93.35183454000068,39.58401346000023,35.88950580000021,33.250571800000195,106.0851560600006,354.05070743999966,-1.00727784,0.1237872399999999,-0.01121276,2.82099024,1.6553686,4.199363140000001,-24.0,35.0,33.06475181999999,99.9,32.857870240000004,110.5268610200002,2.037361220000004,1.528021300000003,1.528021300000003,4.584063360000009,474.18185346,-1.00410854,-0.01021654,7.727999999998689e-05,0.4822839799999993,1.821293359999999,4.95347008,10.523425220000002,-17.523425220000004,29.523425220000004,99.98916004,32.62151374,122.48158458000064,56.00653674000029,47.10830184000024,52.34255712000027,149.1762889000008,438.7527663399992,-1.006,-0.07552382,0.0228048999999999,5.296340359999999,1.7822088800000009,2.11769778,-5.0,16.376145679999997,-94.476158,99.952384,32.128999920000005,128.86516162000072,15.191421420000085,17.8106321200001,13.619895340000076,41.38352710000023,356.8105818799993,-0.997471,-0.029529,0.01362188,-5.15045376,-8.09587634,0.5018987199999994,4.528705140000003,27.37827824,43.09301662,99.9,32.458139700000004,91.99467168000052,5.815755080000033,4.229640120000024,4.758345260000027,12.688919900000071,500.4726107599996,16,G0 X3.3121 Y0.0427
15:57:19.473,5,16,3.87879,-0.27246,1.02333,146.0823,9.96478,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":146.0823,""mpoy"":9.96478,""mpoz"":0,""mpoa"":0,""posx"":3.87879,""posy"":-0.27246,""posz"":1.02333,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":4329681}}",5.231749068902214,0.1921396384460682,0.1976289559715594,0.2004712768630804,5.231749068902214,0.1921396384460682,0.1976289559715594,0.2004712768630804,-1.03337762,-0.07161866,-0.00337886,2.3042880800000005,1.4419601199999996,0.9539601199999996,10.379977840000004,-30.0,35.62115862,99.9,40.67001116,60.03761962000062,77.5154589600008,56.99666158000058,44.83737364000047,160.73058462000165,365.6463090600004,-0.99042008,0.03957992,-0.011,-1.76225256,-1.0361263399999996,0.8091383599999993,-32.93649592,34.483604480000004,-32.0,100.0,33.48483602,43.270338780000266,31.5075277200002,28.56682530000018,26.466323300000163,84.44017494000053,297.8550509400002,-1.00776972,0.124,-0.01123028,2.93391442,1.6829770999999998,4.12999156,-24.0,35.0,33.0,99.9,32.86524438,103.19136974000018,1.9021449000000032,1.4266085800000026,1.4266085800000026,4.279826740000008,346.18680374000024,-1.004572,-0.010124,0.0010111799999999,0.5326791000000004,1.81245144,4.87961478,10.0,-17.695925139999996,29.42836688,99.9,32.61428386,90.32989612000048,45.95953562000025,38.55300844000021,42.83667658000023,122.08452734000066,416.2181798400006,-1.006,-0.0752669,0.02234286,5.21846568,1.91556676,1.9367201800000005,-4.8857817400000005,16.0,-94.0,99.96905508,32.13309434,103.94573880000058,12.28633122000007,14.404663960000084,11.015330880000064,33.469660580000195,338.8320253200002,-0.99710912,-0.0286880199999999,0.0135788999999999,-5.170487699999998,-7.934702260000001,0.6196604599999997,4.891041200000001,28.0,43.57918394,99.9,32.44732666,71.6776917800004,4.628974700000028,3.3665267600000206,3.7873428200000223,10.099580900000062,463.3985116600001,16,G0 X3.3121 Y0.0427
