t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,gcode_line,gcode_string
15:11:21.770,5,34,1.3779,0.2086,0.0,82.55989,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":82.55989,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.3779,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":449167912}}",5.329306617714707,0.2118958475026404,0.2148353428204226,0.2061317295311218,5.329306617714707,0.2118958475026404,0.2148353428204226,0.2061317295311218,-1.0159415999999997,0.1205491599999999,-0.0091734799999998,2.790911160000001,1.5479983200000005,4.0062564,-18.00139072,31.99860928,33.640768599999994,99.8,32.63001408,80.41735792000189,1.8031111600000425,1.442489040000034,1.0818666400000254,3.966844080000093,2062.454527840004,-0.99342152,-0.00718448,-0.0418189999999999,0.6817266399999997,2.1837498400000013,5.05392344,9.674047000000003,-13.0,22.0,0.0,0.0,112.24622499999946,86.29930135999976,78.29015239999978,92.43641939999974,245.12546035999927,2352.039445240002,-1.0030212399999998,-0.07917328,-0.01832408,5.332418719999999,1.7401756400000008,2.04499784,-4.0,16.0,-94.83255616,99.84918424,31.91491856,120.50095964000012,91.48236076000008,95.41708616000008,63.44744380000007,233.13246776000025,2020.1525606400028,-1.00334552,-0.0270759999999998,0.00662736,-5.21170636,-8.161406079999999,0.45681844,-1.0,37.0,60.29451584,99.8,32.25805672,54.18413659999993,2.5558558799999966,2.0446843199999973,2.0446843199999973,6.134053239999992,2444.689316760001,-1.0463421599999994,0.1299380800000009,0.0481328399999993,1.9936726799999744,2.34162872000001,1.2413526799999992,10.44997795999998,10.866446720000017,3.050726240000017,99.8,39.47,84.70897687999984,111.5679205999998,86.25853119999985,72.82905919999986,242.2470126799996,2528.144051520001,-1.0062638,0.0378397199999999,0.03875948,-1.7602168399999996,-0.9059295599999996,0.922534680000001,-30.712502559999997,39.12711616,-46.03326512000001,99.9,33.42,38.635501079999656,33.36702375999971,43.90397803999962,72.00252383999937,200.20214055999827,2367.828495480003,34,G1 X3.275
15:11:22.028,5,34,1.47323,0.2086,0.0,84.9813,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":84.9813,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.47323,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":449167912}}",5.198656012132482,0.2012957973721966,0.2084361392432027,0.2055592772426861,5.198656012132482,0.2012957973721966,0.2084361392432027,0.2055592772426861,-1.0160306,0.1122883999999996,-0.0264243999999994,2.7954907999999983,1.6843169999999963,4.233670200000004,-18.0,32.79492559999997,33.80042719999997,99.8,32.6299448,178.06339719999372,3.974629399999859,3.179703799999888,2.384777399999916,8.74418439999969,2131.7352328000075,-1.0227422,-0.00607,0.0385289999999995,0.789194000000006,1.7456512000000028,4.976550400000002,9.916151599999989,-14.0,22.91615159999999,0.0,0.0,68.8142020000007,75.56069240000078,68.8142020000007,81.40765080000084,214.5383952000022,2607.1114334,-1.007,-0.0717770000000001,0.0852620000000004,5.296388999999997,1.7519358000000016,2.011907799999999,-3.9055831999999855,16.0,-95.0,99.8579384,31.918412,127.67570619999954,96.2159963999997,99.40058639999972,68.31001619999977,247.54008959999925,2374.5460207999986,-0.9962520000000004,-0.0237014000000001,0.0230437999999999,-5.306701199999998,-7.9506052,0.443542800000003,-1.0,37.0,60.63325840000001,99.8,32.2536672,51.91197160000028,2.7381583999999983,1.897133200000009,1.897133200000009,5.691400400000027,2799.956324799994,-0.7751228000000041,0.6164695999999982,-0.0788399999999977,1.260323600000014,2.2998273999999617,1.1477074000000032,13.482830799999943,16.047366000000146,10.276683799999638,99.8,39.4646422,74.03744380000056,100.1650458000007,77.06431620000055,65.45824440000047,217.61849220000155,3164.6801390000014,-0.9873353999999998,0.0288076000000001,0.0006747999999982,-1.545613600000003,-0.9767779999999984,0.9187289999999986,-31.0,39.839233399999976,-44.95368880000005,99.9,33.43,17.506113800001117,16.852136000000943,23.52431860000128,36.09031160000203,100.95204760000566,2574.8914533999978,34,G1 X3.275
15:11:22.286,5,34,1.56783,0.2086,0.0,87.3841,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":87.3841,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.56783,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":449167912}}",5.1153768792046845,0.1893117283253476,0.1988996123779662,0.2012713379563578,5.1153768792046845,0.1893117283253476,0.1988996123779662,0.2012713379563578,-0.9779686000000012,0.1362533600000003,-0.0045216800000006,2.8638499199999945,1.64889952,4.0862751999999976,-18.0,32.03975884000005,33.0,99.8,32.6403976,10.090961680010816,0.2233605200002391,0.1786884000001911,0.1340163200001431,0.4913921600005269,2084.469354720019,-0.9907883600000004,-0.01675316,-0.0313707999999986,0.1411597199999993,2.096879639999995,4.9099872000000016,10.425662880000008,-13.574337119999992,24.0,0.0,0.0,142.7183728799963,98.76918315999863,90.71172207999872,106.7931529999985,280.7837105199961,2509.033376600032,-1.00944144,-0.0739568799999998,0.0052464800000002,5.401419560000006,2.019118559999998,2.1669119999999986,-3.981040359999977,16.0,-94.51220060000006,99.80189596,31.9201896,113.82746600000064,88.6905676400005,91.0619731600005,64.02794960000035,229.55205716000128,2331.8829260800385,-1.0067565199999993,-0.0129996399999996,0.0086369600000003,-5.286986760000007,-8.135254799999993,0.4026703200000045,-1.021581080000026,37.0,60.0,99.8,32.2360118,56.3229091599996,2.682043159999981,2.145635119999985,2.145635119999985,6.4369043599999545,3122.5268982800344,-0.939978359999999,0.0292996400000109,-0.0116193999999987,0.1136437200000276,1.9336081999999617,1.2560435200000013,10.745803120000092,15.925645840000184,15.44033779999986,99.8,39.48,89.44417451999908,119.2588993599988,92.20479735999906,77.8495595199992,258.9464059199974,2415.938731480041,-0.9836681199999998,0.04448352,-0.0439660400000001,-1.7264598399999918,-1.0243866799999983,0.8944427600000036,-30.80885536000001,39.19114463999999,-46.35027091999994,99.9,33.42840884,41.94912755999844,38.84178431999855,57.48584091999785,79.23724075999704,226.05918627999156,2283.7248983200066,34,G1 X3.275
15:11:22.542,5,34,1.66243,0.2086,0.0,89.78689,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":89.78689,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.66243,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":449167912}}",5.250718717499465,0.2002375153808174,0.1718562800934245,0.1869284069641096,5.250718717499465,0.2002375153808174,0.1718562800934245,0.1869284069641096,-1.0045081600000003,0.1276708000000001,0.00483568,2.864020520000002,1.6530094799999977,4.196022480000008,-18.0,32.0,34.83641568000008,99.8,32.63,202.9607430400088,4.591861160000199,3.6734890800001594,2.7551161600001186,10.102094320000436,2258.392940480002,-1.0100547999999998,-0.0120576400000001,0.0072515199999991,0.4007911999999953,2.3735594799999955,4.9645858400000025,4.736900079999928,-5.598154319999915,9.90442635999985,0.0,0.0,95.57634395999814,74.97571623999883,69.4241368799989,81.91232771999871,214.16146819999668,2685.6196220799925,-1.00159272,-0.08057256,0.0010974799999999,5.31,1.7006758399999915,2.0589729599999957,-3.957907520000021,15.519128759999978,-94.95790752000002,99.85229588,31.92565024,120.28155476000047,97.7941332800004,98.8400598000004,72.6918960400003,255.20608064000103,2778.0746374399946,-0.99139228,-0.0363392400000002,0.0272978399999999,-4.868806800000008,-8.31869232,0.3092287200000004,-1.0,37.0,60.46533899999999,99.8,32.250326480000005,48.86058655999965,2.326694919999984,1.8613559199999867,1.8613559199999867,5.118727839999964,3102.705275559999,-1.0092607200000006,0.2358310399999956,0.0840132400000012,1.1038716800001227,2.137283879999952,1.2876954400000007,8.244653600000046,15.90663687999999,-2.1417428799999296,99.8,39.49035432,72.53094559999928,97.46345815999904,75.25085623999925,63.91789603999937,212.1530162799979,2735.8050261999947,-0.9871006000000004,0.0476180399999998,-0.0227512799999991,-1.4961617999999963,-0.9005111999999952,0.8399199200000009,-30.016230559999997,39.0,-48.96753888000001,99.9,33.43505384,9.645147279999073,11.12901587999893,18.30104851999824,22.01072047999788,64.79560327999377,2283.011311719992,34,G1 X3.275
15:11:22.800,5,34,1.75776,0.2086,0.0,92.20831,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":92.20831,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.75776,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":449167912}}",5.39981076614836,0.203547129584473,0.1992051936126307,0.1999297544478331,5.39981076614836,0.203547129584473,0.1992051936126307,0.1999297544478331,-1.0198341600000005,0.0980495600000001,-0.0134747599999999,2.886044280000009,1.7527757199999912,4.02835976,-18.0,32.0,32.24019379999995,99.8,32.63,53.95057187998915,1.19359647999976,0.954877479999808,0.716158239999856,2.6259129599994715,1896.7723131999887,-0.9967042000000002,-0.0239675200000002,-0.0029471199999989,0.8013568399999899,1.679887680000005,5.049029360000003,10.35870287999996,-13.32064856000002,24.860896240000027,0.0,0.0,96.70433272000136,96.16408504000135,90.22136084000128,105.88854348000147,273.90556860000385,2106.1319621999983,-1.00418132,-0.0718565600000001,0.063272000000001,5.230966159999993,2.062775199999985,2.015062359999994,-3.0,15.873678640000026,-94.36155328000002,99.85121236,31.93,122.15165559999971,90.74468071999956,91.23255535999954,69.04296495999961,239.1848881199988,2166.507613520002,-0.9963865599999996,-0.0107666399999996,0.0125706399999999,-5.206699639999998,-8.019089480000009,0.4588072400000002,-1.0,36.58899351999997,60.47857288,99.8,32.25588992,61.325950560000834,2.6071356000000194,2.085708480000016,2.085708480000016,5.735698320000043,2362.521920319988,-0.9348108000000036,0.380829560000001,-0.0243632399999971,3.589857600000142,1.5873894400000406,1.1719587599999943,6.149718519999833,6.018049360000268,-9.257460759999985,99.8,39.5,86.0242990800009,114.02759924000122,87.93408532000096,74.67506188000083,248.1030853600027,2442.975005759992,-0.9981257200000004,0.0402817600000001,0.0154243600000014,-1.8100444400000015,-0.9369555599999982,0.8917355200000024,-30.04782935999999,40.04782935999999,-49.1216180800001,99.9,33.44047832,21.028509360001248,27.47598448000124,47.87431192000213,53.68686280000241,161.2040757200072,2049.8404805199984,34,G1 X3.275
15:11:23.057,5,34,1.85236,0.2086,0.0,94.6111,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":94.6111,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.85236,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":449167912}}",5.107626804337894,0.1922253233400318,0.1977358809487599,0.2018814887212314,5.107626804337894,0.1922253233400318,0.1977358809487599,0.2018814887212314,-1.0135262400000002,0.0935157799999996,-0.0168120000000002,2.7700164199999997,1.6013173600000017,4.11214638,-17.99786896,31.61628992000001,33.37731733999998,99.8,32.63761056,139.75880828000254,3.092103180000056,2.473682840000045,1.8552618800000336,6.800496280000123,1764.6744849000029,-1.00875174,-0.0145436,0.0102547799999998,0.4682039000000019,1.9797716399999987,4.925662859999999,10.4809414,-12.779574540000008,25.078207680000016,0.0,0.0,85.42682469999927,87.01033205999966,81.98049135999969,96.62916315999962,248.34618107999907,2288.4321506600018,-1.0108752600000002,-0.08521362,0.0483375799999998,5.297439720000004,1.9677362599999928,2.0945034,-3.0,16.0,-93.78595242,99.9,31.92799474,111.48616548000014,93.74972962000012,93.74972962000012,73.47951810000009,249.3236057400003,2363.9420764000047,-1.01991782,-0.0498613599999997,0.0172657000000001,-5.340596859999998,-7.883569900000003,0.459033999999999,-0.8249503400000052,37.0,59.0,99.8,32.2415961,52.9479675399999,2.451294819999996,1.9610359799999963,1.9610359799999963,5.39284885999999,2728.5985341800038,-0.8940912399999993,0.4665789800000004,0.0009795400000002,2.1989708400000305,1.171317439999983,1.2833311999999992,9.054658079999989,-0.5317135599999994,7.301631139999934,99.8,39.50347944,78.82369551999977,103.48632449999972,79.79085755999978,67.70133381999982,225.83230649999936,2469.989121080001,-0.9979733,0.0376742599999999,0.0075864000000001,-1.8291025600000044,-0.8530729200000033,0.9112355600000002,-31.0,40.496111600000006,-46.65757749999999,99.9,33.45,0.8540876999999863,14.946533219999765,28.611935319999542,31.601241839999496,98.22007631999844,1604.7994253600025,34,G1 X3.275
15:11:23.314,5,34,1.94696,0.2086,0.0,97.0139,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":97.0139,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":1.94696,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":449167912}}",5.169584820033039,0.2009736848677686,0.2043485189625259,0.20089724416048,5.169584820033039,0.2009736848677686,0.2043485189625259,0.20089724416048,-0.9763030399999996,0.1862212800000003,-0.03151564,2.7149547199999984,1.6796308400000015,4.02816536,-16.478750599999973,31.47739599999997,32.52124940000002,99.8,32.64477408,117.80229636000573,2.6062454800001267,2.084996600000101,1.563747200000076,5.212491000000254,1435.602335760001,-1.01629496,-0.0025985599999999,0.0315832800000001,0.4089946800000034,2.312655879999998,4.950215080000001,10.800415040000011,-13.0,22.99788539999999,0.0,0.0,73.84350295999938,91.30649367999924,86.31706819999927,101.78428811999912,260.4480314399978,1896.1716802800024,-0.99571904,-0.0732919200000001,0.0477346799999997,5.330009680000003,2.0305201600000005,2.0721809199999988,-3.0,16.226435199999987,-94.22643519999998,99.8,31.92226416,113.90672368000004,92.44297872000028,92.16849828000026,73.1336998400002,246.1760685200007,1839.742923520008,-1.0191139199999992,-0.045140440000002,0.0102345599999999,-5.339543239999999,-7.874139400000001,0.5483621599999993,-1.0,37.76064347999999,61.741099040000016,99.8,32.25741088,61.031605360000086,2.4912874399999896,1.993029959999992,1.494772959999994,4.982575879999979,2049.28477528001,-0.9290938799999996,0.1059219199999998,-0.0605327599999996,0.7206010000000672,2.6052635599999894,1.1155125599999995,8.429741840000053,2.866240959999895,16.271096960000218,99.8,39.4826712,80.60201831999962,107.11524243999938,82.70293183999952,69.7494605599996,233.16248195999864,1780.0064988800011,-1.00155812,0.0268005999999997,-0.0164222800000005,-1.8246716,-0.9562625199999972,0.9628958000000052,-31.0,40.8962574,-48.82474284000003,99.9,33.46617248,0.4864854799999847,16.054025959999496,30.75233759999904,35.513451839998886,110.43223987999652,1563.8502281199987,34,G1 X3.275
15:11:23.571,5,34,2.04229,0.2086,0.0,99.43531,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":99.43531,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.04229,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":449167912}}",5.156549417730974,0.1789120875838876,0.1854244833423556,0.1961593274589337,5.156549417730974,0.1789120875838876,0.1854244833423556,0.1961593274589337,-0.9783115799999996,0.0934956200000002,-0.0067204400000001,2.949573499999999,1.7901428400000006,4.087518539999999,-16.0,31.341429580000007,33.65857041999999,99.8,32.64654854,77.16677106000192,1.7071465800000425,1.3657176600000338,1.0242880800000251,3.418033040000084,1685.6793150799997,-1.00113728,-0.0113720199999999,-0.0102046399999999,0.7876867599999996,1.8127941400000007,4.99103886,8.52733322,-13.0,23.33089732,0.0,0.0,106.70814379999965,95.58908081999977,89.93018489999976,106.27751463999972,273.4421418999993,1538.1427046400022,-1.00462326,-0.07087632,0.02319338,5.164448960000001,2.0858233,2.0537605400000003,-3.839648859999996,16.348185639999993,-95.16035114,99.84914662,31.91839656,107.6304363200001,90.92068792000008,90.92068792000008,70.77069800000007,241.30842116000025,1608.642473980003,-1.00972662,0.00081804,0.0091721199999998,-5.440389339999999,-8.0754635,0.4286781999999999,-1.632860179999991,31.538094299999823,50.52706077999972,99.8,32.24486242,76.5492150599999,2.055012719999997,2.055012719999997,1.541259459999998,4.623778379999994,2141.5530431200027,-0.9465174399999996,0.2432326200000008,0.0057225,3.390850759999993,1.377809119999996,1.2250147399999995,13.151478180000009,16.487565959999937,18.262446479999987,99.8,39.49811028,85.07437057999984,111.0116788399998,85.59311663999985,72.62446251999987,241.73571089999956,2144.7994216800007,-0.98085152,0.0360742999999999,-0.0091026199999999,-1.7293728199999965,-1.0331410599999988,0.9443459999999998,-30.273238280000008,39.53318258000001,-50.05031301999998,99.9,33.48726776,3.580737779999969,22.08121723999981,41.178486279999646,44.759224719999615,139.05199109999882,1697.8466483400018,34,G1 X3.275
15:11:23.829,5,34,2.13689,0.2086,0.0,101.83811,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":101.83811,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.13689,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":449167912}}",5.287562321983216,0.1992853076287785,0.1837464203996939,0.1879918390681418,5.287562321983216,0.1992853076287785,0.1837464203996939,0.1879918390681418,-0.9770713399999996,0.1207537599999998,-0.0037562199999998,2.669491960000004,1.6369451599999991,4.056519179999997,-16.0,31.0,32.997758940000004,99.8,32.64181206,182.58693157999625,4.093877519999915,3.2751017599999326,2.4563266399999493,9.006530159999814,1985.542656999998,-1.0016288999999998,-0.0037051799999998,-0.0040101800000003,0.3602124000000024,1.8720419000000013,5.0341633,9.924547779999992,-12.478086239999987,22.52191376000001,0.0,0.0,75.89847092000048,79.4701637000005,75.00554784000047,87.95293352000054,227.69541176000143,2069.85113282,-1.00927396,-0.0807130399999999,0.0426108799999995,5.467155279999995,1.8847406400000024,2.0298105199999985,-4.0,16.515267199999997,-94.5152672,99.84847308,31.92484718,125.38991131999968,95.83964491999984,96.78481925999984,72.73799281999989,252.0508765999996,2076.5088522000005,-1.0196995599999998,-0.0530046999999999,0.0011266799999999,-5.218762419999999,-8.160081400000003,0.4789598999999996,-2.0,38.37736318,61.37736318,99.8,32.2471971,70.88613790000022,2.2751344999999974,1.8977713200000053,1.423328740000004,4.269985400000012,2304.1182428,-0.9240309400000004,0.3483877800000016,-0.0207871399999998,5.358134999999992,0.2319941999999915,1.4034348200000013,12.562270000000012,18.46552751999993,16.035775900000115,99.8,39.4910026,74.12205682000034,99.33206300000045,76.69359278000033,64.68134316000028,215.75848096000087,2384.44338162,-0.97835498,0.0370025200000001,-0.0335529800000002,-1.6616368999999969,-0.9416749999999966,0.8868853799999995,-30.1640287,39.30821212000001,-47.24867728000006,99.9,33.5,10.55858152000028,12.964741360000412,22.663490460000745,25.313058480000805,76.35188060000246,2092.623562519999,34,G1 X3.275
15:11:24.085,5,34,2.23149,0.2086,0.0,104.2409,22.18368,-25.9925,,558.8,0,0,,2,1,"{""sr"":{""mpox"":104.2409,""mpoy"":22.18368,""mpoz"":-25.9925,""mpoa"":0,""posx"":2.23149,""posy"":0.2086,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":34,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":449167912}}",5.385841835596014,0.2062339659503891,0.20601946101336,0.2088708493066354,5.385841835596014,0.2062339659503891,0.20601946101336,0.2088708493066354,-1.00592954,0.10515978,-0.01329164,2.8615465799999997,1.64784678,4.09614698,-16.059837640000005,31.937649739999998,32.06235026000001,99.8,32.63062376,14.210794780001306,0.3117502400000285,0.2493999800000224,0.187050720000017,0.6858506800000623,2134.930553520001,-1.0039956200000002,-0.0126293199999999,0.0149423,0.6735390399999993,2.0303258400000006,5.03676952,9.57103732,-14.091849479999992,21.5961499,0.0,0.0,133.95466971999963,99.95665571999984,92.55828225999986,109.66429097999983,285.59403239999955,2600.2506998399995,-1.00879606,-0.06910244,-0.0088950799999998,5.282070000000001,1.8924003199999992,2.1025296799999995,-3.0285599400000027,16.491574879999998,-93.52013482,99.8,31.9102856,115.16765558000009,89.73479808000005,90.69452850000005,66.70126754000003,233.69436754000012,2739.778862859999,-0.9897328399999998,-0.03252056,0.02084552,-5.79313074,-7.62051346,0.6913885999999999,-1.4633790200000003,38.0,60.96753202,99.8,32.2539843,79.41997093999993,2.6831068399999976,2.146485859999998,1.6098639399999983,5.366214619999996,2963.57161738,-0.8928561199999994,0.3832038399999997,-0.0371350200000003,1.1060734999999828,2.1068077000000023,1.2606591800000009,7.132592940000002,16.43295741999997,1.399271040000068,99.8,39.4845043,90.67190279999988,118.14823665999984,91.22142903999988,77.4832620799999,257.1784873199997,2927.856114659998,-0.9926621,0.0537975599999999,-0.0209536799999997,-1.830919099999999,-1.0815008999999995,0.7265390200000005,-30.95196718,39.95196718,-47.04803282,99.9,33.5214279,30.446264799999863,35.01320439999984,56.32558911999975,69.26525221999968,203.98997269999907,2090.820991960001,34,G1 X3.275
