t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,gcode_line,gcode_string
11:21:18.812,5,186,3.2349,2.45155,0.0,126.27207,75.83524,-32.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":126.27207,""mpoy"":75.83524,""mpoz"":-32.21661,""mpoa"":0,""posx"":3.2349,""posy"":2.45155,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":186,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2064876628}}",5.138923738376499,0.1961232088747487,0.2037124286680376,0.2035648288521049,5.138923738376499,0.1961232088747487,0.2037124286680376,0.2035648288521049,-0.9772088799999992,-0.0974042000000005,0.0979224800000014,4.903187480000006,1.448661919999999,1.8815420000000005,3.128697439999961,4.912688319999945,-41.40703967999948,101.6171444,27.16828544,0.0,124.21822148000098,121.78256932000096,98.0349684800008,326.3772867200026,5064.715708959997,-1.0324260000000005,-0.0089893200000002,0.0270887600000002,0.2166847200000009,1.765774519999999,4.509282080000001,12.356422520000006,-13.0,21.459795760000024,101.6,27.48873472,102.37643564000012,124.09264944000016,117.37096452000014,138.05307288000017,374.8632125200005,5462.490023600001,-1.0839369599999995,0.6834450799999991,0.0780403199999992,2.303746399999985,0.9104033600000004,2.248676760000002,7.45072627999995,3.517719960000078,-8.244244080000076,101.6,28.40407056,79.36109619999986,116.8772511999998,93.30941051999984,83.68988339999986,270.78968103999955,5549.523518120002,-1.0023044000000003,0.0361481599999997,-0.0193347600000005,-1.1437637599999986,-0.671,0.899488800000001,-28.602753960000005,35.60275396000001,-44.05865311999997,101.7,27.15469672,15.09535431999983,12.711877319999855,23.04027839999974,26.218247479999704,85.40792839999904,5587.7343864400045,-0.930120880000001,0.0023840799999999,0.0296696400000012,-4.702800440000001,-7.532877360000001,0.9658543599999978,5.0696071999999965,24.0,66.46355095999999,101.6,26.31533116,87.45556515999895,1.575776279999981,1.575776279999981,1.1818315199999858,3.5454955599999574,5022.501221480003,-1.029,0.205,-0.005,2.38,1.648,3.418,-5.0,29.0,47.0,101.6,26.64,0.0,0.0,0.0,0.0,0.0,2190.0,186,X3.235 Y2.1325
11:21:19.069,5,186,3.23495,2.28006,0.0,126.27341,71.47937,-32.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":126.27341,""mpoy"":71.47937,""mpoz"":-32.21661,""mpoa"":0,""posx"":3.23495,""posy"":2.28006,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":186,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2064876628}}",5.342658260104308,0.2005655440649784,0.2122459378668123,0.2114578326765698,5.342658260104308,0.2005655440649784,0.2122459378668123,0.2114578326765698,-1.010065880000005,-0.1045304399999981,0.0895447399999933,4.580085039999993,1.510883579999999,1.787201699999995,7.270702120000054,11.823398580000022,-105.35320345999996,101.6,27.15800502,0.0,91.52068384000675,90.17877198000666,70.13260124000507,238.14223992001743,5268.172166220042,-1.00384474,0.0348927799999965,0.0139506399999956,0.1756755000000057,2.089831520000001,4.497257219999991,12.492909180000003,-13.707686740000035,20.507090819999995,101.65070942,27.489082720000003,81.20935252000268,116.41833220000096,109.80991428000084,128.54047058000103,352.7053622400029,5800.089214319984,-1.3483259400000072,0.1555749999999942,0.2725848200000036,1.5264517200000232,1.0793647399999795,2.0941882599999824,9.44207743999978,12.60540495999984,2.1251729600000524,101.6,28.39839018,84.03336115999909,123.35527383999874,98.62304427999902,88.45572021999912,285.5240947999972,6219.533722880002,-0.9938843999999996,0.0426627000000008,0.000822720000001,-1.266986819999996,-0.8431655000000073,0.8737116599999953,-28.56883154000005,36.0,-44.76980929999996,101.7,27.16,31.7125009999984,20.12587035999901,34.87498707999819,38.037472919998,122.30637247999351,5298.259738779987,-1.0180275999999795,-0.065241139999989,-0.0646054799999876,-4.870029059999955,-7.49763188000003,1.509760239999978,7.563508840000054,21.436491159999942,66.0,101.6,26.31660832,119.82081131999306,2.306826399999897,2.1946541999998748,1.7581630399999286,5.486635739999686,5410.346164340001,-1.029,0.205,-0.005,2.38,1.648,3.418,-5.0,29.0,47.0,101.6,26.64,0.0,0.0,0.0,0.0,0.0,2190.0,186,X3.235 Y2.1325
11:21:19.327,5,187,3.235,2.10718,0.0,126.27456,67.08808,-32.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":126.27456,""mpoy"":67.08808,""mpoz"":-32.21661,""mpoa"":0,""posx"":3.235,""posy"":2.10718,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":187,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2064876628}}",5.328464803106008,0.1956968559640496,0.2004965791179136,0.2011334694697393,5.328464803106008,0.1956968559640496,0.2004965791179136,0.2011334694697393,-0.9980417399999988,-0.0747482599999997,0.0463935999999997,4.758211359999999,1.3737547199999969,1.8055250400000025,8.0,11.384359039999982,-106.15307711999996,101.64833658,27.17615628,0.0,99.57390476000224,99.57390476000224,72.98863912000164,256.6686572000057,4945.101634940009,-1.0178906400000007,0.0199602599999988,0.0322464199999997,0.2275069800000064,1.853525080000003,4.381484159999999,12.782126059999989,-14.0,21.995543020000003,101.64977724,27.48,88.10557592000023,115.48301416000032,107.0208967600003,125.43844636000034,348.44012906000097,4821.449993060007,-0.6083631400000095,0.7551400799999932,-0.1633226599999974,1.4891364400000031,1.3729248399999976,2.012756760000004,10.271910739999957,3.7232287999998928,4.125631619999957,101.6,28.40503294,82.54328811999972,121.8016815999996,97.13935765999967,87.0731027999997,281.351818659999,5063.4145096600205,-0.9887747199999996,0.0453869599999999,0.0082688800000002,-1.2405118200000012,-0.5924473599999978,0.9020620400000008,-28.516058199999996,35.15579676000003,-43.09156396000007,101.7,27.15835948,38.18830009999926,24.25473131999953,36.64012603999929,42.832822899999165,133.14299249999743,4928.919856340014,-0.979479619999992,-0.0449453799999965,-0.0435750199999974,-5.0307037399999945,-7.192896040000004,1.71629584,8.0,21.0,66.67654639999998,101.6,26.32482124,114.97115197999769,2.589440299999948,2.0715523799999582,2.0715523799999582,5.178880599999896,5688.166978600013,-1.029,0.205,-0.005,2.38,1.648,3.418,-5.0,29.0,47.0,101.6,26.64,0.0,0.0,0.0,0.0,0.0,2190.0,187,Y0.6491
11:21:19.584,5,187,3.235,1.93525,0.0,126.27456,62.72105,-32.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":126.27456,""mpoy"":62.72105,""mpoz"":-32.21661,""mpoa"":0,""posx"":3.235,""posy"":1.93525,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":187,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2064876628}}",5.271985019366468,0.2008449353877724,0.2061275580121105,0.2181721873536429,5.271985019366468,0.2008449353877724,0.2061275580121105,0.2181721873536429,-1.0042461199999984,-0.0879644800000002,0.0612182000000012,4.731756040000013,1.4223602400000048,1.8292497600000053,7.577986000000027,12.393317840000064,-106.0,101.6,27.17237352,0.0,120.22111184000556,121.2847504400056,83.4146684400038,304.205364480014,5307.293178519977,-1.0184483999999998,-0.0542328400000004,-0.0011083999999974,0.1274828399999926,1.8452888000000045,4.443135639999996,13.0,-14.0,21.78910151999994,101.6,27.49511684,83.73091307999984,116.29996080000085,107.24024944000074,124.78748896000084,350.5852866400025,5520.555155319976,-0.4172493199999912,0.7115506400000008,-0.1909886800000071,2.9263081200000878,1.2267115600000156,1.876824040000013,11.026495840000008,9.997972159999923,-0.1029295999996169,101.6,28.41170816,80.11752087999942,118.28073831999896,94.42988975999916,84.20809775999925,273.0678769199976,5455.674071599978,-0.98974184,0.0669050800000015,-0.0057982399999997,-1.1947921200000016,-0.5792104399999967,0.8277921200000015,-28.22330815999996,34.42964191999997,-42.728048320000006,101.7,27.16570392,38.78923951999811,23.39002659999875,31.57019899999822,43.54925067999772,129.37580067999315,5469.846614359989,-0.9626248399999836,-0.0594567999999912,-0.014133239999996,-4.3854116399999965,-7.772765120000004,1.3170069200000016,7.773504960000044,21.0,66.42610835999997,101.6,26.33,93.4905516399944,2.1305434799998704,1.7044351199998964,1.7044351199998964,4.687196319999715,5876.969415399994,-1.029,0.205,-0.005,2.38,1.648,3.418,-5.0,29.0,47.0,101.6,26.64,0.0,0.0,0.0,0.0,0.0,2190.0,187,Y0.6491
11:21:19.842,5,187,3.235,1.76198,0.0,126.27456,58.32016,-32.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":126.27456,""mpoy"":58.32016,""mpoz"":-32.21661,""mpoa"":0,""posx"":3.235,""posy"":1.76198,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":187,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2064876628}}",5.156329364555797,0.1966535856116607,0.1985197217073749,0.2085712827161765,5.156329364555797,0.1966535856116607,0.1985197217073749,0.2085712827161765,-0.9935396000000004,-0.0827072000000001,0.0465235600000002,4.67524004,1.3897392399999948,1.7281863599999987,7.634424639999983,12.0,-106.90862895999996,101.64112608,27.169543200000003,0.0,76.03970792000344,77.5020107200035,50.8149974000023,190.0992708000086,7355.024020799988,-1.00089292,-0.0059005999999996,-0.0222140399999997,0.4218577599999905,1.8394000400000023,4.399931520000001,13.493307160000002,-14.0,22.13770808000004,101.6,27.5,97.18151444000031,110.50080844000036,101.12797172000032,117.9004158400004,332.4890389600011,7968.618480280013,-1.1378815999999965,0.4515121200000025,0.2599478799999997,1.511988919999967,0.5041078000000011,1.7656161600000084,10.62854091999995,7.256706279999958,0.5132292000002497,101.6,28.40914336,89.33629503999948,128.45396283999926,102.5517233199994,91.45076371999949,296.5542113599983,7842.170570240007,-0.9809224400000004,0.0627228399999981,-0.0118755599999996,-1.1232121999999969,-0.5789830000000015,0.8671106400000046,-28.365790280000017,33.88844495999997,-41.36579028000001,101.7,27.15745732,69.12885915999829,38.68679283999904,48.1999382799988,74.20253623999815,217.53393247999463,7835.589296880003,-0.9261261199999972,0.0528367999999957,-0.0339397999999987,-4.811070199999999,-7.504378519999998,1.547946800000001,8.0,21.24668363999999,67.64021667999998,101.6,26.32753292,141.48791079999637,3.201083719999918,2.560867039999934,2.560867039999934,7.042384279999818,8119.359623120005,-1.029,0.205,-0.005,2.38,1.648,3.418,-5.0,29.0,47.0,101.6,26.64,0.0,0.0,0.0,0.0,0.0,2190.0,187,Y0.6491
11:21:20.099,5,187,3.235,1.59005,0.0,126.27456,53.95313,-32.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":126.27456,""mpoy"":53.95313,""mpoz"":-32.21661,""mpoa"":0,""posx"":3.235,""posy"":1.59005,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":187,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2064876628}}",5.290994900489102,0.1946365777315229,0.2023138967299453,0.2054637834045916,5.290994900489102,0.1946365777315229,0.2023138967299453,0.2054637834045916,-0.9933989000000012,-0.057485220000006,-0.0325110599999914,4.480229339999994,1.452615740000016,1.642676440000012,8.0,12.29854636000004,-105.40290727999992,101.6,27.175971,0.0,145.20090715999174,147.31096681999165,93.30473399999477,352.8653809399801,9184.243191199936,-1.0156683000000006,0.0395042999999996,0.0353837800000031,0.299056380000004,1.8866315400000069,4.424444980000003,13.0,-15.0,22.009429000000043,101.6517293,27.5099057,124.37007707999658,115.36060871999888,105.87969001999898,122.7346570399988,347.67140845999666,10143.736532339915,-0.3682409800000202,0.6695942800000236,-0.1142293000000038,3.656549019999889,1.5673463999999817,2.414860839999993,9.927450099999962,6.650835080000027,-4.860034779998891,101.6,28.40469012,76.5631409400015,113.51207554000148,90.5282254000012,81.14706252000107,262.6619054000034,9470.369795699951,-0.978184080000001,0.0677458199999949,-0.0153928999999983,-1.2248648399999933,-0.5973666600000029,0.8305389600000005,-28.013913780000067,34.0,-40.375576879999926,101.7,27.16986086,37.73585420000424,21.188642900002304,25.559604760002816,39.3108252800045,116.65580304001318,9972.702736899922,-0.9164082000000084,0.0677281799999821,-0.0147945000000032,-4.884414959999973,-7.56029790000003,1.4781778199999938,8.0,21.71209756000003,67.30204026000004,101.6,26.32726214,66.13258878000842,1.510199380000194,1.510199380000194,1.2081591200001551,3.6244783200004647,9910.016591499962,-1.029,0.205,-0.005,2.38,1.648,3.418,-5.0,29.0,47.0,101.6,26.64,0.0,0.0,0.0,0.0,0.0,2190.0,187,Y0.6491
11:21:20.356,5,187,3.235,1.41679,0.0,126.27456,49.55224,-32.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":126.27456,""mpoy"":49.55224,""mpoz"":-32.21661,""mpoa"":0,""posx"":3.235,""posy"":1.41679,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":187,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2064876628}}",5.137100417866059,0.1988110577709681,0.2026869025173929,0.2008761920384261,5.137100417866059,0.1988110577709681,0.2026869025173929,0.2008761920384261,-1.0141388400000004,-0.1141822400000006,0.0972917200000016,4.65502684,1.4495166399999986,1.841865759999999,7.0,12.0,-106.9153916,101.6,27.17915388,0.0,75.03128964000086,75.68394056000088,47.46865332000055,179.49856184000205,10337.53702908,-1.0007918800000002,-0.0423699199999992,0.0134822400000005,0.3319667999999996,2.1628846399999966,4.5118122,13.0,-14.063346440000004,23.378731639999987,101.6,27.510633480000003,102.74733615999985,106.76491996000009,97.86256408000008,113.19439844000009,321.7784854400003,11150.2967172,-0.5149400000000037,1.1958274800000033,-0.1835848799999965,1.9643310000000032,0.5322161600000004,2.224930640000002,11.131384280000024,3.718292279999959,-1.5738462800000328,101.6,28.41,89.52048035999982,132.64315095999976,105.8961780399998,94.43319003999984,306.77140275999943,10938.356389320004,-0.99127308,0.06801932,0.0081537199999995,-1.2323270399999986,-0.6910323199999994,0.916,-29.0,33.96432244,-39.00740980000001,101.7,27.18,88.17347159999942,51.28586879999965,59.2562304799996,84.3530009199994,257.77973735999814,10849.15396208,-1.050278999999998,-0.1224949199999977,-0.0265266399999998,-4.1696376000000015,-7.76936212,1.2119894399999998,8.0,22.0,66.63500447999999,101.6,26.32930604,148.67347679999892,3.3831970399999785,3.3485015599999755,2.6788015999999804,8.036403799999942,11350.426814880004,-1.029,0.205,-0.005,2.38,1.648,3.418,-5.0,29.0,47.0,101.6,26.64,0.0,0.0,0.0,0.0,0.0,2190.0,187,Y0.6491
11:21:20.615,5,187,3.235,1.24353,0.0,126.27456,45.15135,-32.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":126.27456,""mpoy"":45.15135,""mpoz"":-32.21661,""mpoa"":0,""posx"":3.235,""posy"":1.24353,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":187,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2064876628}}",5.315482513955328,0.1962190292733505,0.1987758802703433,0.1917435678612818,5.315482513955328,0.1962190292733505,0.1987758802703433,0.1917435678612818,-1.0015866999999992,-0.091055699999999,0.0358325999999985,4.761893400000002,1.3194782000000005,1.6976728999999997,8.0,12.0,-106.1999179,101.621456,27.1937096,0.0,115.9336107999976,115.3480874999976,72.60488789999849,270.5117590999944,9773.557545900005,-1.0052880999999991,-0.0158864000000013,-0.0305547999999997,0.2318347999999994,1.8209303999999968,4.404675600000001,13.0,-14.841383699999986,22.66881880000001,101.6,27.52,116.32617019999964,108.67313279999966,99.4894878999997,114.79556299999965,326.019398099999,10131.222675100003,-1.3316197999999988,0.3990847000000023,0.3716354999999988,1.3809736999999749,0.8176801000000008,1.9404840000000012,11.280052100000027,5.214896800000065,3.707639899999638,101.6,28.41,82.00440940000033,117.91166550000048,94.1352391000004,83.94534230000033,272.7010541000011,10226.1340706,-0.9848122000000016,0.0304541000000015,0.0055605999999992,-1.2384767000000043,-0.6211696000000011,0.9139955999999976,-29.0,33.42067890000001,-38.97553469999996,101.6579321,27.18,64.78460890000171,37.01977670000098,42.488607100001126,53.00558930000141,165.74763640000438,10022.457449200014,-0.9738788000000038,-0.0213796000000033,-0.0270618999999994,-4.744158699999996,-7.6962126000000035,1.5663332000000003,7.912159099999991,22.0,67.0,101.6,26.3249371,91.63799590000257,2.5106299000000702,2.0921913000000587,1.673753400000047,5.439698400000152,10862.363871600017,-1.029,0.205,-0.005,2.38,1.648,3.418,-5.0,29.0,47.0,101.6,26.64,0.0,0.0,0.0,0.0,0.0,2190.0,187,Y0.6491
11:21:20.872,5,187,3.235,1.0716,0.0,126.27456,40.78432,-32.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":126.27456,""mpoy"":40.78432,""mpoz"":-32.21661,""mpoa"":0,""posx"":3.235,""posy"":1.0716,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":187,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2064876628}}",5.161464933789879,0.1836407408767864,0.1955424266174459,0.2026882358330953,5.161464933789879,0.1836407408767864,0.1955424266174459,0.2026882358330953,-0.99578296,-0.0777527199999998,0.0235475999999994,4.70612744,1.3878162,1.7765507200000006,7.0,12.686349080000005,-106.47315292,101.6,27.17367392,0.0,89.43124991999956,88.95809699999954,56.62419811999971,206.7838735199989,4051.47534656,-1.02192308,0.0175508399999999,0.0157716799999999,0.0420100799999994,1.7982845199999995,4.54611836,13.0,-15.231840839999997,24.032900840000007,101.6,27.53,89.74523156000005,103.81865919999994,95.60859647999996,109.77764995999992,311.6878185599998,4135.577570200001,-1.0276741199999984,0.4266123199999996,0.1567058399999989,2.900475199999999,1.0940288000000025,2.20901308,10.380287240000024,4.546104680000015,1.8076177200000056,101.6,28.40411576,84.44517880000006,121.8656726400001,97.35450932000008,87.26595916000007,282.4794046800002,4409.53194192,-0.9894996,0.0464196799999997,-0.0079108799999999,-1.2107808799999993,-0.6079490399999992,0.8094705199999997,-29.0,33.0,-36.38917648,101.7,27.18,74.9722777600003,52.45466272000021,59.12082528000024,65.90835248000029,210.6807458400009,3926.7141272400017,-1.000980479999999,-0.0322218799999999,-0.0454868799999999,-4.723126679999999,-7.512923000000001,1.6524899999999991,8.0,21.6052112,66.257972,101.6,26.32476192,115.23052956000052,3.142650920000014,2.618875560000012,2.618875560000012,6.80907708000003,4293.1878929600025,-1.029,0.205,-0.005,2.38,1.648,3.418,-5.0,29.0,47.0,101.6,26.64,0.0,0.0,0.0,0.0,0.0,2190.0,187,Y0.6491
11:21:21.130,5,187,3.235,0.89833,0.0,126.27456,36.38344,-32.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":126.27456,""mpoy"":36.38344,""mpoz"":-32.21661,""mpoa"":0,""posx"":3.235,""posy"":0.89833,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":187,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2064876628}}",5.334211938714706,0.2052476696837355,0.2086905258399744,0.2038504118147788,5.334211938714706,0.2052476696837355,0.2086905258399744,0.2038504118147788,-0.9918853999999968,-0.0757053999999978,0.0228923999999998,4.545022399999996,1.388108000000006,1.8049431999999972,7.457994999999975,12.0,-106.11484639999998,101.6,27.16626,0.0,81.98116599999568,82.89715659999563,52.21146899999725,191.4420523999899,3361.802777000061,-1.0022963999999994,-0.0301442000000001,-0.0098593999999999,0.0126386000000123,1.971349800000001,4.585390400000003,13.0,-15.503902000000004,23.187473999999973,101.6,27.52,92.2742015999994,101.70006059999932,94.25859259999936,107.15713759999927,305.596280399998,3538.4573540000565,-0.6772573999999865,0.5161457999999937,-0.1976406000000138,2.645807000000088,1.1528258000000582,2.0271396000000106,10.94823799999995,5.182907400000298,2.626068400000109,101.6,28.41,84.75493980000063,121.8035066000009,97.44280520000072,87.29251340000064,283.1931530000021,3249.4205506000303,-0.9970058000000008,0.0507812000000036,-0.0033619999999997,-1.3136622000000076,-0.6434097999999934,0.9049214000000008,-29.461629199999976,33.0,-36.46162919999998,101.7,27.18,83.44744060000346,60.2975054000025,65.1428404000027,67.83469340000282,219.11682780000908,3501.717977600052,-0.9632211999999888,-0.0397513999999995,-0.0299579999999975,-4.685694599999993,-7.18046859999999,1.6815554000000044,8.0,21.457687199999977,66.71825920000003,101.6,26.3354232,119.85107800000516,3.25387560000014,3.25387560000014,2.7115628000001166,7.592375800000328,4167.693854200053,-1.029,0.205,-0.005,2.38,1.648,3.418,-5.0,29.0,47.0,101.6,26.64,0.0,0.0,0.0,0.0,0.0,2190.0,187,Y0.6491
11:21:21.387,5,187,3.235,0.7264,0.0,126.27456,32.0164,-32.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":126.27456,""mpoy"":32.0164,""mpoz"":-32.21661,""mpoa"":0,""posx"":3.235,""posy"":0.7264,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":187,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2064876628}}",5.151028010221008,0.1951286330825903,0.1936733697620857,0.1995244904368565,5.151028010221008,0.1951286330825903,0.1936733697620857,0.1995244904368565,-0.9907427,-0.0825810000000008,0.0372388400000007,4.56297856,1.4144496000000006,1.798737479999999,7.0,11.603841780000009,-106.79231643999998,101.6,27.17678768,0.0,100.00867832000156,105.29335490000166,63.09936710000099,240.2499164400038,2734.8297830599968,-1.0202739600000004,0.0164490000000009,0.0025078400000002,0.3899182800000007,1.8032235200000013,4.517,13.392097140000011,-15.0,25.0,101.64853734,27.52,100.81798291999972,103.04804044000024,95.84325490000025,108.70894344000028,309.90380954000074,2946.131522440005,-0.4519665000000023,0.5708069800000003,-0.2479010599999994,0.1656456599999518,1.150391060000006,1.854491539999996,14.444699800000048,5.55189555999998,1.209617880000332,101.6,28.41,80.11394123999973,115.68856027999963,92.52308337999972,83.00962625999973,269.2986711399992,2990.6620871600044,-0.99213212,0.0574582000000008,0.00236174,-1.2236763000000013,-0.559417039999997,0.9498147000000012,-29.224375400000007,33.0,-35.37074398,101.7,27.18,63.92719365999857,48.044105119998974,50.429514959998905,50.61001943999889,163.9764630799964,2616.29145134,-1.036591080000005,-0.0680058600000005,-0.0477513400000018,-4.477343299999996,-7.70930798,1.391896899999999,8.0,22.0,67.19841460000002,101.6,26.32817246,87.95634257999795,2.805548179999935,2.4047557199999443,2.003962779999953,5.829121819999877,3020.669816080001,-1.029,0.205,-0.005,2.38,1.648,3.418,-5.0,29.0,47.0,101.6,26.64,0.0,0.0,0.0,0.0,0.0,2190.0,187,Y0.6491
