t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,gcode_line,gcode_string
11:51:32.896,5,95,3.385,1.73898,0.0,130.08456,57.73579,-34.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":130.08456,""mpoy"":57.73579,""mpoz"":-34.71661,""mpoa"":0,""posx"":3.385,""posy"":1.73898,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":95,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2130959757}}",5.1376362453519855,0.1959322981587557,0.1800335357438194,0.18847040626308,5.1376362453519855,0.1959322981587557,0.1800335357438194,0.18847040626308,-0.9054961200000072,0.4554861599999953,0.0207586800000009,2.105146359999988,1.288544479999984,1.5055843200000023,14.65017012000004,9.392217240000198,17.855377560000022,101.5,34.85,137.80514048000325,202.11420540000475,163.69580264000388,146.99214944000346,473.5485726000112,1500.7648676399938,-0.9957712800000004,0.125798839999998,-0.0119341600000001,2.7594977999999992,1.8125818800000015,3.383687959999998,-4.7812494800000165,29.232615479999986,47.0,101.5,28.91451364,0.6562515599999506,3.7187603599997217,2.8437574399997847,2.625006919999802,8.968774199999327,1695.2894492799896,-1.0108522800000004,0.0268243200000001,0.0029452400000003,-4.603170159999999,-7.49885416,1.540436160000003,7.64927972000002,21.35072027999998,67.03095311999999,101.6,28.71711192,135.34194816000232,8.534228200000147,7.111856440000123,7.792089280000138,20.62438404000036,1661.5333150799966,-0.98538744,0.0382712399999999,-0.0032430399999999,-1.3492271999999992,-0.8972234799999995,0.963493240000001,-29.10208543999999,38.10208543999999,-46.088053960000025,101.6,30.48,12.358906839999715,8.09860887999989,11.338051959999843,23.48596435999968,72.07761511999902,1469.0064299599971,-1.0039404799999998,-0.0738658399999996,0.01424084,5.08538008,1.7539266800000044,1.839196319999999,7.0,13.136981320000004,-105.86563488000002,101.6,29.4954266,0.0,155.93186212000288,151.55994092000282,129.7003340800024,418.97579860000775,1469.0654423199944,-1.005,-0.008,-0.013,0.549,2.014,4.578,13.0,-16.0,23.0,101.6,29.82,203.0,307.0,275.0,320.0,865.0,384.0,95,Y0.1755
11:51:33.153,5,95,3.385,1.5657,0.0,130.08456,53.33459,-34.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":130.08456,""mpoy"":53.33459,""mpoz"":-34.71661,""mpoa"":0,""posx"":3.385,""posy"":1.5657,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":95,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2130959757}}",5.156782559016489,0.190035023326416,0.1944148146376826,0.203293158889237,5.156782559016489,0.190035023326416,0.1944148146376826,0.203293158889237,-0.5307368400000085,0.6198819199999968,-0.0289454799999997,4.003975339999984,0.7955350000000044,1.4065151200000043,10.944947399999927,0.8195620199997597,13.009212,101.5,34.85024492,4.131432660004059,5.931718920005761,4.800471800004683,4.310627840004219,13.891684280013594,2596.909019379992,-0.9666009000000004,0.2667450799999972,-0.0136017999999999,2.8016280399999984,1.7636280399999986,3.552009300000002,-5.0,29.0,47.0,101.5,28.91104428,0.9035761399999852,16.192024299999645,11.694239719999745,11.694239719999745,38.678938399999154,2567.683177099991,-1.0082421599999998,0.0794798599999971,0.0021192999999998,-4.808866039999998,-7.898152240000002,1.7939213200000008,9.996151539999996,20.0,68.20377254000002,101.6,28.7458091,39.32815290000289,2.445273460000179,2.0377283800001487,2.2415009200001634,6.113184160000447,2509.2899895000096,-0.9864278200000004,0.0404221199999995,-0.0314579599999992,-1.4314455200000007,-0.7922220399999991,0.8160963400000013,-29.64708338000001,38.62157631999998,-44.05101412000006,101.6,30.48634348,17.761231859999814,13.320923899999858,20.298550279999784,37.4254522999996,116.71666387999876,2538.5293742199933,-1.0096699999999994,-0.0462309000000001,-0.0108274799999994,4.9739183199999975,1.8866892999999916,1.951963159999999,7.0,12.841485980000003,-105.33402536,101.6,29.50841534,0.0,37.71796098000353,36.64789560000341,30.89001298000292,100.88508136000948,2527.7713060599926,-1.005,-0.008,-0.013,0.549,2.014,4.578,13.0,-16.0,23.0,101.6,29.82,203.0,307.0,275.0,320.0,865.0,384.0,95,Y0.1755
11:51:33.411,5,95,3.385,1.39376,0.0,130.08456,48.96726,-34.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":130.08456,""mpoy"":48.96726,""mpoz"":-34.71661,""mpoa"":0,""posx"":3.385,""posy"":1.39376,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":95,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2130959757}}",5.372685734569685,0.201816213860641,0.1987362704945074,0.2031743377556469,5.372685734569685,0.201816213860641,0.1987362704945074,0.2031743377556469,-0.4346390400000091,0.0759720600000139,-0.1439971599999996,3.3124775800000146,1.1413857000000198,1.4212408200000033,11.57662697999992,-5.316115019999488,0.0165928199998123,101.5,34.86141094,137.4199102399957,207.84790823999347,168.33943427999475,151.16211497999527,486.9824959599847,6385.728005319984,-1.1462840399999956,0.0925617600000062,-0.0025269199999998,2.5022238400000067,1.6070048200000029,3.974800380000002,-3.2000776200000223,26.872125399999977,47.12787460000003,101.5,28.91799884,0.2000776200000224,3.729267020000428,2.8010835200003137,2.601005900000291,8.803404360000986,6883.659635320013,-0.8694881400000082,-0.0879802999999984,-0.0411999799999993,-4.716711099999996,-8.162288900000004,1.91563666,10.0,19.88714585999998,67.39226004000004,101.6,28.72554068,139.0746603999968,9.367723039999785,7.926534979999818,7.926534979999818,22.338417019999486,7149.325359420014,-0.99433588,0.0378546200000002,0.0061637199999996,-1.446802460000001,-0.869669020000002,0.8940869799999969,-29.399848380000005,37.39984838000001,-44.89922969999994,101.6,30.49,25.19042994000047,12.795139160000238,21.991645760000413,25.59027818000048,83.16840462000155,6222.642643240001,-0.9712365200000006,-0.0516520400000005,-0.0366584799999986,5.122903459999999,1.5938275200000014,1.8451751000000007,7.0,13.0,-104.97761456,101.6,29.5,0.0,163.22967363999598,158.7806265399961,130.37201205999676,432.3056373999893,5691.257246799997,-1.005,-0.008,-0.013,0.549,2.014,4.578,13.0,-16.0,23.0,101.6,29.82,203.0,307.0,275.0,320.0,865.0,384.0,95,Y0.1755
11:51:33.669,5,95,3.385,1.22048,0.0,130.08456,44.56606,-34.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":130.08456,""mpoy"":44.56606,""mpoz"":-34.71661,""mpoa"":0,""posx"":3.385,""posy"":1.22048,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":95,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2130959757}}",5.163190301583279,0.1967738214374128,0.1954016953596272,0.2019661139203548,5.163190301583279,0.1967738214374128,0.1954016953596272,0.2019661139203548,-0.576614999999999,0.5124158000000035,-0.2455188999999995,2.276148600000005,0.7039284000000022,1.7331512999999992,12.299483000000007,7.93092599999988,-8.68720669999964,101.5,34.86,51.2115841000012,72.1753910000017,58.09969220000136,52.40951640000124,168.608900400004,8649.21857950001,-0.9641047999999997,0.239960999999999,-0.0241065999999999,2.8210336000000003,1.5392565000000016,4.0078155,-3.758224200000002,24.42845660000001,45.09868970000003,101.5,28.9166548,0.6654489999999942,12.643536699999888,9.31629029999992,9.31629029999992,30.61066759999973,7850.114164400005,-1.052553499999999,0.0865991999999996,0.0004521999999996,-4.5500463,-7.795707500000002,1.9216796999999977,10.0,19.864564,68.864564,101.6,28.7289248,73.41189580000085,4.919354100000057,4.162530000000048,4.540941700000053,12.352154700000147,8419.671086400005,-0.9890679,0.0420294999999997,-0.0249532999999997,-1.4445583,-0.8819236999999998,0.8204728999999997,-29.8927416,36.65687770000001,-44.01603999999999,101.6,30.49,39.3138259999999,22.627344099999924,36.56832519999988,39.35652179999987,125.42613239999956,9098.407668300011,-1.0052038999999997,-0.103594999999999,0.0764241999999987,4.861538500000002,1.616197399999998,1.8220144,7.0,13.538856099999991,-104.4611439,101.6,29.5036296,0.0,80.57264880000106,79.48382920000105,62.06271590000082,212.3198185000028,7855.03709390001,-1.005,-0.008,-0.013,0.549,2.014,4.578,13.0,-16.0,23.0,101.6,29.82,203.0,307.0,275.0,320.0,865.0,384.0,95,Y0.1755
11:51:33.927,5,95,3.385,1.04854,0.0,130.08456,40.19873,-34.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":130.08456,""mpoy"":40.19873,""mpoz"":-34.71661,""mpoa"":0,""posx"":3.385,""posy"":1.04854,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":95,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2130959757}}",5.263958553682466,0.2067733984132372,0.2107220006431078,0.2073116531087003,5.263958553682466,0.2067733984132372,0.2107220006431078,0.2073116531087003,-1.1933800800000045,0.2174776399999925,0.1767731399999999,2.370265900000007,0.8693363799999946,1.432267359999999,10.538854600000011,0.7314673799997322,8.849691240000114,101.5,34.85461148,89.4521192200021,130.40506822000307,105.07890252000246,94.30181046000222,304.4596149600071,8136.1730867199985,-1.1760067599999984,-0.0996362399999995,-0.0039282200000002,2.79946476,1.7138837400000024,3.8048389999999968,-4.0,26.0,47.42168291999999,101.5,28.91,0.4216829199999882,9.366489439999787,7.024867039999841,6.556542699999851,22.432932799999488,7533.479121619996,-0.999132840000003,0.0177927799999965,0.0038434000000007,-4.756930660000003,-7.968646739999997,1.7340554600000009,10.0,20.0,69.6277335,101.6,28.73525014,99.2336844400015,7.35064352000011,6.300550940000095,6.300550940000095,17.85156224000027,8662.016462799993,-0.9923968,0.0403935999999997,-0.00488358,-1.4211211399999986,-0.7718670999999995,0.9030812599999988,-29.82033473999999,36.82033473999999,-43.87255006000003,101.6,30.49,47.21771193999965,23.852246199999826,34.07463699999975,40.8895646599997,125.58937719999908,9576.989459059994,-1.0145434800000002,-0.04058212,-0.0669624800000004,4.870683260000007,1.7450098399999971,1.8264667,7.473475359999991,13.0,-105.52652464,101.6,29.50074336,0.0,118.01589320000193,117.48936802000192,87.25450084000144,308.4692735400051,7877.027488119998,-1.005,-0.008,-0.013,0.549,2.014,4.578,13.0,-16.0,23.0,101.6,29.82,203.0,307.0,275.0,320.0,865.0,384.0,95,Y0.1755
11:51:34.184,5,95,3.385,0.87527,0.0,130.08456,35.79753,-34.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":130.08456,""mpoy"":35.79753,""mpoz"":-34.71661,""mpoa"":0,""posx"":3.385,""posy"":0.87527,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":95,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2130959757}}",5.173976142624975,0.1898782346615576,0.1996641942987565,0.2009296822877764,5.173976142624975,0.1898782346615576,0.1996641942987565,0.2009296822877764,-0.3292182000000026,0.7623255999999989,-0.3009162000000006,2.488100599999972,2.6965553999999887,1.587,12.795819400000044,11.396834400000127,15.39001480000013,101.5,34.853994,101.9563100000024,145.73754940000345,117.54962860000278,105.5547684000025,340.654025000008,7850.476851399998,-1.1848587999999995,0.0716334000000015,4.379999999976933e-05,2.7289325999999936,1.7273752000000029,3.981289200000003,-3.449809599999987,26.41631919999999,48.58368080000001,101.5,28.904498,0.4163191999999881,8.326381599999763,6.244785799999822,6.244785799999822,20.399634599999416,7897.690186999996,-1.0426672,-0.0037453999999949,0.0003666000000003,-4.684433600000005,-7.866196799999999,1.6940859999999986,10.0,20.0,68.51590799999998,101.6,28.7232436,106.74810260000164,8.379526600000132,7.251607800000115,7.331475400000111,20.222678800000317,8470.034105599998,-0.9887622,0.0388702,-0.0093800000000004,-1.3816161999999996,-0.8086123999999995,0.9332932000000022,-29.744060000000008,36.0,-42.03963339999999,101.6,30.4874404,52.24270559999954,25.9339319999998,33.96212519999973,47.10576439999965,140.15649339999894,8143.800634199992,-0.9973875999999994,-0.1041441999999986,0.080709599999998,4.890748600000004,1.7239281999999994,1.9150356,7.335292399999989,12.664707600000012,-106.2337244,101.6,29.5133528,0.0,128.5977776000022,129.16679480000218,91.04267480000156,330.5987122000056,7230.163112199996,-1.005,-0.008,-0.013,0.549,2.014,4.578,13.0,-16.0,23.0,101.6,29.82,203.0,307.0,275.0,320.0,865.0,384.0,95,Y0.1755
11:51:34.442,5,95,3.385,0.70199,0.0,130.08456,31.39634,-34.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":130.08456,""mpoy"":31.39634,""mpoz"":-34.71661,""mpoa"":0,""posx"":3.385,""posy"":0.70199,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":95,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2130959757}}",5.307460222593459,0.201757423931007,0.2028981852837126,0.2191517219809097,5.307460222593459,0.201757423931007,0.2028981852837126,0.2191517219809097,-1.1836472000000005,-0.1016939999999943,0.2472245599999999,4.424404280000006,1.5548065200000007,1.2940975200000018,12.795768799999973,9.038978439999976,12.462780240000011,101.5,34.85239664,39.49761036000094,58.284803080001375,46.96502768000111,42.14810136000101,136.07815596000324,6870.33674896,-1.0238118,0.3662144799999997,-0.0166572399999998,2.9649879999999995,1.5957705199999992,4.13504192,-3.285408840000005,26.0,47.30550668000001,101.5,28.91285424,0.0401956800000009,15.700907879999896,11.433458519999922,11.413360679999924,37.13864235999976,6479.1307074000015,-1.0353678799999992,-0.0958365600000006,0.0070037199999994,-4.38884608,-7.895630640000001,1.6189745200000003,9.953620719999998,20.95362072,69.22994143999999,101.6,28.73,65.02082660000066,5.079752240000053,4.402452240000047,4.741102240000048,12.868705720000133,7417.02008388,-0.99304792,0.0324937200000002,-0.0010098,-1.4463013599999996,-0.8269073999999997,0.9082575600000004,-29.275671,36.0,-41.17298624000001,101.6,30.48846736,67.95639159999982,34.8347890799999,43.40072063999988,65.10108107999982,192.44793271999947,6527.75014532,-1.01386148,-0.0896879199999994,0.0429715599999989,4.84905484,1.7572127999999994,1.88462344,6.153479320000006,11.427890600000012,-93.3829191200001,101.6,29.51201648,0.0,73.10623404000088,73.5497524000009,50.08165156000061,184.8826560000022,5516.957462319998,-1.005,-0.008,-0.013,0.549,2.014,4.578,13.0,-16.0,23.0,101.6,29.82,203.0,307.0,275.0,320.0,865.0,384.0,95,Y0.1755
11:51:34.699,5,95,3.385,0.53005,0.0,130.08456,27.02901,-34.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":130.08456,""mpoy"":27.02901,""mpoz"":-34.71661,""mpoa"":0,""posx"":3.385,""posy"":0.53005,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":95,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2130959757}}",5.300756521686344,0.1997320631684477,0.2031766857877981,0.1991718378902474,5.300756521686344,0.1997320631684477,0.2031766857877981,0.1991718378902474,-0.5303095000000051,0.3600522000000002,-0.348240300000002,2.415442099999954,0.991104900000012,1.483574099999996,14.475704100000106,6.848960799999831,20.021753400000375,101.5,34.8500504,152.1739262000036,217.51920070000517,175.44758550000415,157.54477080000373,507.544802100012,5571.705566799998,-0.9760772,0.2010566999999981,-0.0411957000000001,2.949172700000004,1.5274782999999934,4.128298700000002,-3.82211940000002,26.0,48.81351100000002,101.5,28.9116924,0.0,3.723978899999612,2.877619899999702,2.708348599999717,9.14067609999905,5524.602353099996,-0.9531757999999976,0.1082812000000033,-0.0279730000000013,-4.450344099999996,-7.855470000000005,1.7357727000000025,9.271175499999982,20.0,68.0187498,101.6,28.7298125,142.03903480000253,11.961182100000212,10.466034400000185,11.194858000000204,29.88420500000053,5860.314520400012,-0.9865866999999996,0.0345965999999998,0.021945200000001,-1.3880101000000007,-0.7438390999999974,0.9041609000000026,-30.0,35.38618099999999,-40.67816179999999,101.6,30.4993566,53.03588529999937,26.389132799999636,31.151993099999537,46.66358469999928,139.73338189999788,5948.547148800003,-1.0168277000000003,-0.1253509000000013,0.1364323000000035,4.8556967999999925,1.653125099999999,1.7371485999999985,7.853290099999996,13.230728299999983,-105.9373085,101.6,29.511467,0.0,173.08619150000325,173.85546310000328,116.16006660000215,429.253754800008,5346.596893400004,-1.005,-0.008,-0.013,0.549,2.014,4.578,13.0,-16.0,23.0,101.6,29.82,203.0,307.0,275.0,320.0,865.0,384.0,95,Y0.1755
11:51:34.957,5,95,3.385,0.35677,0.0,130.08456,22.62782,-34.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":130.08456,""mpoy"":22.62782,""mpoz"":-34.71661,""mpoa"":0,""posx"":3.385,""posy"":0.35677,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":95,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2130959757}}",5.181764268309148,0.1904624205785678,0.1844492238401054,0.1988760713938002,5.181764268309148,0.1904624205785678,0.1844492238401054,0.1988760713938002,-1.3750169199999989,0.3526485600000003,0.3345435799999993,3.776527019999997,1.1934832599999994,1.64408078,9.871507439999997,13.03465999999998,0.5133373000000113,101.5,34.85064418,10.41815508000023,15.627233120000342,12.604681800000275,11.318489260000248,36.4635432800008,6250.786475500001,-1.1518343800000002,-0.0763473000000001,-0.0594927799999999,2.74557856,1.6269659399999998,4.13374208,-3.054979800000001,26.86673512,47.13326488,101.5,28.91843396,0.0,19.93490099999997,15.601226399999977,15.601226399999977,49.40388443999993,5964.2519036,-1.00851408,0.1353908599999997,0.0473886799999998,-4.84470802,-7.669349400000001,1.77,9.82315216,21.0,68.40229254,101.6,28.72225408,43.86441710000017,3.8325500200000153,3.2048137800000136,3.3816625600000134,9.517249620000038,6644.925298760002,-0.9954559,0.0506794599999999,-0.00988396,-1.35264898,-0.952566,0.940434,-30.0,35.0,-39.8635724,101.6,30.51,85.70258089999994,49.161056499999965,55.994155359999965,76.40646599999995,236.76067165999984,6446.32516756,-1.00008308,-0.0351536800000001,-0.0771119599999997,5.00589388,1.7458267,1.8071364800000005,7.0,13.2029294,-106.2029294,101.6,29.51797108,0.0,45.05028540000021,44.441498080000216,29.830594200000142,108.7700580400005,5820.19963836,-1.005,-0.008,-0.013,0.549,2.014,4.578,13.0,-16.0,23.0,101.6,29.82,203.0,307.0,275.0,320.0,865.0,384.0,95,Y0.1755
11:51:35.215,5,95,3.385,0.18483,0.0,130.08456,18.26048,-34.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":130.08456,""mpoy"":18.26048,""mpoz"":-34.71661,""mpoa"":0,""posx"":3.385,""posy"":0.18483,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":95,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2130959757}}",5.168548173371977,0.1950823166393652,0.2011933272670487,0.2025978232094673,5.168548173371977,0.1950823166393652,0.2011933272670487,0.2025978232094673,-0.6748411599999907,0.4937828000000014,-0.2467064400000025,2.87113366000001,1.264002699999981,1.03564853999999,10.564122140000036,3.1282445000000734,3.423283460000384,101.5,34.87,128.258022520003,190.04085068000444,152.50191712000355,137.64275602000322,443.4286514400104,5011.4068545999935,-1.345701080000003,-0.0550697400000033,-0.0066777800000008,2.824577159999998,1.5295460800000014,4.036122040000004,-3.9353301999999983,26.20054715999998,47.9353302,101.5,28.91,0.0,6.565748519999616,4.974448319999707,4.974448319999707,15.583117139999096,4760.931491979997,-1.0593347800000026,-0.0494512400000043,0.0092475599999998,-4.466803979999999,-7.785285039999999,1.706953159999996,9.849374199999996,21.0,69.32774163999999,101.6,28.73318038,128.40141604000215,12.100656940000205,10.08388108000017,10.75613944000018,29.579383880000496,5638.536527539992,-1.0183523400000007,0.0626710000000008,-0.0064492800000005,-1.390580000000001,-0.9502167600000022,0.9023600000000012,-30.072626179999997,35.0,-39.780000000000015,101.6,30.51,22.69558169999809,13.263651719998888,15.032138439998738,18.12699063999848,57.62319771999516,4518.68191678,-1.0164155000000004,-0.0861782599999994,-0.0048628000000032,5.177079940000006,1.5479688999999908,1.911241720000002,7.657718620000016,13.657718620000017,-106.626386,101.6,29.5331547,0.0,150.11915606000284,147.3629513200028,99.19203482000188,358.7136635000068,4325.010394739999,-1.005,-0.008,-0.013,0.549,2.014,4.578,13.0,-16.0,23.0,101.6,29.82,203.0,307.0,275.0,320.0,865.0,384.0,95,Y0.1755
11:51:35.473,5,102,3.30372,0.05632,0.0,128.02017,14.99644,-34.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":128.02017,""mpoy"":14.99644,""mpoz"":-34.71661,""mpoa"":0,""posx"":3.30372,""posy"":0.05632,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":102,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2130959757}}",5.58251200246406,0.1953825374149168,0.195604236198243,0.2028026692254724,5.58251200246406,0.1953825374149168,0.195604236198243,0.2028026692254724,-1.2255230999999998,0.3688830000000117,0.3431976800000011,1.8998142399998947,0.8199385800000282,1.578329800000007,9.522845799999846,2.385769760000767,-2.2842693199997703,101.5,34.87,62.81739947999368,91.3707628799908,73.85803307999257,66.62451459999329,215.1020042799783,5901.319676560005,-1.1664833999999975,0.2761719999999939,0.0479416999999999,2.780302339999992,1.733390479999998,4.093825759999997,-3.399849579999968,26.60015042000003,47.600150420000034,101.5,28.9190737,1.2003014600000634,15.603918980000822,12.003014600000633,12.003014600000633,37.20934426000196,5014.830653820008,-0.9193612799999966,0.0285625600000155,-0.0363695199999956,-4.603945519999998,-7.817217619999997,1.7109051800000024,9.574662040000025,21.0,69.0,101.6,28.7411811,81.80708065999535,7.963338219999542,6.805410639999621,7.230748979999597,19.990893339998884,5728.114791840005,-0.9908217199999996,0.0354761999999996,-0.0179591600000005,-1.3671049800000017,-0.6960765799999975,0.8830040399999994,-30.0,35.39515886000002,-39.0,101.6,30.50532216,81.10937412000128,52.565586880001,58.95185176000113,65.4592157000013,210.48861394000411,5292.449677059997,-0.9821091999999984,-0.0655761000000002,0.0582657200000076,5.095236660000011,1.3839912199999935,1.8372509400000037,7.0,13.0,-105.95905967999994,101.6,29.51582012,0.0,86.94339433999458,86.10739993999465,58.10159549999639,208.16254907998703,5273.683861720001,-1.005,-0.008,-0.013,0.549,2.014,4.578,13.0,-16.0,23.0,101.6,29.82,203.0,307.0,275.0,320.0,865.0,384.0,102,X3.2777 Y0.0486
