t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,gcode_line,gcode_string
22:30.5,5,40,0.11723,0.4701,0.0,47.08323,25.50633,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":47.08323,""mpoy"":25.50633,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.11723,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.0396229060258655,0.1947711333012771,0.2006549268840904,0.2046181995705732,5.0396229060258655,0.1947711333012771,0.2006549268840904,0.2046181995705732,-1.03102086,-0.04884166,-0.00323776,-4.7755465,-6.89161512,-0.10698544,-3.0,39.0,59.0,101.2,29.26487606,6.241397920000096,8.024654800000123,6.6872126400001015,7.133026360000109,19.615822620000294,7432.476756060003,-0.64930152,0.5020101999999996,0.0015611,2.4096605000000078,1.4376562399999957,1.5345104999999983,14.745265680000005,3.321330479999977,11.181801939999955,101.1,36.91,76.10422140000021,62.44448974000017,53.17538554000015,48.29690980000014,145.8664243800004,7390.549270100004,-1.0054859,-0.0497087,-0.0077484,4.761910860000002,1.6120402800000029,2.0759108600000022,-3.47405806,15.798965040000004,-95.47405806,101.2,29.61927986,128.32988749999924,68.89842326,73.10596061999958,40.49754619999977,166.19772315999904,6963.383705560003,-1.02153164,-0.06374958,-0.0355587,0.3469050599999996,1.5420430200000037,4.613666899999998,11.0,-15.64617646,26.559693239999994,101.2,30.71913522,35.82035765999956,80.59580437999901,80.59580437999901,94.02843767999885,245.1455703,7755.838278880002,-0.99892518,0.03921242,-0.02099178,-1.4264941,-0.77036324,0.9074370399999998,-32.0,34.0,-35.86076454,101.2,30.78,13.227369960000312,60.33325065999927,69.42105893999916,62.15034321999925,185.68289141999776,7914.979899760002,-0.99186,0.03092,0.01214,2.96538,1.5003799999999994,3.8193799999999993,-18.42,32.0,32.42000000000001,101.1,28.0942,124.11999999999787,7.54,5.8,5.8,17.979999999999695,6730.800000000004,40.0,G1 X3.5354
22:30.8,5,40,0.29054,0.4701,0.0,51.48526,25.50633,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":51.48526,""mpoy"":25.50633,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.29054,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.239393279,0.1977680862082729,0.1761623936810652,0.1896647369121774,5.239393279,0.1977680862082729,0.1761623936810652,0.1896647369121774,-1.05287316,-0.09802794,-0.02524212,-4.63093002,-6.85841174,-0.02474992,-3.0,38.97189084,59.02810916,101.2,29.246224,11.498920119999951,13.593478479999945,11.470810959999952,12.18773651999995,32.95047159999987,7608.469611,-0.65536042,0.5502250600000006,-0.20522124,3.2829778199999944,1.420163600000002,1.51547928,14.684976140000003,4.162533499999959,8.72019022,101.1,36.90452486,87.44899693999989,70.70411253999993,60.771744779999935,54.74932007999994,165.89043937999983,7600.142902279999,-1.00333048,-0.06129366,-0.00147058,4.344424300000003,1.86581294,2.03542666,-3.40488318,16.0,-94.82928746,101.2,29.62692648,96.30860794000031,46.85921278000016,48.59583128000017,28.69309002,112.4065158200004,6432.105232960001,-1.03359428,-0.06074854,-0.06254782,0.3673727000000003,2.033557459999999,4.6403727,11.0,-15.27989788,26.72010212,101.2,30.72128658,64.50870776,39.616817060000415,39.89671494000042,46.205672900000486,120.52983946000124,8072.635416059999,-0.99659482,0.0403619,-0.00299144,-1.60618044,-0.93849198,0.7966549,-32.02971512,34.0,-35.22392688,101.2,30.78970282,36.269672200000365,31.169249660000315,34.852887960000345,31.73596272000032,94.07446186000097,8232.856887,-1.07774,0.09384,-0.05948,2.657940000000001,1.6260399999999997,3.82304,-19.0,32.0,32.0,101.1,28.1082,39.240000000000926,2.340000000000056,1.9800000000000468,1.800000000000043,5.760000000000137,7268.32,40.0,G1 X3.5354
22:31.1,5,40,0.46385,0.4701,0.0,55.88728,25.50633,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":55.88728,""mpoy"":25.50633,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.46385,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.219826603361343,0.1949517396850961,0.2053992237862563,0.2088726784932775,5.219826603361343,0.1949517396850961,0.2053992237862563,0.2088726784932775,-0.96336316,-0.11796824,0.0397585599999998,-4.7439924,-6.75372672,-0.04864456,-3.01906596,39.0,58.75932196,101.2,29.25258904,3.850856040000032,4.813570080000038,4.091534200000033,4.572891160000037,12.033925320000094,6852.552141640001,-1.55141584,0.4592243999999997,0.1405869599999998,4.137868279999998,0.8260721600000016,1.4963287199999995,5.778133360000005,5.333661480000005,2.6668308000000027,101.1,36.89051,71.11548324000006,57.336858600000056,49.336366320000046,44.44717660000004,135.1194179600001,7101.223635800001,-0.98926312,-0.10067072,0.0153824799999998,4.647697759999999,1.69065824,2.02805164,-4.0,15.921778119999995,-95.46107524,101.2,29.63,151.46158203999977,63.160092919999904,65.61291187999991,41.69792515999995,153.91440111999978,6314.133999920001,-1.04564592,-0.06631172,-0.05189904,0.4403618799999998,1.8612743599999992,4.58069188,11.0,-16.0,26.0,101.2,30.72,139.56251243999964,104.86048279999972,105.61487491999974,122.21149811999967,319.1077998799992,6975.401125880001,-0.96800708,0.04470992,-0.03250372,-1.48077692,-0.90108076,0.7795082799999999,-32.0,34.0,-34.01945824,101.2,30.79,188.81109211999947,84.28979788,90.4036549999998,84.30925611999979,251.3701158399994,6847.109515280003,-1.05772,0.09388,0.00532,2.92268,1.465,3.71568,-18.12,32.879999999999995,33.0,101.1,28.1188,191.83999999999935,11.439999999999962,9.68,9.68,29.03999999999991,6385.240000000001,40.0,G1 X3.5354
22:31.3,5,40,0.63582,0.4701,0.0,60.25545,25.50633,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":60.25545,""mpoy"":25.50633,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.63582,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.196825520393145,0.1848061764923692,0.1852067978545241,0.1985084036187513,5.196825520393145,0.1848061764923692,0.1852067978545241,0.1985084036187513,-0.96480368,-0.098835,0.031347,-4.7541992,-7.01852376,-0.03662156,-3.13451664,39.0,59.73486840000002,101.2,29.2526124,12.492761280000233,16.167102600000298,13.227629000000244,14.697365800000274,39.68288768000074,6941.755371839996,-1.00352516,0.6031423200000071,-0.02607416,2.4700597999999983,1.0631389599999956,1.4501585199999976,15.701041960000056,-0.52029244,10.518825680000004,101.1,36.9,85.73477228000046,70.89606188000037,60.45400652000032,54.95818756,166.5233083200009,7140.511210240002,-1.05473528,-0.08594224,-0.0219138,4.469973799999992,1.8507934400000043,1.9896725200000005,-4.0,15.398817479999996,-95.39881748,101.2,30.1102936,95.7161769199986,35.09593123999949,38.28647039999944,25.12549611999963,89.33509843999869,6488.387610519997,-1.04240792,-0.07251252,-0.05393436,0.3319616000000018,1.7907115200000026,4.677512000000001,11.0,-16.0,27.0,101.2,30.72,32.209389799998355,36.20228963999815,36.734676439998125,42.05854211999785,110.47022155999436,7482.799816439998,-0.97378708,0.08016028,0.0379862,-1.57861336,-0.92423696,0.854,-32.13625892,34.0,-34.86496704,101.2,30.79271288,16.744088159997915,30.113387039998496,31.334813639998444,29.842095159998507,89.25622055999555,7510.665084080001,-0.98492,-0.05416,0.0352,2.8177599999999985,1.6894800000000023,4.069480000000003,-19.0,31.84000000000002,33.0,101.1,28.12,34.56,2.2399999999997213,1.759999999999781,1.759999999999781,5.439999999999324,6684.4000000000015,40.0,G1 X3.5354
22:31.6,5,40,0.80913,0.4701,0.0,64.65747,25.50633,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":64.65747,""mpoy"":25.50633,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.80913,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.2193613231211735,0.2034247791988638,0.2038307172929624,0.2070395782140199,5.2193613231211735,0.2034247791988638,0.2038307172929624,0.2070395782140199,-0.97878474,-0.05388846,0.0040506,-4.53721698,-7.19878592,-0.01568496,-3.81436444,38.30950111999999,59.0,101.1876136,29.246905,5.323609699999806,6.809018739999721,5.756650819999756,6.375653059999732,17.022547459999302,4277.136009080021,-0.34116722,0.3306783600000019,0.0060214,2.093034119999996,1.3029789000000056,1.3758238800000002,13.87391954000001,4.521963660000064,2.1936193200000798,101.1,36.9,71.84797391999957,61.097998639999645,52.32173719999969,47.24074451999972,143.69594805999915,4299.283064040024,-0.98156092,-0.02211944,0.1178194400000009,4.798938160000004,1.6327394999999982,2.0300610800000007,-3.58189428,15.49551315999999,-94.99102632,101.2,30.48632372,140.8958318000013,45.66002104000046,52.21567356,33.01316098000032,120.9966522600012,3941.913218520022,-0.98565778,-0.0045887,0.0190106199999998,0.4444168399999967,1.71110584,4.720738380000002,11.0,-16.0,27.312752399999987,101.2,30.72347296,63.37751574000087,92.05670072000169,92.77846930000167,106.48890700000194,281.01535846000513,4620.927934780035,-0.98343002,0.03318884,-0.0026185,-1.54487262,-0.95812738,0.8844669999999983,-32.1243788,34.0,-33.69061374,101.2,30.8,84.25490040000155,75.96753294000138,77.34876098000142,74.58630546000136,223.7589158200041,4296.921237880027,-1.02826,0.02008,-0.00012,2.9507400000000032,1.587,3.7632599999999967,-19.0,32.0,32.219999999999985,101.1,28.12,166.92000000000397,10.92000000000026,9.36000000000022,8.580000000000203,27.300000000000647,3541.540000000018,40.0,G1 X3.5354
22:31.8,5,40,0.98111,0.4701,0.0,69.02564,25.50633,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":69.02564,""mpoy"":25.50633,""mpoz"":-21.20161,""mpoa"":0,""posx"":0.98111,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.335976754419577,0.2033331532918144,0.2098476706065909,0.2080557088680982,5.335976754419577,0.2033331532918144,0.2098476706065909,0.2080557088680982,-0.9851776,-0.00787802,0.0069088,-4.59980596,-6.9780541,-0.19947492,-3.0,39.0,59.40299435999999,101.2,29.24522734,11.343113120000194,13.134131360000223,11.343113120000194,11.940119420000205,32.83532808000056,3300.6170842199967,-0.68511908,0.3355243399999995,0.1074511000000002,2.8957297599999867,1.0857977400000038,1.3312189,14.058627199999965,-9.37435676,4.39565486,101.1,36.90283734,88.32838706000037,68.99021936000028,59.05980936000024,53.83327738000023,163.06779104000069,2686.743907100001,-1.00582382,-0.06229618,-0.00321682,4.7986882400000015,1.6144723399999996,2.0532355800000013,-4.45321574,16.0,-95.97463586,101.2,30.55164636,108.77184697999888,31.72512185999967,38.9765783,23.56723393999976,85.20461337999913,2450.622148440003,-1.02282648,-0.02152486,0.0116637,0.3595179000000003,1.8305057999999963,4.639,11.946868540000002,-16.0,27.21657662000002,101.2,30.72444874,82.65112563999774,52.09762873999858,52.88105211999856,60.323570419998354,159.03486821999567,2843.308489820001,-1.00654426,0.03947218,0.00930764,-1.4122019,-0.96702346,0.9538658400000029,-33.0,34.0,-34.09098018,101.2,30.80312724,62.49849299999769,43.881395119998885,44.68876157999887,43.47771221999889,129.05854275999673,2877.791525659998,-1.04154,0.16332,0.00612,2.931219999999997,1.587,3.823040000000004,-18.66,32.0,33.0,101.1,28.1234,74.45999999999658,5.099999999999765,4.079999999999813,4.079999999999813,12.239999999999435,2776.619999999992,40.0,G1 X3.5354
22:32.1,5,40,1.15441,0.4701,0.0,73.42767,25.50633,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":73.42767,""mpoy"":25.50633,""mpoz"":-21.20161,""mpoa"":0,""posx"":1.15441,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.382889034,0.2056751463764732,0.2017215375854652,0.2032613853851379,5.382889034,0.2056751463764732,0.2017215375854652,0.2032613853851379,-0.97963588,-0.11463592,0.0261986000000003,-4.34497592,-7.04570592,-0.11722928,-4.0,40.0,59.0,101.2,29.25921808,12.17452439999983,10.90844903999984,9.283063879999862,10.314515759999846,27.4116740399996,6975.7858345999775,-0.71431688,0.3503094400000029,-0.05259224,2.6553966399999887,1.4432014000000022,1.2629399199999982,12.204961440000003,-14.67986576,-0.69756768,101.1,36.9,80.82931627999973,61.816904599999845,53.679868999999854,48.36858571999988,145.60723407999964,8170.921855559983,-0.98731884,-0.07781444,0.1025112399999996,4.705973200000001,1.5201940400000014,2.05595696,-4.5052896,15.687819999999991,-94.1825304,101.2,30.45947152,120.0849420400008,37.33868048000024,43.717032440000295,27.079414600000177,99.23034276000064,7028.846681679982,-0.99339536,-0.00558924,-0.00501312,0.3491772800000012,1.7539299599999971,4.6144,6.563898079999896,-9.54748816,16.111386239999742,101.2,30.72485664,55.08657480000041,65.55944568000105,66.61304052000106,75.8399252,200.7280287600032,7741.025135559972,-0.99188556,0.0509762,0.00947072,-1.587,-0.854,0.6854427200000004,-32.4870506,34.0,-33.64489572,101.2,30.8,0.0,53.08855760000083,54.549710400000855,53.08855760000083,158.29157008000246,7930.840674439975,-1.12032,0.09048,-0.00344,2.9568400000000024,1.5918799999999973,3.908439999999999,-17.0,31.48000000000001,31.48000000000001,101.1,28.12,106.08000000000251,6.720000000000159,5.760000000000137,5.760000000000137,16.800000000000395,7111.239999999973,40.0,G1 X3.5354
22:32.4,5,40,1.32772,0.4701,0.0,77.82969,25.50633,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":77.82969,""mpoy"":25.50633,""mpoz"":-21.20161,""mpoa"":0,""posx"":1.32772,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.1105128499389325,0.1955788620797631,0.2006339246866388,0.1992007159198677,5.1105128499389325,0.1955788620797631,0.2006339246866388,0.1992007159198677,-0.96565492,-0.08931652,0.0270809999999996,-4.50804776,-7.03781888,-0.11732768,-4.94386772,40.0,58.86727188000001,101.1594429,29.24558788,10.139239960000149,7.705822160000111,6.894682920000099,7.3002524000001054,19.46734068000028,7798.909966120001,-0.76202496,0.4480480799999995,-0.08625492,1.3906556799999954,1.6562356400000025,1.3828335599999997,14.229664799999968,-15.55385832,0.5031017999999553,101.1,36.9,77.387649,48.54753148000013,43.26017696000011,38.45349048000009,114.39913400000027,8659.239369640001,-1.0159334,-0.09139172,0.03800768,4.592700800000001,1.6814000000000004,2.0095504000000006,-3.0,15.766389879999997,-94.4598386,101.2,30.33248332,132.3396268799994,46.45390947999978,50.23504227999977,32.40970471999985,117.21509831999946,7571.811725279999,-0.9920728,0.0034448,0.00260456,0.4666148399999972,1.8539355599999985,4.682275080000001,11.102570879999998,-15.89742912,27.89742912,101.2,30.73696556,104.54376175999896,81.37781475999921,82.56581191999919,95.03978339999908,249.4794323599976,8353.855513,-0.98784632,0.03314908,-0.02241832,-1.55427808,-0.86698312,0.8248968000000005,-32.0,33.59478771999999,-35.0,101.2,30.8,3.151859040000075,66.55787607999936,69.53181523999933,65.96308771999935,196.8164234799981,8197.722041840001,-1.07916,-0.05652,0.05328,2.8299600000000007,1.526,3.827920000000001,-17.0,31.63999999999999,32.0,101.1,28.1436,138.23999999999816,8.96,7.039999999999906,7.039999999999906,21.75999999999971,7278.919999999999,40.0,G1 X3.5354
22:32.6,5,40,1.4997,0.4701,0.0,82.19786,25.50633,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":82.19786,""mpoy"":25.50633,""mpoz"":-21.20161,""mpoa"":0,""posx"":1.4997,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.173325054523546,0.2068926400801649,0.2094785900660704,0.2138544360794411,5.173325054523546,0.2068926400801649,0.2094785900660704,0.2138544360794411,-0.9971328,-0.0762968,0.0350106,-4.5545882,-6.9717158,-0.0565198,-4.0,40.298290000000016,58.62826760000005,101.2,29.2433,18.18107519999949,13.30079539999963,11.227352999999692,11.929062999999672,32.27863999999911,7236.519314599994,-0.6691072,0.3525684000000045,-0.2109146,2.802475400000017,1.6032709999999948,1.4386359999999976,16.00274539999996,-9.3415592,-7.8606198,101.1,36.895424,88.77999039999945,42.41402139999969,41.784085599999685,36.43255679999973,101.85722959999929,8095.074682000004,-0.9819812,-0.0983686,0.1082591999999952,4.748407599999995,1.5089800000000009,2.0310199999999994,-3.7209768,15.72097680000001,-95.2790232,101.2,30.217012800000003,99.01556720000212,40.22167640000076,41.8564792,26.43586420000053,98.01748020000188,6986.885914600005,-1.0126506,0.0305226,0.0005542,0.345438599999997,1.6810614000000008,4.565716200000006,11.0,-16.0,27.248968799999997,101.2,30.75,37.025924400003206,40.68573460000268,41.31582600000275,47.71821520000315,125.19999000000831,7465.084729600002,-0.9936806,0.0615748,0.0094044,-1.5305284,-0.9049574,0.8936177999999982,-32.0,34.968239999999994,-35.0,101.2,30.8096824,74.79821900000485,33.37609720000217,35.760104600002315,33.37609720000217,99.23429020000646,7645.492044399998,-1.0092,0.1371999999999963,-0.03,2.7592000000000105,1.5625999999999878,3.723,-16.2,31.0,32.0,101.1,28.136,43.60000000000619,2.6000000000003696,2.200000000000313,2.200000000000313,6.600000000000936,6847.000000000001,40.0,G1 X3.5354
22:32.9,5,40,1.673,0.4701,0.0,86.59988,25.50633,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":86.59988,""mpoy"":25.50633,""mpoz"":-21.20161,""mpoa"":0,""posx"":1.673,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.182620415917115,0.201459151768901,0.2117645110662664,0.2145040266092966,5.182620415917115,0.201459151768901,0.2117645110662664,0.2145040266092966,-0.96748652,0.00329564,0.00105036,-4.42610508,-6.95876732,-0.11019424,-4.0,40.0,59.18724823999998,101.2,29.25374524,3.932203319999673,3.37046056,2.995965039999751,3.183212319999737,8.426151399999302,6838.627939319998,-0.80122204,0.2898155600000027,0.06800368,2.613630600000004,1.2074229200000024,1.1800584400000034,13.256858480000025,-13.16879696,5.22680508,101.1,36.89448576,69.47447059999946,34.52147599999973,34.08995735999974,29.77477283999977,82.85154275999936,7597.734730320001,-1.019563,-0.09854312,0.01925732,4.630249320000002,1.5178615999999976,2.110780040000002,-4.0,16.0,-95.33563136,101.2,30.10019088,156.41641196000168,71.50464556000077,73.41994868000079,44.05196884000047,171.73883596000184,6642.740393399999,-1.01443732,0.03606896,0.05955276,0.4504279199999942,1.7010973999999914,4.521114279999998,11.849834879999998,-16.0,27.0,101.2,30.76816132,149.34832300000286,115.88776936000222,117.51999200000226,136.2905457200026,355.8244194000068,7121.975292039998,-0.98086124,0.0193489999999989,-0.01372648,-1.37866068,-0.87730636,0.8528119200000006,-32.0,34.0,-35.0,101.2,30.81,0.5907876399996642,90.33072804000172,100.08322768000193,91.95181636000176,273.42706220000514,7227.487158160003,-1.07032,0.2731999999999999,-0.05592,2.632319999999996,1.5235600000000014,3.8962400000000055,-17.0,31.960000000000026,33.0,101.1,28.15,211.2,12.480000000000295,10.560000000000253,10.560000000000253,30.720000000000727,6508.320000000005,40.0,G1 X3.5354
22:33.1,5,40,1.84498,0.4701,0.0,90.96804,25.50633,-21.20161,,1016.0,0,0,,2.0,1.0,"{""sr"":{""mpox"":90.96804,""mpoy"":25.50633,""mpoz"":-21.20161,""mpoa"":0,""posx"":1.84498,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1479919876}}",5.294861414736135,0.2088599934084908,0.2175147425381272,0.2101350870224698,5.294861414736135,0.2088599934084908,0.2175147425381272,0.2101350870224698,-0.9586774,-0.04983548,0.0159733199999999,-4.41731928,-7.13255552,-0.10737516,-4.0,40.0,58.47950208,101.2,29.23617904,20.526718079999945,12.924230119999969,11.40373219999997,12.16398071999997,31.93045027999992,7104.5790364,-0.45907132,0.5673711599999998,-0.27486904,1.9743626,1.4822074000000012,1.52278124,12.827653240000007,-8.0028578,5.699442960000017,101.1,36.89931612,89.21343303999994,52.08734599999996,49.87086363999997,44.32965667999997,129.11012387999992,7522.108871,-0.9830798,-0.10122164,0.1175455999999997,4.6242228800000005,1.8308858399999992,1.99818784,-3.57116224,15.428837760000002,-95.71348672,101.2,30.01486304,93.51672548,50.236257240000114,52.94128672000012,29.755321480000063,120.95345100000026,6669.69714,-1.01596152,0.03819064,0.0540375199999999,0.1728157600000005,2.128155,4.6081412,11.01837224,-16.0,27.75293856,101.2,30.762287,25.38453068000022,33.38866284000029,33.61735204000029,38.87720924000034,102.22419260000088,6914.309388639999,-0.999275,0.0407324,0.00285948,-1.46244736,-0.79915936,0.8773025599999998,-31.24378784,34.75621216,-35.10097352,101.2,30.80857176,34.89791556000018,26.95945692000021,31.20482132000025,27.79179408000022,82.84596476000067,7273.253218479999,-1.12268,-0.0492,0.0415599999999999,2.8226400000000003,1.5943200000000002,3.66932,-17.0,31.0,32.0,101.1,28.1412,26.280000000000623,1.560000000000037,1.3200000000000314,1.2000000000000284,3.840000000000091,6378.719999999999,40.0,G1 X3.5354
