t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,gcode_line,gcode_string
16:21:05.303,5,19,3.5725,0.0249,0.025,134.84706,14.19825,-44.065,,337.82,0,0,,2,1,"{""sr"":{""mpox"":134.84706,""mpoy"":14.19825,""mpoz"":-44.065,""mpoa"":0,""posx"":3.5725,""posy"":0.0249,""posz"":0.025,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":19,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":337.82,""mark"":1254252183}}",5.10251051367959,0.1840038241061847,0.1927240284567233,0.2058043349825311,5.10251051367959,0.1840038241061847,0.1927240284567233,0.2058043349825311,-0.989,0.04,-0.01,-1.77,-1.038,0.977,-30.0,41.0,-51.0,101.3,33.96,0.0,274.0,258.0,281.0,844.0,232.0,-1.008,-0.075,0.029,5.554,1.709,2.38,-3.0,17.0,-97.0,101.3,32.5,0.0,0.0,0.0,0.0,0.0,255.0,-1.029,-0.071,-0.004,2.136,1.282,0.854,9.0,17.0,15.0,101.2,43.49,0.0,0.0,0.0,0.0,0.0,221.0,-1.007,0.125,-0.014,2.869,1.648,4.028,-8.0,31.0,45.0,101.2,33.65,0.0,21.0,16.0,15.0,48.0,252.0,-0.999,-0.029,0.014,-4.211,-5.737,1.282,-1.0,28.0,68.0,101.3,33.2,0.0,20.0,16.0,17.0,48.0,214.0,-1.003,-0.011,-0.003,0.671,1.953,4.944,9.0,-12.0,23.0,101.3,33.21,163.0,490.0,477.0,510.0,1023.0,264.0,19,G1 Z0.025 F13.3
16:21:05.564,5,35,3.6096,0.2475,0.0,135.78939,19.85229,-44.7,,1016.0,0,0,,2,3,"{""sr"":{""mpox"":135.78939,""mpoy"":19.85229,""mpoz"":-44.7,""mpoa"":0,""posx"":3.6096,""posy"":0.2475,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":35,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":1254252183}}",5.184316033807033,0.1940097216329863,0.1842424790272164,0.1899886702551136,5.184316033807033,0.1940097216329863,0.1842424790272164,0.1899886702551136,-0.9907811,0.04,-0.0079989,-1.44417658,-0.8200927600000001,1.11243638,-30.77973636,41.0,-49.55947272,101.3,33.94,26.521210720000028,60.05629558000006,56.76854256000006,61.80976420000007,184.99092550000023,284.19070208,-1.00678132,-0.07543736,0.02587082,5.18035374,1.75861576,2.0955143,-2.2186628400000004,17.21866284,-96.21866284,101.3,32.51003822,0.0,45.871396359999984,39.65154607999999,35.76413987999999,115.84471287999996,278.7786074,-1.03182456,-0.07163778,-0.004,2.28678286,1.6429948,0.8147570800000001,6.855007919999998,12.948348939999995,12.186680699999997,101.27616718,43.48,0.0,60.17173781999998,43.41505079999999,37.32171033999999,134.81515871999997,276.02282328,-1.00652254,0.12359334,-0.01227968,2.8739725000000003,1.72318098,3.99393058,-8.918488439999999,31.0,45.522992460000005,101.2720743,33.66,0.0,5.864455680000004,4.468157260000003,3.9096373800000026,13.40447078000001,315.0557379,-0.99989572,-0.0280821799999999,0.01508218,-3.906,-5.73837212,1.12381882,-0.51124748,14.31494156,35.276105359999995,101.3,33.21791242,0.0,10.22495816,8.179966239999999,8.69121472,24.53989972,339.35027546000003,-1.00302508,-0.01202508,-0.00266288,0.62442756,2.06650034,4.766426920000001,9.68792412,-11.7131117,22.2868883,101.3,33.2068796,117.05102347999996,349.4245972999999,340.1541487599999,363.6868256199999,729.5129861199998,300.10485194,35,G3 X3.6096 Y0.2475 R0.0742
16:21:05.860,5,41,3.6096,0.5443,0.0,135.78939,27.39101,-44.7,,1016.0,0,0,,2,3,"{""sr"":{""mpox"":135.78939,""mpoy"":27.39101,""mpoz"":-44.7,""mpoa"":0,""posx"":3.6096,""posy"":0.5443,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":41,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":1254252183}}",5.0981044753543605,0.1963575892898154,0.2035206142920435,0.2129437914201129,5.0981044753543605,0.1963575892898154,0.2035206142920435,0.2129437914201129,-0.99,0.03927572,-0.00686178,-1.5533148199999998,-0.8184019600000001,0.977,-30.8619439,41.0,-49.72388866,101.3,33.938619679999995,1.2425020400000026,37.82727944000008,35.75644352000008,38.79367014000009,116.65712176000028,211.4586287,-1.00614642,-0.075,0.02601118,5.27860216,1.68293306,2.03185666,-2.0,17.85363306,-96.72952966,101.3,32.5113524,0.0,50.36436681999999,43.53530017999998,38.41350051999999,127.19136771999996,187.99795034000005,-1.03693996,-0.07089564,-0.0046042199999999,2.44950022,1.4254120200000002,0.81258376,9.0,17.1319073,15.29112318,101.2159213,43.48,0.0,66.42197569999998,47.92471707999998,41.19844083999999,147.97807325999997,177.06251754000002,-1.00679008,0.1231230599999999,-0.01317458,2.9043656,1.67894662,3.9391727,-8.0870879,31.0,45.0,101.2210117,33.6478985,0.0,4.412532240000005,3.361929400000004,2.941687920000004,10.085788200000012,247.1269641,-1.0,-0.02841664,0.01493364,-3.9804017,-5.80204726,1.21890834,-1.0,28.0,68.45079824,101.3,33.22549188,0.0,10.34295134,8.2743605,8.79150796,24.82308236,326.0655055,-1.004,-0.012,-0.0025451199999999,0.62573826,2.0703172800000003,4.65661132,9.22729306,-12.0,21.24264616,101.3,33.20757316,126.66250501999995,378.6263385199999,368.5811495999999,394.0804742999999,790.4790695599997,254.17037940000003,41,G3 X3.6096 Y0.5443 R0.0742
16:21:06.117,5,42,3.5354,0.6185,0.0,133.90472,29.27569,-44.7,,1016.0,0,0,,2,3,"{""sr"":{""mpox"":133.90472,""mpoy"":29.27569,""mpoz"":-44.7,""mpoa"":0,""posx"":3.5354,""posy"":0.6185,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1254252183}}",5.116369916301237,0.1882711626078391,0.2007333263865718,0.2068683301174416,5.116369916301237,0.1882711626078391,0.2007333263865718,0.2068683301174416,-0.99,0.04000112,-0.00843392,-1.7006927200000006,-0.87144092,0.9771498,-29.71748812,40.71748812,-50.0012278,101.3,33.93283744,28.012742720000062,196.59180224000045,185.1132172800004,201.61422064000044,605.5601507600013,348.2283665200002,-1.00671304,-0.07528696,0.02840736,5.15363004,1.6565583599999996,2.04850652,-2.99106408,17.0,-96.71269032,101.3,32.51017856,0.0,16.951291719999908,14.65281167999992,12.928951439999928,42.80919459999976,335.1032321600001,-1.03010188,-0.0717556,-0.0032710399999999,2.43120936,1.6021779999999994,0.9057262000000004,8.729011800000002,17.0,15.973468,101.27024784,43.48,0.0,23.50411223999988,16.958663839999915,14.578500239999928,52.36359251999974,304.0482455200003,-1.0062506,0.1237494,-0.01392512,2.86589924,1.7350164,3.93186552,-8.6746376,30.0,44.74938152,101.29252568,33.65074736,0.0,14.167390120000023,10.79420156000002,10.119564680000018,32.38260540000006,284.2088090400002,-0.99961984,-0.02797592,0.01486812,-4.026535679999999,-5.74701344,1.30371896,-1.0,28.0,68.64395076,101.3,33.212639,0.0,9.75996864,7.807975319999999,8.295973719999997,23.42392552,300.11429840000005,-1.003,-0.01203304,-0.00396696,0.6283662799999999,2.0261638800000004,4.83618128,9.33415888,-12.0,22.0,101.3,33.2,56.4728073599998,163.7377255999994,159.39366319999942,170.4208979999994,341.8442714799987,285.47385532,42,X3.5354 Y0.6185 R0.0742
16:21:06.630,5,42,3.5354,0.6185,0.0,133.90472,29.27569,-44.7,,1016.0,0,0,,2,3,"{""sr"":{""mpox"":133.90472,""mpoy"":29.27569,""mpoz"":-44.7,""mpoa"":0,""posx"":3.5354,""posy"":0.6185,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1254252183}}",5.132933401814702,0.1972187379614609,0.1950543071548871,0.1977456524036822,5.132933401814702,0.1972187379614609,0.1950543071548871,0.1977456524036822,-0.991,0.03954046,-0.007,-1.52600378,-0.7649831999999999,1.0149300799999996,-29.54061318,41.0,-49.45938682,101.3,33.92540598,19.294246900000093,125.8810502400006,118.98971828000056,129.0969891000006,388.2097738800018,259.0010908,-1.00600276,-0.075,0.0260115,5.295345059999999,1.8545572200000005,2.2250083600000004,-2.0,17.00291088,-96.92412026,101.3,32.52459126,0.0,31.73844873999987,27.434930159999883,24.2072913999999,80.15303099999967,302.1003156000001,-1.03539216,-0.07246018,-0.00447674,2.32763436,1.7138171999999998,1.0367990199999997,8.460513180000003,17.0,15.523088279999998,101.3,43.48,0.0,42.61946463999983,30.75075297999988,26.434857879999896,94.94969257999963,262.9499317199999,-1.00648546,0.12306384,-0.0130173799999999,2.9557163600000003,1.73755088,3.90316502,-8.0,31.0,44.514521640000005,101.2,33.65029026,0.0,9.829054660000036,7.4888032600000285,7.020753120000027,22.466410320000083,283.74692891999985,-0.99975804,-0.0277580399999999,0.014,-4.1058197,-5.7683227,1.2351504800000002,-1.0,28.0,68.25674354,101.3,33.21501086,0.0,10.022023059999997,8.017618679999998,8.518719639999999,24.052855959999995,283.17679656000007,-1.0021881,-0.0114689,-0.0035296599999999,0.6137670199999998,2.20247348,4.78961626,9.0,-12.0,23.46764866,101.3,33.19936766,84.94076367999972,260.1310899399992,253.2296527799992,270.7486846599991,543.0900091199983,327.48369772000035,42,X3.5354 Y0.6185 R0.0742
16:21:07.145,5,42,3.5354,0.6185,0.0,133.90472,29.27569,-44.7,,1016.0,0,0,,2,3,"{""sr"":{""mpox"":133.90472,""mpoy"":29.27569,""mpoz"":-44.7,""mpoa"":0,""posx"":3.5354,""posy"":0.6185,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1254252183}}",5.1382973102299285,0.1911002356004456,0.199360445326606,0.2010471950358787,5.1382973102299285,0.1911002356004456,0.199360445326606,0.2010471950358787,-0.98999856,0.03999976,-0.00852036,-1.39185344,-0.8864004,0.96741488,-29.99856608,41.0,-50.000137800000005,101.3,33.93,0.0,43.80221140000001,41.24441808,44.76268020000002,134.92360136000002,260.67456076,-1.0071623200000002,-0.07432652,0.02564268,4.91160812,1.98350872,2.17655936,-2.0,17.0,-96.00278208,101.3,32.509944319999995,0.0,49.44291812,42.73879376,37.7107004,124.86431892,303.80981068,-1.02989316,-0.07038636,-0.00418352,2.31062912,1.58174128,1.00855328,9.0,17.0,15.00673856,101.21832824,43.48,0.0,64.52077523999999,46.55296432,40.019215200000005,143.74248784,269.4292232,-1.0075044400000002,0.1237696,-0.013,2.74907264,1.75489088,3.94614476,-8.0,31.0,44.98301072,101.27523124,33.66504608,0.0,4.84462896,3.69114592,3.460449280000001,11.0734386,288.32259652,-0.99896244,-0.02796244,0.014,-4.0047346,-5.7663524,1.14377832,-1.0,28.0,67.68739524,101.3,33.21290488,0.0,10.37612192,8.300897,8.81970344,24.902692,259.24914408,-1.00380616,-0.012,-0.0021448,0.77830668,2.08094392,4.65361008,10.0,-12.14479728,21.95128108,101.3,33.18759104,125.25557976,371.97111444,362.10249304,387.1536094,776.58459272,284.76665548,42,X3.5354 Y0.6185 R0.0742
16:21:07.659,5,42,3.5354,0.6185,0.0,133.90472,29.27569,-44.7,,1016.0,0,0,,2,3,"{""sr"":{""mpox"":133.90472,""mpoy"":29.27569,""mpoz"":-44.7,""mpoa"":0,""posx"":3.5354,""posy"":0.6185,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1254252183}}",5.142005060447728,0.1948791799800366,0.1965096824060839,0.2042740575861182,5.142005060447728,0.1948791799800366,0.1965096824060839,0.2042740575861182,-0.99099952,0.04011952,-0.0073595199999999,-1.6333882400000006,-0.8002608799999997,1.03067912,-29.120014959999995,40.99950824,-50.1195232,101.3,33.91880492,0.0,32.74926107999893,30.836894999998997,33.58592059999891,100.99680795999672,256.7619015200003,-1.007,-0.07674544,0.0262624799999999,4.962992720000002,2.2424758000000007,2.0295242,-2.0,17.008316,-96.12724704,101.3,32.51864436,0.0,51.49241108000023,44.510389160000194,39.273873280000174,130.04015752000058,281.9200344800002,-1.03342996,-0.07208612,-0.00402992,2.2527585200000004,1.3145664399999997,0.9590098800000004,8.96983096,17.0,15.03016904,101.28537432,43.48,0.0,67.44548388000028,48.66319792000021,41.83327476000017,150.25829396000063,298.618739,-1.00598224,0.1241252799999999,-0.0131972799999999,2.820009,1.5620279999999995,3.8624606,-8.0,31.0,44.30437143999999,101.2,33.64892504,0.0,4.134325039999935,3.1499614799999502,2.9530889199999537,9.44988531999985,264.13183716,-1.00051736,-0.02849572,0.01448264,-4.02368944,-5.73832732,1.1648093599999998,-0.5965021999999961,15.103717919999944,36.737541319999856,101.3,33.20482324,0.0,10.353301400000005,8.282641320000003,8.800306280000003,24.84792472000001,327.9636172800001,-1.00356608,-0.011,-0.0012238399999999,0.7165457200000003,1.90745428,4.595235079999999,9.224155919999996,-12.0,22.98540392,101.3,33.17,126.67475860000047,387.3156414800015,377.0399207600014,403.1244429600015,808.6202072800031,305.03779431999953,42,X3.5354 Y0.6185 R0.0742
16:21:08.176,5,42,3.5354,0.6185,0.0,133.90472,29.27569,-44.7,,1016.0,0,0,,2,3,"{""sr"":{""mpox"":133.90472,""mpoy"":29.27569,""mpoz"":-44.7,""mpoa"":0,""posx"":3.5354,""posy"":0.6185,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1254252183}}",5.307572979561614,0.2001775658978208,0.2031080139028986,0.2026816069135931,5.307572979561614,0.2001775658978208,0.2031080139028986,0.2026816069135931,-0.99092072,0.0390018399999999,-0.008,-1.502618259999999,-0.8210855400000002,1.03812512,-30.0,41.0,-50.07300815999999,101.3,33.9200207,0.0,126.15535472000114,118.78861900000108,129.3783017600012,388.5953261000036,235.85706603999984,-1.00646102,-0.07454276,0.0244648,5.182543180000001,2.0099401600000006,2.25730178,-1.99236656,16.9351163,-96.6297814,101.3,32.52085658,0.0,31.801274959999752,27.489237359999787,24.25520967999981,80.85069923999937,243.45963533999983,-1.0334692,-0.0705726999999999,-0.0034651,2.398723020000001,1.6644881000000027,1.0279192000000004,4.965751819999963,9.41577483999993,8.861905839999935,101.24652038,43.48,0.0,42.249121299999686,30.483542739999773,26.205151079999805,94.1246246399993,177.2966426800001,-1.0069394,0.12447414,-0.01329678,2.81143278,1.7516359399999997,3.90943278,-8.0,31.0,45.0,101.24136044,33.65357318,0.0,9.867470880000072,7.518072960000054,6.634590740000046,22.55421988000016,248.34426757999992,-1.0,-0.02799608,0.0142829599999999,-3.945577740000001,-5.91589494,1.1998027400000004,-1.0,28.0,68.2187323,101.3,33.205662440000005,0.0,10.036921119999995,8.029537019999998,8.531383139999997,24.08861105999999,317.3424275200002,-1.00352426,-0.0124757399999999,-0.00236142,0.6673549800000005,2.189710500000001,4.783727579999999,9.0,-12.470123220000003,21.94573794,101.3,33.15,91.35584237999944,259.6395900399984,252.27557739999844,270.2371240399983,542.0638779599967,262.89696722,42,X3.5354 Y0.6185 R0.0742
16:21:08.691,5,42,3.5354,0.6185,0.0,133.90472,29.27569,-44.7,,1016.0,0,0,,2,3,"{""sr"":{""mpox"":133.90472,""mpoy"":29.27569,""mpoz"":-44.7,""mpoa"":0,""posx"":3.5354,""posy"":0.6185,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1254252183}}",5.452188077787502,0.1979727005020612,0.2013026554391291,0.2070233191601723,5.452188077787502,0.1979727005020612,0.2013026554391291,0.2070233191601723,-0.99075544,0.04,-0.00799544,-1.4945544400000002,-0.8238747999999999,0.97842576,-30.99532524,41.0,-49.244588840000006,101.3,33.91239904,34.748893799999955,206.9825389599997,195.6513780799997,212.27041407999968,637.5666536399991,326.54962639999985,-1.00648912,-0.07575316,0.027,4.912504520000001,1.968535,2.0451636,-2.0,17.0,-97.24689168,101.3,32.50002328,0.0,14.42917404000006,12.47267624000005,11.24986436000005,36.68434104000016,414.5983847199998,-1.03562876,-0.07173804,-0.00426964,2.39166956,1.4316462399999998,0.8256821200000001,8.269566280000001,17.730433719999997,15.26191268,101.20076536,43.48,0.0,20.69111412000008,14.92903148000006,12.833728720000051,46.09665964000018,345.6759836399998,-1.00668096,0.124,-0.0136136,2.85400952,1.7965480799999998,3.84947096,-8.0,30.70538924,44.02443152,101.2,33.63729824,0.0,14.813171799999983,11.286226599999983,10.556405839999988,33.85867879999996,331.7237810799998,-0.99951304,-0.02836024,0.0153602399999999,-4.11098756,-5.778787680000001,1.1457488400000002,-0.6395532800000004,28.0,68.36044672,101.3,33.20101332,0.0,10.23270996,7.796350360000001,8.283621920000002,23.389050320000003,315.15150824000006,-1.00321168,-0.0119126,-0.0026135199999999,0.61,2.01172536,4.73020864,9.0,-12.0,22.0,101.3,33.16,49.45431768000014,146.53215432000042,142.6445669200004,152.5130582400004,305.92325292000083,389.8636293199999,42,X3.5354 Y0.6185 R0.0742
16:21:09.223,5,16,0.04713,3.11647,1.75984,45.30271,92.72422,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":45.30271,""mpoy"":92.72422,""mpoz"":0,""mpoa"":0,""posx"":0.04713,""posy"":3.11647,""posz"":1.75984,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":1254252183}}",5.346531006115148,0.2019571955646716,0.2062652730716652,0.2067210636554282,5.346531006115148,0.2019571955646716,0.2062652730716652,0.2067210636554282,-0.990599,0.04,-0.006,-1.4163725999999996,-0.8422258000000004,1.0014576,-29.599055000000003,40.400945,-50.400945,101.3,33.89,136.5845556000004,164.14108900000048,155.15526280000043,168.33447420000047,505.60247840000153,345.1083418000002,-1.0076016,-0.0753948,0.0266088,5.2854868,1.7321181999999995,2.1357822,-2.394712399999998,17.0,-96.6088582,101.3,32.500036,0.0,23.498690799999896,20.312427399999912,18.32101319999992,59.74243339999974,305.13110299999994,-1.0299884,-0.0713656,-0.0033871999999999,2.621910000000001,1.2696209999999988,0.7110451999999996,9.0,16.4086786,15.0,101.2978586,43.48,0.0,32.69427859999987,23.7033517999999,20.43392379999992,72.33609139999972,337.4119664000002,-1.0068606,0.1242989999999999,-0.0130606,2.9397442000000003,1.7174961999999998,4.071867999999999,-8.0,31.0,44.4806874,101.2,33.6406054,0.0,12.177267000000027,9.277918000000025,8.11817820000002,27.833753400000067,304.6923746000001,-0.9996856,-0.0284952,0.0146855999999999,-3.967,-5.789838,1.197778,-0.5048306000000001,28.1903448,68.6289716,101.3,33.1950482,0.0,9.903389999999998,7.922711999999999,8.417881799999998,23.768137,299.025156,-1.0030472,-0.0121056,-0.0019528,0.7785692000000001,2.0118014000000004,4.825573800000001,9.0,-12.0,21.5766048,101.3,33.1647068,71.13036479999978,207.46356459999933,201.95942879999936,215.9314649999993,433.1331147999986,348.5266368000001,16,G0 X3.5725 Y0.0249
