t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,gcode_line,gcode_string
16:55:58.582,5,43,1.0464,0.0732,0.0,70.68423,15.42508,-23.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":70.68423,""mpoy"":15.42508,""mpoz"":-23.2,""mpoa"":0,""posx"":1.0464,""posy"":0.0732,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":49739769}}",5.136679616295647,0.1970339364428124,0.2022579970633007,0.2076738383029335,5.136679616295647,0.1970339364428124,0.2022579970633007,0.2076738383029335,-0.9878246800000005,-0.0156282400000011,0.0168554399999993,0.8238355199999907,1.963061480000003,4.60816448000001,12.0,-16.835257159999948,29.835189319999948,101.4,32.04164724,0.0,23.39352864000723,20.428151760006312,19.274949680005943,57.9895925600179,8524.295335119974,-0.98838904,0.0404376399999997,-0.0152950400000006,-1.4307697199999931,-0.7543205200000012,0.9740263999999992,-31.04874624000001,34.68282984,-32.58533719999996,101.4,32.14585312,128.03620419999595,74.13907143999764,63.40839135999799,71.65148207999773,212.36936491999325,8311.921887719966,-0.921903199999999,0.1566580399999977,0.03099168,2.7481042399999995,1.6173882400000104,4.237393079999995,-4.0,30.0,41.62107579999998,101.3,32.64430564,0.0,8.3363412400004,6.06279404000029,6.06279404000029,19.325155880000924,7655.295991879975,-0.9538686400000008,-0.0227481599999988,0.0374655199999969,-5.22060031999999,-8.46757612000001,0.3943476400000041,-9.933490239999978,33.0,66.06650976000002,101.3,32.293774240000005,0.0,11.67815611999982,9.453745279999856,10.565951119999838,28.29472691999954,8610.886868559974,-0.9552079600000044,-0.0652446000000015,0.0549193599999899,4.886256280000005,2.00748727999999,2.0851959199999994,-2.1282704000000408,16.12827040000004,-96.0,101.4,31.28128272,12.049787480000925,26.12468104000276,22.284302240002354,19.33016440000204,65.3758372000069,7367.720233279986,-1.1681324800000108,0.0141530400000002,0.0133528399999981,2.7919381999999624,1.5873511999999963,1.3526444799999855,14.84169192000001,-8.152548160000048,15.508538839999796,101.3,37.32807892,31.31641288000756,24.01565468000581,17.291271440004177,13.448766320003251,49.95256100001205,7991.817837719991,43,G1 X0.086
16:55:58.839,5,43,0.87455,0.0732,0.0,66.31908,15.42508,-23.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":66.31908,""mpoy"":15.42508,""mpoz"":-23.2,""mpoa"":0,""posx"":0.87455,""posy"":0.0732,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":49739769}}",5.289944254053907,0.2053964015071353,0.2045366484514216,0.2180396035294247,5.289944254053907,0.2053964015071353,0.2045366484514216,0.2180396035294247,-1.0067602399999995,-0.0608352399999986,-0.0299295399999987,0.7283134599999955,2.0786459200000045,4.698782559999999,11.00049,-16.020000000000024,28.979999999999976,101.4,32.05,0.0,139.09337223999654,122.441327479997,115.58463253999716,347.73340861999145,8328.644530380003,-0.98509806,0.0328754000000005,-0.0094434999999995,-1.4876824199999985,-0.8156824199999985,1.0606824199999982,-31.682863999999984,35.0,-32.30491882,101.4,32.15006108,77.75692270000236,36.39024012000111,31.102769280000956,35.45715692000108,104.8163327200032,7901.299260100009,-1.071712020000002,0.1585685199999999,-0.0525974399999993,2.6469521800000053,1.7901329199999962,4.129432960000001,-4.0,30.0,41.66214679999998,101.3,32.64337814,0.0,13.378158959999835,10.697375679999864,10.03522985999988,32.0985666399996,7227.112937420005,-0.9412518999999996,-0.0585199800000019,0.0359184999999982,-5.3493987599999935,-8.38171566,0.3654879799999994,-11.0,34.0,66.14481645999999,101.3,32.28,0.0,9.314690360000084,7.62110984000007,8.467900580000077,22.863330520000208,8267.291103540007,-0.9801321999999992,-0.0774699000000002,0.0833268599999996,4.821023099999999,1.7971690400000029,2.027096560000001,-2.983985239999981,16.98398523999998,-96.0,101.4,31.30016014,42.40670731999922,69.89253569999873,59.6835137799989,49.474490879999095,171.19744597999687,6913.875946300003,-0.5585333400000186,0.5216954600000043,-0.0981610799999923,1.503383200000031,1.6493219799999983,1.6224265599999876,16.761459519999864,-15.127856419999857,35.12554967999945,101.3,37.31060244,152.2420539399964,117.47072067999724,84.578919399998,65.78360353999844,244.33909927999423,7879.914498280004,43,G1 X0.086
16:55:59.096,5,43,0.70136,0.0732,0.0,61.92009,15.42508,-23.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":61.92009,""mpoy"":15.42508,""mpoz"":-23.2,""mpoa"":0,""posx"":0.70136,""posy"":0.0732,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":49739769}}",5.278772425534328,0.1850814685481774,0.1864686975314599,0.1960634159107875,5.278772425534328,0.1850814685481774,0.1864686975314599,0.1960634159107875,-1.00099796,-0.0263625199999996,0.0053600800000004,0.7006542400000028,2.206285399999995,4.661173840000002,11.0,-17.0,29.00013344,101.4,32.06,0.0,17.18710500000161,15.129493560001418,14.40327772000135,43.08879720000404,7930.156641559998,-0.98967848,0.0512920799999995,-0.01167708,-1.465,-0.8042691599999993,1.0329178799999996,-32.0,35.0,-32.35136236,101.4,32.15916684,0.0,75.89063943999948,65.51243195999955,73.9447253999995,219.2396238799985,8398.193810359997,-1.0638548799999992,0.0668058399999999,-0.0587926,2.7410171200000013,1.6831859199999994,4.218677359999998,-4.0,31.0,39.91872459999999,101.3,32.64630348,0.0,7.39368784000008,5.545265160000059,5.545265160000059,17.375165280000186,7584.428066599998,-0.9950393200000014,-0.0459084399999997,0.0430416000000006,-5.365401919999998,-8.2352798,0.2825705600000002,-12.562555079999996,35.93024987999999,66.3676948,101.3,32.28297908,0.0,13.501324399999955,10.688548879999964,11.813659039999962,32.065645759999896,8678.585864239998,-0.9858026400000004,-0.0773936799999998,0.1364403599999986,5.058725119999999,1.5664316000000027,2.045870320000001,-3.0,16.0,-95.29701288,101.4,31.29023856,12.83857972000032,24.85767528000062,21.852901520000547,17.482321040000436,59.8223182400015,6814.635186560002,-0.4853201200000014,0.3585665600000001,-0.2254836399999999,2.6680790800000027,1.0562635200000017,1.4449161199999987,13.820401959999987,-7.677123799999914,26.60019779999971,101.3,37.32005988,25.213407280001665,19.45478960000128,14.007448000000924,10.89468232000072,40.46596160000267,7768.18862936,43,G1 X0.086
16:55:59.354,5,43,0.5295,0.0732,0.0,57.55495,15.42508,-23.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":57.55495,""mpoy"":15.42508,""mpoz"":-23.2,""mpoa"":0,""posx"":0.5295,""posy"":0.0732,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":49739769}}",5.359738525518926,0.2007133527947879,0.209942610326984,0.2176214671761394,5.359738525518926,0.2007133527947879,0.209942610326984,0.2176214671761394,-0.98247312,-0.0039751199999999,0.02312576,0.732,1.89218504,4.76090784,11.9984844,-17.0,29.0,101.4,32.0628,0.0,102.0247639199996,89.81053199999965,86.21811071999966,255.78039455999897,8229.508228640001,-0.98414888,0.03228092,-0.0149378799999999,-1.5021731199999997,-0.8197206399999999,0.93836592,-32.0,35.0,-33.173363040000005,101.4,32.15587476,0.0,48.46301012000013,41.86229812000012,47.63792108000013,140.26513396000038,7973.99955836,-0.95382276,0.1086175199999999,0.0219332799999999,2.654371840000001,1.68325876,4.089,-4.189898520000002,31.0,38.81010148,101.3,32.64810104,0.0,10.982178879999982,8.670141519999985,8.670141519999985,26.588433479999956,7179.85251412,-0.97403504,-0.0132667599999998,-0.0031594799999998,-5.186482279999999,-8.51871304,0.1998185199999996,-14.0,36.86214288,66.46333136,101.3,32.28463336,0.0,11.58327600000001,9.266621200000008,10.356020040000011,27.96260000000003,8091.999635040001,-1.03821184,-0.0747383199999998,-0.0083940799999999,5.04641076,1.6632680000000013,2.05266532,-2.0556763200000003,16.36614424,-96.36614424,101.4,31.2942184,32.49366159999992,59.00424235999984,52.08750747999986,42.52399779999989,140.88296087999962,7070.606046999999,-1.0592546400000007,0.284088680000001,0.0469214000000006,2.263208519999995,1.2382692399999982,1.2675239199999997,14.01202152,-1.567894240000048,15.552423559999996,101.3,37.33012012,110.8447881199996,87.08542271999968,62.70150479999977,48.767836839999816,181.13768027999933,8100.315390319999,43,G1 X0.086
16:55:59.611,5,43,0.35631,0.0732,0.0,53.15596,15.42508,-23.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":53.15596,""mpoy"":15.42508,""mpoz"":-23.2,""mpoa"":0,""posx"":0.35631,""posy"":0.0732,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":49739769}}",5.214530735033782,0.1975814980609331,0.2067321348853685,0.2217833186481717,5.214530735033782,0.1975814980609331,0.2067321348853685,0.2217833186481717,-0.99451278,0.0364483999999998,0.02715404,0.6516373999999924,1.9277811600000017,4.665197879999998,11.58015834000003,-16.423051959999967,28.9967897,101.4,32.07,0.0,59.23050989999565,52.46167573999615,50.3432043199963,149.760456499989,8366.275806560006,-0.98905614,0.0450942200000011,-0.004607739999999,-1.526,-0.8216790599999992,0.984052019999998,-32.29288069999998,35.17727294000001,-32.70711930000002,101.4,32.15292866,103.8499697400024,62.52192044000144,54.574218460001255,61.99207366000143,181.73744694000425,8525.840155019998,-1.1391408400000005,0.0852050000000011,-0.0234727399999998,2.717014639999996,1.765732300000002,4.19958212,-4.529302460000011,32.0,37.65787282,101.3,32.63374332,0.0,8.943249419999791,7.060460259999834,7.060460259999834,21.65207815999949,7562.543455119998,-0.9369091000000008,-0.0326160200000006,0.0113020399999986,-5.359254020000004,-8.256761279999996,0.1218855400000019,-14.486608939999996,38.75763365999999,66.75763365999998,101.3,32.287289359999995,0.0,13.348160340000131,10.781206200000108,12.321378800000124,32.85701066000033,8529.958019160003,-1.003169159999999,-0.0928980000000017,0.0947369000000091,4.883842780000003,1.7623238799999923,2.036356359999999,-2.535294139999975,16.45089429999998,-96.0,101.4,31.30013812,38.32600583999841,43.2858419199982,38.32600583999841,31.562593459998688,103.70566351999568,6861.828277479995,-0.779394619999998,0.5566735400000035,0.0573495999999959,2.176844100000083,1.404,1.3676829599999982,14.32949058000018,-4.609870759999355,15.214154319999452,101.3,37.32979798,72.22671347999517,53.107877459996445,38.23767161999744,29.74041125999801,110.46438509999264,8042.297173119994,43,G1 X0.086
16:55:59.869,5,43,0.18446,0.0732,0.0,48.79081,15.42508,-23.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":48.79081,""mpoy"":15.42508,""mpoz"":-23.2,""mpoa"":0,""posx"":0.18446,""posy"":0.0732,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":43,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":49739769}}",5.13097006748625,0.1910025611521779,0.19855983362408,0.2063325960541914,5.13097006748625,0.1910025611521779,0.19855983362408,0.2063325960541914,-0.99167496,0.0091181599999994,0.0279063000000001,0.6454577000000019,1.9941691999999924,4.776626899999994,11.0,-17.0,28.41872613999997,101.4,32.07,1.2561788399999063,58.62167597999564,51.92205605999613,49.82842493999629,147.81036941998897,8441.353115860029,-0.9932548999999996,0.0507204600000017,-0.0024082599999995,-1.5143295800000027,-0.9116416000000022,0.916,-32.0,35.40434004000002,-32.65943334000001,101.4,32.16595682,44.6816054199989,62.89016034000144,54.78431524000126,62.35827386000143,182.0327491800042,8591.013498620014,-0.9108834399999995,0.1950382200000006,-0.0372325199999996,2.778065219999993,1.577109380000004,4.187127779999999,-5.0,31.60865369999998,37.0,101.3,32.63918958,0.0,8.975871479999793,7.086214499999835,7.086214499999835,21.73105775999949,7373.9497003600145,-0.932932900000001,0.014135960000003,0.0137102000000011,-5.512637480000006,-7.971370039999991,0.1230107000000033,-9.917155499999726,26.27149377999929,44.29662731999878,101.3,32.29338836,0.0,14.367099600000149,11.627291520000137,12.827767620000133,34.378417180000355,8297.909758600012,-0.9538367200000004,-0.0658680799999999,0.0475645599999998,5.038448180000001,1.9242368000000032,2.1285599200000043,-2.664850920000025,16.45167049999998,-96.54832950000002,101.4,31.30218638,58.23542767999785,43.695491079998185,38.39196949999841,31.61691599999869,104.90401583999568,7119.5206409200055,-0.7449470400000145,0.5672708399999973,-0.1725835600000002,1.5696829200000413,1.8128961400000168,1.4545690000000144,14.43607216000002,-5.836454779999845,18.35091935999957,101.3,37.33600202,69.7074914399954,53.39373017999647,38.44348561999745,29.900489119998017,111.05895939999264,8113.880015200023,43,G1 X0.086
16:56:00.127,5,45,0.0732,0.13192,0.0,45.96485,16.91644,-23.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":45.96485,""mpoy"":16.91644,""mpoz"":-23.2,""mpoa"":0,""posx"":0.0732,""posy"":0.13192,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":45,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":49739769}}",5.3693095893795535,0.2006642400758067,0.2083280869013612,0.2082902097106283,5.3693095893795535,0.2006642400758067,0.2083280869013612,0.2082902097106283,-0.9958522799999998,0.0238018200000004,0.0209217600000007,0.7294944600000055,2.0408957200000084,4.729350460000003,11.0008473,-17.0,28.26111765999997,101.4,32.08,0.0,102.08269136000314,90.9867469400028,87.28809848000269,258.1656474600079,8887.321706320006,-1.0029122400000003,0.0264105599999988,-0.0208489200000006,-1.3498129000000014,-0.854,0.9818107799999995,-31.562453919999975,35.40471919999999,-32.11169424000003,101.4,32.16483554,0.0,47.35213031999896,41.28134401999908,46.94741111999896,137.60447997999697,8855.504264260004,-1.07777574,0.0932763999999995,0.0206032799999999,2.7825703999999987,1.525836779999998,4.135036159999999,-6.0,31.41421185999999,36.49866479999999,101.3,32.644142020000004,0.0,11.129965920000153,8.78681536000012,8.78681536000012,26.94623248000037,7869.745547020007,-1.0331907800000015,0.0016492600000014,0.0046569199999991,-5.462190919999999,-8.161365379999998,-0.0150269000000009,-14.537682380000003,40.89201342000001,66.46231762,101.3,32.2767826,0.0,13.40720217999989,10.633298419999914,12.020250059999904,32.362212139999734,8523.512913080001,-1.0301408600000006,-0.0517192399999984,-0.063753000000004,5.082285499999999,1.6873844400000009,2.060960619999997,-3.0,16.0,-97.14469158000004,101.4,31.304379,114.27967664000244,60.69090122000128,54.234422520001154,43.90405674000093,149.14466254000317,7565.893114580007,-1.2505567399999986,0.5505498200000101,0.1596578999999986,1.7408872200000132,0.7872731199999806,1.327888800000001,12.275861999999892,-0.585118999999731,3.241786079999288,101.3,37.33962778,116.55186808000336,89.38026676000257,64.35379204000185,50.05294918000144,185.9109548200053,8772.614501220007,45,G1 Y3.324
16:56:00.383,5,45,0.0732,0.30386,0.0,45.96485,21.28373,-23.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":45.96485,""mpoy"":21.28373,""mpoz"":-23.2,""mpoa"":0,""posx"":0.0732,""posy"":0.30386,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":45,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":49739769}}",5.349119142002223,0.2082045510379747,0.2008151749953873,0.2048210455219427,5.349119142002223,0.2082045510379747,0.2008151749953873,0.2048210455219427,-0.99215216,0.0260805999999997,0.0259123999999997,0.4343904999999833,2.07543156,4.88249894,11.99781574,-16.99807446,28.00244284,101.4,32.08139748,0.0,19.264763979995365,17.27950225999586,16.573094419996018,49.01094801998825,9005.228784639992,-0.9870431999999996,0.0582619200000011,0.0006802800000005,-1.4208596800000015,-0.7735092000000001,0.9964907999999998,-32.0,35.0,-33.36180861999999,101.4,32.16276362,18.852790259998784,75.26433954000159,65.73374828000138,74.62614730000158,216.3469951800045,9110.765858899977,-0.983191279999999,0.0939681999999991,-0.0584418600000002,2.7044141200000005,1.7500843,4.134722560000005,-7.583184920000023,32.0,36.37164827999999,101.3,32.63673494,0.0,7.432971879999759,5.574729339999818,5.574729339999818,17.467484579999432,8328.369576079987,-1.0026776999999998,-0.0476381399999991,0.0062993199999988,-5.098306639999998,-8.428608980000005,0.0303874399999987,-14.440132319999996,41.50183838000002,65.93829393999997,101.3,32.288876460000004,0.0,17.297872100000195,13.938665440000158,15.618268340000174,40.81231942000044,9273.70641287998,-1.0335860200000009,-0.077172859999998,-0.0309369600000094,4.379247519999971,1.8283788000000063,1.9908258799999936,-2.828795499999993,16.17120450000001,-96.05323817999994,101.4,31.30828774,55.90538061999618,25.73277585999809,22.8985165999983,18.25148081999865,63.82407119999532,8094.451053260002,-1.0446382400000054,0.2814619599999998,0.1313522800000029,4.928946520000116,0.3362545999999419,1.6717012400000213,9.983553819999813,-8.471935100000469,4.276470599999488,101.3,37.33,27.993966519994892,21.26377427999614,15.309917199997216,11.907713439997837,44.22864971999197,8925.897943579994,45,G1 Y3.324
16:56:00.641,5,45,0.0732,0.4758,0.0,45.96485,25.65102,-23.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":45.96485,""mpoy"":25.65102,""mpoz"":-23.2,""mpoa"":0,""posx"":0.0732,""posy"":0.4758,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":45,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":49739769}}",5.230664400054161,0.2030663845806452,0.2168431965373441,0.2126043779457267,5.230664400054161,0.2030663845806452,0.2168431965373441,0.2126043779457267,-1.0014121000000005,-0.0196569000000008,-0.02498432,0.7283442599999956,1.775951120000007,4.762208460000002,11.00049686,-16.00049686,28.020307520000024,101.4,32.089801900000005,0.0,130.2990811199968,116.58338847999715,112.66461957999724,332.1157038799919,9586.84766472,-0.9936153599999996,0.0193976400000011,-0.0059758599999997,-1.4234388600000007,-0.8371287000000026,0.9345876599999996,-32.68133439999999,35.0,-33.695288600000005,101.4,32.16,75.87318563999813,37.269943900001074,32.808622520000945,37.25598970000106,107.66717496000312,10213.03570477998,-1.011726420000005,0.0988795599999979,0.03437128,2.830956300000002,1.7715737800000015,4.028,-9.0,32.013426840000015,35.64841153999998,101.3,32.6363602,0.0,13.236768839999836,10.58941527999987,10.58941527999987,31.76824581999961,9005.554498999998,-0.9540140400000012,-0.1326016399999967,-0.0058598599999994,-5.315647820000007,-8.28127882,0.1241179200000025,-14.0,43.0,67.57793107999998,101.3,32.28155908,0.0,13.506193740000125,10.56328762000011,12.239987960000112,31.666716080000302,10504.30618721999,-0.9675485,-0.0711127000000007,0.0495546600000035,4.97213537999999,1.9439916600000031,2.1493043800000016,-2.7859148999999856,16.21810112000002,-95.78591489999998,101.4,31.30214042,168.18568891999692,68.36652379999873,60.51139573999889,47.93676425999912,170.52736855999683,9097.0274688,-0.7703289999999975,0.1223346400000071,-0.1453829000000005,1.8433797200000044,1.330422220000016,1.4728701800000024,10.936348199999982,0.5956200599995222,7.9211159400003,101.3,37.33,153.1386698999964,116.72220035999726,84.03998457999802,65.36443255999846,242.7821762599943,10031.828647660002,45,G1 Y3.324
16:56:00.898,5,45,0.0732,0.64907,0.0,45.96485,30.05217,-23.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":45.96485,""mpoy"":30.05217,""mpoz"":-23.2,""mpoa"":0,""posx"":0.0732,""posy"":0.64907,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":45,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":49739769}}",5.237095255543744,0.2031699998462255,0.2169869877976874,0.2103372785261369,5.237095255543744,0.2031699998462255,0.2169869877976874,0.2103372785261369,-1.0322232399999998,-0.0418212400000006,-0.02884964,0.5282268400000124,1.900562600000003,4.822,11.0,-16.993466480000002,28.826968359999952,101.4,32.0983348,0.0,21.484856520006545,19.153875560005837,18.65437984000568,54.957614240016746,10389.535626319996,-0.9903685600000006,0.0566022399999976,0.0026039600000001,-1.4291510399999945,-0.8025564399999955,0.9658114800000084,-31.255641399999984,35.0,-31.47700988000005,101.4,32.15476988,159.05233367999503,74.13993211999768,65.26848719999796,73.5062576799977,211.64732827999336,10699.193902919991,-1.153717399999992,0.1138238400000025,-0.0585824400000019,2.555689279999992,1.7075519600000064,3.929207520000001,-10.83492396000005,32.107686240000035,34.165076039999946,101.3,32.643468240000004,0.0,7.989415960000374,6.19485992000032,6.19485992000032,19.02241792000089,9507.714309399971,-0.878935360000005,-0.2308643199999908,0.0215088399999993,-5.094331479999988,-8.300832799999998,0.0596576400000028,-13.557696559999991,43.44230344000001,66.90661743999998,101.3,32.287665080000004,0.0,18.40399347999972,14.500116359999776,16.73090311999974,43.50034807999933,10755.566713319984,-1.028524239999997,-0.0395468000000041,-0.0705753999999847,4.61620008000002,2.042490639999982,2.1131534800000047,-2.328278880000041,16.03109712000001,-96.37453935999991,101.4,31.296565880000003,66.56871832000694,24.368906200002534,21.69426984000226,16.939361640001767,60.62508324000632,9014.250940560005,-1.167947759999986,0.2189063999999869,0.0119710799999998,0.3588088400001038,1.7467809199999649,1.0496090400000178,10.37544348000009,-3.4046357200005875,8.669498760000398,101.3,37.34,31.825699400007665,23.965135440005778,17.254897560004157,13.420475920003234,49.847481360012,10386.786480279989,45,G1 Y3.324
16:56:01.156,5,45,0.0732,0.82101,0.0,45.96485,34.41946,-23.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":45.96485,""mpoy"":34.41946,""mpoz"":-23.2,""mpoa"":0,""posx"":0.0732,""posy"":0.82101,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":45,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":49739769}}",5.252917302387855,0.20096423486219,0.204701176525792,0.2229454300236674,5.252917302387855,0.20096423486219,0.204701176525792,0.2229454300236674,-1.0141322800000006,-0.044484680000002,0.004582960000001,0.8516291199999886,2.0474948799999697,4.702688960000011,11.681362640000064,-17.0,28.681362640000064,101.4,32.1,0.0,85.85165736000783,76.99394644000702,74.94985920000684,220.76140344002013,11392.967836480017,-0.9978696400000008,0.0398433599999989,0.0088841599999993,-1.5209590000000055,-0.8192390799999985,1.0032390799999986,-32.56985376000002,34.43014623999998,-33.222349119999954,101.4,32.17,91.8063232399931,50.1047991999972,44.08274751999753,49.67465295999722,142.57175995999202,11567.010534759997,-1.022260119999999,0.1873370800000077,-0.0384367200000053,2.7603674400000013,1.7091245600000038,3.919242879999997,-12.217097919999958,32.78290208000004,34.21709791999996,101.3,32.63782912,0.0,12.40278664000049,9.58397084000038,9.58397084000038,29.31567676000116,10508.575706120017,-0.9754149999999968,-0.102316959999999,0.0224774800000013,-5.123975919999994,-8.20594283999999,0.0682821200000025,-12.0,44.0,66.28313364000002,101.3,32.27844208,0.0,15.985270719999644,12.694185559999717,14.291672199999647,37.799423719999126,11604.109641839985,-1.0016902399999963,-0.1173964800000053,0.1391796800000151,4.834441800000016,1.5631819200000023,2.0530497600000093,-3.062818879999988,16.0,-95.0,101.4,31.30702976,141.8343758000089,47.48130512000298,42.66780348000266,34.00860516000215,119.28139392000747,9682.22893248,-1.1383536000000354,0.4084865199999745,0.0804421200000138,-0.0052707600001329,1.2848411999999692,1.1600930400000202,8.701832440000048,-14.111715199999978,16.41163604000077,101.3,37.34986048,108.24398344000927,82.4923924400071,59.39452288000511,46.18177564000397,170.92423744001468,11068.109167999984,45,G1 Y3.324
