t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,gcode_line,gcode_string
12:59:58.750,5,94,1.59352,1.67596,0.07927,88.03659,59.45451,-23.97913,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.03659,""mpoy"":59.45451,""mpoz"":-23.97913,""mpoa"":0,""posx"":1.59352,""posy"":1.67596,""posz"":0.07927,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":94,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1311144361}}",5.099119098761603,0.1871894002871657,0.2006452707860561,0.2076573612609572,5.099119098761603,0.1871894002871657,0.2006452707860561,0.2076573612609572,-1.00821532,-0.0767405999999999,0.0262709599999995,5.417399559999999,1.8943725999999963,1.967886200000001,-2.00045408,17.241562560000013,-94.00156256,99.60004536,31.95001824,116.85749379999784,89.54920491999832,104.72703603999804,62.22865443999883,231.4614737999957,1342.6961200399976,-0.97149052,0.1741627999999989,-0.0014920000000003,2.685286879999998,1.7233934400000024,1.2084165599999994,7.3532411999999665,-8.048524399999923,-1.4439112800001357,99.6,39.79,107.03800235999886,32.37995771999967,34.87072371999965,40.4749463999996,104.54340775999894,1844.1578935599948,-1.0091819599999996,-0.0269037200000001,0.0207502799999997,-5.262853799999999,-7.788538520000001,0.5444983199999998,-12.926200239999996,35.6135548,66.53975503999999,99.6,32.04085208,127.15349023999882,2.454219959999977,1.8406651599999828,1.8406651599999828,5.521995239999948,1535.9820549200012,-1.00453488,-0.00932952,0.00223848,0.5849437599999991,1.8946526800000016,4.940705960000001,11.0,-15.437755600000004,23.929510399999984,99.6,32.52902512,112.92708487999911,72.43203927999961,69.71830675999963,87.71012739999955,220.39980767999887,1224.987046440001,-0.9876028,0.0337173599999999,-0.0044065600000001,-1.7325700399999977,-0.8980938399999999,0.8023156000000006,-31.28151008,36.0,-41.28426564,99.6434226,33.02,31.413097360000695,50.08845140000045,50.804185520000445,53.84375272000047,157.47052996000136,1318.5045525600026,-1.0130233599999996,0.12481912,-0.00698496,2.9332082399999986,1.8721491599999984,3.953158320000001,-5.17431752000001,30.0,36.82568247999999,99.6,32.3594742,133.12031339999862,2.453830439999974,2.453830439999974,1.840372639999981,6.134576479999937,1163.2392982399986,94,X1.5919 Y1.677 Z0.0792
12:59:59.009,5,98,1.56494,1.6887,0.07817,87.31064,59.77822,-24.00686,,185.42,0,0,,2,1,"{""sr"":{""mpox"":87.31064,""mpoy"":59.77822,""mpoz"":-24.00686,""mpoa"":0,""posx"":1.56494,""posy"":1.6887,""posz"":0.07817,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":98,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1311144361}}",5.279276775778289,0.1953635832375387,0.1990489900727202,0.1993920135431133,5.279276775778289,0.1953635832375387,0.1990489900727202,0.1993920135431133,-1.01938528,-0.0820533,0.03404014,5.37478504,1.7237424200000009,2.0786525000000005,-2.0,17.0,-93.99891618,99.6,31.95,9.151674200000532,7.254308580000413,8.413643300000505,4.999851000000294,18.655019380001068,1439.0978629600015,-0.87460218,0.4285665800000006,-0.0119009199999999,3.042965400000003,1.1925355600000005,1.2401700000000002,8.612328560000003,7.03351185999998,11.996889340000015,99.6,39.78,53.0564828200003,15.499646740000086,16.39385726000009,19.374558720000103,49.777711580000265,1958.8665573800024,-1.01414288,-0.03103824,0.0187604199999999,-4.84700442,-7.8952069,0.4299160799999997,-13.0,35.68259894,65.31740106000001,99.6,32.030350760000005,65.70199362000031,1.269603300000006,0.9522031800000044,0.9522031800000044,2.8566086000000133,1717.2695109600015,-1.00121546,-0.0169107399999999,-0.0075136199999999,0.4501717399999998,2.0402433599999994,4.91785708,11.976465179999998,-15.59496458,24.0,99.6,32.54571426,71.69124506000013,52.2495516600001,50.22437556000009,63.18550412000012,159.1788666200003,1309.9675781200003,-0.99192232,0.04356948,-0.0105247399999999,-1.70189798,-0.93946752,0.793,-31.653011220000003,36.0,-40.07869604,99.69622696,33.02384682,118.74919697999982,70.75729335999989,72.60313603999988,76.29482039999988,223.34693515999967,1547.7849816600008,-1.00757722,0.1262147199999999,-0.01230444,2.7840673600000003,1.77,3.98025524,-6.0,31.0,37.65290558,99.6,32.36956734,65.45296954000035,1.215314500000006,1.215314500000006,0.9114860800000046,3.038286660000015,1314.8334756200009,98,X1.5601 Y1.6901 Z0.078
12:59:59.266,5,102,1.53416,1.6937,0.07699,86.52882,59.90515,-24.03691,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.52882,""mpoy"":59.90515,""mpoz"":-24.03691,""mpoa"":0,""posx"":1.53416,""posy"":1.6937,""posz"":0.07699,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":102,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1311144361}}",5.420071913218391,0.211105694252435,0.204217956804207,0.2044990841242097,5.420071913218391,0.211105694252435,0.204217956804207,0.2044990841242097,-1.0016008,-0.08047772,0.0431094799999998,5.329214239999997,1.735216199999997,2.0294102799999982,-2.91579144000001,17.0,-93.16404903999998,99.69157892,31.95,138.2845418800015,109.8950005200012,127.29504208000138,76.01070884000083,281.148041720003,1203.9296428400037,-1.0354046800000003,0.2491330000000015,0.00183,2.1858058799999838,1.5585325600000035,1.1140901599999995,9.19253892000001,9.60787651999998,3.547410680000056,99.6,39.77250884,115.36208816000077,35.23033820000023,37.99350192000025,44.90141168000029,115.36208816000077,1551.5397334000008,-1.00438416,-0.02310396,0.0133470399999998,-5.261382040000002,-7.57800076,0.4514385999999989,-13.056853119999992,35.05685311999999,64.58997380000001,99.6,32.04353156,140.73000488000085,2.7063461600000167,2.0297600800000124,2.0297600800000124,6.0892793200000375,1516.0519202400017,-1.0059763199999998,-0.0180794,0.0049272799999999,0.2451404399999965,2.009545679999999,4.996032880000001,11.0,-16.0,24.357672080000004,99.69509992,32.55642304,117.47881004000044,75.94589732000028,72.97926104000028,91.96573520000034,232.5843113200009,1111.0542056800014,-0.98825676,0.0361789999999999,-0.0046606399999999,-1.882911440000001,-1.00638044,0.854,-31.422680679999992,36.0,-40.97020144,99.69702016,33.04,79.75510931999948,45.18146579999971,46.3601129999997,48.71740655999969,143.00916103999907,1245.712951600001,-1.0123624000000002,0.1380977200000002,-0.0057079999999998,2.88527832,1.627638879999999,4.007638879999999,-6.022082799999997,30.333103039999997,35.68897976,99.6,32.36066248,150.175585080001,2.755920800000018,2.755920800000018,2.0669401200000133,6.889801120000045,1399.6242118000034,102,X1.5258 Y1.6936 Z0.0767
12:59:59.523,5,105,1.503,1.69033,0.0759,85.73733,59.81971,-24.06464,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.73733,""mpoy"":59.81971,""mpoz"":-24.06464,""mpoa"":0,""posx"":1.503,""posy"":1.69033,""posz"":0.0759,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":105,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1311144361}}",5.247827818785221,0.1947650929930378,0.1895478514054519,0.1990149548873505,5.247827818785221,0.1947650929930378,0.1895478514054519,0.1990149548873505,-1.0019248199999995,-0.0798012399999998,0.0070203400000001,5.085896880000006,2.115942579999994,1.966634820000001,-2.778532819999983,17.219418760000018,-93.99941876,99.678,31.96560572,43.70172212000337,26.506348700002032,30.70318760000236,18.333557960001407,68.03296268000523,1524.2560174000057,-0.8961007599999987,0.108845000000003,-0.02831808,2.978279559999979,1.2623022400000057,1.1535523399999978,9.366764800000016,-0.215753160000104,-2.3179160199997253,99.6,39.74466764,65.22935414000133,18.9805608400004,20.469232740000432,24.19091138000051,62.15203328000131,2269.0093247800064,-0.9666556799999998,-0.0430068399999999,0.0107203600000003,-4.668409280000004,-7.750946960000001,0.4602883,-13.771659680000004,36.0,65.61536595999999,99.6,32.02615406,79.46297992000146,1.5385366000000285,1.1539023400000217,1.1539023400000217,3.461707240000064,1574.337122240003,-1.0035214999999995,-0.0137769,-0.0030688200000008,0.6607451199999937,1.9967604600000024,4.919978239999999,11.562218959999996,-15.437781040000004,23.168424039999984,99.6,32.56,84.15428132000102,56.03597130000048,53.84706632000047,67.85605906000059,170.7346001400015,1176.0462384400034,-0.98870242,0.0516951399999998,-0.0369029400000003,-1.6619532399999997,-0.9145272199999986,0.8845096999999993,-32.0,35.42639158000001,-41.49208873999999,99.7,33.04426388,89.84765305999869,65.96499627999948,67.68582231999947,71.12747417999945,208.7120343799984,1262.0388457600034,-1.0079678800000005,0.1079100400000004,-0.0084842800000001,2.895565340000001,1.7853475399999998,3.9748685399999983,-5.625797519999992,30.625797519999992,36.0,99.6,32.35687092,81.57606734000166,1.4968089200000303,1.4968089200000303,1.1226064400000226,3.742021240000076,1359.5029193800042,105,X1.5002 Y1.6897 Z0.0758
12:59:59.780,5,109,1.47402,1.67911,0.07482,85.00115,59.53452,-24.09216,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.00115,""mpoy"":59.53452,""mpoz"":-24.09216,""mpoa"":0,""posx"":1.47402,""posy"":1.67911,""posz"":0.07482,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":109,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1311144361}}",5.128416302220742,0.1985191410035868,0.2055466921364526,0.2080102912715543,5.128416302220742,0.1985191410035868,0.2055466921364526,0.2080102912715543,-1.00508664,-0.07008556,-0.0092616799999999,5.199983879999998,1.8800481600000023,2.069920039999998,-2.00052344,17.0,-94.27763895999998,99.663856,31.96,135.46221795999818,76.05068343999899,88.83231071999882,53.043230239999296,196.1979804799974,1406.2617444800014,-0.9614886400000004,0.1666294400000007,-0.0203760799999995,2.686198919999997,1.526,1.197197519999999,11.83380575999998,15.090491640000009,14.502166479999875,99.6,39.74566744,101.4502382799993,28.9048165199998,31.171861159999786,36.83947203999974,94.64910507999934,1639.7947429200026,-0.99523176,-0.0364290799999999,0.0138941199999999,-4.834777720000001,-7.907911039999999,0.5219110399999995,-13.0,36.0,65.81469376,99.6,32.04444096,113.96522275999928,2.2346121999999857,1.675959079999989,1.675959079999989,5.027877239999968,1844.325273360001,-1.00179192,-0.0081500799999999,0.0031803599999999,0.4781202800000003,2.059100639999998,4.97631016,11.749673600000005,-15.780001119999994,23.47032528,99.62199996,32.57,99.04915435999963,67.79835159999976,65.14997855999977,82.0995665999997,206.04342847999928,1041.5382174800004,-0.99359744,0.03640372,-0.0099244000000001,-1.81075676,-0.8996531199999996,0.948738559999999,-31.597661440000003,35.0,-41.8670988,99.7,33.06,57.16553972000027,53.44745616000026,54.37697664000026,57.63030060000028,168.7080567200008,1259.662089880001,-1.00317848,0.1044372,-0.0094608,2.8896550800000003,1.6615949599999995,3.9716908800000006,-6.0,30.0,35.4615488,99.6,32.35538432,121.83929103999918,2.245885359999985,2.245885359999985,1.6844145199999885,5.614714039999962,1320.9470310000002,109,X1.4686 Y1.676 Z0.0746
13:00:00.037,5,112,1.44873,1.66048,0.07373,84.35895,59.06152,-24.11989,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.35895,""mpoy"":59.06152,""mpoz"":-24.11989,""mpoa"":0,""posx"":1.44873,""posy"":1.66048,""posz"":0.07373,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1311144361}}",5.25590065001872,0.2043715766250419,0.2045719497095141,0.2172022743839896,5.25590065001872,0.2043715766250419,0.2045719497095141,0.2172022743839896,-1.0060019999999998,-0.0710005,0.0064995,5.554075500000001,1.8005095,1.9835095,-2.500154,17.500154000000002,-94.499846,99.649985,31.9549985,82.9743775,58.981786500000005,68.97869899999999,40.987343,152.452922,1492.9771555,-0.9594455,0.388497,-0.004223,1.136691,1.5205665,1.099,9.9562325,11.395221,-1.5964005000000003,99.6,39.7586385,84.1826245,25.542153,27.1807815,32.5537245,82.772526,2281.1613585,-0.9848405,-0.0382685,0.0107429999999999,-4.926127500000001,-7.981737000000001,0.448573,-12.4999495,36.0,66.70730950000001,99.6,32.0350005,102.7211635,1.9997975,1.4998485,1.4998485,4.499545,1639.288331,-1.003085,-0.010307,0.0034059999999999,0.4188815,2.003508,4.840532,11.4996765,-16.0,24.0,99.6195225,32.58,93.743984,63.4589345,60.960551,76.950204,193.5700895,1125.234615,-0.9945695,0.0449445,-0.008618,-1.781439,-0.9077005,1.0075405,-31.3135915,36.0,-40.4997775,99.7,33.054998,67.028085,57.474419000000005,58.473974000000005,61.786231,180.419698,1265.0320225,-1.0168115,0.1200664999999999,-0.0115255,2.8960515,1.817338,3.9921545,-6.3614250000000006,30.638575,36.8625425,99.6,32.345011,109.7447285,2.00447,2.00447,1.5033525,5.0111745,1316.5934035,112,X1.4482 Y1.66 Z0.0737
13:00:00.295,5,116,1.42932,1.63609,0.07264,83.86598,58.44204,-24.1474,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.86598,""mpoy"":58.44204,""mpoz"":-24.1474,""mpoa"":0,""posx"":1.42932,""posy"":1.63609,""posz"":0.07264,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":116,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1311144361}}",5.245842033935223,0.2006767921942322,0.200281664961322,0.1975199001752676,5.245842033935223,0.2006767921942322,0.200281664961322,0.1975199001752676,-1.00697534,-0.0806353799999999,0.0204663200000003,5.390527859999998,1.5495984000000085,2.054249479999999,-2.0,17.00047192,-93.34111540000002,99.63406428,31.97,60.97513074000355,39.85525326000233,47.008759700002734,27.59209828000161,103.214886040006,1557.635075319989,-0.9625011199999984,0.1171528599999994,-0.0501107199999996,3.3497912399999774,1.3826150600000038,1.1938622800000027,8.334047360000003,-3.2749416199998707,4.88452629999961,99.6,39.77,75.01300130000159,21.736722140000463,23.01535256000049,27.703665100000595,70.32468876000151,1528.5956168000014,-0.9968129200000004,-0.02393196,0.0243307,-5.126858720000005,-7.627066639999997,0.5387644200000024,-12.099745460000008,36.09974546000001,65.53286190000001,99.6,32.0273233,89.2218948600017,1.732464100000033,1.2993483200000249,1.2993483200000249,3.898044300000074,1298.8089349200002,-1.00107692,-0.01304468,-0.0107759399999998,0.5242471799999979,2.0824349800000044,4.910802940000002,11.464511820000006,-15.597731980000011,24.331291659999994,99.659773,32.58,90.57987562000083,58.52853514000054,56.670486200000525,71.07036358000066,179.3017023000017,939.2582613199992,-0.9882869,0.0395821200000001,-0.0125531200000001,-1.7802427599999986,-0.8927241599999991,0.927067260000002,-31.458021200000005,36.0,-40.75646066000001,99.64580222,33.04785528,70.99920735999932,62.32754881999941,62.8695272999994,66.66337825999936,195.1123265399981,1160.5350131999994,-1.017106339999999,0.1325260799999996,-0.0072906800000001,2.9457368199999974,1.7522655799999984,4.032579519999998,-6.0,30.56975671999999,35.569756719999994,99.6,32.34430236,93.42718814000196,1.7209728000000355,1.7209728000000355,1.290729180000027,4.302430840000089,1182.905895239998,116,X1.4272 Y1.6326 Z0.0725
13:00:00.552,5,120,1.41683,1.6074,0.07155,83.54869,57.71321,-24.17513,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.54869,""mpoy"":57.71321,""mpoz"":-24.17513,""mpoa"":0,""posx"":1.41683,""posy"":1.6074,""posz"":0.07155,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":120,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1311144361}}",5.148850307514406,0.1993626152281488,0.1987534761258767,0.2065142126424815,5.148850307514406,0.1993626152281488,0.1987534761258767,0.2065142126424815,-1.0063872,-0.0594195999999997,0.0325747999999999,5.468122599999999,1.6855751999999986,1.953238599999998,-2.0,17.0016312,-93.800327,99.68,31.9759808,148.55744340000135,91.85035940000084,109.42134320000096,63.09730560000056,239.60910700000213,1495.4698925999992,-1.0064032,0.3859104,0.0837096000000001,2.223125200000007,1.9634928000000016,1.3078352000000006,11.386964599999988,14.884249000000056,12.160893799999966,99.6,39.7663974,111.3067442000006,32.62700260000017,35.18598320000018,41.58343480000021,106.19769480000056,2344.363570399997,-1.0371472000000008,-0.0067915999999999,0.0198578,-4.990966399999998,-7.825102200000001,0.5525741999999999,-12.058593399999998,36.0,66.0,99.6,32.0198462,128.1557514000006,2.499456800000012,1.8745922000000088,1.8745922000000088,5.623777600000027,1602.374996400001,-1.0036588,-0.0152893999999999,-0.0373210000000001,0.5038634000000004,1.9089564,4.955222799999999,10.622986600000036,-14.743963000000043,22.550930400000063,99.6078502,32.5856498,118.70046260000028,70.70526200000019,68.36670320000019,86.44715400000024,217.04390860000055,1138.6821504000006,-0.9957442,0.0445182,-0.0245288000000001,-1.6273129999999991,-0.8975839999999998,0.8463432000000003,-31.7029624,35.874480000000005,-41.17151760000001,99.7,33.06,33.01794239999991,48.594095799999785,48.594095799999785,51.97455479999977,151.27553399999934,1446.5123962000014,-1.0395532000000005,0.1683090000000005,-0.0107562,2.8939564,1.6888192000000004,3.937268,-6.0,30.632174600000003,35.7356516,99.6,32.3314476,138.4461916000007,2.5286976000000125,2.5286976000000125,1.8965230000000095,6.321743800000031,1571.879452800002,120,X1.415 Y1.6004 Z0.0713
13:00:00.810,5,123,1.41237,1.57653,0.07047,83.43524,56.92919,-24.20265,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.43524,""mpoy"":56.92919,""mpoz"":-24.20265,""mpoa"":0,""posx"":1.41237,""posy"":1.57653,""posz"":0.07047,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":123,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1311144361}}",5.133265174394973,0.1986876775976491,0.201778852485597,0.2031993176094619,5.133265174394973,0.1986876775976491,0.201778852485597,0.2031993176094619,-1.00704952,-0.0869067599999999,0.02208172,5.18839648,1.7796379600000032,2.128598519999997,-2.0,17.0,-94.03828072,99.60399052,31.97916924,7.927209120002423,4.732707120001446,5.647974080001735,3.2392790000010003,12.332555440003766,1572.378044399994,-0.8550042800000007,0.2778604799999994,-0.0279467999999998,1.7359898000000125,1.344960680000001,1.176423,9.96785775999999,13.658191600000007,-1.0637633599999623,99.6,39.76709308,52.317127480001055,14.8231864000003,15.98578924000032,18.89229540000038,47.95736676000098,2006.1530791999992,-0.9772476799999996,-0.0343780399999999,0.0087418399999999,-5.197471399999995,-7.881792880000004,0.3703350799999987,-12.317368960000008,37.0,65.0,99.6,32.01634784,62.99188060000111,1.2231435600000216,0.917357920000016,0.917357920000016,2.7520727600000483,1473.4849981600005,-1.00044736,-0.01535752,-0.00926448,0.47496692,1.9567846800000013,5.01453164,11.984489039999994,-16.0,25.40093,99.60155108,32.59,99.4307545200007,49.71537728000035,48.11165532000034,60.94142988000043,153.15543664000108,1292.883361360001,-0.99274392,0.0465373599999998,-0.0165255199999999,-1.7969432399999987,-0.8586322800000015,0.8194770800000012,-31.97482451999999,36.0,-40.02517548000001,99.7,33.050251759999995,141.22861579999923,70.92266719999964,70.30594859999962,75.23969923999961,219.5519089199988,1528.0908447599966,-1.0107587600000003,0.1285738799999999,-0.0160861599999999,2.8707598400000007,1.6984596799999998,3.99377392,-6.0,30.02885012000001,35.02885012000001,99.6,32.33352664,64.8067323200012,1.1798782000000223,1.1798782000000223,0.8849084400000171,2.949695040000057,1258.785121239997,123,X1.4123 Y1.5746 Z0.0704
13:00:01.067,5,127,1.41606,1.54563,0.06938,83.52894,56.14433,-24.23016,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.52894,""mpoy"":56.14433,""mpoz"":-24.23016,""mpoa"":0,""posx"":1.41606,""posy"":1.54563,""posz"":0.06938,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":127,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1311144361}}",5.135876722350817,0.1975005884491464,0.2036617111926026,0.2153356751304976,5.135876722350817,0.1975005884491464,0.2036617111926026,0.2153356751304976,-1.0011869999999994,-0.0658497999999993,0.0333939000000001,5.3716534,1.7342257999999957,1.9534356,-2.0,17.0035685,-93.9964315,99.6896618,31.9790378,171.25323470000336,100.42074470000198,121.9394760000024,68.14264800000134,262.70784150000515,2274.4350162000146,-0.9149701999999998,0.4440795000000029,0.0092544000000004,2.473591899999991,1.2210735999999898,1.2153033999999985,2.2409653999998858,-1.0108732999999623,-0.6130529000001275,99.6,39.7776051,113.42096980000136,35.05739100000042,37.80698990000045,44.68098810000053,113.42096980000136,3214.0481830000176,-0.9706957999999994,-0.0165768000000001,5.2599999999603946e-05,-4.744240099999996,-7.895796399999997,0.2550912999999997,-13.0,36.6691204,66.7399657,99.6,32.0366914,138.50786990000154,2.67648060000003,2.007360200000022,2.007360200000022,6.022081600000067,1728.2495623000018,-0.9949936,-0.017371,0.0052556999999999,0.5026920999999998,2.137820800000008,4.9226997,11.0,-16.0,23.409960299999995,99.6590043,32.6,145.73983540000097,72.57489830000047,70.80477840000047,89.09601290000059,223.6250927000015,1448.6753612999971,-0.9870487,0.0362751999999999,0.0047502000000003,-1.7427955000000026,-0.9238310000000014,0.9185196999999978,-31.56773440000001,35.56773440000001,-40.43226559999999,99.7,33.06,44.28061449999948,45.466701999999465,44.67597699999948,48.23424049999944,140.35373209999835,1582.8024331999995,-1.0351537000000002,0.0708232999999991,0.0064200000000001,2.927993300000004,1.8131437,3.907003799999998,-6.348034599999987,31.0,35.0,99.6,32.34,148.12899020000174,2.718470300000032,2.718470300000032,2.690818100000037,6.79617660000008,1532.6840101999992,127,X1.4174 Y1.5405 Z0.0692
13:00:01.325,5,131,1.42772,1.5165,0.06829,83.82534,55.40428,-24.25789,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.82534,""mpoy"":55.40428,""mpoz"":-24.25789,""mpoa"":0,""posx"":1.42772,""posy"":1.5165,""posz"":0.06829,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":131,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1311144361}}",5.161540665175543,0.2017556323648377,0.2146816552832191,0.2098530739123107,5.161540665175543,0.2017556323648377,0.2146816552832191,0.2098530739123107,-1.01131102,-0.07090452,0.0158422,5.567193719999999,1.7859859400000002,2.09095828,-2.99796808,17.739579559999996,-93.48080574,99.69979656,31.96743248,44.80830004000061,28.64627428000039,35.15679150000048,19.531550920000264,75.26280276000102,1335.237401619999,-0.88409624,0.1901734999999997,-0.0053291999999999,3.626551500000007,1.689889759999999,1.1966088600000002,9.609684519999998,3.779886479999994,20.953436580000037,99.6,39.73399822,67.8862359000003,19.906074740000086,21.46733540000009,25.370487460000103,64.40200720000027,1717.7294947799985,-0.9661582,-0.0426247199999999,-0.0024211799999999,-5.195221940000001,-7.70609956,0.6120015199999999,-13.216834059999998,36.40085244,66.0,99.6,32.0519833,82.8252069800003,1.603408540000006,1.2025568400000044,1.2025568400000044,3.607669780000013,1231.3465135399988,-1.00248958,-0.0069482399999999,-0.0034129799999999,0.4977110000000001,1.61559102,4.87650614,11.0,-15.44677402,24.71242268,99.65532258,32.60159198,87.15171964000017,54.79398852000009,53.166089880000094,67.01607932000012,168.72132292000032,1387.603803939999,-0.99043552,0.0466486799999999,-0.0080702999999999,-1.53020484,-0.7736516999999998,0.91001506,-32.0,35.56093666,-40.46440698,99.7,33.069034620000004,47.32693694000012,63.9468025999999,62.82492927999989,67.87336091999988,198.0107132399997,1497.7503503599994,-1.00171962,0.1108546999999999,-0.0178779799999999,2.87327392,1.83085574,4.067197360000001,-7.0,30.60746286,36.39253714,99.6,32.33,85.96567076000035,1.5701493000000064,1.5701493000000064,1.177612160000005,3.925373140000016,1189.726827939999,131,X1.4321 Y1.5094 Z0.068
