t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,gcode_line,gcode_string
15:19:57.964,5,40,0.73981,0.4701,0.0,62.89666,25.50631,-39.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":62.89666,""mpoy"":25.50631,""mpoz"":-39.2,""mpoa"":0,""posx"":0.73981,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1889033429}}",5.242365342207439,0.2079067776849968,0.2106156853414512,0.205034804504174,5.242365342207439,0.2079067776849968,0.2106156853414512,0.205034804504174,-0.9348422400000016,-0.1216243599999991,0.1554989999999976,4.990912639999987,1.789668040000002,2.116628039999998,-4.0,16.680294079999967,-95.99815788,101.2,32.38002124,0.0,53.597685119997536,58.34684679999732,52.240781879997606,155.36544203999287,6699.074495720003,-0.9983548800000002,0.0041350399999984,0.0276313599999984,0.602035319999992,1.8374471199999949,4.842858559999998,11.0,-16.0,26.82417092000003,101.2,33.03918016,17.719679000000657,61.81283360000228,61.40074780000227,69.64245928000258,186.2626716800069,7676.33917224,-0.9955066800000036,0.0245860000000007,0.0461636799999981,-4.977019239999994,-7.077576240000006,-0.09153148,-3.0,40.0,59.500519,101.2,32.394995079999994,0.0,16.01660888,13.51401356,14.51505156,38.53996504,7385.565220919986,-0.6753270000000028,0.4730391200000048,0.1230142000000017,1.568402640000015,1.5154941200000136,1.1502121199999964,10.694257840000148,-4.42024723999981,2.2523594800002638,101.2,41.89613204,0.0,76.64763935999753,57.63902515999814,53.34675715999828,178.43570483999423,7357.34893684,-0.9383341599999998,0.0123971200000003,0.0243310000000005,2.6419379600000066,1.6873211199999985,3.945291680000003,-18.066657,32.066657,32.86668532000001,101.2,31.6771082,0.0,15.637083920001103,12.43858936000088,12.50524704000088,37.80447164000267,6660.610051200001,-0.9965631600000002,0.0480697600000001,0.0093448799999987,-1.766410479999995,-0.9350050399999966,1.0186541600000034,-33.64128759999997,36.64128759999997,-34.71742548000006,101.2,34.066413080000004,1.6424636800001602,77.07072919999675,79.72232399999663,75.7535767599968,221.31625203999067,7641.038187119987,40,G1 X3.5354
15:19:58.221,5,40,0.91312,0.4701,0.0,67.29869,25.50631,-39.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":67.29869,""mpoy"":25.50631,""mpoz"":-39.2,""mpoa"":0,""posx"":0.91312,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1889033429}}",5.120593790648859,0.1962914305222467,0.2028315837851506,0.2024954232067465,5.120593790648859,0.1962914305222467,0.2028315837851506,0.2024954232067465,-1.0069473199999996,-0.09752576,0.0713070400000009,5.443004979999997,1.7141916400000017,2.1640312799999992,-4.0,15.99792376,-95.18154308,101.2,32.3863688,0.0,14.160382700000334,15.61273016000036,13.97883944000032,41.57343216000096,6644.110461560001,-1.01618988,-0.0617056399999998,-0.0502531799999999,0.4073146599999995,1.8028882399999997,4.74012788,11.0,-16.611736399999998,28.0,101.2,33.0461172,128.32093599999968,96.79437457999968,96.1365365799997,108.63545655999964,291.60659571999906,7942.888009120001,-0.9709266800000006,-0.0090393199999998,0.0497843599999997,-4.7163243800000005,-7.22674648,-0.1777664399999998,-3.412498539999998,40.0,58.4982967,101.2,32.38178416,0.0,16.968718399999997,14.460199619999996,15.965310979999996,41.46298996,7493.1581394,-0.5407393599999973,0.5479343799999978,0.0876809399999995,1.130681720000008,1.5473496800000022,1.073815320000001,18.11814248,-6.966344200000048,7.109552080000083,101.2,41.9,0.0,37.46685090000034,27.76958614000026,25.712589760000235,86.83474818000079,7326.543832400002,-0.94476118,0.0360188000000002,0.0686912,2.81307088,1.6017404600000005,3.9621653,-18.75447722,32.08313488,32.75447721999999,101.2,31.69916852,0.0,34.705948979999846,27.915654719999875,27.915654719999875,84.50144055999961,6645.4360565000015,-0.99957774,0.0775859199999998,0.0474070799999996,-1.564327660000001,-0.7924375,0.906637260000001,-33.0,36.21251422,-34.21251422,101.2,34.06,2.7626843000000494,25.07667374000045,25.28918796000045,24.43913072000044,71.19225088000128,7939.660179040002,40,G1 X3.5354
15:19:58.478,5,40,1.08509,0.4701,0.0,71.66686,25.50631,-39.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":71.66686,""mpoy"":25.50631,""mpoz"":-39.2,""mpoa"":0,""posx"":1.08509,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1889033429}}",5.112447043297902,0.1919580916025794,0.2014657016342116,0.2055143679398188,5.112447043297902,0.1919580916025794,0.2014657016342116,0.2055143679398188,-1.0960383599999977,-0.0682043200000002,-0.0911760399999919,5.178030199999988,1.4849396400000234,2.075,-3.040861040000048,17.0,-97.0,101.2,32.370408680000004,0.0,74.81286631999625,83.44511979999582,73.85372639999629,219.642901279989,5857.903061319983,-0.9920152400000002,0.0231766399999999,0.0500775600000005,0.4753091600000174,1.655897560000008,4.658275600000004,3.1344684800003946,-4.844178560000612,7.42943448000096,101.2,33.04,56.84349756000485,40.09251560000343,39.8179093200034,44.76082232000382,120.2775458000103,6964.820477599999,-1.0181412799999967,-0.0778013600000031,-0.0142502799999977,-4.705793800000008,-7.411053599999994,-0.1799009599999955,-3.019879480000024,39.50221036,59.49778964,101.2,32.38517696,0.0,17.92041900000001,14.933682200000009,16.42705108000001,42.80988996000002,6283.341926400006,-1.4261824399999836,0.3676772799999931,0.088270479999996,0.7559952000001274,1.9395512800000108,1.0708719999999858,14.34006004000019,0.7696349199997404,-4.124183239998759,101.2,41.89824128,0.0,101.28255663999606,75.17064735999708,69.63175779999729,234.21591307999088,6254.514098519985,-1.0031896800000009,0.0582611600000008,0.0443793599999987,2.9042813999999986,1.6700295600000046,4.206614279999995,-19.0,32.13236512000004,31.939531840000047,101.2,31.69,0.0,6.317593880001813,5.029888240001466,5.162253360001502,15.547229160004465,6070.442810479987,-0.9877902799999982,0.0793458399999975,0.0616348799999955,-1.7549709599999923,-0.9109487599999976,0.9209661200000026,-33.0,36.0,-34.00205772,101.2,34.069144,9.14443583999954,108.14714935999488,104.48320243999504,103.56670055999508,305.19492211998545,6989.5924340799775,40,G1 X3.5354
15:19:58.735,5,40,1.2584,0.4701,0.0,76.03502,25.50631,-39.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":76.03502,""mpoy"":25.50631,""mpoz"":-39.2,""mpoa"":0,""posx"":1.2584,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1889033429}}",5.173402717624378,0.1869354523112663,0.1859597353533008,0.2013087619091619,5.173402717624378,0.1869354523112663,0.1859597353533008,0.2013087619091619,-0.9714332,-0.1018847000000001,0.0815153000000011,4.9441107,1.6674290999999974,2.0264319999999985,-3.9958262,16.9951,-95.9003631,101.2,32.3890036,0.0,8.1255535999989,9.063116899998771,8.1255535999989,23.95996549999676,4085.326274700019,-0.9868943,-0.0053622000000004,-0.0196499000000004,0.2816743999999989,1.656424099999999,4.756169099999998,11.0,-16.228527100000004,27.303192299999992,101.2,33.05,85.70738200000086,101.73396510000104,101.73396510000104,112.18608550000113,300.32424020000303,4336.518119000023,-0.9994463,-0.0551045999999994,-0.0061566000000003,-5.023150000000002,-7.211202299999998,-0.2957977000000013,-4.0,39.94971400000001,59.94971400000001,101.2,32.3850047,0.0,18.983297900000004,15.9859354,17.484616700000004,45.959564,4162.574141200018,-0.6018656999999971,0.1607686999999989,-0.0417582000000021,4.35629919999999,0.7696876999999839,1.1023754999999995,14.29933370000002,-13.639769500000105,2.77680430000007,101.2,41.8926434,0.0,31.46906979999885,23.355950299999147,21.634985299999208,73.01807639999733,4076.027081500021,-1.0158384000000007,0.0987525,-0.0560047000000003,2.760267199999999,1.680613999999998,3.9071979,-19.81196020000001,32.188039799999984,31.197858799999988,101.2,31.6918802,0.0,41.09877490000057,32.88098430000045,33.69294450000047,100.2668723000014,3987.212341500011,-0.974775,0.0451465999999998,-0.0141950000000008,-1.598884799999999,-0.9042852000000016,0.9711902000000008,-33.0,36.85496550000001,-33.904758000000015,101.2,34.0704977,20.86062619999756,16.869454999998506,16.243867599998573,16.243867599998573,47.71636049999581,4346.373159400023,40,G1 X3.5354
15:19:58.993,5,40,1.43037,0.4701,0.0,80.43704,25.50631,-39.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":80.43704,""mpoy"":25.50631,""mpoz"":-39.2,""mpoa"":0,""posx"":1.43037,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1889033429}}",5.149966472034884,0.1951599490807389,0.1984616834728915,0.1921101913398555,5.149966472034884,0.1951599490807389,0.1984616834728915,0.1921101913398555,-1.0083599799999998,-0.0536400200000002,-0.02021334,5.214020820000009,1.6799930599999973,2.0909968999999986,-4.0,17.0,-95.0,101.2,32.3973778,0.0,57.54536592000177,64.18521646000197,57.54536592000177,169.6850547200052,2356.1207414999626,-1.0126489000000007,-0.0355052800000003,0.0290130000000004,0.1951840999999975,1.9907876799999995,4.7211108999999984,11.0,-16.61473008000001,27.38526991999999,101.2,33.05,63.05562385999786,55.67866693999834,55.48839887999834,61.2627188799982,165.10017791999513,2852.758536299986,-1.05082698,-0.1060627799999994,0.0215054599999999,-4.91274094,-7.413969520000003,-0.159508780000002,-4.6275390799999885,40.0,60.49253512,101.2,32.39135006,0.0,19.40295404,16.4178838,18.4079307,47.26360524,3683.133745239995,-0.5638483200000026,0.3489768799999959,-0.1770403000000008,2.629539239999929,0.6135760399999528,1.1231864799999989,16.30027100000003,-11.498514199999825,-0.0817262000002133,101.2,41.90046644,0.0,83.21736746000185,61.76289028000138,57.21194054000128,193.09029832000428,3679.998703099997,-1.05974334,0.1350161600000022,-0.0282003200000012,2.8659257600000005,1.7120742399999995,4.043788279999999,-18.0,32.66557820000002,32.33442179999998,101.2,31.70974806,0.0,16.079567339999052,12.678119979999252,12.987342799999237,38.9620279199977,2842.2919747199726,-1.025715100000001,0.0364549399999995,-0.0056938199999993,-1.6405356199999996,-1.028527180000005,0.9056716000000016,-33.0,36.0,-34.0,101.2,34.06712382,0.0,82.63330050000236,77.64680832000222,79.07152052000227,232.22806938000664,3047.6391591799893,40,G1 X3.5354
15:19:59.250,5,40,1.60235,0.4701,0.0,84.80521,25.50631,-39.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":84.80521,""mpoy"":25.50631,""mpoz"":-39.2,""mpoa"":0,""posx"":1.60235,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1889033429}}",5.215004015640512,0.1926687892760854,0.1969369715354017,0.2001114601773691,5.215004015640512,0.1926687892760854,0.1969369715354017,0.2001114601773691,-1.0107084000000006,-0.1145151999999991,0.0956823999999965,5.151876399999996,2.454635599999994,2.172719199999999,-4.0,16.0,-95.0,101.2,32.396019599999995,0.0,31.445760800001118,34.63014160000123,31.047713200001105,91.55094880000324,6774.015136800005,-0.9994026,-0.0125863999999999,-0.0076213999999994,0.4821540000000008,1.803601000000004,4.769858200000001,11.0,-16.29864800000001,28.0,101.2,33.06,104.10495359999868,79.44851699999899,78.90059639999899,88.21524999999887,238.89347159999693,7307.115938800009,-0.9668082,-0.0966211999999984,0.0078033999999993,-5.144868799999998,-7.226884000000004,-0.2137658000000021,-6.299129399999993,41.0,63.0,101.2,32.387973,0.0,19.0699114,16.0588722,17.564392,46.1692584,7193.3447010000045,-0.5881002000000012,0.4144847999999972,-0.218010799999998,3.035464000000001,1.9832959999999933,1.065387400000002,16.23819019999994,-5.475186399999852,20.96298479999973,101.2,41.9007376,0.0,55.52716340000115,41.21156680000086,38.17492460000079,128.40656500000267,7787.839392999999,-1.0625953999999993,0.0355750000000006,0.0368103999999997,2.847945800000001,1.7444141999999994,3.974434599999999,-18.0,32.0,34.38020480000001,101.2,31.7041944,0.0,29.027982599999422,23.222385999999545,23.80294619999953,71.33036559999859,6818.004183600001,-1.0079692000000002,0.0411182000000011,0.0162292000000015,-1.7387807999999991,-0.8824352000000034,0.8600029999999999,-33.0,36.41391380000001,-32.44654060000001,101.2,34.0641392,14.39740060000036,48.8418506000015,46.739654200001446,46.77228040000144,137.35419140000425,7798.487799999994,40,G1 X3.5354
15:19:59.508,5,40,1.77566,0.4701,0.0,89.20723,25.50631,-39.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":89.20723,""mpoy"":25.50631,""mpoz"":-39.2,""mpoa"":0,""posx"":1.77566,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1889033429}}",5.255026817728709,0.2075598527021972,0.2118624805759296,0.2096064441390831,5.255026817728709,0.2075598527021972,0.2118624805759296,0.2096064441390831,-1.04052812,-0.0712299999999996,-0.0706371600000014,4.902716399999998,1.994355320000001,2.0481822000000003,-3.0,17.0,-95.99921416,101.2,32.38559552,0.0,34.76213471999955,38.2823504799995,33.88208055999956,101.20621503999868,6833.192517760001,-1.01150712,-0.00011088,0.0312179599999999,0.3817913599999992,1.5524766399999994,4.82994588,11.0,-16.0,26.694572679999997,101.2,33.0511286,109.53044808000072,78.07908296000042,77.96622120000042,87.52692504000046,235.49211436000127,7305.60732088,-0.9956381600000004,0.02082596,-0.0160525599999999,-4.63893968,-7.19446904,-0.2878824799999998,-6.280616560000003,41.0,62.71938344,101.2,32.39561584,0.0,17.713438919999998,14.9950464,16.71376956,43.42423616,7288.758271640001,-1.0002232400000008,0.2974088400000002,0.020074520000001,1.3398804799999997,1.8449778800000007,1.0520599999999998,14.718640119999993,0.540356679999987,15.105689039999932,101.2,41.89897632,0.0,58.737072199999545,43.86060355999966,40.269449839999695,136.30108703999895,7685.1814610400015,-1.12617856,0.0084427200000001,0.0348788399999999,2.8784139199999985,1.5973796,4.106287119999999,-18.340114199999995,32.0567196,33.0567196,101.2,31.711496,0.0,26.22944336000021,20.76497656000017,21.311423160000174,63.93426904000053,6862.14479748,-0.99673976,0.04111612,0.0014769999999995,-1.7768190800000012,-0.9418585599999996,0.8637948800000006,-33.0,36.0,-34.0,101.2,34.06445516,9.355468119999893,53.0143188399994,51.232325159999405,50.78682667999941,149.24199059999827,7424.093342680001,40,G1 X3.5354
15:19:59.765,5,40,1.94763,0.4701,0.0,93.5754,25.50631,-39.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":93.5754,""mpoy"":25.50631,""mpoz"":-39.2,""mpoa"":0,""posx"":1.94763,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1889033429}}",5.014999908056298,0.1953504140265299,0.2020182183723192,0.2073316355964898,5.014999908056298,0.1953504140265299,0.2020182183723192,0.2073316355964898,-1.0681463999999985,-0.0932622000000012,0.0598720000000054,5.145585599999997,1.9107212999999972,2.1542960999999976,-3.0024066,16.700063000000043,-95.0,101.2,32.3800006,0.0,55.11983340000335,60.00386870000366,53.72439420000328,160.47546360000976,6450.947918899989,-1.0019741,-0.0440657999999999,-0.0403544000000002,0.5640686000000001,1.9456300999999885,4.758722100000004,11.0,-16.0,26.479864299999967,101.2,33.06,97.344829199995,59.93545329999693,59.533201699996944,67.17597759999654,180.61086109999076,7055.120591199993,-1.0107344000000014,-0.1704912000000064,0.0243000000000011,-5.1450397999999975,-6.891149400000005,0.0487023999999974,-5.798401999999958,41.5008896,63.0,101.2,32.3835035,0.0,17.030235599999994,14.024900099999996,16.028457099999994,41.072921399999984,6687.693916499997,-0.968045000000019,0.4062373999999946,-0.1062765999999948,3.9950807000000768,1.7613581999999888,1.1210167999999954,12.109630199999868,-18.67633020000061,3.8036019000008703,101.2,41.9062568,0.0,79.45786770000343,58.81133560000254,54.43176790000235,183.94183620000797,6828.529829499977,-0.9781748000000016,0.1141007999999987,-0.0370586999999999,2.66687149999999,1.6797425000000017,4.186018100000002,-17.339449799999965,33.0,33.0,101.2,31.71,0.0,15.614683799998438,12.48954469999874,12.828993799998702,38.21762499999616,6393.125926599995,-1.0133081000000017,-0.0038432000000025,-0.0575910000000034,-1.6868180000000026,-0.7338617999999998,0.9779308999999998,-33.0,36.66688510000004,-33.36429280000008,101.2,34.07,3.632178299999484,80.49325790000454,80.46273530000454,78.43155740000442,231.217056800013,7050.797941100001,40,G1 X3.5354
15:20:00.022,5,40,2.12094,0.4701,0.0,97.97743,25.50631,-39.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":97.97743,""mpoy"":25.50631,""mpoz"":-39.2,""mpoa"":0,""posx"":2.12094,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1889033429}}",5.354589977609004,0.2031709352934156,0.2043413714689836,0.2049714402996511,5.354589977609004,0.2031709352934156,0.2043413714689836,0.2049714402996511,-1.0352721600000006,-0.0650335999999992,-0.0074808000000019,4.819366879999997,2.045816480000002,2.075,-3.8405275200000086,17.0,-95.31894495999998,101.2,32.39681056,0.0,12.59832703999933,13.71463439999927,12.279382079999348,36.67867359999803,6689.55155984,-1.0075372,-0.0030835200000001,0.0399661999999997,0.3151924799999971,1.8158892799999984,4.824627879999999,10.041412639999995,-16.0,27.666108880000003,101.2,33.06958592,60.53658384000042,101.20712660000063,99.87490884000064,113.8631938400007,304.9535980800019,7446.767357080007,-1.01079304,-0.1129038400000016,0.0431593600000002,-4.657162599999998,-7.19712272,-0.2198356400000013,-6.0,41.0,61.57813604,101.2,32.38003616,0.0,16.058256800000002,13.5491544,14.632751439999996,38.29827276,7462.575701600003,-1.1465915600000027,0.2677209999999997,0.1166569200000022,2.373510799999973,1.4964064800000003,1.09668536,15.72403832000002,-1.4251139999999445,17.797732559999954,101.2,41.9,0.0,35.44138351999931,26.44039775999949,24.471431999999528,82.13400007999842,7787.062959360002,-0.9138208000000002,0.2105398399999996,-0.04815928,2.8878236799999994,1.6166449600000017,3.9336009599999993,-18.0,33.0,33.08234688,101.2,31.71,0.0,34.0456091200003,27.081734560000235,27.855498920000247,82.79273224000073,6787.503548080001,-0.99391232,0.0173968399999993,-0.0080259600000003,-1.657534999999997,-0.8167046399999991,1.013564320000001,-33.0,37.0,-34.39300867999998,101.2,34.08,0.0,22.74077099999908,23.318926599999067,22.355334159999103,65.52425563999734,7646.455930240004,40,G1 X3.5354
15:20:00.280,5,40,2.29291,0.4701,0.0,102.34559,25.50631,-39.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":102.34559,""mpoy"":25.50631,""mpoz"":-39.2,""mpoa"":0,""posx"":2.29291,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1889033429}}",5.076674907675189,0.1979419955435322,0.2028662211650718,0.2061915143848743,5.076674907675189,0.1979419955435322,0.2028662211650718,0.2061915143848743,-1.026985,0.009949,-0.14589,5.127027,1.831054,2.136027,-4.0,16.000446,-94.999554,101.2,32.39,0.0,79.96436,85.961687,76.965696,229.897534,6263.896643,-0.998585,0.00339,0.051861,0.537367,1.7364,4.8357,10.74153,-16.0,26.25847,101.2,33.07,33.08417,40.062862,39.804392,44.973794,120.188587,6200.586416,-0.969467,-0.036364,0.016972,-4.700156,-7.171305,-0.183,-6.0,41.0,61.998724,101.2,32.385006,0.0,14.980864,12.484053,13.982139,35.954073,6745.143427,-0.751835,0.358889,-0.137725,4.847294,1.802709,1.127291,11.251175,4.033867,4.429915,101.2,41.908213,0.0,104.300103,78.019762,72.270937,243.093153,6761.459151,-1.094794,0.092037,-0.022954,2.93,1.862619,4.039752,-17.09633,32.0,34.0,101.2,31.719037,0.0,4.045879,3.178905,3.275235,9.729375,6172.518165,-0.961915,0.073335,-0.038489,-1.82788,-0.79612,1.038,-33.0,37.0,-35.846559,101.2,34.081023,134.737103,111.964635,119.555458,111.015782,324.507671,6504.988019,40,G1 X3.5354
15:20:00.537,5,40,2.46622,0.4701,0.0,106.74761,25.50631,-39.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":106.74761,""mpoy"":25.50631,""mpoz"":-39.2,""mpoa"":0,""posx"":2.46622,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1889033429}}",5.336895406565242,0.199639944848085,0.2023832785799791,0.2009141173091193,5.336895406565242,0.199639944848085,0.2023832785799791,0.2009141173091193,-1.0468063800000014,-0.0811734599999984,0.0611769599999934,5.163686119999984,1.7518015400000084,2.0579922999999964,-3.139527360000027,16.9997592,-95.99904576,101.2,32.38860476,0.0,11.181466040002151,12.020076140002317,10.762161420002071,32.14671510000619,7150.823931720001,-1.0032573799999998,-0.0204151600000004,-0.0282199400000014,0.3928189400000053,1.7832930199999997,4.788451900000002,11.0,-15.217916259999994,27.79245685999996,101.2,33.07782076,42.73369367999917,106.49507785999792,104.46014027999796,119.38301745999767,320.84185949999375,7561.454326979997,-1.0082968000000003,0.0284591199999955,0.0020027400000008,-4.8918435800000015,-7.079825859999994,-0.2265907999999967,-6.0,41.0,62.42295877999999,101.2,32.385022840000005,0.0,14.063761539999996,11.552375219999997,13.059207299999995,33.65257241999999,7439.401736019997,-0.7802843400000228,0.5729958799999872,-0.1396700199999878,1.4708388600000024,1.9466440600000083,0.9688393000000036,15.970204659999856,-10.793797739999803,13.00020826000007,101.2,41.9,0.0,34.75131144000218,25.79198904000162,23.891526400001503,80.63390160000507,7854.764265519993,-0.967506560000001,0.1835627999999996,0.0282088199999982,2.509688600000007,1.70986128,4.127148660000003,-17.985880999999996,32.772714299999976,33.21316670000002,101.2,31.72,0.0,31.47332707999914,25.164542119999307,25.178661119999312,76.29457951999791,7058.7409167000005,-0.9975679399999992,0.0569695199999984,0.0101643599999979,-1.3344987600000058,-0.8175078400000048,1.061367219999994,-32.04098244,36.86680525999997,-35.17417718000002,101.2,34.09,21.97711504000412,20.071343960002803,22.42785804000315,20.378714880002857,59.87592422000839,7764.243117399997,40,G1 X3.5354
