t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,gcode_line,gcode_string
19:20:11.599,5,22,1.8594,-0.1367,0.0173,91.33432,10.09361,-23.76058,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":91.33432,""mpoy"":10.09361,""mpoz"":-23.76058,""mpoa"":0,""posx"":1.8594,""posy"":-0.1367,""posz"":0.0173,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":22,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":1919166746}}",5.27971752351732,0.1977070023713167,0.2185732056386768,0.2117216165061108,5.27971752351732,0.1977070023713167,0.2185732056386768,0.2117216165061108,-1.007,-0.007,-0.006,-0.305,0.854,4.333,10.0,-15.0,24.0,101.5,29.56,0.0,0.0,0.0,0.0,0.0,367.0,-1.004,-0.071,0.015,6.165,1.587,1.648,-3.0,16.0,-98.0,101.4,28.48,0.0,0.0,0.0,0.0,0.0,271.0,-0.995,-0.025,0.003,-6.409,-11.108,0.183,-12.0,37.0,66.0,101.4,29.13,0.0,0.0,0.0,0.0,0.0,355.0,-1.033,-0.067,-0.003,2.258,0.366,0.977,10.0,2.0,19.0,101.4,36.13,0.0,0.0,0.0,0.0,0.0,309.0,-0.988,0.039,-0.018,-1.953,-1.282,0.488,-30.0,34.0,-36.0,101.5,30.29,0.0,0.0,0.0,0.0,0.0,300.0,-1.004,0.123,-0.025,2.625,1.831,4.333,-8.0,35.0,36.0,101.4,29.0,214.0,7.0,7.0,5.0,15.0,321.0,22,X1.8594 Y-0.1367 Z0.0173
19:20:11.863,5,37,3.481,3.41,0.0,132.52294,100.17979,-24.2,,1016.0,0,0,,2,2,"{""sr"":{""mpox"":132.52294,""mpoy"":100.17979,""mpoz"":-24.2,""mpoa"":0,""posx"":3.481,""posy"":3.41,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":2,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":1919166746}}",5.293581702363641,0.202886372638072,0.2063110909375101,0.2206708236248048,5.293581702363641,0.202886372638072,0.2063110909375101,0.2206708236248048,-1.006,-0.00772056,-0.0051638399999999,-0.41007064,0.8368388,4.41192792,10.0,-15.0,23.0018972,101.42813296,29.58,148.04684243999992,199.7913696799999,167.45103999999992,183.98054183999992,522.4759913999998,267.20947404000003,-1.0022052,-0.0715946,0.0160167199999999,6.20393596,1.56193608,1.67274492,-2.0,16.20021988,-97.6110994,101.4,28.48794584,77.26425835999999,42.79251235999999,48.73591684,24.367958559999995,89.15106731999998,366.56742052,-0.99549192,-0.02488176,0.00326908,-6.17126052,-11.17619448,0.00820288,-11.37378944,37.49173496,65.1344756,101.4,29.13,0.0,3.93388068,3.44214572,3.44214572,9.83470148,367.36978444,-1.0299744,-0.06611032,-0.0028704799999999,2.21835728,1.18609632,1.221,10.0,1.0,19.0,101.4,36.1356476,66.35473196000001,33.1773662,26.814583560000003,21.36077008,69.99060800000001,404.304231,-0.988,0.03883472,-0.01782472,-1.88253684,-1.5111936,0.53300032,-30.0,34.49498416,-38.49498416,101.5,30.28,89.74532872000003,63.44786000000002,53.42977704000002,61.36075988000002,176.56871644000003,301.40816276,-1.00532908,0.1223946799999999,-0.0260656,2.73814528,1.892,4.17849632,-8.0,35.0,36.5328468,101.4,29.00532872,130.16692367999997,4.237992799999999,4.237992799999999,3.0271379599999992,9.08141316,306.49854072,37,G2 X3.481 Y3.41 R0.071
19:20:12.175,5,47,3.324,3.3368,0.0,128.53515,98.32051,-24.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-24.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1919166746}}",5.317882169124649,0.2013260113116,0.2011263624701137,0.2059193392444498,5.317882169124649,0.2013260113116,0.2011263624701137,0.2059193392444498,-1.00651992,-0.0070403599999999,-0.00699904,-0.4490448400000004,0.76127628,4.4851102,10.51915656,-15.52005944,22.481746320000003,101.447994,29.57000912,101.2675095200002,133.4235428400003,111.82620728000023,122.86484560000028,348.9169634400008,508.0581412000001,-1.00349256,-0.07173984,0.017046,6.12733456,1.70520236,1.7146145599999998,-2.5074453599999997,16.0,-97.50744536,101.4,28.4913848,54.67353216000005,35.46391300000003,40.38945632000004,20.19472792000002,73.88315180000006,521.46481108,-0.99674368,-0.02524128,0.0032257199999999,-6.57665336,-10.80301376,0.2893468799999998,-11.24110216,37.0,65.24110216,101.4,29.12763896,0.0,4.020085559999999,3.5175749199999995,3.5175749199999995,10.05021416,477.1217713600001,-1.03055648,-0.06721552,-0.002188,2.4390998,1.19526992,1.25410448,10.0,1.0,18.70853968,101.4,36.1520176,75.00265079999997,36.99455067999998,29.899705639999983,23.81840951999999,78.04329911999997,461.53214528000007,-0.98815236,0.0385135599999999,-0.0185158,-1.85137216,-1.41494972,0.48635672,-30.0,34.333967200000004,-38.51347,101.5,30.28,100.64014611999993,78.04745999999993,65.72417691999995,75.48010895999994,217.19786583999985,369.8404014,-1.0048726,0.12271712,-0.02520356,2.792439,1.7403418,4.3570756,-8.0,35.51380624,36.87245024,101.4,29.0,104.04539724000011,3.403354360000004,3.2758046000000043,2.430967320000003,7.292901480000008,373.29812412,47,G1 X3.324
19:20:12.688,5,47,3.324,3.3368,0.0,128.53515,98.32051,-24.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-24.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1919166746}}",5.33652381987728,0.1989527458499651,0.1966670980960663,0.2020275575002964,5.33652381987728,0.1989527458499651,0.1966670980960663,0.2020275575002964,-1.00622736,-0.007,-0.005,-0.5018588600000001,0.6377187200000003,4.44214114,10.0,-15.0,24.0,101.42272006,29.58,48.62058930000045,63.161325860000574,52.93737016000049,58.16294758000055,165.17368382000166,528.2849640399996,-1.0029362,-0.07115814,0.0174837599999999,6.298555499999999,1.5807104799999998,1.6537781399999998,-1.2858277799999989,9.776996559999985,-59.2730419799999,101.46110604,28.5,46.2835876000001,28.392452580000068,31.89289240000008,16.33538374000004,58.72959426000013,390.6539775199999,-0.99688582,-0.0252512,0.0030228399999999,-6.139307840000001,-11.1876294,-0.0387068199999998,-5.488392020000002,18.076837280000003,32.245169800000006,101.4,29.12,0.0,4.091494679999999,3.58005786,3.58005786,10.228736199999998,367.3449345999998,-1.02877806,-0.06656204,-0.0041248599999999,2.25241738,1.3446930800000003,1.31908822,9.1337479,1.0,19.43775212,101.4,36.18133738,81.52596817999994,41.04410791999996,33.172635039999975,26.425658479999974,86.02395221999993,406.8183928599997,-0.98761476,0.0380811999999999,-0.0182332199999999,-1.78399752,-1.45980546,0.41796344,-29.84803126,35.0,-38.0,101.5,30.3,87.90699793999987,93.43960597999988,78.68598453999988,90.36593521999988,260.0325882399996,305.9361063799999,-1.0043267,0.12270662,-0.0256732999999999,2.58717922,1.648,4.25004558,-8.0,35.0,37.47677636,101.4,29.02163328,77.01910600000024,2.519316780000008,2.1594143200000064,1.7995120800000055,5.398535240000016,341.8735406399999,47,G1 X3.324
19:20:13.197,5,47,3.324,3.3368,0.0,128.53515,98.32051,-24.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-24.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1919166746}}",5.192495242047906,0.2074899823333271,0.2110834561995487,0.211645173669921,5.192495242047906,0.2074899823333271,0.2110834561995487,0.211645173669921,-1.0069600799999998,-0.007,-0.00696008,-0.5439832,0.4392646,4.39249488,10.0,-15.95959564,23.00047904,101.400048,29.57040404,8.283855199999989,11.232895559999992,9.414219239999971,10.343520559999977,29.33405648000007,358.02578612,-1.00268256,-0.071,0.01837668,6.1413228,1.57555276,1.6041674,-2.01154696,16.0,-98.37660552,101.4,28.49705652,42.21750060000001,22.33244636,25.39168512,12.84880444,46.19451159999999,426.51128432,-0.99542108,-0.02548064,0.00258172,-6.38475852,-11.15236224,0.03295456,-11.54023296,37.0,66.0,101.4,29.12,0.0,4.67501856,3.63612524,3.63612524,10.38893044,422.66265628,-1.02869336,-0.06445176,-0.00357244,2.31604932,1.08767632,1.36317572,10.0,1.0,18.40330816,101.4,36.19,87.71374671999999,42.96183464,34.6081452,27.44783848,91.2938996,501.73724504,-0.988,0.03897252,-0.01897908,-1.8326754,-1.404,0.4896754,-30.0,35.0,-38.27605692,101.5,30.29,44.82385736,101.68994532,85.63363816,98.3448812,282.99241396,379.2359712,-1.0047728,0.12247488,-0.02569284,2.73371532,1.709,4.15,-8.0,35.0,36.247520640000005,101.4,29.02415704,58.77946152,1.94083172,1.6635698,1.3863078400000002,4.158924439999999,398.25479248,47,G1 X3.324
19:20:13.712,5,47,3.324,3.3368,0.0,128.53515,98.32051,-24.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-24.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1919166746}}",5.143065937041043,0.1973229979462309,0.1950023515535097,0.1938692390570143,5.143065937041043,0.1973229979462309,0.1950023515535097,0.1938692390570143,-1.0052614400000002,-0.0072592199999999,-0.005743,-0.41102686,0.6236935600000002,4.41089692,10.0,-15.2593422,22.7406578,101.4,29.58998742,55.77549217999978,72.70682309999971,60.45997595999976,66.71307099999973,189.19409949999925,267.38026984,-1.0023965,-0.0716035,0.01718976,6.109890139999999,1.6748649600000003,1.78128088,-2.0,16.78835926,-98.02670638,101.48150646,28.51815062,57.8652387399999,28.949997899999968,32.91575133999996,16.656163219999982,59.88287299999993,244.85135612,-0.99649336,-0.02549336,0.00349336,-6.28569434,-11.2589055,-0.05338824,-11.1247844,37.1247844,66.1247844,101.4,29.11506836,0.0,4.05476606,3.5479204,3.5479204,10.13691528,307.6684079799999,-1.03010534,-0.06589704,-0.0025530399999999,2.258,1.269593,1.282,10.0,1.1029269799999997,20.0,101.4,36.2255267,82.19086494000003,39.066683040000015,32.258009580000014,25.31080900000001,83.08548128000002,283.1114519599999,-0.98758854,0.03942526,-0.0180138,-1.82518662,-1.3990262,0.3952409999999998,-30.0,35.0,-38.0,101.5,30.28,22.69029199999999,89.43976682000006,75.31769816000005,86.49766966000006,248.9014573200002,294.53649992,-1.00448152,0.1212881599999999,-0.02461516,2.57921018,1.69548482,4.17937796,-8.0,34.45166814,37.0,101.4,29.02615056,81.99325427999989,2.6946141399999965,2.3096690199999967,1.924724639999997,5.774172919999993,253.53290344,47,G1 X3.324
19:20:14.227,5,47,3.324,3.3368,0.0,128.53515,98.32051,-24.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-24.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1919166746}}",5.181937726332887,0.1812104690155738,0.1881070460119278,0.2067412519741576,5.181937726332887,0.1812104690155738,0.1881070460119278,0.2067412519741576,-1.006,-0.00712152,-0.00556472,-0.4155931600000007,0.7850961599999997,4.395,10.0,-15.437946279999998,23.437946279999995,101.49972676,29.58,117.99583552000053,156.81032160000066,130.95857012000056,143.88581068000062,408.05116668000176,386.76485836,-1.00247356,-0.07112716,0.0176205599999999,5.90556168,1.55486612,1.819968,-2.600490399999998,16.0,-97.47321204,101.4,28.5274546,92.3682416800002,37.92875220000008,43.19663448000009,22.125105480000045,79.54502224000016,358.2748876000001,-0.99449828,-0.0242283599999999,0.0032283599999999,-6.06739864,-11.17682688,-0.03059752,-11.50159476,37.26984944,65.73015056,101.4,29.12,0.0,3.987243359999999,3.488838119999999,3.488838119999999,9.968108119999998,369.32533964000015,-1.0299062,-0.06707468,-0.0024857199999999,2.07955796,1.33416108,1.343,10.0,1.0,19.4860366,101.4,36.24027896,70.08288979999992,35.21426767999996,28.40975291999997,22.357691679999974,73.39155375999992,273.56784428000026,-0.989,0.03847756,-0.01717528,-1.78843512,-1.35368536,0.6234444000000001,-30.0,35.0,-38.5226134,101.5,30.2852264,53.794786199999976,72.56280567999985,61.10552047999988,70.17587111999987,201.9346503199996,275.70384424,-1.0044390399999998,0.122,-0.025,2.747,1.78431324,4.1234406,-8.472767159999998,35.0,37.52723284,101.4,29.01853728,110.71891052000024,3.690630560000008,3.1633971600000077,2.6361643200000064,7.908493400000017,293.30555264,47,G1 X3.324
19:20:14.742,5,47,3.324,3.3368,0.0,128.53515,98.32051,-24.2,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.53515,""mpoy"":98.32051,""mpoz"":-24.2,""mpoa"":0,""posx"":3.324,""posy"":3.3368,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":47,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1919166746}}",5.161820365974961,0.1984953611172522,0.2094162349175891,0.207818088899602,5.161820365974961,0.1984953611172522,0.2094162349175891,0.207818088899602,-1.00685842,-0.0078584199999999,-0.00514158,-0.427,0.5572469800000014,4.350418180000001,10.141609740000002,-15.858390259999998,23.85839026,101.4,29.57141624,178.5452429799994,239.4909748799992,200.0050073399993,219.74799103999928,624.0499598799979,280.34808414000054,-1.00204004,-0.0709599599999999,0.0184100999999999,6.1320734,1.4835974799999998,1.7326416000000002,-2.612431799999998,16.0,-98.0,101.46524382,28.54,79.18500335999985,47.62795601999991,54.1523334199999,27.402385459999948,99.17053787999984,284.8658357000003,-0.99734242,-0.025,0.0031442,-6.635122779999999,-11.06938752,0.0550041799999999,-5.77090344,18.01602572,32.47934970000001,101.4,29.11973826,0.0,3.8953571400000007,3.408437480000001,3.408437480000001,9.738391920000002,317.8429544199999,-1.03023414,-0.066,-0.0019152999999999,2.1060010400000007,1.2924853599999993,1.3729989599999992,10.0,0.9152976199999984,19.0,101.4,36.220847,61.41851980000009,31.091661180000045,25.400469360000034,19.538631420000023,65.3272388600001,318.4244074399999,-0.98817558,0.0392717599999999,-0.018,-1.90270798,-1.32689004,0.5919268999999996,-27.113832659999943,31.63280483999993,-34.072439159999924,101.5,30.28,81.61336838000017,55.92904608000016,47.098143940000135,54.18548050000015,155.64464742000044,261.8357502999999,-1.00624702,0.1213384399999999,-0.0241036,2.80716798,1.76208396,4.114293520000001,-8.0,35.0,37.22096926,101.4,29.02896344,145.20433971999972,4.72758291999999,4.72758291999999,3.3768447599999933,10.13053513999998,281.1102073799999,47,G1 X3.324
19:20:15.480,5,16,1.69893,1.50814,0.95276,87.25851,51.87267,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":87.25851,""mpoy"":51.87267,""mpoz"":0,""mpoa"":0,""posx"":1.69893,""posy"":1.50814,""posz"":0.95276,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":1919166746}}",5.114000089249532,0.1945033796678304,0.1973924454218819,0.2054644448938191,5.114000089249532,0.1945033796678304,0.1973924454218819,0.2054644448938191,-1.0050019,-0.008,-0.00499924,-0.3978311400000009,0.7995257799999989,4.395053959999999,10.0,-15.99911384,23.0,101.43813392,29.58,78.7540603400008,106.14677666000108,88.64587434000092,97.776779780001,277.3512553800028,300.6563644400012,-1.003,-0.072,0.01744864,6.131266620000001,1.6136583199999994,1.6819909400000002,-2.8912812399999988,16.448511340000003,-98.4427699,101.4108718,28.54102982,78.04100298000029,32.74134034000012,37.67496704000015,19.285994980000076,68.62226116000025,368.1928329400002,-0.99750332,-0.02550332,0.0037967599999999,-6.348,-11.30431704,0.03030186,-11.0,37.0,65.8029415,101.4,29.11802932,0.0,4.529267899999999,3.522763699999999,4.026015799999999,10.568291719999998,380.0424407800001,-1.02974086,-0.06572046,-0.00223066,2.1269661,1.1949333999999998,1.2939895,10.0,1.0,19.76922752,101.4,36.21,77.58545927999988,39.31695547999994,31.45356425999995,24.63862571999996,82.30349383999987,276.59299690000006,-0.9888047,0.0388047,-0.01760878,-1.84166086,-1.3761651199999998,0.6060189999999998,-29.0,34.73921512,-38.73921512,101.5,30.27739206,92.97130993999976,83.18485627999978,70.1362518599998,80.46639705999979,230.5253538199994,347.41710258000006,-1.00527754,0.12144164,-0.02344164,2.6222791,1.69916122,4.14272092,-8.0,35.0,38.0,101.4,29.03161262,94.3654898200004,3.0933698200000133,3.0933698200000133,2.6514595600000117,6.6286499000000285,346.06893578,16,G0 X1.8603 Y-0.1375
19:20:15.738,5,16,1.74844,1.00331,0.95276,88.51586,39.04993,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":88.51586,""mpoy"":39.04993,""mpoz"":0,""mpoa"":0,""posx"":1.74844,""posy"":1.00331,""posz"":0.95276,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":1919166746}}",5.36612398584514,0.2003756535892863,0.1920737578634633,0.2002624694319831,5.36612398584514,0.2003756535892863,0.1920737578634633,0.2002624694319831,-1.00677554,-0.00777554,-0.00455208,-0.3859826600000001,0.6846725199999999,4.28567252,10.0,-15.22413816,23.0,101.5,29.58,166.03446816000013,217.24136022000016,181.55170828000016,199.3965343600002,566.3792605600005,227.08621399999996,-1.0026175,-0.07144542,0.015236,6.21545382,1.50171226,1.66460182,-2.0,17.0,-98.44505262,101.45549466,28.53382022,97.10747848000004,45.72804784000002,51.90751420000002,26.57170318000001,95.16377516000004,253.09874422,-0.9965093,-0.0255093,0.003,-6.67805406,-11.06200808,0.11395008,-11.11406692,37.11406692,67.01790546,101.4,29.12753948,0.0,4.41942454,3.43733078,3.92837738,10.31199178,256.74744122,-1.02992586,-0.0668242199999999,-0.00075086,2.1261878,1.13937056,1.27489762,9.866911,1.0,19.866911,101.4,36.21824376,65.38384209999998,32.25013885999999,25.93209107999999,20.013311299999994,66.53358547999997,334.66460286,-0.98875586,0.03924414,-0.0172441399999999,-1.8757135,-1.32809576,0.5431544000000001,-29.84821188,35.0,-37.755665,101.5,30.27755626,84.09633889999999,60.60685821999996,51.09990065999997,58.62624205999996,168.1080495599999,364.83564828,-1.00440248,0.12179876,-0.024,2.84913818,1.7236038800000002,4.19113818,-8.0,35.0,37.63609464,101.4,29.033256,135.4881613800001,4.452662260000002,4.452662260000002,3.816567620000002,10.177514800000004,417.4271173800001,16,G0 X1.8603 Y-0.1375
