t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,gcode_line,gcode_string
11:27:39.058,5,31,0.0,-0.1257,0.0,44.10556,10.37301,-32.71661,,1016,0,0,,2,3,"{""sr"":{""mpox"":44.10556,""mpoy"":10.37301,""mpoz"":-32.71661,""mpoa"":0,""posx"":0,""posy"":-0.1257,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":31,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":2010567813}}",5.47187345509883,0.2011327969375997,0.19521551541402,0.2042471556342207,5.47187345509883,0.2011327969375997,0.19521551541402,0.2042471556342207,-1.032,-0.064,-0.002,2.319,1.099,1.221,10.0,5.0,41.0,101.6,34.53,0.0,0.0,0.0,0.0,0.0,209.0,-1.006,-0.007,0.001,0.305,2.014,4.639,11.0,-16.0,24.0,101.6,28.92,0.0,0.0,0.0,0.0,0.0,291.0,-0.992,-0.032,-0.014,-3.784,-6.653,0.854,-7.0,34.0,68.0,101.6,27.09,0.0,0.0,0.0,0.0,0.0,319.0,-0.989,0.04,-0.008,-1.16,-0.916,0.854,-30.0,34.0,-37.0,101.6,28.95,0.0,0.0,0.0,0.0,0.0,255.0,-1.002,-0.079,0.026,4.761,1.587,1.77,7.0,12.0,-107.0,101.6,28.18,162.0,95.0,114.0,69.0,216.0,349.0,-1.01,0.113,-0.019,2.747,1.526,4.028,-4.0,32.0,39.0,101.6,25.44,0.0,0.0,0.0,0.0,0.0,2401.0,31,G3 X0. Y-0.1257 R0.6382
11:27:39.324,5,63,0.4135,3.3835,0.0,54.60846,99.50669,-32.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":54.60846,""mpoy"":99.50669,""mpoz"":-32.71661,""mpoa"":0,""posx"":0.4135,""posy"":3.3835,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":63,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":2010567813}}",5.187019298891945,0.1996634528140827,0.1714862005764254,0.1895775690970219,5.187019298891945,0.1996634528140827,0.1714862005764254,0.1895775690970219,-1.02870592,-0.06432344,-0.00232344,2.17726308,1.142053,1.34478992,10.0,5.0,39.32355212,101.6,34.55676464,104.84940187999996,137.31889363999994,114.31967039999996,108.23164055999996,333.4887423199998,355.14593964,-1.00438728,-0.00634308,0.00038728,0.31038968,1.86207816,4.43507124,11.70108192,-16.0,24.0,101.6,28.91,127.43976123999994,205.61157443999988,182.6198647199999,206.92538587999988,573.4789270799997,281.47738368,-0.99205348,-0.03249888,-0.0147507199999999,-4.05593236,-6.64445608,0.74721248,-6.597977879999999,33.0,67.1526362,101.6,27.08,123.78134467999996,4.783820359999998,3.587864919999999,3.587864919999999,10.763595119999996,299.68236240000004,-0.98962128,0.0418028,-0.0081972,-1.26633368,-0.793,0.93704296,-30.0,33.42427912,-36.84855856,101.6,28.95802732,136.44578931999996,93.84246263999997,80.60088831999998,90.38813899999997,266.55865227999993,251.72135184,-1.002,-0.079,0.02866084,4.54417028,1.44924644,1.71983356,6.91934368,13.0,-107.0,101.6,28.18427492,95.14401219999998,55.93622355999998,67.12346807999998,40.62736255999999,127.18130743999996,239.7196974,-1.00970928,0.11429072,-0.02329072,2.64275572,1.47502188,3.784,-5.0,32.29107356,39.0,101.6,25.454178560000003,147.45674412000002,7.089266400000001,5.671413520000001,5.671413520000001,18.432092760000003,1588.50436496,63,X0.4135 Y3.3835
11:27:39.581,5,98,3.3826,0.1125,0.0,130.02359,16.42329,-32.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":130.02359,""mpoy"":16.42329,""mpoz"":-32.71661,""mpoa"":0,""posx"":3.3826,""posy"":0.1125,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":98,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":1016,""mark"":2010567813}}",5.27151934815031,0.2029356731469034,0.2205972152009953,0.207947864398683,5.27151934815031,0.2029356731469034,0.2205972152009953,0.207947864398683,-1.0268427,-0.06499924,-0.00246108,2.08493178,1.42574372,1.24934956,9.000891,5.0,39.91903582,101.6,34.539991359999995,71.60867298,93.18424026,77.11888257999999,73.44570664,225.84643914,194.22217122,-1.00550516,-0.00646736,0.00245758,0.28214952,1.95011734,4.49077264,11.4674269,-15.4674269,24.39249434,101.6,28.91,109.7292986,146.30460807999998,129.94466846,147.23946196,408.06365222,223.38115484,-0.992,-0.033,-0.01587904,-4.2060248200000006,-6.63114402,0.94025082,-6.3582963,33.12108474,68.0,101.6,27.08520638,98.99465104,3.35566682,2.87628578,2.87628578,8.628857420000001,217.63480212,-0.99,0.04081164,-0.00731374,-1.26202772,-0.71859482,0.83646206,-30.0,34.0,-37.15685596,101.6,28.96,56.39651335999999,79.26397868000001,67.79827344,75.87406448,224.21857574,184.87993754,-1.002885,-0.07936608,0.02913654,4.5933345,1.36270692,1.87798334,7.0,13.0,-106.40394268,101.6,28.1759608,84.20427874,45.71089374,54.85307298,33.20054422,103.932138,210.56916434,-1.0096668,0.1148343,-0.0142709,2.61840854,1.5258833,3.6664845,-4.0,32.80904434,38.97028822,101.6,25.52563246,0.0,0.0,0.0,0.0,0.0,354.04222236,98,X3.3826 Y0.1125
11:27:39.853,5,109,3.0258,0.027,0.0,120.96088,14.25159,-32.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":120.96088,""mpoy"":14.25159,""mpoz"":-32.71661,""mpoa"":0,""posx"":3.0258,""posy"":0.027,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":109,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2010567813}}",5.2950502905001455,0.2036645307548369,0.2103352817576002,0.2060755239922527,5.2950502905001455,0.2036645307548369,0.2103352817576002,0.2060755239922527,-1.0291875,-0.0640027,-0.0028977,2.294979,1.4393037999999998,1.3973641,9.0995938,5.0,39.1041883,101.6,34.5500234,15.899563600000011,20.683838099999992,17.21955000000002,16.302532199999998,50.13028699999995,297.8175862,-1.0050073,-0.0070073,0.0021331,0.305,1.9426934,4.4981589,11.9927412,-16.0,24.0,101.6,28.8999274,33.0493919,48.33859669999999,42.9333226,48.64747,134.82298770000003,323.26203000000004,-0.9934414,-0.033743,-0.0156983999999999,-4.1442216,-6.6318728,0.8457812,-6.6982443,33.0222929,67.3017557,101.6,27.0774281,58.1283369,2.2357053,1.6767787999999997,1.6767787999999997,5.0303372,333.0901605,-0.99,0.0416705,-0.0080576,-1.1853682,-0.6529826,0.8772424,-30.6417792,34.0,-36.6706019,101.6,28.95,40.18658140000001,53.69190770000001,46.1157485,51.7155183,152.51136870000002,260.5896412,-1.0020751,-0.078699,0.0278279,4.4559714,1.3246185,1.7516471,6.3008688,12.0750993,-106.5266374,101.6,28.1707561,52.9518913,28.582495700000003,34.2989948,20.7599176,64.9875685,209.5040598,-1.0093533,0.1143657,-0.0100714,2.7253782,1.6616123,3.9040533,-4.6054435,32.0,39.9,101.6,25.551,140.3205754,6.7684237000000005,5.4147395000000005,5.4147395000000005,17.5979028,226.9572886,109,X3.0258 Y0.027
11:27:40.358,5,109,3.0258,0.027,0.0,120.96088,14.25159,-32.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":120.96088,""mpoy"":14.25159,""mpoz"":-32.71661,""mpoa"":0,""posx"":3.0258,""posy"":0.027,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":109,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2010567813}}",5.372494039880255,0.2007381291624403,0.2058752858866987,0.2056872186078699,5.372494039880255,0.2007381291624403,0.2058752858866987,0.2056872186078699,-1.027995,-0.065,-0.001998,2.257898,1.647185,1.342796,10.0,5.0,40.00167,101.6,34.599983,0.258798,0.338941,0.282173,0.267146,0.823143,272.806319,-1.005,-0.007931,0.001069,0.42281,1.892,4.45181,12.0,-16.0,24.0,101.6,28.9,13.532837,21.501411,19.0971,21.638801,59.97039,259.832192,-0.992,-0.032776,-0.015776,-3.988103,-6.653,0.806684,-6.775676,33.0,67.224324,101.6,27.077757,46.883751,1.794593,1.345945,1.345945,4.037835,264.475682,-0.98929,0.041,-0.00687,-1.325314,-0.749686,1.002628,-30.0,33.710068,-37.0,101.6,28.967101,23.194523,47.258841,40.590415,45.519252,134.238302,223.23089,-1.00175,-0.078,0.028501,4.532232,1.449768,1.861537,1.747878,3.246058,-26.46786,101.6,28.172497,42.947848,23.721195,28.465434,17.229079,53.934507,311.776985,-1.009081,0.115,-0.007054,2.564676,1.583703,3.782351,-4.0,32.972974,39.027026,101.6,25.64,5.567324,0.270258,0.216207,0.216207,0.702672,242.594525,109,X3.0258 Y0.027
11:27:40.868,5,109,3.0258,0.027,0.0,120.96088,14.25159,-32.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":120.96088,""mpoy"":14.25159,""mpoz"":-32.71661,""mpoa"":0,""posx"":3.0258,""posy"":0.027,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":109,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2010567813}}",5.288100259295317,0.1976024672841272,0.1955898040017366,0.2026644671531774,5.288100259295317,0.1976024672841272,0.1955898040017366,0.2026644671531774,-1.0266054,-0.0652014,-0.0017966,2.172917,1.6959434,1.3551292,7.989936999999999,3.994968,31.959748,101.6,34.6120208,30.5529588,40.8042808,33.9700668,32.1610098,99.0961106,224.4856302,-1.006,-0.007187,0.0017578,0.240632,1.85382,4.4492088,11.8129502,-15.8129502,24.0552128,101.6,28.9,51.8938204,75.82827479999999,67.3490748,76.3128006,211.4954756,269.6595124,-0.9934608,-0.0321558,-0.0151558,-3.9998872,-6.7651198,0.7920736,-6.6645772,33.0,67.6645772,101.6,27.091557,69.9235994,2.3479578,2.012535,2.012535,6.037605800000001,276.361258,-0.9902328,0.0403746,-0.0086254,-1.4660688,-0.7264476,0.8873527999999999,-30.0,33.8581178,-36.2837642,101.6,28.9537476,60.7745364,61.0903832,52.4702684,58.8416576,173.5266724,236.5675868,-1.0020498,-0.0782966,0.0276982,4.800387,1.4526758,1.7850532,7.0,13.0,-106.6982072,101.6,28.1640152,59.0812126,33.409018999999994,40.0908222,24.2654978,75.9615584,259.0011864,-1.012,0.115,-0.008,2.686,1.404,3.784,-4.0,33.0,39.0,101.6,25.66,208.0,10.0,8.0,8.0,26.0,262.0,109,X3.0258 Y0.027
11:27:41.383,5,109,3.0258,0.027,0.0,120.96088,14.25159,-32.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":120.96088,""mpoy"":14.25159,""mpoz"":-32.71661,""mpoa"":0,""posx"":3.0258,""posy"":0.027,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":109,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2010567813}}",5.243635852701217,0.1870594413254202,0.1904527612878092,0.1986253709145136,5.243635852701217,0.1870594413254202,0.1904527612878092,0.1986253709145136,-1.028494,-0.0649975,-0.0005,2.013094000000001,2.0757154999999927,1.5877134999999978,10.0,5.0,39.997747,101.6,34.615,78.7137865000007,101.13459800000088,84.19579850000075,79.7119985000007,245.6125955000022,194.51933500000024,-1.0054275,-0.0074994999999999,0.0020364999999999,0.246099999999999,1.8071775,4.610703,11.9633225,-15.536115499999996,25.0,101.6,28.884994,113.62548100000087,156.6392290000012,139.15623700000106,157.67703100000122,436.9906280000033,353.5700244999996,-0.994,-0.033007,-0.0151074999999999,-4.288374000000002,-6.670166499999999,0.8343575000000009,-6.496494999999998,33.1141345,68.3893705,101.6,27.09,105.78300800000052,3.524534500000017,3.0210300000000148,3.0210300000000148,9.063089500000045,294.8339255000001,-0.990148,0.0417045,-0.0084959999999999,-1.3125810000000002,-0.7503460000000001,0.8758994999999999,-30.0,34.0,-37.1478355,101.6,28.9414785,60.12022450000041,81.7167230000003,70.18614200000026,78.70874550000029,232.11559850000089,218.21468950000025,-1.0021425,-0.077984,0.0278575,4.754338499999999,1.3264850000000006,1.854263,7.0,13.0,-106.381363,101.6,28.17,84.13050750000039,46.73917100000022,56.08700500000026,33.94739800000016,106.27011450000047,329.0526609999998,-1.012,0.115,-0.008,2.686,1.404,3.784,-4.0,33.0,39.0,101.6,25.66,208.0,10.0,8.0,8.0,26.0,262.0,109,X3.0258 Y0.027
11:27:41.898,5,109,3.0258,0.027,0.0,120.96088,14.25159,-32.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":120.96088,""mpoy"":14.25159,""mpoz"":-32.71661,""mpoa"":0,""posx"":3.0258,""posy"":0.027,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":109,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2010567813}}",5.399509126206798,0.2050676300278372,0.2029914882251021,0.208122737126674,5.399509126206798,0.2050676300278372,0.2029914882251021,0.208122737126674,-1.0291968,-0.0649904,-0.0012044,2.2195304000000005,0.981133000000001,1.112508999999999,10.0,5.0,40.80038759999999,101.6,34.6019962,122.49303439999946,161.4680907999993,134.4241737999994,127.26549019999943,392.1367911999983,287.27496979999944,-1.0057448,-0.0069862,0.0024554,0.4585495999999996,1.7582034000000006,4.440851600000001,12.0,-16.0,24.255135200000005,101.6,28.8875862,182.3284953999992,237.428614999999,210.89129019999916,238.95955619999904,662.2593401999974,298.52031019999936,-0.991335,-0.0326702,-0.0156207999999999,-4.0186378000000005,-6.589309,0.913265,-6.335036800000002,34.0,68.2909234,101.6,27.0837912,137.7355495999996,4.654740199999987,3.989777199999988,3.989777199999988,11.969332199999965,306.6360813999997,-0.9903718,0.0406867999999999,-0.0089413999999999,-1.4125007999999997,-0.8821713999999997,0.8666445999999998,-30.0,33.56968,-38.0,101.6,28.9443032,108.07607479999984,102.40868519999977,87.9583805999998,98.58044639999976,290.8909287999993,266.2544407999997,-1.0028503999999998,-0.0782,0.0275999999999999,4.587000000000001,1.4313784000000005,1.8767160000000005,7.0,12.0,-107.0,101.6,28.18,111.22189279999972,61.78994039999983,74.1479283999998,44.87900919999988,140.4908119999996,231.6847733999998,-1.012,0.115,-0.008,2.686,1.404,3.784,-4.0,33.0,39.0,101.6,25.66,208.0,10.0,8.0,8.0,26.0,262.0,109,X3.0258 Y0.027
11:27:42.414,5,109,3.0258,0.027,0.0,120.96088,14.25159,-32.71661,,1016,0,0,,2,1,"{""sr"":{""mpox"":120.96088,""mpoy"":14.25159,""mpoz"":-32.71661,""mpoa"":0,""posx"":3.0258,""posy"":0.027,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":109,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":2010567813}}",5.345674888963025,0.1996563478203423,0.199999835441178,0.1995423641318772,5.345674888963025,0.1996563478203423,0.199999835441178,0.1995423641318772,-1.02424876,-0.0642473199999999,-0.00375232,2.14349668,1.2962893199999976,1.3504787999999996,10.0,5.00029424,39.876515520000005,101.6,34.579997,134.9837102400006,177.93268524000078,147.25492968000066,140.2425106400006,432.12223508000193,313.3582205600003,-1.00665688,-0.00782844,0.00188828,0.1638611999999991,1.8820174800000005,4.50970128,11.888263320000004,-15.171562599999996,24.11173668,101.6,28.89171572,169.82968040000068,259.30092604000106,230.3056145600009,260.9578008400011,723.2259057600029,264.872433,-0.9925752,-0.0332876,-0.01581376,-4.06164812,-6.69241668,0.8402608399999998,-6.287731039999998,33.71226896,68.51767720000001,101.6,27.08093144,148.86415108000045,4.985880600000016,4.273611640000013,4.273611640000013,12.82083592000004,329.95747860000034,-0.99,0.041,-0.008,-1.2506746399999995,-0.8176629200000006,0.8137586799999994,-29.34149664,33.0,-37.658503360000005,101.6,28.939152680000003,124.4571222400003,107.33603696000029,92.19046064000024,102.72651368000024,304.8870244800008,314.8781785200003,-1.00303024,-0.07871784,0.02740456,4.50138612,1.5049097999999992,1.81376916,6.687290200000002,12.96976444,-106.3127098,101.6,28.17282436,128.8174576800004,65.29254944000019,78.35105988000022,47.423009600000135,148.45463948000042,251.3065730399998,-1.012,0.115,-0.008,2.686,1.404,3.784,-4.0,33.0,39.0,101.6,25.66,208.0,10.0,8.0,8.0,26.0,262.0,109,X3.0258 Y0.027
11:27:42.999,5,16,1.50828,1.43184,1.28806,82.41595,49.93462,0.0,,0,0,0,,2,0,"{""sr"":{""mpox"":82.41595,""mpoy"":49.93462,""mpoz"":0,""mpoa"":0,""posx"":1.50828,""posy"":1.43184,""posz"":1.28806,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":2010567813}}",5.049533163331048,0.1972192906434656,0.1971711761070926,0.1998428764130201,5.049533163331048,0.1972192906434656,0.1971711761070926,0.1998428764130201,-1.02718674,-0.064,-0.00300328,2.156010920000001,1.252385280000001,1.2822354,10.0,5.0,40.996539600000006,101.6,34.56,126.59431817999908,165.7985115399988,138.02930315999902,130.67863025999907,402.65352911999713,170.2890134800007,-1.00501296,-0.0067907999999999,0.0009870399999999,0.2583403600000003,1.8242133200000008,4.484679900000001,11.764915679999994,-16.0,23.45726884000001,101.6,28.89,151.75132625999902,243.4561063399984,215.46766389999863,245.0117364799984,679.0325274199955,260.66484600000035,-0.991,-0.03195968,-0.0149596799999999,-4.071664039999999,-6.494503140000001,0.8490805999999999,-6.638629939999995,33.0,68.67895228,101.6,27.09317552,140.46255147999932,4.752668239999977,4.073716139999981,4.073716139999981,12.22114741999994,286.9522327000004,-0.99,0.04041534,-0.0069117599999999,-1.1988677799999998,-0.7487347399999997,0.8440630400000005,-30.0,33.58485598,-36.94768444,101.6,28.94,98.10167843999982,103.8589898399996,89.20403985999965,100.03595895999962,295.0105039199988,214.0735916200001,-1.00365772,-0.07768538,0.02708966,4.647221320000001,1.4375626,1.8755573599999995,6.792284980000002,13.0,-107.07293948,101.6,28.172077060000003,114.4066980599995,62.46342727999973,74.95611309999967,45.3681735599998,142.02210827999937,235.25271804000005,-1.012,0.115,-0.008,2.686,1.404,3.784,-4.0,33.0,39.0,101.6,25.66,208.0,10.0,8.0,8.0,26.0,262.0,16,G0 X-0.0258 Y-0.2861
