t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,gcode_line,gcode_string
12:49:08.022,5,225,1.47525,1.47018,0.03988,85.03248,54.2279,-24.97968,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.03248,""mpoy"":54.2279,""mpoz"":-24.97968,""mpoa"":0,""posx"":1.47525,""posy"":1.47018,""posz"":0.03988,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":225,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":484956294}}",5.168308962306679,0.2006440570427455,0.211053938126068,0.2087506202585655,5.168308962306679,0.2006440570427455,0.211053938126068,0.2087506202585655,-1.00437736,-0.0160197200000002,-0.0119991200000004,0.5249943599999881,2.0556474000000096,4.98646308000001,10.67514208000004,-15.0,24.315945599999964,99.60044576,32.0867962,78.1781043199905,38.44824779999533,37.48704167999544,47.41950647999423,119.1895695599855,1376.158826880005,-0.989,0.0386980799999995,0.0061977200000007,-1.6090290800000062,-0.9376476800000062,0.9461842799999988,-31.0,35.0,-38.73212768000003,99.6732128,32.36,84.05079919999409,43.092242759996985,42.710895759997015,45.87514871999681,133.58502455999067,1434.2617307200037,-0.9942931199999996,0.109353839999999,-0.01135744,2.8055491600000053,1.6633642000000028,3.8160577599999943,-6.368615760000021,30.0,36.0,99.6,32.10853984,104.35284435999928,1.9414483599999863,1.9414483599999863,1.4560865199999895,4.853620719999967,1777.7021638000176,-1.0037346399999998,-0.0640697599999998,-0.0035271999999997,5.288568359999995,1.6744755599999968,2.047522559999998,-2.4422343599999867,16.549553719999974,-93.0,99.68926816,31.77458692,85.35127771999748,49.53027507999855,59.70167063999824,33.60982951999901,129.57473715999618,1687.716176400011,-0.8595581999999908,0.3820102800000037,-0.0263245600000011,1.7764900400000043,1.5974344399999936,1.280975600000006,11.303672640000066,9.988067840000012,-8.260037679999696,99.6,37.95,57.7951461599945,17.408176879998344,18.80083059999821,21.93430251999792,56.05432859999468,2093.604935720015,-1.0000491600000023,-0.017107399999999,0.0103782800000002,-4.779767919999998,-7.977232080000003,0.4312804400000144,-12.67991344000004,37.67680944000004,65.68301744000004,99.6,31.8,66.25795687999188,1.2803472399998432,0.9602606799998824,0.9602606799998824,2.8807810399996465,1809.9239566000117,225,X1.4824 Y1.4667 Z0.0396
12:49:08.279,5,228,1.50467,1.45928,0.03878,85.77966,53.95104,-25.0074,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.77966,""mpoy"":53.95104,""mpoz"":-25.0074,""mpoa"":0,""posx"":1.50467,""posy"":1.45928,""posz"":0.03878,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":228,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":484956294}}",5.263104567461948,0.195228263598596,0.1995689385204186,0.1974192431499599,5.263104567461948,0.195228263598596,0.1995689385204186,0.1974192431499599,-1.00184924,-0.0087613,-0.0044322399999998,0.4315992800000016,1.7232724999999944,4.864390960000004,11.0,-15.538413480000012,23.539845460000013,99.6460157,32.0946014,132.70742584000314,64.78142920000153,63.16189328000149,79.89709554000189,200.8209985200048,1256.351558460001,-0.9926728,0.0429900000000002,-0.0057019000000001,-1.7523350799999975,-0.854,0.9481295800000004,-31.091353960000003,35.61807350000001,-38.52671954000001,99.6526724,32.36091368,76.90110140000124,59.51934596000096,58.46590588000094,63.20638474000101,183.82523536000295,1500.152409900001,-1.00975114,0.11756856,-0.01135908,2.813582420000001,1.46552088,3.87523956,-6.495731259999999,30.0,36.42128639999999,99.6,32.11083018,109.93053936000024,2.0170738800000043,2.0170738800000043,1.7234488799999974,5.042685160000011,1427.497006100001,-1.00505218,-0.0794592,0.03225432,5.41318968,1.8591113399999992,1.953,-1.6916330200000085,14.378880440000072,-79.1478831400004,99.61541828,31.78308384,85.78871430000056,56.79458198000047,68.74896026000057,38.32471232000032,148.98974810000124,1560.481736119999,-0.8843474600000013,0.3645655999999995,-0.0090115799999993,2.2971881800000005,1.7458220799999993,1.4425522200000034,10.138320140000042,-2.811220140000096,-3.833321039999891,99.6,37.93493668,91.94776684000182,26.72900232000053,28.86732192000057,33.67854260000067,86.0673869000017,2495.832377080005,-1.02237358,-0.0288246000000001,0.0185820999999998,-4.733164980000001,-7.962970259999999,0.3616176399999984,-13.0,37.0,65.46518885999998,99.6,31.80069632,110.0956669200026,2.1481217200000504,1.6110915400000378,1.6110915400000378,4.833273620000114,1720.4906361400008,228,X1.507 Y1.4587 Z0.0387
12:49:08.536,5,232,1.53567,1.45643,0.0377,86.56706,53.87865,-25.03492,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.56706,""mpoy"":53.87865,""mpoz"":-25.03492,""mpoa"":0,""posx"":1.53567,""posy"":1.45643,""posz"":0.0377,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":232,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":484956294}}",5.160028033162056,0.1978500339044524,0.2045653411209657,0.2025114475237592,5.160028033162056,0.1978500339044524,0.2045653411209657,0.2025114475237592,-1.0016405999999995,-0.0111510000000004,-0.0072850000000011,0.4879256000000171,2.1589685999999864,4.858524199999996,10.401237600000057,-15.0,22.9962956,99.6397532,32.1,86.2217945999919,71.25273359999332,70.05520819999343,88.01808199999175,222.1408743999792,1193.5677205999957,-0.9929781999999998,0.0367073999999996,0.0039135999999997,-1.5480494000000131,-0.9076411999999988,0.884967400000003,-31.0,35.0,-39.36460599999994,99.7,32.3693204,106.70745599999334,64.23849299999573,63.10152879999581,68.21786899999547,197.83181979998687,1054.7191719999962,-1.0145142000000005,0.1290252000000002,-0.0060183999999997,2.8398459999999988,1.804541599999996,3.8759486,-6.216873600000031,30.27577019999997,36.21687360000003,99.6,32.1043376,111.61835899999896,2.029424799999981,2.029424799999981,2.029424799999981,5.073561799999953,1268.1177279999963,-1.0030598000000004,-0.0751852000000002,0.0206228000000001,5.415775400000003,1.7203842000000047,2.078782200000003,-2.0,17.0,-93.20334299999998,99.626534,31.78,94.04285539999674,57.91339699999799,71.19628619999753,38.78603659999865,152.4875677999947,1354.4491701999889,-0.8974525999999925,0.2550235999999789,-0.0137354000000003,2.4159545999999823,1.526,1.40098339999999,10.890105400000088,4.0654397999994165,14.450526400000449,99.6,37.9363288,99.33746259999192,29.04604159999764,31.369724999997448,36.59801259999703,93.5282543999924,1735.5307087999647,-1.0062371999999973,-0.0351158000000001,0.0118933999999995,-4.7017118,-7.886427199999993,0.3413709999999966,-13.596250399999944,37.0,66.0,99.6,31.8218686,123.4238465999884,2.3850013999997755,1.788751399999832,1.788751399999832,5.366253799999496,1422.7957109999925,232,X1.5414 Y1.4567 Z0.0375
12:49:08.793,5,235,1.56657,1.46174,0.03661,87.35198,54.01334,-25.06265,,185.42,0,0,,2,1,"{""sr"":{""mpox"":87.35198,""mpoy"":54.01334,""mpoz"":-25.06265,""mpoa"":0,""posx"":1.56657,""posy"":1.46174,""posz"":0.03661,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":235,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":484956294}}",5.37885005313545,0.2041658714037708,0.209604078288353,0.209072440699626,5.37885005313545,0.2041658714037708,0.209604078288353,0.209072440699626,-1.0011249800000002,-0.0116533000000005,-0.0091678400000003,0.4727455799999981,1.9852166800000104,4.687298500000005,10.0,-15.25699908000003,24.0,99.62569996,32.10006956,65.48853666000726,31.407313220003488,30.87945956000341,39.05426862000432,97.91691832001084,1088.6483626000042,-0.9881483600000004,0.0472769999999999,-0.01177258,-1.4196033800000087,-0.7856122600000073,0.8593271400000005,-31.0,35.0,-39.33987486000002,99.6,32.36,75.45221822000443,38.065984080002224,37.38623388000218,40.44510806000236,117.93657540000692,1120.4026159600112,-0.9982315799999998,0.1238945599999998,-0.0087258600000001,2.747,1.6736912399999986,3.960940039999999,-6.479485000000003,30.0,37.38013943999999,99.6,32.09982648,103.82589682000044,1.9179410000000097,1.9179410000000097,1.4384557400000073,4.7948520000000245,1352.9644785000075,-1.0026562799999998,-0.07662764,0.0286312799999999,5.214618240000001,1.7747953800000007,1.93296432,-2.0,17.17186598000002,-92.7501575,99.61718652,31.78922036,72.8776380800017,45.96625410000105,56.087264880001285,30.784739560000705,120.35886186000278,1430.9720954600014,-1.0019406800000006,0.3924690199999986,0.0536303200000011,1.494413439999927,1.753678319999994,1.264464200000005,9.618964380000016,11.595670200000336,-0.3217413600005219,99.6,37.92301002,53.45627090000424,15.050767220001232,16.254828380001335,19.201476200001583,48.46347108000398,1492.41872142001,-0.9732586199999992,-0.050083599999999,0.0083698799999999,-4.838145600000009,-7.795667719999998,0.4417919800000018,-3.4433497200003806,9.53543016000105,17.224209060001897,99.6,31.81014948,54.06394490000596,1.059491940000117,0.7946192600000878,0.7946192600000878,2.383857040000262,1411.9800766800138,235,X1.5668 Y1.4618 Z0.0366
12:49:09.056,5,239,1.59537,1.47527,0.0355,88.08344,54.35702,-25.0908,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.08344,""mpoy"":54.35702,""mpoz"":-25.0908,""mpoa"":0,""posx"":1.59537,""posy"":1.47527,""posz"":0.0355,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":239,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":484956294}}",5.303379065826091,0.2069937335607876,0.2163710269688873,0.2065067051494066,5.303379065826091,0.2069937335607876,0.2163710269688873,0.2065067051494066,-1.010991,-0.015871,0.009111,0.123125,2.133749,4.763251,10.0,-15.0,23.990777,99.699078,32.11,219.952412,117.902419,115.920866,146.634941,368.568907,1551.524261,-0.989,0.041492,-0.022389,-1.779322,-0.772329,1.038,-31.0,35.0,-38.0,99.6,32.37,48.172668,93.023084,91.361957,98.837027,288.205448,1568.298707,-1.008388,0.104281,-0.011136,2.808,1.498166,3.994834,-6.0,30.0,36.456292,99.6,32.114563,118.528238,2.17483,2.17483,1.631123,5.437075,1742.3806,-1.012974,-0.087994,0.071284,5.268683,1.58739,2.095073,-1.335465,17.0,-94.0,99.6,31.780064,111.641817,71.76974,88.383105,47.846493,190.056903,2178.965152,-0.765103,0.298746,-0.041348,0.120259,2.130613,1.454226,8.088315,-7.646741,-1.413036,99.6,37.91,166.838403,45.584263,49.231004,57.436172,146.781327,3193.020435,-1.006792,-0.020237,0.001,-5.065397,-7.751613,0.367809,-13.0,36.0,65.0,99.6,31.819901,206.933719,3.960454,2.97034,2.97034,8.911021,2001.415234,239,X1.5978 Y1.4768 Z0.0354
12:49:09.314,5,243,1.61924,1.49559,0.03441,88.68986,54.87313,-25.11853,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.68986,""mpoy"":54.87313,""mpoz"":-25.11853,""mpoa"":0,""posx"":1.61924,""posy"":1.49559,""posz"":0.03441,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":243,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":484956294}}",5.116945716620707,0.1960724772598754,0.1968093148267572,0.2019856531491777,5.116945716620707,0.1960724772598754,0.1968093148267572,0.2019856531491777,-0.99984748,-0.0053337599999999,-0.0205885200000002,0.6707192000000001,1.8309064,4.81180944,10.81607160000001,-14.976987200000002,23.96317936,99.6,32.11832968,25.224844519998737,20.046234399999,19.545078359999025,24.72368847999876,62.31037807999689,1464.135962560004,-0.98867532,0.0415630799999999,-0.0307682,-1.557344719999998,-0.8105467600000001,0.9328414399999996,-30.85734196,35.14265804,-38.85734196,99.7,32.38,56.04873743999846,30.921580999999367,30.369409879999377,32.854180079999324,95.80168515999804,1485.7887163200012,-0.99772996,0.0987476000000001,-0.0005574799999999,2.80351328,1.6569735999999995,3.87821952,-6.0,30.0,37.07355376,99.6,32.10471,103.15673327999984,1.8841413199999968,1.8841413199999968,1.4131062799999978,4.710352879999993,1460.5062982000006,-0.99884164,-0.07089592,0.0317020000000001,5.33761532,1.725552959999998,2.02780808,-2.0,17.054265599999997,-92.38915376,99.60542656,31.79,59.92961771999958,42.417716879999695,51.75739751999964,28.4081958399998,110.9087083999992,1484.794929000002,-1.0302860400000002,0.2905227600000005,-0.0177733999999998,1.9239635200000087,1.5362000800000015,1.4103017199999976,10.542058560000015,10.549543440000049,3.794532119999837,99.6,37.93215108,40.227764799998674,10.756086599999644,11.616573439999618,13.767790959999548,34.634599239998856,1728.2872445999988,-0.9927097200000004,-0.0320220400000003,0.0327086000000003,-5.209329200000002,-7.986149280000001,0.4780145600000005,-13.0,36.0,65.00110480000001,99.6,31.81001104,33.03744135999826,0.6415033199999661,0.4811281999999746,0.6415033199999661,1.4433837599999235,1690.5565595200012,243,X1.6232 Y1.5001 Z0.0342
12:49:09.570,5,246,1.63695,1.52127,0.03332,89.13966,55.52541,-25.14605,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.13966,""mpoy"":55.52541,""mpoz"":-25.14605,""mpoa"":0,""posx"":1.63695,""posy"":1.52127,""posz"":0.03332,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":246,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":484956294}}",5.122580451209554,0.1989093627532931,0.205089946529368,0.2115599604206609,5.122580451209554,0.1989093627532931,0.205089946529368,0.2115599604206609,-1.00587508,-0.0075761199999999,0.0129715999999999,0.6527035199999986,1.674842640000001,4.92625708,10.99841352,-15.0,23.99841352,99.6,32.117138919999995,159.17656215999938,85.66750079999966,83.52739951999968,105.6581701599996,266.998629959999,1326.4467147199998,-0.98535788,0.03119664,0.0007861599999999,-1.6262056,-0.7533108800000003,0.9335415599999998,-31.0,35.234227000000004,-38.88486676,99.7,32.396466919999995,21.987101399999933,72.4280981999998,71.1347389999998,76.95485403999977,224.3977681199993,1698.3595707199993,-1.02212808,0.12223952,-0.00397092,2.79598564,1.64436264,3.84709468,-5.51716668,30.8717082,36.61112512,99.6,32.11871704,112.35345703999997,2.068666279999999,2.068666279999999,1.5515003199999993,5.171666199999997,1441.217970080001,-1.00743512,-0.07333688,0.03259832,5.289421759999999,1.67997608,1.96735,-2.094552080000001,17.429648880000002,-92.95384984,99.64296492,31.78859264,81.94143719999987,62.2628087599999,75.95123239999988,41.73017395999994,163.78528383999975,2023.29491224,-0.82608528,0.6253236399999988,-0.0020258400000001,2.3717683200000006,0.9926080399999998,1.3431988800000003,8.315135439999995,9.867329399999983,3.484347600000025,99.6,37.94,116.62570199999958,34.08000199999988,36.80640191999988,42.940802239999854,109.7376052799996,3017.87716756,-1.01709004,-0.0386977999999999,0.0191319599999999,-4.978917279999999,-7.90894376,0.3486467599999998,-13.998698,36.71292096,65.998698,99.6,31.80714232,145.70928155999945,2.8568915599999887,2.1426685999999915,2.8568915599999887,6.428005799999975,2235.1154605599995,246,X1.6373 Y1.5219 Z0.0333
12:49:09.828,5,250,1.6472,1.55063,0.03214,89.39994,56.27133,-25.1761,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.39994,""mpoy"":56.27133,""mpoz"":-25.1761,""mpoa"":0,""posx"":1.6472,""posy"":1.55063,""posz"":0.03214,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":250,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":484956294}}",5.402556375500341,0.2071075578772616,0.2054429646714412,0.2042775257063684,5.402556375500341,0.2071075578772616,0.2054429646714412,0.2042775257063684,-1.01011216,-0.00446436,0.01024004,0.2989091200000024,2.0267581199999984,4.883,10.556004400000006,-15.0,25.10930280000001,99.6,32.11443976,68.84115735999913,53.39602619999932,52.07215739999933,65.75213103999917,165.92484119999793,1292.9331586399987,-0.9903726,0.0437379199999999,-0.00515632,-1.7468988800000016,-0.8372475999999998,0.90474008,-31.0,35.0,-38.0,99.6542522,32.384575080000005,58.37809971999964,51.23786263999957,50.78038219999958,54.89771015999954,159.56929587999866,1434.9989711599992,-1.0086747199999997,0.1202823199999999,-0.00665808,2.74751676,1.5810089200000006,3.97873284,-5.799181800000002,30.50423796,37.0,99.6,32.10303408,106.0930078799999,1.9830467199999984,1.9830467199999984,1.4872851199999986,4.957616959999996,1302.5173135200007,-1.00581292,-0.0756255999999999,0.0205502399999999,5.224038199999999,1.80163568,2.01172876,-2.518617240000002,17.0,-93.0,99.6,31.77037248,63.54247919999976,53.4334487999998,64.50524427999976,35.622298679999865,139.60090071999946,1708.5917043200018,-0.8944953199999989,0.5112668,0.0136552399999999,0.7767546799999916,1.469412400000002,1.4593309200000006,7.707132800000003,-11.565138080000038,3.931179040000022,99.6,37.95526964,81.25604431999915,22.446420679999765,24.242134639999747,28.731418639999703,72.27747575999925,2870.4737783600003,-1.0239948,-0.02726984,0.0248063199999999,-4.905066840000002,-7.520862079999998,0.4949879200000007,-13.442722159999994,36.99547944,65.99547944,99.6,31.80238156,91.58412735999882,1.7528059599999777,1.3146047999999833,1.7528059599999777,3.9438139599999498,1899.0161684399989,250,X1.648 Y1.5546 Z0.032
12:49:10.086,5,254,1.64958,1.58193,0.03105,89.46054,57.06635,-25.20383,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.46054,""mpoy"":57.06635,""mpoz"":-25.20383,""mpoa"":0,""posx"":1.64958,""posy"":1.58193,""posz"":0.03105,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":254,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":484956294}}",5.080273497049563,0.1943085666624013,0.198944723587385,0.203618935719843,5.080273497049563,0.1943085666624013,0.198944723587385,0.203618935719843,-1.0096151999999998,-0.0046433999999999,0.0156133999999997,0.4883037999999957,1.8172582000000015,4.956423800000002,10.0,-15.0,23.9944548,99.6395676,32.1200552,67.40905040000233,48.55353660000169,47.34986740000164,60.18346040000209,151.66786580000525,1382.0258519999977,-0.9917046,0.0381510000000001,-0.0059742,-1.6333605999999985,-0.7973392000000016,0.9688355999999996,-30.564545399999997,34.933622,-38.933622,99.6564544,32.3906636,98.41282860000211,48.770959000001056,48.770959000001056,52.25459920000113,152.4092482000033,1918.1323482000012,-0.9947416000000002,0.1102538,-0.0134203999999999,2.7150816000000004,1.669199599999999,3.901560800000001,-5.217488000000008,30.0,37.27476039999999,99.6,32.1123298,107.58497440000026,1.968994600000005,1.968994600000005,1.4767462000000038,4.647726200000019,1750.7578033999976,-1.003255,-0.0772016,0.0323315999999999,5.2976712,1.77,1.9977871999999992,-2.0,16.734217199999993,-92.73367600000002,99.6467894,31.7920158,59.0182236000006,52.404045200000525,63.16559060000063,35.29410480000034,136.82694280000135,1460.0325231999989,-0.8702733999999998,0.5000566000000002,0.0680721999999987,2.856595599999989,0.9958870000000034,1.3565241999999984,10.098456399999998,2.595976199999906,10.432579000000151,99.6,37.97,73.93493080000214,20.68790100000059,22.34293260000064,26.066755000000747,66.61504000000191,1948.2078067999955,-0.9702299999999998,-0.0296153999999997,0.0026092000000001,-4.870662199999993,-7.763319400000007,0.3416423999999991,-13.0,36.0,65.59971819999998,99.6,31.8000096,84.05923780000299,1.6011282000000566,1.2008464000000425,1.6011282000000566,4.002821000000142,1629.503102399996,254,X1.649 Y1.5891 Z0.0308
12:49:10.342,5,257,1.64368,1.61248,0.02997,89.31054,57.84218,-25.23135,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.31054,""mpoy"":57.84218,""mpoz"":-25.23135,""mpoa"":0,""posx"":1.64368,""posy"":1.61248,""posz"":0.02997,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":257,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":484956294}}",5.317500512776027,0.2076969387542619,0.2101681473015569,0.2058304665567041,5.317500512776027,0.2076969387542619,0.2101681473015569,0.2058304665567041,-1.00285592,-0.0092502799999999,0.0009680399999999,0.6145250400000006,1.6577025600000006,4.92608928,10.00771624,-15.0,22.00771624,99.6,32.13,112.11250199999958,87.11926899999966,84.97699199999967,107.82794799999958,272.06919299999896,1550.7320108799993,-0.98951356,0.04071912,-0.01953708,-1.72756396,-0.854,0.8421114400000003,-31.0,35.0,-39.0,99.66481972,32.4,115.45194611999958,72.5984068399998,73.19912803999978,78.38472823999976,227.51822067999933,1724.852526919998,-1.00899872,0.08985108,0.0014004799999999,2.82110148,1.67739024,3.88586376,-5.151707080000001,30.0,37.491505960000005,99.6,32.10811872,112.96595183999996,2.072769719999999,2.072769719999999,1.5545773599999992,4.663732079999998,1613.935827199999,-1.00636048,-0.05620728,0.00423684,5.36401992,1.8039900400000004,2.12190516,-2.0,17.75594376,-93.57020576,99.65702036,31.77185752,70.70554631999988,65.0034859599999,77.54801819999987,43.905863119999935,169.35118691999972,1697.9105853599983,-0.98014288,0.2509925599999997,-0.02620568,3.881425039999992,1.8253661200000035,1.3434186,10.576639440000005,11.321023880000023,0.054257399999976,99.6,37.96194472,123.15365987999958,34.020348359999886,36.74197595999988,43.54604531999984,109.54552015999964,2192.61124288,-1.0066449199999998,-0.1014798799999997,-0.0012016799999999,-5.07338444,-7.92319548,0.3829892800000001,-12.99276544,36.0,65.27851488,99.6,31.81721484,148.56421243999944,2.8570042399999886,2.142752679999992,2.8570042399999886,6.428259039999976,1885.8854752799996,257,X1.6431 Y1.6143 Z0.0299
12:49:10.600,5,261,1.6299,1.64066,0.02888,88.96058,58.55796,-25.25908,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.96058,""mpoy"":58.55796,""mpoz"":-25.25908,""mpoa"":0,""posx"":1.6299,""posy"":1.64066,""posz"":0.02888,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":261,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":484956294}}",5.031451268410477,0.1758482646605847,0.189611925504295,0.2043796032045149,5.031451268410477,0.1758482646605847,0.189611925504295,0.2043796032045149,-1.0074226000000002,-0.00525788,0.0055112399999997,0.0668834800000062,2.0238754399999954,4.867624759999998,10.11972952000001,-15.11972952000001,23.11972952000001,99.6,32.139936639999995,20.91941224000184,15.500859360001389,15.122789520001346,19.155533080001717,48.14717384000429,1263.548315040006,-0.99680092,0.03703012,-0.0051735999999999,-1.6140332400000026,-0.8527857199999999,0.8427879599999999,-31.0,34.9800932,-37.9800932,99.67362432,32.40019908,50.47612364000157,27.31075328000085,27.554598880000867,29.50536760000092,85.83379564000268,1474.1160708000014,-1.02909016,0.1292967600000004,-0.00072144,2.79616032,1.5585406000000006,3.868679360000001,-5.597045360000005,30.0,38.46654727999999,99.6,32.1,102.2756620400002,1.872815600000004,1.872815600000004,1.404611920000003,4.213835000000008,1327.504479720002,-1.00942596,-0.0841086799999999,0.0358818,5.462159559999999,1.6232445599999996,2.0798378000000004,-2.0,17.0,-92.78222348,99.6,31.76237924,44.87027528000045,43.58247388000042,51.4867619600005,29.65587060000028,113.2154891600011,1393.4678531200036,-0.9595857600000012,0.148664599999999,0.0222174400000002,2.446506080000004,1.7960370399999983,1.4019286799999993,10.663447839999993,-8.3365906799998,3.5276555999997394,99.6,37.9392432,32.40113884000158,9.262751360000472,10.003771440000508,11.780672560000609,29.82605892000151,1700.5544790800063,-0.96911148,-0.0226146400000002,0.0152734400000001,-4.988027959999998,-7.761295840000001,0.5859877199999979,-13.0,36.0,65.00395032,99.6,31.81757312,25.90037332000236,0.493265440000045,0.3699490800000338,0.493265440000045,1.1137965600001003,1530.8152465200023,261,X1.6271 Y1.6448 Z0.0287
