t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,gcode_line,gcode_string
15:33:14.242,5,59,0.24689,3.37748,0.0,50.37649,99.35388,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":50.37649,""mpoy"":99.35388,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.24689,""posy"":3.37748,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":59,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1415443241}}",5.167472300921893,0.1980003990772867,0.2060109385991041,0.2119751903161749,5.167472300921893,0.1980003990772867,0.2060109385991041,0.2119751903161749,-1.00927888,-0.0100483999999998,0.001,0.9216091199999842,1.8579839199999977,4.751024120000004,9.0,-12.0,22.0,126.4,33.14,57.694429999998526,67.06977483999829,78.608661119998,72.83921811999814,178.1315527999955,1873.726418360003,-1.0260497599999996,0.1012327999999996,0.0023613200000001,2.863266759999996,1.7739539199999967,3.964133519999998,-11.0,33.0,36.07940268,101.59205976,32.215162400000004,0.0,6.470277120000128,4.852707160000096,4.852707160000096,14.962515080000296,1953.5320941599996,-0.9906932,0.0378236800000001,-0.0040923999999998,-1.7122480799999988,-1.102248079999999,0.9011312800000004,-30.186572400000014,38.18657240000001,-46.0,101.6,33.48760168,0.0,32.122361159999656,30.40151991999967,25.812611679999723,93.499015039999,2124.683285439998,-1.0489187600000025,0.134473199999998,-0.0072874399999998,2.5415883600000053,2.8530519200000097,1.2192664799999984,12.101636079999976,9.56645848000016,2.139709799999847,101.6,40.71,94.84775779999887,126.2697145599985,96.01153411999886,79.13677955999907,274.06928723999675,1947.618098080004,-1.00836688,-0.07381856,0.0506559999999994,5.418114359999996,1.6067849600000004,1.8286845600000008,7.818850880000005,14.818850880000005,-105.2092972,101.6,31.72428396,82.7378108000023,71.45164640000168,74.96566196000177,49.58666156000117,157.5590981200037,2053.4281963600024,-1.0146649999999993,-0.0065008400000001,0.0185525599999999,-5.682761160000002,-9.382823919999996,-0.2141767199999948,-6.629719279999989,42.0,66.14655456,101.6,31.8544744,0.0,13.853815719999757,10.705221319999811,10.705221319999811,30.856226839999454,2538.5788017600025,59,X0.2688 Y3.379
15:33:14.496,5,64,0.41866,3.38357,0.0,54.73957,99.50855,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":54.73957,""mpoy"":99.50855,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.41866,""posy"":3.38357,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":64,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1415443241}}",5.44988213332534,0.2017513606421911,0.2085951953122381,0.2071087468859363,5.44988213332534,0.2017513606421911,0.2085951953122381,0.2071087468859363,-1.0019984,-0.0091943999999999,-0.0021808,0.8920984000000008,1.9525504,4.8217,9.0,-12.798341600000008,20.0,126.4,33.148008,13.206140799999538,18.75421319999933,21.980744799999236,20.56913699999928,50.21289339999824,1270.0636647999995,-1.0339343999999997,0.1500513999999999,-0.0058533999999999,2.7922236,1.6670892000000002,4.000180399999999,-10.0,33.0,37.0566006,101.6,32.210566,0.0,9.422475000000045,6.909815000000033,6.909815000000033,21.414210200000102,1855.5596696000025,-0.9846016,0.0352639999999999,0.0014,-1.7293142,-0.9031867999999996,0.9241009999999996,-30.1328028,38.2670864,-45.53121079999998,101.6,33.49,0.0,22.39378439999987,21.19411779999988,17.995004999999896,65.18190859999962,1739.2330948000038,-0.9249816000000002,0.2721802000000011,0.0633278000000005,-1.3635370000000235,-0.5048680000000112,0.8801997999999994,6.614611000000003,1.8500179999999584,1.932143800000042,101.6,40.707518400000005,62.21128459999955,83.62937799999942,63.34103759999956,52.41288239999964,181.51814359999875,1717.1433630000035,-1.0098054,-0.0727545999999999,0.0206464000000001,5.086861000000001,1.8922151999999997,1.7850315999999995,7.199294400000002,14.650959000000004,-104.9504522,101.6,31.7330194,136.70131860000075,118.47447660000064,124.98406300000067,82.67175000000046,261.03442320000147,1619.0662834000022,-0.9476521999999992,-0.0529942000000002,0.0178384,-5.4791414,-9.400691599999998,-0.2044099999999992,-7.840899400000006,42.6792754,68.3585506,101.6,31.868409,0.0,7.055940799999909,5.452317599999929,5.452317599999929,15.715504999999792,2047.4249006000027,64,X0.4496 Y3.384
15:33:14.752,5,68,0.59111,3.38469,0.0,59.11985,99.53697,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":59.11985,""mpoy"":99.53697,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.59111,""posy"":3.38469,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":68,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1415443241}}",5.252761586936183,0.1998818132567351,0.1992039906265812,0.1892590036062593,5.252761586936183,0.1998818132567351,0.1992039906265812,0.1892590036062593,-1.00374712,-0.0139210400000001,0.0190870000000001,0.8591471599999994,1.551319759999997,4.6440638,9.0,-12.08301679999999,22.91698320000001,126.4,33.14,105.45304112000112,85.27941588000091,99.95114392000109,93.532262600001,229.2457420800025,2138.08681304,-1.0661028,0.1650343199999999,-0.024,2.866706559999999,1.61304268,3.92835588,-8.343640719999993,32.67920136,37.32079864,101.53436444,32.2002284,0.0,4.491180119999941,3.5287850399999536,3.2079863999999576,10.58635427999986,2395.1652010399994,-0.990001,0.0392418399999999,0.0022315999999999,-1.7196030800000013,-1.0835565199999992,0.8730016800000002,-30.0,39.640217680000006,-44.46639871999998,101.6,33.48359764,0.0,35.85216676000018,33.931514560000174,28.809776640000152,104.35541280000056,2448.66278572,-1.09150856,0.382499559999999,-0.08619524,1.4446415200000498,2.503947479999995,1.1508464000000025,6.177672640000017,-2.710689640000067,-10.318153520000006,101.59448056,40.7223286,106.3926434400006,142.5136021200008,108.36287696000062,89.31728040000051,309.32675880000176,2442.75599032,-1.00612924,-0.0696704799999999,0.07398656,5.343582080000002,1.6235945999999992,1.8261411600000008,7.709836320000005,14.0,-105.0,101.6,31.7393992,56.08211671999897,52.809795039999095,55.71143151999903,36.62070415999937,116.125560319998,2048.2676989999995,-0.9694252000000002,-0.0331997199999995,0.01436628,-5.219366799999997,-10.008449840000006,-0.4948453200000035,-8.438926319999997,42.0,69.0,101.6,31.87497176,0.0,15.720152560000123,12.7258380400001,12.7258380400001,36.68035536000029,2696.2741652799978,68,X0.6306 Y3.3848
15:33:15.009,5,70,0.76301,3.38491,0.0,63.48597,99.5425,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":63.48597,""mpoy"":99.5425,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.76301,""posy"":3.38491,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":70,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1415443241}}",5.240706633300515,0.209513748214868,0.2093461563178509,0.2033589874475667,5.240706633300515,0.209513748214868,0.2093461563178509,0.2033589874475667,-1.0019305,-0.0088936199999999,0.0057780799999999,0.1123622599999993,1.6430427999999997,4.64717916,8.060092280000003,-12.060000000000004,20.94377542,126.4,33.1405991,3.3138469800001795,5.968881100000332,6.984860820000389,6.536778680000364,16.00168096000089,1524.5090412400002,-0.98829554,0.1219081799999999,-0.01075312,2.96948758,1.6532476000000005,3.9617524,-6.266640399999999,32.0,38.0,101.53096532,32.20956986,0.0,8.974510199999981,6.903469099999985,6.213122359999986,21.40075397999995,1842.4057978800008,-0.98688848,0.0409901799999999,-0.0021915,-1.7016057399999995,-1.08113368,0.8928276399999999,-30.62625902,39.9798106,-44.43430912000001,101.6,33.49353582,0.0,19.445340400000063,18.738237180000063,15.909824300000054,57.27536634000019,2001.5020301000025,-0.9442676599999996,0.2373450000000001,0.00033022,-1.1271897600000054,2.112048859999995,0.9939683199999996,11.709124320000004,3.1823296199999813,-2.183608119999956,101.59811738,40.7496235,54.38924046000022,72.85472252000028,55.39644812000022,45.66010326000018,157.79594330000063,1961.7559082000016,-1.00062448,-0.0761043799999999,0.0330107199999999,5.479529019999999,1.3261770400000017,1.91668664,7.282545180000002,14.702345439999997,-106.40469182,101.6,31.708778820000003,144.5784346399996,130.5768474599997,137.73629021999966,90.39935577999978,286.99719075999934,1889.2072764200009,-1.06453296,-0.02834308,0.01154964,-5.56943618,-9.65561432,-0.18373212,-10.0120018,41.74938962,69.0,101.6,31.86761368,0.0,5.010778880000045,4.056344620000036,4.056344620000036,11.453209180000105,2092.162620600002,70,X1.0286 Y3.385
15:33:15.267,5,70,0.93432,3.38497,0.0,67.83724,99.544,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":67.83724,""mpoy"":99.544,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.93432,""posy"":3.38497,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":70,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1415443241}}",5.379802625599967,0.1962542796474513,0.2039511917939427,0.1983472801436981,5.379802625599967,0.1962542796474513,0.2039511917939427,0.1983472801436981,-1.00455686,-0.0108860599999999,-0.0083354,-0.1424670600000019,1.736021699999999,4.713511239999999,9.0,-12.0,22.0,126.4,33.15,13.23463894000018,73.179766020001,85.63589648000116,80.18633912000108,196.9625621400027,1758.471845399994,-0.93231486,0.0931192800000001,-0.00866144,2.9599840000000013,1.8349030200000005,3.94399614,-4.843436340000007,32.22055202,38.15656365999999,101.6,32.20313126,0.0,4.9025063999999405,3.6145956999999616,3.394042899999959,10.936361399999868,2468.41193713998,-0.9901877,0.03550138,-0.0060308599999999,-1.5552641399999996,-0.8675381399999993,0.9039580999999997,-30.47973843999999,38.52026156,-47.92642364,101.6,33.4947974,0.0,32.6611025200002,31.399849540000197,26.72271998000016,96.20179324000055,2398.785479000001,-0.9676522199999952,0.44595662,0.0135137799999998,3.670815480000021,1.8998148000000208,0.9449289799999996,13.986689180000017,9.85330824000004,-0.4921485600001545,101.5464335,40.69532618,97.69504504000066,131.04591918000085,99.03931204000064,82.06192582000054,283.8321748000019,2377.15561442,-1.0075674200000002,-0.0711812999999999,0.0274515400000003,5.361065020000001,1.7920353199999997,1.831,7.361237439999995,14.945710160000004,-105.0,101.6,31.73,58.15926217999914,65.74525255999902,68.99639119999897,45.51594383999932,144.85629811999786,2276.9316663799973,-1.0013727200000002,-0.0465622599999994,0.01354046,-5.878463060000003,-9.26663584,-0.0666718599999985,-11.0,40.04381476,68.33511647999998,101.6,31.86670224,0.0,13.962547480000136,11.25919986000011,11.303014400000109,31.870579880000307,2545.1981858799945,70,X1.0286 Y3.385
15:33:15.524,5,71,1.10725,3.385,0.0,72.22972,99.54483,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":72.22972,""mpoy"":99.54483,""mpoz"":-21.21661,""mpoa"":0,""posx"":1.10725,""posy"":3.385,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1415443241}}",5.053778891249413,0.1937130294571642,0.2042471556342207,0.2102780728273743,5.053778891249413,0.1937130294571642,0.2042471556342207,0.2102780728273743,-1.00336256,-0.0026492800000001,-0.00027488,0.7762297599999983,1.8477702400000016,4.705344639999997,9.0,-12.0,21.637459200000016,126.4,33.14,37.70423423999853,34.07882751999867,39.87947839999844,37.34169343999854,92.4478822399964,2152.760261120005,-1.0442482000000002,0.0912928399999994,-0.0129069599999999,2.8673117600000024,1.709,3.88372288,-4.0,32.1825984,39.25691975999999,101.57430788,32.2,0.0,6.725779320000073,5.044334720000055,5.044334720000055,15.69348508000017,4138.320520320009,-0.98662536,0.03719504,0.0028571599999999,-1.6409293200000004,-1.0437923200000006,0.8863664000000011,-30.879180760000004,38.57333759999999,-46.542579280000005,101.6,33.49547504,0.0,24.88851463999974,23.53095927999976,20.36332983999979,72.85546983999924,2917.0438451199952,-0.723999400000001,0.5301132799999969,-0.1401542000000019,4.082115119999912,2.4258932800000017,1.3034031999999964,10.229808879999975,5.767762000000042,10.834367519999825,101.6,40.7111286,71.30024807999915,96.70096171999884,73.08275435999911,60.60521103999928,209.44447867999747,2537.098437240001,-0.99457344,-0.06682272,0.0214354800000001,5.364394200000001,1.88741672,1.9060965600000008,8.0,14.570465360000007,-104.90984376,101.6,31.72429536,100.9117852400013,103.8247428000013,109.52939848000138,71.96882448000089,228.75671352000288,2583.0856683200054,-0.9816706399999984,-0.0038970000000002,0.0102618799999999,-5.862064359999996,-9.291882400000002,-0.1028062000000017,-11.0,39.92775628,68.41413644,101.6,31.8626968,0.0,8.282724999999829,6.626180599999864,6.626180599999864,19.4644043599996,3034.531150640005,71,X2.5482
15:33:15.781,5,71,1.27921,3.385,0.0,76.59738,99.54483,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":76.59738,""mpoy"":99.54483,""mpoz"":-21.21661,""mpoa"":0,""posx"":1.27921,""posy"":3.385,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1415443241}}",5.309858371686356,0.2068832295664179,0.2078524599796032,0.2079247534670535,5.309858371686356,0.2068832295664179,0.2078524599796032,0.2079247534670535,-1.0054935,-0.011508,-0.004498,1.0068574999999946,1.7087765000000044,4.791031500000003,9.998024,-12.0,22.498096500000017,126.4,33.1449995,52.71565299999815,47.18088649999834,55.21133899999805,52.19794349999816,127.98731799999548,1293.1489279999978,-1.0357175000000003,0.1083869999999988,-0.002427,2.8036409999999985,1.7264779999999995,3.932044000000001,-3.0,32.357987000000016,39.1432635,101.550125,32.2028405,0.0,6.015006000000091,4.511254500000068,4.010004000000062,13.533763000000205,2037.8472834999889,-0.989004,0.042162,-0.007004,-1.5566154999999988,-1.027859500000001,0.8850394999999996,-30.66656850000001,38.5006295,-45.66686299999998,101.6,33.5033345,0.0,27.534634999999675,26.03274549999969,22.528337499999733,80.60138499999906,1570.0495275,-0.9144585000000006,0.1458394999999982,0.0047134999999999,0.9257970000000056,1.4436499999999763,1.1495339999999965,5.9252155000001085,10.566197500000184,7.522387500000154,101.6,40.7115645,81.7190424999989,108.09026399999858,82.03198049999891,67.7432069999991,234.1125534999969,1468.5947624999988,-1.0047685000000002,-0.0765055,0.0066539999999996,5.180829000000007,1.7921629999999933,1.830845000000001,8.0,14.126483500000004,-105.8735165,101.6,31.716252,43.888359000000776,91.26783800000162,95.75642050000172,63.33888200000112,200.49000500000355,1533.1128154999942,-0.9904180000000004,0.0045395000000007,0.0181080000000001,-5.865846000000006,-9.350357500000005,-0.2013720000000019,-12.0,38.899936,68.899936,101.6,31.875005,0.0,9.990090999999786,7.99207299999983,7.99207299999983,22.877145499999507,1610.7356889999926,71,X2.5482
15:33:16.038,5,71,1.45249,3.385,0.0,80.99889,99.54483,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":80.99889,""mpoy"":99.54483,""mpoz"":-21.21661,""mpoa"":0,""posx"":1.45249,""posy"":3.385,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1415443241}}",5.135623261175279,0.1947924149509455,0.2002015989857808,0.1885562532514761,5.135623261175279,0.1947924149509455,0.2002015989857808,0.1885562532514761,-1.00328164,-0.00763808,0.0087209199999999,0.0171343600000017,1.7870742000000015,4.76098976,10.359885879999986,-11.99983488,22.360050999999984,126.4,33.14999808,21.118310560000467,60.79513604000135,71.03431732000158,66.55467568000148,163.82689420000364,1305.390702760002,-1.0063222,0.1564142000000002,-0.01073264,2.7850531199999984,1.7836642800000004,4.034233039999999,-2.439091199999994,31.560908800000007,40.8978176,101.54587264,32.1956092,0.0,4.830006559999932,3.951823159999945,3.5127319599999507,11.416378559999838,2052.4634761999982,-0.99442668,0.0375406799999999,0.0019710000000001,-1.5785708800000011,-1.056594360000001,0.9041303599999988,-30.215454720000004,39.304830160000016,-44.670767,101.6,33.50455292,0.0,29.95782544000026,28.323762640000243,24.51094860000021,87.69472616000076,1857.0400155200068,-0.9166874,0.1502431200000001,-0.0052302399999997,1.3753803999999514,1.011382279999989,1.235395159999997,6.601422720000014,16.186893079999944,-3.313969320000032,101.57995264,40.71,90.02950284000086,119.85522764000116,90.58183100000088,75.11664044000072,259.5942714800025,1832.7810061200023,-1.00403396,-0.07725716,0.04904604,5.149322759999996,1.6591321199999995,1.794278639999998,8.0,14.569916160000009,-105.021328,101.6,31.72408776,15.000495039999686,78.86647135999871,82.57606339999865,54.78178571999912,173.75380091999716,1980.7309683200049,-1.0042057999999985,-0.0259771599999999,0.0149605199999999,-5.729043519999999,-9.125055879999996,-0.3404906400000005,-11.287753399999987,37.869568,67.96680279999998,101.6,31.86294072,0.0,11.05447876000016,9.309034960000137,9.309034960000137,26.18166100000038,2004.8657829600045,71,X2.5482
15:33:16.295,5,71,1.62445,3.385,0.0,85.36654,99.54483,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":85.36654,""mpoy"":99.54483,""mpoz"":-21.21661,""mpoa"":0,""posx"":1.62445,""posy"":3.385,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1415443241}}",5.406423962923598,0.2104952784590725,0.2079301247327017,0.2011508840500877,5.406423962923598,0.2104952784590725,0.2079301247327017,0.2011508840500877,-0.99153936,-0.02046064,-0.009,0.0,1.648,4.7,8.439915119999979,-12.0,22.56008488000002,126.4,33.14,16.056888619999224,20.895951039998995,24.415268879998823,22.87556751999889,56.52904711999727,1605.6975816199945,-0.9795406599999992,0.1216280999999993,-0.0159223399999999,2.732411999999999,1.6393812200000009,3.868206,-1.6195708800000046,31.619570880000005,43.25578724,101.6,32.20557232,0.0,6.258028960000043,4.956567040000037,4.3993171000000295,14.869700560000108,2415.983865039997,-0.99214974,0.03796704,-0.0011439599999999,-1.6341332599999987,-1.0038611199999987,0.8520424599999991,-30.853218420000008,38.88633879999999,-45.04176956000001,101.6,33.50407226,0.0,22.397322179999804,21.175649659999817,18.32508147999984,65.56306943999942,1882.840964920004,-0.8847024399999996,0.3286629000000003,-0.0378300800000001,3.366915739999976,1.712182340000007,1.3319461999999986,7.51414725999996,17.642654139999948,-8.908855760000066,101.53929806,40.695164000000005,63.51172649999935,85.27686721999913,64.44887655999935,53.44540959999946,184.8522369799981,1847.5379049400024,-1.00334724,-0.07699386,0.0143918999999996,4.935773480000001,1.714465500000002,1.8499853400000013,8.0,14.0,-105.64068372,101.6,31.7219461,7.688200300000063,117.885742180001,123.65189232000102,82.00747266000069,259.47676898000213,1713.960056739999,-0.9788709399999996,-0.0683971199999994,0.00804868,-5.793268720000007,-9.3799524,-0.2764285999999996,-11.15612792,36.84387208,68.82478210000001,101.6,31.87,0.0,6.295574939999879,4.970191099999904,5.145408999999896,14.423098779999716,2058.86600502,71,X2.5482
15:33:16.554,5,71,1.7964,3.385,0.0,89.73419,99.54483,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":89.73419,""mpoy"":99.54483,""mpoz"":-21.21661,""mpoa"":0,""posx"":1.7964,""posy"":3.385,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1415443241}}",5.083362246882613,0.1870240662727029,0.1949061965526735,0.2017086104118726,5.083362246882613,0.1870240662727029,0.1949061965526735,0.2017086104118726,-1.0080816,-0.00700308,0.01099456,0.2976149200000039,1.8873619200000027,4.812206040000005,9.00132384,-11.039999999999978,23.95893112000002,126.4,33.1404,32.61614932000072,91.098450920002,106.44134808000236,100.68776132000224,248.36289028000544,1877.147707519999,-1.0203135600000006,0.0988732800000006,-0.01260544,2.82581292,1.5631303999999944,3.886792640000001,-1.0,31.0,43.0,101.53148864,32.20011428,0.0,3.0345177999999087,2.124162759999936,2.124162759999936,6.675938959999799,3241.867718759996,-0.99072384,0.0447373200000001,-0.00057836,-1.6083312399999996,-0.9737226800000016,0.8740294400000004,-31.0,38.67694463999999,-45.946710280000026,101.6,33.51,0.0,35.76648368000039,33.815584360000365,29.26348688000032,104.69825288000114,2859.910208520002,-1.206491919999987,0.2053493999999947,0.0808583200000018,4.411054320000046,2.599434279999982,1.3316272399999998,5.027603799999985,5.046899240000072,-11.772384160000223,101.6,40.67272876,108.17230732000132,145.7974582800017,110.18794072000132,91.3753652400011,315.7825125200038,2715.105775839992,-1.00160984,-0.0824296000000001,0.0216885999999995,5.084879279999998,1.1660978399999886,1.7675417600000014,7.239926080000005,14.030034599999984,-105.4901142,101.6,31.72479808,0.0,49.70271847999802,51.86240091999793,34.31498543999864,108.85404587999568,2579.842661360002,-1.0513301600000011,-0.0413778000000001,0.01250544,-5.449409799999997,-9.358451320000002,-0.1849466399999989,-10.0,35.77842380000001,68.0,101.6,31.86936176,0.0,14.01163348000023,11.676361080000191,11.676361080000191,32.693810800000534,2752.271901759999,71,X2.5482
15:33:16.810,5,71,1.96969,3.385,0.0,94.1357,99.54483,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":94.1357,""mpoy"":99.54483,""mpoz"":-21.21661,""mpoa"":0,""posx"":1.96969,""posy"":3.385,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":71,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1415443241}}",5.178784263675551,0.1978232229392802,0.2043685973146224,0.2109686012323209,5.178784263675551,0.1978232229392802,0.2043685973146224,0.2109686012323209,-0.9929224,-0.0188345599999999,-0.0157665199999999,1.03716388,1.759645599999997,4.8120657999999965,9.99985088,-11.080000000000023,21.080000000000027,126.4,33.14079848,6.009914600001831,7.982425480002442,9.31282960000285,8.73077800000267,21.619069120006618,1794.6579722799963,-1.0353083200000006,0.1251008400000007,-0.00881016,2.9051758000000034,1.7381781200000008,3.9219114,-1.0,30.942641679999983,44.681806039999984,101.6,32.2073918,0.0,6.1362503599999005,4.772639279999923,4.090833239999934,13.63611171999978,3093.76550287998,-0.9900723600000002,0.0427308799999999,-0.0039276399999998,-1.6952647200000022,-1.109464159999997,0.916,-30.63939755999999,38.748017680000025,-45.83775335999994,101.6,33.51387372,0.0,20.193748400000477,19.111940160000447,16.227119560000382,58.41762964000137,2715.6745070399825,-0.7874119200000054,0.3687781999999927,0.0081051999999987,-0.1978850799998437,2.318105200000021,1.004358720000004,9.86972531999994,6.902315399999812,-10.143093359999613,101.6,40.68393508,56.30299420000157,74.49847408000207,56.30299420000157,46.6902879600013,162.0427643600045,2539.58533127999,-1.004685,-0.0784625200000002,0.0110408799999997,5.253785919999992,1.9128646800000109,1.9493152799999989,8.0,14.292154760000011,-104.33242500000004,101.6,31.73395536,0.0402703200000128,99.62502839999816,100.9601793199981,68.49995235999872,214.014140999996,2164.0199802399893,-1.01093612,-0.0191947200000012,0.0145023999999997,-5.722468760000004,-9.46300344,-0.2001493600000015,-8.983677119999994,34.0,68.24848672000002,101.6,31.8478414,0.0,4.224279680000259,3.478818600000213,3.478818600000213,9.939481520000609,2494.156940559993,71,X2.5482
