t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,gcode_line,gcode_string
12:55:17.026,5,26,1.4465,1.6584,0.0997,84.30223,59.0086,-23.46012,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.30223,""mpoy"":59.0086,""mpoz"":-23.46012,""mpoa"":0,""posx"":1.4465,""posy"":1.6584,""posz"":0.0997,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":26,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":185.42,""mark"":1217156878}}",4.953955603850773,0.19521551541402,0.2048700273735448,0.2033128480252344,4.953955603850773,0.19521551541402,0.2048700273735448,0.2033128480252344,-1.032,-0.069,-0.003,2.319,1.587,1.16,12.0,-23.0,38.0,99.6,39.4,0.0,0.0,0.0,0.0,0.0,447.0,-0.996,-0.031,0.015,-5.127,-7.996,0.549,5.0,28.0,42.0,99.6,31.96,0.0,0.0,0.0,0.0,0.0,519.0,-1.005,-0.01,-0.002,0.427,2.075,4.944,10.0,-17.0,29.0,99.6,32.31,0.0,0.0,0.0,0.0,0.0,450.0,-0.99,0.039,-0.01,-1.709,-0.793,0.977,-34.0,34.0,-33.0,99.6,32.75,0.0,0.0,0.0,0.0,0.0,297.0,-1.008,0.121,-0.009,2.747,1.587,4.089,-24.0,35.0,33.0,99.6,32.27,215.0,3.0,3.0,2.0,7.0,398.0,-1.005,-0.075,0.021,5.615,1.831,2.075,-3.0,18.0,-90.0,99.6,31.88,227.0,23.0,34.0,31.0,76.0,368.0,26,X1.4465 Y1.6584 Z0.0997
12:55:17.288,5,58,1.5289,1.4563,0.09,86.39519,53.87526,-23.7065,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.39519,""mpoy"":53.87526,""mpoz"":-23.7065,""mpoa"":0,""posx"":1.5289,""posy"":1.4563,""posz"":0.09,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":58,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":185.42,""mark"":1217156878}}",5.074318212285057,0.1941157569443187,0.1985780504017134,0.1969113867363487,5.074318212285057,0.1941157569443187,0.1985780504017134,0.1969113867363487,-1.03150084,-0.0687962,-0.0042641999999999,2.37443296,1.5089248400000002,1.17801528,11.0,-23.25030196,37.01541204,99.6,39.39250316,122.95046519999995,47.23097159999998,47.98066911999999,55.47764895999998,144.69170591999995,480.9585974,-0.9955088,-0.02929304,0.01578448,-4.86984896,-8.00811856,0.4007386,5.21558936,28.0,43.0,99.6,31.97491524,110.31171855999996,4.949885199999999,4.242758199999999,4.949885199999999,11.314022119999995,588.5971597600001,-1.0048746,-0.0098746,-0.0016528,0.6238210399999999,2.03852704,4.8995646,9.79895896,-17.0,27.1253202,99.6,32.3,156.28423543999995,74.10028367999998,66.69025535999998,79.48939547999997,211.52262843999995,470.52423176,-0.99,0.04,-0.0091171999999999,-1.55292516,-0.87064284,0.92628256,-33.44140024,33.44140024,-32.8535208,99.6,32.75705044,93.84474507999998,39.66057648,39.66057648,40.21917624,117.86453092,371.6155998,-1.007,0.12190136,-0.00954932,2.81401988,1.70298012,3.95751328,-24.0,35.0,32.0,99.6,32.26450912,119.20789716,1.64803544,1.5494787199999998,1.09869004,3.84541628,534.3148859199999,-1.0059496,-0.0756507999999999,0.0223996,5.41977248,1.8523794,2.11783156,-3.3493676800000003,18.0,-92.34936768,99.6,31.89399752,160.00518807999995,14.964547959999996,22.12150552,20.1696078,49.44807087999999,426.57849288,58,X1.5289 Y1.4563 Z0.09
12:55:17.540,5,91,1.6126,1.6613,0.0801,88.52117,59.08226,-23.95796,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.52117,""mpoy"":59.08226,""mpoz"":-23.95796,""mpoa"":0,""posx"":1.6126,""posy"":1.6613,""posz"":0.0801,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":91,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":185.42,""mark"":1217156878}}",5.250049007868357,0.1900608429765338,0.1885651084133278,0.1975603772758942,5.250049007868357,0.1900608429765338,0.1885651084133278,0.1975603772758942,-1.0317256,-0.06996688,-0.00417708,2.39079376,1.0209308,0.94200012,10.29087528,-23.983476,38.0,99.6,39.39,47.10524584,18.32513272,18.616008,21.5247592,56.13889856,364.14071092,-0.99607272,-0.03007272,0.01567472,-5.06285264,-7.751352919999999,0.52090576,5.0,27.32549804,41.92715688,99.6,31.96072864,50.7049008,2.27848828,2.20564516,2.27848828,5.2079740800000005,457.03789968,-1.0046474,-0.0093525999999999,-0.0023526,0.52402756,1.92795028,4.9835066,10.0,-17.0,27.23384676,99.6,32.30118512,80.2782262,38.63960336,35.11613928,41.57687372,110.752113,345.44797404,-0.99016968,0.04028152,-0.0094512,-1.7261928800000002,-0.90547256,0.87763996,-33.16979592,33.0,-32.7181452,99.6,32.75548328,71.748278,32.06722912,32.23702532,32.51888084,95.29838692,331.663001,-1.00788464,0.12154016,-0.01,2.82469592,1.57779752,4.0938748,-24.0,34.53995432,31.42456744,99.6,32.28,99.8299662,1.38013776,1.38013776,0.92009208,3.22032148,381.07107328,-1.00556736,-0.07619352,0.0250588,5.5004142400000005,1.77608492,2.136,-3.0,17.626153279999997,-92.0,99.6,31.89432496,90.0970986,8.59847828,12.71079392,11.58925376,28.41236332,379.16504364,91,X1.6126 Y1.6613 Z0.0801
12:55:17.797,5,112,1.4482,1.66,0.0737,84.34542,59.04924,-24.12052,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.34542,""mpoy"":59.04924,""mpoz"":-24.12052,""mpoa"":0,""posx"":1.4482,""posy"":1.66,""posz"":0.0737,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1217156878}}",5.192739294942369,0.2008549481334077,0.2140703584351597,0.2075931809200122,5.192739294942369,0.2008549481334077,0.2140703584351597,0.2075931809200122,-1.03058882,-0.06941118,-0.00302204,2.24373474,1.39720508,1.15051968,11.0,-23.58871416,38.97798784,99.6,39.39588694,94.16640878,36.395606240000006,36.9733139,42.75039418,111.49764978,417.9493608,-0.997,-0.03062242,0.015,-4.96642926,-7.97736158,0.39577442,5.0,27.56149616,42.3776514,99.6,31.956223360000003,87.59342933999999,3.93047454,3.93047454,3.93047454,8.98394124,495.28089542,-1.0040957,-0.0090957,-0.0020957,0.4549617999999999,2.014,4.84846994,9.90455114,-17.0,28.446161460000003,99.6,32.296493,128.49051272,60.92222588,55.38384158,65.35293352,174.45910132,419.59069366,-0.99051808,0.04,-0.00873896,-1.58900918,-0.76583708,0.9000442,-34.0,34.0,-32.775586399999995,99.6,32.74742666,46.6409841,36.79455438,37.31278688,37.83101996,109.86542906,327.02105682,-1.00714572,0.121,-0.0098278,2.86713882,1.61972018,4.06117758,-24.0,34.65899538,31.34100462,99.6,32.26831386,110.03226296,1.54014432,1.54014432,1.02676288,3.5936700800000003,367.12860364,-1.00545878,-0.07645878,0.02491698,5.33323806,1.71944282,2.1579343,-4.0,18.0,-91.91707454,99.6,31.89082904,121.70789354,12.57660076,18.59149674,16.95107086,41.557463,340.6371611,112,X1.4482 Y1.66 Z0.0737
12:55:18.310,5,112,1.4482,1.66,0.0737,84.34542,59.04924,-24.12052,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.34542,""mpoy"":59.04924,""mpoz"":-24.12052,""mpoa"":0,""posx"":1.4482,""posy"":1.66,""posz"":0.0737,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1217156878}}",5.155996451139204,0.1911856381538593,0.1867424717143089,0.2028804794943958,5.155996451139204,0.1911856381538593,0.1867424717143089,0.2028804794943958,-1.03098404,-0.06864924,-0.00399232,2.2789284,1.42549032,1.30111036,10.9924144,-23.0,38.0151712,99.6,39.39336048,54.19534587999999,20.69276848,21.02122544,24.305791319999997,63.39213159999999,452.21966252,-0.996,-0.0303234,0.01596736,-4.8965518,-7.72627264,0.50973756,4.64365404,27.64365404,42.38892004,99.6,31.95967424,55.23364936,2.4944228,2.13807684,2.4944228,5.701537880000001,618.4420029199999,-1.005,-0.01,-0.00305184,0.44943992,1.94984,4.89106012,10.0,-17.0,28.33033036,99.6,32.29,90.18297772,42.0344392,38.21312588,45.47362019999999,120.75347896,464.26821292,-0.99046284,0.03953716,-0.009,-1.57932,-0.83864032,0.96932,-33.58880604,34.0,-32.87410048,99.6,32.73537084,85.63768856,33.32926284,33.32926284,33.792169040000005,98.59906828,348.03395984,-1.00681088,0.12118912,-0.0105314,2.88384032,1.64032236,3.96313748,-24.0,34.81082112,31.18917888,99.6,32.266216320000005,100.98228696,1.40503112,1.40503112,0.9366874,3.27840628,499.58524024,-1.00539464,-0.0758572,0.02649672,5.47306848,1.8135784,2.0837108,-3.14279864,18.0,-91.39464696,99.6,31.891428,95.8733304,9.07688648,13.4180064,12.23406452,29.99319016,444.46813976,112,X1.4482 Y1.66 Z0.0737
12:55:18.825,5,112,1.4482,1.66,0.0737,84.34542,59.04924,-24.12052,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.34542,""mpoy"":59.04924,""mpoz"":-24.12052,""mpoa"":0,""posx"":1.4482,""posy"":1.66,""posz"":0.0737,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1217156878}}",5.22983131356578,0.2027422496824208,0.2079843860701657,0.213514026138719,5.22983131356578,0.2027422496824208,0.2079843860701657,0.213514026138719,-1.03204036,-0.0709207999999999,-0.00303922,2.31902334,1.4674895200000002,1.2185804799999995,10.99961752,-23.0,37.96071192,99.6,39.39999618,7.071897100000381,2.4751639400001264,2.514452020000145,2.907335780000167,7.582645120000406,310.66329788000013,-0.997,-0.03,0.0148849,-4.82176294,-7.928070359999999,0.54876294,4.882513239999998,27.11748676,41.8844563,99.6,31.94998056,18.32789394000027,0.822405380000013,0.7049186200000108,0.822405380000013,1.8797843000000287,433.95270668000006,-1.0048212399999998,-0.00917876,-0.004,0.4381123200000001,1.86333048,4.811490979999999,10.0,-16.824427019999998,28.17227622,99.6,32.29,41.43517692000036,19.31300604000016,17.55727812000015,20.893161940000173,55.48100020000048,378.80864204,-0.99,0.04,-0.0087995,-1.7207297199999998,-0.95284336,0.92781192,-33.00784442,34.0,-33.0,99.6,32.73992156,88.70669686000011,28.51286720000004,28.51286720000004,28.908878980000036,84.3505642600001,333.6736243,-1.00719542,0.1210118199999999,-0.0094146,2.63994644,1.66963914,4.07346816,-24.0,34.40244876,31.0,99.6,32.26414306,89.45832142000008,1.2428045400000012,0.8403557800000021,0.8285366800000008,2.8998779000000026,397.8711903399999,-1.0057765,-0.0752235,0.0225529999999999,5.198032380000001,2.00876964,2.0168812000000003,-3.0,18.0,-91.9842557,99.6,31.89207662,49.56058340000024,5.139234820000031,7.597130460000045,6.926794940000039,16.981820060000096,330.1517101599999,112,X1.4482 Y1.66 Z0.0737
12:55:19.339,5,112,1.4482,1.66,0.0737,84.34542,59.04924,-24.12052,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.34542,""mpoy"":59.04924,""mpoz"":-24.12052,""mpoa"":0,""posx"":1.4482,""posy"":1.66,""posz"":0.0737,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1217156878}}",5.179180606002318,0.190846481049144,0.1918331908691632,0.2017497138838527,5.179180606002318,0.190846481049144,0.1918331908691632,0.2017497138838527,-1.02954682,-0.0694726399999999,-0.00527256,2.1825197599999995,1.3161660199999992,1.2675197599999997,11.0,-23.727734379999998,37.72773438,99.6,39.3772771,45.53805992000088,17.15271440000033,17.424979280000336,20.14763274000039,52.547203460001015,441.2384349600002,-0.99692526,-0.03030926,0.01461852,-4.573963980000003,-7.99064882,0.4413052000000003,4.074838419999999,28.0,42.46902570000001,99.6,31.96084818,48.10916866000069,2.165461240000031,1.856109360000027,2.165461240000031,4.94962528000007,482.60976200000033,-1.0042171,-0.0093392,-0.0031220999999999,0.4137574199999997,2.032558959999999,4.7949307800000005,10.0,-16.0,27.339150900000003,99.6,32.29,66.06559750000065,37.428662320000406,33.915092100000365,40.35896008000044,107.17169210000117,435.9887892200003,-0.99071066,0.0397375399999999,-0.0091304799999999,-1.648,-0.8187064400000003,0.90910864,-33.71070736,34.0,-31.869452440000003,99.6,32.73710734,68.5435573199999,32.25872962000009,32.25872962000009,32.70676834000009,95.27333062000024,303.82587968000007,-1.0074366,0.1215634,-0.00945602,2.70263802,1.6467771599999996,4.04520464,-24.0,34.43628253999999,31.45633434,99.6,32.27912706,99.93719642000022,1.369002540000003,1.369002540000003,0.912668680000002,3.194339160000007,405.9518949399997,-1.0055831199999998,-0.076,0.0247792,5.430206339999999,2.05613994,2.0735166200000013,-3.3629031600000032,18.0,-92.36290316,99.6,31.88362942,90.3628408800008,8.346768280000074,12.338701080000108,11.2499923400001,27.58062622000024,378.4079559,112,X1.4482 Y1.66 Z0.0737
12:55:19.853,5,112,1.4482,1.66,0.0737,84.34542,59.04924,-24.12052,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.34542,""mpoy"":59.04924,""mpoz"":-24.12052,""mpoa"":0,""posx"":1.4482,""posy"":1.66,""posz"":0.0737,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1217156878}}",5.223693970841162,0.1968074102594586,0.1991882905916019,0.182631731287261,5.223693970841162,0.1968074102594586,0.1991882905916019,0.182631731287261,-1.03302484,-0.06852812,-0.00644704,2.19928344,1.58207044,1.21759258,11.0,-23.0,37.02495362,99.6,39.3754037,100.78126019999996,34.04552035999999,34.58592569999999,39.98997617999999,104.29818197999997,329.9330706,-0.99651454,-0.030469,0.015,-4.9644685,-7.90161856,0.5148244200000001,4.04559704,27.5146507,42.5146507,99.6,31.95530938,83.35854985999997,3.716623219999999,3.6710261799999993,3.716623219999999,8.495138579999997,381.50086474,-1.00452872,-0.00952872,-0.00154856,0.54429788,1.92423348,4.80263818,10.0,-17.0,28.0,99.6,32.29,124.23297816,58.125992539999984,52.84181125999999,62.35333697999999,166.45170469999994,318.70621606000003,-0.99049112,0.04,-0.0095088799999999,-1.52708144,-0.96776324,0.80364768,-34.0,33.508863600000005,-33.0,99.6,32.74669844,66.83236724,36.45948242,36.63820622,37.14707082,107.87916425999998,304.58064734,-1.00727094,0.12201586,-0.00972906,2.77798156,1.7130091,4.058981559999999,-24.0,35.0,32.2368771,99.6,32.27507892,109.1973428,1.52368406,1.01578922,1.01578922,3.5552624999999995,384.54720588,-1.00563844,-0.0757737399999999,0.02077374,5.4691872,1.78691268,2.07188756,-2.02900354,10.856681139999996,-58.75380359999998,99.6,31.88525494,114.03555053999996,12.086717399999998,17.867321359999995,16.290792999999997,39.93871831999999,308.54557318,112,X1.4482 Y1.66 Z0.0737
12:55:20.367,5,112,1.4482,1.66,0.0737,84.34542,59.04924,-24.12052,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.34542,""mpoy"":59.04924,""mpoz"":-24.12052,""mpoa"":0,""posx"":1.4482,""posy"":1.66,""posz"":0.0737,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":112,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1217156878}}",5.344260404920196,0.2023717462544367,0.2048707988500157,0.199858333858764,5.344260404920196,0.2023717462544367,0.2048707988500157,0.199858333858764,-1.03119208,-0.0691963999999999,-0.00400864,2.4050989800000004,1.4423748600000004,1.1970662600000004,11.0,-23.80811124,38.00429066,99.6,39.40995716,132.56890266000048,50.91102470000019,51.71913594000019,59.80025098000021,155.96552006000056,433.0818359200002,-0.99601764,-0.03026118,0.01575646,-4.93804672,-8.075420960000002,0.2742078199999991,5.0,27.2610037,41.2610037,99.6,31.95486626,118.0625812600004,5.296885260000017,4.540187860000015,5.296885260000017,12.10716714000004,514.9049229400002,-1.00427576,-0.0099406,-0.00363514,0.53398794,2.07137408,4.847537,10.0,-17.0,28.0,99.6,32.28,181.57423682000052,79.65948540000024,72.4177141400002,85.45290290000024,228.11579954000064,405.9164206000002,-0.99,0.03942696,-0.0093564,-1.717506,-0.7976368800000001,0.95096642,-33.92955952,34.0,-32.5027871,99.6,32.73929566,58.0928903799999,40.76957274000005,40.76957274000005,41.342800320000045,121.02138392000016,347.03045708000013,-1.00688872,0.12133784,-0.01,2.78736962,1.6141049799999998,4.04126382,-24.33820818,35.0,31.1061415,99.6,32.28217436,120.57604498000012,1.6669501400000015,1.111299820000001,1.111299820000001,3.8895497800000034,449.0202102800001,-1.005,-0.0763163199999999,0.02605086,5.29129096,1.8796672600000008,2.0002465,-3.82529408,17.141705899999998,-92.0,99.6,31.88425124,168.16264936000042,15.72252442000004,23.24199204000006,21.19122850000005,51.95268834000013,420.9108188200001,112,X1.4482 Y1.66 Z0.0737
12:55:21.013,5,16,4.38668,-0.51604,1.02333,158.98268,3.77785,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":158.98268,""mpoy"":3.77785,""mpoz"":0,""mpoa"":0,""posx"":4.38668,""posy"":-0.51604,""posz"":1.02333,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":1217156878}}",4.987981112066338,0.1923043767624778,0.197956408790277,0.2010773732889418,4.987981112066338,0.1923043767624778,0.197956408790277,0.2010773732889418,-1.03012586,-0.07098934,-0.0030052,2.3464644800000003,1.43242986,1.20455436,11.0,-23.0,37.73039486,99.6,39.4,48.92866583999982,17.31744907999994,17.59232909999993,20.34113121999992,53.05186827999981,380.85311616,-0.99668952,-0.03068952,0.01533622,-5.03081752,-7.9055615,0.5532289800000001,4.664121140000001,28.0,41.71543396,99.6,31.96638488,48.70486887999986,2.171554539999994,1.8613329599999948,2.171554539999994,4.963553239999987,511.7862016600001,-1.00437988,-0.01,-0.00328236,0.5636561200000001,1.82586058,4.9002257,10.0,-17.0,26.95787428,99.6,32.2604212,56.40253409999988,37.48910965999992,33.77397245999993,40.19102693999992,106.72575245999978,386.70497482,-0.99,0.04,-0.00879616,-1.6421559,-0.88202972,0.88202972,-34.0,33.55403424,-33.0,99.6,32.70452066,113.27532191999994,32.109540219999985,32.109540219999985,32.555505979999985,94.99072285999996,373.68467324000005,-1.007,0.12154298,-0.00876116,2.81316998,1.5672636,3.9802308800000006,-24.0,34.69577416,31.84724428,99.6,32.26608428,99.62067571999997,1.3709441999999994,1.3709441999999994,0.9139633799999995,3.198869959999999,416.06080354,-1.0052054,-0.0757946,0.0244902,5.19680894,2.1081789800000004,2.04648188,-3.205353979999999,17.84416118,-92.6388072,99.6,31.87254852,87.57171861999984,8.307427659999986,12.641738259999975,11.196968059999982,27.45063057999995,351.95592852000004,16,G0 X1.4724 Y1.6783
