t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,gcode_line,gcode_string
15:52:47.030,5,26,3.2985,0.0427,0.0027,131.34303,17.96982,-25.92392,,558.8,0,0,,2,1,"{""sr"":{""mpox"":131.34303,""mpoy"":17.96982,""mpoz"":-25.92392,""mpoa"":0,""posx"":3.2985,""posy"":0.0427,""posz"":0.0027,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":26,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":558.8,""mark"":63421506}}",5.232379271328682,0.1980184382409788,0.2061157708521932,0.1755950556253083,5.232379271328682,0.1980184382409788,0.2061157708521932,0.1755950556253083,-1.007,0.123,-0.012,2.869,1.709,4.15,-25.0,34.0,33.0,99.9,32.76,0.0,0.0,0.0,0.0,0.0,416.0,-1.005,-0.01,0.012,0.671,1.77,4.822,10.0,-18.0,30.0,99.9,32.41,0.0,0.0,0.0,0.0,0.0,378.0,-0.997,-0.029,0.013,-5.249,-7.813,0.671,0.0,0.0,0.0,99.9,32.37,0.0,0.0,0.0,0.0,0.0,521.0,-1.006,-0.076,0.024,5.127,1.587,2.075,-5.0,17.0,-95.0,99.9,31.87,0.0,0.0,0.0,0.0,0.0,393.0,-1.032,-0.069,-0.004,2.319,1.465,1.404,12.0,-19.0,23.0,99.9,39.04,0.0,0.0,0.0,0.0,0.0,384.0,-0.991,0.04,-0.01,-1.526,-0.854,0.916,-33.0,35.0,-34.0,99.9,32.92,0.0,0.0,0.0,0.0,0.0,314.0,26,X3.2985 Z0.0027
15:52:47.288,5,36,3.275,0.3746,0.0,130.74612,26.40008,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":26.40008,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.3746,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":36,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":0,""hold"":0,""macs"":5,""cycs"":1,""sps"":0,""feed"":558.8,""mark"":63421506}}",5.275444059793859,0.198303537352876,0.1859205076161705,0.1924169101253923,5.275444059793859,0.198303537352876,0.1859205076161705,0.1924169101253923,-1.00783172,0.1231682799999999,-0.012,2.77020824,1.70092312,4.21045736,-24.0,35.0,32.0,99.9,32.76318192,183.04171079999995,3.328031479999999,2.4960233999999994,2.4960233999999994,7.488070199999997,403.50476772,-1.0048782,-0.01013648,0.0041857599999999,0.30795396,1.77120996,4.82944912,2.707448880000001,-4.395058240000003,7.892397000000004,99.9,32.41,157.19104187999997,82.30285643999999,69.69791467999998,77.11258683999999,220.21575136,373.8477086,-0.99785552,-0.0298675199999999,0.01413248,-5.04984448,-8.11948112,0.61149444,4.13242176,28.0,44.1445598,99.9,32.39144564,110.621818,7.9532029999999985,6.507166119999999,6.507166119999999,17.3524422,483.25577824,-1.006,-0.07569088,0.023,5.3281540000000005,1.90680124,2.0674184,-4.30923588,16.184948679999998,-94.81505132,99.9,31.87690744,168.54653835999997,20.03217044,24.176757519999995,17.959877239999997,53.87963103999999,358.06974368,-1.0303707599999998,-0.06871944,-0.00238648,2.33610156,1.64757564,1.221,11.61365524,-19.0,23.0,99.9,39.023863760000005,96.34388943999998,122.11741387999996,90.82099144,72.41133156,255.89427999999995,398.16632136,-0.99056136,0.0393444,-0.01056136,-1.46901456,-0.91015376,0.94640848,-33.0,35.0,-33.4670954,99.9,32.92094288,111.15531076,43.2270648,39.29733196,37.05177048,117.33060507999998,317.70406412,36,X3.275 Y0.3746 R0.083
15:52:47.601,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":63421506}}",5.237040600487366,0.1956588128323448,0.1970364178596559,0.1916578592990742,5.237040600487366,0.1956588128323448,0.1970364178596559,0.1916578592990742,-1.007,0.123,-0.0114198999999999,2.73735018,1.67346492,4.134436620000001,-24.00137576,34.420214460000004,32.99724848,99.9,32.76001392,126.97304280000029,2.319142740000005,1.739356620000004,1.739356620000004,5.218070020000011,374.55025418,-1.00455648,-0.01,-0.01023502,0.3574076799999998,1.91905044,4.86284884,11.0,-17.0,29.91464778,99.9,32.39528786,118.5454649600002,61.7772142000001,51.75928758000009,57.881354080000094,164.7392379400003,352.5450207800001,-0.99709918,-0.02909918,0.01344568,-4.949334,-8.04433392,0.5157328400000001,4.0,28.0,43.65354956,99.9,32.39346458,86.99304026000013,6.095053580000009,4.986862140000008,4.986862140000008,13.29829918000002,484.9641854,-1.00567408,-0.07612934,0.02491152,5.39630368,1.7485932199999994,2.07002236,-4.326033399999999,16.3260334,-95.8704222,99.9,31.88129572,126.84263394000016,15.787280320000022,18.509225480000023,14.15411376000002,42.46234086000005,347.2064742000001,-1.0331868,-0.06819546,-0.00252566,2.42585152,1.5422322800000003,1.3021676,11.720974260000002,-20.0,23.0,99.9,39.0319517,87.28180642000007,104.63300854000008,77.81751434000006,62.04369368000005,219.2561039800002,386.08825074,-0.98973052,0.03973052,-0.0100061599999999,-1.7130304,-0.8688456800000001,0.8845778799999998,-32.7605528,35.0,-34.51498846,99.9,32.92239424,121.53720972000004,39.65408986000001,36.049172380000016,33.474231240000016,107.11754122000004,312.39925664,42,X3.275 Y0.7064 R0.083
15:52:48.113,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":63421506}}",5.310931015140155,0.2080836642801198,0.2112888697977298,0.2038881203527976,5.310931015140155,0.2080836642801198,0.2112888697977298,0.2038881203527976,-1.00797156,0.12399762,-0.01134462,2.8310496600000006,1.7923370200000004,4.17101258,-24.00233648,34.655533119999994,32.002336480000004,99.9,32.766601699999995,74.92655408000049,1.3685212800000086,1.0263915400000063,1.0263915400000063,3.079173620000021,373.5842218199999,-1.00443966,-0.0100493,0.00196662,0.5355836799999997,1.87560438,4.83842022,11.0,-17.43947652,30.56052348,99.9,32.3960977,92.87500140000036,43.31565208000018,36.68172324000015,40.974265160000165,115.89863636000044,380.46221028,-0.9975445,-0.02905814,0.0140896599999999,-4.943733760000001,-8.173807539999999,0.2750546800000006,4.05819916,28.0,43.0,99.9,32.39116382,63.926728940000224,4.367664980000016,3.573544100000013,3.573544100000013,9.529450500000037,466.4092798,-1.00510474,-0.0759704,0.0245899399999999,5.3405622,1.8321456399999996,1.9935651,-4.924905219999999,16.514814519999998,-95.07509478,99.9,31.89104706,100.88222424000033,11.892619640000037,14.353161840000045,10.662348540000034,31.9870466200001,331.58031217999985,-1.03080048,-0.06912484,-0.0034259599999999,2.2701564,1.5762915399999993,1.24697808,11.0,-19.55081894,22.88670826,99.9,39.05898396,70.52140476000011,89.38700320000015,66.47877624000012,53.003348840000086,187.30844384000028,359.03539644,-0.99013838,0.039,-0.00947024,-1.6826904000000005,-1.0307452600000002,0.8750434000000001,-32.39132192,35.13841162,-34.0,99.9,32.91138414,89.82094052000008,35.74026962000003,32.91866920000003,30.56733556000003,97.81547500000008,311.28703188000003,42,X3.275 Y0.7064 R0.083
15:52:48.635,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":63421506}}",5.34526109825212,0.2049073873584474,0.2009952760725107,0.2052787265871376,5.34526109825212,0.2049073873584474,0.2009952760725107,0.2052787265871376,-1.0070993,0.123,-0.0119973,2.9239405,1.7580583000000003,4.320171800000001,-25.0,34.0,32.0,99.9,32.7709934,21.98468589999962,0.4089634999999929,0.3067220999999947,0.3067220999999947,0.920167299999984,450.725455,-1.0042151,-0.0107849,-0.0177059,0.3793170000000002,1.8736514,4.7878186000000005,11.0,-17.784711400000003,30.0,99.9,32.4,52.66020379999969,23.897037199999858,20.23713069999988,22.475526699999868,64.02623189999962,393.4739878,-0.9972361,-0.029,0.0131539,-5.2619598000000005,-7.721159499999999,0.6793529000000003,4.0,28.0,42.2363282,99.9,32.3907183,37.91554449999981,2.5996064999999877,2.1269509999999894,2.1269509999999894,5.671869399999972,466.6143682,-1.0064777,-0.0752616,0.0217562999999999,5.346623899999999,1.6353825000000004,2.0702416,-5.0,16.1831905,-94.2611967,99.9,31.8973884,65.74700669999976,7.57469479999997,9.063866899999963,6.974296099999974,20.37331689999992,375.8707639,-1.0329063,-0.0693295,-0.003,2.3759348,1.3494708,1.2884707999999998,11.6313079,-19.3686921,21.7373842,99.9,39.0606664,58.2178881999999,73.36974999999988,54.86849729999991,43.50568069999993,153.74465259999977,359.3209841,-0.991,0.0390596,-0.0098808,-1.6077468999999998,-0.977,1.0009946,-32.6327766,35.3672234,-34.3076136,99.9,32.8994039,87.75832499999994,32.86613789999998,29.878307099999976,28.17097509999998,89.20808889999994,306.8514022,42,X3.275 Y0.7064 R0.083
15:52:49.146,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":63421506}}",5.251380116258269,0.2055927723734105,0.2126070313228474,0.2153378884174238,5.251380116258269,0.2055927723734105,0.2126070313228474,0.2153378884174238,-1.00799592,0.1236384,-0.01131936,2.906394040000001,1.78871056,4.271745,-24.32343868,34.67656132,31.68073856,99.9,32.77676588,70.5053942400003,1.2937536800000056,0.970315360000004,0.970315360000004,2.910945720000013,357.97801972000025,-1.005,-0.011,0.0039105599999999,0.4586205200000002,1.87978924,4.77321076,10.8999142,-17.1000858,29.72712384,99.9,32.38100096,73.50183112000018,41.39878016000011,34.685464840000094,38.78804676000011,110.39674756000028,389.7094870000001,-0.998,-0.02850504,0.01412036,-5.06776288,-8.03208192,0.53287168,3.7831602800000015,24.631324880000008,38.70636728000001,99.9,32.39845872,60.92821092000015,4.23180560000001,3.462386560000009,3.462386560000009,9.233030920000022,521.05848324,-1.006,-0.0762032,0.0241448,5.21538088,1.74847832,2.05040008,-4.248781120000001,16.1496238,-94.60159508,99.9,31.891496,91.53585400000016,11.55375568000002,13.794563400000028,10.358539600000022,31.07561844000006,359.95652100000007,-1.03101668,-0.06857536,-0.00134196,2.2910193600000004,1.55294424,1.2959903199999998,11.2123584,-19.55829188,24.11658344,99.9,39.06,70.46095612000008,87.8999346800001,65.37281612000007,52.121569320000056,184.1923255600002,385.1923154800001,-0.99018784,0.03981216,-0.009,-1.60965812,-1.00552616,0.7874037600000001,-32.53235532,35.0,-33.27969556,99.9,32.9053238,81.09751239999997,35.72892732000002,32.73511180000002,30.396889400000017,97.27004636000004,326.58871848,42,X3.275 Y0.7064 R0.083
15:52:49.656,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":63421506}}",5.252890050449242,0.199253588101355,0.1972319033531195,0.186241602159633,5.252890050449242,0.199253588101355,0.1972319033531195,0.186241602159633,-1.008,0.12303052,-0.0120305199999999,2.7451391600000004,1.86247,4.15015936,-24.0,35.0,32.0,99.9,32.77514592,112.46622715999956,2.063624559999992,1.5477182799999938,1.5477182799999938,4.643155359999981,379.80608264,-1.005,-0.01,-0.00330592,0.4382564800000002,1.7285225599999998,4.761,11.0,-17.4437732,28.92791792,99.9,32.39371672,127.72712995999962,57.25992955999983,48.046617519999856,53.64894255999984,153.20900091999957,350.8858680400001,-0.99742952,-0.029,0.01351496,-4.7748069200000005,-8.37081244,0.4495898800000002,4.91469392,28.0,43.91469392,99.9,32.39085296,82.53690475999977,5.662682639999985,4.633104359999988,4.633104359999988,12.354944119999969,395.6593780399998,-1.00540716,-0.07540716,0.02289296,5.50129612,1.87547132,2.0188118000000004,-5.0,16.0,-94.62133264,99.9,31.89406952,126.9949350799997,14.910336399999968,17.995233479999957,13.774854639999967,40.10366375999991,344.9312530000001,-1.0323316,-0.06801524,-0.0028391999999999,2.28746768,1.66821548,1.3144558799999997,11.1610256,-19.65345224,23.306904480000004,99.9,39.06507568,80.86519695999989,101.00710743999986,75.2818895999999,59.89366147999991,211.6581090399997,333.7859645599999,-0.99019728,0.039,-0.0092965999999999,-1.7249201600000004,-0.8974027200000001,0.93390564,-32.0,35.49422844,-33.80253904,99.9,32.9,94.1704476399999,38.63609407999997,35.60146527999997,33.07260803999998,105.39793135999992,269.0275079999999,42,X3.275 Y0.7064 R0.083
15:52:50.170,5,42,3.275,0.7064,0.0,130.74612,34.8278,-25.9925,,558.8,0,0,,2,3,"{""sr"":{""mpox"":130.74612,""mpoy"":34.8278,""mpoz"":-25.9925,""mpoa"":0,""posx"":3.275,""posy"":0.7064,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":3,""dist"":0,""home"":1,""mots"":0,""plan"":0,""line"":42,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":558.8,""mark"":63421506}}",5.28360063088963,0.2034815942884006,0.2049067958359498,0.2183287303291381,5.28360063088963,0.2034815942884006,0.2049067958359498,0.2183287303291381,-1.0072016,0.1237996,-0.0118008,2.8689284,1.781884800000001,4.1258008,-24.0011734,34.7981208,31.402584999999995,99.9,32.770011800000006,171.84946420000077,3.1971776000000145,2.3978834000000107,2.3978834000000107,7.193649400000032,357.9215093999996,-1.005,-0.0103151999999999,0.0051988000000001,0.4394175999999993,1.820724,4.8637776,7.161801600000025,-12.126692800000043,21.40004700000008,99.9,32.39,136.13112700000045,79.18017280000028,67.05347980000025,74.90016300000026,211.88891380000075,359.1786523999997,-0.9966964,-0.0296608,0.0136964,-4.855852199999999,-8.1680156,0.3039431999999995,4.0,28.0,43.660608,99.9,32.3866064,108.98337500000036,7.6571896000000255,6.26497360000002,6.26497360000002,16.706595400000058,401.59620599999977,-1.0053784,-0.0756216,0.0236681999999999,5.205542400000001,1.8950151999999996,2.0059648,-5.0,16.577930600000002,-95.6218392,99.9,31.8933426,146.23069340000043,19.30668080000006,23.30116620000007,17.309438400000055,51.92831440000016,358.6721465999998,-1.0320666,-0.0698668,-0.0021331999999999,2.3631868000000003,1.5145233999999996,1.2132297999999997,11.403001,-19.403001,22.596999,99.9,39.07,97.0443042000002,118.80273180000025,88.35580040000018,70.44584060000014,248.9484386000005,353.495203,-0.9906126,0.039,-0.009,-1.7427518,-0.9497518,0.9667880000000002,-32.0,35.0,-33.4702864,99.9,32.89,103.41117480000024,42.60493980000005,39.28507500000004,36.51852040000004,115.64197980000012,267.2880478000001,42,X3.275 Y0.7064 R0.083
15:52:50.876,5,16,4.38295,-0.55285,1.02333,158.98269,2.79034,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":158.98269,""mpoy"":2.79034,""mpoz"":0,""mpoa"":0,""posx"":4.38295,""posy"":-0.55285,""posz"":1.02333,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":63421506}}",5.134691831977844,0.2029232509732895,0.2057816578277449,0.2112186336802352,5.134691831977844,0.2029232509732895,0.2057816578277449,0.2112186336802352,-1.00799976,0.12208944,-0.01100024,3.14688084,1.7645978,4.2055978000000005,-24.00022168,34.08900496,32.08856152,99.9,32.7591076,196.8233558800001,3.6448688800000015,2.7336511600000013,2.7336511600000013,8.200954480000002,487.71094032,-1.005,-0.01158252,0.00400616,0.4532307599999999,1.85633916,4.856769239999999,10.784992760000002,-18.0,31.19083828,99.9,32.370120879999995,196.41896784000008,88.47561844000003,74.12822092,82.89607508000003,235.9349821200001,442.43959828,-0.99701392,-0.0305402,0.01301392,-5.339883240000001,-7.92844092,0.63016952,4.0,28.0,43.98604368,99.9,32.39776916,128.12985524000004,8.545711760000001,6.991945920000002,6.991945920000002,18.64519012000001,562.4648607999999,-1.0057176,-0.07645372,0.02465932,5.316881759999999,2.06393112,1.9967874,-4.28216724,15.98240264,-96.0,99.9,31.89,170.51418316000002,21.327470840000007,25.740050880000005,19.839013160000004,57.36354204000003,432.5575386,-1.0324823600000002,-0.06871896,-0.0022004,2.14091824,1.14229388,1.28363944,11.02687576,-19.6407292,24.22770688,99.9,39.08640696,101.23522192,127.50512160000004,94.82792924000002,75.60605136000001,267.18409828000006,438.90493472,-0.99057652,0.03942348,-0.0096094,-1.75667884,-1.06714796,0.79172996,-32.456486080000005,35.0,-33.0,99.9,32.89543536,97.11906124,44.31334228,40.31172328,37.46280564,119.8153052,369.6192454,16,G0 X3.3121 Y0.0427
15:52:51.149,5,16,3.87879,-0.27246,1.02333,146.0823,9.96478,0.0,,0.0,0,0,,2,0,"{""sr"":{""mpox"":146.0823,""mpoy"":9.96478,""mpoz"":0,""mpoa"":0,""posx"":3.87879,""posy"":-0.27246,""posz"":1.02333,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":0,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":16,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":0,""mark"":63421506}}",5.121392772067289,0.1970599448572728,0.2043907806816918,0.2053464145941964,5.121392772067289,0.1970599448572728,0.2043907806816918,0.2053464145941964,-1.00738258,0.123,-0.012,2.7557914999999995,1.83078362,4.19645554,-24.37900858,34.382554979999995,32.37900858,99.9,32.77,82.64255269999938,1.5302202999999888,1.1476653199999916,1.1476653199999916,3.4429965799999738,363.3934123800001,-1.004907,-0.01058286,0.01465458,0.3954986599999994,1.7817181600000007,4.84781842,10.582519260000002,-18.0,29.768860260000004,99.9,32.36,74.34738475999973,46.340402499999776,38.91891319999981,43.418034699999794,123.6675770399994,324.4640144,-0.99789398,-0.02957934,0.01457934,-5.14271204,-8.047365880000001,0.5651125000000002,3.575161119999998,24.447162859999985,39.01194825999998,99.9,32.38578964,70.84758461999971,4.63137763999998,3.789308839999983,3.789308839999983,10.104824079999956,446.9448271000001,-1.0051364,-0.0755680599999999,0.0247271999999999,5.08398202,1.897571000000001,2.04033366,-4.704606240000002,16.0,-95.43169766,99.9,31.9,93.38252217999968,12.519224039999951,14.814014619999949,11.36043557999996,33.67239503999988,308.7843317,-1.0324123,-0.069335,-0.004335,2.36743322,1.42160458,1.343,11.0,-19.54129882,23.20600802,99.9,39.06458726,73.09281125999985,91.2815364599998,67.88777573999987,54.12674011999989,191.2783948999996,350.19797782000006,-0.991,0.0397427,-0.0102630999999999,-1.6162691,-0.9179037800000002,0.8383022199999999,-32.55503634,35.0,-32.44496366,99.9,32.88742638,98.45734569999976,36.94653381999997,33.58775787999996,31.668457199999967,99.8036240399999,288.1059016000001,16,G0 X3.3121 Y0.0427
