t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,gcode_line,gcode_string
20:35:38.078,5,49,3.33682,2.56367,0.0,128.86076,78.683,-31.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.86076,""mpoy"":78.683,""mpoz"":-31.7,""mpoa"":0,""posx"":3.33682,""posy"":2.56367,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":49,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1860266827}}",5.065898796391131,0.1838991915604724,0.1991536250816765,0.2074523292780974,5.065898796391131,0.1838991915604724,0.1991536250816765,0.2074523292780974,-0.9653687200000006,-0.0635723200000019,0.0042548399999994,-4.508053060000002,-7.708177719999997,-0.0700375199999979,-7.0,32.85036284000003,66.85036284000003,101.5,31.91150374,0.0,14.46879646000057,11.064374480000437,11.915479580000468,32.342759880001275,2329.9451343400024,-0.9964603,-0.0230950600000001,-0.0140921,0.6671076399999999,2.785254940000006,4.9643531399999965,8.0,-11.0,19.865075420000032,101.5,33.48031906,0.0,18.351212019996524,18.54994601999649,22.02145427999583,53.71900229998983,1960.1486008399943,-0.9607936999999972,0.2620446400000036,-0.0188383600000012,-0.5793348000000718,2.875284640000116,1.0451773799999984,11.097634740000064,-1.941731800000004,21.587965399999984,101.5,42.02,8.194926460000255,88.65420228000276,64.81441672000201,51.404536940001606,184.01334438000572,1736.5039574600044,-0.9923716400000004,0.0408220200000001,-0.0028829799999999,-1.5399897600000023,-0.7388686799999983,0.8853188199999954,-29.283572899999974,39.71642710000002,-48.207652860000096,101.5,33.9,0.0,15.312939119998884,16.447230859998804,19.566533319998573,61.53533095999551,2407.4005582200034,-1.0126213200000005,-0.0780397400000005,0.0333477800000001,4.957704320000001,1.6130761400000089,1.953,-2.6553529600000148,17.0,-96.76928839999997,101.5,31.53960002,0.0,57.29568890000121,54.33890038000106,41.68720860000083,145.55295548000308,2169.126200399994,-1.013,0.08,-0.016,2.747,1.526,3.601,-9.0,32.0,44.0,101.5,30.88,0.0,0.0,0.0,0.0,0.0,1526.0,49,G1 Y0.086
20:35:38.335,5,49,3.33682,2.39173,0.0,128.86076,74.31573,-31.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.86076,""mpoy"":74.31573,""mpoz"":-31.7,""mpoa"":0,""posx"":3.33682,""posy"":2.39173,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":49,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1860266827}}",5.108631439880224,0.2006530096217982,0.195124187417938,0.1964618700837721,5.108631439880224,0.2006530096217982,0.195124187417938,0.1964618700837721,-1.015754560000004,-0.055904679999992,0.0053096,-4.673714119999977,-7.385336520000031,0.18311312,-4.712702799999927,29.9981436,66.71455919999993,101.5,31.92429108,0.0,4.852491320001235,3.710728400000944,3.9961689200010175,11.132185640002833,2137.1276131199725,-1.0072346799999994,-0.0149061600000003,0.0061790400000002,0.8712480400000162,2.5716805599999515,5.043487119999996,6.589374880000138,-11.0,19.319480640000062,101.5,33.48975232,0.0,77.58437263999245,78.28968519999238,93.10124707999093,227.11061787997787,1999.0006001199763,-0.9432712000000004,0.382083319999995,-0.0168674399999992,3.2337468000001124,2.136265440000029,1.1636548400000146,10.5934901999998,7.558740119999991,-11.322644119999929,101.5,42.0111556,4.219530120000606,41.843675720006,30.591594880004397,23.91067192000343,86.50037076001242,1663.7734603599904,-0.99246472,0.0377524000000002,0.000369,-1.6254744799999974,-0.9485861599999992,0.9698948000000044,-30.0,39.22430296000006,-47.55139407999988,101.5,33.90854992,0.0,33.42834983999765,35.95124395999747,42.88920327999698,136.23629391999043,2042.9553344399797,-1.0118543199999992,-0.0845099599999987,0.0136326800000008,5.0990601199999945,1.4995379200000043,1.842609279999996,-3.0,17.595154719999968,-97.32416972,101.5,31.52051716,0.0,39.27001296000306,40.48454980000315,31.173103080002427,100.80652900000784,2141.494068120006,-1.013,0.08,-0.016,2.747,1.526,3.601,-9.0,32.0,44.0,101.5,30.88,0.0,0.0,0.0,0.0,0.0,1526.0,49,G1 Y0.086
20:35:38.593,5,49,3.33682,2.21846,0.0,128.86076,69.9146,-31.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.86076,""mpoy"":69.9146,""mpoz"":-31.7,""mpoa"":0,""posx"":3.33682,""posy"":2.21846,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":49,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1860266827}}",5.13068911658884,0.202650527219608,0.2069498256223325,0.2123814649760911,5.13068911658884,0.202650527219608,0.2069498256223325,0.2123814649760911,-0.9976321600000002,-0.0285639999999993,0.01771392,-4.802020839999998,-7.616087640000002,0.4207349199999993,-1.1172720400000111,16.20044476000016,37.42861424000037,101.5,31.92,0.0,9.496812760000092,7.262268240000072,7.820904480000077,22.34544152000022,2093.9983988399995,-1.00634648,-0.0068434799999999,0.00684268,1.1340697199999965,2.15216608,5.039848120000001,6.575221360000006,-11.0,19.97794496,101.5,33.4855316,0.0,48.72694079999943,49.59855355999942,58.53523011999931,143.8804891199983,2009.84579832,-1.0001954000000002,0.2665569199999992,0.0039630799999999,2.6101634399999885,2.1337524800000103,1.1204156000000003,10.455687880000005,-4.176564839999995,2.614896600000013,101.5,42.02,6.523533840000046,64.69171336000046,46.75199452000033,36.966693200000265,133.73244916000095,1703.374281199999,-0.99129352,0.0392597599999999,-0.01740632,-1.4896200400000008,-0.7387110399999988,1.1032158800000005,-29.4654436,39.8885012,-47.29211084000001,101.5,33.91,0.0,24.668498279999817,26.17632687999981,31.650148399999768,100.07032335999926,2053.7877539999995,-1.00875552,-0.0737089600000001,0.0036405999999998,4.834028960000002,1.4606526399999993,1.8630372,-1.802646639999988,10.68979439999993,-58.159483279999606,101.5,31.53348724,0.0,51.99495832000024,53.570562960000245,40.965724600000186,132.8760042400006,2020.957043399998,-1.013,0.08,-0.016,2.747,1.526,3.601,-9.0,32.0,44.0,101.5,30.88,0.0,0.0,0.0,0.0,0.0,1526.0,49,G1 Y0.086
20:35:38.850,5,49,3.33682,2.04652,0.0,128.86076,65.54732,-31.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.86076,""mpoy"":65.54732,""mpoz"":-31.7,""mpoa"":0,""posx"":3.33682,""posy"":2.04652,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":49,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1860266827}}",5.004890462379421,0.2028274764155495,0.2078624033745447,0.209432258587326,5.004890462379421,0.2028274764155495,0.2078624033745447,0.209432258587326,-0.8702120800000002,-0.0113959600000244,-0.0002578000000083,-4.533177819999981,-7.761000680000012,1.2460228399999935,0.5803577800001009,26.00314418,67.5835019600001,101.5,31.921670140000003,0.0,10.446440680001816,8.125009400001414,8.705366760001514,23.79467000000414,5949.937672740203,-1.0176249999999998,-0.0495669800000023,-0.0079044800000009,0.96348462000003,2.1995116,4.832320440000012,7.013725179999996,-11.0,20.57086506000009,101.5,33.4887197,0.0,46.77568701998965,47.20482137998955,55.787516439987655,136.8939829599697,5277.677403220221,-0.7111272399999993,0.4859934599999964,-0.1367366600000074,5.039520040000219,2.1439365799998105,1.1665216400000085,10.378238199999949,9.71084735999954,-15.669285440000534,101.5,42.02,6.641484500000827,66.34653824000829,48.150761360006,38.12022980000478,137.12073334001713,4984.654341940172,-0.9932532599999964,0.0445964199999987,-0.0140656000000072,-1.7226456400000176,-0.8101560999999988,1.0559866000000075,-30.0,39.46441876000008,-46.521965619999776,101.5,33.90915202,0.0,24.79414693999663,27.04816047999632,31.556186979995708,99.17658717998653,5607.069063620184,-1.026248640000002,-0.1204793600000048,0.0714963600000006,4.990163399999976,1.4524593000000008,1.9265142800000108,-2.464516139999956,17.535483860000042,-97.0,101.5,31.54033308,0.0,53.5483622400044,54.61932896000448,41.23223898000338,138.1547740600113,5401.430345080185,-1.013,0.08,-0.016,2.747,1.526,3.601,-9.0,32.0,44.0,101.5,30.88,0.0,0.0,0.0,0.0,0.0,1526.0,49,G1 Y0.086
20:35:39.108,5,49,3.33682,1.87324,0.0,128.86076,61.14619,-31.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.86076,""mpoy"":61.14619,""mpoz"":-31.7,""mpoa"":0,""posx"":3.33682,""posy"":1.87324,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":49,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1860266827}}",5.240846013306891,0.2068885800733007,0.2197583429346887,0.2132542732161507,5.240846013306891,0.2068885800733007,0.2197583429346887,0.2132542732161507,-0.8384389799999965,0.0180793199999961,0.0029911999999993,-4.729551480000002,-7.599448519999997,1.0398972999999945,1.0,26.0,67.74222584000002,101.5,31.92,0.0,4.639933279999594,3.608837159999686,3.866611319999662,11.084284899999032,10234.191403259974,-0.98185178,0.01292122,-0.0092556199999994,1.1242224000000027,2.4177453200000065,4.987111700000002,8.0,-11.0,20.72564498000002,101.5,33.48283828,0.0,77.65346390000227,78.37910888000228,92.8920081400027,226.42013566000665,10033.213398759985,-0.573401679999997,0.386868060000002,-0.1516108000000057,4.674512320000073,1.5973700800000044,1.311700760000002,12.91851294000005,7.420811940000135,13.862964060000404,101.5,42.00388242,4.159463959999818,41.59463855999819,30.15611267999868,23.916917239998952,85.96225265999624,9822.712018219978,-0.98527228,0.0459405400000004,-0.0058382000000011,-1.6332119400000034,-0.770324620000006,0.966525619999998,-30.0,39.36237721999999,-44.32701082000003,101.5,33.91948234,0.0,40.65253352000088,45.75351202000099,50.21686900000108,155.75158624000335,10311.226168319983,-1.010319820000001,-0.0639707200000019,0.080109820000004,4.702506039999999,1.6624070400000015,1.7816727599999982,-2.3971182199999905,17.211097580000008,-97.02507694000003,101.5,31.5381397,0.0,40.32007295999902,41.30033129999898,29.57279503999926,106.2668329199974,9795.141099779985,-1.013,0.08,-0.016,2.747,1.526,3.601,-9.0,32.0,44.0,101.5,30.88,0.0,0.0,0.0,0.0,0.0,1526.0,49,G1 Y0.086
20:35:39.365,5,49,3.33682,1.7013,0.0,128.86076,56.77891,-31.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.86076,""mpoy"":56.77891,""mpoz"":-31.7,""mpoa"":0,""posx"":3.33682,""posy"":1.7013,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":49,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1860266827}}",5.183752511292539,0.2028609442581072,0.2089047538480475,0.2071227545580316,5.183752511292539,0.2028609442581072,0.2089047538480475,0.2071227545580316,-1.2357795199999966,-0.2010769200000002,-0.02143616,-4.807404759999999,-8.079364519999997,0.9542060400000034,0.0070391199999999,26.0,67.0,101.5,31.90887412,0.0,16.59321875999979,13.099909559999832,13.97323691999982,39.29972955999949,9201.439796120008,-1.00951464,-0.02811888,0.0465204000000002,1.064456160000002,3.0531189599999915,4.840431400000002,8.846760639999989,-11.0,21.69352215999998,101.5,33.4899568,0.0,15.785140480001116,15.934057200001128,18.76346876000133,45.866258240003255,9531.561755520004,-0.5577938000000109,0.7483089999999936,-0.1835033199999926,1.2888318799999865,1.2383151599999986,1.039336479999998,11.245216519999971,11.464425600000084,8.760912079999972,101.5,42.0,8.374139879999914,91.35425271999904,66.23183307999932,52.52869555999946,188.77946891999807,9555.47691016,-0.9710948800000004,0.0561804799999996,-0.0167097999999995,-1.6270792799999991,-0.8330792799999992,1.008646280000001,-30.0,38.29521240000001,-44.51878960000001,101.5,33.91566536,0.0,18.450722720000467,20.62139564000052,23.8774054000006,72.44621920000182,9860.713385800002,-1.0374685199999996,-0.1306111599999992,0.1364235200000001,4.872139840000003,1.6220735599999994,1.9375357600000005,-2.7464896000000034,17.91424427999999,-97.16775468,101.5,31.53407192,0.0,68.7163089999995,68.0555751199995,48.23356347999964,177.7373766799987,8691.672607000004,-1.013,0.08,-0.016,2.747,1.526,3.601,-9.0,32.0,44.0,101.5,30.88,0.0,0.0,0.0,0.0,0.0,1526.0,49,G1 Y0.086
20:35:39.623,5,49,3.33682,1.52803,0.0,128.86076,52.37778,-31.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.86076,""mpoy"":52.37778,""mpoz"":-31.7,""mpoa"":0,""posx"":3.33682,""posy"":1.52803,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":49,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1860266827}}",5.314101622990408,0.2096812633574623,0.2176051650219097,0.2115340151497951,5.314101622990408,0.2096812633574623,0.2176051650219097,0.2115340151497951,-0.6940604800000127,0.1426744799999821,0.0287808399999988,-4.702722960000003,-7.637516760000008,1.2124746399999915,0.9995504799999996,26.0,67.00044952,101.5,31.89139296,0.0,0.9197734800008932,0.7358186000007145,0.7818068400007593,2.161467520002099,11724.126187439984,-0.99295232,-0.0040361999999998,-0.072920679999994,1.3102437599999794,2.2908013600000263,5.007301599999997,7.961529159999956,-12.000372280000049,20.961529159999955,101.5,33.48,0.0,96.03678919999564,96.9602197999956,114.5054023599948,278.8760614799873,11684.247634559992,-1.1476700799999815,0.273106320000015,0.3077195999999872,0.6526272800001777,1.1294538800000091,0.891042480000008,10.5860301199999,-4.350640639999633,3.9223008800002814,101.5,42.001565760000005,1.9689661600003847,22.663997960003705,16.38834868000269,12.965267440002131,47.00590948000765,11350.064350559993,-0.9772548800000012,0.0482533199999999,-0.0086022799999997,-1.5771321600000028,-0.8606805999999934,0.9415945600000012,-30.032010560000035,38.77420671999997,-41.83822784000005,101.5,33.92,0.0,56.51707191999802,61.93651699999782,78.96905895999723,235.3587653999917,12203.412097359977,-1.019429880000001,-0.128185720000001,0.1980891199999952,4.651644360000014,1.9594900399999875,1.8317045200000008,-2.302127320000019,18.0,-95.92948092000007,101.5,31.52627392,0.0,32.02548484000206,29.6084671600019,21.148904680001355,77.04243928000494,10717.315196799998,-1.013,0.08,-0.016,2.747,1.526,3.601,-9.0,32.0,44.0,101.5,30.88,0.0,0.0,0.0,0.0,0.0,1526.0,49,G1 Y0.086
20:35:39.881,5,49,3.33682,1.35609,0.0,128.86076,48.0105,-31.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.86076,""mpoy"":48.0105,""mpoz"":-31.7,""mpoa"":0,""posx"":3.33682,""posy"":1.35609,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":49,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1860266827}}",5.236901496292735,0.2070006653371393,0.2123159806738734,0.2134297625273254,5.236901496292735,0.2070006653371393,0.2123159806738734,0.2134297625273254,-1.1868945999999865,-0.3231343999999984,0.0143341999999997,-4.9792023999999895,-7.702756800000005,1.1599288,0.0,26.001167,66.20912480000008,101.5,31.9141708,0.0,16.632890999998242,12.67384579999866,14.256763799998494,38.81124619999589,10830.333217799893,-1.004997999999999,-0.0350089999999993,0.0399853999999972,1.120166200000035,2.8183875999999866,4.953817200000005,8.223915400000077,-12.776084599999924,22.160937800000085,101.5,33.4993704,0.0,23.094778400008103,23.287205000008186,27.349171200009597,66.56586080002336,11114.759174599923,-0.9526285999999842,0.0823828000000381,0.2451677999999715,5.99084580000043,1.6512685999998935,1.1952138000000234,14.103385799999828,11.333651000000646,22.20680419999928,101.5,41.9942986,9.114672399999252,84.13543439999309,60.99818979999498,48.37787419999602,174.58102539998566,10863.603736999909,-0.9822274000000027,0.0469066000000015,-0.0363144,-1.596728799999999,-0.8540755999999948,1.0501053999999896,-30.32034700000005,38.00136940000008,-41.15812019999989,101.5,33.93,0.0,24.507250800003987,26.429334600004296,34.75836440000564,104.75766660001712,11309.016063999952,-1.0427999999999948,-0.1362497999999902,0.0638861999999771,4.905754400000002,1.5592474000000067,1.853754400000002,-2.373023600000036,17.62697639999996,-97.0,101.5,31.5248774,0.0,66.40219059999613,58.82113159999654,43.2613915999975,150.81468959999114,10109.112044599957,-1.013,0.08,-0.016,2.747,1.526,3.601,-9.0,32.0,44.0,101.5,30.88,0.0,0.0,0.0,0.0,0.0,1526.0,49,G1 Y0.086
20:35:40.138,5,49,3.33682,1.18282,0.0,128.86076,43.60937,-31.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.86076,""mpoy"":43.60937,""mpoz"":-31.7,""mpoa"":0,""posx"":3.33682,""posy"":1.18282,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":49,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1860266827}}",5.292388283631232,0.2023671223609789,0.2033071389975998,0.2241299254105763,5.292388283631232,0.2023671223609789,0.2033071389975998,0.2241299254105763,-1.1783661199999986,-0.1927475599999872,0.0117430599999989,-4.697843959999994,-7.669254219999998,1.2590981799999923,0.0,26.00376992,68.0,101.5,31.90687722,0.0,7.481962580000675,5.781516400000523,6.4616949400005845,17.684637980001597,6301.6931716800045,-1.0180038199999997,0.0088703999999999,-0.0178037399999991,1.170265760000013,2.602130559999998,4.981033480000004,8.67455913999997,-12.02188758,22.34911793999994,101.5,33.50650896,0.0,66.57247539999705,66.57247539999705,78.9732313599965,191.23269991999155,6557.418123060004,-1.47361882,0.140576680000003,0.4380606399999983,1.9235371999999933,1.933329420000003,1.0393795800000014,10.18455952,7.792197439999794,1.8934422599998209,101.5,42.00608266,4.309047380000234,46.90186076000256,33.97471896000186,26.923551000001478,97.04350148000528,6005.225471700004,-0.982214160000001,0.0280994000000014,0.0079025199999977,-1.4729074599999996,-0.8607203799999915,1.065646339999997,-30.40302322000002,38.72660803999997,-41.87036874000001,101.5,33.92,0.0,48.95213033999844,52.533993359998334,64.47353729999796,202.97224805999355,7095.8499887000025,-1.0595443799999995,-0.1505973199999999,0.0840622400000006,4.78935502000001,1.6373259999999918,1.913239240000004,-2.432545780000013,18.0,-96.62578206000003,101.5,31.53432528,0.0,43.68711128000135,38.92910872000121,30.27819582000094,99.48550068000308,5834.143213520007,-1.013,0.08,-0.016,2.747,1.526,3.601,-9.0,32.0,44.0,101.5,30.88,0.0,0.0,0.0,0.0,0.0,1526.0,49,G1 Y0.086
20:35:40.397,5,49,3.33682,1.01088,0.0,128.86076,39.24209,-31.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.86076,""mpoy"":39.24209,""mpoz"":-31.7,""mpoa"":0,""posx"":3.33682,""posy"":1.01088,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":49,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1860266827}}",5.286440269042878,0.2036696905972526,0.2075675573585586,0.2082981932679143,5.286440269042878,0.2036696905972526,0.2075675573585586,0.2082981932679143,-0.9406901999999936,0.1696595200000016,0.0127260000000002,-4.636073399999997,-7.533535719999995,1.0702183600000013,0.5225920000000223,26.0,67.0,101.5,31.92047944,0.0,10.980390319999485,8.593349359999598,9.548165839999552,25.7828368399988,4267.223125519982,-0.9886478000000004,-0.0177256399999999,0.0022642400000001,1.2216466800000054,2.533116999999993,5.063538160000003,8.497348759999978,-12.9847792,22.0152208,101.5,33.53984784,0.0,51.787186120002126,52.30505768000215,61.626751600002535,149.68018864000615,3692.5265916399794,-0.9881247999999864,0.2127003200000074,0.0656123999999946,2.890361719999975,1.643309799999995,1.1645993599999998,13.075401759999997,2.805982080000169,4.204867119999735,101.5,42.01,5.38165211999983,59.19817491999813,42.56397727999865,33.75763647999893,122.7995199599961,3143.143215319973,-0.9769016400000003,0.0306815599999999,-0.0021133200000006,-1.6195895200000026,-0.8114123600000067,1.0532101600000034,-31.0,37.41644824000002,-41.07213503999997,101.5,33.924164680000004,0.0,45.83755068000124,48.90604948000133,53.88867188000144,176.1172215600047,4304.041862079988,-1.0528280000000003,-0.1237693599999999,0.063150679999998,4.945574119999995,1.7716985600000037,1.934093599999998,-1.4860777199999706,8.916465719999824,-48.04984315999905,101.5,31.54354312,0.0,47.25382687999905,43.441281679999136,35.17050387999931,114.08294515999776,3634.673621039987,-1.013,0.08,-0.016,2.747,1.526,3.601,-9.0,32.0,44.0,101.5,30.88,0.0,0.0,0.0,0.0,0.0,1526.0,49,G1 Y0.086
20:35:40.653,5,49,3.33682,0.83761,0.0,128.86076,34.84096,-31.7,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":128.86076,""mpoy"":34.84096,""mpoz"":-31.7,""mpoa"":0,""posx"":3.33682,""posy"":0.83761,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":49,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1860266827}}",5.435064695290662,0.2014643183665827,0.2040884138954727,0.2088878811948349,5.435064695290662,0.2014643183665827,0.2040884138954727,0.2088878811948349,-0.9181982000000032,-0.147799760000007,-0.0174085200000008,-4.739565200000001,-7.781044640000007,1.09939488,0.0,9.472726559999565,24.41048819999888,101.5,31.90648588,0.0,15.255944320000404,12.077622800000318,13.348951280000351,36.23286812000096,3226.079113999984,-1.0083193999999998,-0.0216297600000004,0.0089932399999999,1.2479017200000042,2.6646877599999903,4.982456760000001,9.0,-13.0,24.63044352000001,101.5,33.5598848,0.0,36.58611979999842,36.95567691999841,43.238141639998126,105.32367835999544,2698.9969618799946,-1.1076982400000008,0.4109699599999994,0.2332686399999994,1.556105159999952,2.3420432800000026,1.1811679599999996,13.405561279999988,15.659015479999937,16.077652680000252,101.5,42.00594408,6.597374000000124,71.92708980000138,51.774719440001,41.61071284000081,149.2041280000029,2553.6060668799946,-0.9777211199999988,0.0247753599999987,-0.0045057600000001,-1.6244539200000023,-0.8833601600000027,1.0212951600000002,-31.0,37.41496187999999,-40.0,101.5,33.92414944,0.0,39.00645011999902,41.08126115999898,42.74110995999893,141.91708423999646,2957.862074359991,-1.0441881999999991,-0.1148445199999994,0.0436954799999999,5.012140320000001,1.5637972800000002,2.00276544,-3.0,18.0,-97.0,101.5,31.52257292,0.0,51.384583320000665,48.03341520000063,39.09696560000051,130.13704300000168,2792.504304079998,-1.013,0.08,-0.016,2.747,1.526,3.601,-9.0,32.0,44.0,101.5,30.88,0.0,0.0,0.0,0.0,0.0,1526.0,49,G1 Y0.086
