t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,gcode_line,gcode_string
12:40:22.958,5,214,1.41752,1.54029,0.04311,83.56619,56.01451,-24.89734,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.56619,""mpoy"":56.01451,""mpoz"":-24.89734,""mpoa"":0,""posx"":1.41752,""posy"":1.54029,""posz"":0.04311,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":214,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":682122561}}",5.375876142343392,0.207088145345158,0.2093974456935793,0.1969777215015931,5.375876142343392,0.207088145345158,0.2093974456935793,0.1969777215015931,-0.990196,0.03885988,-0.00684988,-1.6388342400000022,-0.8617617600000014,0.8460743599999986,-31.373703360000007,34.62629663999999,-39.37370336000001,99.6,31.72392448,62.03480948000127,42.97592216000088,44.09703324000091,46.33925468000096,136.0281352400028,1720.3304897600003,-1.0053848,-0.0774038,0.0324660399999999,5.45951156,1.807193719999999,2.058674200000001,-3.0,17.0,-92.48824424,99.6,31.58962796,61.7513087200004,55.02337284000037,63.14157540000043,37.88494520000025,140.92240000000095,1148.031873919999,-1.01083108,0.12225872,0.0028314400000001,2.79974136,1.67181176,3.98292424,-5.435347600000004,30.738947439999997,36.43534760000001,99.6,31.95564692,94.55711664000086,1.7413894000000154,1.7413894000000154,1.3060418000000116,3.9181257600000343,1085.857563519999,-1.0084546,-0.0064257199999999,0.0152789199999999,0.5894780799999982,1.946546559999998,4.746481119999999,10.0,-15.0,22.923123200000003,99.6,31.69,89.91206832000155,50.537595840000826,48.5787737200008,60.80034388000101,154.35513704000255,1193.3043016800011,-0.9808742000000004,-0.0294166399999999,0.0107577600000001,-4.881810359999999,-8.12036416,0.3233657200000005,-12.698921039999991,35.660166479999994,65.71842160000001,99.6,31.66980516,79.16364280000158,1.51435204000003,1.1357639600000229,1.174518520000022,3.407291520000068,1455.3278492000006,-1.0060232799999995,0.257668799999998,0.0492850800000002,2.5917022399999765,0.883756160000007,1.6031471199999976,7.959016719999951,5.258197439999911,-3.6178894800000654,99.6,36.15285176,67.87836868000137,20.979710640000427,22.069149480000448,25.47536296000052,65.93623256000134,1301.953063560001,214,X1.4194 Y1.5346 Z0.0429
12:40:23.216,5,217,1.43043,1.51193,0.04202,83.89413,55.28814,-24.92507,,185.42,0,0,,2,1,"{""sr"":{""mpox"":83.89413,""mpoy"":55.28814,""mpoz"":-24.92507,""mpoa"":0,""posx"":1.43043,""posy"":1.51193,""posz"":0.04202,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":217,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":682122561}}",5.31461890347283,0.2063603838832642,0.2134528063263525,0.2024130097205119,5.31461890347283,0.2063603838832642,0.2134528063263525,0.2024130097205119,-0.98876,0.0415905999999997,0.0029912000000012,-1.648,-0.7466376000000017,0.7749924000000048,-31.0,35.0,-39.47048860000005,99.6,31.7224,90.48647679999692,88.48939759999703,90.79781639999698,95.4146547999968,280.8576529999906,1224.1083902000044,-1.0129388,-0.0800007999999998,0.0310187999999985,5.439639599999998,1.7127946000000036,2.026710199999999,-2.864713799999981,17.13528620000002,-92.395815,99.6,31.6260416,90.02359279999851,74.31477779999878,85.19011159999859,51.35574099999915,189.7141485999969,1294.9437284000037,-0.9965965999999998,0.1033554000000001,-0.0117294000000001,2.6470830000000007,1.583381800000001,4.022750399999998,-5.783352000000008,30.362020400000013,37.0,99.6,31.9507126,138.4415725999972,2.551918599999948,2.551918599999948,1.9139389999999608,6.37979599999987,1441.3099172000047,-1.0031268,-0.0075238,-0.0083005999999998,0.4254388000000019,2.058310799999993,4.782304800000003,10.0,-15.0,22.27474220000002,99.6,31.6910008,171.88601999999494,93.55821299999728,89.93192619999736,113.14016459999668,285.7514423999916,1142.8524258000052,-0.9959605999999994,-0.0271935999999998,0.0131063999999997,-4.893559800000004,-7.752124200000004,0.2203282000000047,-10.566325599999654,29.260593799999047,53.59409799999825,99.6,31.6756162,157.83138979999487,3.0498817999999006,2.2874115999999254,3.0498817999999006,6.862233999999777,1614.9986444000017,-0.9649261999999958,0.1769588000000046,-0.0088789999999991,2.121307199999956,1.104852000000016,1.2655568000000046,7.271612000000123,-6.551123199999619,0.1626487999999942,99.6,36.1404064,134.76310299999554,43.124193399998575,45.4344175999985,52.36509159999827,135.5331777999955,1908.5122558000053,217,X1.4308 Y1.5113 Z0.042
12:40:23.472,5,221,1.45032,1.48799,0.04094,84.39938,54.68009,-24.95258,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.39938,""mpoy"":54.68009,""mpoz"":-24.95258,""mpoa"":0,""posx"":1.45032,""posy"":1.48799,""posz"":0.04094,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":221,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":682122561}}",5.2993083988055085,0.2054331181138453,0.2148467944941378,0.2067938697364068,5.2993083988055085,0.2054331181138453,0.2148467944941378,0.2067938697364068,-0.9959707999999996,0.0273584800000008,0.0099319599999982,-1.625810519999996,-0.91575288,0.9084001599999986,-31.877416959999977,35.00398552,-39.99601448,99.6,31.73118584,25.61983800000481,14.09703976000264,14.464788800002712,15.200286960002844,44.7427796800084,1340.8328906799975,-1.01168384,-0.07640292,0.0186199199999999,5.252474480000001,1.8670337199999976,2.0172896000000007,-3.0,17.0,-92.40624832000005,99.6,31.62733376,56.20952368000138,43.68776348000111,49.67721416000126,29.94725732000076,111.2794039200028,1158.72221556001,-1.0061392,0.1291939199999998,-0.0220282399999999,2.8394137199999974,1.7169852000000008,3.936543079999999,-6.0,31.0,37.30866784000001,99.6,31.94308644,66.78890376000257,1.2346713600000463,1.2346713600000463,0.926003520000035,3.086679240000117,1131.9407647600035,-1.00562312,-0.0101596799999998,0.0436891599999989,0.425561439999997,1.9019508799999985,4.826276000000002,10.0,-15.81329175999998,23.74319359999996,99.6,31.688833440000003,34.54036584000342,24.08536420000248,23.151823080002377,29.126486880002982,73.67966096000751,1185.3347264400045,-1.0063382799999996,-0.0207656000000003,0.0151624000000005,-5.053477919999997,-8.143931519999995,0.3275464000000025,-12.924748799999977,36.0,64.05477588,99.6,31.68075248,27.175750960004724,0.5201102400000901,0.3900822400000676,0.3900822400000676,1.1702475600002022,1445.023487560002,-1.0232346000000012,0.2453095200000033,0.0384596800000009,1.4565254000000738,1.2727356799999971,1.34586672,9.696251919999902,0.7397227600001133,3.602247239999905,99.6,36.15952988,21.214271360004076,6.884592720001283,7.130470480001327,8.359862120001567,21.63729104000405,2160.1015689200026,221,X1.4533 Y1.4852 Z0.0408
12:40:23.730,5,225,1.4759,1.46987,0.03985,85.04899,54.21986,-24.98031,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.04899,""mpoy"":54.21986,""mpoz"":-24.98031,""mpoa"":0,""posx"":1.4759,""posy"":1.46987,""posz"":0.03985,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":225,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":682122561}}",5.252466057981433,0.2101030154627272,0.2157385410972314,0.2076687247694553,5.252466057981433,0.2101030154627272,0.2157385410972314,0.2076687247694553,-0.9949951199999998,0.0324291999999999,-5.3559999999768864e-05,-1.6941118000000048,-0.9066932000000052,0.6990348799999928,-30.44056479999997,33.37712551999992,-37.99395692,99.6,31.73953632,160.66803636000745,100.96625260000468,104.47812248000484,108.86795964000504,320.45810544001483,1188.358799800003,-1.0092508000000002,-0.0707539599999997,0.0147429599999997,5.3932625599999975,1.6581467599999935,2.0371879999999982,-2.974067600000015,17.0,-93.67172776,99.6,31.61786236,108.54550392000264,80.07863868000197,91.05716184000224,54.89261488000136,204.07136908000504,1049.064213919984,-1.025047799999999,0.1221112,-0.0066978399999994,2.789041360000001,1.6466668000000009,3.9453749600000023,-5.667353280000033,30.02185599999999,37.33470656000007,99.6,31.96,148.8473826000045,2.756838040000082,2.756838040000082,2.0676287600000616,6.892094640000205,935.1018791999848,-1.0105520800000003,-0.0108577200000004,0.0161457200000001,0.4083364400000152,1.992210200000004,4.883,10.19380123999996,-15.816329560000034,22.989869200000005,99.6,31.68193804,174.1719400800071,105.3064828400044,100.4085071600042,126.53104500000528,320.8072944000134,965.8408338799942,-1.026820880000002,-0.0330001200000003,0.0288552400000007,-4.745837919999985,-8.200720520000013,0.3201809599999953,-13.0,36.868314400000045,64.13168559999995,99.6,31.67873128,180.7466364400083,3.4925949600001607,2.6194462400001206,2.6194462400001206,7.858339560000362,1443.606800519996,-0.97778904,0.1540772399999976,0.0304043599999992,3.2256088000001077,1.3317305199999618,1.49648840000001,7.995849760000002,19.552331080000524,-11.346495880000235,99.6,36.14115764,152.2555386800071,49.28502992000229,51.92114940000242,59.84610780000278,154.89580748000722,1828.4106517600053,225,X1.4824 Y1.4667 Z0.0396
12:40:23.987,5,228,1.50513,1.45917,0.03877,85.79151,53.94808,-25.00783,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.79151,""mpoy"":53.94808,""mpoz"":-25.00783,""mpoa"":0,""posx"":1.50513,""posy"":1.45917,""posz"":0.03877,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":228,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":682122561}}",5.203897562625473,0.2022582929494457,0.2078611197433035,0.2087954273522898,5.203897562625473,0.2022582929494457,0.2078611197433035,0.2087954273522898,-0.99288112,0.0443818400000002,-0.00406096,-1.742235500000002,-0.8360274199999969,0.808017259999999,-31.0,35.0,-40.75382084000002,99.6,31.74,53.4556392799962,28.310629779998084,29.049168259998037,30.52624399999793,89.85547687999393,1133.990074299998,-1.0105482,-0.07734368,0.0444968,5.297396000000002,1.9433089600000024,2.041816360000001,-3.0,17.526900920000013,-93.07089192,99.6,31.62608804,70.78851213999886,49.4715172999992,56.71125129999908,34.187634199999444,126.69534911999794,1056.0006849599995,-1.02222888,0.11207372,-0.00518996,2.7279427599999995,1.5597001399999986,3.97887944,-6.0,30.37359911999999,36.62640088000001,99.6,31.97,81.07107555999816,1.4943974799999664,1.4943974799999664,1.120798359999975,3.735993979999916,1181.713648059998,-1.0011730399999998,-0.01509858,-0.0052673999999998,0.4736871800000005,1.7957451000000018,4.865372440000001,10.0,-15.0,23.0,99.6,31.6997283,61.55198485999704,37.2779632399982,35.544104179998286,44.50237461999786,112.98979471999456,1037.9430535000004,-0.98300788,-0.0218413599999999,0.0056726199999999,-4.885079080000003,-7.951363079999991,0.3361105400000019,-13.252028039999985,37.0,66.0,99.6,31.67770156,51.66568997999668,1.0081113799999353,0.7560833399999515,0.7560833399999515,2.268249799999854,1335.3106171399943,-0.990528460000001,0.3126186400000014,0.0140844399999998,1.876381639999968,1.374989520000006,1.375212340000002,8.740122500000018,9.79523313999988,16.646002860000163,99.6,36.14988054,42.89055191999714,13.883646719999074,14.37949157999904,16.858713539998877,43.63431803999709,1446.5608081600064,228,X1.507 Y1.4587 Z0.0387
12:40:24.244,5,232,1.53638,1.45647,0.03767,86.58526,53.8795,-25.03556,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.58526,""mpoy"":53.8795,""mpoz"":-25.03556,""mpoa"":0,""posx"":1.53638,""posy"":1.45647,""posz"":0.03767,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":232,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":682122561}}",5.363254812293786,0.205909826193787,0.203125672438116,0.1992704380767231,5.363254812293786,0.205909826193787,0.203125672438116,0.1992704380767231,-0.98971468,0.0428354799999999,-0.00239984,-1.6754327199999968,-0.9065677199999986,0.8561062000000015,-31.37287076000001,35.0,-39.0,99.6,31.74,26.339435559999675,72.1198817599991,74.00127047999908,77.76404655999904,227.6479755199972,1366.0794274799996,-1.00215408,-0.07372964,0.0170730400000001,5.31614992,1.8167915199999995,1.9946338400000003,-2.449591720000003,17.0,-93.76707208,99.6,31.60984364,100.40720923999946,67.58373683999963,77.60754771999957,46.66822743999974,173.26209875999905,1201.813659239999,-0.9950724,0.10771132,-0.0127917199999999,2.7245214000000004,1.7011344800000006,3.89813448,-6.0,30.56447184,36.0,99.6,31.96,120.99302547999918,2.2578887199999844,2.2578887199999844,1.6934165199999884,5.644722399999962,1238.6997913199998,-1.0076436,-0.00293628,0.0035870399999999,0.4471962799999983,2.0513200000000005,4.85890692,9.949660919999996,-15.287517159999982,22.37076867999998,99.6,31.7,133.93577807999858,77.40017711999919,73.81448675999921,93.131132799999,235.3147751599975,1104.9129321199998,-1.0078527200000005,-0.0413234799999998,0.0144967200000001,-5.0327383600000015,-7.8876628800000015,0.3134731200000014,-12.400904960000007,36.400904960000005,65.02127024,99.6,31.6762038,127.21743231999848,2.48146147999997,1.8610961999999776,1.8610961999999776,5.583288239999932,1516.9833757599995,-0.95895368,0.4505578399999988,0.0112102399999987,3.930996360000021,1.3718904399999945,1.4548988799999985,9.970988160000042,-0.5378061599999903,1.4621938400000096,99.6,36.14377184,108.99024091999866,34.876876999999574,36.139478999999554,42.35049367999948,109.59604379999864,1646.3292417600017,232,X1.5414 Y1.4567 Z0.0375
12:40:24.501,5,236,1.56703,1.46188,0.03659,87.36363,54.01701,-25.06307,,185.42,0,0,,2,1,"{""sr"":{""mpox"":87.36363,""mpoy"":54.01701,""mpoz"":-25.06307,""mpoa"":0,""posx"":1.56703,""posy"":1.46188,""posz"":0.03659,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":236,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":682122561}}",5.067847634121399,0.1855269063327699,0.19455356896024,0.203264772062004,5.067847634121399,0.1855269063327699,0.19455356896024,0.203264772062004,-0.9923689999999996,0.0404755,-0.009526,-1.7078345000000157,-0.7655514999999983,0.943355999999998,-31.0251845,35.0,-40.49924049999997,99.6,31.75,100.60654499999336,57.412634999996335,58.41111549999627,61.40655749999608,180.72498999998848,1425.5368689999957,-1.006335,-0.0740235,0.0147280000000004,5.391481499999999,1.7279099999999945,2.023904499999999,-2.3382495000000243,17.499378499999988,-92.82412249999996,99.6,31.6267525,91.38623449999773,60.42477799999848,69.91296599999825,41.44840149999896,155.8060389999961,1209.449567000002,-0.9917265000000002,0.1118244999999997,-0.0127314999999998,2.7997685000000025,1.5953699999999993,3.975231499999997,-6.363922500000026,30.363922500000022,35.501139500000015,99.6,31.96,108.75163299999647,1.9954424999999356,1.9954424999999356,1.4965819999999517,4.988606999999839,1104.893235499993,-1.0041795,-0.0102034999999999,-0.0038930000000001,0.7177324999999978,1.963952499999999,4.916647500000004,10.059849999999996,-15.56260199999997,24.56260199999997,99.6,31.7,125.18516799999333,63.84946299999659,61.33570449999672,76.9210069999959,194.5648994999896,1255.0516969999962,-1.0049400000000013,-0.0269114999999998,0.0170140000000006,-4.93005499999999,-8.01357600000001,0.3696934999999959,-13.0,36.969995,65.53027399999996,99.6,31.6749975,104.0559194999935,2.0010754999998746,1.5008064999999062,1.5008064999999062,4.502419999999719,1599.2969179999968,-0.8113470000000007,0.4826109999999985,-0.0174774999999997,2.673741999999973,1.6586165000000113,1.5228165000000002,8.932346500000133,-2.4393399999995857,1.172037999999859,99.6,36.12,81.0666194999948,27.851108499998205,28.845790999998144,33.81920299999783,87.53205549999436,2063.8546210000027,236,X1.575 Y1.4647 Z0.0363
12:40:24.758,5,239,1.59537,1.47527,0.0355,88.08344,54.35702,-25.0908,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.08344,""mpoy"":54.35702,""mpoz"":-25.0908,""mpoa"":0,""posx"":1.59537,""posy"":1.47527,""posz"":0.0355,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":239,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":682122561}}",5.430208921404309,0.2040520411739856,0.2054741349335595,0.2048212075027572,5.430208921404309,0.2040520411739856,0.2054741349335595,0.2048212075027572,-0.98797876,0.0477425999999998,-0.0075257599999997,-1.5991368800000014,-0.7720339599999996,0.9599866000000008,-31.01670256,34.98329744,-39.41078896000001,99.6,31.75,55.852824320001126,43.39915456000089,43.77653840000089,46.41822620000094,136.23560596000277,1467.2208876000054,-1.01165048,-0.0836227599999999,0.01148064,5.429093559999999,1.6271366,2.0392588799999998,-2.207037439999997,17.243899280000004,-92.75610072,99.6,31.6228076,85.75168740000059,53.90536092000037,62.92409436000042,37.22070448000026,139.58332500000094,1232.6596134399988,-1.0253186,0.1055258400000002,-0.00106208,2.685893239999999,1.6403734399999992,3.95106496,-6.0,30.738771399999997,35.4362238,99.6,31.95261216,95.00797508000086,1.919889400000013,1.7448942000000156,1.4836656000000092,4.362235360000039,1362.3937167200015,-1.0016092,-0.0037318799999999,0.00878284,0.3647039599999987,2.144257239999999,4.747937640000001,10.07877184,-15.92122816,22.528297639999995,99.6,31.7,81.09655472000138,49.5092247200008,47.54457312000077,59.72541388000097,151.67111696000248,1178.183406440004,-1.0016529200000008,-0.0552991999999994,0.0134351600000001,-4.813994999999999,-8.003063039999999,0.3176424399999991,-13.299884160000008,37.0,65.29988416000002,99.6,31.67077184,77.71642752000155,1.50830712000003,1.1312303600000224,1.1312303600000224,3.393691720000068,1573.5781606800033,-1.0071551599999986,0.2636444400000023,0.0771125999999997,2.7256073200000053,1.2903368400000044,1.4179279199999977,8.284789599999984,3.963481200000063,-6.111604799999975,99.6,36.12032704,60.61447404000125,20.941843840000438,21.689766560000443,25.42938144000052,65.44326068000133,1618.413205400002,239,X1.5978 Y1.4768 Z0.0354
12:40:25.013,5,243,1.61908,1.49541,0.03442,88.68584,54.86854,-25.11832,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.68584,""mpoy"":54.86854,""mpoz"":-25.11832,""mpoa"":0,""posx"":1.61908,""posy"":1.49541,""posz"":0.03442,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":243,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":682122561}}",5.302915007227528,0.1996952086379802,0.2000201694437597,0.1882667560133047,5.302915007227528,0.1996952086379802,0.2000201694437597,0.1882667560133047,-0.9861302000000002,0.0394177600000003,-0.0043056999999999,-1.7759170999999947,-0.8119396400000018,0.9332311800000016,-31.29636878000003,34.71752223999997,-39.01389102,99.6,31.75,163.27077233999375,82.51506003999691,82.52895105999693,87.55160747999673,257.6043829799904,1285.685046580009,-1.0064565,-0.0832578600000001,0.0297797600000002,5.3624524000000005,1.6565475999999988,1.996498939999996,-3.0,17.82402133999998,-93.51792922,99.6,31.60583014,111.350332099998,68.79235151999876,81.03505861999854,47.22186843999915,178.9767117199968,1256.115751760005,-1.0331216399999998,0.129348599999999,-0.0076840199999998,2.746291480000002,1.6087866200000038,3.906,-5.188899620000022,31.0,35.57832048000004,99.6,31.9661057,133.71672867999703,3.052893179999932,2.442314299999945,2.442314299999945,6.105786619999863,1250.025031259997,-1.00718812,0.0015048400000002,0.0075815799999996,0.5047669199999992,1.9279315399999988,4.849781520000003,10.319338680000024,-15.772283679999974,23.091622359999995,99.6,31.70091612,123.88030481999591,85.08262681999719,82.35998301999729,103.46047457999656,261.3738301199914,1232.8099298200063,-0.968497380000001,0.0159780599999994,0.00766896,-4.931588420000008,-8.123488579999997,0.3902940800000036,-12.243793420000028,37.0,65.19913368000003,99.6,31.66044696,145.86714381999462,2.846188359999895,2.1346407799999216,2.1346407799999216,6.403923079999765,1387.1813656600089,-0.9175334399999966,0.4040525999999906,-0.0388279800000007,2.586867559999974,1.3040445800000109,1.4112401599999995,9.41423538000006,16.524972160000356,-4.092404999999884,99.6,36.13713722,118.48377653999556,39.970430559998505,41.39794617999845,48.53552305999818,124.90759597999532,1629.01791754002,243,X1.6232 Y1.5001 Z0.0342
12:40:25.273,5,246,1.63683,1.52106,0.03333,89.13669,55.52005,-25.14583,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.13669,""mpoy"":55.52005,""mpoz"":-25.14583,""mpoa"":0,""posx"":1.63683,""posy"":1.52106,""posz"":0.03333,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":246,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":682122561}}",5.27187724945087,0.2100562338585807,0.2162251031946695,0.2094448549343427,5.27187724945087,0.2100562338585807,0.2162251031946695,0.2094448549343427,-0.98820042,0.0465352599999999,-0.0068625399999999,-1.4915496600000004,-0.7522468200000003,0.90948058,-31.89193,34.11103448,-39.88303656,99.6,31.75,19.77683302000024,12.428064740000131,12.428064740000131,13.184555620000168,38.68910510000043,1599.0595747199995,-1.00160912,-0.0761086,0.0269834599999999,5.11275164,1.92424252,2.03782206,-3.0,17.04045446,-92.38564746,99.6,31.61223838,66.2770669800001,40.04239480000006,47.63664176000008,27.310705760000044,104.32921246000016,1350.7913260399996,-0.98291124,0.11207672,-0.01278008,2.76258238,1.6181657,3.9888324,-5.744544660000001,31.0,35.95627374,99.6,31.955108900000003,65.05368492000014,1.4521836200000025,1.1967282800000023,1.1530020200000015,2.991820700000006,1390.8033956999998,-1.00186432,-0.00362244,-0.00442276,0.3454338199999998,2.23676728,4.83228312,10.88397674,-15.94744522,23.23204652,99.6,31.70947446,32.84285506000029,21.07226906000013,20.28193264000013,25.455301100000163,64.61798628000041,1502.4620939799995,-1.02057182,0.0148948999999999,0.0181407599999999,-4.804809339999999,-8.070688220000001,0.2541045000000001,-11.381583719999984,33.98042405999995,61.35354349999992,99.6,31.6789049,22.838930540000256,0.4435000200000052,0.3326250600000036,0.3326250600000036,0.9978751200000102,1704.3624654399996,-1.0367478,0.46205044,0.0170949799999998,3.882286199999995,0.8565569600000007,1.0653060200000002,13.8235291,11.833285979999973,20.2499975,99.6,36.13,17.382797160000216,5.649267800000072,5.951907680000079,6.859825500000087,17.65396316000021,2440.17866614,246,X1.6373 Y1.5219 Z0.0333
