t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,gcode_line,gcode_string
16:57:48.411,5,158,1.63535,1.68079,0.05868,89.09906,59.57741,-24.5021,,185.42,0,0,,2,1,"{""sr"":{""mpox"":89.09906,""mpoy"":59.57741,""mpoz"":-24.5021,""mpoa"":0,""posx"":1.63535,""posy"":1.68079,""posz"":0.05868,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":158,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1847872527}}",5.1232422610055925,0.1997620323710116,0.2045377546558928,0.214717155163997,5.1232422610055925,0.1997620323710116,0.2045377546558928,0.214717155163997,-1.0183212,0.1297277999999999,-0.0029388799999999,2.7509617200000003,1.5462936200000017,4.02388474,-6.0,31.0,38.99958162,100.0,32.97067,198.9008046599988,4.668984099999972,3.7351870799999776,2.8013901199999838,10.27176433999994,1095.5885614800031,-1.0050472199999998,-0.07437334,0.02235636,5.367604540000001,1.8728769000000005,2.0558769000000003,-3.197350179999999,16.0,-96.0,100.1,32.12,28.05756866000031,29.6414549600004,33.50751010000045,17.65701644000024,73.17675994000098,1268.357183880003,-0.9767978000000004,-0.0465108599999999,0.00613002,-5.46277466,-8.203852040000001,0.3813877999999999,-13.911912919999992,36.95595646,66.7477463,100.0,32.59111074,61.71781390000056,1.481484260000013,1.1851870200000103,1.1851870200000103,3.259264820000029,1465.8485043600022,-0.99653194,0.0432035999999999,-0.0182819199999999,-1.6460976999999997,-0.8487269599999997,0.9179023000000002,-31.48424884,36.96881518,-40.00031662,100.1,33.66031182,85.61464063999996,59.827098479999975,57.248343499999976,59.827098479999975,178.96554333999993,1437.8796120600016,-0.9911105,0.270554080000001,-0.0387271000000001,2.461416279999995,1.411160580000001,1.2234518799999996,13.358941800000002,1.19238626000002,12.314807180000006,100.0,40.46973078,88.0701222399999,105.57474315999988,76.03569531999992,57.43703653999994,213.91150353999976,2377.469639200005,-1.00133688,-0.0142892599999999,-0.0132799199999999,0.6667613599999996,1.5884438200000015,4.89999266,9.98841898,-15.0,25.232756740000003,100.1,33.022443339999995,137.81422123999937,89.0001919199996,78.25878927999965,94.37089273999958,251.6672955799989,1217.1721681800004,158,X1.6335 Y1.6819 Z0.0586
16:57:48.668,5,162,1.60635,1.69266,0.05756,88.36246,59.8788,-24.5304,,185.42,0,0,,2,1,"{""sr"":{""mpox"":88.36246,""mpoy"":59.8788,""mpoz"":-24.5304,""mpoa"":0,""posx"":1.60635,""posy"":1.69266,""posz"":0.05756,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":162,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1847872527}}",5.391181963791207,0.2116265352426641,0.2081503786259085,0.2081867394543883,5.391181963791207,0.2116265352426641,0.2081503786259085,0.2081867394543883,-0.9819347999999994,0.1096811999999996,-0.0125608000000001,2.8079534,1.6482332,3.979547999999998,-6.794291200000028,31.0,38.79505540000002,100.0,32.97,44.26796519999394,1.0247209999998594,0.8197773999998875,0.6148327999999157,2.25438739999969,914.5118892000036,-1.0069738,-0.0743229999999999,0.0301164000000002,5.3113326000000045,1.8512506,2.0656760000000025,-3.0,16.157293799999977,-94.81236439999996,100.1,32.1198706,69.26386240000167,82.713156400002,92.80012600000224,49.762387000001205,203.08433440000493,845.7786923999997,-0.9705123999999996,-0.0270777999999998,0.0049363999999999,-5.265897400000002,-8.201684599999998,0.4825232000000071,-4.800749599999806,13.0354567999995,23.922729599999084,100.0,32.5671606,134.17157140000276,3.2098464000000666,2.567876800000053,2.567876800000053,7.061661200000145,1264.534064800001,-0.9885834,0.0361561999999999,-0.0098698,-1.7005764000000052,-0.7092347999999946,0.890549599999999,-32.0,36.10418219999998,-39.14846160000004,100.1,33.67,79.94117180000006,56.49231059999986,54.54429979999986,56.49231059999986,169.58111399999956,1033.5575209999995,-1.0005753999999984,0.2714387999999996,-0.0008438000000009,1.2871207999999843,1.1583726000000112,1.3127644000000014,10.937030599999996,12.016819600000208,16.90174039999985,100.0,40.4564876,74.02544539999954,90.42348719999944,65.1236515999996,49.1941255999997,183.6580677999989,1260.6518287999952,-1.0028766,-0.0165770000000002,-0.0048329999999999,0.4423868000000031,1.7723491999999996,4.822,9.354623999999976,-15.0,24.316110999999985,100.1,33.0303852,64.80276319999642,36.98499159999796,32.55943659999821,39.19776899999784,104.00053199999424,1002.3073250000004,162,X1.6019 Y1.6938 Z0.0574
16:57:48.927,5,166,1.57549,1.69679,0.05646,87.57847,59.9836,-24.55849,,185.42,0,0,,2,1,"{""sr"":{""mpox"":87.57847,""mpoy"":59.9836,""mpoz"":-24.55849,""mpoa"":0,""posx"":1.57549,""posy"":1.69679,""posz"":0.05646,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":166,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1847872527}}",5.055759117756426,0.1967194696573515,0.2000490039912084,0.207098753131518,5.055759117756426,0.1967194696573515,0.2000490039912084,0.207098753131518,-1.006705,0.1195797199999995,-0.014,2.822391060000001,1.8076030000000007,4.05130466,-2.301358379999932,11.89186751999965,14.576785319999573,100.0,32.9576561,135.32946174000247,3.0897830400000563,2.471826260000045,1.8553863000000337,6.797522620000125,1501.2775859600058,-1.00232276,-0.0760345199999998,0.0413129599999993,5.525598960000002,2.178960760000002,2.072989820000001,-3.0,16.300152119999993,-96.73501324,100.1,32.1343485,63.0255701599991,53.94818553999918,60.005221819999086,32.448407179999506,131.824362839998,1508.1702006399978,-1.0239145800000002,-0.0182443999999998,0.03454012,-5.515750620000008,-7.951811120000001,0.5658111200000008,-13.833107779999995,37.0,67.83310777999999,100.0,32.57111864,93.08610369999889,2.2282565399999736,1.782605679999979,1.782605679999979,4.902164559999942,1801.8032403399968,-0.99016164,0.0421728599999999,-0.0045449399999997,-1.672315540000003,-0.8161217800000009,0.9329260600000004,-32.0,36.50562354,-39.19736174,100.1,33.68,81.91096098000007,58.65229348000005,57.13542348000006,58.65229348000005,176.96812652000014,1375.3332614599992,-0.9632091399999996,0.4753951800000013,0.0167818600000002,1.8430125000000208,1.098416199999998,1.322361820000001,9.009576900000033,4.4637700399999165,10.607091200000069,100.0,40.46,81.78736328000016,98.87161624000024,71.20805508000016,53.79025776000013,200.3046731800005,2203.2759051400035,-1.00333538,-0.0102623600000001,-0.01382202,0.492327040000001,1.7486006999999992,5.013238939999999,5.014627119999909,-7.521941299999862,13.038031379999762,100.1,33.020738720000004,106.55880934000146,66.97107964000081,58.95744612000071,70.97789628000086,188.8189233600023,1183.0664608400018,166,X1.5682 Y1.6967 Z0.0562
16:57:49.184,5,169,1.54448,1.69288,0.05544,86.79101,59.88574,-24.58407,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.79101,""mpoy"":59.88574,""mpoz"":-24.58407,""mpoa"":0,""posx"":1.54448,""posy"":1.69288,""posz"":0.05544,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":169,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1847872527}}",5.386801997181342,0.2056082170723573,0.2075658637984841,0.207065920095531,5.386801997181342,0.2056082170723573,0.2075658637984841,0.207065920095531,-1.01348328,0.1400171600000001,0.0011000000000002,2.689146480000003,1.6769265199999983,4.025812399999997,-6.478139039999975,31.0,37.521860960000026,100.0,32.94525824,112.3908289200055,2.589650320000126,2.071720560000101,2.071720560000101,5.697230880000277,1322.5743223599843,-1.0061610400000005,-0.0776805199999998,0.0470879999999998,5.441862399999998,1.9232174400000008,2.087732160000002,-3.488237799999985,16.101012639999997,-96.0,100.1,32.12690244,65.91212307999801,61.02974367999815,67.86507471999793,36.61784619999889,149.40081207999546,1447.1074961200002,-1.009569840000001,-0.0250462799999998,0.02280012,-5.278188319999996,-8.421850840000001,0.2683520800000002,-13.491931719999988,37.0,66.12769295999999,100.05080692,32.57,103.3056743599975,2.4596591599999407,1.967726919999952,1.967726919999952,5.411249519999869,1435.738504720002,-0.99372596,0.0421894799999998,-0.0123884,-1.7300305200000037,-0.973857319999998,0.9716074399999968,-32.0,36.0,-40.0,100.1,33.67769312,78.22462896000013,58.19698380000012,56.69188940000012,58.42769244000011,175.86533720000037,1401.1896272800084,-1.032115400000002,0.1579293600000045,0.0047874800000014,1.463442240000003,1.8762128399999785,1.324581760000002,7.698061520000034,-4.995357280000186,1.283154040000113,100.0,40.445346,85.67272676000047,96.69494908000053,69.64040348000037,52.10504988000029,195.89494788000107,1751.9511445999956,-1.00434464,-0.0135451599999997,-0.0216930800000004,0.3334769599999971,1.8270703999999935,4.889211400000001,10.61288384000002,-15.0,25.488944119999985,100.1,33.02,83.81319444000258,59.79355984000183,52.63877460000161,63.37095196000194,168.13744576000514,1311.0227542400062,169,X1.5431 Y1.6926 Z0.0554
16:57:49.441,5,173,1.51527,1.68116,0.05433,86.04903,59.58663,-24.61256,,185.42,0,0,,2,1,"{""sr"":{""mpox"":86.04903,""mpoy"":59.58663,""mpoz"":-24.61256,""mpoa"":0,""posx"":1.51527,""posy"":1.68116,""posz"":0.05433,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":173,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1847872527}}",5.207398881308369,0.1971079062726517,0.2045110402225644,0.1969605473465108,5.207398881308369,0.1971079062726517,0.2045110402225644,0.1969605473465108,-1.0211447399999998,0.1337253200000001,-0.00538184,2.968851019999998,1.70873006,4.0078996400000015,-6.341879740000008,31.0,38.65369561999999,100.0,32.96329522,75.20474586000185,1.7093997000000425,1.3675199600000336,1.0300648600000248,3.760680140000092,1459.2156739200034,-1.00645408,-0.07444174,0.0210454999999999,5.370598500000002,1.9193324599999997,2.01835744,-3.590940499999995,16.928564639999998,-96.44806977999998,100.1,32.13448052,93.8881111599992,74.45850887999939,82.14073543999932,44.91148165999962,181.4187474999985,1751.97926238,-1.0069542399999998,-0.0185600800000001,0.0059883399999998,-4.7367292000000045,-8.341605479999998,0.2661876800000008,-13.0,37.0,67.42411828,100.0,32.56667256,119.96607579999916,2.8794065999999803,2.303525539999984,2.303525539999984,6.334694919999957,2201.2117015000013,-0.99078026,0.0315247599999999,0.0038914599999998,-1.6431582799999986,-0.8874985399999992,0.9264149200000004,-32.49201032,36.0,-39.16282090000001,100.1,33.67,72.32550090000005,57.07318480000004,55.597153820000045,57.07318480000004,172.69558404000014,2643.9560864400005,-0.9669758199999998,0.5736752399999995,0.0490168000000006,1.8927816799999977,2.2487176199999914,1.3154659199999998,13.548621319999995,3.600095859999933,6.896507440000029,100.0,40.43812082,78.07860192000015,93.37205404000018,67.24723114000012,50.31447488000009,188.86720544000036,2254.5547546400026,-1.0060562599999998,-0.0059633800000001,0.0006494399999995,0.4839363400000005,1.8658841600000016,4.98168286,10.127417619999996,-14.402986260000006,25.597013739999998,100.1,33.03127446,97.05747846000124,47.14938792000061,41.38016268000055,49.84287378000065,132.45504846000173,1934.8659928200004,173,X1.5121 Y1.6794 Z0.0542
16:57:49.699,5,177,1.49026,1.66256,0.05322,85.41366,59.11419,-24.64064,,185.42,0,0,,2,1,"{""sr"":{""mpox"":85.41366,""mpoy"":59.11419,""mpoz"":-24.64064,""mpoa"":0,""posx"":1.49026,""posy"":1.66256,""posz"":0.05322,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":177,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1847872527}}",5.294101395032794,0.2112684479050195,0.2194733039489579,0.2076219049235044,5.294101395032794,0.2112684479050195,0.2194733039489579,0.2076219049235044,-1.0263037399999988,0.1177363399999998,-0.0062604399999999,2.857720399999999,1.698095959999999,4.055535759999997,-6.0,31.0,38.81508303999998,100.0,32.9500615,178.3596923799963,4.090818259999915,3.2726552999999328,3.2726552999999328,8.999801119999816,1679.9902056999952,-1.0002697000000005,-0.0764035999999999,0.0447595999999994,5.250644840000002,1.87735176,1.9723230200000008,-3.0,15.683222159999987,-95.0383184,100.1,32.11393392,61.77164052000191,39.91398344000123,44.03209282000135,24.07510060000074,97.250736740003,1777.6153814599954,-0.9784365799999992,-0.0498936399999998,0.01000806,-5.286571880000002,-8.264629500000005,0.3020474599999997,-14.0,37.0,67.55097115999999,100.0,32.56801242,72.91085982000163,1.7611320400000394,1.4089057600000314,1.4089057600000314,3.874490360000087,1991.9578152599977,-0.9851785199999998,0.0522715399999998,-0.0224925599999996,-1.5981232000000047,-0.8597000200000036,0.9509379400000004,-31.51379378,36.0,-38.60033904000001,100.1,33.67513764,76.5553330399999,59.60012529999992,58.058742959999925,59.60012529999992,179.82796363999975,1988.7693727000024,-0.90140992,0.5433596999999994,-0.0697727400000004,1.7434736400000164,1.5957250199999975,1.2740680799999968,11.297935640000029,4.993119040000094,19.672880599999733,100.0,40.4543483,86.53475951999971,103.09388035999964,74.24896045999975,55.55317931999981,208.8585866599993,2352.014740219998,-1.0186910799999995,-0.0079512399999998,0.0661095999999989,0.4004075199999974,1.954949340000001,4.935135899999999,10.0,-14.306653920000011,26.145314000000013,100.1,33.0369331,146.9893203599978,80.4281182399988,70.72127649999894,85.28153933999872,226.7240931599966,1779.8881048999956,177,X1.4858 Y1.6581 Z0.053
16:57:49.956,5,180,1.47073,1.638,0.05211,84.91771,58.49051,-24.66894,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.91771,""mpoy"":58.49051,""mpoz"":-24.66894,""mpoa"":0,""posx"":1.47073,""posy"":1.638,""posz"":0.05211,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":180,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1847872527}}",5.177097224658364,0.2015504138395146,0.2056020353855718,0.2048510991846485,5.177097224658364,0.2015504138395146,0.2056020353855718,0.2048510991846485,-0.9912353199999994,0.1077556400000001,-0.0175338400000002,2.8126483999999974,1.767782360000001,4.023564720000003,-6.956660960000019,30.96015152000002,37.08667811999996,100.0,32.950398480000004,9.524110639995683,0.2166952799999011,0.1733562399999211,0.1733562399999211,0.4767286799997828,2099.2353776800105,-1.0059148000000002,-0.08074036,0.0570102400000008,5.531943320000008,1.7774532799999885,2.00131468,-3.233594799999989,16.0,-94.25068423999996,100.1,32.11524288,159.10470908000255,95.80067232000142,106.5303479200016,57.48040300000086,234.52859076000348,1837.760829600007,-1.0122923199999996,-0.0371568800000003,0.0248121599999999,-4.976960879999994,-8.698734960000012,-0.0113410800000066,-14.295191039999986,37.704808960000015,67.98926800000001,100.0,32.58,147.4121242800019,3.577703880000046,2.862162920000037,2.862162920000037,7.155407760000092,2581.6682391600084,-0.9864936799999996,0.0376662399999996,0.0184675200000005,-1.7919653600000007,-0.8847024799999986,0.977,-31.01925083999999,36.01925083999999,-39.49523712000001,100.1,33.67019252,77.1964689999999,56.31943671999992,54.86289967999993,56.31943671999992,169.44382311999976,2309.592649759997,-0.6900493999999983,0.5685480399999994,-0.0578148799999996,6.83646464000003,1.680423999999973,1.0681079999999985,7.762668319999951,12.832647680000028,1.857204119999736,100.0,40.450221240000005,74.92552595999969,86.71842419999959,62.4552376799997,46.729098799999775,176.11063279999917,2941.310220800006,-1.0049090799999998,-0.0033235600000001,0.0169723999999999,0.2322259199999989,2.134481880000002,4.991707840000001,9.814407999999997,-15.782098320000012,25.185592000000007,100.1,33.04,52.796930359997006,25.27664479999857,22.22601575999876,26.61636731999849,70.85049523999604,2069.7915153200024,180,X1.4706 Y1.6378 Z0.0521
16:57:50.214,5,184,1.45816,1.60948,0.051,84.59832,57.76596,-24.69703,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.59832,""mpoy"":57.76596,""mpoz"":-24.69703,""mpoa"":0,""posx"":1.45816,""posy"":1.60948,""posz"":0.051,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":184,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1847872527}}",5.278040150977984,0.2003465455232373,0.2029197223180531,0.2043901040020396,5.278040150977984,0.2003465455232373,0.2029197223180531,0.2043901040020396,-1.00235204,0.1163674399999999,-0.01712616,2.9070089999999995,1.76994888,4.058344999999999,-6.873525839999997,31.87352584,37.8743644,100.0,32.9400084,190.6114615999994,4.371822759999986,3.497458359999989,3.497458359999989,9.618009919999968,1269.109951680001,-1.00937788,-0.07709444,0.01680544,4.965539560000001,2.320266879999999,1.9318517200000005,-3.0,16.094458480000004,-95.09445848,100.1,32.11184976,46.24678840000021,34.648807800000206,38.74573688000023,20.86248156000012,85.13043056000049,1827.6075060399996,-1.02488568,-0.0303443199999999,0.0252197599999999,-5.423523080000001,-8.10998552,0.4114212400000001,-13.912500679999996,37.67892404,67.91250068,100.0,32.56591452,65.84948748000028,1.605380040000007,1.2843040800000052,1.2843040800000052,3.210759200000013,1902.6473013600005,-0.9901578,0.03618072,-0.00163488,-1.8548369599999996,-0.9952166799999996,0.9286860400000002,-31.93739336,36.57615328,-39.42384672,100.1,33.68486412,73.43715847999998,59.57140175999999,57.51721507999999,59.05785511999999,178.20065787999994,1174.4410076400004,-0.9232622800000002,0.4597897200000003,-0.0586427599999998,2.6525146000000035,0.6808402400000002,1.3463760000000005,10.6735734,4.276449999999991,-6.196582279999991,100.0,40.42946228,86.81961111999996,104.26103031999996,75.05082355999996,56.69306835999997,211.11418747999988,2629.5717396400014,-1.00987544,-0.00686064,0.0145682399999999,0.4100043200000008,1.8654963999999992,4.911828399999999,10.263699640000002,-15.0,26.28689552,100.1,33.04,127.46140139999974,84.6744863199998,74.36628803999983,89.80539007999978,237.82486255999945,1201.4889034800003,184,X1.4573 Y1.6067 Z0.0509
16:57:50.469,5,188,1.45326,1.57858,0.04989,84.47401,56.98117,-24.72533,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.47401,""mpoy"":56.98117,""mpoz"":-24.72533,""mpoa"":0,""posx"":1.45326,""posy"":1.57858,""posz"":0.04989,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":188,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1847872527}}",5.214076118290912,0.1976537597620341,0.1990247304056539,0.2059420567784399,5.214076118290912,0.1976537597620341,0.1990247304056539,0.2059420567784399,-1.0271887399999995,0.1289377800000007,-0.0053579200000003,2.9026137799999936,1.7288700799999903,3.987126599999991,-6.775525019999948,31.0,38.0,100.0,32.95774696,48.71103990001129,1.1223741200002602,0.8978991400002081,0.8978991400002081,2.4692232200005724,1097.252259380006,-1.0106191599999996,-0.0771238999999997,0.0177406800000005,5.178514220000003,1.6279568600000005,2.014,-2.5016431800000336,13.34209696000018,-79.21870070000107,100.1,32.11826926,140.09210045999362,81.27985037999629,91.19202733999585,48.23926121999779,199.5651624399909,1325.4681719200046,-1.0189884200000014,-0.0364551399999989,0.0176645600000007,-5.272072500000003,-8.339536299999997,0.3274637000000014,-13.631738079999977,38.0,67.0,100.0,32.578390039999995,131.4014301799949,3.158688399999878,2.526950319999902,2.526950319999902,6.317376799999756,1447.839026520017,-0.9946451799999998,0.04742698,-0.0096985199999993,-1.895562239999987,-0.9544027599999952,0.941285299999998,-32.0,36.62697748000002,-39.348279939999976,100.1,33.68114598,74.8364118800004,56.56493494000026,54.126791000000246,56.07730662000026,168.60494138000075,1152.149042120009,-0.9406277799999958,0.1398563600000086,-0.018034860000003,2.002781100000014,2.25752059999998,1.1382359199999983,13.549333199999916,0.324030880000308,13.959257779999776,100.0,40.42,80.60229170000093,90.97217692000106,65.51882168000077,49.492635260000576,184.30114646000212,2078.9300928400294,-1.0065300399999997,-0.0111927600000007,0.0096081399999987,0.3249982800000109,2.0230110399999868,4.80996648,10.629545019999956,-15.0,26.32716008000003,100.1,33.03956704,52.99987014000519,37.296205200003655,32.71596964000321,39.58632276000388,105.0182620400103,1003.113649320009,188,X1.4532 Y1.5733 Z0.0497
16:57:50.728,5,192,1.45638,1.5474,0.04877,84.55319,56.18912,-24.75363,,185.42,0,0,,2,1,"{""sr"":{""mpox"":84.55319,""mpoy"":56.18912,""mpoz"":-24.75363,""mpoa"":0,""posx"":1.45638,""posy"":1.5474,""posz"":0.04877,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":192,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":185.42,""mark"":1847872527}}",5.28483651352194,0.2034449788675743,0.2100574586933861,0.2077421461925425,5.28483651352194,0.2034449788675743,0.2100574586933861,0.2077421461925425,-0.9785432000000052,0.1872016000000015,-0.0207972000000012,2.7469004,1.6844535999999966,4.1499004,-7.0,31.0,37.0,100.0,32.9420012,130.03690519998776,2.996166799999718,2.3969335999997745,2.3969335999997745,6.591566799999379,1780.2054154000436,-1.0130302000000004,-0.0835057999999994,0.0101871999999971,5.213778400000017,1.6401916000000007,2.007146800000004,-3.0,16.0,-94.87199420000002,100.1,32.113158,87.40733400000579,53.83086160000395,60.93206560000448,31.95541840000236,132.8317570000098,1865.224929600024,-1.008811999999995,-0.0003056000000018,0.0041062000000015,-5.530748799999974,-7.926590600000023,0.5204671999999873,-11.743103000000216,31.87413680000058,57.289620600000966,100.0,32.5720308,93.84127480000544,2.273787800000132,1.8190306000001055,1.8190306000001055,4.547576000000264,2068.992916000032,-0.9924031999999996,0.0415141999999998,-0.0149249999999996,-1.677638600000012,-0.9247262000000048,0.9205913999999964,-32.0,36.0,-39.71291260000002,100.1,33.697916,74.16322099999965,58.01884639999973,55.496287799999735,57.51433419999972,173.5520259999992,1825.8418114000176,-0.9179290000000034,0.1385195999999973,-0.0515995999999974,1.1582752000000556,1.6422450000000013,1.1518264000000027,11.81755599999988,4.848410199999667,16.35641300000079,100.0,40.415099,84.31367039999901,98.4131853999988,70.87788959999915,53.03093919999936,199.70780239999755,2019.922928800005,-1.0000772,-0.0253027999999994,-0.0028138000000015,0.3565615999999986,2.0400641999999896,4.885817399999995,10.0,-15.438225000000037,25.51558820000005,100.1,33.03,105.54939579999424,63.96496119999601,56.177477599996514,67.41297319999582,179.12879019998886,1581.6615996000237,192,X1.4583 Y1.5399 Z0.0485
