t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,gcode_line,gcode_string
14:45:06.518,5,37,0.28921,0.3217,0.0,51.45139,21.73696,-21.21661,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":51.45139,""mpoy"":21.73696,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.28921,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":303423551}}",5.187936824359025,0.2031586315180965,0.2054067639977932,0.2123253038778144,5.187936824359025,0.2031586315180965,0.2054067639977932,0.2123253038778144,-1.00844196,-0.07052144,0.0121732399999995,5.582970599999999,1.5743262399999844,1.833849240000003,6.519916720000025,14.476645039999974,-105.00171912,101.6,30.35953304,114.74172803999392,46.561243359997526,60.00186811999682,31.202003079998345,102.72072207999456,1472.9672252399994,-1.0017777600000002,-0.0401345200000002,-0.0049651199999998,-5.651990640000001,-9.089092359999997,-0.3606955999999914,-1.0,40.0,60.481830359999975,101.5,30.84,0.0,16.041201000000722,12.95424116000058,13.990580400000628,37.8043253200017,1696.9911034400034,-0.9789888800000002,0.12264512,-0.00836764,2.8190746000000035,1.659753839999996,3.510098320000001,-19.60615095999998,37.0,35.50980696000001,101.5,30.91903664,0.0,13.235218119999644,10.294058879999724,10.294058879999724,31.37236915999916,1652.4116275999995,-0.8274004,0.4594694399999898,-0.0631612799999974,3.3375955600000062,0.8642740400000071,1.5379243200000026,14.623282280000057,4.115874879999947,10.433705080000252,101.5,34.8859776,84.09457336000283,113.83533764000384,89.222291320003,76.9157686400026,255.8731227200086,1902.518307679995,-1.006,-0.01,-0.012,0.244,1.465,4.517,12.0,-13.0,22.0,100.1,0.01,0.0,0.0,0.0,0.0,0.0,219.0,-0.99330332,0.0438450800000001,-0.0007756000000002,-1.569068319999999,-1.0079084800000009,0.8056581999999985,-15.360874760000115,17.36979660000013,-18.496833800000097,101.6,31.17791728,0.0,32.85324788000021,26.11598340000017,23.10260040000016,79.94033328000056,1500.9389738799975,37,G1 X-0.1254
14:45:06.775,5,37,0.1159,0.3217,0.0,47.04936,21.73696,-21.21661,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":47.04936,""mpoy"":21.73696,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.1159,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":303423551}}",5.15522012435163,0.2012616528340229,0.2001920260618086,0.2021975762597104,5.15522012435163,0.2012616528340229,0.2001920260618086,0.2021975762597104,-1.00275534,-0.0799606799999999,0.0509540799999999,5.413671780000002,1.687460419999998,1.8712657799999997,6.343168920000008,13.66009213999999,-106.65683108,101.6,30.34339898,148.44380475999807,56.48746541999928,71.59457789999907,38.0961975599995,122.82739569999842,1687.2748448599957,-0.99783624,-0.0365807,-0.00206198,-5.712784080000005,-8.847938639999999,-0.2410736799999986,-0.6459498199999922,40.35405018000001,60.33987184000001,101.5,30.8435407,0.0,11.32961080000025,9.205308720000202,9.913409080000216,26.55377494000058,1838.3768805599973,-1.02174574,0.1111716399999999,-0.0091684399999999,2.7775989199999995,1.63774766,3.60621524,-20.0,37.08257614,35.49837756000001,101.5,30.92,0.0,16.35756223999988,12.852370759999902,12.852370759999902,39.0587337199997,1740.0324023599958,-0.8710668400000013,0.5692042599999999,-0.0536728999999988,1.075989959999999,1.553945959999998,1.5349854399999987,8.92780770000003,3.3992295799999903,0.8128099600000481,101.5,34.8971576,63.01377748000092,85.92306592000128,67.365602460001,58.42338316000086,193.6184929200029,2016.8350644999996,-1.006,-0.01,-0.012,0.244,1.465,4.517,12.0,-13.0,22.0,100.1,0.01,0.0,0.0,0.0,0.0,0.0,219.0,-0.9927957,0.0407097199999999,-0.0124263200000001,-1.6502898999999993,-0.9107951400000008,0.7499598200000005,-30.626380600000005,35.0,-34.373619399999995,101.6,31.18,0.0,30.66684678000007,24.91681324000006,22.52096540000005,78.5837955200002,1850.530487859996,37,G1 X-0.1254
14:45:07.033,5,37,-0.05608,0.3217,0.0,42.6812,21.73696,-21.21661,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":42.6812,""mpoy"":21.73696,""mpoz"":-21.21661,""mpoa"":0,""posx"":-0.05608,""posy"":0.3217,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":37,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":303423551}}",5.153851071258156,0.1933057614255641,0.2026709634192946,0.2102408232673655,5.153851071258156,0.1933057614255641,0.2026709634192946,0.2102408232673655,-1.00615578,-0.0760514399999998,0.0207071599999996,5.094988740000008,1.846658039999996,1.6817458000000032,6.178703460000017,13.821296539999985,-105.80989608,101.6,30.3399426,37.888235500003454,14.74088600000135,18.22745360000167,10.320899900000938,32.236425480002936,1109.69359532,-1.0030849199999998,-0.0392985399999999,-0.00129742,-5.793125719999995,-9.071715040000004,-0.3916407600000019,0.0,40.0,60.0,101.5,30.83214358,0.0,26.201164339999487,21.43731577999958,23.02526523999955,62.71570259999877,1617.3205873999973,-1.0180005799999994,0.12012794,-0.0028799,2.729245920000001,1.7445081599999972,3.5452538400000004,-20.0,37.0,35.62399293999999,101.5,30.92,0.0,9.65531772000026,7.657666020000205,7.657666020000205,22.972997420000613,1491.728202520001,-0.8519276000000021,0.5316745799999975,-0.0487708799999997,3.506970999999947,0.4362869000000087,1.5341220999999998,12.133143399999996,-10.304821519999898,9.595722599999656,101.5,34.89,121.60601377999804,158.08781805999746,124.467331379998,108.01475339999826,356.2340870799942,1513.698911180002,-1.006,-0.01,-0.012,0.244,1.465,4.517,12.0,-13.0,22.0,100.1,0.01,0.0,0.0,0.0,0.0,0.0,219.0,-0.99176504,0.04493356,-0.0066437399999998,-1.5589303799999998,-0.9818599399999998,0.788559220000001,-30.53916656000001,34.46083343999999,-35.539836519999994,101.6,31.18920998,0.0,35.62923095999986,29.61202277999988,26.912838899999887,93.31277039999962,1330.8670367400048,37,G1 X-0.1254
14:45:07.290,5,38,-0.19808,0.38178,0.0,39.07426,23.26291,-21.21661,,1016.0,0,0,,2,2,"{""sr"":{""mpox"":39.07426,""mpoy"":23.26291,""mpoz"":-21.21661,""mpoa"":0,""posx"":-0.19808,""posy"":0.38178,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":2,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":38,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":303423551}}",5.136969795827739,0.1936879404869768,0.199870482909252,0.2082212214403043,5.136969795827739,0.1936879404869768,0.199870482909252,0.2082212214403043,-1.00326916,-0.07187024,0.0147235199999996,5.3055696400000025,1.428865639999988,1.9477344400000025,7.0,13.95684228000002,-104.00342048,101.50034176,30.33039736,217.2030892400045,68.89261000000143,81.33155280000167,51.66945772000106,154.05153000000314,1274.2156847600056,-0.9945006,-0.0365746399999998,-0.0065068000000001,-5.746956999999998,-9.134636280000004,-0.3152949999999977,-0.9981528800000008,40.99815288,59.91469376000002,101.5,30.84914688,0.0,2.837619999999388,2.3368633199994937,2.5037825199994588,6.843672639998527,1450.463126600002,-0.9972167999999996,0.1008041599999996,-0.01292764,2.719206719999998,1.7694164800000003,3.46414764,-19.727816320000013,37.0,34.72781632000002,101.5,30.920095640000003,0.0,22.121472720000316,16.95979600000024,17.68761232000025,53.08196832000076,1682.4044198799934,-0.7845829199999971,0.4417016000000036,-0.0502734000000007,0.8849445200000309,1.3845794799999882,1.5659512000000009,10.879401079999967,7.574614400000144,10.494061519999809,101.5,34.90155808,30.93043519999769,41.985549039997046,33.08962691999766,28.58051543999797,94.60398147999332,1583.0696321600055,-1.006,-0.01,-0.012,0.244,1.465,4.517,12.0,-13.0,22.0,100.1,0.01,0.0,0.0,0.0,0.0,0.0,219.0,-0.99164812,0.0472824000000001,0.0037260000000004,-1.50986732,-0.9121825999999976,0.7984032000000014,-31.0,34.01745999999999,-35.0,101.6,31.1801746,0.0,28.924439879999827,24.54194915999985,21.912454559999876,77.13184063999954,1865.0943659199984,38,G2 X-0.1996 Y0.3959 R0.0742
14:45:07.548,5,40,-0.08407,0.4701,0.0,41.97011,25.50632,-21.21661,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":41.97011,""mpoy"":25.50632,""mpoz"":-21.21661,""mpoa"":0,""posx"":-0.08407,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":303423551}}",5.124548770944507,0.1988733163811935,0.1894096610912534,0.200297917379911,5.124548770944507,0.1988733163811935,0.1894096610912534,0.200297917379911,-1.0052418,-0.0818945199999999,0.0540340799999999,5.149307960000001,2.0673002,1.976662319999999,6.122763200000003,13.99913612,-103.00172776,101.5999136,30.34756184,27.54925796000063,7.801559480000179,9.020553560000208,6.338767520000146,19.01630168000044,1383.9825213600004,-0.99367992,-0.03532344,-0.0081916799999999,-5.649719719999999,-9.1149496,-0.3234864800000005,-1.0,40.0,59.84514768,101.5,30.83925912,0.0,30.425319039999906,25.35443183999992,27.04472731999992,72.68270543999978,1801.1625958799991,-1.01579652,0.11449248,-0.0093859999999999,2.77085364,1.5467332800000002,3.56385364,-20.0,36.7867672,34.7867672,101.5,30.91908752,0.0,9.438788800000044,7.398694480000038,7.398694480000038,22.622548040000108,1403.503891160002,-0.94717492,0.2724415200000008,-0.0223414400000001,-0.3468798399999908,1.8586211599999976,1.5409870399999996,10.79296192,-9.437151959999982,1.098684159999953,101.5,34.90019032,125.23806463999968,169.8725842799996,133.61813103999967,114.7455133599997,378.9811846799991,1462.3513314400009,-1.006,-0.01,-0.012,0.244,1.465,4.517,12.0,-13.0,22.0,100.1,0.01,0.0,0.0,0.0,0.0,0.0,219.0,-0.99752956,0.0437998,-0.0018041199999999,-1.47731212,-0.8074224800000002,0.84829316,-31.06776112,34.5504588,-34.31401896,101.6,31.19618256,0.0,35.779830239999974,31.37615919999998,28.62386443999998,97.98168895999991,1481.2677012400009,40,G1 X3.5354
14:45:07.805,5,40,0.08924,0.4701,0.0,46.37213,25.50632,-21.21661,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":46.37213,""mpoy"":25.50632,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.08924,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":303423551}}",5.161506434078968,0.1987572071271156,0.2039274935757083,0.1885703115056188,5.161506434078968,0.1987572071271156,0.2039274935757083,0.1885703115056188,-0.99900728,-0.0779377999999998,0.0252202,5.448193740000002,1.712334560000007,1.834554520000007,6.7363324599999705,14.0,-104.26366754000004,101.6,30.342636820000003,144.36262059999424,44.9126810999982,50.80334129999797,38.28749023999847,114.13154317999545,1218.596982180018,-0.9963228000000002,-0.0357521400000002,-0.0039566399999999,-5.396432360000008,-8.994241179999998,-0.2591933600000017,-1.0,40.965686940000005,61.14985019999992,101.5,30.84498134,0.0,10.485178560001009,8.750565900000845,9.351645580000898,25.47017502000245,1472.930922480008,-1.0021215200000002,0.1230390999999999,-0.00894852,2.669812160000001,1.7229892599999963,3.5324337200000047,-20.0,37.0,35.19773832000002,101.5,30.9180227,0.0,19.9938400399995,15.620187599999612,16.244995059999596,48.1101784599988,1876.414195900004,-0.8668825399999975,0.3493282399999934,-0.0693867200000047,2.406459399999977,1.2299393800000131,1.6908428199999954,12.0,-11.850565120000224,15.209958340000505,101.5,34.90622562,54.272355660003285,75.37827152000455,58.96255932000356,50.587195760003056,167.5072699000101,1796.573546260001,-1.006,-0.01,-0.012,0.244,1.465,4.517,12.0,-13.0,22.0,100.1,0.01,0.0,0.0,0.0,0.0,0.0,219.0,-0.99244226,0.0435888999999998,-0.00908708,-1.5992101799999952,-0.987601139999998,0.8414989599999995,-31.0,34.0,-33.67880374000001,101.6,31.1914742,0.0,30.780492720000247,27.17906418000023,24.83604146000021,84.34881978000072,1517.3744639000108,40,G1 X3.5354
14:45:08.062,5,40,0.26121,0.4701,0.0,50.7403,25.50632,-21.21661,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":50.7403,""mpoy"":25.50632,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.26121,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":303423551}}",5.181372306131975,0.1996708314812406,0.1969194970418979,0.1964999501833805,5.181372306131975,0.1996708314812406,0.1969194970418979,0.1964999501833805,-1.0098154000000004,-0.0669967999999997,0.0102920000000012,5.104920800000032,1.759105800000024,1.8802968000000069,7.0,14.0,-104.998582,101.5998584,30.3459452,87.3756188000122,22.95119980000321,25.769767800003603,20.535283600002867,62.00850380000867,1932.664336600047,-0.995636,-0.0371798000000005,-0.0035770000000002,-5.6517368000000126,-8.82771759999998,-0.3644514000000001,-1.0,40.0,59.38152240000005,101.5,30.845931,0.0,22.53757459999803,18.979010199998346,20.758292399998187,55.15774859999518,2007.9702110000128,-1.0095267999999995,0.1205172000000005,-0.0100617999999999,2.869,1.6327674000000043,3.609387200000005,-20.0,37.0,34.552985199999966,101.5,30.9215952,0.0,14.751487200000971,11.622383800000769,11.92564820000081,36.0644446000024,1985.5655507999809,-0.8745632000000045,0.5437572000000023,-0.0209050000000033,1.8042799999999235,1.055772400000032,1.5708842000000036,13.298175800000116,-0.4344901999996052,15.990892799998512,101.5,34.9050244,98.25205739999326,128.7065571999913,100.91009179999315,86.22576979999415,285.7768541999806,1911.03300060002,-1.006,-0.01,-0.012,0.244,1.465,4.517,12.0,-13.0,22.0,100.1,0.01,0.0,0.0,0.0,0.0,0.0,219.0,-1.0020615999999998,0.0452219999999997,-0.0020118000000001,-1.4535599999999946,-1.0402579999999966,0.8365776000000025,-31.775438399999967,34.0,-33.261583799999975,101.6,31.2,0.0,33.400541599999535,30.317414599999577,27.74814239999961,93.5215161999987,2074.3385621999937,40,G1 X3.5354
14:45:08.320,5,40,0.43452,0.4701,0.0,55.14233,25.50632,-21.21661,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":55.14233,""mpoy"":25.50632,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.43452,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":303423551}}",5.200961839357998,0.1936828357557481,0.1759415111153017,0.1922439468855135,5.200961839357998,0.1936828357557481,0.1759415111153017,0.1922439468855135,-1.0046826,-0.0774197599999999,0.033821119999999,5.315281559999985,1.5946470400000043,1.937953879999991,5.561664520000037,13.99797448,-105.0,101.6,30.34876656,103.85024783999134,24.658190359997946,27.300356039997723,22.458410759998127,67.81559383999436,1279.8867708000032,-0.99062616,-0.0302801199999999,-0.00447568,-5.640772159999994,-9.080647480000014,-0.4184962399999961,-1.0,40.532101360000034,59.467898639999966,101.5,30.84467888,0.0,22.036082360001345,18.179768280001102,19.83247432000121,53.41869928000325,1695.0118561999911,-1.00477756,0.1206907199999998,-0.0075010399999999,2.7975545599999982,1.709,3.486329200000009,-20.0,37.0,34.63947960000001,101.5,30.91848064,0.0,15.920345759999355,12.642627799999488,12.642627799999488,38.86437403999842,1739.378175920002,-0.6926530799999997,0.4284443600000021,0.0408900000000019,1.8782875200000135,1.1969982399999817,1.6761393999999952,10.617531360000129,-15.906629520000417,2.354807200000381,101.5,34.87,87.92544448000405,121.90889884000562,95.4773230800044,81.45240592000376,270.24937300001244,1494.243753160006,-1.006,-0.01,-0.012,0.244,1.465,4.517,12.0,-13.0,22.0,100.1,0.01,0.0,0.0,0.0,0.0,0.0,219.0,-0.98913532,0.0399594399999996,-0.0039518800000001,-1.6897371199999986,-0.9089987199999984,0.8727440000000006,-31.192499999999985,34.31578400000002,-32.508284,101.6,31.2,0.0,33.038443680000306,29.79624136000029,27.955606360000257,93.52421028000086,1344.4061609600046,40,G1 X3.5354
14:45:08.578,5,40,0.60649,0.4701,0.0,59.51049,25.50632,-21.21661,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":59.51049,""mpoy"":25.50632,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.60649,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":303423551}}",5.214914352919171,0.1983391381971085,0.1848525769909674,0.1869585153868613,5.214914352919171,0.1983391381971085,0.1848525769909674,0.1869585153868613,-1.01054256,-0.07714668,0.0565695600000011,5.165415080000012,1.552345839999995,1.7529732000000011,6.0,13.99482104,-105.00517896,101.6,30.35426184,154.58975164000364,39.36313136000093,43.65729104000104,36.50035800000087,110.21676752000262,1743.969931079996,-0.98981596,-0.02896136,-0.0004032799999999,-5.395686959999989,-9.125812080000008,-0.2736715200000047,-1.0,40.0,59.01289848,101.5,30.8428726,0.0,12.30563207999936,10.204670519999471,11.105082799999426,30.013736559998456,1920.3358808800024,-1.00015556,0.1164470800000001,-0.00826616,3.016096400000001,1.6855368000000004,3.496682479999998,-20.0,37.93201964000001,34.06798035999999,101.5,30.92162744,0.0,22.08509164000032,17.162186880000252,17.77755012000026,52.85324784000077,2086.3628509200053,-0.8047643200000011,0.3708270799999986,-0.0155293199999999,2.799085800000027,1.304057039999994,1.7108928800000032,12.62666487999994,-10.373277639999865,22.659435959999943,101.5,34.87765948,59.07199971999803,79.03669955999734,61.74312483999793,52.80523551999825,175.59517899999415,1752.493858120003,-1.006,-0.01,-0.012,0.244,1.465,4.517,12.0,-13.0,22.0,100.1,0.01,0.0,0.0,0.0,0.0,0.0,219.0,-0.99181452,0.0477631600000002,-0.0112724400000002,-1.4263070399999986,-0.9556595199999998,0.7682118399999994,-31.0,34.0,-34.162574240000026,101.6,31.2,0.0,31.134497239999853,28.304088239999867,26.41714919999988,87.74267371999959,1699.1719722000005,40,G1 X3.5354
14:45:08.835,5,40,0.77847,0.4701,0.0,63.87865,25.50632,-21.21661,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":63.87865,""mpoy"":25.50632,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.77847,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":303423551}}",5.234810957354192,0.2001482506176508,0.1832102290262,0.1894891851304045,5.234810957354192,0.2001482506176508,0.1832102290262,0.1894891851304045,-1.0098164999999997,-0.0694977599999998,0.02276854,5.174228700000006,1.831,1.8577400800000103,6.0,14.0,-105.0,101.6,30.33144726,33.32872189998993,7.816913779997654,8.824421199997355,7.382640959997786,22.292681059993317,2033.4280224000397,-0.9937736000000004,-0.0284975400000001,-0.0008805999999997,-5.4634463999999925,-8.900649320000003,-0.2950445400000023,-1.0,40.0,59.00647948,101.5,30.84,0.0,34.87346200000169,29.061218980001406,32.37602104000157,85.51653518000414,2691.30963146004,-1.00869816,0.1224072800000001,-0.0057604399999998,2.8078359400000057,1.7129271600000042,3.6558631000000017,-20.0,37.34540583999997,34.34540583999997,101.5,30.9196647,0.0,11.227378679999171,8.732405479999358,9.044277559999337,27.44470375999798,1504.0390827399854,-0.7995398399999952,0.6637957600000022,-0.0288421400000006,3.0492842599998875,1.9123126200000515,1.478523259999983,13.315688860000172,-9.734621520000196,8.632689739999904,101.5,34.87139664,124.74932468000502,169.30265534000682,132.17488010000534,113.61099248000455,374.9905296200151,1845.2210107600224,-1.006,-0.01,-0.012,0.244,1.465,4.517,12.0,-13.0,22.0,100.1,0.01,0.0,0.0,0.0,0.0,0.0,219.0,-0.9959426400000002,0.0461230000000003,-0.0047919799999995,-1.6239617199999945,-0.9028732599999956,0.7855073400000024,-31.485159540000023,34.0,-32.48515954000002,101.6,31.20546544,0.0,36.55912020000039,32.73309474000035,30.60820898000031,102.20955542000104,1527.415997559997,40,G1 X3.5354
14:45:09.093,5,40,0.95178,0.4701,0.0,68.28068,25.50632,-21.21661,,1016.0,0,0,,2,1,"{""sr"":{""mpox"":68.28068,""mpoy"":25.50632,""mpoz"":-21.21661,""mpoa"":0,""posx"":0.95178,""posy"":0.4701,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":40,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":303423551}}",5.3901293290148296,0.1965050078547821,0.2007817824423717,0.1975757554849753,5.3901293290148296,0.1965050078547821,0.2007817824423717,0.1975757554849753,-1.011162459999999,-0.0774793999999993,-0.0045261599999982,5.369897539999998,1.7686956599999986,1.77000554,6.999724619999999,12.99981536,-104.00027538,101.59999092,30.34999524,192.0457347599953,52.91000921999871,58.78899019999856,49.970564099998775,150.8914178799963,1832.3795992800283,-0.9974660399999992,-0.0237913999999981,-0.0264841599999995,-5.634356959999999,-8.968376360000006,-0.2424024600000014,-3.0,41.0,61.87104171999996,101.5,30.83980852,0.0,2.8370881600009685,2.321254040000792,2.5791706200008804,6.834801880002334,2314.3172602200184,-0.9618289200000016,0.1361995399999996,-0.0163134599999996,2.7884501199999967,1.6321466000000011,3.4962048000000028,-18.23660434,36.488357140000005,34.96970113999996,101.5,30.92473242,0.0,26.936877999999552,20.95090521999965,21.69915143999964,65.09745431999892,1916.077091320016,-0.9057241600000058,0.3058280799999948,-0.0337543199999982,3.689256579999944,1.6401995600000046,1.3434001800000004,12.179018720000022,-17.09901902000018,-1.8445469199994569,101.5,34.89179054,29.172554700002703,40.06832760000371,31.28141328000289,26.887956620002488,88.92356952000823,2578.8668394600145,-1.006,-0.01,-0.012,0.244,1.465,4.517,12.0,-13.0,22.0,100.1,0.01,0.0,0.0,0.0,0.0,0.0,219.0,-0.9851812600000002,0.0329864600000001,-0.0620177199999991,-1.3895891400000016,-0.8722184599999988,0.9320567800000008,-31.01132892000001,34.0,-33.415450299999975,101.6,31.21,0.0,29.3419018200002,26.71325394000018,24.960822360000165,82.35296038000058,2211.8659954399936,40,G1 X3.5354
