t_console,stat,line,posx,posy,posz,mpox,mpoy,mpoz,vel,feed,unit,dist,plane,coor,momo,raw_json,spindle,x_motor,y_motor,z_motor,spindle_A,x_motor_A,y_motor_A,z_motor_A,spindle2.Ax,spindle2.Ay,spindle2.Az,spindle2.Gx,spindle2.Gy,spindle2.Gz,spindle2.Mx,spindle2.My,spindle2.Mz,spindle2.Pressure,spindle2.Temperature,spindle2.Proximity,spindle2.ColorR,spindle2.ColorG,spindle2.ColorB,spindle2.ColorA,spindle2.RMS,frame_l2.Ax,frame_l2.Ay,frame_l2.Az,frame_l2.Gx,frame_l2.Gy,frame_l2.Gz,frame_l2.Mx,frame_l2.My,frame_l2.Mz,frame_l2.Pressure,frame_l2.Temperature,frame_l2.Proximity,frame_l2.ColorR,frame_l2.ColorG,frame_l2.ColorB,frame_l2.ColorA,frame_l2.RMS,frame_r2.Ax,frame_r2.Ay,frame_r2.Az,frame_r2.Gx,frame_r2.Gy,frame_r2.Gz,frame_r2.Mx,frame_r2.My,frame_r2.Mz,frame_r2.Pressure,frame_r2.Temperature,frame_r2.Proximity,frame_r2.ColorR,frame_r2.ColorG,frame_r2.ColorB,frame_r2.ColorA,frame_r2.RMS,y_bed__3.Ax,y_bed__3.Ay,y_bed__3.Az,y_bed__3.Gx,y_bed__3.Gy,y_bed__3.Gz,y_bed__3.Mx,y_bed__3.My,y_bed__3.Mz,y_bed__3.Pressure,y_bed__3.Temperature,y_bed__3.Proximity,y_bed__3.ColorR,y_bed__3.ColorG,y_bed__3.ColorB,y_bed__3.ColorA,y_bed__3.RMS,frame_l3.Ax,frame_l3.Ay,frame_l3.Az,frame_l3.Gx,frame_l3.Gy,frame_l3.Gz,frame_l3.Mx,frame_l3.My,frame_l3.Mz,frame_l3.Pressure,frame_l3.Temperature,frame_l3.Proximity,frame_l3.ColorR,frame_l3.ColorG,frame_l3.ColorB,frame_l3.ColorA,frame_l3.RMS,y_bed__4.Ax,y_bed__4.Ay,y_bed__4.Az,y_bed__4.Gx,y_bed__4.Gy,y_bed__4.Gz,y_bed__4.Mx,y_bed__4.My,y_bed__4.Mz,y_bed__4.Pressure,y_bed__4.Temperature,y_bed__4.Proximity,y_bed__4.ColorR,y_bed__4.ColorG,y_bed__4.ColorB,y_bed__4.ColorA,y_bed__4.RMS,gcode_line,gcode_string
15:36:48.877,5,200,2.89118,0.17837,0.0,117.54144,18.09646,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":117.54144,""mpoy"":18.09646,""mpoz"":-21.21661,""mpoa"":0,""posx"":2.89118,""posy"":0.17837,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":200,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1579724232}}",5.127947772367905,0.1958272507724857,0.2014873384337915,0.1911071027096579,5.127947772367905,0.1958272507724857,0.2014873384337915,0.1911071027096579,-0.947109860000004,0.0798749999999913,0.0420280400000059,1.6512760799999886,1.934464980000032,1.2301388199999923,12.090565019999794,-5.754005679999614,21.881493119999824,101.59045186,40.85,150.68931124000625,193.236881860008,148.03008858000612,121.43785694000503,417.4980331200173,1329.461072739991,-0.9884620000000004,0.0449458800000004,-0.0035064999999988,-1.916170660000016,-0.9895370400000056,0.8162143799999986,-32.98253454000004,36.0,-34.0,101.6,33.879825340000004,0.0,52.591791200002085,44.83234586000177,39.659382960001565,137.94568116000545,1325.874922339994,-1.00270972,-0.0745414599999998,0.0114203000000001,5.165295339999987,1.6427512200000025,1.7720685799999951,5.847673699999993,15.0,-105.83071818000003,101.6,31.81016956,0.0,9.1412204799983,9.31050229999827,7.617684059998583,23.54713499999559,1295.4356083199898,-1.0060971799999998,-0.0380837200000004,0.0169477800000002,-5.917421900000001,-9.44106957999999,0.3020359600000067,-0.9838030200000368,27.73417684000104,68.67851820000257,101.6,31.92016196,0.0,19.9027500000007,16.71831008000059,18.310530040000646,48.56271126000171,1490.487340339995,-1.004,-0.011,-0.002,0.549,1.526,4.761,9.0,-14.0,26.0,126.4,33.39,62.0,98.0,109.0,100.0,268.0,210.0,-0.9996556000000004,0.1241155799999999,-0.01357538,2.747475939999999,1.7443875599999965,3.821022100000001,-5.0,29.60691830000001,46.00780215999998,101.50078022,32.35,0.0,6.67610316000011,4.85534730000008,4.85534730000008,15.172961180000252,2000.1148400200043,200,X2.886 Y0.1782
15:36:49.131,5,205,2.71803,0.17567,0.0,113.14361,18.02788,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":113.14361,""mpoy"":18.02788,""mpoz"":-21.21661,""mpoa"":0,""posx"":2.71803,""posy"":0.17567,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":205,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1579724232}}",5.214686425078183,0.2028531065038774,0.2065903369398226,0.2180265830957497,5.214686425078183,0.2028531065038774,0.2065903369398226,0.2180265830957497,-0.9605212999999988,0.1928361000000018,-0.007793199999995,3.9333663999999455,1.8634139000000125,1.3221982999999982,11.075598000000175,-9.313153599998511,2.1989320999990136,101.6,40.85,28.399483199988943,37.96249679998508,29.020398799988584,23.760340599990645,81.97164499996782,1979.6186792000017,-0.988393400000001,0.0511290999999995,-0.0117476999999997,-1.4965425000000183,-1.0394503000000053,0.7983482999999955,-33.08767759999993,36.0,-34.0,101.6,33.888009,2.1174597000002007,12.146495599996085,10.465835399996672,9.159652399997048,31.971106199989737,1905.5316700000308,-1.0127784,-0.0816115999999993,-0.0020710000000023,5.1297821999999655,2.379724100000028,1.849701499999992,6.0,14.22178369999994,-104.726022,101.6,31.81,0.0,42.80189590000327,43.58011220000332,35.79794930000273,111.28493040000848,1511.0001740999635,-1.0090872000000015,-0.0754030000000047,0.0049304999999994,-5.924192499999999,-9.639068500000004,0.6141924999999994,0.0,28.91915620000007,68.91915620000007,101.6,31.933402,0.0,6.524177999998627,5.5204584999988375,5.8522316999987165,15.808584299996673,2052.866175400001,-1.004,-0.011,-0.002,0.549,1.526,4.761,9.0,-14.0,26.0,126.4,33.39,62.0,98.0,109.0,100.0,268.0,210.0,-1.0094522999999993,0.1379404000000022,-0.0185302000000009,2.8833618999999966,1.6838794000000012,3.8665174000000047,-4.9608139000000335,29.54899910000005,46.41181479999998,101.5960814,32.3441181,0.0,4.529963899999795,3.294519499999851,3.294519499999851,10.707187999999515,2172.9677462000186,205,X2.7051 Y0.1756
15:36:49.387,5,208,2.54628,0.17516,0.0,108.78102,18.01473,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":108.78102,""mpoy"":18.01473,""mpoz"":-21.21661,""mpoa"":0,""posx"":2.54628,""posy"":0.17516,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":208,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1579724232}}",5.281721036208506,0.1960452708784873,0.1978382012825745,0.1744938344412871,5.281721036208506,0.1960452708784873,0.1978382012825745,0.1744938344412871,-0.9052639999999916,0.11644328000001,0.016985599999998,2.0990064999998945,1.3742291999999825,1.1631584199999951,11.64937537999972,-6.342605379999613,14.111488319999582,101.5272909,40.86199188,117.78913884000973,158.50637222001308,120.69751282000996,98.88470886000816,341.73392138002816,1266.5372585600253,-0.9882571399999998,0.0504327999999993,-0.00402286,-1.5585185000000226,-1.057489060000006,0.9588298999999983,-32.290878959999944,36.0,-34.51699086000012,101.6,33.87901252,14.182421240001103,43.96550480000342,37.58341522000293,33.32868898000259,114.87760978000894,1180.814940700017,-1.0170681600000004,-0.0734963799999989,0.0455602400000004,5.255177019999987,1.8579891000000115,1.8609504799999927,6.0,14.88071537999999,-105.42442205999996,101.6,31.81305118,0.0,16.596675879997253,17.08766457999714,14.03629607999765,43.75385749999271,1387.4659023600163,-0.9906547399999988,-0.0274484600000042,0.0033577799999995,-5.739464199999983,-9.633157520000005,0.4355324199999925,-1.0,29.0,68.79616636000013,101.6,31.91862628,0.0,18.106043760001224,15.423666840001042,16.764855300001134,44.92981262000304,1466.3296663800422,-1.004,-0.011,-0.002,0.549,1.526,4.761,9.0,-14.0,26.0,126.4,33.39,62.0,98.0,109.0,100.0,268.0,210.0,-0.9906639199999988,0.157559980000001,-0.0063341599999993,2.8701581399999907,1.7451814800000047,3.8823398399999953,-4.0,29.0,46.52622487999995,101.54403202,32.35,0.0,6.156508200000176,5.037143680000145,4.5633677800001,14.551747220000417,1544.9402602799837,208,X2.488 Y0.1751
15:36:49.647,5,209,2.37479,0.17505,0.0,104.42531,18.01205,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":104.42531,""mpoy"":18.01205,""mpoz"":-21.21661,""mpoa"":0,""posx"":2.37479,""posy"":0.17505,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":209,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1579724232}}",5.133483110728218,0.1927176904806812,0.2008946519840835,0.2037358047631257,5.133483110728218,0.1927176904806812,0.2008946519840835,0.2037358047631257,-0.929932080000001,0.094561299999962,0.0048478999999935,-0.2320754200008087,1.5852511999999812,1.247812259999959,14.182580740000176,-3.382208999998713,27.30783241999973,101.50566196,40.87380394,71.23424639998652,95.27034253998195,72.60192697998629,59.43470901998876,205.39936147996116,1969.448449500009,-0.9912102800000008,0.0427930199999985,-0.0162158000000013,-1.4972304800000231,-1.0638472400000032,0.7994805599999836,-33.0,36.0,-33.2968981399999,101.6,33.87436576,12.835984139996873,27.068376739995227,23.13909623999592,20.519576239996383,71.16363613998745,2032.044441239988,-1.00771392,-0.0822827399999992,0.0226872799999996,5.378843839999968,1.5927076000000489,1.809359500000005,6.555539980000071,15.0,-105.91030474,101.6,31.81555558,18.8883583800024,30.55469728000388,30.55469728000388,25.554837880003245,79.99775294001017,1601.691502540016,-1.0088580400000031,-0.0462039199999973,0.0120977000000002,-5.81156974,-9.561185300000009,0.488,-3.4414439000000443,29.550940940000064,68.55855609999996,101.6,31.9333957,0.0,13.02270511999816,11.116972679998394,11.67552877999835,31.324619239995545,1929.7154401599985,-1.004,-0.011,-0.002,0.549,1.526,4.761,9.0,-14.0,26.0,126.4,33.39,62.0,98.0,109.0,100.0,268.0,210.0,-1.0178617399999987,0.1428391600000005,-0.01696016,2.8531707200000103,1.7795739600000036,4.028,-3.0,29.0,45.16316831999996,101.6,32.35353568,0.0,5.799475259999729,4.349606339999797,4.349606339999797,13.04881943999939,2306.749110519936,209,X2.2709 Y0.175
15:36:49.909,5,210,2.20167,0.175,0.0,100.02806,18.01083,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":100.02806,""mpoy"":18.01083,""mpoz"":-21.21661,""mpoa"":0,""posx"":2.20167,""posy"":0.175,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":210,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1579724232}}",5.191090083497152,0.1933508646273485,0.1965550860966971,0.2040764605706016,5.191090083497152,0.1933508646273485,0.1965550860966971,0.2040764605706016,-0.923440259999998,0.3001270000000064,-0.0114095600000039,1.3526697599998412,1.1905972399999738,1.1827995199999923,10.948585120000343,-19.59777788000026,16.89396876000155,101.54024756,40.86031892,60.77545282001059,80.78688246001407,61.88719838001078,50.399155880008784,174.1735533000303,1481.9852110200125,-0.99014146,0.0426907999999993,0.0037539600000013,-1.341303860000021,-0.8358133999999975,1.0184031400000062,-33.38059644000006,35.95910887999999,-33.42148756000007,101.6,33.87,0.0,23.596978460003733,20.171610860003188,17.888031900002826,62.41781476000988,1514.35526952002,-1.0040002600000004,-0.0756162200000011,0.05574878,5.229643760000023,1.7796740599999752,1.9158384800000037,2.271447020000348,6.655613400001006,-46.64220192000705,101.6,31.82112562,45.478492679995846,34.06238787999692,35.28079085999681,28.632481759997432,89.44683633999193,1371.7811148600315,-0.9873911599999988,-0.0173108000000036,0.0114670399999999,-5.760316179999988,-9.49025092000001,0.4672472999999979,-4.595557139999952,30.531315839999937,68.40444286000005,101.6,31.92064226,0.0,12.133284460001471,10.515513020001274,10.91995588000132,29.11988190000353,1703.567818040017,-1.004,-0.011,-0.002,0.549,1.526,4.761,9.0,-14.0,26.0,126.4,33.39,62.0,98.0,109.0,100.0,268.0,210.0,-1.01699014,0.1612691799999993,-0.00518768,2.806790659999997,1.6038775000000105,3.986942179999996,-2.534734779999982,30.0,45.0,101.54652642,32.35,0.0,5.84063350000018,4.652650920000176,4.444838160000128,13.75014066000048,2002.9899951399943,210,X1.6558
15:36:50.170,5,210,2.02992,0.175,0.0,95.66564,18.01083,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":95.66564,""mpoy"":18.01083,""mpoz"":-21.21661,""mpoa"":0,""posx"":2.02992,""posy"":0.175,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":210,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1579724232}}",5.443610219058249,0.2022082126132489,0.2072966620227358,0.1940460276939288,5.443610219058249,0.2022082126132489,0.2072966620227358,0.1940460276939288,-1.0177885999999994,0.305764479999997,0.0249090799999997,3.888418600000001,1.7448334399999987,1.3164391599999985,10.61883968000003,-11.685090560000075,6.192530080000048,101.58051448,40.8420624,132.0443777599985,175.522404959998,134.4598239999985,109.50021563999874,378.4198636399957,1305.2178999999978,-0.9880992,0.0366944,-0.0116111999999999,-1.4030120000000028,-0.8557792400000002,0.916,-33.0,35.76851367999999,-34.217021280000004,101.6,33.872170360000005,0.2459065200000234,48.54469871999947,41.51235315999955,36.8144787199996,128.4085579599986,1667.7471263199943,-1.00648684,-0.0739180800000001,0.0516135999999997,5.028109320000004,1.6289959200000017,1.8776298,6.0,15.0,-105.0,101.6,31.82235572,1.177872880000039,13.427751080000451,13.898900960000464,11.543154320000385,34.865038840001176,1290.3342672399965,-1.01502776,-0.0110325599999997,0.01121772,-5.54072624,-9.374430080000002,0.4719023999999995,-6.449070919999984,31.712962799999996,68.44907091999998,101.6,31.92148184,0.0,23.53233427999977,19.874936359999808,21.32400727999979,55.89797279999946,1503.2868854799974,-1.004,-0.011,-0.002,0.549,1.526,4.761,9.0,-14.0,26.0,126.4,33.39,62.0,98.0,109.0,100.0,268.0,210.0,-1.01775668,0.15609692,-0.00949136,2.767174520000003,1.85539516,4.037964679999999,-1.6548904000000046,30.0,43.654890400000006,101.5,32.34763396,0.0,8.143506639999964,6.398469039999973,6.398469039999973,18.61372899999992,2033.4051693199976,210,X1.6558
15:36:50.416,5,210,1.85684,0.175,0.0,91.2694,18.01083,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":91.2694,""mpoy"":18.01083,""mpoz"":-21.21661,""mpoa"":0,""posx"":1.85684,""posy"":0.175,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":210,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1579724232}}",5.2297554119972105,0.1974264699423569,0.2044428891132465,0.205384330982682,5.2297554119972105,0.1974264699423569,0.2044428891132465,0.205384330982682,-0.9094999999999976,0.3536752000000029,-0.0183641999999999,2.2862749999999834,1.6296157999999965,1.0344140000000006,10.278346399999974,0.5179218000003144,23.585024199999687,101.6,40.8223934,42.45259579999626,56.43088939999501,42.97031059999622,35.2045913999969,121.66292699998928,1359.919270200004,-0.9915236,0.0425340000000002,-0.0014733999999998,-1.3699111999999871,-0.875543199999998,0.9234892000000045,-32.024635999999994,36.0,-33.42666080000004,101.6,33.88,1.6461089999998717,17.009794599998674,14.540630999998864,12.894521999998997,44.99365019999649,1498.9597862000016,-0.9996263999999996,-0.0703067999999998,0.0472859999999999,5.329771999999998,1.6373414000000046,1.8365707999999992,6.0,14.969558400000004,-105.0304416,101.6,31.8270628,0.0,40.96630280000114,43.05480840000121,34.60946280000096,106.65365120000295,1292.363736599998,-0.9904345999999992,-0.0474788000000007,0.0176267999999999,-5.558608799999999,-9.269659399999991,0.5466956000000004,-7.962223400000005,32.648945600000026,68.0377766,101.6,31.93,0.0,10.338154599999417,8.771767999999506,9.398322799999468,24.7489167999986,1498.6088912000052,-1.004,-0.011,-0.002,0.549,1.526,4.761,9.0,-14.0,26.0,126.4,33.39,62.0,98.0,109.0,100.0,268.0,210.0,-1.0127681999999998,0.1419070000000001,-0.0109376,2.780756399999996,1.7589584000000005,4.0089304,-1.687384799999989,30.87841960000002,43.12158039999999,101.5565804,32.35,0.0,6.512932999999907,5.210346199999925,5.088765799999943,15.075263399999802,1576.2422923999936,210,X1.6558
15:36:50.678,5,210,1.6851,0.175,0.0,86.90699,18.01083,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":86.90699,""mpoy"":18.01083,""mpoz"":-21.21661,""mpoa"":0,""posx"":1.6851,""posy"":0.175,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":210,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1579724232}}",5.2670887541125415,0.2038569501576022,0.1999894539479947,0.2058594737074005,5.2670887541125415,0.2038569501576022,0.1999894539479947,0.2058594737074005,-1.0072149599999936,0.094011840000003,0.0262705199999995,2.8547130400000924,1.430474000000005,1.3374857600000003,11.506432120000165,-12.049352080000618,11.46538960000079,101.51266064,40.83072424,141.48948803999326,190.39943371999092,145.85644743999305,118.78129867999436,410.49419259998047,1099.4672066000046,-0.9898764399999996,0.0404382399999996,-0.0121629999999999,-1.3506731199999993,-0.8530331600000086,0.8487717200000031,-32.965070159999954,35.965070159999954,-34.0,101.6,33.87156176,21.940430719999007,51.47562547999768,45.56858635999794,40.50541063999816,139.2373483599937,1081.5969330000207,-1.00533504,-0.0737916400000002,0.0152390800000018,5.178764840000006,1.8849573600000031,1.8239573600000032,6.850627840000008,14.966086679999956,-105.93217335999992,101.6,31.80217204,0.5974876799999682,10.664459640002098,11.031030600002168,9.164264400001771,27.893276560005425,1057.2119844800006,-1.0103894399999986,-0.0134423600000027,0.0151445999999998,-5.771899079999996,-9.46,0.3441514000000058,-8.213940800000032,32.81846688000001,67.39547392000001,101.6,31.9179096,0.0,27.51207291999889,23.581776919999047,25.15389531999898,66.02897367999734,1355.395734920004,-1.004,-0.011,-0.002,0.549,1.526,4.761,9.0,-14.0,26.0,126.4,33.39,62.0,98.0,109.0,100.0,268.0,210.0,-1.0045231999999995,0.1375705599999994,-0.0093164400000001,2.819675560000002,1.6586457599999962,3.967,-1.4127420800000314,31.01560816000002,42.58725791999997,101.53971312,32.35,0.0,9.661468239999838,7.837261839999853,7.250002959999884,22.924526679999587,1295.619020199999,210,X1.6558
15:36:50.931,5,211,1.51322,0.175,0.0,82.54146,18.01083,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":82.54146,""mpoy"":18.01083,""mpoz"":-21.21661,""mpoa"":0,""posx"":1.51322,""posy"":0.175,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":211,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1579724232}}",5.149512286290056,0.2021459010629762,0.2066423345603038,0.1984687055632983,5.149512286290056,0.2021459010629762,0.2066423345603038,0.1984687055632983,-0.849826,0.1216375000000043,-0.0107373999999976,0.9973441000002188,1.5194334000000245,1.3172973000000052,8.360911300000206,-14.735047800000231,8.831910400000687,101.6,40.8509023,28.595064400007367,38.25698680001,29.216730100007613,23.866743700006243,82.48065870002158,1140.0534252000075,-0.9915858999999996,0.0441874999999996,-0.0171051999999991,-1.5522279999999848,-0.957942299999998,0.8159212000000088,-33.91238719999995,36.0,-33.222976799999984,101.6,33.8780088,2.787210899999824,12.344276700002652,10.75146630000231,9.556859100002052,32.85170330000706,1224.8410724000014,-1.0052496,-0.0815542,0.0405740999999993,5.0952985000000295,1.7849920999999709,1.780341800000006,6.0,14.136962899999991,-104.8630371,101.6,31.8169348,2.3348046999998813,45.91782989999767,48.25263459999755,40.469951999997946,121.40985599999384,1100.635042200005,-1.0133930999999987,-0.0254613000000029,0.0170405000000001,-5.713370899999995,-9.224608700000008,0.456271400000002,-8.445343699999574,31.9953562999984,62.49926359999687,101.6,31.9217334,0.0,9.408202800001296,7.963441200001132,8.471992200001202,22.457158100003127,1238.8822281000073,-1.004,-0.011,-0.002,0.549,1.526,4.761,9.0,-14.0,26.0,126.4,33.39,62.0,98.0,109.0,100.0,268.0,210.0,-0.9987821999999996,0.1042200000000001,-0.0147844,2.802035500000005,1.7149644999999958,4.006446299999993,-2.0,31.41190150000001,42.0,101.6,32.35,0.0,7.414222000000223,5.766617000000173,5.766617000000173,17.29985090000052,1178.2125761999996,211,X0.4392
15:36:51.188,5,211,1.34,0.175,0.0,78.14144,18.01083,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":78.14144,""mpoy"":18.01083,""mpoz"":-21.21661,""mpoa"":0,""posx"":1.34,""posy"":0.175,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":211,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1579724232}}",5.378655588409709,0.2028155769718128,0.1992292263810159,0.1875538370470324,5.378655588409709,0.2028155769718128,0.1992292263810159,0.1875538370470324,-0.9455112399999988,0.1848615600000012,0.0060713200000004,3.913050399999998,2.097100719999979,1.4250062799999978,13.851417720000004,1.7717286400001655,8.791678960000183,101.6,40.859256720000005,116.330422919997,154.63434199999602,118.45841799999695,96.46913091999753,333.3859669199914,1189.820481279997,-0.9906444399999998,0.0492029599999996,-0.0157870399999998,-1.630134359999994,-0.9510943999999976,0.9085293599999984,-33.0,35.30221260000002,-34.09159748,101.6,33.88,0.0,42.56503535999895,37.68052283999907,33.49379795999917,115.13493119999715,1132.0805115199985,-1.00700704,-0.0834610799999998,0.0293341999999999,5.134430000000006,1.9459327600000005,1.862706840000002,6.0,14.884146360000004,-104.7980364,101.6,31.81566316,14.960905520000912,19.06902688000094,20.224441720001007,16.526489680000815,50.64877492000249,1211.002363239999,-0.9608344800000006,-0.0237711599999995,0.0149497199999999,-5.51049748,-9.561375719999996,0.2671720799999978,-10.337242600000014,35.856576600000004,68.19381920000002,101.6,31.94,0.0,25.84753955999945,21.870994919999536,23.196509959999503,61.63644035999869,1433.856381519999,-1.004,-0.011,-0.002,0.549,1.526,4.761,9.0,-14.0,26.0,126.4,33.39,62.0,98.0,109.0,100.0,268.0,210.0,-0.9930766,0.0902073600000001,-0.0119061599999999,2.790194320000003,1.6986309599999978,4.094300559999997,-2.538117600000014,31.555628559999995,40.55562856,101.54443712,32.35830036,0.0,10.650690039999915,8.428175559999936,8.334429399999927,25.09703383999979,1048.78485076,211,X0.4392
15:36:51.459,5,211,1.1681,0.175,0.0,73.77528,18.01083,-21.21661,,1016,0,0,,2,1,"{""sr"":{""mpox"":73.77528,""mpoy"":18.01083,""mpoz"":-21.21661,""mpoa"":0,""posx"":1.1681,""posy"":0.175,""posz"":0,""posa"":0,""unit"":0,""stat"":5,""coor"":2,""momo"":1,""dist"":0,""home"":1,""mots"":1,""plan"":0,""line"":211,""path"":2,""frmo"":2,""prbe"":1,""safe"":0,""estp"":0,""spc"":1,""hold"":0,""macs"":5,""cycs"":1,""sps"":12000,""feed"":1016,""mark"":1579724232}}",5.087236374284941,0.1936041798997465,0.2016385426976477,0.204907269216488,5.087236374284941,0.1936041798997465,0.2016385426976477,0.204907269216488,-0.9992119399999974,0.0206566000000043,0.0002707999999986,2.0421477399999204,1.5837754999999845,1.1071205599999985,13.804356539999889,-12.542759120000628,26.134967600000653,101.6,40.85,104.03211592000837,137.580405680011,105.39416422000843,85.82997802000688,296.61830612002376,922.162690699995,-0.9904331199999998,0.0422734600000002,-0.0077470400000005,-1.542674239999981,-0.9795567999999996,0.8360232200000018,-33.0,35.04191655999999,-34.578862900000054,101.6,33.88958078,0.0,38.48834256000293,33.522104540002545,29.79742644000226,102.42865334000776,994.5023368399944,-1.0061798,-0.0775914399999999,0.0312694800000003,5.494503019999987,1.4784121000000052,1.9433695000000015,6.0,14.442692039999947,-104.0,101.6,31.81947368,43.68743541999517,22.6238503799975,24.184116379997327,19.8933855399978,61.24042361999323,987.463119659998,-1.034993120000001,0.0004531200000007,0.0149465400000004,-5.810152600000011,-9.49325558000001,0.3414924000000023,-11.131898280000089,37.0,68.06456871999998,101.6,31.93533676,0.0,24.4630050000016,20.873603680001366,22.66830418000148,58.56231334000381,1106.63503423999,-1.004,-0.011,-0.002,0.549,1.526,4.761,9.0,-14.0,26.0,126.4,33.39,62.0,98.0,109.0,100.0,268.0,210.0,-1.0163811800000002,0.1396511600000007,-0.0110613399999997,2.923381840000002,1.6435032599999984,3.9952517999999992,-3.0,31.255938100000023,40.0,101.52559348,32.35,0.0,11.274056000000291,8.589756780000222,8.589756780000222,26.30613078000068,1289.5509754799914,211,X0.4392
